occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Operations research analyst,46.6,55.0,92.92,-0.91,0.46,80.00,10.00,-0.69,45.00,44.69
Management analyst,Public relations manager,46.6,66.4,92.91,0.88,-1.98,100.00,2.50,1.43,51.25,50.52
Purchasing manager,Human resources manager,47.7,76.5,92.77,2.41,-3.29,5.00,85.00,2.85,45.00,43.72
Training and development manager,Public relations manager,48.0,66.4,92.59,0.61,-3.21,97.50,7.50,1.91,52.50,51.50
Purchasing manager,Marketing manager,47.7,62.4,92.52,-2.58,0.33,27.50,85.00,-1.46,56.25,55.43
Project management specialist,Human resources manager,47.3,76.5,92.47,2.26,-5.78,100.00,30.00,4.02,65.00,62.39
Purchasing manager,Public relations manager,47.7,66.4,92.38,0.18,-2.99,57.50,62.50,1.59,60.00,59.05
Management analyst,Human resources manager,46.6,76.5,92.37,1.57,-3.64,100.00,7.50,2.61,53.75,52.35
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,0.70,-5.02,92.50,10.00,2.86,51.25,49.78
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-2.00,-1.74,2.50,80.00,-0.13,41.25,41.20
Project management specialist,Human resources worker,47.3,76.5,92.21,2.65,-6.76,95.00,10.00,4.71,52.50,50.03
Facilities manager,Human resources manager,23.4,76.5,92.06,1.60,-3.72,77.50,40.00,2.66,58.75,57.19
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,3.07,-6.51,95.00,15.00,4.79,55.00,52.36
Training and development manager,Marketing specialist,48.0,61.7,91.94,-1.13,-2.12,92.50,7.50,0.49,50.00,49.75
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,2.23,-6.24,77.50,67.50,4.23,72.50,69.43
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,2.41,-8.36,92.50,17.50,5.38,55.00,52.04
Management analyst,Human resources worker,46.6,76.5,91.64,3.00,-4.21,100.00,2.50,3.61,51.25,49.40
Training and development manager,Human resources worker,48.0,76.5,91.58,3.21,-7.51,75.00,57.50,5.36,66.25,62.70
Project management specialist,Operations research analyst,47.3,55.0,91.31,-1.38,-0.76,55.00,27.50,-0.31,41.25,41.12
Project management specialist,Financial manager,47.3,56.2,91.15,-0.57,0.90,25.00,97.50,-0.73,61.25,60.80
Sales manager,Human resources worker,33.1,76.5,91.09,4.84,-6.74,52.50,80.00,5.79,66.25,62.41
Facilities manager,Marketing manager,23.4,62.4,90.92,-0.32,-0.97,92.50,27.50,0.32,60.00,59.81
Facilities manager,Administrative services manager,23.4,74.0,90.81,1.03,-0.82,17.50,92.50,0.92,55.00,54.49
Sales manager,Administrative services manager,33.1,74.0,90.73,2.31,-2.98,0.00,100.00,2.65,50.00,48.68
Management analyst,Administrative services manager,46.6,74.0,90.68,1.13,-2.25,30.00,52.50,1.69,41.25,40.55
Purchasing manager,Human resources worker,47.7,76.5,90.36,3.94,-4.04,15.00,87.50,3.99,51.25,49.20
Management analyst,Training and development specialist,46.6,56.7,90.32,1.74,-1.85,100.00,7.50,1.80,53.75,52.78
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,1.31,-6.29,97.50,2.50,3.80,50.00,48.10
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,5.44,-6.64,97.50,20.00,6.04,58.75,55.20
Facilities manager,Public relations manager,23.4,66.4,90.26,1.52,-3.36,100.00,22.50,2.44,61.25,59.76
Sales manager,Training and development specialist,33.1,56.7,90.18,4.16,-4.50,95.00,77.50,4.33,86.25,82.52
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,4.74,-6.83,55.00,82.50,5.78,68.75,64.77
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.08,-3.41,80.00,85.00,1.75,82.50,81.06
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-1.39,-0.80,60.00,90.00,-0.29,75.00,74.78
Training and development manager,Financial manager,48.0,56.2,90.06,-5.18,2.08,0.00,97.50,-3.63,48.75,46.98
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.59,-3.61,100.00,0.00,1.51,50.00,49.25
Management analyst,Accountant,46.6,57.0,89.84,-1.92,-0.43,55.00,70.00,-0.75,62.50,62.03
Industrial production manager,Human resources manager,19.1,76.5,89.80,3.98,-5.32,82.50,75.00,4.65,78.75,75.09
Facilities manager,Social and community service manager,23.4,71.7,89.67,1.49,-3.85,97.50,7.50,2.67,52.50,51.10
Purchasing manager,Administrative services manager,47.7,74.0,89.51,1.53,-0.73,0.00,100.00,1.13,50.00,49.44
Industrial production manager,Financial manager,19.1,56.2,89.51,0.90,1.77,50.00,100.00,-0.44,75.00,74.67
Operation manager,Financial manager,37.1,56.2,89.31,-2.66,0.43,55.00,90.00,-1.54,72.50,71.38
Industrial production manager,Human resources worker,19.1,76.5,89.29,4.95,-7.75,97.50,65.00,6.35,81.25,76.09
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.92,-4.44,97.50,0.00,2.68,48.75,47.44
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,1.47,-5.60,97.50,12.50,3.54,55.00,53.06
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,4.32,-0.04,77.50,0.00,2.18,38.75,37.90
Facilities manager,Human resources worker,23.4,76.5,88.96,1.91,-5.54,85.00,45.00,3.73,65.00,62.58
Software developer,Marketing specialist,20.2,61.7,88.94,4.53,-9.53,100.00,32.50,7.03,66.25,61.59
Industrial production manager,Marketing manager,19.1,62.4,88.93,2.46,-2.34,95.00,77.50,2.40,86.25,84.18
Facilities manager,Training and development specialist,23.4,56.7,88.90,-0.70,-2.96,87.50,32.50,1.13,60.00,59.32
Software developer,Operations research analyst,20.2,55.0,88.88,4.74,-9.44,87.50,25.00,7.09,56.25,52.26
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,1.50,-6.68,100.00,12.50,4.09,56.25,53.95
Information security analyst,Administrative services manager,19.3,74.0,88.53,1.38,-4.11,45.00,97.50,2.75,71.25,69.29
Industrial production manager,Operations research analyst,19.1,55.0,88.39,1.99,-1.35,65.00,92.50,1.67,78.75,77.43
Facilities manager,Financial manager,23.4,56.2,88.37,-2.92,0.97,55.00,90.00,-1.95,72.50,71.09
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,2.32,-4.30,97.50,47.50,3.31,72.50,70.10
Industrial production manager,Public relations manager,19.1,66.4,88.35,3.29,-5.31,100.00,52.50,4.30,76.25,72.97
Project management specialist,Public relations specialist,47.3,76.2,88.35,1.57,-4.74,100.00,37.50,3.15,68.75,66.58
Industrial production manager,Administrative services manager,19.1,74.0,88.30,3.42,-3.15,35.00,100.00,3.29,67.50,65.28
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.62,-2.23,97.50,32.50,1.42,65.00,64.07
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,3.85,-4.22,97.50,45.00,4.03,71.25,68.38
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.98,-0.91,3.57,81.48,0.94,42.53,42.12
Operation manager,Marketing manager,37.1,62.4,88.12,-0.46,-0.71,80.00,10.00,0.13,45.00,44.94
Industrial production manager,Training and development specialist,19.1,56.7,88.10,4.15,-4.08,90.00,55.00,4.12,72.50,69.51
Purchasing manager,Accountant,47.7,57.0,88.07,0.01,0.27,2.50,100.00,-0.13,51.25,51.18
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,4.45,-5.15,97.50,20.00,4.80,58.75,55.93
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,3.28,-7.41,97.50,15.00,5.34,56.25,53.25
Chemical engineer,Medical scientist,21.6,51.8,87.70,-1.32,-3.76,20.00,86.84,1.22,53.42,52.77
Operation manager,Human resources manager,37.1,76.5,87.61,1.55,-4.12,70.00,30.00,2.83,50.00,48.58
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,2.41,-10.32,97.50,22.50,6.37,60.00,56.18
Operation manager,Public relations manager,37.1,66.4,87.47,1.39,-2.81,97.50,7.50,2.10,52.50,51.40
Training and development manager,Social and community service manager,48.0,71.7,87.29,1.92,-4.05,92.50,2.50,2.98,47.50,46.08
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.12,-3.19,45.00,90.00,2.15,67.50,66.05
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,5.37,-9.57,90.00,42.50,7.47,66.25,61.30
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.01,-4.85,82.50,44.74,2.43,63.62,62.07
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.09,-1.45,45.00,70.00,0.77,57.50,57.06
Web developer,Graphic designer,19.4,54.7,86.62,0.48,-4.52,82.50,35.14,2.50,58.82,57.35
Purchasing manager,Social and community service manager,47.7,71.7,86.53,3.26,-4.03,65.00,10.00,3.64,37.50,36.13
Chemical engineer,Biological scientist,21.6,55.0,86.36,3.03,-5.68,15.00,100.00,4.35,57.50,55.00
Dentist,Dental hygienist,39.5,95.7,86.25,16.53,-12.10,55.26,0.00,14.31,27.63,23.68
Software quality tester,Operations research analyst,44.1,55.0,86.23,1.06,-3.71,12.50,77.50,2.39,45.00,43.93
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-2.03,-0.85,55.00,10.81,-0.59,32.91,32.71
Information security analyst,Training and development specialist,19.3,56.7,85.97,-0.32,-4.80,85.00,65.00,2.24,75.00,73.32
Software developer,Graphic designer,20.2,54.7,85.82,-2.29,-4.31,92.50,40.54,1.01,66.52,65.85
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.96,-7.01,100.00,5.00,4.48,52.50,50.15
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,1.22,-4.24,85.00,65.00,2.73,75.00,72.95
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.10,0.49,100.00,0.00,-0.29,50.00,49.85
Lawyer,Paralegal,39.5,83.0,85.66,4.01,-3.95,100.00,0.00,3.98,50.00,48.01
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.43,-2.40,95.00,80.00,1.91,87.50,85.82
Operation manager,Social and community service manager,37.1,71.7,85.47,2.64,-4.56,90.00,5.00,3.60,47.50,45.79
Industrial production manager,Social and community service manager,19.1,71.7,85.20,3.33,-6.75,100.00,17.50,5.04,58.75,55.79
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-0.65,-2.52,67.86,0.00,0.93,33.93,33.61
Property assessor,Insurance underwriter,34.2,56.9,85.13,-2.95,-1.28,60.00,70.00,-0.83,65.00,64.46
Operation manager,Human resources worker,37.1,76.5,84.98,3.02,-5.13,85.00,40.00,4.07,62.50,59.95
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.78,-2.03,80.00,2.50,0.13,41.25,41.20
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,4.78,-4.61,12.12,55.00,4.70,33.56,31.98
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.58,1.00,95.00,21.88,-0.79,58.44,57.98
Industrial production manager,Accountant,19.1,57.0,84.49,3.98,-2.31,72.50,97.50,3.14,85.00,82.33
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.60,-5.47,2.50,37.50,3.53,20.00,19.29
Facilities manager,Social and human service assistant,23.4,75.3,84.45,2.29,-6.30,95.00,50.00,4.29,72.50,69.39
Chemical technician,Medical scientist,35.0,51.8,84.20,-2.80,-0.12,46.43,39.47,-1.34,42.95,42.38
Counter and rental clerk,Order clerk,38.7,58.3,84.14,2.43,0.10,0.00,53.12,1.16,26.56,26.25
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,4.57,-5.67,92.50,27.59,5.12,60.04,56.97
Chemical technician,Biological scientist,35.0,55.0,83.89,2.55,-1.16,32.14,51.35,1.86,41.75,40.97
Cost estimator,Accountant,17.7,57.0,83.72,0.92,-1.91,17.50,95.00,1.41,56.25,55.46
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-2.27,3.51,82.50,7.50,-2.89,45.00,43.70
Food service manager,Food preparation worker,46.7,58.7,83.62,2.46,-6.37,5.00,90.00,4.41,47.50,45.40
Operation manager,Accountant,37.1,57.0,83.57,0.02,-1.03,60.00,92.50,0.53,76.25,75.85
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.77,0.05,42.86,60.87,-0.41,51.86,51.65
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.50,-0.45,96.43,0.00,-0.03,48.21,48.20
Software developer,Advertising sales agent,20.2,52.7,83.02,3.28,-7.40,100.00,19.23,5.34,59.62,56.43
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.50,-1.13,63.89,100.00,1.32,81.94,80.87
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.20,-0.19,100.00,5.26,0.19,52.63,52.53
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.51,-4.02,97.50,17.50,2.26,57.50,56.20
Materials engineer,Medical scientist,13.5,51.8,82.86,-0.15,-3.29,45.00,97.37,1.57,71.18,70.07
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.23,-0.97,100.00,5.00,1.10,52.50,51.92
Property assessor,Accountant,34.2,57.0,82.77,-1.34,-0.33,15.00,100.00,-0.51,57.50,57.21
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.19,3.25,97.50,6.25,-1.53,51.88,51.08
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-1.96,0.77,22.22,100.00,-1.37,61.11,60.28
Painter,Artist,10.4,51.6,82.54,2.96,0.05,20.00,12.50,1.45,16.25,16.01
Software developer,Accountant,20.2,57.0,82.50,3.91,-6.88,97.50,92.50,5.40,95.00,89.87
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.25,-3.00,85.00,31.58,2.12,58.29,57.05
Operation manager,Compliance officer,37.1,51.8,82.41,3.98,-1.00,47.50,90.00,2.49,68.75,67.04
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-3.08,-1.11,15.62,31.58,-0.99,23.60,23.37
Materials engineer,Biological scientist,13.5,55.0,82.14,2.32,-4.54,42.50,97.30,3.43,69.90,67.50
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.18,-3.86,100.00,15.38,2.02,57.69,56.53
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.52,-5.08,100.00,36.84,3.30,68.42,66.16
Property assessor,Tax preparer,34.2,66.3,81.93,0.02,-1.23,25.00,100.00,0.62,62.50,62.11
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-2.29,-2.77,6.25,86.96,0.24,46.60,46.49
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-6.00,1.69,92.86,7.69,-3.85,50.27,48.34
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.40,-1.50,71.43,68.75,0.55,70.09,69.71
Operation manager,Public relations specialist,37.1,76.2,81.53,2.61,-4.44,97.50,42.50,3.52,70.00,67.53
Property assessor,Real estate broker,34.2,57.0,81.51,-2.38,1.03,47.50,95.00,-1.71,71.25,70.04
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.79,-4.85,53.57,100.00,3.82,76.79,73.85
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,5.98,-8.07,97.50,28.95,7.03,63.22,58.78
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.09,-3.48,87.50,60.00,1.19,73.75,72.87
Information security analyst,Accountant,19.3,57.0,81.08,-3.09,-2.82,67.50,100.00,-0.14,83.75,83.64
Web developer,Advertising sales agent,19.4,52.7,81.04,2.04,-8.69,100.00,30.77,5.37,65.38,61.88
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-1.91,-6.75,95.00,80.00,2.42,87.50,85.38
Computer support specialist,Customer service representative,26.2,65.3,80.93,6.19,-6.24,82.50,3.57,6.21,43.04,40.36
Software developer,Customer service representative,20.2,65.3,80.93,6.41,-13.57,90.00,92.86,9.99,91.43,82.30
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.55,-3.17,0.00,16.22,1.86,8.11,7.96
Surgeon,Medical scientist,20.0,51.8,80.81,0.87,-2.23,87.10,84.21,1.55,85.65,84.33
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.71,-2.22,95.00,25.00,1.46,60.00,59.12
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.74,-2.42,92.50,57.50,0.84,75.00,74.37
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.62,-8.20,37.50,91.30,4.41,64.40,61.56
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,-0.43,-4.48,100.00,55.00,2.03,77.50,75.93
Information security analyst,Executive secretary,19.3,90.0,80.53,13.44,-14.03,57.50,100.00,13.74,78.75,67.93
Property assessor,Loan officer,34.2,51.6,80.52,-3.55,0.30,10.00,100.00,-1.93,55.00,53.94
Software developer,Insurance sales agent,20.2,54.9,80.48,4.04,-11.15,100.00,68.18,7.59,84.09,77.71
Lawyer,Accountant,39.5,57.0,80.39,0.10,-2.16,100.00,87.50,1.13,93.75,92.69
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.03,-9.04,100.00,42.50,5.53,71.25,67.31
Information security analyst,Public relations specialist,19.3,76.2,80.07,2.37,-8.34,100.00,80.00,5.35,90.00,85.18
Software developer,Public relations specialist,20.2,76.2,79.88,4.32,-14.15,100.00,60.00,9.24,80.00,72.61
Cook,Baker,39.8,65.5,79.84,-2.18,-1.18,97.50,57.50,-0.50,77.50,77.11
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.59,-0.79,69.44,95.65,0.10,82.55,82.46
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.71,-5.57,87.50,72.50,3.14,80.00,77.49
Lawyer,Legal secretary,39.5,96.4,79.62,6.56,-8.21,100.00,0.00,7.39,50.00,46.31
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,7.10,-3.29,59.09,32.50,5.19,45.80,43.42
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.16,0.09,100.00,52.38,-0.63,76.19,75.71
Property assessor,Social and community service manager,34.2,71.7,79.29,0.71,-3.10,85.00,60.00,1.90,72.50,71.12
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.77,-5.26,90.00,100.00,4.01,95.00,91.19
Web developer,Customer service representative,19.4,65.3,79.26,5.60,-13.63,85.00,96.43,9.61,90.71,81.99
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,1.67,-14.11,100.00,96.43,7.89,98.21,90.47
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,-0.06,-2.59,82.50,37.50,1.26,60.00,59.24
Personal financial advisor,Loan officer,32.6,51.6,79.02,-1.27,-5.24,37.50,84.62,1.99,61.06,59.84
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,1.46,0.52,100.00,63.64,0.47,81.82,81.44
Software quality tester,Customer service representative,44.1,65.3,78.93,6.65,-11.21,92.50,96.43,8.93,94.46,86.03
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-3.57,-0.33,80.00,87.50,-1.62,83.75,82.39
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.77,-6.85,100.00,35.00,3.81,67.50,64.93
Software developer,Insurance underwriter,20.2,56.9,78.63,3.67,-5.67,100.00,67.50,4.67,83.75,79.84
Property assessor,Insurance sales agent,34.2,54.9,78.62,-2.44,-0.93,90.00,77.27,-0.76,83.64,83.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-2.34,-0.76,67.50,83.78,-0.79,75.64,75.04
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,4.20,-4.83,87.50,13.16,4.52,50.33,48.06
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.53,-2.29,100.00,72.73,0.88,86.36,85.60
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.91,-2.73,100.00,15.00,1.82,57.50,56.45
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.66,-7.66,85.00,95.65,4.16,90.33,86.57
Database administrator,Executive secretary,30.8,90.0,78.39,11.50,-12.20,82.50,91.67,11.85,87.08,76.76
Lawyer,Loan officer,39.5,51.6,78.35,-3.13,-1.65,97.50,46.15,-0.74,71.83,71.30
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-3.51,-3.31,87.50,77.50,-0.10,82.50,82.42
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-1.21,-3.99,55.56,86.96,1.39,71.26,70.26
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.72,-4.02,97.22,32.50,3.37,64.86,62.67
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.79,-6.85,100.00,93.75,4.32,96.88,92.69
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.53,-1.70,100.00,27.27,1.11,63.64,62.93
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,2.04,-3.81,47.22,100.00,2.93,73.61,71.46
Cost estimator,Graphic designer,17.7,54.7,78.03,-4.16,-0.00,82.50,94.59,-2.08,88.55,86.71
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.05,-13.55,100.00,63.64,7.30,81.82,75.85
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,2.41,-7.16,87.50,45.00,4.78,66.25,63.08
Food service manager,Lodging manager,46.7,61.6,78.00,0.69,1.29,100.00,100.00,-0.30,100.00,99.70
Software quality tester,Advertising sales agent,44.1,52.7,77.98,2.84,-4.81,87.50,15.38,3.83,51.44,49.47
Software quality tester,Insurance underwriter,44.1,56.9,77.97,1.14,-4.69,95.00,57.50,2.91,76.25,74.03
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.04,-3.04,90.00,75.00,1.50,82.50,81.26
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.63,-3.42,0.00,52.17,2.53,26.09,25.43
Web developer,Public relations specialist,19.4,76.2,77.89,3.68,-16.92,100.00,72.50,10.30,86.25,77.37
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.68,-17.09,100.00,45.00,9.39,72.50,65.70
Photographer,Artist,48.5,51.6,77.87,-2.76,1.44,75.00,95.00,-2.10,85.00,83.21
Database administrator,Compliance officer,30.8,51.8,77.85,3.05,-3.27,80.00,95.00,3.16,87.50,84.74
Chief executive,Executive secretary,30.6,90.0,77.82,15.06,-6.64,65.00,41.67,10.85,53.33,47.55
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.74,0.28,88.89,57.69,-0.51,73.29,72.92
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-1.65,-4.69,100.00,23.08,1.52,61.54,60.60
Surgeon,Physician assistant,20.0,68.8,77.67,4.21,-13.92,64.52,22.50,9.07,43.51,39.56
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,2.18,-2.32,100.00,85.19,2.25,92.59,90.51
Web developer,Insurance sales agent,19.4,54.9,77.45,2.07,-13.49,100.00,81.82,7.78,90.91,83.84
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.33,-9.37,100.00,70.00,5.35,85.00,80.45
Logistician,Compliance officer,38.7,51.8,77.42,1.45,-1.08,50.00,95.00,1.26,72.50,71.58
Mechanical engineer,Medical scientist,10.1,51.8,77.42,1.89,-4.03,87.50,100.00,2.96,93.75,90.98
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.77,-0.38,100.00,23.08,0.58,61.54,61.18
Property assessor,Lodging manager,34.2,61.6,77.25,-1.62,-0.08,97.50,90.00,-0.77,93.75,93.03
Software quality tester,Insurance sales agent,44.1,54.9,77.18,1.84,-7.99,97.50,40.91,4.91,69.20,65.81
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.97,-0.56,47.50,100.00,0.76,73.75,73.19
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-3.78,0.29,54.55,100.00,-2.04,77.27,75.70
Computer systems manager,Compliance officer,27.7,51.8,77.12,3.61,-2.69,87.50,92.50,3.15,90.00,87.16
Database administrator,File Clerk,30.8,76.0,77.11,1.80,-4.92,77.50,84.00,3.36,80.75,78.03
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,2.34,-0.46,97.22,100.00,1.40,98.61,97.23
Database administrator,Billing and posting clerk,30.8,91.4,77.03,2.07,-5.55,87.50,43.48,3.81,65.49,63.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,3.08,-8.95,30.00,82.61,6.02,56.30,52.92
Property assessor,Executive secretary,34.2,90.0,76.98,11.62,-6.40,15.00,100.00,9.01,57.50,52.32
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,3.79,-2.45,0.00,100.00,3.12,50.00,48.44
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,3.72,-8.14,95.00,57.89,5.93,76.45,71.91
