occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Facilities manager,Social and community service manager,23.4,71.7,89.67,1.23,-4.95,85.00,67.50,3.09,76.25,73.89
Purchasing manager,Administrative services manager,47.7,74.0,89.51,8.35,-9.94,15.00,95.00,9.14,55.00,49.97
Industrial production manager,Financial manager,19.1,56.2,89.51,-2.03,-3.43,62.50,100.00,0.70,81.25,80.68
Operation manager,Financial manager,37.1,56.2,89.31,-6.18,3.64,45.00,100.00,-4.91,72.50,68.94
Industrial production manager,Human resources worker,19.1,76.5,89.29,9.23,-18.30,82.50,75.00,13.77,78.75,67.91
Sales manager,Insurance sales agent,33.1,54.9,89.13,-1.28,-7.59,90.00,36.36,3.16,63.18,61.19
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,2.21,-14.65,97.50,42.50,8.43,70.00,64.10
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-0.86,-4.38,97.50,56.67,1.76,77.08,75.72
Facilities manager,Human resources worker,23.4,76.5,88.96,11.85,-7.21,57.50,92.50,9.53,75.00,67.85
Software developer,Marketing specialist,20.2,61.7,88.94,9.03,-16.59,97.50,80.00,12.81,88.75,77.38
Industrial production manager,Marketing manager,19.1,62.4,88.93,-1.55,-16.57,97.50,47.50,7.51,72.50,67.06
Facilities manager,Training and development specialist,23.4,56.7,88.90,-6.80,2.17,82.50,97.50,-4.49,90.00,85.96
Software developer,Operations research analyst,20.2,55.0,88.88,10.29,-5.63,67.50,87.50,7.96,77.50,71.33
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,4.73,-16.77,95.00,75.00,10.75,85.00,75.86
Information security analyst,Administrative services manager,19.3,74.0,88.53,-0.55,-4.03,82.50,95.00,1.74,88.75,87.20
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.92,-1.09,90.00,100.00,0.08,95.00,94.92
Facilities manager,Financial manager,23.4,56.2,88.37,-10.50,5.27,45.00,97.50,-7.88,71.25,65.63
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,1.58,-9.84,100.00,7.50,5.71,53.75,50.68
Industrial production manager,Public relations manager,19.1,66.4,88.35,1.61,-15.96,97.50,82.50,8.78,90.00,82.10
Project management specialist,Public relations specialist,47.3,76.2,88.35,3.56,-8.31,100.00,7.50,5.94,53.75,50.56
Industrial production manager,Administrative services manager,19.1,74.0,88.30,8.90,-6.66,62.50,100.00,7.78,81.25,74.93
Facilities manager,Marketing specialist,23.4,61.7,88.28,-3.12,0.27,100.00,82.50,-1.69,91.25,89.71
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,1.81,-7.39,100.00,10.00,4.60,55.00,52.47
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,7.40,-12.28,10.71,100.00,9.84,55.36,49.91
Operation manager,Marketing manager,37.1,62.4,88.12,-0.97,-5.62,97.50,52.50,2.32,75.00,73.26
Industrial production manager,Training and development specialist,19.1,56.7,88.10,-0.43,-6.96,97.50,90.00,3.26,93.75,90.69
Purchasing manager,Accountant,47.7,57.0,88.07,1.11,-9.94,82.50,40.00,5.53,61.25,57.86
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,0.27,-5.53,100.00,5.00,2.90,52.50,50.98
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,2.99,-12.06,100.00,5.00,7.52,52.50,48.55
Chemical engineer,Medical scientist,21.6,51.8,87.70,-4.09,0.04,47.50,94.74,-2.07,71.12,69.65
Operation manager,Human resources manager,37.1,76.5,87.61,5.00,-16.38,65.00,57.50,10.69,61.25,54.70
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,4.22,-27.82,100.00,52.50,16.02,76.25,64.03
Operation manager,Public relations manager,37.1,66.4,87.47,1.14,-9.72,100.00,27.50,5.43,63.75,60.29
Training and development manager,Social and community service manager,48.0,71.7,87.29,6.25,-6.37,95.00,90.00,6.31,92.50,86.66
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.63,-10.69,97.50,20.00,6.16,58.75,55.13
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,3.72,-22.10,100.00,37.50,12.91,68.75,59.87
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,7.86,-10.97,100.00,34.21,9.41,67.11,60.79
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-1.84,1.34,97.50,87.50,-1.59,92.50,91.03
Web developer,Graphic designer,19.4,54.7,86.62,6.66,-4.89,52.50,91.89,5.78,72.20,68.02
Purchasing manager,Social and community service manager,47.7,71.7,86.53,4.43,-5.32,80.00,72.50,4.87,76.25,72.53
Chemical engineer,Biological scientist,21.6,55.0,86.36,-3.39,-0.62,60.00,97.30,-1.38,78.65,77.56
Dentist,Dental hygienist,39.5,95.7,86.25,32.76,-39.05,57.89,66.67,35.91,62.28,39.92
Software quality tester,Operations research analyst,44.1,55.0,86.23,1.74,2.34,57.50,95.00,-0.30,76.25,76.02
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,4.24,-8.28,50.00,54.05,6.26,52.03,48.77
Information security analyst,Training and development specialist,19.3,56.7,85.97,-1.43,-5.18,100.00,85.00,1.87,92.50,90.77
Software developer,Graphic designer,20.2,54.7,85.82,12.68,-4.67,77.50,86.49,8.67,81.99,74.88
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.47,-7.72,100.00,65.00,4.60,82.50,78.71
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,1.71,0.93,80.00,92.50,0.39,86.25,85.92
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-8.68,0.45,92.86,36.36,-4.56,64.61,61.66
Lawyer,Paralegal,39.5,83.0,85.66,11.32,-24.48,95.00,30.00,17.90,62.50,51.31
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.99,-2.22,97.50,65.00,2.11,81.25,79.54
Operation manager,Social and community service manager,37.1,71.7,85.47,3.37,-5.39,97.50,70.00,4.38,83.75,80.08
Industrial production manager,Social and community service manager,19.1,71.7,85.20,2.06,-8.96,95.00,87.50,5.51,91.25,86.22
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.67,-9.22,35.71,92.50,5.95,64.11,60.30
Property assessor,Insurance underwriter,34.2,56.9,85.13,1.11,-4.44,90.00,75.00,2.77,82.50,80.21
Operation manager,Human resources worker,37.1,76.5,84.98,9.49,-18.86,80.00,65.00,14.17,72.50,62.22
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-2.23,-3.59,60.00,90.00,0.68,75.00,74.49
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,2.84,-4.23,87.88,85.00,3.54,86.44,83.38
Postsecondary teacher,School psychologist,46.6,87.9,84.73,4.71,-1.98,82.50,18.75,3.34,50.62,48.93
Industrial production manager,Accountant,19.1,57.0,84.49,3.05,-15.29,82.50,72.50,9.17,77.50,70.39
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.05,-10.73,75.00,47.50,5.89,61.25,57.64
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.61,-0.61,100.00,67.50,0.61,83.75,83.24
Chemical technician,Medical scientist,35.0,51.8,84.20,-11.01,0.44,35.71,100.00,-5.72,67.86,63.98
Counter and rental clerk,Order clerk,38.7,58.3,84.14,11.27,-10.89,62.50,87.50,11.08,75.00,66.69
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.35,-6.39,100.00,75.86,3.02,87.93,85.27
Chemical technician,Biological scientist,35.0,55.0,83.89,-9.97,1.86,42.86,97.30,-5.91,70.08,65.93
Cost estimator,Accountant,17.7,57.0,83.72,1.58,-7.17,62.50,55.00,4.38,58.75,56.18
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-0.52,-2.87,100.00,20.00,1.17,60.00,59.30
Food service manager,Food preparation worker,46.7,58.7,83.62,-3.31,-6.72,90.00,82.50,1.70,86.25,84.78
Operation manager,Accountant,37.1,57.0,83.57,2.64,-7.71,87.50,52.50,5.18,70.00,66.38
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,6.16,-12.40,89.29,73.91,9.28,81.60,74.03
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-10.30,5.92,89.29,18.18,-8.11,53.73,49.38
Software developer,Advertising sales agent,20.2,52.7,83.02,12.02,-23.31,92.50,53.85,17.66,73.17,60.25
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,3.72,-4.21,63.89,100.00,3.96,81.94,78.70
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,3.82,-8.38,78.57,47.37,6.10,62.97,59.13
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.67,-1.81,90.00,77.50,1.24,83.75,82.71
Materials engineer,Medical scientist,13.5,51.8,82.86,-5.51,-1.98,42.50,86.84,-1.77,64.67,63.53
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-2.74,-0.16,100.00,45.00,-1.29,72.50,71.57
Property assessor,Accountant,34.2,57.0,82.77,4.97,-8.62,82.50,40.00,6.79,61.25,57.09
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-2.00,0.42,97.50,68.75,-1.21,83.12,82.12
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.94,-11.30,80.56,96.88,6.12,88.72,83.29
Painter,Artist,10.4,51.6,82.54,4.25,-0.16,60.00,30.00,2.20,45.00,44.01
Software developer,Accountant,20.2,57.0,82.50,7.71,-6.06,90.00,97.50,6.88,93.75,87.30
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,3.81,-15.24,95.00,36.84,9.52,65.92,59.64
Operation manager,Compliance officer,37.1,51.8,82.41,6.25,-13.07,90.00,72.50,9.66,81.25,73.40
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-3.68,-3.79,87.50,68.42,0.05,77.96,77.92
Materials engineer,Biological scientist,13.5,55.0,82.14,-4.88,0.27,47.50,89.19,-2.57,68.34,66.58
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,5.55,-18.31,92.50,57.69,11.93,75.10,66.14
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.89,-11.72,100.00,52.63,7.30,76.32,70.74
Property assessor,Tax preparer,34.2,66.3,81.93,11.44,-9.08,87.50,18.92,10.26,53.21,47.75
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,6.46,-7.01,81.25,91.30,6.74,86.28,80.47
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-9.09,-3.12,35.71,69.23,-2.98,52.47,50.91
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.13,-13.57,85.71,75.00,6.72,80.36,74.96
Operation manager,Public relations specialist,37.1,76.2,81.53,1.64,-3.55,100.00,57.50,2.60,78.75,76.70
Property assessor,Real estate broker,34.2,57.0,81.51,-0.14,-2.17,27.50,80.00,1.01,53.75,53.20
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.29,-10.04,75.00,89.29,5.17,82.14,77.90
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,9.06,-19.12,87.50,52.63,14.09,70.07,60.19
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.10,-2.18,97.50,80.00,1.04,88.75,87.82
Information security analyst,Accountant,19.3,57.0,81.08,-1.70,-4.79,90.00,82.50,1.54,86.25,84.92
Web developer,Advertising sales agent,19.4,52.7,81.04,10.73,-17.41,92.50,76.92,14.07,84.71,72.79
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.18,-2.86,92.50,70.00,1.34,81.25,80.16
Computer support specialist,Customer service representative,26.2,65.3,80.93,6.18,-19.86,67.50,89.29,13.02,78.39,68.19
Software developer,Customer service representative,20.2,65.3,80.93,9.35,-18.22,95.00,89.29,13.78,92.14,79.44
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-0.06,-9.14,96.88,54.05,4.54,75.46,72.04
Surgeon,Medical scientist,20.0,51.8,80.81,-1.35,-3.58,93.55,97.37,1.11,95.46,94.39
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.78,-4.46,87.50,27.50,1.84,57.50,56.44
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.68,-0.15,72.50,100.00,-0.26,86.25,86.02
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,4.12,-25.35,92.50,69.57,14.74,81.03,69.09
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,-0.00,-1.88,97.50,97.50,0.94,97.50,96.58
Information security analyst,Executive secretary,19.3,90.0,80.53,11.48,-30.72,97.50,83.33,21.10,90.42,71.34
Property assessor,Loan officer,34.2,51.6,80.52,0.94,-0.14,95.00,15.38,0.54,55.19,54.89
Software developer,Insurance sales agent,20.2,54.9,80.48,5.20,-19.10,97.50,86.36,12.15,91.93,80.76
Lawyer,Accountant,39.5,57.0,80.39,1.33,-7.35,97.50,77.50,4.34,87.50,83.70
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.49,-9.28,100.00,77.50,5.38,88.75,83.97
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.71,-12.27,100.00,67.50,6.99,83.75,77.90
Software developer,Public relations specialist,20.2,76.2,79.88,7.31,-19.45,97.50,77.50,13.38,87.50,75.79
Cook,Baker,39.8,65.5,79.84,2.19,-1.63,100.00,100.00,1.91,100.00,98.09
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,3.47,-8.98,80.56,95.65,6.22,88.10,82.62
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.49,-6.01,100.00,65.00,3.25,82.50,79.82
Lawyer,Legal secretary,39.5,96.4,79.62,10.65,-29.53,97.50,13.79,20.09,55.65,44.47
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-0.24,-1.33,72.73,97.50,0.54,85.11,84.65
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.11,-5.24,100.00,95.24,2.07,97.62,95.60
Property assessor,Social and community service manager,34.2,71.7,79.29,8.30,-2.54,67.50,82.50,5.42,75.00,70.93
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-1.80,1.52,92.50,91.89,-1.66,92.20,90.67
Web developer,Customer service representative,19.4,65.3,79.26,7.60,-18.82,85.00,92.86,13.21,88.93,77.18
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.82,-19.17,100.00,89.29,11.00,94.64,84.23
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,2.82,-3.63,92.50,62.50,3.22,77.50,75.00
Personal financial advisor,Loan officer,32.6,51.6,79.02,1.67,-1.90,100.00,0.00,1.78,50.00,49.11
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-3.19,-3.96,94.44,63.64,0.38,79.04,78.74
Software quality tester,Customer service representative,44.1,65.3,78.93,13.39,-16.70,87.50,96.43,15.05,91.96,78.13
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.76,7.29,95.00,87.50,-4.02,91.25,87.58
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,2.72,-5.05,100.00,100.00,3.88,100.00,96.12
Software developer,Insurance underwriter,20.2,56.9,78.63,6.96,-3.83,97.50,97.50,5.39,97.50,92.24
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.16,-8.26,100.00,77.27,4.05,88.64,85.05
Software quality tester,Graphic designer,44.1,54.7,78.60,0.25,0.38,62.50,86.49,-0.07,74.49,74.44
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,14.43,-8.79,65.00,73.68,11.61,69.34,61.29
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.20,-0.19,100.00,100.00,0.19,100.00,99.81
Lawyer,Insurance underwriter,39.5,56.9,78.48,2.01,-5.24,95.00,52.50,3.62,73.75,71.08
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,3.01,-17.62,100.00,86.96,10.32,93.48,83.84
Database administrator,Executive secretary,30.8,90.0,78.39,14.96,-31.52,92.50,91.67,23.24,92.08,70.68
Lawyer,Loan officer,39.5,51.6,78.35,-0.58,-6.21,95.00,66.67,2.81,80.83,78.56
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-2.18,5.79,80.00,50.00,-3.99,65.00,62.41
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,4.41,-15.41,88.89,95.65,9.91,92.27,83.13
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.10,-4.64,97.22,87.50,2.87,92.36,89.71
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.13,-8.76,100.00,90.62,4.45,95.31,91.07
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.69,4.42,100.00,59.09,-2.56,79.55,77.51
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,4.91,-3.93,77.78,100.00,4.42,88.89,84.96
Cost estimator,Graphic designer,17.7,54.7,78.03,-1.03,0.40,95.00,89.19,-0.71,92.09,91.44
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.86,-30.22,100.00,77.27,16.04,88.64,74.42
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-1.81,-5.32,100.00,0.00,1.76,50.00,49.12
Food service manager,Lodging manager,46.7,61.6,78.00,0.41,-1.46,100.00,100.00,0.93,100.00,99.07
Software quality tester,Advertising sales agent,44.1,52.7,77.98,10.44,-8.70,77.50,88.46,9.57,82.98,75.04
Software quality tester,Insurance underwriter,44.1,56.9,77.97,8.43,0.10,80.00,100.00,4.16,90.00,86.25
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.90,-0.50,100.00,85.00,-1.20,92.50,91.39
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,10.06,-19.40,68.75,82.61,14.73,75.68,64.53
Web developer,Public relations specialist,19.4,76.2,77.89,6.80,-16.11,95.00,87.50,11.46,91.25,80.80
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,3.15,-15.35,100.00,92.50,9.25,96.25,87.34
Photographer,Artist,48.5,51.6,77.87,-1.99,0.57,90.00,82.50,-1.28,86.25,85.15
Database administrator,Compliance officer,30.8,51.8,77.85,3.72,-1.77,95.00,95.00,2.75,95.00,92.39
Chief executive,Executive secretary,30.6,90.0,77.82,5.53,-39.25,100.00,45.83,22.39,72.92,56.59
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-1.65,-1.14,75.00,100.00,-0.25,87.50,87.28
Cost estimator,Advertising sales agent,17.7,52.7,77.74,3.27,-12.57,97.50,53.85,7.92,75.67,69.68
Surgeon,Physician assistant,20.0,68.8,77.67,16.03,-11.49,58.06,92.50,13.76,75.28,64.92
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,2.10,-6.83,100.00,96.30,4.46,98.15,93.77
Web developer,Insurance sales agent,19.4,54.9,77.45,5.08,-20.06,95.00,86.36,12.57,90.68,79.28
Cost estimator,Public relations specialist,17.7,76.2,77.43,3.71,-7.18,95.00,85.00,5.44,90.00,85.10
Logistician,Compliance officer,38.7,51.8,77.42,6.84,-4.07,62.50,95.00,5.45,78.75,74.46
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-3.31,-0.25,87.50,94.74,-1.53,91.12,89.73
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.36,-3.15,100.00,96.15,1.40,98.08,96.71
Property assessor,Lodging manager,34.2,61.6,77.25,2.99,-2.62,97.50,82.50,2.81,90.00,87.47
Software quality tester,Insurance sales agent,44.1,54.9,77.18,5.83,-9.31,85.00,90.91,7.57,87.95,81.30
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.55,-0.90,100.00,90.00,0.17,95.00,94.83
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.20,-0.13,81.82,100.00,-2.04,90.91,89.06
Computer systems manager,Compliance officer,27.7,51.8,77.12,3.98,-5.16,92.50,95.00,4.57,93.75,89.47
Database administrator,File Clerk,30.8,76.0,77.11,5.81,-18.64,97.50,80.00,12.23,88.75,77.90
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-5.12,-0.03,97.22,100.00,-2.54,98.61,96.10
Database administrator,Billing and posting clerk,30.8,91.4,77.03,2.86,-19.55,100.00,56.52,11.21,78.26,69.49
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,19.88,-17.17,67.50,91.30,18.52,79.40,64.69
Property assessor,Executive secretary,34.2,90.0,76.98,18.04,-31.80,92.50,75.00,24.92,83.75,62.88
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,9.90,-14.54,75.00,85.19,12.22,80.09,70.31
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,8.25,-17.66,85.00,55.26,12.96,70.13,61.05
