occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,7.46,-16.73,100.00,30.00,12.09,65.00,57.14
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.12,0.25,12.50,100.00,-0.06,56.25,56.21
Operation manager,Human resources manager,37.1,76.5,87.61,3.51,-8.24,27.50,100.00,5.87,63.75,60.01
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,12.83,-16.01,80.00,92.50,14.42,86.25,73.82
Operation manager,Public relations manager,37.1,66.4,87.47,6.32,-8.18,72.50,100.00,7.25,86.25,80.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,-1.41,-3.16,100.00,12.50,0.88,56.25,55.76
Financial and investment analyst,Accountant,43.9,57.0,87.27,7.55,-9.12,97.50,67.50,8.33,82.50,75.63
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,10.34,-13.86,97.50,67.50,12.10,82.50,72.52
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,2.62,-12.60,92.50,63.16,7.61,77.83,71.91
Purchasing manager,Training and development specialist,47.7,56.7,86.71,5.90,-9.11,57.50,97.50,7.50,77.50,71.68
Web developer,Graphic designer,19.4,54.7,86.62,4.99,-4.23,67.50,81.08,4.61,74.29,70.87
Purchasing manager,Social and community service manager,47.7,71.7,86.53,4.37,-9.56,97.50,72.50,6.97,85.00,79.08
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.27,-0.95,52.50,97.30,1.61,74.90,73.69
Dentist,Dental hygienist,39.5,95.7,86.25,24.30,-31.07,44.74,100.00,27.68,72.37,52.34
Software quality tester,Operations research analyst,44.1,55.0,86.23,-6.55,1.83,30.00,100.00,-4.19,65.00,62.28
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,2.28,0.32,82.50,56.76,0.98,69.63,68.95
Information security analyst,Training and development specialist,19.3,56.7,85.97,3.63,-9.84,97.50,97.50,6.73,97.50,90.93
Software developer,Graphic designer,20.2,54.7,85.82,5.74,-7.12,80.00,78.38,6.43,79.19,74.10
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,5.01,-12.90,100.00,77.50,8.95,88.75,80.81
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,2.19,-0.61,95.00,100.00,1.40,97.50,96.13
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-3.80,0.42,96.43,27.27,-2.11,61.85,60.55
Lawyer,Paralegal,39.5,83.0,85.66,7.37,-11.43,90.00,32.50,9.40,61.25,55.49
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,8.80,-5.50,82.50,97.50,7.15,90.00,83.57
Operation manager,Social and community service manager,37.1,71.7,85.47,1.08,-5.52,97.50,57.50,3.30,77.50,74.94
Industrial production manager,Social and community service manager,19.1,71.7,85.20,10.80,-10.08,72.50,87.50,10.44,80.00,71.65
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.21,-5.11,3.57,100.00,2.66,51.79,50.41
Property assessor,Insurance underwriter,34.2,56.9,85.13,2.86,-4.86,50.00,100.00,3.86,75.00,72.11
Operation manager,Human resources worker,37.1,76.5,84.98,8.12,-9.64,25.00,100.00,8.88,62.50,56.95
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-2.89,-3.13,100.00,75.00,0.12,87.50,87.39
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,4.00,-4.23,60.61,87.50,4.11,74.05,71.01
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-3.04,-0.39,100.00,0.00,-1.32,50.00,49.34
Industrial production manager,Accountant,19.1,57.0,84.49,8.01,-1.79,30.00,100.00,4.90,65.00,61.81
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,3.70,-5.65,82.50,30.00,4.67,56.25,53.62
Facilities manager,Social and human service assistant,23.4,75.3,84.45,11.37,-15.07,87.50,77.50,13.22,82.50,71.59
Chemical technician,Medical scientist,35.0,51.8,84.20,-3.26,3.41,17.86,100.00,-3.34,58.93,56.96
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-6.36,-7.23,0.00,100.00,0.44,50.00,49.78
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.76,-13.98,100.00,58.62,7.87,79.31,73.07
Chemical technician,Biological scientist,35.0,55.0,83.89,-1.23,4.80,46.43,97.30,-3.01,71.86,69.70
Cost estimator,Accountant,17.7,57.0,83.72,5.11,-3.04,22.50,100.00,4.07,61.25,58.75
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,5.07,-5.08,87.50,77.50,5.07,82.50,78.31
Food service manager,Food preparation worker,46.7,58.7,83.62,3.78,-6.62,80.00,95.00,5.20,87.50,82.95
Operation manager,Accountant,37.1,57.0,83.57,0.45,-0.64,40.00,100.00,0.54,70.00,69.62
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-1.02,-6.34,78.57,91.30,2.66,84.94,82.68
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-7.12,2.23,17.86,100.00,-4.68,58.93,56.17
Software developer,Advertising sales agent,20.2,52.7,83.02,11.39,-14.90,92.50,57.69,13.14,75.10,65.23
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,2.95,-5.32,80.56,100.00,4.14,90.28,86.54
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-1.68,-9.14,39.29,94.74,3.73,67.01,64.51
Cost estimator,Insurance underwriter,17.7,56.9,82.88,1.27,-5.14,60.00,100.00,3.21,80.00,77.43
Materials engineer,Medical scientist,13.5,51.8,82.86,2.77,-0.28,32.50,100.00,1.53,66.25,65.24
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-0.43,-1.80,67.86,77.50,0.69,72.68,72.18
Property assessor,Accountant,34.2,57.0,82.77,9.55,-6.68,22.50,95.00,8.11,58.75,53.98
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-2.09,2.48,100.00,25.00,-2.28,62.50,61.07
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-1.63,-6.90,8.33,100.00,2.64,54.17,52.74
Painter,Artist,10.4,51.6,82.54,2.96,-1.71,48.57,65.00,2.33,56.79,55.46
Software developer,Accountant,20.2,57.0,82.50,11.90,-6.34,92.50,97.50,9.12,95.00,86.34
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,7.16,-16.32,97.50,63.16,11.74,80.33,70.90
Operation manager,Compliance officer,37.1,51.8,82.41,-0.47,-2.91,27.50,100.00,1.22,63.75,62.97
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,1.62,-1.14,15.62,100.00,1.38,57.81,57.01
Materials engineer,Biological scientist,13.5,55.0,82.14,5.58,-1.23,62.50,100.00,3.41,81.25,78.48
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,2.42,-6.41,100.00,61.54,4.42,80.77,77.20
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.45,-13.95,100.00,55.26,8.20,77.63,71.26
Property assessor,Tax preparer,34.2,66.3,81.93,11.19,-6.08,27.50,94.59,8.64,61.05,55.77
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-2.60,-9.78,100.00,91.30,3.59,95.65,92.22
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-4.93,-1.82,17.86,96.15,-1.55,57.01,56.12
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-4.14,-6.77,17.86,100.00,1.32,58.93,58.15
Operation manager,Public relations specialist,37.1,76.2,81.53,11.01,-12.85,72.50,95.00,11.93,83.75,73.76
Property assessor,Real estate broker,34.2,57.0,81.51,2.07,-0.78,45.00,100.00,1.43,72.50,71.47
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.87,-2.19,0.00,100.00,1.53,50.00,49.24
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,12.23,-18.48,97.50,63.16,15.36,80.33,67.99
Information security analyst,Insurance underwriter,19.3,56.9,81.21,1.10,-5.52,87.50,100.00,3.31,93.75,90.64
Information security analyst,Accountant,19.3,57.0,81.08,2.61,-2.62,82.50,100.00,2.61,91.25,88.87
Web developer,Advertising sales agent,19.4,52.7,81.04,9.77,-9.28,80.00,61.54,9.53,70.77,64.03
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,4.01,-17.22,77.50,82.50,10.62,80.00,71.51
Computer support specialist,Customer service representative,26.2,65.3,80.93,16.17,-20.27,60.00,89.29,18.22,74.64,61.05
Software developer,Customer service representative,20.2,65.3,80.93,17.53,-7.64,75.00,96.43,12.58,85.71,74.93
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,5.28,-3.73,65.62,100.00,4.51,82.81,79.08
Surgeon,Medical scientist,20.0,51.8,80.81,8.97,-1.53,77.42,100.00,5.25,88.71,84.05
Operation manager,Insurance underwriter,37.1,56.9,80.69,-4.73,0.21,40.00,97.50,-2.47,68.75,67.05
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-1.51,-7.51,92.50,47.50,3.00,70.00,67.90
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,5.68,-15.25,97.50,82.61,10.47,90.05,80.63
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.62,-1.59,100.00,57.50,1.10,78.75,77.88
Information security analyst,Executive secretary,19.3,90.0,80.53,22.45,-20.90,67.50,100.00,21.68,83.75,65.60
Property assessor,Loan officer,34.2,51.6,80.52,3.27,-4.45,40.00,92.31,3.86,66.15,63.60
Software developer,Insurance sales agent,20.2,54.9,80.48,8.70,-14.69,95.00,95.45,11.69,95.23,84.09
Lawyer,Accountant,39.5,57.0,80.39,-1.66,-2.68,100.00,72.50,0.51,86.25,85.81
Information security analyst,Social and community service manager,19.3,71.7,80.27,3.14,-11.01,100.00,67.50,7.08,83.75,77.82
Information security analyst,Public relations specialist,19.3,76.2,80.07,11.40,-21.77,92.50,90.00,16.59,91.25,76.11
Software developer,Public relations specialist,20.2,76.2,79.88,16.05,-25.96,92.50,75.00,21.01,83.75,66.16
Cook,Baker,39.8,65.5,79.84,-1.28,1.08,97.50,95.00,-1.18,96.25,95.11
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,1.83,-6.39,91.67,91.30,4.11,91.49,87.73
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.65,-11.41,97.50,57.50,6.03,77.50,72.83
Lawyer,Legal secretary,39.5,96.4,79.62,19.00,-38.90,82.50,37.93,28.95,60.22,42.78
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.74,-0.82,50.00,97.50,1.28,73.75,72.80
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.29,-6.34,100.00,90.48,2.52,95.24,92.84
Property assessor,Social and community service manager,34.2,71.7,79.29,6.73,-7.87,97.50,40.00,7.30,68.75,63.73
Mechanical engineer,Biological scientist,10.1,55.0,79.28,5.76,-1.69,90.00,100.00,3.72,95.00,91.46
Web developer,Customer service representative,19.4,65.3,79.26,11.24,-6.32,60.00,96.43,8.78,78.21,71.35
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,4.97,-6.30,100.00,96.43,5.63,98.21,92.68
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.68,-7.36,100.00,62.50,4.52,81.25,77.58
Personal financial advisor,Loan officer,32.6,51.6,79.02,2.17,-0.51,100.00,38.46,1.34,69.23,68.31
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.25,-0.53,100.00,27.27,0.39,63.64,63.39
Software quality tester,Customer service representative,44.1,65.3,78.93,8.00,-5.55,35.00,100.00,6.77,67.50,62.93
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-4.77,-2.31,80.00,100.00,-1.23,90.00,88.90
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.98,-9.20,100.00,72.50,5.59,86.25,81.43
Software developer,Insurance underwriter,20.2,56.9,78.63,9.95,-9.01,90.00,100.00,9.48,95.00,85.99
Property assessor,Insurance sales agent,34.2,54.9,78.62,2.89,-3.90,90.00,100.00,3.40,95.00,91.77
Software quality tester,Graphic designer,44.1,54.7,78.60,-7.34,0.92,60.00,94.59,-4.13,77.30,74.11
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,4.38,-11.63,72.50,65.79,8.01,69.14,63.61
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-1.87,-3.03,100.00,90.91,0.58,95.45,94.90
Lawyer,Insurance underwriter,39.5,56.9,78.48,-2.81,-3.80,97.50,20.00,0.50,58.75,58.46
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.97,-14.00,100.00,69.57,7.98,84.78,78.02
Database administrator,Executive secretary,30.8,90.0,78.39,19.90,-17.87,42.50,100.00,18.89,71.25,57.79
Lawyer,Loan officer,39.5,51.6,78.35,-3.12,-1.82,97.50,28.21,-0.65,62.85,62.45
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-4.91,-1.08,95.00,17.50,-1.92,56.25,55.17
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.19,-6.83,63.89,91.30,3.32,77.60,75.02
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,3.25,-2.06,97.22,82.50,2.66,89.86,87.47
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.81,-8.27,100.00,96.88,5.04,98.44,93.47
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.51,-1.48,100.00,100.00,0.48,100.00,99.52
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,3.47,-2.04,2.78,100.00,2.75,51.39,49.97
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.43,-0.34,92.50,94.59,-1.05,93.55,92.57
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.74,-10.03,100.00,86.36,5.88,93.18,87.70
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,3.78,-6.46,97.50,20.00,5.12,58.75,55.74
Food service manager,Lodging manager,46.7,61.6,78.00,1.00,-0.56,100.00,92.50,0.78,96.25,95.50
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.93,-2.64,72.50,100.00,1.78,86.25,84.71
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-4.05,-0.93,57.50,100.00,-1.56,78.75,77.52
Printing press operator,Filling machine operator,24.7,57.3,77.95,-5.39,-0.27,97.50,97.50,-2.56,97.50,95.01
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-2.51,-9.75,93.75,100.00,3.62,96.88,93.37
Web developer,Public relations specialist,19.4,76.2,77.89,12.10,-22.12,82.50,75.00,17.11,78.75,65.28
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,5.69,-20.05,100.00,75.00,12.87,87.50,76.24
Photographer,Artist,48.5,51.6,77.87,0.19,5.24,75.00,82.50,-2.52,78.75,76.76
Database administrator,Compliance officer,30.8,51.8,77.85,0.27,-6.22,95.00,90.00,3.24,92.50,89.50
Chief executive,Executive secretary,30.6,90.0,77.82,33.84,-29.73,60.00,100.00,31.78,80.00,54.57
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-1.02,-1.14,61.11,100.00,0.06,80.56,80.51
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.78,-7.12,97.50,69.23,4.45,83.37,79.66
Surgeon,Physician assistant,20.0,68.8,77.67,10.62,-3.70,6.45,100.00,7.16,53.23,49.42
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,4.96,-7.49,100.00,100.00,6.23,100.00,93.77
Web developer,Insurance sales agent,19.4,54.9,77.45,5.24,-10.80,80.00,90.91,8.02,85.45,78.60
Cost estimator,Public relations specialist,17.7,76.2,77.43,8.30,-16.31,82.50,85.00,12.31,83.75,73.44
Logistician,Compliance officer,38.7,51.8,77.42,4.97,-5.35,25.00,100.00,5.16,62.50,59.28
Mechanical engineer,Medical scientist,10.1,51.8,77.42,5.14,-0.76,85.00,100.00,2.95,92.50,89.77
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.29,-3.35,100.00,100.00,2.32,100.00,97.68
Property assessor,Lodging manager,34.2,61.6,77.25,0.91,-2.35,100.00,75.00,1.63,87.50,86.07
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.89,-3.16,70.00,95.45,1.14,82.73,81.79
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.94,-1.90,100.00,100.00,1.42,100.00,98.58
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,2.39,1.35,72.73,100.00,0.52,86.36,85.91
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.77,-7.69,95.00,87.50,6.23,91.25,85.57
Database administrator,File Clerk,30.8,76.0,77.11,0.81,-9.20,95.00,92.00,5.00,93.50,88.82
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.03,1.67,100.00,97.50,-0.82,98.75,97.94
Database administrator,Billing and posting clerk,30.8,91.4,77.03,3.08,-10.61,97.50,65.22,6.85,81.36,75.79
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,2.78,-10.61,87.50,73.91,6.69,80.71,75.30
Property assessor,Executive secretary,34.2,90.0,76.98,26.70,-16.20,32.50,100.00,21.45,66.25,52.04
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,11.35,-17.25,87.50,70.37,14.30,78.94,67.65
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,9.86,-15.52,85.00,63.16,12.69,74.08,64.68
