occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Sales manager,Administrative services manager,33.1,74.0,90.73,0.84,0.23,100.00,100.00,0.30,100.00,99.70
Management analyst,Administrative services manager,46.6,74.0,90.68,0.88,0.43,100.00,100.00,0.22,100.00,99.78
Purchasing manager,Human resources worker,47.7,76.5,90.36,1.05,0.59,100.00,100.00,0.23,100.00,99.77
Management analyst,Training and development specialist,46.6,56.7,90.32,0.99,0.41,100.00,100.00,0.29,100.00,99.71
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,1.31,-0.11,100.00,100.00,0.71,100.00,99.29
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,2.41,-0.14,100.00,97.50,1.27,98.75,97.49
Facilities manager,Public relations manager,23.4,66.4,90.26,1.04,0.35,100.00,100.00,0.34,100.00,99.66
Sales manager,Training and development specialist,33.1,56.7,90.18,0.88,0.35,100.00,100.00,0.26,100.00,99.74
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,2.15,0.02,100.00,100.00,1.06,100.00,98.94
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.73,0.83,100.00,100.00,-0.05,100.00,99.95
Purchasing manager,Marketing specialist,47.7,61.7,90.08,1.11,0.33,100.00,100.00,0.39,100.00,99.61
Training and development manager,Financial manager,48.0,56.2,90.06,0.50,1.24,100.00,100.00,-0.37,100.00,99.63
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.92,0.36,100.00,100.00,0.28,100.00,99.72
Management analyst,Accountant,46.6,57.0,89.84,0.31,0.92,100.00,100.00,-0.31,100.00,99.69
Industrial production manager,Human resources manager,19.1,76.5,89.80,1.18,0.33,100.00,100.00,0.43,100.00,99.57
Facilities manager,Social and community service manager,23.4,71.7,89.67,0.97,0.58,100.00,100.00,0.20,100.00,99.80
Purchasing manager,Administrative services manager,47.7,74.0,89.51,1.01,0.49,100.00,100.00,0.26,100.00,99.74
Industrial production manager,Financial manager,19.1,56.2,89.51,0.99,1.37,100.00,100.00,-0.19,100.00,99.81
Operation manager,Financial manager,37.1,56.2,89.31,0.52,1.30,100.00,100.00,-0.39,100.00,99.61
Industrial production manager,Human resources worker,19.1,76.5,89.29,1.53,0.25,100.00,100.00,0.64,100.00,99.36
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.96,0.44,100.00,100.00,0.26,100.00,99.74
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,1.57,-0.36,100.00,97.50,0.97,98.75,97.80
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.78,0.16,100.00,100.00,0.31,100.00,99.69
Facilities manager,Human resources worker,23.4,76.5,88.96,0.98,0.59,100.00,100.00,0.20,100.00,99.80
Software developer,Marketing specialist,20.2,61.7,88.94,1.77,0.18,100.00,100.00,0.79,100.00,99.21
Industrial production manager,Marketing manager,19.1,62.4,88.93,1.18,0.49,100.00,100.00,0.35,100.00,99.65
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.17,0.49,100.00,100.00,0.34,100.00,99.66
Software developer,Operations research analyst,20.2,55.0,88.88,1.27,0.41,100.00,100.00,0.43,100.00,99.57
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,1.39,-0.09,100.00,100.00,0.74,100.00,99.26
Information security analyst,Administrative services manager,19.3,74.0,88.53,1.37,0.30,100.00,100.00,0.54,100.00,99.46
Industrial production manager,Operations research analyst,19.1,55.0,88.39,1.25,0.40,100.00,100.00,0.43,100.00,99.57
Facilities manager,Financial manager,23.4,56.2,88.37,0.46,1.50,100.00,100.00,-0.52,100.00,99.48
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,1.85,0.15,100.00,100.00,0.85,100.00,99.15
Industrial production manager,Public relations manager,19.1,66.4,88.35,1.56,0.16,100.00,100.00,0.70,100.00,99.30
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.90,-0.17,100.00,100.00,0.54,100.00,99.46
Industrial production manager,Administrative services manager,19.1,74.0,88.30,1.44,0.28,100.00,100.00,0.58,100.00,99.42
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.12,0.19,100.00,100.00,0.46,100.00,99.54
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,2.36,-0.34,100.00,100.00,1.35,100.00,98.65
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.65,0.31,100.00,100.00,0.17,100.00,99.83
Operation manager,Marketing manager,37.1,62.4,88.12,0.77,0.58,100.00,100.00,0.09,100.00,99.91
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.55,0.39,100.00,100.00,0.58,100.00,99.42
Purchasing manager,Accountant,47.7,57.0,88.07,0.79,0.90,100.00,100.00,-0.06,100.00,99.94
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,1.45,0.19,100.00,100.00,0.63,100.00,99.37
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,1.99,-0.19,100.00,100.00,1.09,100.00,98.91
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.03,0.86,100.00,100.00,0.08,100.00,99.92
Operation manager,Human resources manager,37.1,76.5,87.61,0.82,0.47,100.00,100.00,0.18,100.00,99.82
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,1.47,-0.09,100.00,100.00,0.78,100.00,99.22
Operation manager,Public relations manager,37.1,66.4,87.47,1.09,0.32,100.00,100.00,0.38,100.00,99.62
Training and development manager,Social and community service manager,48.0,71.7,87.29,1.00,0.68,100.00,95.00,0.16,97.50,97.34
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.23,0.44,100.00,100.00,0.40,100.00,99.60
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,1.83,-0.04,100.00,100.00,0.93,100.00,99.07
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,1.27,0.03,60.00,94.74,0.62,77.37,76.89
Purchasing manager,Training and development specialist,47.7,56.7,86.71,1.22,0.64,100.00,100.00,0.29,100.00,99.71
Web developer,Graphic designer,19.4,54.7,86.62,1.56,0.82,100.00,100.00,0.37,100.00,99.63
Purchasing manager,Social and community service manager,47.7,71.7,86.53,0.90,0.63,90.00,100.00,0.13,95.00,94.87
Chemical engineer,Biological scientist,21.6,55.0,86.36,1.13,0.78,97.50,100.00,0.18,98.75,98.58
Dentist,Dental hygienist,39.5,95.7,86.25,3.56,-14.47,100.00,100.00,9.02,100.00,90.98
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.42,0.07,100.00,100.00,0.17,100.00,99.83
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.95,0.34,100.00,100.00,0.30,100.00,99.70
Information security analyst,Training and development specialist,19.3,56.7,85.97,1.28,0.14,100.00,100.00,0.57,100.00,99.43
Software developer,Graphic designer,20.2,54.7,85.82,1.63,0.95,100.00,100.00,0.34,100.00,99.66
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.11,-0.07,100.00,92.50,0.59,96.25,95.68
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.93,-0.03,100.00,100.00,0.48,100.00,99.52
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.64,0.78,100.00,90.91,-0.07,95.45,95.39
Lawyer,Paralegal,39.5,83.0,85.66,1.87,0.20,100.00,100.00,0.84,100.00,99.16
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.25,-0.09,100.00,100.00,0.67,100.00,99.33
Operation manager,Social and community service manager,37.1,71.7,85.47,0.72,0.56,95.00,100.00,0.08,97.50,97.42
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.26,0.31,100.00,100.00,0.47,100.00,99.53
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,1.03,0.44,100.00,100.00,0.30,100.00,99.70
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.73,0.75,100.00,100.00,-0.01,100.00,99.99
Operation manager,Human resources worker,37.1,76.5,84.98,1.12,0.51,100.00,100.00,0.31,100.00,99.69
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,0.86,0.16,100.00,100.00,0.35,100.00,99.65
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.93,0.42,100.00,100.00,0.26,100.00,99.74
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.51,0.75,100.00,100.00,-0.12,100.00,99.88
Industrial production manager,Accountant,19.1,57.0,84.49,1.43,0.74,100.00,100.00,0.35,100.00,99.65
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.54,0.63,100.00,100.00,0.45,100.00,99.55
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.86,0.22,97.50,95.00,0.32,96.25,95.94
Chemical technician,Medical scientist,35.0,51.8,84.20,0.63,1.39,100.00,100.00,-0.38,100.00,99.62
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.39,0.44,100.00,100.00,-0.03,100.00,99.97
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.65,-0.42,100.00,100.00,0.54,100.00,99.46
Chemical technician,Biological scientist,35.0,55.0,83.89,0.77,1.04,100.00,100.00,-0.14,100.00,99.86
Cost estimator,Accountant,17.7,57.0,83.72,0.67,1.00,100.00,100.00,-0.17,100.00,99.83
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.56,0.67,100.00,100.00,-0.05,100.00,99.95
Food service manager,Food preparation worker,46.7,58.7,83.62,1.95,0.79,100.00,100.00,0.58,100.00,99.42
Operation manager,Accountant,37.1,57.0,83.57,1.02,1.03,100.00,100.00,-0.00,100.00,100.00
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.46,0.33,100.00,91.30,0.06,95.65,95.59
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.79,0.59,100.00,95.45,0.10,97.73,97.63
Software developer,Advertising sales agent,20.2,52.7,83.02,1.62,0.60,100.00,100.00,0.51,100.00,99.49
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.95,0.24,100.00,100.00,0.36,100.00,99.64
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.57,0.47,100.00,44.74,0.05,72.37,72.33
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.91,1.05,100.00,100.00,-0.07,100.00,99.93
Materials engineer,Medical scientist,13.5,51.8,82.86,1.03,0.95,97.50,100.00,0.04,98.75,98.71
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.68,0.37,100.00,37.50,0.16,68.75,68.64
Property assessor,Accountant,34.2,57.0,82.77,0.57,0.83,100.00,100.00,-0.13,100.00,99.87
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.45,0.37,100.00,100.00,0.04,100.00,99.96
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.77,0.81,100.00,100.00,-0.02,100.00,99.98
Painter,Artist,10.4,51.6,82.54,2.12,1.05,100.00,100.00,0.54,100.00,99.46
Software developer,Accountant,20.2,57.0,82.50,1.70,1.55,100.00,100.00,0.08,100.00,99.92
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.88,-0.27,97.50,71.05,0.58,84.28,83.79
Operation manager,Compliance officer,37.1,51.8,82.41,0.92,0.83,97.50,100.00,0.04,98.75,98.71
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.68,0.41,100.00,100.00,0.13,100.00,99.87
Materials engineer,Biological scientist,13.5,55.0,82.14,0.75,0.91,85.00,100.00,-0.08,92.50,92.42
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,1.30,0.17,100.00,100.00,0.57,100.00,99.43
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.24,-0.77,97.50,81.58,1.01,89.54,88.64
Property assessor,Tax preparer,34.2,66.3,81.93,0.91,0.53,100.00,100.00,0.19,100.00,99.81
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.46,0.35,100.00,100.00,0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.61,0.55,100.00,61.54,0.03,80.77,80.74
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.81,0.67,100.00,100.00,0.07,100.00,99.93
Operation manager,Public relations specialist,37.1,76.2,81.53,1.35,-0.13,100.00,100.00,0.74,100.00,99.26
Property assessor,Real estate broker,34.2,57.0,81.51,0.97,0.49,100.00,100.00,0.24,100.00,99.76
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.06,-0.50,100.00,100.00,0.78,100.00,99.22
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,1.78,-0.23,100.00,100.00,1.00,100.00,99.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.59,0.56,100.00,100.00,0.01,100.00,99.99
Information security analyst,Accountant,19.3,57.0,81.08,0.79,0.83,100.00,100.00,-0.02,100.00,99.98
Web developer,Advertising sales agent,19.4,52.7,81.04,1.67,0.71,100.00,100.00,0.48,100.00,99.52
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.78,-0.67,100.00,100.00,0.72,100.00,99.28
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.86,-0.46,100.00,100.00,0.66,100.00,99.34
Software developer,Customer service representative,20.2,65.3,80.93,1.59,-4.10,100.00,100.00,2.85,100.00,97.15
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.89,0.19,100.00,100.00,0.35,100.00,99.65
Surgeon,Medical scientist,20.0,51.8,80.81,1.56,0.71,100.00,100.00,0.42,100.00,99.58
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.87,0.97,100.00,100.00,-0.05,100.00,99.95
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.54,0.72,100.00,70.00,-0.09,85.00,84.92
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.80,-1.06,100.00,100.00,0.93,100.00,99.07
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.96,0.07,100.00,100.00,0.94,100.00,99.06
Information security analyst,Executive secretary,19.3,90.0,80.53,1.36,-1.22,100.00,100.00,1.29,100.00,98.71
Property assessor,Loan officer,34.2,51.6,80.52,0.66,1.12,100.00,100.00,-0.23,100.00,99.77
Software developer,Insurance sales agent,20.2,54.9,80.48,1.74,0.14,100.00,100.00,0.80,100.00,99.20
Lawyer,Accountant,39.5,57.0,80.39,0.43,1.22,100.00,100.00,-0.40,100.00,99.60
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.14,0.35,100.00,70.00,0.40,85.00,84.66
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.32,-0.82,100.00,100.00,1.07,100.00,98.93
Software developer,Public relations specialist,20.2,76.2,79.88,1.98,-0.49,100.00,100.00,1.24,100.00,98.76
Cook,Baker,39.8,65.5,79.84,2.01,1.06,100.00,100.00,0.47,100.00,99.53
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.72,0.41,100.00,100.00,0.15,100.00,99.85
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.37,0.13,100.00,90.00,0.12,95.00,94.89
Lawyer,Legal secretary,39.5,96.4,79.62,2.26,-2.81,100.00,100.00,2.54,100.00,97.46
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.95,0.89,100.00,100.00,0.03,100.00,99.97
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.75,1.05,100.00,100.00,-0.15,100.00,99.85
Property assessor,Social and community service manager,34.2,71.7,79.29,1.25,0.43,82.50,100.00,0.41,91.25,90.88
Mechanical engineer,Biological scientist,10.1,55.0,79.28,1.72,0.64,100.00,100.00,0.54,100.00,99.46
Web developer,Customer service representative,19.4,65.3,79.26,1.63,-3.80,100.00,100.00,2.72,100.00,97.28
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,1.35,-4.20,100.00,100.00,2.77,100.00,97.23
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.33,0.47,100.00,100.00,0.43,100.00,99.57
Personal financial advisor,Loan officer,32.6,51.6,79.02,1.02,0.79,100.00,100.00,0.12,100.00,99.88
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.80,0.64,100.00,90.91,0.08,95.45,95.37
Software quality tester,Customer service representative,44.1,65.3,78.93,0.88,-2.35,100.00,100.00,1.61,100.00,98.39
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.40,0.88,100.00,100.00,-0.24,100.00,99.76
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.26,0.47,100.00,85.00,0.40,92.50,92.13
Software developer,Insurance underwriter,20.2,56.9,78.63,1.52,1.39,100.00,100.00,0.06,100.00,99.94
Property assessor,Insurance sales agent,34.2,54.9,78.62,1.15,0.41,100.00,100.00,0.37,100.00,99.63
Software quality tester,Graphic designer,44.1,54.7,78.60,0.66,0.78,100.00,100.00,-0.06,100.00,99.94
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.83,-0.38,92.50,71.05,0.61,81.78,81.28
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,1.08,0.68,100.00,100.00,0.20,100.00,99.80
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.77,0.97,100.00,100.00,-0.10,100.00,99.90
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.20,-1.04,100.00,100.00,1.12,100.00,98.88
Database administrator,Executive secretary,30.8,90.0,78.39,2.13,-1.31,100.00,100.00,1.72,100.00,98.28
Lawyer,Loan officer,39.5,51.6,78.35,0.59,1.26,100.00,100.00,-0.34,100.00,99.66
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.85,0.51,100.00,100.00,0.17,100.00,99.83
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.79,0.38,100.00,100.00,0.21,100.00,99.79
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.01,0.39,100.00,62.50,0.31,81.25,81.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.51,0.79,100.00,100.00,0.36,100.00,99.64
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,1.64,0.69,100.00,100.00,0.48,100.00,99.52
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.86,-0.37,100.00,100.00,0.62,100.00,99.38
Cost estimator,Graphic designer,17.7,54.7,78.03,1.25,0.97,100.00,100.00,0.14,100.00,99.86
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.44,-0.49,100.00,100.00,0.97,100.00,99.03
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,1.20,0.40,100.00,100.00,0.40,100.00,99.60
Food service manager,Lodging manager,46.7,61.6,78.00,1.75,1.47,100.00,100.00,0.14,100.00,99.86
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.88,0.10,100.00,100.00,0.39,100.00,99.61
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.53,0.62,100.00,100.00,-0.04,100.00,99.96
Printing press operator,Filling machine operator,24.7,57.3,77.95,1.03,0.34,100.00,100.00,0.35,100.00,99.65
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.45,0.34,100.00,100.00,0.05,100.00,99.95
Web developer,Public relations specialist,19.4,76.2,77.89,1.85,-0.74,100.00,100.00,1.29,100.00,98.71
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.51,-1.22,100.00,100.00,1.37,100.00,98.63
Photographer,Artist,48.5,51.6,77.87,1.31,1.42,100.00,100.00,-0.06,100.00,99.94
Database administrator,Compliance officer,30.8,51.8,77.85,0.86,0.91,100.00,100.00,-0.03,100.00,99.97
Chief executive,Executive secretary,30.6,90.0,77.82,3.02,-1.58,100.00,100.00,2.30,100.00,97.70
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.86,0.53,100.00,84.62,0.17,92.31,92.15
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.03,0.66,100.00,100.00,0.18,100.00,99.82
Surgeon,Physician assistant,20.0,68.8,77.67,1.34,0.53,100.00,100.00,0.41,100.00,99.59
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,1.01,-0.10,100.00,100.00,0.56,100.00,99.44
Web developer,Insurance sales agent,19.4,54.9,77.45,1.95,-0.05,100.00,100.00,1.00,100.00,99.00
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.22,-0.20,100.00,100.00,0.71,100.00,99.29
Logistician,Compliance officer,38.7,51.8,77.42,0.75,1.06,100.00,100.00,-0.15,100.00,99.85
Mechanical engineer,Medical scientist,10.1,51.8,77.42,1.77,0.61,100.00,100.00,0.58,100.00,99.42
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.40,0.95,100.00,57.69,0.23,78.85,78.67
Property assessor,Lodging manager,34.2,61.6,77.25,1.02,1.15,100.00,100.00,-0.06,100.00,99.94
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.95,0.00,100.00,100.00,0.48,100.00,99.52
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.95,0.50,100.00,100.00,0.23,100.00,99.77
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.86,1.51,68.18,100.00,-0.33,84.09,83.82
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.85,0.83,100.00,100.00,0.01,100.00,99.99
Database administrator,File Clerk,30.8,76.0,77.11,1.56,0.05,100.00,100.00,0.75,100.00,99.25
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,1.03,1.46,100.00,100.00,-0.22,100.00,99.78
Database administrator,Billing and posting clerk,30.8,91.4,77.03,1.23,-0.20,100.00,100.00,0.71,100.00,99.29
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.80,-0.76,100.00,100.00,0.78,100.00,99.22
Property assessor,Executive secretary,34.2,90.0,76.98,1.89,-0.85,72.50,100.00,1.37,86.25,85.07
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,2.02,-0.54,15.00,100.00,1.28,57.50,56.77
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,1.83,-0.55,97.50,100.00,1.19,98.75,97.57
Database administrator,Receptionist,30.8,89.1,76.82,1.42,-0.63,100.00,100.00,1.03,100.00,98.97
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,1.66,0.34,100.00,100.00,0.66,100.00,99.34
Cost estimator,Executive secretary,17.7,90.0,76.64,1.88,-0.80,100.00,100.00,1.34,100.00,98.66
Cost estimator,Insurance sales agent,17.7,54.9,76.63,1.12,0.73,100.00,100.00,0.19,100.00,99.81
