occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-2.52,-0.67,40.00,100.00,-0.92,70.00,69.35
Project management specialist,Human resources worker,47.3,76.5,92.21,20.72,-14.96,62.50,65.00,17.84,63.75,52.38
Facilities manager,Human resources manager,23.4,76.5,92.06,15.37,-12.78,42.50,77.50,14.07,60.00,51.56
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,19.67,-21.06,72.50,80.00,20.36,76.25,60.72
Training and development manager,Marketing specialist,48.0,61.7,91.94,5.58,-2.19,77.50,97.50,3.89,87.50,84.10
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,22.03,-18.46,57.50,100.00,20.24,78.75,62.81
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,23.23,-22.42,70.00,100.00,22.83,85.00,65.60
Management analyst,Human resources worker,46.6,76.5,91.64,17.91,-17.44,87.50,75.00,17.67,81.25,66.89
Training and development manager,Human resources worker,48.0,76.5,91.58,15.27,-11.53,67.50,80.00,13.40,73.75,63.87
Project management specialist,Operations research analyst,47.3,55.0,91.31,-4.82,3.02,100.00,62.50,-3.92,81.25,78.06
Project management specialist,Financial manager,47.3,56.2,91.15,-4.04,8.04,30.00,97.50,-6.04,63.75,59.90
Sales manager,Human resources worker,33.1,76.5,91.09,24.81,-20.98,85.00,60.00,22.90,72.50,55.90
Facilities manager,Marketing manager,23.4,62.4,90.92,5.08,-3.40,22.50,100.00,4.24,61.25,58.65
Facilities manager,Administrative services manager,23.4,74.0,90.81,12.79,-8.52,40.00,100.00,10.65,70.00,62.54
Sales manager,Administrative services manager,33.1,74.0,90.73,15.75,-20.12,80.00,95.00,17.94,87.50,71.80
Management analyst,Administrative services manager,46.6,74.0,90.68,16.15,-12.65,75.00,100.00,14.40,87.50,74.90
Purchasing manager,Human resources worker,47.7,76.5,90.36,20.82,-14.32,55.00,67.50,17.57,61.25,50.49
Management analyst,Training and development specialist,46.6,56.7,90.32,7.50,-8.48,100.00,40.00,7.99,70.00,64.41
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,17.69,-16.61,70.00,97.50,17.15,83.75,69.38
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,12.00,-14.45,90.00,75.00,13.23,82.50,71.59
Facilities manager,Public relations manager,23.4,66.4,90.26,12.77,-10.22,40.00,87.50,11.49,63.75,56.42
Sales manager,Training and development specialist,33.1,56.7,90.18,10.77,-13.54,97.50,50.00,12.15,73.75,64.79
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,22.31,-16.25,67.50,100.00,19.28,83.75,67.60
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,4.03,-6.69,50.00,100.00,5.36,75.00,70.98
Purchasing manager,Marketing specialist,47.7,61.7,90.08,7.23,-7.21,75.00,100.00,7.22,87.50,81.18
Training and development manager,Financial manager,48.0,56.2,90.06,-7.19,13.44,22.50,75.00,-10.32,48.75,43.72
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.44,-6.29,100.00,15.38,3.36,57.69,55.75
Management analyst,Accountant,46.6,57.0,89.84,2.50,-2.84,100.00,80.00,2.67,90.00,87.60
Industrial production manager,Human resources manager,19.1,76.5,89.80,24.43,-12.19,45.00,100.00,18.31,72.50,59.23
Facilities manager,Social and community service manager,23.4,71.7,89.67,16.63,-6.80,55.00,55.00,11.72,55.00,48.56
Purchasing manager,Administrative services manager,47.7,74.0,89.51,11.40,-9.11,35.00,100.00,10.25,67.50,60.58
Industrial production manager,Financial manager,19.1,56.2,89.51,6.22,0.20,25.00,100.00,3.01,62.50,60.62
Operation manager,Financial manager,37.1,56.2,89.31,-3.46,6.96,70.00,47.50,-5.21,58.75,55.69
Industrial production manager,Human resources worker,19.1,76.5,89.29,28.12,-14.18,50.00,100.00,21.15,75.00,59.14
Sales manager,Insurance sales agent,33.1,54.9,89.13,4.36,-8.84,100.00,36.36,6.60,68.18,63.68
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,20.77,-20.59,72.50,100.00,20.68,86.25,68.41
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,5.11,1.33,97.50,50.00,1.89,73.75,72.36
Facilities manager,Human resources worker,23.4,76.5,88.96,19.12,-15.27,50.00,85.00,17.20,67.50,55.89
Software developer,Marketing specialist,20.2,61.7,88.94,25.94,-21.44,55.00,92.50,23.69,73.75,56.28
Industrial production manager,Marketing manager,19.1,62.4,88.93,14.02,-5.06,45.00,100.00,9.54,72.50,65.58
Facilities manager,Training and development specialist,23.4,56.7,88.90,8.46,-3.32,65.00,42.50,5.89,53.75,50.58
Software developer,Operations research analyst,20.2,55.0,88.88,16.64,-16.76,87.50,97.50,16.70,92.50,77.05
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,8.58,-8.49,65.00,100.00,8.53,82.50,75.46
Information security analyst,Administrative services manager,19.3,74.0,88.53,16.14,-6.45,10.00,100.00,11.30,55.00,48.79
Industrial production manager,Operations research analyst,19.1,55.0,88.39,7.00,-1.13,82.50,100.00,4.06,91.25,87.54
Facilities manager,Financial manager,23.4,56.2,88.37,-2.34,5.15,20.00,82.50,-3.74,51.25,49.33
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,13.48,-11.72,72.50,92.50,12.60,82.50,72.10
Industrial production manager,Public relations manager,19.1,66.4,88.35,20.29,-9.33,55.00,100.00,14.81,77.50,66.02
Project management specialist,Public relations specialist,47.3,76.2,88.35,13.50,-6.57,77.50,87.50,10.04,82.50,74.22
Industrial production manager,Administrative services manager,19.1,74.0,88.30,20.37,-5.28,22.50,100.00,12.83,61.25,53.39
Facilities manager,Marketing specialist,23.4,61.7,88.28,9.19,-6.70,50.00,100.00,7.94,75.00,69.04
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,18.02,-13.43,80.00,85.00,15.72,82.50,69.53
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,7.60,-7.62,57.14,100.00,7.61,78.57,72.59
Operation manager,Marketing manager,37.1,62.4,88.12,1.59,0.72,87.50,90.00,0.43,88.75,88.36
Industrial production manager,Training and development specialist,19.1,56.7,88.10,17.02,-13.46,52.50,100.00,15.24,76.25,64.63
Purchasing manager,Accountant,47.7,57.0,88.07,2.80,-4.34,75.00,87.50,3.57,81.25,78.35
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,2.71,-10.58,100.00,77.50,6.64,88.75,82.86
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,18.70,-15.16,77.50,77.50,16.93,77.50,64.38
Chemical engineer,Medical scientist,21.6,51.8,87.70,16.36,-6.37,17.50,100.00,11.37,58.75,52.07
Operation manager,Human resources manager,37.1,76.5,87.61,14.14,-7.75,72.50,57.50,10.94,65.00,57.89
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,28.84,-23.70,70.00,90.00,26.27,80.00,58.98
Operation manager,Public relations manager,37.1,66.4,87.47,9.79,-5.91,77.50,62.50,7.85,70.00,64.51
Training and development manager,Social and community service manager,48.0,71.7,87.29,13.46,-2.55,95.00,40.00,8.00,67.50,62.10
Financial and investment analyst,Accountant,43.9,57.0,87.27,4.05,-10.75,80.00,95.00,7.40,87.50,81.03
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,24.55,-20.77,60.00,97.50,22.66,78.75,60.91
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,6.16,-9.46,95.00,15.79,7.81,55.39,51.07
Purchasing manager,Training and development specialist,47.7,56.7,86.71,10.49,-5.17,72.50,50.00,7.83,61.25,56.45
Web developer,Graphic designer,19.4,54.7,86.62,7.91,-6.59,100.00,78.38,7.25,89.19,82.72
Purchasing manager,Social and community service manager,47.7,71.7,86.53,13.59,-6.58,87.50,45.00,10.08,66.25,59.57
Chemical engineer,Biological scientist,21.6,55.0,86.36,11.69,-12.93,50.00,97.30,12.31,73.65,64.58
Dentist,Dental hygienist,39.5,95.7,86.25,27.80,-21.07,65.79,66.67,24.44,66.23,50.04
Software quality tester,Operations research analyst,44.1,55.0,86.23,2.64,-1.49,2.50,100.00,2.06,51.25,50.19
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-2.47,-0.44,100.00,94.59,-1.02,97.30,96.31
Information security analyst,Training and development specialist,19.3,56.7,85.97,11.41,-10.81,7.50,100.00,11.11,53.75,47.78
Software developer,Graphic designer,20.2,54.7,85.82,12.52,-11.39,97.50,67.57,11.96,82.53,72.67
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,20.72,-18.02,75.00,60.00,19.37,67.50,54.42
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-1.45,-2.85,62.50,97.50,0.70,80.00,79.44
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,14.94,-10.23,82.14,81.82,12.58,81.98,71.66
Lawyer,Paralegal,39.5,83.0,85.66,18.03,-15.92,70.00,57.50,16.98,63.75,52.93
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,10.49,-10.04,95.00,92.50,10.27,93.75,84.12
Operation manager,Social and community service manager,37.1,71.7,85.47,11.62,-3.63,90.00,7.50,7.62,48.75,45.03
Industrial production manager,Social and community service manager,19.1,71.7,85.20,21.38,-13.36,60.00,87.50,17.37,73.75,60.94
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,20.83,-9.60,25.00,100.00,15.22,62.50,52.99
Property assessor,Insurance underwriter,34.2,56.9,85.13,-1.61,2.85,25.00,100.00,-2.23,62.50,61.11
Operation manager,Human resources worker,37.1,76.5,84.98,16.87,-11.18,85.00,37.50,14.03,61.25,52.66
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,4.01,-8.11,100.00,42.50,6.06,71.25,66.93
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,16.41,-6.35,87.88,95.00,11.38,91.44,81.04
Postsecondary teacher,School psychologist,46.6,87.9,84.73,5.66,-0.98,100.00,0.00,3.32,50.00,48.34
Industrial production manager,Accountant,19.1,57.0,84.49,9.56,-5.03,35.00,100.00,7.29,67.50,62.58
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-2.66,5.24,100.00,2.50,-3.95,51.25,49.23
Facilities manager,Social and human service assistant,23.4,75.3,84.45,18.58,-10.24,82.50,27.50,14.41,55.00,47.08
Chemical technician,Medical scientist,35.0,51.8,84.20,15.79,-4.41,21.43,100.00,10.10,60.71,54.58
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.99,2.85,100.00,46.88,-1.92,73.44,72.03
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,7.52,-4.12,97.50,65.52,5.82,81.51,76.77
Chemical technician,Biological scientist,35.0,55.0,83.89,7.96,-7.50,50.00,100.00,7.73,75.00,69.20
Cost estimator,Accountant,17.7,57.0,83.72,3.49,-4.64,32.50,92.50,4.06,62.50,59.96
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,8.81,0.11,100.00,42.50,4.35,71.25,68.15
Food service manager,Food preparation worker,46.7,58.7,83.62,2.57,13.15,52.50,87.50,-5.29,70.00,66.29
Operation manager,Accountant,37.1,57.0,83.57,-1.68,2.92,97.50,67.50,-2.30,82.50,80.60
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,12.97,-9.71,60.71,100.00,11.34,80.36,71.24
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,3.43,-1.42,35.71,100.00,2.42,67.86,66.21
Software developer,Advertising sales agent,20.2,52.7,83.02,12.20,-11.90,97.50,69.23,12.05,83.37,73.32
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.15,-4.58,83.33,100.00,2.86,91.67,89.04
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,9.15,-15.04,85.71,71.05,12.10,78.38,68.90
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.22,-2.57,100.00,95.00,1.17,97.50,96.36
Materials engineer,Medical scientist,13.5,51.8,82.86,16.48,-3.25,45.00,100.00,9.87,72.50,65.35
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,19.91,-10.11,60.71,82.50,15.01,71.61,60.86
Property assessor,Accountant,34.2,57.0,82.77,1.92,2.50,7.50,100.00,-0.29,53.75,53.59
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,5.36,-3.89,100.00,21.88,4.62,60.94,58.12
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.68,-3.14,44.44,100.00,1.23,72.22,71.33
Painter,Artist,10.4,51.6,82.54,4.15,-0.05,62.86,97.50,2.10,80.18,78.49
Software developer,Accountant,20.2,57.0,82.50,17.40,-6.80,82.50,100.00,12.10,91.25,80.21
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,16.86,-13.62,22.50,100.00,15.24,61.25,51.91
Operation manager,Compliance officer,37.1,51.8,82.41,5.06,-1.86,92.50,40.00,3.46,66.25,63.96
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,20.84,-6.63,37.50,100.00,13.73,68.75,59.31
Materials engineer,Biological scientist,13.5,55.0,82.14,12.08,-9.03,55.00,97.30,10.55,76.15,68.11
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.85,5.77,100.00,80.77,-3.31,90.38,87.39
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,6.69,-9.65,100.00,86.84,8.17,93.42,85.79
Property assessor,Tax preparer,34.2,66.3,81.93,1.73,0.92,80.00,94.59,0.41,87.30,86.94
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,1.28,1.61,100.00,65.22,-0.17,82.61,82.47
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.84,0.29,71.43,100.00,-0.56,85.71,85.23
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,9.27,-6.91,3.57,100.00,8.09,51.79,47.60
Operation manager,Public relations specialist,37.1,76.2,81.53,11.01,-4.99,87.50,75.00,8.00,81.25,74.75
Property assessor,Real estate broker,34.2,57.0,81.51,2.09,1.52,15.00,100.00,0.29,57.50,57.34
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,16.35,-9.98,17.86,100.00,13.16,58.93,51.17
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,23.57,-23.62,80.00,84.21,23.59,82.11,62.73
Information security analyst,Insurance underwriter,19.3,56.9,81.21,3.81,-4.78,35.00,100.00,4.29,67.50,64.60
Information security analyst,Accountant,19.3,57.0,81.08,2.86,-2.91,15.00,100.00,2.89,57.50,55.84
Web developer,Advertising sales agent,19.4,52.7,81.04,7.98,-5.95,92.50,76.92,6.97,84.71,78.81
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,5.72,-7.80,92.50,92.50,6.76,92.50,86.25
Computer support specialist,Customer service representative,26.2,65.3,80.93,24.20,-22.02,60.00,100.00,23.11,80.00,61.51
Software developer,Customer service representative,20.2,65.3,80.93,28.30,-15.21,75.00,96.43,21.76,85.71,67.07
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,16.87,-9.65,50.00,97.30,13.26,73.65,63.88
Surgeon,Medical scientist,20.0,51.8,80.81,10.76,-2.51,83.87,100.00,6.64,91.94,85.83
Operation manager,Insurance underwriter,37.1,56.9,80.69,-2.80,5.22,95.00,37.50,-4.01,66.25,63.59
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,7.99,-4.78,100.00,50.00,6.39,75.00,70.21
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,16.26,-10.09,50.00,100.00,13.18,75.00,65.12
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,7.34,-7.09,90.00,100.00,7.21,95.00,88.15
Information security analyst,Executive secretary,19.3,90.0,80.53,26.16,-11.98,45.00,100.00,19.07,72.50,58.67
Property assessor,Loan officer,34.2,51.6,80.52,-1.98,1.26,15.00,100.00,-1.62,57.50,56.57
Software developer,Insurance sales agent,20.2,54.9,80.48,11.29,-17.66,100.00,100.00,14.47,100.00,85.53
Lawyer,Accountant,39.5,57.0,80.39,5.38,-4.60,97.50,97.50,4.99,97.50,92.63
Information security analyst,Social and community service manager,19.3,71.7,80.27,21.89,-10.86,70.00,100.00,16.37,85.00,71.08
Information security analyst,Public relations specialist,19.3,76.2,80.07,16.54,-10.02,32.50,100.00,13.28,66.25,57.45
Software developer,Public relations specialist,20.2,76.2,79.88,28.73,-23.97,67.50,87.50,26.35,77.50,57.08
Cook,Baker,39.8,65.5,79.84,0.19,10.76,100.00,57.50,-5.29,78.75,74.59
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,1.79,-4.76,91.67,95.65,3.28,93.66,90.59
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,9.64,-4.26,100.00,20.00,6.95,60.00,55.83
Lawyer,Legal secretary,39.5,96.4,79.62,30.80,-25.66,65.00,44.83,28.23,54.91,39.41
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,16.20,-0.36,50.00,80.00,8.28,65.00,59.62
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,25.21,-16.78,32.14,71.43,20.99,51.79,40.91
Property assessor,Social and community service manager,34.2,71.7,79.29,22.14,-6.57,65.00,100.00,14.35,82.50,70.66
Mechanical engineer,Biological scientist,10.1,55.0,79.28,6.88,-6.21,87.50,100.00,6.54,93.75,87.61
Web developer,Customer service representative,19.4,65.3,79.26,22.11,-14.10,75.00,96.43,18.10,85.71,70.20
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,11.76,-14.20,92.50,96.43,12.98,94.46,82.20
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,13.51,-28.43,85.00,70.00,20.97,77.50,61.25
Personal financial advisor,Loan officer,32.6,51.6,79.02,-4.45,-6.33,85.00,100.00,0.94,92.50,91.63
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,2.40,-2.75,100.00,81.82,2.57,90.91,88.57
Software quality tester,Customer service representative,44.1,65.3,78.93,18.27,-10.38,20.00,100.00,14.32,60.00,51.41
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-4.68,-0.16,100.00,85.00,-2.26,92.50,90.41
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,13.01,-9.68,90.00,100.00,11.34,95.00,84.22
Software developer,Insurance underwriter,20.2,56.9,78.63,15.80,-8.54,90.00,100.00,12.17,95.00,83.44
Property assessor,Insurance sales agent,34.2,54.9,78.62,-2.73,0.24,27.50,100.00,-1.49,63.75,62.80
Software quality tester,Graphic designer,44.1,54.7,78.60,2.15,-0.84,10.00,97.30,1.50,53.65,52.85
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,17.43,-13.51,32.50,97.37,15.47,64.93,54.89
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,19.85,-20.94,85.71,100.00,20.40,92.86,73.92
Lawyer,Insurance underwriter,39.5,56.9,78.48,4.47,-7.28,100.00,92.50,5.87,96.25,90.60
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,4.31,-8.84,100.00,91.30,6.58,95.65,89.36
Database administrator,Executive secretary,30.8,90.0,78.39,21.85,-14.31,75.00,100.00,18.08,87.50,71.68
Lawyer,Loan officer,39.5,51.6,78.35,6.46,-6.14,85.00,97.44,6.30,91.22,85.47
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,4.55,-3.03,100.00,20.00,3.79,60.00,57.73
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,4.41,-7.99,72.22,95.65,6.20,83.94,78.73
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,7.67,-3.61,100.00,55.00,5.64,77.50,73.13
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-7.76,-1.02,90.00,100.00,-3.37,95.00,91.80
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-3.17,4.12,100.00,100.00,-3.64,100.00,96.36
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,9.72,-8.11,41.67,100.00,8.91,70.83,64.52
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.32,-1.10,95.00,86.49,0.39,90.74,90.39
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.28,-1.66,95.00,81.82,0.69,88.41,87.80
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-4.45,-2.24,100.00,72.50,-1.11,86.25,85.29
Food service manager,Lodging manager,46.7,61.6,78.00,0.09,0.93,97.50,87.50,-0.42,92.50,92.11
Software quality tester,Advertising sales agent,44.1,52.7,77.98,1.09,1.05,45.00,100.00,0.02,72.50,72.49
Software quality tester,Insurance underwriter,44.1,56.9,77.97,6.75,-3.95,25.00,100.00,5.35,62.50,59.16
Printing press operator,Filling machine operator,24.7,57.3,77.95,1.41,-11.44,95.00,100.00,6.42,97.50,91.24
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,6.28,-6.98,93.75,82.61,6.63,88.18,82.33
Web developer,Public relations specialist,19.4,76.2,77.89,24.92,-22.55,72.50,90.00,23.74,81.25,61.96
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,14.68,-12.46,82.50,95.00,13.57,88.75,76.70
Photographer,Artist,48.5,51.6,77.87,-0.05,1.87,85.00,100.00,-0.96,92.50,91.61
Database administrator,Compliance officer,30.8,51.8,77.85,7.49,-6.42,85.00,100.00,6.95,92.50,86.07
Chief executive,Executive secretary,30.6,90.0,77.82,26.35,-12.50,100.00,100.00,19.42,100.00,80.58
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.92,8.54,94.44,100.00,-5.73,97.22,91.65
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-3.19,-0.31,97.50,53.85,-1.44,75.67,74.58
Surgeon,Physician assistant,20.0,68.8,77.67,19.09,-3.71,45.16,95.00,11.40,70.08,62.09
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,11.02,-9.06,100.00,100.00,10.04,100.00,89.96
Web developer,Insurance sales agent,19.4,54.9,77.45,7.24,-14.48,92.50,100.00,10.86,96.25,85.80
Cost estimator,Public relations specialist,17.7,76.2,77.43,16.39,-11.00,52.50,92.50,13.69,72.50,62.57
Logistician,Compliance officer,38.7,51.8,77.42,8.54,-7.61,62.50,77.50,8.08,70.00,64.34
Mechanical engineer,Medical scientist,10.1,51.8,77.42,8.16,-1.72,77.50,100.00,4.94,88.75,84.37
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-2.47,10.86,100.00,100.00,-6.67,100.00,93.33
Property assessor,Lodging manager,34.2,61.6,77.25,10.49,-2.37,32.50,100.00,6.43,66.25,61.99
Software quality tester,Insurance sales agent,44.1,54.9,77.18,2.14,-5.79,52.50,100.00,3.96,76.25,73.23
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,6.93,-0.02,70.00,100.00,3.47,85.00,82.05
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,1.79,1.16,27.27,100.00,0.32,63.64,63.44
Computer systems manager,Compliance officer,27.7,51.8,77.12,10.33,-9.40,97.50,82.50,9.87,90.00,81.12
Database administrator,File Clerk,30.8,76.0,77.11,12.89,-13.45,70.00,100.00,13.17,85.00,73.81
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,1.09,-0.32,100.00,100.00,0.70,100.00,99.30
Database administrator,Billing and posting clerk,30.8,91.4,77.03,21.36,-10.66,37.50,95.65,16.01,66.58,55.92
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,15.11,-9.51,37.50,100.00,12.31,68.75,60.29
Property assessor,Executive secretary,34.2,90.0,76.98,25.83,-9.49,32.50,100.00,17.66,66.25,54.55
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,7.76,-0.33,67.50,100.00,4.04,83.75,80.36
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,17.29,-19.04,85.00,81.58,18.17,83.29,68.16
Database administrator,Receptionist,30.8,89.1,76.82,23.29,-12.27,80.00,96.43,17.78,88.21,72.53
