occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Cutting worker,Sewing machine operator,31.1,70.7,0.00,10.00,5.00,5.00,4.75
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,0.00,0.00,0.00,0.00,0.00
Logistician,Receptionist,38.7,89.1,5.00,0.00,4.41,2.50,2.39
Computer support specialist,Loan officer,26.2,51.6,7.50,0.00,-1.27,3.75,3.70
Web developer,Payroll and timekeeping clerk,19.4,88.2,35.00,4.35,-6.35,19.67,18.42
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,0.00,51.85,-5.97,25.93,24.38
Computer support specialist,Compliance officer,26.2,51.8,25.00,2.50,-2.50,13.75,13.41
Materials engineer,Medical and health services manager,13.5,71.8,0.00,72.50,12.50,36.25,31.72
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,22.73,0.00,3.23,11.36,11.00
Lawyer,School psychologist,39.5,87.9,87.50,0.00,4.17,43.75,41.93
Cook,Food preparation worker,39.8,58.7,2.50,0.00,2.50,1.25,1.22
Chemical technician,Medical and health services manager,35.0,71.8,0.00,80.00,14.71,40.00,34.12
Chemical engineer,Medical appliance technician,21.6,58.9,0.00,30.00,-1.25,15.00,14.81
Computer systems manager,Billing and posting clerk,27.7,91.4,15.00,0.00,9.52,7.50,6.79
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,9.09,0.00,1.54,4.55,4.48
Materials engineer,Miscellaneous health technician,13.5,72.7,0.00,0.00,1.64,0.00,0.00
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,57.58,27.50,-4.11,42.54,40.79
Computer systems analyst,Billing and posting clerk,37.8,91.4,17.50,4.35,14.29,10.92,9.36
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,37.50,0.00,15.00,18.75,15.94
Surgeon,Medical assistant,20.0,88.8,3.23,0.00,1.92,1.61,1.58
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,80.00,0.00,-7.94,40.00,36.83
Stocker,Order clerk,36.5,58.3,0.00,0.00,-1.59,0.00,0.00
Surgeon,Pharmacist,20.0,57.8,0.00,7.50,4.23,3.75,3.59
Chief executive,Entertainment and recreation manager,30.6,50.1,12.50,0.00,-1.30,6.25,6.17
Lawyer,Compliance officer,39.5,51.8,75.00,0.00,6.25,37.50,35.16
Construction manager,Medical and health services manager,10.6,71.8,22.50,80.00,12.50,51.25,44.84
Surgeon,Nurse practitioner,20.0,89.8,0.00,9.52,3.85,4.76,4.58
Computer systems manager,File Clerk,27.7,76.0,5.00,0.00,-1.54,2.50,2.46
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Receptionist,27.7,89.1,42.50,3.57,27.94,23.04,16.60
Personal financial advisor,School psychologist,32.6,87.9,0.00,0.00,0.00,0.00,0.00
Chief executive,Fundraiser,30.6,74.9,5.00,0.00,6.25,2.50,2.34
Surgeon,Miscellaneous health technician,20.0,72.7,3.23,0.00,5.77,1.61,1.52
Photographer,Graphic designer,48.5,54.7,55.00,35.14,3.90,45.07,43.31
Automotive service mechanic,Medical appliance technician,2.5,58.9,25.00,25.00,-1.25,25.00,24.69
Counter and rental clerk,Social and human service assistant,38.7,75.3,0.00,0.00,0.00,0.00,0.00
Security guard,Compliance officer,24.9,51.8,11.11,5.00,1.49,8.06,7.94
Correctional officer,Probation officer,33.9,57.4,6.25,0.00,1.79,3.12,3.07
Computer programmer,Tutor,21.5,70.4,55.00,30.00,17.50,42.50,35.06
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,17.50,27.27,5.88,22.39,21.07
Construction manager,Receptionist,10.6,89.1,50.00,3.57,33.82,26.79,17.73
Chemical technician,Pharmacist,35.0,57.8,0.00,82.50,7.35,41.25,38.22
Aerospace engineer,Medical scientist,15.2,51.8,12.50,76.32,-11.54,44.41,39.28
Mechanical engineer,Graphic designer,10.1,54.7,27.50,64.86,14.29,46.18,39.58
First-line supervisor of correctional officers,Probation officer,35.9,57.4,0.00,0.00,0.00,0.00,0.00
Surgeon,Dental assistant,20.0,92.8,16.13,0.00,13.64,8.06,6.96
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,55.00,0.00,20.63,27.50,21.83
Chemical engineer,Miscellaneous health technician,21.6,72.7,0.00,4.76,0.00,2.38,2.38
Computer programmer,Editor,21.5,56.6,0.00,30.00,6.25,15.00,14.06
Chemical technician,Phlebotomist,35.0,90.3,0.00,0.00,0.00,0.00,0.00
Food service manager,Fast food and counter worker,46.7,66.3,12.50,3.45,-1.45,7.97,7.86
Computer support specialist,Billing and posting clerk,26.2,91.4,7.50,4.35,3.17,5.92,5.74
Construction manager,Social and human service assistant,10.6,75.3,22.50,0.00,11.25,11.25,9.98
Network and computer systems administrator,Compliance officer,16.7,51.8,22.50,0.00,8.75,11.25,10.27
Director,Author,43.6,53.8,2.50,60.00,-2.50,31.25,30.47
Refractory machinery mechanic,Filling machine operator,3.9,57.3,9.38,2.50,12.50,5.94,5.20
Chiropractor,Massage therapist,41.1,83.7,0.00,54.55,4.84,27.27,25.95
Retail salesperson,Order clerk,49.2,58.3,0.00,0.00,-1.89,0.00,0.00
Cutting worker,Food preparation worker,31.1,58.7,20.00,0.00,8.75,10.00,9.12
Cutting worker,Order clerk,31.1,58.3,40.00,0.00,15.28,20.00,16.94
Cook,Food batchmaker,39.8,55.7,0.00,0.00,0.00,0.00,0.00
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,17.50,15.79,8.97,16.64,15.15
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,0.00,12.50,5.97,6.25,5.88
Personal financial advisor,Lodging manager,32.6,61.6,0.00,0.00,3.75,0.00,0.00
Materials engineer,Ophthalmic medical technician,13.5,73.7,0.00,18.18,7.84,9.09,8.38
Materials engineer,Graphic designer,13.5,54.7,0.00,29.73,5.19,14.86,14.09
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,0.00,70.37,2.99,35.19,34.13
Counter and rental clerk,Executive secretary,38.7,90.0,12.50,20.83,22.50,16.67,12.92
Pest control worker,Housekeeping cleaner,5.1,88.4,8.82,30.00,16.22,19.41,16.26
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,72.22,7.41,11.11,39.81,35.39
Computer programmer,Receptionist,21.5,89.1,55.00,3.57,30.88,29.29,20.24
Chef,Food batchmaker,23.3,55.7,10.00,0.00,1.25,5.00,4.94
Police officer,Probation officer,14.4,57.4,10.00,0.00,3.75,5.00,4.81
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,2.50,10.00,6.25,6.25,5.86
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,0.00,15.00,-10.45,7.50,6.72
Director,Translator,43.6,74.4,17.50,0.00,8.75,8.75,7.98
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,52.50,12.50,19.64,32.50,26.12
Chemical engineer,Ophthalmic medical technician,21.6,73.7,0.00,54.55,0.00,27.27,27.27
Correctional officer,Public safety telecommunicator,33.9,78.2,6.25,7.89,20.37,7.07,5.63
Parts salesperson,Order clerk,22.9,58.3,0.00,0.00,0.00,0.00,0.00
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,30.30,29.63,8.33,29.97,27.47
Emergency medical technician,Miscellaneous health technician,39.4,72.7,0.00,0.00,-2.56,0.00,0.00
Surgeon,Medical records specialist,20.0,88.9,25.81,0.00,12.90,12.90,11.24
Computer systems analyst,Executive secretary,37.8,90.0,42.50,4.17,23.44,23.33,17.86
Chiropractor,Physical therapist,41.1,67.5,0.00,55.56,10.20,27.78,24.94
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,0.00,0.00,0.00,0.00,0.00
Computer network architect,Loan officer,7.7,51.6,2.50,0.00,-7.59,1.25,1.16
Materials engineer,Medical records specialist,13.5,88.9,0.00,0.00,-2.82,0.00,0.00
Chemical engineer,Pharmacist,21.6,57.8,0.00,100.00,0.00,50.00,50.00
Chief executive,Lodging manager,30.6,61.6,32.50,0.00,16.25,16.25,13.61
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,27.50,36.84,10.26,32.17,28.87
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,0.00,33.33,5.97,16.67,15.67
First-line supervisor of police and detectives,Probation officer,10.5,57.4,7.50,0.00,2.50,3.75,3.66
Food service manager,Entertainment and recreation manager,46.7,50.1,2.50,0.00,-12.99,1.25,1.09
Computer network architect,Graphic designer,7.7,54.7,2.50,10.81,3.90,6.66,6.40
Dentist,Physician assistant,39.5,68.8,0.00,0.00,0.00,0.00,0.00
Actor,Author,47.0,53.8,0.00,57.50,-1.25,28.75,28.39
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,0.00,5.26,3.85,2.63,2.53
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,18.18,52.50,11.29,35.34,31.35
Emergency medical technician,Medical assistant,39.4,88.8,0.00,0.00,-7.69,0.00,0.00
Computer support specialist,Executive secretary,26.2,90.0,30.00,58.33,39.06,44.17,26.91
Logistician,Legal secretary,38.7,96.4,7.50,3.45,5.80,5.47,5.16
First-line supervisor of security workers,Probation officer,22.5,57.4,0.00,0.00,0.00,0.00,0.00
Chief executive,Loan officer,30.6,51.6,0.00,0.00,15.19,0.00,0.00
Police officer,Public safety telecommunicator,14.4,78.2,47.50,42.11,17.95,44.80,36.76
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,27.27,19.05,6.98,23.16,21.54
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,45.00,17.50,15.00,31.25,26.56
Computer support specialist,File Clerk,26.2,76.0,5.00,4.00,-3.08,4.50,4.36
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,10.00,10.00,10.00,10.00,9.00
Chiropractor,Physical therapist assistant,41.1,68.7,0.00,6.67,1.82,3.33,3.27
Computer systems manager,Medical and health services manager,27.7,71.8,25.00,77.50,-3.75,51.25,49.33
Materials engineer,Filling machine operator,13.5,57.3,0.00,45.00,3.75,22.50,21.66
Cafeteria attendant,Waiter,43.3,68.8,0.00,48.65,4.26,24.32,23.29
Transportation service attendant,Flight attendant,23.4,78.0,0.00,35.71,18.87,17.86,14.49
Electrical and electronics engineer,Biological scientist,11.6,55.0,9.09,75.68,-7.14,42.38,39.36
Network and computer systems administrator,Executive secretary,16.7,90.0,50.00,4.17,25.00,27.08,20.31
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,40.91,0.00,-2.94,20.45,19.85
Computer systems manager,Lodging manager,27.7,61.6,27.50,0.00,11.25,13.75,12.20
Director,Mental health counselor,43.6,74.6,20.00,0.00,5.00,10.00,9.50
Computer network architect,Billing and posting clerk,7.7,91.4,12.50,0.00,1.59,6.25,6.15
Chemical engineer,Medical and health services manager,21.6,71.8,0.00,95.00,5.00,47.50,45.12
Computer systems analyst,Public safety telecommunicator,37.8,78.2,0.00,26.32,8.97,13.16,11.98
Emergency medical technician,Respiratory therapist,39.4,62.4,0.00,0.00,-10.00,0.00,0.00
Construction and building inspector,Real estate broker,10.5,57.0,80.00,55.00,20.00,67.50,54.00
Aerospace engineer,Biological scientist,15.2,55.0,7.50,67.57,-1.30,37.53,37.05
Retail salesperson,Cashier,49.2,69.8,42.86,0.00,15.79,21.43,18.05
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,42.50,4.35,19.05,23.42,18.96
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,0.00,0.00,-3.90,0.00,0.00
Cutting worker,Laundry worker,31.1,74.5,2.50,18.75,5.56,10.62,10.03
Computer systems analyst,File Clerk,37.8,76.0,0.00,0.00,-1.54,0.00,0.00
Photographer,Author,48.5,53.8,27.50,72.50,-3.75,50.00,48.12
Computer hardware engineer,Medical appliance technician,5.9,58.9,35.48,30.00,7.04,32.74,30.44
Chief executive,Receptionist,30.6,89.1,47.50,0.00,33.82,23.75,15.72
Emergency medical technician,Physician assistant,39.4,68.8,0.00,0.00,1.72,0.00,0.00
Retail salesperson,Receptionist,49.2,89.1,47.62,0.00,8.16,23.81,21.87
Mechanical engineer,Miscellaneous health technician,10.1,72.7,10.00,14.29,1.64,12.14,11.94
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,3.03,0.00,2.27,1.52,1.48
Chef,Food preparation worker,23.3,58.7,52.50,0.00,1.25,26.25,25.92
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,59.09,0.00,3.23,29.55,28.59
Computer programmer,Paralegal,21.5,83.0,50.00,2.50,20.00,26.25,21.00
Logistician,Tutor,38.7,70.4,0.00,2.50,8.75,1.25,1.14
Civil engineer,Real estate broker,16.9,57.0,92.50,40.00,7.50,66.25,61.28
Computer systems analyst,Legal secretary,37.8,96.4,42.50,10.34,31.88,26.42,18.00
Chief executive,Real estate broker,30.6,57.0,25.00,17.50,8.75,21.25,19.39
Cafeteria attendant,Food preparation worker,43.3,58.7,0.00,40.00,0.00,20.00,20.00
Chief executive,Legal secretary,30.6,96.4,52.50,3.45,40.58,27.97,16.62
Personal financial advisor,Travel agent,32.6,79.7,12.50,0.00,-6.25,6.25,5.86
Cafeteria attendant,Fast food and counter worker,43.3,66.3,0.00,3.45,-2.56,1.72,1.68
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,22.73,0.00,-1.61,11.36,11.18
Food service manager,Nutritionist,46.7,86.3,40.00,0.00,11.25,20.00,17.75
Retail salesperson,Real estate broker,49.2,57.0,57.14,10.00,-1.64,33.57,33.02
Dishwasher,Food preparation worker,23.1,58.7,0.00,12.50,10.00,6.25,5.62
Materials engineer,Psychiatric technician,13.5,69.5,0.00,12.50,1.79,6.25,6.14
Food service manager,Food batchmaker,46.7,55.7,10.00,0.00,-3.75,5.00,4.81
Computer network architect,File Clerk,7.7,76.0,7.50,0.00,9.23,3.75,3.40
Emergency medical technician,Licensed practical nurse,39.4,88.7,0.00,18.75,0.00,9.38,9.38
Emergency medical technician,Radiologic technician,39.4,70.3,0.00,0.00,-4.00,0.00,0.00
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,0.00,65.00,-16.00,32.50,27.30
Computer network architect,Legal secretary,7.7,96.4,35.00,10.34,31.88,22.67,15.44
Computer programmer,Legal secretary,21.5,96.4,40.00,10.34,36.23,25.17,16.05
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,0.00,45.00,12.50,22.50,19.69
Computer network architect,Public safety telecommunicator,7.7,78.2,12.50,39.47,14.10,25.99,22.32
Computer hardware engineer,Biological scientist,5.9,55.0,16.13,70.27,8.82,43.20,39.39
Painting worker,Artist,11.3,51.6,2.50,32.50,8.75,17.50,15.97
Dentist,Pharmacist,39.5,57.8,0.00,7.50,1.28,3.75,3.70
Logistician,Medical records specialist,38.7,88.9,0.00,0.00,0.00,0.00,0.00
Logistician,School psychologist,38.7,87.9,0.00,0.00,0.00,0.00,0.00
Aircraft pilot,Flight attendant,8.3,78.0,53.85,67.86,46.27,60.85,32.70
Chemical engineer,Pharmacy technician,21.6,79.3,0.00,84.62,7.55,42.31,39.11
Director,Interior designer,43.6,85.3,7.50,0.00,0.00,3.75,3.75
Chemical engineer,Medical assistant,21.6,88.8,0.00,76.19,13.11,38.10,33.10
Construction manager,Supervisor of personal care and service workers,10.6,65.8,2.50,54.55,13.73,28.52,24.61
Computer programmer,Loan interviewer,21.5,76.9,62.50,4.00,6.15,33.25,31.20
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,0.00,100.00,2.50,50.00,48.75
Chef,Baker,23.3,65.5,12.50,27.50,13.75,20.00,17.25
