occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Chemical engineer,Biological scientist,21.6,55.0,86.36,3.26,-1.66,0.00,8.11,2.46,4.05,3.95
Dentist,Dental hygienist,39.5,95.7,86.25,8.59,-11.11,7.89,33.33,9.85,20.61,18.58
Software quality tester,Operations research analyst,44.1,55.0,86.23,-1.43,-0.19,0.00,0.00,-0.62,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.80,0.02,0.00,0.00,-0.41,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,85.97,-2.32,-1.41,10.00,0.00,-0.46,5.00,4.98
Software developer,Graphic designer,20.2,54.7,85.82,0.87,-0.43,0.00,10.81,0.65,5.41,5.37
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.26,-1.95,12.50,0.00,1.60,6.25,6.15
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-1.36,-0.31,2.50,0.00,-0.53,1.25,1.24
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.53,0.45,0.00,0.00,-0.49,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,2.60,-3.03,80.00,0.00,2.82,40.00,38.87
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.81,-0.45,12.50,0.00,0.63,6.25,6.21
Operation manager,Social and community service manager,37.1,71.7,85.47,0.13,-0.71,10.00,0.00,0.42,5.00,4.98
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.54,-1.57,7.50,0.00,1.56,3.75,3.69
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.35,-1.40,0.00,0.00,0.88,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.26,-1.78,0.00,0.00,0.76,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,1.20,-1.25,7.50,0.00,1.23,3.75,3.70
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.08,-0.20,0.00,0.00,-0.44,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.58,-2.91,15.15,47.50,1.75,31.33,30.78
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-1.54,-1.71,0.00,0.00,0.08,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,84.49,1.30,-0.39,2.50,45.00,0.85,23.75,23.55
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.73,-0.36,5.00,0.00,-0.19,2.50,2.50
Facilities manager,Social and human service assistant,23.4,75.3,84.45,3.14,-1.98,5.00,0.00,2.56,2.50,2.44
Chemical technician,Medical scientist,35.0,51.8,84.20,1.67,1.12,0.00,2.63,0.27,1.32,1.31
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.06,-3.21,0.00,43.75,1.58,21.88,21.53
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.83,-1.85,0.00,0.00,0.51,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,2.07,-0.36,0.00,0.00,1.21,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,-0.57,-0.35,0.00,15.00,-0.11,7.50,7.49
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-1.13,-1.12,0.00,0.00,-0.00,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.76,-0.69,10.00,32.50,-0.04,21.25,21.24
Operation manager,Accountant,37.1,57.0,83.57,-0.39,0.42,2.50,17.50,-0.41,10.00,9.96
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.24,-2.46,0.00,0.00,1.11,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.96,-1.04,0.00,0.00,0.04,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,3.28,-1.87,17.50,0.00,2.57,8.75,8.52
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.44,-0.77,0.00,0.00,0.17,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-0.00,-1.86,0.00,0.00,0.93,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.07,-1.84,2.50,0.00,0.88,1.25,1.24
Materials engineer,Medical scientist,13.5,51.8,82.86,0.70,0.31,0.00,28.95,0.20,14.47,14.45
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-0.24,-1.53,0.00,0.00,0.65,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,-0.37,-0.15,0.00,60.00,-0.11,30.00,29.97
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-1.58,-3.36,0.00,3.12,0.89,1.56,1.55
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-1.04,-1.80,0.00,25.00,0.38,12.50,12.45
Painter,Artist,10.4,51.6,82.54,2.18,0.96,37.14,0.00,0.61,18.57,18.46
Software developer,Accountant,20.2,57.0,82.50,2.06,-1.02,10.00,30.00,1.54,20.00,19.69
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-1.33,-2.34,5.00,0.00,0.51,2.50,2.49
Operation manager,Compliance officer,37.1,51.8,82.41,0.72,-0.62,0.00,0.00,0.67,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.77,0.14,3.12,7.89,-0.45,5.51,5.48
Materials engineer,Biological scientist,13.5,55.0,82.14,1.04,-1.25,0.00,21.62,1.14,10.81,10.69
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.28,-1.14,20.00,0.00,0.43,10.00,9.96
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.70,-3.67,2.50,2.63,2.18,2.57,2.51
Property assessor,Tax preparer,34.2,66.3,81.93,0.13,-2.99,0.00,5.41,1.56,2.70,2.66
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.75,-4.34,31.25,17.39,1.79,24.32,23.88
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.84,-0.74,0.00,0.00,-0.05,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.59,-1.75,0.00,18.75,0.58,9.38,9.32
Operation manager,Public relations specialist,37.1,76.2,81.53,1.63,-2.25,12.50,0.00,1.94,6.25,6.13
Property assessor,Real estate broker,34.2,57.0,81.51,0.17,-1.90,0.00,17.50,1.03,8.75,8.66
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.63,-3.23,0.00,0.00,1.93,0.00,0.00
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,4.57,-4.29,0.00,0.00,4.43,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.56,-1.30,2.50,10.00,-0.13,6.25,6.24
Information security analyst,Accountant,19.3,57.0,81.08,-2.52,0.61,12.50,22.50,-1.56,17.50,17.23
Web developer,Advertising sales agent,19.4,52.7,81.04,2.92,-1.53,17.50,0.00,2.23,8.75,8.55
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.69,-2.85,0.00,0.00,1.08,0.00,0.00
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.19,-3.92,0.00,0.00,3.06,0.00,0.00
Software developer,Customer service representative,20.2,65.3,80.93,3.96,-7.13,2.50,3.57,5.55,3.04,2.87
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-0.86,-1.21,6.25,0.00,0.18,3.12,3.12
Surgeon,Medical scientist,20.0,51.8,80.81,3.83,-0.44,70.97,44.74,2.14,57.85,56.62
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.02,-1.07,0.00,2.50,0.52,1.25,1.24
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-2.27,-1.51,5.00,0.00,-0.38,2.50,2.49
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-1.63,-2.96,7.50,8.70,0.66,8.10,8.04
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.73,-0.86,2.50,10.00,1.30,6.25,6.17
Information security analyst,Executive secretary,19.3,90.0,80.53,1.23,-7.77,0.00,8.33,4.50,4.17,3.98
Property assessor,Loan officer,34.2,51.6,80.52,0.34,-0.09,0.00,7.69,0.22,3.85,3.84
Software developer,Insurance sales agent,20.2,54.9,80.48,3.00,-3.92,12.50,0.00,3.46,6.25,6.03
Lawyer,Accountant,39.5,57.0,80.39,0.86,-0.52,95.00,20.00,0.69,57.50,57.10
Information security analyst,Social and community service manager,19.3,71.7,80.27,-1.84,-0.95,27.50,0.00,-0.45,13.75,13.69
Information security analyst,Public relations specialist,19.3,76.2,80.07,-0.91,-2.71,25.00,0.00,0.90,12.50,12.39
Software developer,Public relations specialist,20.2,76.2,79.88,3.56,-4.73,10.00,0.00,4.15,5.00,4.79
Cook,Baker,39.8,65.5,79.84,-0.44,1.19,95.00,95.00,-0.81,95.00,94.23
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.95,-2.63,0.00,8.70,0.84,4.35,4.31
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-1.78,-2.53,7.50,0.00,0.37,3.75,3.74
Lawyer,Legal secretary,39.5,96.4,79.62,4.26,-4.30,70.00,0.00,4.28,35.00,33.50
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.87,-2.39,0.00,20.00,1.63,10.00,9.84
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.57,-0.17,0.00,0.00,-0.20,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,79.29,0.77,-1.20,0.00,0.00,0.98,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,79.28,1.42,-1.28,5.00,48.65,1.35,26.82,26.46
Web developer,Customer service representative,19.4,65.3,79.26,3.49,-7.38,10.00,14.29,5.43,12.14,11.48
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.35,-6.39,2.50,25.00,3.37,13.75,13.29
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.99,-2.55,0.00,42.50,2.27,21.25,20.77
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.29,-0.37,0.00,0.00,0.33,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.27,0.07,0.00,0.00,-0.17,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,1.02,-4.32,0.00,7.14,2.67,3.57,3.48
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-2.64,-0.93,5.00,5.00,-0.86,5.00,4.96
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.61,-1.90,2.50,0.00,0.64,1.25,1.24
Software developer,Insurance underwriter,20.2,56.9,78.63,2.07,-2.67,0.00,12.50,2.37,6.25,6.10
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.03,-2.19,0.00,0.00,1.11,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-1.57,2.18,0.00,18.92,-1.87,9.46,9.28
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.70,-2.95,0.00,2.63,1.82,1.32,1.29
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.70,-2.25,25.00,9.09,0.77,17.05,16.91
Lawyer,Insurance underwriter,39.5,56.9,78.48,1.61,-1.61,92.50,0.00,1.61,46.25,45.50
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.61,-4.35,2.50,17.39,2.48,9.95,9.70
Database administrator,Executive secretary,30.8,90.0,78.39,2.86,-7.57,0.00,4.17,5.22,2.08,1.97
Lawyer,Loan officer,39.5,51.6,78.35,1.23,-0.22,92.50,0.00,0.73,46.25,45.91
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-1.49,-3.18,2.50,0.00,0.84,1.25,1.24
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.66,-1.83,0.00,0.00,0.59,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.18,-1.73,0.00,0.00,0.77,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.23,-3.15,5.00,68.75,2.19,36.88,36.07
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.08,-0.75,35.00,0.00,0.41,17.50,17.43
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-0.32,-3.40,0.00,7.14,1.54,3.57,3.52
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.24,0.48,2.50,13.51,-1.36,8.01,7.90
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.14,-3.42,10.00,4.55,1.64,7.27,7.15
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.47,-2.52,0.00,0.00,1.49,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-1.48,-0.53,87.50,10.00,-0.48,48.75,48.52
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.15,-0.99,0.00,0.00,0.42,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.40,-1.20,0.00,37.50,0.40,18.75,18.67
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.37,-1.89,52.50,57.50,1.13,55.00,54.38
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.97,-2.95,12.50,4.35,0.99,8.42,8.34
Web developer,Public relations specialist,19.4,76.2,77.89,2.92,-4.37,5.00,0.00,3.64,2.50,2.41
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.30,-3.15,2.50,0.00,1.73,1.25,1.23
Photographer,Artist,48.5,51.6,77.87,0.35,2.09,77.50,45.00,-0.87,61.25,60.72
Database administrator,Compliance officer,30.8,51.8,77.85,0.56,-1.04,0.00,7.50,0.80,3.75,3.72
Chief executive,Executive secretary,30.6,90.0,77.82,5.12,-5.88,0.00,0.00,5.50,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.96,-0.68,0.00,0.00,-0.14,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.12,-1.34,22.50,0.00,0.73,11.25,11.17
Surgeon,Physician assistant,20.0,68.8,77.67,4.14,-3.74,25.81,0.00,3.94,12.90,12.40
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.25,-1.49,0.00,0.00,0.87,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,3.10,-4.01,12.50,0.00,3.55,6.25,6.03
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.51,-3.40,17.50,0.00,1.96,8.75,8.58
Logistician,Compliance officer,38.7,51.8,77.42,1.15,-0.74,0.00,22.50,0.94,11.25,11.14
Mechanical engineer,Medical scientist,10.1,51.8,77.42,1.24,0.04,2.50,50.00,0.60,26.25,26.09
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.64,-0.58,57.50,0.00,0.61,28.75,28.57
Property assessor,Lodging manager,34.2,61.6,77.25,-0.62,-0.67,0.00,40.00,0.03,20.00,19.99
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.27,-2.55,0.00,0.00,1.14,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.81,-1.87,0.00,87.50,1.34,43.75,43.16
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.15,-0.51,0.00,2.50,0.18,1.25,1.25
Computer systems manager,Compliance officer,27.7,51.8,77.12,1.27,-1.28,5.00,0.00,1.28,2.50,2.47
Database administrator,File Clerk,30.8,76.0,77.11,-0.05,-2.38,0.00,0.00,1.16,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.90,-0.65,0.00,0.00,-0.13,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.27,-1.53,0.00,0.00,0.90,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.70,-3.96,0.00,8.70,2.33,4.35,4.25
Property assessor,Executive secretary,34.2,90.0,76.98,3.73,-9.97,0.00,50.00,6.85,25.00,23.29
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.87,-1.71,0.00,0.00,1.29,0.00,0.00
