occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Administrative services manager,46.6,74.0,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,0.00,0.00,0.00,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,7.50,0.00,1.25,3.75,3.70
Financial and investment analyst,Training and development specialist,43.9,56.7,0.00,0.00,0.00,0.00,0.00
Facilities manager,Public relations manager,23.4,66.4,52.50,0.00,3.75,26.25,25.27
Sales manager,Training and development specialist,33.1,56.7,0.00,2.50,2.50,1.25,1.22
Financial and investment analyst,Administrative services manager,43.9,74.0,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Financial manager,12.8,56.2,22.50,0.00,2.50,11.25,10.97
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,0.00,3.85,1.52,1.92,1.89
Management analyst,Accountant,46.6,57.0,12.50,7.50,2.50,10.00,9.75
Industrial production manager,Human resources manager,19.1,76.5,15.00,0.00,0.00,7.50,7.50
Facilities manager,Social and community service manager,23.4,71.7,42.50,0.00,7.50,21.25,19.66
Purchasing manager,Administrative services manager,47.7,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,27.50,0.00,-3.75,13.75,13.23
Operation manager,Financial manager,37.1,56.2,0.00,2.50,0.00,1.25,1.25
Industrial production manager,Human resources worker,19.1,76.5,15.00,0.00,-1.25,7.50,7.41
Sales manager,Insurance sales agent,33.1,54.9,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,22.50,0.00,5.00,11.25,10.69
Postsecondary teacher,Secondary school teacher,46.6,56.9,10.00,0.00,-1.43,5.00,4.93
Facilities manager,Human resources worker,23.4,76.5,55.00,0.00,2.50,27.50,26.81
Software developer,Marketing specialist,20.2,61.7,52.50,0.00,5.00,26.25,24.94
Industrial production manager,Marketing manager,19.1,62.4,17.50,0.00,0.00,8.75,8.75
Facilities manager,Training and development specialist,23.4,56.7,70.00,0.00,2.50,35.00,34.12
Software developer,Operations research analyst,20.2,55.0,5.00,0.00,0.00,2.50,2.50
Web and digital interface designer,Marketing specialist,42.7,61.7,55.00,0.00,-2.50,27.50,26.81
Information security analyst,Administrative services manager,19.3,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Operations research analyst,19.1,55.0,2.50,0.00,0.00,1.25,1.25
Facilities manager,Financial manager,23.4,56.2,67.50,0.00,0.00,33.75,33.75
Financial and investment analyst,Marketing manager,43.9,62.4,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,17.50,0.00,1.25,8.75,8.64
Project management specialist,Public relations specialist,47.3,76.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,2.50,0.00,1.25,1.25,1.23
Facilities manager,Marketing specialist,23.4,61.7,60.00,0.00,5.00,30.00,28.50
Financial and investment analyst,Marketing specialist,43.9,61.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,0.00,7.50,-2.50,3.75,3.66
Industrial production manager,Training and development specialist,19.1,56.7,2.50,0.00,0.00,1.25,1.25
Purchasing manager,Accountant,47.7,57.0,0.00,2.50,0.00,1.25,1.25
Financial and investment analyst,Insurance underwriter,43.9,56.9,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Public relations manager,43.9,66.4,0.00,0.00,0.00,0.00,0.00
Chemical engineer,Medical scientist,21.6,51.8,15.00,2.63,1.28,8.82,8.70
Operation manager,Human resources manager,37.1,76.5,0.00,30.00,-7.50,15.00,13.88
Architectural and engineering manager,Human resources worker,12.8,76.5,10.00,0.00,0.00,5.00,5.00
Operation manager,Public relations manager,37.1,66.4,0.00,2.50,0.00,1.25,1.25
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,0.00,2.50,-1.25,1.25,1.23
Financial and investment analyst,Human resources manager,43.9,76.5,0.00,5.00,0.00,2.50,2.50
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,0.00,0.00,0.00,0.00
Web developer,Graphic designer,19.4,54.7,77.50,40.54,9.09,59.02,53.65
Purchasing manager,Social and community service manager,47.7,71.7,0.00,0.00,0.00,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,2.50,2.70,1.30,2.60,2.57
Dentist,Dental hygienist,39.5,95.7,47.37,100.00,4.88,73.68,70.09
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,22.50,35.14,-2.60,28.82,28.07
Information security analyst,Training and development specialist,19.3,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Graphic designer,20.2,54.7,15.00,43.24,12.99,29.12,25.34
Architectural and engineering manager,Social and community service manager,12.8,71.7,5.00,0.00,1.25,2.50,2.47
Web and digital interface designer,Operations research analyst,42.7,55.0,7.50,0.00,1.25,3.75,3.70
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,72.50,65.00,16.25,68.75,57.58
Architectural and engineering manager,Operations research analyst,12.8,55.0,0.00,0.00,0.00,0.00,0.00
Operation manager,Social and community service manager,37.1,71.7,0.00,2.50,0.00,1.25,1.25
Industrial production manager,Social and community service manager,19.1,71.7,5.00,0.00,0.00,2.50,2.50
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,0.00,0.00,0.00,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,2.50,0.00,1.25,1.25
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,0.00,0.00,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,48.48,55.00,-2.74,51.74,50.32
Postsecondary teacher,School psychologist,46.6,87.9,30.00,3.12,-1.39,16.56,16.33
Industrial production manager,Accountant,19.1,57.0,52.50,0.00,1.25,26.25,25.92
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,5.00,0.00,0.00,2.50,2.50
Facilities manager,Social and human service assistant,23.4,75.3,25.00,0.00,3.75,12.50,12.03
Chemical technician,Medical scientist,35.0,51.8,89.29,2.63,-3.03,45.96,44.57
Counter and rental clerk,Order clerk,38.7,58.3,12.50,0.00,0.00,6.25,6.25
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,2.50,0.00,1.45,1.25,1.23
Chemical technician,Biological scientist,35.0,55.0,0.00,2.70,0.00,1.35,1.35
Cost estimator,Accountant,17.7,57.0,20.00,7.50,-1.25,13.75,13.58
Postsecondary teacher,Teaching assistant,46.6,79.5,2.50,10.00,2.50,6.25,6.09
Food service manager,Food preparation worker,46.7,58.7,15.00,5.00,2.50,10.00,9.75
Operation manager,Accountant,37.1,57.0,0.00,7.50,0.00,3.75,3.75
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,0.00,0.00,0.00,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,27.50,3.85,7.58,15.67,14.49
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,2.50,0.00,-3.75,1.25,1.20
Materials engineer,Medical scientist,13.5,51.8,30.00,0.00,2.56,15.00,14.62
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,0.00,0.00,0.00,0.00,0.00
Property assessor,Accountant,34.2,57.0,0.00,5.00,0.00,2.50,2.50
Postsecondary teacher,Special education teacher,46.6,86.6,25.00,6.25,-1.39,15.62,15.41
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,5.56,12.50,2.94,9.03,8.76
Painter,Artist,10.4,51.6,28.57,32.50,12.00,30.54,26.87
Software developer,Accountant,20.2,57.0,85.00,5.00,5.00,45.00,42.75
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,2.50,0.00,1.28,1.25,1.23
Operation manager,Compliance officer,37.1,51.8,0.00,0.00,0.00,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,65.62,2.63,0.00,34.13,34.13
Materials engineer,Biological scientist,13.5,55.0,5.00,21.62,0.00,13.31,13.31
Web and digital interface designer,Advertising sales agent,42.7,52.7,32.50,0.00,1.52,16.25,16.00
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,37.50,0.00,6.41,18.75,17.55
Property assessor,Tax preparer,34.2,66.3,17.50,5.41,-2.60,11.45,11.16
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,6.25,21.74,-2.56,13.99,13.64
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,21.88,5.00,10.94,10.39
Operation manager,Public relations specialist,37.1,76.2,0.00,0.00,2.50,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,2.50,32.50,3.75,17.50,16.84
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,0.00,-7.14,0.00,0.00
Software developer,Insurance claims and policy processing clerk,20.2,80.1,37.50,0.00,6.41,18.75,17.55
Information security analyst,Insurance underwriter,19.3,56.9,0.00,0.00,0.00,0.00,0.00
Information security analyst,Accountant,19.3,57.0,22.50,5.00,1.25,13.75,13.58
Web developer,Advertising sales agent,19.4,52.7,77.50,7.69,6.06,42.60,40.01
Postsecondary teacher,Public relations specialist,46.6,76.2,12.50,0.00,1.25,6.25,6.17
Computer support specialist,Customer service representative,26.2,65.3,77.50,0.00,-1.47,38.75,38.18
Software developer,Customer service representative,20.2,65.3,65.00,46.43,-1.47,55.71,54.89
Chemists and materials scientist,Biological scientist,36.0,55.0,9.38,0.00,2.90,4.69,4.55
Surgeon,Medical scientist,20.0,51.8,87.10,60.53,5.80,73.81,69.53
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,10.00,2.50,0.00,6.25,6.25
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,5.00,8.70,0.00,6.85,6.85
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,60.00,30.00,2.50,45.00,43.88
Information security analyst,Executive secretary,19.3,90.0,17.50,41.67,0.00,29.58,29.58
Property assessor,Loan officer,34.2,51.6,2.50,0.00,-1.27,1.25,1.23
Software developer,Insurance sales agent,20.2,54.9,47.50,0.00,1.61,23.75,23.37
Lawyer,Accountant,39.5,57.0,42.50,30.00,-10.00,36.25,32.62
Information security analyst,Social and community service manager,19.3,71.7,2.50,0.00,1.25,1.25,1.23
Information security analyst,Public relations specialist,19.3,76.2,2.50,0.00,1.25,1.25,1.23
Software developer,Public relations specialist,20.2,76.2,42.50,0.00,7.50,21.25,19.66
Cook,Baker,39.8,65.5,100.00,77.50,-1.25,88.75,87.64
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,22.22,4.35,0.00,13.29,13.29
Postsecondary teacher,Social and human service assistant,46.6,75.3,10.00,2.50,2.50,6.25,6.09
Lawyer,Legal secretary,39.5,96.4,10.00,65.52,2.90,37.76,36.66
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,81.82,0.00,3.23,40.91,39.59
Chemical technician,Miscellaneous health technician,35.0,72.7,3.57,0.00,12.24,1.79,1.57
Property assessor,Social and community service manager,34.2,71.7,0.00,2.50,1.25,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,52.50,27.03,1.30,39.76,39.25
Web developer,Customer service representative,19.4,65.3,87.50,57.14,-1.47,72.32,71.26
Web and digital interface designer,Customer service representative,42.7,65.3,70.00,46.43,1.47,58.21,57.36
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,32.50,22.50,1.25,27.50,27.16
Personal financial advisor,Loan officer,32.6,51.6,7.50,0.00,0.00,3.75,3.75
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,30.00,21.43,-11.76,25.71,22.69
Postsecondary teacher,Insurance underwriter,46.6,56.9,0.00,0.00,-1.25,0.00,0.00
Web and digital interface designer,Social and community service manager,42.7,71.7,45.00,0.00,5.00,22.50,21.38
Software developer,Insurance underwriter,20.2,56.9,32.50,0.00,1.25,16.25,16.05
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,0.00,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,0.00,67.57,6.49,33.78,31.59
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,0.00,0.00,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,46.43,9.09,7.69,27.76,25.62
Lawyer,Insurance underwriter,39.5,56.9,40.00,0.00,0.00,20.00,20.00
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,45.00,4.35,-3.17,24.67,23.89
Database administrator,Executive secretary,30.8,90.0,35.00,41.67,12.50,38.33,33.54
Lawyer,Loan officer,39.5,51.6,67.50,7.69,1.27,37.60,37.12
Postsecondary teacher,Mental health counselor,46.6,74.6,5.00,7.50,1.25,6.25,6.17
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,2.78,0.00,-1.69,1.39,1.37
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,2.50,53.12,-4.17,27.81,26.65
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,5.00,0.00,1.61,2.50,2.46
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,17.86,-7.81,8.93,8.23
Cost estimator,Graphic designer,17.7,54.7,2.50,83.78,-2.60,43.14,42.02
Web and digital interface designer,Insurance sales agent,42.7,54.9,55.00,0.00,-1.61,27.50,27.06
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,82.50,0.00,0.00,41.25,41.25
Software quality tester,Advertising sales agent,44.1,52.7,0.00,0.00,0.00,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,0.00,0.00,-1.25,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,35.00,30.00,1.25,32.50,32.09
Counter and rental clerk,Billing and posting clerk,38.7,91.4,12.50,0.00,-5.13,6.25,5.93
Web developer,Public relations specialist,19.4,76.2,67.50,0.00,1.25,33.75,33.33
Web and digital interface designer,Public relations specialist,42.7,76.2,40.00,0.00,-1.25,20.00,19.75
Photographer,Artist,48.5,51.6,75.00,80.00,5.00,77.50,73.62
Database administrator,Compliance officer,30.8,51.8,85.00,0.00,0.00,42.50,42.50
Chief executive,Executive secretary,30.6,90.0,7.50,8.33,3.12,7.92,7.67
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,0.00,0.00,0.00,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,5.00,0.00,0.00,2.50,2.50
Surgeon,Physician assistant,20.0,68.8,48.39,30.00,9.86,39.19,35.33
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,85.00,0.00,1.61,42.50,41.81
Cost estimator,Public relations specialist,17.7,76.2,7.50,0.00,1.25,3.75,3.70
Logistician,Compliance officer,38.7,51.8,22.50,0.00,-10.00,11.25,10.12
Mechanical engineer,Medical scientist,10.1,51.8,62.50,7.89,-2.56,35.20,34.29
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,5.00,0.00,0.00,2.50,2.50
Property assessor,Lodging manager,34.2,61.6,0.00,42.50,5.00,21.25,20.19
Software quality tester,Insurance sales agent,44.1,54.9,15.00,0.00,-9.68,7.50,6.77
Wastewater treatment system operator,Filling machine operator,7.3,57.3,0.00,22.50,-3.75,11.25,10.83
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,0.00,67.50,3.23,33.75,32.66
Computer systems manager,Compliance officer,27.7,51.8,87.50,0.00,3.75,43.75,42.11
Database administrator,File Clerk,30.8,76.0,82.50,72.00,-1.54,77.25,76.06
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,0.00,42.50,-1.32,21.25,20.97
Database administrator,Billing and posting clerk,30.8,91.4,90.00,17.39,0.00,53.70,53.70
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,2.50,8.70,-1.59,5.60,5.51
Property assessor,Executive secretary,34.2,90.0,0.00,41.67,3.12,20.83,20.18
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,51.85,-4.48,25.93,24.77
Web developer,Insurance claims and policy processing clerk,19.4,80.1,77.50,0.00,5.13,38.75,36.76
Database administrator,Receptionist,30.8,89.1,50.00,64.29,2.94,57.14,55.46
Personal financial advisor,Mental health counselor,32.6,74.6,2.50,0.00,0.00,1.25,1.25
Cost estimator,Executive secretary,17.7,90.0,2.50,58.33,0.00,30.42,30.42
Cost estimator,Insurance sales agent,17.7,54.9,10.00,0.00,1.61,5.00,4.92
Cost estimator,Tax preparer,17.7,66.3,5.00,2.70,-2.60,3.85,3.75
Cost estimator,Real estate broker,17.7,57.0,7.50,67.50,1.25,37.50,37.03
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,2.50,0.00,-1.28,1.25,1.23
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,0.00,0.00,1.72,0.00,0.00
Personal financial advisor,Real estate broker,32.6,57.0,0.00,45.00,2.50,22.50,21.94
Lawyer,Public relations specialist,39.5,76.2,55.00,40.00,6.25,47.50,44.53
Materials engineer,Medical appliance technician,13.5,58.9,0.00,30.00,-6.25,15.00,14.06
Database administrator,Legal secretary,30.8,96.4,55.00,86.21,7.25,70.60,65.49
Cost estimator,Loan officer,17.7,51.6,25.00,0.00,-1.27,12.50,12.34
Chemical technician,Pharmacy technician,35.0,79.3,78.57,84.62,2.44,81.59,79.60
Chemical technician,Medical appliance technician,35.0,58.9,7.14,22.50,-1.47,14.82,14.60
Web developer,Receptionist,19.4,89.1,87.50,67.86,1.47,77.68,76.54
Chief executive,Compliance officer,30.6,51.8,75.00,0.00,-2.50,37.50,36.56
Counter and rental clerk,File Clerk,38.7,76.0,37.50,48.00,9.76,42.75,38.58
Director,Editor,43.6,56.6,60.00,15.00,0.00,37.50,37.50
Software quality tester,Loan interviewer,44.1,76.9,60.00,0.00,0.00,30.00,30.00
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,12.50,0.00,-2.50,6.25,6.09
Counter and rental clerk,Postal service clerk,38.7,54.1,43.75,15.79,-8.57,29.77,27.22
Food service manager,Social and human service assistant,46.7,75.3,47.50,0.00,13.75,23.75,20.48
Actor,Artist,47.0,51.6,7.50,92.50,-3.75,50.00,48.12
Computer systems manager,Executive secretary,27.7,90.0,50.00,8.33,12.50,29.17,25.52
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,88.89,3.12,5.08,46.01,43.67
First-line supervisor of security workers,Compliance officer,22.5,51.8,85.00,0.00,-1.25,42.50,41.97
Food service manager,Medical and health services manager,46.7,71.8,77.50,15.00,3.75,46.25,44.52
Personal financial advisor,Tax preparer,32.6,66.3,30.00,10.81,-1.30,20.41,20.14
Computer systems manager,Loan officer,27.7,51.6,92.50,0.00,0.00,46.25,46.25
Personal financial advisor,Fundraiser,32.6,74.9,55.00,12.50,22.50,33.75,26.16
Database administrator,Loan officer,30.8,51.6,82.50,0.00,1.27,41.25,40.73
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,14.81,5.00,1.49,9.91,9.76
Software quality tester,Public relations specialist,44.1,76.2,5.00,0.00,-1.25,2.50,2.47
Chemical technician,Medical assistant,35.0,88.8,64.29,52.38,-2.04,58.33,57.14
Database administrator,Customer service representative,30.8,65.3,47.50,39.29,-8.82,43.39,39.56
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,80.00,0.00,12.82,40.00,34.87
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,7.50,0.00,2.50,3.75,3.66
Database administrator,Advertising sales agent,30.8,52.7,10.00,0.00,3.03,5.00,4.85
Mechanical engineer,Filling machine operator,10.1,57.3,17.50,67.50,0.00,42.50,42.50
Cutting worker,Filling machine operator,31.1,57.3,45.00,62.50,8.75,53.75,49.05
Counter and rental clerk,Customer service representative,38.7,65.3,18.75,39.29,-4.55,29.02,27.70
Counter and rental clerk,Cashier,38.7,69.8,37.50,16.67,0.00,27.08,27.08
Emergency medical technician,Veterinary technician,39.4,89.9,33.33,58.33,6.67,45.83,42.78
Computer programmer,Graphic designer,21.5,54.7,35.00,43.24,18.18,39.12,32.01
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Legal secretary,27.7,96.4,45.00,51.72,23.19,48.36,37.15
Computer support specialist,Receptionist,26.2,89.1,90.00,50.00,-2.94,70.00,67.94
Boiler operator,Filling machine operator,7.1,57.3,11.76,62.50,-9.46,37.13,33.62
Counter and rental clerk,Receptionist,38.7,89.1,31.25,7.14,0.00,19.20,19.20
Web developer,Loan interviewer,19.4,76.9,95.00,0.00,3.08,47.50,46.04
Dentist,Dental assistant,39.5,92.8,36.84,100.00,15.69,68.42,57.69
Lawyer,Real estate broker,39.5,57.0,70.00,55.00,2.50,62.50,60.94
Logistician,Loan officer,38.7,51.6,7.50,0.00,-6.33,3.75,3.51
Lawyer,Mental health counselor,39.5,74.6,37.50,10.00,-2.50,23.75,23.16
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,10.00,0.00,5.13,5.00,4.74
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,2.50,4.35,-1.59,3.42,3.37
Mechanical engineer,Medical appliance technician,10.1,58.9,2.50,47.50,-2.50,25.00,24.38
Surgeon,Surgical technologist,20.0,76.9,74.19,16.67,10.81,45.43,40.52
Electrical and electronics engineer,Medical scientist,11.6,51.8,90.91,0.00,0.00,45.45,45.45
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,0.00,1.25,50.00,49.38
Surgeon,Biological scientist,20.0,55.0,74.19,78.38,5.88,76.29,71.80
Director,Artist,43.6,51.6,42.50,97.50,5.00,70.00,66.50
Occupational health and safety specialist,Customer service representative,17.9,65.3,7.50,0.00,-1.47,3.75,3.69
Computer support specialist,Public safety telecommunicator,26.2,78.2,12.50,10.53,-1.28,11.51,11.37
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,4.35,0.00,52.17,52.17
Logistician,Paralegal,38.7,83.0,20.00,77.50,6.25,48.75,45.70
Postal service mail carrier,Postal service clerk,34.7,54.1,0.00,0.00,0.00,0.00,0.00
Printing press operator,Sewing machine operator,24.7,70.7,15.00,90.00,-2.50,52.50,51.19
Web developer,Real estate broker,19.4,57.0,95.00,47.50,2.50,71.25,69.47
Construction manager,Real estate broker,10.6,57.0,87.50,35.00,6.25,61.25,57.42
