occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Human resources worker,47.3,76.5,92.21,-0.36,2.43,7.50,0.00,-1.39,3.75,3.70
Facilities manager,Human resources manager,23.4,76.5,92.06,0.68,0.58,47.50,0.00,0.05,23.75,23.74
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,1.25,0.61,12.50,0.00,0.32,6.25,6.23
Training and development manager,Marketing specialist,48.0,61.7,91.94,2.48,2.23,0.00,0.00,0.13,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,1.83,2.13,0.00,0.00,-0.15,0.00,0.00
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,0.88,1.31,7.50,0.00,-0.21,3.75,3.74
Management analyst,Human resources worker,46.6,76.5,91.64,-0.65,2.21,7.50,0.00,-1.43,3.75,3.70
Training and development manager,Human resources worker,48.0,76.5,91.58,0.09,1.40,0.00,0.00,-0.65,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,91.31,1.84,1.31,0.00,0.00,0.26,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,91.15,0.53,3.08,7.50,0.00,-1.27,3.75,3.70
Sales manager,Human resources worker,33.1,76.5,91.09,2.76,-0.91,0.00,45.00,1.83,22.50,22.09
Facilities manager,Marketing manager,23.4,62.4,90.92,0.93,2.30,55.00,0.00,-0.68,27.50,27.31
Facilities manager,Administrative services manager,23.4,74.0,90.81,1.10,0.75,30.00,0.00,0.17,15.00,14.97
Sales manager,Administrative services manager,33.1,74.0,90.73,2.90,-0.33,0.00,0.00,1.61,0.00,0.00
Management analyst,Administrative services manager,46.6,74.0,90.68,0.38,1.97,0.00,0.00,-0.80,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,90.36,0.78,1.73,0.00,0.00,-0.47,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,90.32,0.18,1.21,0.00,0.00,-0.51,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,1.47,2.37,7.50,0.00,-0.45,3.75,3.73
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,2.85,1.31,0.00,0.00,0.77,0.00,0.00
Facilities manager,Public relations manager,23.4,66.4,90.26,1.97,2.56,52.50,0.00,-0.29,26.25,26.17
Sales manager,Training and development specialist,33.1,56.7,90.18,2.93,-2.03,0.00,2.50,2.48,1.25,1.22
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,2.36,2.30,0.00,0.00,0.03,0.00,0.00
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,1.54,3.46,22.50,0.00,-0.96,11.25,11.14
Purchasing manager,Marketing specialist,47.7,61.7,90.08,2.29,0.38,0.00,0.00,0.95,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,0.69,3.27,0.00,0.00,-1.29,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.71,-1.07,0.00,3.85,0.89,1.92,1.91
Management analyst,Accountant,46.6,57.0,89.84,0.49,3.97,12.50,7.50,-1.74,10.00,9.83
Industrial production manager,Human resources manager,19.1,76.5,89.80,0.31,1.51,15.00,0.00,-0.60,7.50,7.46
Facilities manager,Social and community service manager,23.4,71.7,89.67,1.95,0.70,42.50,0.00,0.62,21.25,21.12
Purchasing manager,Administrative services manager,47.7,74.0,89.51,2.03,1.14,0.00,0.00,0.44,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,89.51,0.13,3.08,27.50,0.00,-1.48,13.75,13.55
Operation manager,Financial manager,37.1,56.2,89.31,0.80,2.37,0.00,2.50,-0.79,1.25,1.24
Industrial production manager,Human resources worker,19.1,76.5,89.29,0.19,2.13,15.00,0.00,-0.97,7.50,7.43
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.89,-0.81,0.00,0.00,0.85,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,1.54,1.61,22.50,0.00,-0.04,11.25,11.25
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.20,-1.87,10.00,0.00,1.03,5.00,4.95
Facilities manager,Human resources worker,23.4,76.5,88.96,0.73,0.75,55.00,0.00,-0.01,27.50,27.50
Software developer,Marketing specialist,20.2,61.7,88.94,1.86,0.21,52.50,0.00,0.82,26.25,26.03
Industrial production manager,Marketing manager,19.1,62.4,88.93,-0.16,2.11,17.50,0.00,-1.14,8.75,8.65
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.06,-0.55,70.00,0.00,0.80,35.00,34.72
Software developer,Operations research analyst,20.2,55.0,88.88,2.75,-0.07,5.00,0.00,1.41,2.50,2.46
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.04,0.77,55.00,0.00,-0.37,27.50,27.40
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.81,1.99,0.00,0.00,-0.59,0.00,0.00
Industrial production manager,Operations research analyst,19.1,55.0,88.39,1.16,0.93,2.50,0.00,0.11,1.25,1.25
Facilities manager,Financial manager,23.4,56.2,88.37,0.52,3.52,67.50,0.00,-1.50,33.75,33.24
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,1.39,2.35,0.00,0.00,-0.48,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.95,2.84,17.50,0.00,-0.95,8.75,8.67
Project management specialist,Public relations specialist,47.3,76.2,88.35,1.65,0.77,0.00,0.00,0.44,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,1.10,1.49,2.50,0.00,-0.19,1.25,1.25
Facilities manager,Marketing specialist,23.4,61.7,88.28,2.74,0.94,60.00,0.00,0.90,30.00,29.73
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,2.33,2.28,0.00,0.00,0.02,0.00,0.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,3.47,0.82,0.00,0.00,1.33,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,1.05,1.81,0.00,7.50,-0.38,3.75,3.74
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.70,0.43,2.50,0.00,0.63,1.25,1.24
Purchasing manager,Accountant,47.7,57.0,88.07,1.55,2.46,0.00,2.50,-0.45,1.25,1.24
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,0.90,2.21,0.00,0.00,-0.66,0.00,0.00
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,3.02,3.70,0.00,0.00,-0.34,0.00,0.00
Chemical engineer,Medical scientist,21.6,51.8,87.70,-0.51,1.77,15.00,2.63,-1.14,8.82,8.72
Operation manager,Human resources manager,37.1,76.5,87.61,-0.05,1.39,0.00,30.00,-0.72,15.00,14.89
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.32,1.95,10.00,0.00,-0.81,5.00,4.96
Operation manager,Public relations manager,37.1,66.4,87.47,1.43,1.90,0.00,2.50,-0.24,1.25,1.25
Training and development manager,Social and community service manager,48.0,71.7,87.29,2.38,0.89,0.00,0.00,0.75,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.26,2.31,0.00,2.50,-0.52,1.25,1.24
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,1.38,1.58,0.00,5.00,-0.10,2.50,2.50
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,2.48,2.46,0.00,0.00,0.01,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,1.40,0.24,0.00,0.00,0.58,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,0.84,-1.02,77.50,40.54,0.93,59.02,58.47
Purchasing manager,Social and community service manager,47.7,71.7,86.53,2.78,0.27,0.00,0.00,1.26,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.81,0.30,2.50,2.70,0.25,2.60,2.59
Dentist,Dental hygienist,39.5,95.7,86.25,1.35,-6.18,47.37,100.00,3.77,73.68,70.91
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.91,0.15,0.00,0.00,0.38,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.57,-0.74,22.50,35.14,0.08,28.82,28.79
Information security analyst,Training and development specialist,19.3,56.7,85.97,1.43,0.70,0.00,0.00,0.36,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,2.10,-1.73,15.00,43.24,1.91,29.12,28.56
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,2.35,1.17,5.00,0.00,0.59,2.50,2.49
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,1.17,0.89,7.50,0.00,0.14,3.75,3.74
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,1.92,0.95,0.00,0.00,0.49,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,2.57,-1.87,72.50,65.00,2.22,68.75,67.22
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.74,1.26,0.00,0.00,0.24,0.00,0.00
Operation manager,Social and community service manager,37.1,71.7,85.47,1.50,0.93,0.00,2.50,0.29,1.25,1.25
Industrial production manager,Social and community service manager,19.1,71.7,85.20,2.05,1.46,5.00,0.00,0.29,2.50,2.49
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.13,2.04,0.00,0.00,-0.95,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.92,1.08,0.00,0.00,-0.08,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,-0.52,2.85,0.00,2.50,-1.69,1.25,1.23
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,2.27,1.03,0.00,0.00,0.62,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-0.03,0.16,48.48,55.00,-0.10,51.74,51.69
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.03,0.42,30.00,3.12,-0.23,16.56,16.53
Industrial production manager,Accountant,19.1,57.0,84.49,0.43,3.21,52.50,0.00,-1.39,26.25,25.89
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.79,-1.52,5.00,0.00,1.15,2.50,2.47
Facilities manager,Social and human service assistant,23.4,75.3,84.45,5.59,-0.62,25.00,0.00,3.10,12.50,12.11
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.99,2.43,89.29,2.63,-1.71,45.96,45.17
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.75,0.35,12.50,0.00,-0.55,6.25,6.22
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.07,-1.68,2.50,0.00,1.38,1.25,1.23
Chemical technician,Biological scientist,35.0,55.0,83.89,0.53,0.88,0.00,2.70,-0.17,1.35,1.35
Cost estimator,Accountant,17.7,57.0,83.72,1.34,1.98,20.00,7.50,-0.32,13.75,13.71
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.36,-0.71,2.50,10.00,1.03,6.25,6.19
Food service manager,Food preparation worker,46.7,58.7,83.62,2.03,-2.70,15.00,5.00,2.36,10.00,9.76
Operation manager,Accountant,37.1,57.0,83.57,1.24,3.98,0.00,7.50,-1.37,3.75,3.70
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,1.26,1.28,0.00,0.00,-0.01,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,1.07,3.63,0.00,0.00,-1.28,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,3.34,0.26,27.50,3.85,1.54,15.67,15.43
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.82,0.67,0.00,0.00,0.58,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,2.32,2.36,0.00,0.00,-0.02,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.03,1.66,2.50,0.00,-0.85,1.25,1.24
Materials engineer,Medical scientist,13.5,51.8,82.86,0.18,1.62,30.00,0.00,-0.72,15.00,14.89
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,2.87,-0.23,0.00,0.00,1.55,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,2.93,1.85,0.00,5.00,0.54,2.50,2.49
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-0.13,-1.70,25.00,6.25,0.79,15.62,15.50
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.16,-0.15,5.56,12.50,-0.01,9.03,9.03
Painter,Artist,10.4,51.6,82.54,1.17,-1.44,28.57,32.50,1.31,30.54,30.14
Software developer,Accountant,20.2,57.0,82.50,1.12,2.67,85.00,5.00,-0.77,45.00,44.65
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.56,2.68,2.50,0.00,-0.56,1.25,1.24
Operation manager,Compliance officer,37.1,51.8,82.41,-0.07,1.15,0.00,0.00,-0.61,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.17,2.62,65.62,2.63,-1.39,34.13,33.65
Materials engineer,Biological scientist,13.5,55.0,82.14,1.37,0.56,5.00,21.62,0.41,13.31,13.26
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.12,1.52,32.50,0.00,-0.82,16.25,16.12
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.75,2.30,37.50,0.00,-0.78,18.75,18.60
Property assessor,Tax preparer,34.2,66.3,81.93,0.18,0.17,17.50,5.41,0.00,11.45,11.45
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.57,0.32,6.25,21.74,-0.44,13.99,13.93
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.40,1.22,0.00,0.00,0.09,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.49,0.30,0.00,21.88,0.09,10.94,10.93
Operation manager,Public relations specialist,37.1,76.2,81.53,1.48,-0.52,0.00,0.00,1.00,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,81.51,-0.50,-0.55,2.50,32.50,0.02,17.50,17.50
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.05,1.87,0.00,0.00,-0.41,0.00,0.00
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,3.32,0.81,37.50,0.00,1.26,18.75,18.51
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.40,2.75,0.00,0.00,-1.17,0.00,0.00
Information security analyst,Accountant,19.3,57.0,81.08,2.30,3.61,22.50,5.00,-0.65,13.75,13.66
Web developer,Advertising sales agent,19.4,52.7,81.04,0.41,0.31,77.50,7.69,0.05,42.60,42.57
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.22,-1.68,12.50,0.00,1.45,6.25,6.16
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.99,2.04,77.50,0.00,-0.53,38.75,38.55
Software developer,Customer service representative,20.2,65.3,80.93,1.26,0.12,65.00,46.43,0.57,55.71,55.40
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,1.19,0.97,9.38,0.00,0.11,4.69,4.68
Surgeon,Medical scientist,20.0,51.8,80.81,-0.33,-0.70,87.10,60.53,0.19,73.81,73.67
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.00,2.74,0.00,0.00,-1.37,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,1.60,-0.77,10.00,2.50,1.18,6.25,6.18
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.44,1.72,5.00,8.70,-1.08,6.85,6.77
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.11,0.65,60.00,30.00,0.23,45.00,44.89
Information security analyst,Executive secretary,19.3,90.0,80.53,3.06,1.09,17.50,41.67,0.98,29.58,29.29
Property assessor,Loan officer,34.2,51.6,80.52,1.05,-0.35,2.50,0.00,0.70,1.25,1.24
Software developer,Insurance sales agent,20.2,54.9,80.48,1.07,2.53,47.50,0.00,-0.73,23.75,23.58
Lawyer,Accountant,39.5,57.0,80.39,1.52,4.01,42.50,30.00,-1.25,36.25,35.80
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.70,1.57,2.50,0.00,0.57,1.25,1.24
Information security analyst,Public relations specialist,19.3,76.2,80.07,2.17,0.55,2.50,0.00,0.81,1.25,1.24
Software developer,Public relations specialist,20.2,76.2,79.88,2.75,-1.95,42.50,0.00,2.35,21.25,20.75
Cook,Baker,39.8,65.5,79.84,0.84,0.35,100.00,77.50,0.25,88.75,88.53
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.10,1.06,22.22,4.35,-0.48,13.29,13.22
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,2.97,-1.49,10.00,2.50,2.23,6.25,6.11
Lawyer,Legal secretary,39.5,96.4,79.62,4.07,0.90,10.00,65.52,1.58,37.76,37.16
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.24,-0.27,81.82,0.00,0.26,40.91,40.80
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,1.99,1.24,3.57,0.00,0.37,1.79,1.78
Property assessor,Social and community service manager,34.2,71.7,79.29,4.01,-0.66,0.00,2.50,2.33,1.25,1.22
Mechanical engineer,Biological scientist,10.1,55.0,79.28,1.54,0.20,52.50,27.03,0.67,39.76,39.50
Web developer,Customer service representative,19.4,65.3,79.26,-1.03,0.22,87.50,57.14,-0.63,72.32,71.87
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-0.86,0.18,70.00,46.43,-0.52,58.21,57.91
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.69,0.44,32.50,22.50,0.12,27.50,27.47
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.01,-0.43,7.50,0.00,0.21,3.75,3.74
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.58,0.62,0.00,0.00,-0.02,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,-1.55,-0.22,30.00,21.43,-0.66,25.71,25.54
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.05,1.20,0.00,0.00,-0.57,0.00,0.00
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.75,0.66,45.00,0.00,0.55,22.50,22.38
Software developer,Insurance underwriter,20.2,56.9,78.63,1.09,1.80,32.50,0.00,-0.35,16.25,16.19
Property assessor,Insurance sales agent,34.2,54.9,78.62,1.37,2.09,0.00,0.00,-0.36,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,0.39,-0.96,0.00,67.57,0.67,33.78,33.56
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.88,1.48,0.00,0.00,-0.30,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.99,2.35,46.43,9.09,-0.68,27.76,27.57
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.82,1.92,40.00,0.00,-0.55,20.00,19.89
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-1.29,0.84,45.00,4.35,-1.06,24.67,24.41
Database administrator,Executive secretary,30.8,90.0,78.39,4.96,0.94,35.00,41.67,2.01,38.33,37.56
Lawyer,Loan officer,39.5,51.6,78.35,0.21,1.87,67.50,7.69,-0.83,37.60,37.28
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.99,-1.10,5.00,7.50,1.04,6.25,6.18
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.04,1.14,2.78,0.00,-0.59,1.39,1.38
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.40,-0.19,0.00,0.00,1.30,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.23,0.22,2.50,53.12,-0.23,27.81,27.75
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.56,3.41,5.00,0.00,-1.42,2.50,2.46
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.11,1.03,0.00,17.86,-0.46,8.93,8.89
Cost estimator,Graphic designer,17.7,54.7,78.03,2.18,-0.69,2.50,83.78,1.43,43.14,42.52
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.42,3.03,55.00,0.00,-1.73,27.50,27.03
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,2.41,1.42,0.00,0.00,0.49,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,0.04,0.37,82.50,0.00,-0.16,41.25,41.18
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.27,0.44,0.00,0.00,-0.08,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-1.20,2.33,0.00,0.00,-1.76,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.30,-0.78,35.00,30.00,0.24,32.50,32.42
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.18,0.90,12.50,0.00,-0.36,6.25,6.23
Web developer,Public relations specialist,19.4,76.2,77.89,1.27,-1.85,67.50,0.00,1.56,33.75,33.22
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.27,-0.52,40.00,0.00,0.39,20.00,19.92
Photographer,Artist,48.5,51.6,77.87,1.38,-1.15,75.00,80.00,1.26,77.50,76.52
Database administrator,Compliance officer,30.8,51.8,77.85,0.15,0.94,85.00,0.00,-0.40,42.50,42.33
Chief executive,Executive secretary,30.6,90.0,77.82,2.69,-0.32,7.50,8.33,1.51,7.92,7.80
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.71,0.91,0.00,0.00,-0.10,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.59,0.39,5.00,0.00,0.10,2.50,2.50
Surgeon,Physician assistant,20.0,68.8,77.67,0.48,-3.38,48.39,30.00,1.93,39.19,38.44
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,1.27,0.94,0.00,0.00,0.17,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,-0.66,2.51,85.00,0.00,-1.58,42.50,41.83
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.84,-0.26,7.50,0.00,1.05,3.75,3.71
Logistician,Compliance officer,38.7,51.8,77.42,-0.68,0.95,22.50,0.00,-0.81,11.25,11.16
Mechanical engineer,Medical scientist,10.1,51.8,77.42,0.42,1.18,62.50,7.89,-0.38,35.20,35.06
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.78,1.86,5.00,0.00,-0.54,2.50,2.49
Property assessor,Lodging manager,34.2,61.6,77.25,1.74,-0.36,0.00,42.50,1.05,21.25,21.03
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.62,2.89,15.00,0.00,-1.76,7.50,7.37
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.21,1.19,0.00,22.50,-0.49,11.25,11.20
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.64,-0.89,0.00,67.50,0.77,33.75,33.49
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.73,1.29,87.50,0.00,-0.28,43.75,43.63
Database administrator,File Clerk,30.8,76.0,77.11,-0.17,-0.74,82.50,72.00,0.28,77.25,77.03
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.15,0.10,0.00,42.50,0.03,21.25,21.24
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.27,1.04,90.00,17.39,-0.38,53.70,53.49
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-1.55,0.47,2.50,8.70,-1.01,5.60,5.54
Property assessor,Executive secretary,34.2,90.0,76.98,6.18,-0.92,0.00,41.67,3.55,20.83,20.09
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,1.52,0.64,0.00,51.85,0.44,25.93,25.81
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,1.65,1.40,77.50,0.00,0.13,38.75,38.70
Database administrator,Receptionist,30.8,89.1,76.82,2.06,-1.67,50.00,64.29,1.87,57.14,56.08
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,3.18,-0.28,2.50,0.00,1.73,1.25,1.23
