occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.82,-1.27,5.00,0.00,1.04,2.50,2.47
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,2.32,-1.48,0.00,0.00,1.90,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,1.24,0.02,0.00,2.50,0.61,1.25,1.24
Industrial production manager,Training and development specialist,19.1,56.7,88.10,3.54,-2.68,0.00,2.50,3.11,1.25,1.21
Purchasing manager,Accountant,47.7,57.0,88.07,1.64,-0.26,0.00,7.50,0.95,3.75,3.71
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-1.24,-2.54,2.50,0.00,0.65,1.25,1.24
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.83,-1.90,12.50,0.00,1.36,6.25,6.16
Chemical engineer,Medical scientist,21.6,51.8,87.70,2.14,-0.96,0.00,15.79,1.55,7.89,7.77
Operation manager,Human resources manager,37.1,76.5,87.61,1.30,-1.32,2.50,0.00,1.31,1.25,1.23
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,4.15,-3.62,0.00,0.00,3.88,0.00,0.00
Operation manager,Public relations manager,37.1,66.4,87.47,1.76,-1.85,5.00,0.00,1.81,2.50,2.45
Training and development manager,Social and community service manager,48.0,71.7,87.29,1.29,-0.38,0.00,0.00,0.84,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,-2.11,0.75,2.50,12.50,-1.43,7.50,7.39
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.36,-0.36,7.50,0.00,0.36,3.75,3.74
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,1.36,-0.20,0.00,0.00,0.78,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,3.87,-2.29,5.00,0.00,3.08,2.50,2.42
Web developer,Graphic designer,19.4,54.7,86.62,1.47,-0.24,2.50,10.81,0.86,6.66,6.60
Purchasing manager,Social and community service manager,47.7,71.7,86.53,3.40,-2.19,12.50,0.00,2.80,6.25,6.08
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.06,-1.08,0.00,21.62,1.57,10.81,10.64
Dentist,Dental hygienist,39.5,95.7,86.25,3.10,-3.26,2.63,0.00,3.18,1.32,1.27
Software quality tester,Operations research analyst,44.1,55.0,86.23,-1.70,1.16,0.00,2.50,-1.43,1.25,1.23
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.63,0.04,0.00,0.00,-0.34,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,85.97,1.50,-1.25,20.00,0.00,1.37,10.00,9.86
Software developer,Graphic designer,20.2,54.7,85.82,1.77,0.24,2.50,10.81,0.77,6.66,6.60
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,4.95,-2.62,5.00,2.50,3.79,3.75,3.61
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-1.61,1.22,2.50,2.50,-1.42,2.50,2.46
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,2.95,-1.84,0.00,0.00,2.39,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,5.25,-4.33,52.50,0.00,4.79,26.25,24.99
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,2.36,-1.80,7.50,2.50,2.08,5.00,4.90
Operation manager,Social and community service manager,37.1,71.7,85.47,2.56,-1.31,7.50,0.00,1.94,3.75,3.68
Industrial production manager,Social and community service manager,19.1,71.7,85.20,3.98,-2.31,5.00,2.50,3.15,3.75,3.63
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.93,-1.38,0.00,0.00,2.15,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.64,-2.53,0.00,5.00,0.95,2.50,2.48
Operation manager,Human resources worker,37.1,76.5,84.98,1.89,-2.03,2.50,0.00,1.96,1.25,1.23
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.30,0.17,0.00,0.00,-0.73,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.96,-1.88,24.24,40.00,1.42,32.12,31.67
Postsecondary teacher,School psychologist,46.6,87.9,84.73,1.43,-2.29,0.00,0.00,1.86,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,84.49,1.72,-0.76,2.50,40.00,1.24,21.25,20.99
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.58,-1.23,0.00,0.00,1.40,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,84.45,9.28,-3.05,2.50,0.00,6.17,1.25,1.17
Chemical technician,Medical scientist,35.0,51.8,84.20,2.15,-1.72,0.00,2.63,1.94,1.32,1.29
Counter and rental clerk,Order clerk,38.7,58.3,84.14,4.19,0.46,25.00,46.88,1.86,35.94,35.27
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,2.23,-0.24,0.00,0.00,1.24,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,2.23,-1.83,0.00,10.81,2.03,5.41,5.30
Cost estimator,Accountant,17.7,57.0,83.72,0.51,0.70,2.50,12.50,-0.10,7.50,7.49
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.88,-2.94,0.00,0.00,2.41,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,3.52,2.32,0.00,40.00,0.60,20.00,19.88
Operation manager,Accountant,37.1,57.0,83.57,0.90,1.19,0.00,17.50,-0.14,8.75,8.74
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,3.05,-0.51,0.00,4.35,1.78,2.17,2.14
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,2.58,0.49,0.00,0.00,1.05,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,2.03,1.00,17.50,0.00,0.51,8.75,8.71
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.29,-1.70,0.00,0.00,1.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,2.60,-0.86,0.00,0.00,1.73,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.86,-3.12,2.50,7.50,1.99,5.00,4.90
Materials engineer,Medical scientist,13.5,51.8,82.86,1.64,-1.39,0.00,36.84,1.51,18.42,18.14
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,4.59,-1.38,0.00,0.00,2.98,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,-1.25,1.61,0.00,35.00,-1.43,17.50,17.25
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,1.61,-2.01,0.00,3.12,1.81,1.56,1.53
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.61,0.33,0.00,43.75,0.14,21.88,21.84
Painter,Artist,10.4,51.6,82.54,6.00,1.03,31.43,20.00,2.48,25.71,25.08
Software developer,Accountant,20.2,57.0,82.50,1.22,2.46,7.50,22.50,-0.62,15.00,14.91
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.78,-0.25,7.50,0.00,0.51,3.75,3.73
Operation manager,Compliance officer,37.1,51.8,82.41,0.69,0.24,0.00,0.00,0.23,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,4.41,-1.96,3.12,5.26,3.18,4.19,4.06
Materials engineer,Biological scientist,13.5,55.0,82.14,1.79,-1.58,0.00,37.84,1.69,18.92,18.60
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.34,1.43,25.00,0.00,-0.54,12.50,12.43
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.18,0.42,10.00,5.26,-0.30,7.63,7.61
Property assessor,Tax preparer,34.2,66.3,81.93,-0.32,-0.74,0.00,8.11,0.21,4.05,4.05
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,3.87,0.99,37.50,4.35,1.44,20.92,20.62
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,2.59,1.16,0.00,0.00,0.71,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,2.86,0.38,0.00,34.38,1.24,17.19,16.97
Operation manager,Public relations specialist,37.1,76.2,81.53,4.39,-2.78,7.50,0.00,3.59,3.75,3.62
Property assessor,Real estate broker,34.2,57.0,81.51,-0.81,1.18,0.00,7.50,-1.00,3.75,3.71
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,3.92,-0.37,0.00,3.57,2.14,1.79,1.75
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,2.18,-0.17,5.00,0.00,1.18,2.50,2.47
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.47,-2.64,5.00,12.50,1.08,8.75,8.66
Information security analyst,Accountant,19.3,57.0,81.08,-0.33,0.94,25.00,27.50,-0.64,26.25,26.08
Web developer,Advertising sales agent,19.4,52.7,81.04,1.73,0.65,32.50,0.00,0.54,16.25,16.16
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.62,-1.99,0.00,0.00,2.31,0.00,0.00
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.06,-1.10,2.50,0.00,1.58,1.25,1.23
Software developer,Customer service representative,20.2,65.3,80.93,2.56,1.26,7.50,10.71,0.65,9.11,9.05
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,4.10,-1.24,18.75,10.81,2.67,14.78,14.39
Surgeon,Medical scientist,20.0,51.8,80.81,8.78,-1.33,45.16,57.89,5.06,51.53,48.92
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.51,-2.64,0.00,10.00,1.57,5.00,4.92
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,1.79,-0.72,0.00,0.00,1.26,0.00,0.00
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,1.07,0.32,7.50,8.70,0.38,8.10,8.07
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.49,-1.17,7.50,2.50,1.83,5.00,4.91
Information security analyst,Executive secretary,19.3,90.0,80.53,3.15,-10.44,5.00,8.33,6.79,6.67,6.21
Property assessor,Loan officer,34.2,51.6,80.52,-2.04,1.63,0.00,2.56,-1.83,1.28,1.26
Software developer,Insurance sales agent,20.2,54.9,80.48,1.71,0.90,20.00,4.55,0.40,12.27,12.22
Lawyer,Accountant,39.5,57.0,80.39,4.71,1.39,90.00,15.00,1.66,52.50,51.63
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.59,-1.67,27.50,0.00,2.13,13.75,13.46
Information security analyst,Public relations specialist,19.3,76.2,80.07,3.80,-3.27,32.50,0.00,3.53,16.25,15.68
Software developer,Public relations specialist,20.2,76.2,79.88,4.90,-2.73,12.50,0.00,3.81,6.25,6.01
Cook,Baker,39.8,65.5,79.84,5.35,11.54,97.50,80.00,-3.10,88.75,86.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.68,-0.19,0.00,8.70,0.44,4.35,4.33
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,3.12,-1.47,2.50,0.00,2.30,1.25,1.22
Lawyer,Legal secretary,39.5,96.4,79.62,7.86,-11.47,52.50,0.00,9.66,26.25,23.71
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.04,-0.87,0.00,17.50,0.95,8.75,8.67
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,1.25,-0.99,17.86,4.76,1.12,11.31,11.18
Property assessor,Social and community service manager,34.2,71.7,79.29,0.80,-0.39,0.00,0.00,0.60,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.95,-1.52,20.00,54.05,2.24,37.03,36.20
Web developer,Customer service representative,19.4,65.3,79.26,2.20,0.27,12.50,14.29,0.96,13.39,13.26
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.37,0.53,12.50,21.43,-0.08,16.96,16.95
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.38,-1.14,0.00,62.50,1.26,31.25,30.86
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.12,1.98,0.00,0.00,-2.05,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.46,-1.93,0.00,0.00,1.19,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,0.18,0.74,0.00,10.71,-0.28,5.36,5.34
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.40,-2.40,0.00,2.50,1.40,1.25,1.23
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.11,-0.24,15.00,0.00,0.68,7.50,7.45
Software developer,Insurance underwriter,20.2,56.9,78.63,0.66,-2.22,5.00,12.50,1.44,8.75,8.62
Property assessor,Insurance sales agent,34.2,54.9,78.62,-1.04,1.40,0.00,0.00,-1.22,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.58,1.34,0.00,24.32,-0.96,12.16,12.05
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,-0.27,0.92,0.00,0.00,-0.60,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,3.32,1.40,39.29,18.18,0.96,28.73,28.46
Lawyer,Insurance underwriter,39.5,56.9,78.48,4.19,-3.96,82.50,0.00,4.07,41.25,39.57
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.41,0.85,15.00,13.04,-0.22,14.02,13.99
Database administrator,Executive secretary,30.8,90.0,78.39,3.74,-9.47,0.00,8.33,6.61,4.17,3.89
Lawyer,Loan officer,39.5,51.6,78.35,3.89,0.19,87.50,0.00,1.85,43.75,42.94
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,1.78,-3.52,0.00,2.50,2.65,1.25,1.22
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.63,-0.54,0.00,4.35,0.59,2.17,2.16
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.42,-1.52,0.00,0.00,1.97,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.18,-0.74,0.00,78.12,0.46,39.06,38.88
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.61,1.08,20.00,4.55,-0.23,12.27,12.24
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.93,-0.19,0.00,10.71,1.06,5.36,5.30
Cost estimator,Graphic designer,17.7,54.7,78.03,1.57,0.24,0.00,16.22,0.67,8.11,8.05
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.01,0.79,25.00,4.55,-0.40,14.77,14.71
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-1.71,-2.09,2.50,2.50,0.19,2.50,2.50
Food service manager,Lodging manager,46.7,61.6,78.00,2.63,0.08,67.50,0.00,1.27,33.75,33.32
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.11,1.09,2.50,0.00,-0.60,1.25,1.24
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-1.13,-0.81,0.00,32.50,-0.16,16.25,16.22
Printing press operator,Filling machine operator,24.7,57.3,77.95,1.06,0.28,65.00,72.50,0.39,68.75,68.48
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,5.12,-0.10,37.50,8.70,2.61,23.10,22.50
Web developer,Public relations specialist,19.4,76.2,77.89,4.09,-2.70,25.00,0.00,3.39,12.50,12.08
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.39,-1.77,7.50,0.00,1.58,3.75,3.69
Photographer,Artist,48.5,51.6,77.87,5.94,2.96,80.00,50.00,1.49,65.00,64.03
Database administrator,Compliance officer,30.8,51.8,77.85,0.51,0.50,0.00,0.00,0.00,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,77.82,5.33,-7.57,0.00,0.00,6.45,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.40,1.38,0.00,0.00,-0.49,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.69,0.56,7.50,0.00,0.56,3.75,3.73
Surgeon,Physician assistant,20.0,68.8,77.67,7.01,-2.00,9.68,5.00,4.51,7.34,7.01
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,5.23,-3.33,0.00,0.00,4.28,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,1.18,0.55,32.50,4.55,0.31,18.52,18.47
Cost estimator,Public relations specialist,17.7,76.2,77.43,4.32,-3.42,12.50,0.00,3.87,6.25,6.01
Logistician,Compliance officer,38.7,51.8,77.42,0.00,0.51,0.00,0.00,-0.25,0.00,0.00
Mechanical engineer,Medical scientist,10.1,51.8,77.42,3.14,-1.89,10.00,57.89,2.52,33.95,33.09
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.07,2.11,40.00,0.00,-1.02,20.00,19.80
Property assessor,Lodging manager,34.2,61.6,77.25,-1.53,2.56,0.00,27.50,-2.05,13.75,13.47
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.42,0.89,0.00,4.55,-0.66,2.27,2.26
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.08,0.15,0.00,95.00,-0.03,47.50,47.48
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.05,1.51,0.00,0.00,-0.78,0.00,0.00
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.61,-0.78,5.00,0.00,0.70,2.50,2.48
Database administrator,File Clerk,30.8,76.0,77.11,-0.09,0.05,0.00,0.00,-0.07,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.53,0.83,0.00,0.00,-0.68,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.79,-0.99,2.50,0.00,0.89,1.25,1.24
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.36,1.23,0.00,4.35,-0.43,2.17,2.16
Property assessor,Executive secretary,34.2,90.0,76.98,6.80,-11.55,0.00,50.00,9.18,25.00,22.71
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-1.23,-1.12,0.00,0.00,-0.05,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,1.60,-0.52,10.00,0.00,1.06,5.00,4.95
Database administrator,Receptionist,30.8,89.1,76.82,3.39,-12.15,0.00,25.00,7.77,12.50,11.53
