occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Training and development manager,Human resources manager,48.0,76.5,93.69,1.06,-1.24,0.00,0.00,1.15,0.00,0.00
Project management specialist,Public relations manager,47.3,66.4,93.13,2.10,-1.38,0.00,0.00,1.74,0.00,0.00
Management analyst,Operations research analyst,46.6,55.0,92.92,-0.70,0.45,0.00,0.00,-0.58,0.00,0.00
Management analyst,Public relations manager,46.6,66.4,92.91,6.19,-0.53,5.00,0.00,3.36,2.50,2.42
Purchasing manager,Human resources manager,47.7,76.5,92.77,1.95,-2.35,0.00,0.00,2.15,0.00,0.00
Training and development manager,Public relations manager,48.0,66.4,92.59,0.74,-0.21,0.00,0.00,0.47,0.00,0.00
Purchasing manager,Marketing manager,47.7,62.4,92.52,1.01,-0.57,0.00,0.00,0.79,0.00,0.00
Project management specialist,Human resources manager,47.3,76.5,92.47,5.22,-0.84,5.00,0.00,3.03,2.50,2.42
Purchasing manager,Public relations manager,47.7,66.4,92.38,0.73,-2.86,0.00,0.00,1.79,0.00,0.00
Management analyst,Human resources manager,46.6,76.5,92.37,10.06,-0.40,35.00,0.00,5.23,17.50,16.58
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,6.05,-1.44,50.00,0.00,3.74,25.00,24.06
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-1.75,0.30,2.50,0.00,-1.03,1.25,1.24
Project management specialist,Human resources worker,47.3,76.5,92.21,9.64,-0.37,12.50,0.00,5.01,6.25,5.94
Facilities manager,Human resources manager,23.4,76.5,92.06,3.10,-8.97,0.00,0.00,6.04,0.00,0.00
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,10.18,-2.14,17.50,2.50,6.16,10.00,9.38
Training and development manager,Marketing specialist,48.0,61.7,91.94,1.07,0.06,0.00,0.00,0.50,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,6.83,-12.98,35.00,0.00,9.90,17.50,15.77
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,10.58,-2.10,60.00,0.00,6.34,30.00,28.10
Management analyst,Human resources worker,46.6,76.5,91.64,13.52,-0.24,47.50,0.00,6.88,23.75,22.12
Training and development manager,Human resources worker,48.0,76.5,91.58,2.44,-0.77,0.00,0.00,1.60,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,91.31,0.44,0.02,0.00,0.00,0.21,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,91.15,-0.48,0.99,0.00,0.00,-0.73,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,91.09,2.98,-3.30,0.00,0.00,3.14,0.00,0.00
Facilities manager,Marketing manager,23.4,62.4,90.92,2.27,-6.92,5.00,0.00,4.59,2.50,2.39
Facilities manager,Administrative services manager,23.4,74.0,90.81,1.61,-22.32,0.00,45.00,11.97,22.50,19.81
Sales manager,Administrative services manager,33.1,74.0,90.73,0.76,-21.76,0.00,35.00,11.26,17.50,15.53
Management analyst,Administrative services manager,46.6,74.0,90.68,1.26,-0.67,0.00,0.00,0.96,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,90.36,2.79,-1.77,0.00,0.00,2.28,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,90.32,2.94,-0.26,0.00,0.00,1.60,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,8.81,-2.63,32.50,0.00,5.72,16.25,15.32
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,8.62,-0.62,27.50,0.00,4.62,13.75,13.11
Facilities manager,Public relations manager,23.4,66.4,90.26,2.47,-13.84,0.00,17.50,8.16,8.75,8.04
Sales manager,Training and development specialist,33.1,56.7,90.18,0.91,-3.08,0.00,2.50,1.99,1.25,1.23
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,8.89,-7.91,37.50,0.00,8.40,18.75,17.18
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-0.65,-2.23,47.50,0.00,0.79,23.75,23.56
Purchasing manager,Marketing specialist,47.7,61.7,90.08,1.38,-1.06,0.00,0.00,1.22,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,-1.12,1.16,0.00,0.00,-1.14,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,89.99,1.20,0.21,0.00,0.00,0.49,0.00,0.00
Management analyst,Accountant,46.6,57.0,89.84,-1.41,1.28,0.00,0.00,-1.35,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,89.80,9.18,-11.02,7.50,2.50,10.10,5.00,4.49
Facilities manager,Social and community service manager,23.4,71.7,89.67,10.70,-1.22,7.50,0.00,5.96,3.75,3.53
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.87,-14.31,0.00,2.50,7.59,1.25,1.16
Industrial production manager,Financial manager,19.1,56.2,89.51,3.82,-6.38,12.50,25.00,5.10,18.75,17.79
Operation manager,Financial manager,37.1,56.2,89.31,1.41,0.43,2.50,0.00,0.49,1.25,1.24
Industrial production manager,Human resources worker,19.1,76.5,89.29,12.26,-4.21,10.00,0.00,8.23,5.00,4.59
Sales manager,Insurance sales agent,33.1,54.9,89.13,1.23,0.73,0.00,0.00,0.25,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,10.36,-1.91,35.00,0.00,6.13,17.50,16.43
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-1.36,0.24,5.00,0.00,-0.80,2.50,2.48
Facilities manager,Human resources worker,23.4,76.5,88.96,3.92,-5.57,0.00,0.00,4.75,0.00,0.00
Software developer,Marketing specialist,20.2,61.7,88.94,14.46,-2.73,27.50,0.00,8.60,13.75,12.57
Industrial production manager,Marketing manager,19.1,62.4,88.93,5.44,-6.49,12.50,0.00,5.97,6.25,5.88
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.24,-9.85,0.00,2.50,5.54,1.25,1.18
Software developer,Operations research analyst,20.2,55.0,88.88,7.63,-1.26,2.50,0.00,4.45,1.25,1.19
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,3.62,-0.29,27.50,0.00,1.95,13.75,13.48
Information security analyst,Administrative services manager,19.3,74.0,88.53,3.37,-11.32,5.00,12.50,7.35,8.75,8.11
Industrial production manager,Operations research analyst,19.1,55.0,88.39,5.73,-1.99,12.50,5.00,3.86,8.75,8.41
Facilities manager,Financial manager,23.4,56.2,88.37,0.78,-1.80,0.00,40.00,1.29,20.00,19.74
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,6.50,-0.87,62.50,0.00,3.68,31.25,30.10
Industrial production manager,Public relations manager,19.1,66.4,88.35,6.97,-14.19,10.00,10.00,10.58,10.00,8.94
Project management specialist,Public relations specialist,47.3,76.2,88.35,1.73,-9.54,0.00,0.00,5.63,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,4.50,-28.05,5.00,37.50,16.27,21.25,17.79
Facilities manager,Marketing specialist,23.4,61.7,88.28,2.94,-14.41,5.00,7.50,8.68,6.25,5.71
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,8.42,-0.61,62.50,0.00,4.51,31.25,29.84
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.74,-11.41,0.00,0.00,6.07,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,2.11,-0.24,12.50,0.00,1.17,6.25,6.18
Industrial production manager,Training and development specialist,19.1,56.7,88.10,3.80,-7.53,7.50,2.50,5.67,5.00,4.72
Purchasing manager,Accountant,47.7,57.0,88.07,0.50,-2.29,0.00,25.00,1.39,12.50,12.33
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,4.10,-0.01,55.00,0.00,2.06,27.50,26.93
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,9.82,-1.75,42.50,0.00,5.78,21.25,20.02
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.42,-0.38,0.00,26.32,0.40,13.16,13.11
Operation manager,Human resources manager,37.1,76.5,87.61,5.50,-0.83,2.50,0.00,3.17,1.25,1.21
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,17.39,-0.96,62.50,0.00,9.17,31.25,28.38
Operation manager,Public relations manager,37.1,66.4,87.47,3.31,-1.11,0.00,0.00,2.21,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,2.73,-0.04,0.00,0.00,1.38,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,3.46,-0.30,37.50,0.00,1.88,18.75,18.40
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,14.51,-1.63,72.50,0.00,8.07,36.25,33.33
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,1.00,-0.66,0.00,0.00,0.83,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.58,-1.11,0.00,2.50,0.85,1.25,1.24
Web developer,Graphic designer,19.4,54.7,86.62,-0.36,-0.52,0.00,13.51,0.08,6.76,6.75
Purchasing manager,Social and community service manager,47.7,71.7,86.53,4.52,-0.36,2.50,0.00,2.44,1.25,1.22
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.19,-2.57,0.00,5.41,1.38,2.70,2.67
Dentist,Dental hygienist,39.5,95.7,86.25,3.28,-44.65,0.00,100.00,23.96,50.00,38.02
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.08,0.52,0.00,0.00,-0.22,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-2.44,0.94,2.50,0.00,-1.69,1.25,1.23
Information security analyst,Training and development specialist,19.3,56.7,85.97,-0.06,-3.24,2.50,0.00,1.59,1.25,1.23
Software developer,Graphic designer,20.2,54.7,85.82,2.14,-1.98,2.50,16.22,2.06,9.36,9.17
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,14.30,-0.66,60.00,0.00,7.48,30.00,27.76
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.14,0.33,35.00,0.00,-0.09,17.50,17.48
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-13.09,0.14,50.00,0.00,-6.62,25.00,23.35
Lawyer,Paralegal,39.5,83.0,85.66,11.50,-1.32,2.50,0.00,6.41,1.25,1.17
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,7.65,-2.27,37.50,0.00,4.96,18.75,17.82
Operation manager,Social and community service manager,37.1,71.7,85.47,9.30,-0.29,15.00,0.00,4.80,7.50,7.14
Industrial production manager,Social and community service manager,19.1,71.7,85.20,15.37,-1.25,37.50,0.00,8.31,18.75,17.19
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,7.62,-0.85,17.86,0.00,4.24,8.93,8.55
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.51,0.86,0.00,0.00,-0.18,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,6.29,-0.47,0.00,0.00,3.38,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,2.31,-0.06,0.00,0.00,1.19,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-1.01,-6.32,0.00,37.50,2.66,18.75,18.25
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.84,0.10,15.00,0.00,-0.47,7.50,7.46
Industrial production manager,Accountant,19.1,57.0,84.49,4.09,-11.88,12.50,30.00,7.98,21.25,19.55
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.62,-4.65,0.00,12.50,3.13,6.25,6.05
Facilities manager,Social and human service assistant,23.4,75.3,84.45,8.24,-4.29,2.50,2.50,6.27,2.50,2.34
Chemical technician,Medical scientist,35.0,51.8,84.20,1.26,2.53,3.57,0.00,-0.64,1.79,1.77
Counter and rental clerk,Order clerk,38.7,58.3,84.14,5.13,-0.17,0.00,0.00,2.65,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.66,-0.96,25.00,0.00,1.31,12.50,12.34
Chemical technician,Biological scientist,35.0,55.0,83.89,0.69,0.14,0.00,2.70,0.28,1.35,1.35
Cost estimator,Accountant,17.7,57.0,83.72,0.71,-1.97,0.00,22.50,1.34,11.25,11.10
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-1.75,0.48,0.00,0.00,-1.11,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.80,-3.47,0.00,90.00,1.34,45.00,44.40
Operation manager,Accountant,37.1,57.0,83.57,1.17,0.54,7.50,2.50,0.32,5.00,4.98
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.86,-5.17,0.00,8.70,2.16,4.35,4.25
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-3.83,0.69,10.71,0.00,-2.26,5.36,5.24
Software developer,Advertising sales agent,20.2,52.7,83.02,11.75,-1.96,62.50,3.85,6.86,33.17,30.90
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.94,-19.22,58.33,33.33,9.14,45.83,41.64
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.29,-1.29,0.00,0.00,0.79,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,1.01,-0.54,0.00,2.50,0.77,1.25,1.24
Materials engineer,Medical scientist,13.5,51.8,82.86,1.59,-0.04,0.00,47.37,0.82,23.68,23.49
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,4.41,-0.30,50.00,0.00,2.36,25.00,24.41
Property assessor,Accountant,34.2,57.0,82.77,0.48,0.78,0.00,32.50,-0.15,16.25,16.23
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.29,0.19,10.00,0.00,0.05,5.00,5.00
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.22,-6.59,0.00,43.75,3.41,21.88,21.13
Painter,Artist,10.4,51.6,82.54,1.92,-1.33,0.00,0.00,1.63,0.00,0.00
Software developer,Accountant,20.2,57.0,82.50,8.76,-1.04,35.00,12.50,4.90,23.75,22.59
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,6.95,-1.11,37.50,0.00,4.03,18.75,17.99
Operation manager,Compliance officer,37.1,51.8,82.41,1.54,-3.86,0.00,0.00,2.70,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.13,5.67,0.00,21.05,-2.77,10.53,10.23
Materials engineer,Biological scientist,13.5,55.0,82.14,1.50,-3.84,0.00,24.32,2.67,12.16,11.84
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.30,0.72,72.50,0.00,-0.21,36.25,36.17
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,3.68,-1.09,65.00,0.00,2.39,32.50,31.72
Property assessor,Tax preparer,34.2,66.3,81.93,0.24,-1.75,0.00,2.70,0.99,1.35,1.34
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,4.43,-7.21,0.00,34.78,5.82,17.39,16.38
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-6.77,-0.29,17.86,0.00,-3.24,8.93,8.64
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-4.76,-8.70,25.00,12.50,1.97,18.75,18.38
Operation manager,Public relations specialist,37.1,76.2,81.53,2.42,-11.58,0.00,5.00,7.00,2.50,2.33
Property assessor,Real estate broker,34.2,57.0,81.51,-0.22,-2.65,0.00,0.00,1.22,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.23,-16.01,10.71,21.43,9.12,16.07,14.61
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,17.19,-3.28,57.50,0.00,10.24,28.75,25.81
Information security analyst,Insurance underwriter,19.3,56.9,81.21,6.20,0.35,42.50,0.00,2.92,21.25,20.63
Information security analyst,Accountant,19.3,57.0,81.08,3.46,0.53,27.50,12.50,1.47,20.00,19.71
Web developer,Advertising sales agent,19.4,52.7,81.04,5.01,-0.87,70.00,0.00,2.94,35.00,33.97
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.14,-8.94,10.00,2.50,5.54,6.25,5.90
Computer support specialist,Customer service representative,26.2,65.3,80.93,3.47,-7.35,22.50,3.57,5.41,13.04,12.33
Software developer,Customer service representative,20.2,65.3,80.93,13.67,-33.92,65.00,57.14,23.80,61.07,46.54
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.49,0.11,0.00,2.70,0.19,1.35,1.35
Surgeon,Medical scientist,20.0,51.8,80.81,2.73,-5.24,0.00,5.26,3.98,2.63,2.53
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.88,-0.14,0.00,0.00,0.51,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.09,-0.33,35.00,0.00,0.21,17.50,17.46
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.98,-10.99,10.00,21.74,5.99,15.87,14.92
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.30,-11.50,72.50,52.50,6.90,62.50,58.19
Information security analyst,Executive secretary,19.3,90.0,80.53,15.84,-42.01,10.00,58.33,28.93,34.17,24.28
Property assessor,Loan officer,34.2,51.6,80.52,0.32,0.88,0.00,0.00,-0.28,0.00,0.00
Software developer,Insurance sales agent,20.2,54.9,80.48,8.13,-1.36,87.50,0.00,4.75,43.75,41.67
Lawyer,Accountant,39.5,57.0,80.39,-1.97,0.65,15.00,0.00,-1.31,7.50,7.40
Information security analyst,Social and community service manager,19.3,71.7,80.27,14.95,-0.71,72.50,0.00,7.83,36.25,33.41
Information security analyst,Public relations specialist,19.3,76.2,80.07,13.79,-23.65,22.50,30.00,18.72,26.25,21.34
Software developer,Public relations specialist,20.2,76.2,79.88,21.02,-22.24,32.50,32.50,21.63,32.50,25.47
Cook,Baker,39.8,65.5,79.84,3.40,-12.38,15.00,80.00,7.89,47.50,43.75
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.30,-10.70,0.00,39.13,5.20,19.57,18.55
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.57,-1.51,47.50,2.50,1.54,25.00,24.62
Lawyer,Legal secretary,39.5,96.4,79.62,22.60,-11.34,17.50,0.00,16.97,8.75,7.27
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-6.23,-3.03,22.73,0.00,-1.60,11.36,11.18
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-6.84,-5.99,17.86,47.62,-0.42,32.74,32.60
Property assessor,Social and community service manager,34.2,71.7,79.29,6.79,-1.54,5.00,0.00,4.16,2.50,2.40
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.64,0.64,37.50,81.08,1.00,59.29,58.70
Web developer,Customer service representative,19.4,65.3,79.26,8.51,-24.49,65.00,35.71,16.50,50.36,42.05
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,3.76,-24.49,80.00,42.86,14.12,61.43,52.75
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,4.34,-1.03,52.50,7.50,2.68,30.00,29.20
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.71,0.34,2.50,0.00,-1.52,1.25,1.23
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-6.84,-7.45,66.67,27.27,0.30,46.97,46.83
Software quality tester,Customer service representative,44.1,65.3,78.93,3.47,-17.88,20.00,32.14,10.67,26.07,23.29
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-7.65,1.47,30.00,0.00,-4.56,15.00,14.32
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,4.52,-0.91,82.50,0.00,2.72,41.25,40.13
Software developer,Insurance underwriter,20.2,56.9,78.63,10.94,0.58,57.50,5.00,5.18,31.25,29.63
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.63,0.33,0.00,0.00,0.15,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-1.14,0.09,0.00,35.14,-0.62,17.57,17.46
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,6.71,-0.74,15.00,0.00,3.73,7.50,7.22
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.71,-10.98,60.71,54.55,5.13,57.63,54.67
Lawyer,Insurance underwriter,39.5,56.9,78.48,-0.51,-0.00,15.00,0.00,-0.25,7.50,7.48
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,2.44,-7.71,47.50,17.39,5.07,32.45,30.80
Database administrator,Executive secretary,30.8,90.0,78.39,6.23,-36.47,0.00,50.00,21.35,25.00,19.66
Lawyer,Loan officer,39.5,51.6,78.35,1.19,0.41,15.00,0.00,0.39,7.50,7.47
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-6.12,-0.98,70.00,0.00,-2.57,35.00,34.10
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,2.16,-12.25,0.00,56.52,7.20,28.26,26.23
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,6.91,-2.45,66.67,2.50,4.68,34.58,32.97
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,4.29,-11.93,42.50,68.75,8.11,55.62,51.11
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.64,1.52,100.00,0.00,-0.44,50.00,49.78
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.48,-25.29,0.00,82.14,13.38,41.07,35.58
Cost estimator,Graphic designer,17.7,54.7,78.03,0.87,-5.11,0.00,32.43,2.99,16.22,15.73
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-1.17,-0.47,87.50,0.00,-0.35,43.75,43.60
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.27,-0.29,0.00,2.50,0.01,1.25,1.25
Food service manager,Lodging manager,46.7,61.6,78.00,-3.58,-7.43,75.00,57.50,1.93,66.25,64.97
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.50,-0.61,12.50,0.00,0.05,6.25,6.25
Software quality tester,Insurance underwriter,44.1,56.9,77.97,1.11,2.01,12.50,0.00,-0.45,6.25,6.22
Printing press operator,Filling machine operator,24.7,57.3,77.95,-5.77,-2.27,47.50,22.50,-1.75,35.00,34.39
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,7.00,-6.13,0.00,34.78,6.56,17.39,16.25
Web developer,Public relations specialist,19.4,76.2,77.89,15.69,-17.30,45.00,22.50,16.50,33.75,28.18
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,11.40,-9.25,35.00,20.00,10.33,27.50,24.66
Photographer,Artist,48.5,51.6,77.87,7.58,-10.80,32.50,40.00,9.19,36.25,32.92
Database administrator,Compliance officer,30.8,51.8,77.85,5.08,-7.90,2.50,15.00,6.49,8.75,8.18
Chief executive,Executive secretary,30.6,90.0,77.82,4.40,-16.51,0.00,4.17,10.45,2.08,1.87
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-5.35,-1.25,33.33,0.00,-2.05,16.67,16.32
Cost estimator,Advertising sales agent,17.7,52.7,77.74,2.78,-1.13,12.50,0.00,1.96,6.25,6.13
Surgeon,Physician assistant,20.0,68.8,77.67,2.09,-7.47,0.00,0.00,4.78,0.00,0.00
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,11.80,-15.02,74.07,3.70,13.41,38.89,33.67
Web developer,Insurance sales agent,19.4,54.9,77.45,4.58,-0.85,85.00,0.00,2.71,42.50,41.35
Cost estimator,Public relations specialist,17.7,76.2,77.43,2.73,-22.07,2.50,25.00,12.40,13.75,12.05
Logistician,Compliance officer,38.7,51.8,77.42,3.37,-12.40,2.50,55.00,7.89,28.75,26.48
Mechanical engineer,Medical scientist,10.1,51.8,77.42,5.39,0.81,12.50,92.11,2.29,52.30,51.10
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.61,0.03,100.00,3.85,0.29,51.92,51.77
Property assessor,Lodging manager,34.2,61.6,77.25,0.77,-5.89,0.00,22.50,3.33,11.25,10.88
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.16,0.30,50.00,0.00,-0.23,25.00,24.94
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.33,-1.21,0.00,82.50,0.77,41.25,40.93
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.69,-0.42,22.73,100.00,-2.14,61.36,60.05
Computer systems manager,Compliance officer,27.7,51.8,77.12,14.19,-12.73,10.00,25.00,13.46,17.50,15.14
Database administrator,File Clerk,30.8,76.0,77.11,1.22,-5.66,37.50,0.00,3.44,18.75,18.11
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-9.99,-0.43,63.89,100.00,-4.78,81.94,78.03
Database administrator,Billing and posting clerk,30.8,91.4,77.03,7.77,-3.77,27.50,4.35,5.77,15.92,15.01
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.64,-7.18,0.00,21.74,4.41,10.87,10.39
Property assessor,Executive secretary,34.2,90.0,76.98,0.91,-38.90,0.00,66.67,19.91,33.33,26.70
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.37,-9.59,0.00,55.56,4.98,27.78,26.40
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,9.94,-1.56,67.50,0.00,5.75,33.75,31.81
Database administrator,Receptionist,30.8,89.1,76.82,23.35,-22.01,32.50,60.71,22.68,46.61,36.04
