occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Training and development manager,Financial manager,48.0,56.2,90.06,0.01,0.29,32.50,0.00,-0.14,16.25,16.23
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.28,-1.04,0.00,0.00,0.38,0.00,0.00
Management analyst,Accountant,46.6,57.0,89.84,-0.59,0.11,0.00,0.00,-0.35,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,89.80,0.56,-0.09,7.50,10.00,0.32,8.75,8.72
Facilities manager,Social and community service manager,23.4,71.7,89.67,1.27,-0.21,7.50,0.00,0.74,3.75,3.72
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.39,0.43,0.00,0.00,-0.02,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,89.51,0.42,0.42,7.50,0.00,-0.00,3.75,3.75
Operation manager,Financial manager,37.1,56.2,89.31,0.13,0.53,0.00,0.00,-0.20,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,89.29,0.62,-0.10,20.00,2.50,0.36,11.25,11.21
Sales manager,Insurance sales agent,33.1,54.9,89.13,-0.52,-0.26,0.00,0.00,-0.13,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.46,-0.48,40.00,0.00,0.47,20.00,19.91
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.26,0.48,0.00,0.00,-0.11,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,88.96,1.09,0.26,20.00,0.00,0.41,10.00,9.96
Software developer,Marketing specialist,20.2,61.7,88.94,0.98,-0.63,42.50,35.00,0.80,38.75,38.44
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.36,0.14,5.00,2.50,0.11,3.75,3.75
Facilities manager,Training and development specialist,23.4,56.7,88.90,0.78,0.64,5.00,0.00,0.07,2.50,2.50
Software developer,Operations research analyst,20.2,55.0,88.88,0.11,-0.56,52.50,7.50,0.33,30.00,29.90
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.77,-0.62,67.50,0.00,0.69,33.75,33.52
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.71,-0.31,12.50,12.50,0.51,12.50,12.44
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.06,0.08,27.50,0.00,-0.07,13.75,13.74
Facilities manager,Financial manager,23.4,56.2,88.37,0.82,0.35,15.00,0.00,0.23,7.50,7.48
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.17,0.43,0.00,0.00,-0.13,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.50,-0.36,7.50,5.00,0.43,6.25,6.22
Project management specialist,Public relations specialist,47.3,76.2,88.35,-1.13,-0.14,32.50,0.00,-0.49,16.25,16.17
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.25,0.09,5.00,0.00,0.08,2.50,2.50
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.69,-0.07,17.50,0.00,0.38,8.75,8.72
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.30,-0.14,2.50,0.00,0.22,1.25,1.25
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,1.88,0.61,0.00,0.00,0.64,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,-0.03,0.69,0.00,0.00,-0.36,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.49,0.22,12.50,0.00,0.14,6.25,6.24
Purchasing manager,Accountant,47.7,57.0,88.07,0.23,0.70,0.00,0.00,-0.24,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.42,0.54,2.50,0.00,-0.48,1.25,1.24
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.40,-0.07,2.50,0.00,0.23,1.25,1.25
Chemical engineer,Medical scientist,21.6,51.8,87.70,-0.53,1.37,0.00,23.68,-0.95,11.84,11.73
Operation manager,Human resources manager,37.1,76.5,87.61,0.42,0.46,0.00,0.00,-0.02,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,1.19,0.06,70.00,0.00,0.56,35.00,34.80
Operation manager,Public relations manager,37.1,66.4,87.47,-0.07,0.08,0.00,0.00,-0.08,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.31,0.07,0.00,0.00,0.12,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.64,0.22,5.00,0.00,-0.43,2.50,2.49
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.48,0.52,0.00,0.00,-0.02,0.00,0.00
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,1.17,0.31,2.50,0.00,0.43,1.25,1.24
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.81,0.78,0.00,10.00,0.02,5.00,5.00
Web developer,Graphic designer,19.4,54.7,86.62,-0.62,0.29,27.50,0.00,-0.46,13.75,13.69
Purchasing manager,Social and community service manager,47.7,71.7,86.53,0.89,-0.33,0.00,7.50,0.61,3.75,3.73
Chemical engineer,Biological scientist,21.6,55.0,86.36,-0.28,0.41,0.00,10.81,-0.34,5.41,5.39
Dentist,Dental hygienist,39.5,95.7,86.25,0.73,-0.76,0.00,0.00,0.75,0.00,0.00
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.29,0.25,2.50,2.50,-0.27,2.50,2.49
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.40,0.47,65.00,0.00,-0.44,32.50,32.36
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.37,-0.06,40.00,0.00,0.21,20.00,19.96
Software developer,Graphic designer,20.2,54.7,85.82,-0.23,0.71,12.50,35.14,-0.47,23.82,23.71
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.35,-0.59,2.50,0.00,0.47,1.25,1.24
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.31,0.45,75.00,0.00,-0.07,37.50,37.48
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,1.33,0.47,0.00,0.00,0.43,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,3.33,-0.00,5.00,0.00,1.66,2.50,2.46
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,-0.02,0.31,35.00,0.00,-0.16,17.50,17.47
Operation manager,Social and community service manager,37.1,71.7,85.47,0.59,-0.20,0.00,0.00,0.39,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.63,-0.87,2.50,5.00,0.75,3.75,3.72
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.30,0.61,3.57,0.00,-0.15,1.79,1.78
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.47,0.34,0.00,15.00,0.06,7.50,7.50
Operation manager,Human resources worker,37.1,76.5,84.98,0.44,0.87,0.00,0.00,-0.21,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.50,-0.59,7.50,0.00,0.05,3.75,3.75
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,1.61,0.58,0.00,0.00,0.52,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.12,0.84,0.00,0.00,-0.48,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,84.49,-0.02,0.26,22.50,2.50,-0.14,12.50,12.48
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.13,-0.76,0.00,0.00,0.31,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,84.45,1.40,0.34,17.50,0.00,0.53,8.75,8.70
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.07,1.33,3.57,5.26,-0.70,4.42,4.39
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.55,1.49,0.00,0.00,-0.47,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.59,1.78,0.00,0.00,-0.59,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,0.38,1.52,0.00,13.51,-0.57,6.76,6.72
Cost estimator,Accountant,17.7,57.0,83.72,0.39,-0.45,22.50,5.00,0.42,13.75,13.69
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.26,1.51,5.00,0.00,-0.62,2.50,2.48
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.24,0.52,0.00,0.00,-0.38,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,-0.39,0.80,2.50,0.00,-0.59,1.25,1.24
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.21,0.76,0.00,0.00,-0.28,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.41,1.13,7.14,0.00,-0.77,3.57,3.54
Software developer,Advertising sales agent,20.2,52.7,83.02,1.39,-0.29,55.00,11.54,0.84,33.27,32.99
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.16,1.70,8.33,0.00,-0.27,4.17,4.16
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,1.25,0.31,0.00,0.00,0.47,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.56,-0.19,20.00,2.50,0.37,11.25,11.21
Materials engineer,Medical scientist,13.5,51.8,82.86,-0.74,1.52,17.50,15.79,-1.13,16.64,16.46
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.59,0.37,21.43,0.00,0.11,10.71,10.70
Property assessor,Accountant,34.2,57.0,82.77,0.43,-0.26,0.00,10.00,0.35,5.00,4.98
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.08,1.49,0.00,0.00,-0.71,0.00,0.00
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.11,1.92,0.00,0.00,-1.02,0.00,0.00
Painter,Artist,10.4,51.6,82.54,-0.10,-0.11,0.00,0.00,0.01,0.00,0.00
Software developer,Accountant,20.2,57.0,82.50,0.51,-0.80,95.00,12.50,0.66,53.75,53.40
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.05,-0.18,0.00,0.00,0.62,0.00,0.00
Operation manager,Compliance officer,37.1,51.8,82.41,-0.29,0.16,0.00,0.00,-0.23,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.20,0.39,6.25,0.00,-0.30,3.12,3.12
Materials engineer,Biological scientist,13.5,55.0,82.14,-0.64,0.66,15.00,10.81,-0.65,12.91,12.82
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.77,0.19,95.00,0.00,0.29,47.50,47.36
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.60,0.33,85.00,0.00,0.64,42.50,42.23
Property assessor,Tax preparer,34.2,66.3,81.93,0.94,0.14,0.00,5.41,0.40,2.70,2.69
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.64,0.70,0.00,0.00,-0.03,0.00,0.00
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.78,0.05,0.00,0.00,-0.41,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.25,1.40,0.00,0.00,-0.83,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,81.53,-0.10,-0.01,0.00,0.00,-0.05,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,81.51,0.05,0.18,0.00,75.00,-0.07,37.50,37.47
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.30,-0.04,57.14,0.00,0.17,28.57,28.52
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,2.17,-1.02,32.50,0.00,1.60,16.25,15.99
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.06,0.24,32.50,0.00,-0.09,16.25,16.23
Information security analyst,Accountant,19.3,57.0,81.08,-0.86,0.15,97.50,2.50,-0.51,50.00,49.75
Web developer,Advertising sales agent,19.4,52.7,81.04,0.94,-0.54,72.50,0.00,0.74,36.25,35.98
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.31,-0.31,2.50,0.00,-0.00,1.25,1.25
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.81,-1.46,72.50,7.14,1.14,39.82,39.37
Software developer,Customer service representative,20.2,65.3,80.93,1.56,-2.64,85.00,92.86,2.10,88.93,87.06
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-0.21,0.00,15.62,0.00,-0.11,7.81,7.80
Surgeon,Medical scientist,20.0,51.8,80.81,-0.89,-0.93,9.68,0.00,0.02,4.84,4.84
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.34,1.12,0.00,0.00,-0.73,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.33,0.15,2.50,0.00,-0.24,1.25,1.25
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.62,-1.36,12.50,0.00,0.99,6.25,6.19
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.15,-0.04,67.50,7.50,0.10,37.50,37.46
Information security analyst,Executive secretary,19.3,90.0,80.53,4.81,-1.30,42.50,0.00,3.06,21.25,20.60
Property assessor,Loan officer,34.2,51.6,80.52,0.45,-0.07,0.00,61.54,0.26,30.77,30.69
Software developer,Insurance sales agent,20.2,54.9,80.48,0.99,-0.54,87.50,0.00,0.76,43.75,43.42
Lawyer,Accountant,39.5,57.0,80.39,-1.18,-0.04,15.00,0.00,-0.57,7.50,7.46
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.67,-1.13,0.00,17.50,0.90,8.75,8.67
Information security analyst,Public relations specialist,19.3,76.2,80.07,0.35,-0.85,42.50,0.00,0.60,21.25,21.12
Software developer,Public relations specialist,20.2,76.2,79.88,1.08,-1.47,25.00,7.50,1.28,16.25,16.04
Cook,Baker,39.8,65.5,79.84,1.14,-0.58,0.00,10.00,0.86,5.00,4.96
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.40,1.29,0.00,0.00,-0.44,0.00,0.00
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.43,0.42,5.00,0.00,0.01,2.50,2.50
Lawyer,Legal secretary,39.5,96.4,79.62,7.16,-1.40,37.50,0.00,4.28,18.75,17.95
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.45,1.06,4.55,0.00,0.19,2.27,2.27
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.27,0.60,0.00,0.00,-0.44,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,79.29,1.63,-0.94,0.00,92.50,1.28,46.25,45.66
Mechanical engineer,Biological scientist,10.1,55.0,79.28,0.04,1.34,50.00,75.68,-0.65,62.84,62.43
Web developer,Customer service representative,19.4,65.3,79.26,1.09,-2.90,92.50,67.86,1.99,80.18,78.58
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,1.14,-3.03,100.00,39.29,2.08,69.64,68.19
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.18,0.29,10.00,10.00,0.44,10.00,9.96
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.93,0.84,0.00,35.90,-0.89,17.95,17.79
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.81,1.11,0.00,0.00,-0.15,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,1.00,-3.23,95.00,85.71,2.12,90.36,88.44
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.69,1.64,10.00,0.00,-1.67,5.00,4.92
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.92,-0.20,82.50,0.00,0.56,41.25,41.02
Software developer,Insurance underwriter,20.2,56.9,78.63,0.99,-0.18,70.00,7.50,0.59,38.75,38.52
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.75,0.23,0.00,0.00,0.26,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.05,1.14,32.50,29.73,-0.59,31.11,30.93
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,1.49,-0.03,0.00,0.00,0.76,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.71,-1.79,0.00,18.18,1.25,9.09,8.98
Lawyer,Insurance underwriter,39.5,56.9,78.48,-1.13,0.46,37.50,0.00,-0.79,18.75,18.60
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.37,-0.86,100.00,0.00,1.12,50.00,49.44
Database administrator,Executive secretary,30.8,90.0,78.39,4.75,-1.42,72.50,25.00,3.09,48.75,47.25
Lawyer,Loan officer,39.5,51.6,78.35,-1.10,-0.43,10.00,0.00,-0.34,5.00,4.98
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.42,0.41,2.50,0.00,-0.42,1.25,1.24
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.50,0.64,0.00,0.00,-0.07,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.53,0.78,36.11,0.00,-0.13,18.06,18.03
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.06,-0.36,17.50,21.88,0.15,19.69,19.66
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.93,0.79,90.00,0.00,0.07,45.00,44.97
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.42,0.60,11.11,0.00,-0.09,5.56,5.55
Cost estimator,Graphic designer,17.7,54.7,78.03,0.31,0.89,20.00,75.68,-0.29,47.84,47.70
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.73,-0.16,100.00,0.00,0.44,50.00,49.78
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.93,1.07,0.00,5.00,-1.00,2.50,2.47
Food service manager,Lodging manager,46.7,61.6,78.00,-1.66,-0.59,0.00,0.00,-0.53,0.00,0.00
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.44,0.29,15.00,0.00,0.07,7.50,7.49
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.31,0.62,22.50,0.00,-0.15,11.25,11.23
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.59,1.51,12.50,2.50,-1.05,7.50,7.42
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.80,0.49,0.00,0.00,0.65,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,77.89,0.81,-1.59,42.50,0.00,1.20,21.25,20.99
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.97,-0.31,57.50,0.00,0.64,28.75,28.57
Photographer,Artist,48.5,51.6,77.87,-0.05,-1.49,15.00,7.50,0.72,11.25,11.17
Database administrator,Compliance officer,30.8,51.8,77.85,0.50,-0.37,77.50,35.00,0.43,56.25,56.01
Chief executive,Executive secretary,30.6,90.0,77.82,4.57,0.04,0.00,0.00,2.26,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.34,0.54,2.78,0.00,-0.44,1.39,1.38
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.99,-0.23,20.00,0.00,0.61,10.00,9.94
Surgeon,Physician assistant,20.0,68.8,77.67,0.48,-0.81,12.90,0.00,0.64,6.45,6.41
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,2.85,1.19,3.70,0.00,0.83,1.85,1.84
Web developer,Insurance sales agent,19.4,54.9,77.45,0.81,-0.68,92.50,0.00,0.74,46.25,45.91
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.27,-0.86,20.00,2.50,1.07,11.25,11.13
Logistician,Compliance officer,38.7,51.8,77.42,0.07,-0.70,0.00,0.00,0.38,0.00,0.00
Mechanical engineer,Medical scientist,10.1,51.8,77.42,0.27,1.59,45.00,92.11,-0.66,68.55,68.10
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.00,0.21,67.50,0.00,0.40,33.75,33.62
Property assessor,Lodging manager,34.2,61.6,77.25,0.76,1.38,0.00,82.50,-0.31,41.25,41.12
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.45,0.05,50.00,0.00,0.20,25.00,24.95
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.18,-0.12,0.00,0.00,-0.03,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.09,-0.10,0.00,2.50,0.09,1.25,1.25
Computer systems manager,Compliance officer,27.7,51.8,77.12,-0.05,-0.26,60.00,0.00,0.11,30.00,29.97
Database administrator,File Clerk,30.8,76.0,77.11,0.90,-0.11,82.50,0.00,0.51,41.25,41.04
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.52,-0.91,0.00,2.50,0.72,1.25,1.24
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.98,-0.88,37.50,4.35,0.93,20.92,20.73
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.03,-1.26,7.50,4.35,1.14,5.92,5.86
Property assessor,Executive secretary,34.2,90.0,76.98,4.88,-1.61,0.00,41.67,3.25,20.83,20.16
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,1.53,1.15,0.00,100.00,0.19,50.00,49.90
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,1.88,-0.88,55.00,0.00,1.38,27.50,27.12
Database administrator,Receptionist,30.8,89.1,76.82,3.32,-1.91,85.00,39.29,2.62,62.14,60.52
