occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-0.24,-1.75,0.00,0.00,0.75,0.00,0.00
Project management specialist,Human resources worker,47.3,76.5,92.21,0.74,-2.16,0.00,0.00,1.45,0.00,0.00
Facilities manager,Human resources manager,23.4,76.5,92.06,1.25,-3.95,0.00,0.00,2.60,0.00,0.00
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,1.50,-2.53,0.00,0.00,2.01,0.00,0.00
Training and development manager,Marketing specialist,48.0,61.7,91.94,-2.44,-0.68,0.00,0.00,-0.88,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,1.75,-4.57,0.00,0.00,3.16,0.00,0.00
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,1.90,-3.00,0.00,0.00,2.45,0.00,0.00
Management analyst,Human resources worker,46.6,76.5,91.64,1.63,-2.08,0.00,0.00,1.85,0.00,0.00
Training and development manager,Human resources worker,48.0,76.5,91.58,0.03,-1.10,0.00,0.00,0.56,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,91.31,-0.81,0.40,0.00,0.00,-0.60,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,91.15,-0.63,-0.61,0.00,0.00,-0.01,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,91.09,0.99,-1.58,0.00,0.00,1.28,0.00,0.00
Facilities manager,Marketing manager,23.4,62.4,90.92,0.14,-2.02,0.00,0.00,1.08,0.00,0.00
Facilities manager,Administrative services manager,23.4,74.0,90.81,1.28,-4.23,0.00,0.00,2.76,0.00,0.00
Sales manager,Administrative services manager,33.1,74.0,90.73,0.57,-2.10,0.00,0.00,1.33,0.00,0.00
Management analyst,Administrative services manager,46.6,74.0,90.68,1.12,-4.86,0.00,0.00,2.99,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,90.36,0.89,-2.58,0.00,0.00,1.74,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,90.32,0.40,-1.92,0.00,0.00,1.16,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,1.58,-2.13,0.00,0.00,1.85,0.00,0.00
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,0.83,-1.89,0.00,0.00,1.36,0.00,0.00
Facilities manager,Public relations manager,23.4,66.4,90.26,0.76,-3.34,0.00,0.00,2.05,0.00,0.00
Sales manager,Training and development specialist,33.1,56.7,90.18,0.23,-2.06,0.00,0.00,1.14,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.64,-3.78,0.00,0.00,2.21,0.00,0.00
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-0.05,-0.94,0.00,0.00,0.44,0.00,0.00
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-0.12,-1.28,0.00,0.00,0.58,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,-1.99,0.21,0.00,0.00,-1.10,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.17,-1.25,0.00,0.00,0.71,0.00,0.00
Management analyst,Accountant,46.6,57.0,89.84,-0.71,-0.43,0.00,0.00,-0.14,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,89.80,0.98,-5.22,0.00,0.00,3.10,0.00,0.00
Facilities manager,Social and community service manager,23.4,71.7,89.67,0.81,-2.16,0.00,0.00,1.49,0.00,0.00
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.19,-2.96,0.00,0.00,1.58,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,89.51,0.70,-1.55,0.00,0.00,1.13,0.00,0.00
Operation manager,Financial manager,37.1,56.2,89.31,-0.13,0.24,0.00,0.00,-0.18,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,89.29,1.12,-4.89,0.00,0.00,3.01,0.00,0.00
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.01,-0.79,0.00,0.00,0.40,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,1.43,-1.36,0.00,0.00,1.40,0.00,0.00
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.67,-1.51,0.00,0.00,1.09,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,88.96,1.56,-4.06,0.00,0.00,2.81,0.00,0.00
Software developer,Marketing specialist,20.2,61.7,88.94,4.42,-4.95,0.00,0.00,4.68,0.00,0.00
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.87,-2.51,0.00,0.00,1.69,0.00,0.00
Facilities manager,Training and development specialist,23.4,56.7,88.90,0.37,-3.44,0.00,0.00,1.91,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,88.88,1.77,-2.59,0.00,0.00,2.18,0.00,0.00
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,2.19,-1.60,0.00,0.00,1.90,0.00,0.00
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.71,-4.45,0.00,0.00,2.58,0.00,0.00
Industrial production manager,Operations research analyst,19.1,55.0,88.39,0.43,-0.79,0.00,0.00,0.61,0.00,0.00
Facilities manager,Financial manager,23.4,56.2,88.37,0.04,-1.04,2.50,0.00,0.54,1.25,1.24
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.05,-1.15,0.00,0.00,0.60,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.77,-4.74,0.00,0.00,2.75,0.00,0.00
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.39,-4.99,0.00,0.00,2.69,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.47,-5.56,0.00,0.00,3.01,0.00,0.00
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.04,-2.42,0.00,0.00,1.23,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.58,-1.03,0.00,0.00,0.81,0.00,0.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,-0.67,-2.74,0.00,0.00,1.03,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,-0.35,-0.39,0.00,0.00,0.02,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.32,-4.59,0.00,0.00,2.45,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,88.07,-0.12,-0.30,0.00,0.00,0.09,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.52,-0.90,0.00,0.00,0.19,0.00,0.00
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.41,-2.59,0.00,0.00,1.50,0.00,0.00
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.30,0.36,0.00,0.00,-0.03,0.00,0.00
Operation manager,Human resources manager,37.1,76.5,87.61,0.66,-1.35,0.00,0.00,1.00,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,2.19,-2.22,0.00,0.00,2.21,0.00,0.00
Operation manager,Public relations manager,37.1,66.4,87.47,0.12,-1.26,0.00,0.00,0.69,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,-0.66,-0.45,0.00,0.00,-0.11,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,-1.09,-1.17,0.00,0.00,0.04,0.00,0.00
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,1.30,-3.53,0.00,0.00,2.42,0.00,0.00
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-1.05,-0.72,0.00,0.00,-0.17,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-0.11,-2.87,0.00,0.00,1.38,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,0.28,-0.84,0.00,0.00,0.56,0.00,0.00
Purchasing manager,Social and community service manager,47.7,71.7,86.53,0.07,-2.00,0.00,0.00,1.03,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.46,-0.27,0.00,0.00,0.36,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,86.25,2.23,-11.10,0.00,0.00,6.67,0.00,0.00
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.43,1.28,0.00,0.00,-0.85,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.46,0.37,0.00,0.00,-0.41,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.61,-3.22,0.00,0.00,1.92,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,1.73,-1.94,0.00,0.00,1.83,0.00,0.00
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.62,-1.43,0.00,0.00,1.53,0.00,0.00
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.40,-0.33,0.00,0.00,0.36,0.00,0.00
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-4.28,-2.30,0.00,0.00,-0.99,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,3.26,-2.53,2.50,0.00,2.90,1.25,1.21
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.86,-0.99,0.00,0.00,0.93,0.00,0.00
Operation manager,Social and community service manager,37.1,71.7,85.47,0.07,-0.58,0.00,0.00,0.32,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.64,-2.93,0.00,0.00,1.78,0.00,0.00
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-2.38,-3.37,0.00,0.00,0.49,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.36,-0.27,0.00,0.00,-0.05,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,0.82,-1.13,0.00,0.00,0.98,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.74,0.07,0.00,0.00,-0.41,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.31,-1.30,0.00,0.00,0.80,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.19,-0.14,2.50,0.00,0.17,1.25,1.25
Industrial production manager,Accountant,19.1,57.0,84.49,0.72,-3.06,0.00,0.00,1.89,0.00,0.00
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.49,-4.30,0.00,0.00,1.91,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,84.45,1.01,-2.26,0.00,0.00,1.63,0.00,0.00
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.32,0.71,0.00,0.00,-0.51,0.00,0.00
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-1.56,-1.52,0.00,0.00,-0.02,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.81,-2.97,0.00,0.00,1.89,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,-0.25,0.16,0.00,0.00,-0.20,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,-0.10,0.36,0.00,0.00,-0.23,0.00,0.00
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.20,-0.00,0.00,0.00,0.60,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,0.75,0.31,0.00,0.00,0.22,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,-0.51,0.28,0.00,0.00,-0.39,0.00,0.00
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-2.41,-1.68,0.00,0.00,-0.37,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-3.40,-0.05,0.00,0.00,-1.67,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,2.66,-5.17,0.00,0.00,3.91,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.53,-2.22,0.00,0.00,1.38,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-2.12,-1.36,0.00,0.00,-0.38,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.18,-0.12,0.00,0.00,-0.03,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,82.86,0.54,0.41,0.00,0.00,0.06,0.00,0.00
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-2.31,-1.13,0.00,0.00,-0.59,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,-0.27,-0.42,0.00,0.00,0.07,0.00,0.00
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.73,-1.33,0.00,0.00,1.03,0.00,0.00
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-3.14,0.13,0.00,0.00,-1.64,0.00,0.00
Painter,Artist,10.4,51.6,82.54,11.21,-1.36,22.86,0.00,6.29,11.43,10.71
Software developer,Accountant,20.2,57.0,82.50,2.44,-4.82,0.00,0.00,3.63,0.00,0.00
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.45,-1.73,0.00,0.00,1.09,0.00,0.00
Operation manager,Compliance officer,37.1,51.8,82.41,0.39,-0.35,0.00,0.00,0.37,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.10,0.43,0.00,0.00,-0.17,0.00,0.00
Materials engineer,Biological scientist,13.5,55.0,82.14,0.89,-1.09,0.00,0.00,0.99,0.00,0.00
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.90,-1.34,0.00,0.00,1.12,0.00,0.00
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.43,-1.55,0.00,0.00,0.99,0.00,0.00
Property assessor,Tax preparer,34.2,66.3,81.93,0.56,-2.78,0.00,0.00,1.67,0.00,0.00
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.63,-1.83,0.00,0.00,1.23,0.00,0.00
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-2.38,-0.29,0.00,0.00,-1.05,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-5.14,-0.26,0.00,0.00,-2.44,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,81.53,0.34,-3.02,0.00,0.00,1.68,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,81.51,-0.42,-1.48,0.00,0.00,0.53,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-3.27,-6.82,0.00,0.00,1.77,0.00,0.00
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.58,-4.31,0.00,0.00,2.44,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.66,-1.24,0.00,0.00,0.95,0.00,0.00
Information security analyst,Accountant,19.3,57.0,81.08,0.20,-1.31,0.00,0.00,0.76,0.00,0.00
Web developer,Advertising sales agent,19.4,52.7,81.04,1.39,-5.86,0.00,0.00,3.62,0.00,0.00
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.50,-4.38,2.50,0.00,2.94,1.25,1.21
Computer support specialist,Customer service representative,26.2,65.3,80.93,1.67,-3.18,0.00,0.00,2.42,0.00,0.00
Software developer,Customer service representative,20.2,65.3,80.93,2.71,-22.76,0.00,32.14,12.74,16.07,14.02
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.31,-0.71,0.00,0.00,0.51,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,4.65,-2.96,0.00,0.00,3.81,0.00,0.00
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.36,0.13,0.00,0.00,-0.25,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,1.70,-1.23,0.00,0.00,1.46,0.00,0.00
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.41,-5.65,0.00,4.35,3.03,2.17,2.11
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.68,-3.33,0.00,0.00,2.50,0.00,0.00
Information security analyst,Executive secretary,19.3,90.0,80.53,2.12,-20.56,0.00,25.00,11.34,12.50,11.08
Property assessor,Loan officer,34.2,51.6,80.52,-0.45,-0.31,0.00,0.00,-0.07,0.00,0.00
Software developer,Insurance sales agent,20.2,54.9,80.48,3.05,-6.01,0.00,0.00,4.53,0.00,0.00
Lawyer,Accountant,39.5,57.0,80.39,0.18,0.58,7.50,0.00,-0.20,3.75,3.74
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.65,-2.90,0.00,0.00,1.77,0.00,0.00
Information security analyst,Public relations specialist,19.3,76.2,80.07,2.35,-8.07,0.00,0.00,5.21,0.00,0.00
Software developer,Public relations specialist,20.2,76.2,79.88,3.95,-16.67,0.00,2.50,10.31,1.25,1.12
Cook,Baker,39.8,65.5,79.84,-1.04,2.86,0.00,5.00,-1.95,2.50,2.45
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.79,-1.51,0.00,0.00,-0.14,0.00,0.00
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.63,-1.71,0.00,0.00,1.67,0.00,0.00
Lawyer,Legal secretary,39.5,96.4,79.62,3.58,-10.98,0.00,0.00,7.28,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-1.58,-0.31,0.00,0.00,-0.64,0.00,0.00
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.57,0.81,0.00,0.00,-0.12,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,79.29,0.09,-2.16,0.00,0.00,1.12,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,79.28,4.45,-8.16,0.00,18.92,6.30,9.46,8.86
Web developer,Customer service representative,19.4,65.3,79.26,1.64,-18.99,0.00,39.29,10.31,19.64,17.62
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.25,-11.57,0.00,14.29,6.91,7.14,6.65
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.76,-1.50,0.00,0.00,1.13,0.00,0.00
Personal financial advisor,Loan officer,32.6,51.6,79.02,-1.92,0.45,0.00,0.00,-1.18,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-2.69,-2.04,0.00,0.00,-0.32,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,-0.17,-6.23,0.00,10.71,3.03,5.36,5.19
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.45,-0.85,2.50,0.00,-0.30,1.25,1.25
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.52,-3.16,0.00,0.00,2.34,0.00,0.00
Software developer,Insurance underwriter,20.2,56.9,78.63,2.18,-4.35,0.00,2.50,3.27,1.25,1.21
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.44,-1.66,0.00,0.00,0.61,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-2.51,1.71,0.00,0.00,-2.11,0.00,0.00
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.14,-1.03,0.00,0.00,0.58,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.48,-4.71,0.00,9.09,2.59,4.55,4.43
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.01,-0.47,2.50,0.00,0.24,1.25,1.25
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.79,-2.85,0.00,0.00,1.82,0.00,0.00
Database administrator,Executive secretary,30.8,90.0,78.39,3.26,-16.82,0.00,8.33,10.04,4.17,3.75
Lawyer,Loan officer,39.5,51.6,78.35,-0.69,0.04,5.00,0.00,-0.36,2.50,2.49
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,2.05,-1.31,2.50,0.00,1.68,1.25,1.23
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-2.76,-2.44,0.00,0.00,-0.16,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.09,-1.01,0.00,0.00,0.55,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.84,-5.75,0.00,15.62,2.45,7.81,7.62
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.17,-1.12,2.50,0.00,0.48,1.25,1.24
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-1.64,-7.48,0.00,3.57,2.92,1.79,1.73
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.05,2.11,0.00,0.00,-2.08,0.00,0.00
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.63,-2.52,0.00,0.00,1.58,0.00,0.00
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.28,-0.17,0.00,0.00,-0.05,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-0.59,-0.82,55.00,0.00,0.11,27.50,27.47
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.50,-0.56,0.00,0.00,0.03,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.10,0.00,0.00,0.00,-0.05,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.07,0.59,0.00,0.00,-0.26,0.00,0.00
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.36,-2.38,0.00,0.00,1.01,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,77.89,2.87,-15.17,0.00,0.00,9.02,0.00,0.00
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,3.22,-5.07,0.00,0.00,4.15,0.00,0.00
Photographer,Artist,48.5,51.6,77.87,3.71,-0.60,55.00,15.00,2.15,35.00,34.25
Database administrator,Compliance officer,30.8,51.8,77.85,2.62,-1.79,0.00,0.00,2.21,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,77.82,4.11,-13.42,0.00,4.17,8.76,2.08,1.90
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.53,-0.41,0.00,0.00,-1.06,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-0.58,-0.83,0.00,0.00,0.12,0.00,0.00
Surgeon,Physician assistant,20.0,68.8,77.67,0.87,-9.44,0.00,2.50,5.15,1.25,1.19
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,2.84,-2.76,0.00,0.00,2.80,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,1.48,-7.73,0.00,0.00,4.60,0.00,0.00
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.57,-5.01,0.00,0.00,2.79,0.00,0.00
Logistician,Compliance officer,38.7,51.8,77.42,0.46,-2.29,0.00,0.00,1.37,0.00,0.00
Mechanical engineer,Medical scientist,10.1,51.8,77.42,2.17,-6.03,0.00,13.16,4.10,6.58,6.31
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,2.60,-1.61,2.50,0.00,2.11,1.25,1.22
Property assessor,Lodging manager,34.2,61.6,77.25,-0.08,-5.83,0.00,10.00,2.88,5.00,4.86
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.42,-0.49,0.00,0.00,0.04,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.20,-1.56,0.00,5.00,0.88,2.50,2.48
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.07,3.46,0.00,0.00,-1.77,0.00,0.00
Computer systems manager,Compliance officer,27.7,51.8,77.12,3.33,-2.23,0.00,0.00,2.78,0.00,0.00
Database administrator,File Clerk,30.8,76.0,77.11,-0.63,0.47,0.00,0.00,-0.55,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.80,-1.30,0.00,0.00,-0.25,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.42,-2.09,0.00,0.00,1.26,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.33,-2.48,0.00,0.00,1.41,0.00,0.00
Property assessor,Executive secretary,34.2,90.0,76.98,1.75,-16.10,0.00,12.50,8.93,6.25,5.69
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-0.23,-5.38,0.00,0.00,2.58,0.00,0.00
