occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Financial manager,47.3,56.2,91.15,0.76,4.81,47.50,95.00,-2.03,71.25,69.81
Sales manager,Human resources worker,33.1,76.5,91.09,7.01,-4.76,50.00,80.00,5.89,65.00,61.17
Facilities manager,Marketing manager,23.4,62.4,90.92,1.39,0.08,92.50,67.50,0.65,80.00,79.48
Facilities manager,Administrative services manager,23.4,74.0,90.81,0.87,-1.72,37.50,100.00,1.29,68.75,67.86
Sales manager,Administrative services manager,33.1,74.0,90.73,2.16,-1.72,7.50,100.00,1.94,53.75,52.71
Management analyst,Administrative services manager,46.6,74.0,90.68,0.78,-1.18,90.00,97.50,0.98,93.75,92.83
Purchasing manager,Human resources worker,47.7,76.5,90.36,5.02,-3.75,22.50,97.50,4.38,60.00,57.37
Management analyst,Training and development specialist,46.6,56.7,90.32,2.72,-1.14,100.00,5.00,1.93,52.50,51.49
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,2.36,-4.03,100.00,10.00,3.19,55.00,53.24
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,6.09,-6.27,100.00,42.50,6.18,71.25,66.85
Facilities manager,Public relations manager,23.4,66.4,90.26,2.33,-2.67,97.50,20.00,2.50,58.75,57.28
Sales manager,Training and development specialist,33.1,56.7,90.18,6.64,-3.69,62.50,57.50,5.17,60.00,56.90
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,5.32,-4.26,77.50,97.50,4.79,87.50,83.31
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-0.20,-0.30,97.50,100.00,0.05,98.75,98.70
Purchasing manager,Marketing specialist,47.7,61.7,90.08,1.99,-4.40,50.00,97.50,3.20,73.75,71.39
Training and development manager,Financial manager,48.0,56.2,90.06,0.08,5.86,15.00,100.00,-2.89,57.50,55.84
Sales manager,Advertising sales agent,33.1,52.7,89.99,3.42,-1.72,77.50,19.23,2.57,48.37,47.12
Management analyst,Accountant,46.6,57.0,89.84,0.42,3.30,90.00,62.50,-1.44,76.25,75.15
Industrial production manager,Human resources manager,19.1,76.5,89.80,10.75,-5.34,87.50,95.00,8.05,91.25,83.91
Facilities manager,Social and community service manager,23.4,71.7,89.67,1.90,-3.38,100.00,12.50,2.64,56.25,54.77
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.09,-1.51,0.00,100.00,0.80,50.00,49.60
Industrial production manager,Financial manager,19.1,56.2,89.51,4.88,-0.07,55.00,100.00,2.48,77.50,75.58
Operation manager,Financial manager,37.1,56.2,89.31,2.22,3.58,77.50,100.00,-0.68,88.75,88.15
Industrial production manager,Human resources worker,19.1,76.5,89.29,12.97,-9.32,80.00,85.00,11.14,82.50,73.31
Sales manager,Insurance sales agent,33.1,54.9,89.13,4.21,-1.06,97.50,9.09,2.64,53.30,51.89
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,3.69,-6.07,97.50,50.00,4.88,73.75,70.15
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-2.12,-7.61,100.00,53.33,2.74,76.67,74.57
Facilities manager,Human resources worker,23.4,76.5,88.96,3.78,-4.31,82.50,75.00,4.05,78.75,75.56
Software developer,Marketing specialist,20.2,61.7,88.94,9.37,-10.96,100.00,42.50,10.17,71.25,64.01
Industrial production manager,Marketing manager,19.1,62.4,88.93,9.69,-2.28,87.50,92.50,5.99,90.00,84.61
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.48,-3.59,95.00,75.00,2.54,85.00,82.84
Software developer,Operations research analyst,20.2,55.0,88.88,7.89,-7.44,100.00,85.00,7.67,92.50,85.41
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,2.41,-4.14,100.00,40.00,3.27,70.00,67.71
Information security analyst,Administrative services manager,19.3,74.0,88.53,4.54,-2.84,67.50,100.00,3.69,83.75,80.66
Industrial production manager,Operations research analyst,19.1,55.0,88.39,7.63,-2.93,72.50,92.50,5.28,82.50,78.15
Facilities manager,Financial manager,23.4,56.2,88.37,-1.04,2.70,72.50,95.00,-1.87,83.75,82.19
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,6.66,-0.54,97.50,42.50,3.60,70.00,67.48
Industrial production manager,Public relations manager,19.1,66.4,88.35,10.00,-6.26,95.00,57.50,8.13,76.25,70.05
Project management specialist,Public relations specialist,47.3,76.2,88.35,4.29,-4.11,100.00,40.00,4.20,70.00,67.06
Industrial production manager,Administrative services manager,19.1,74.0,88.30,7.86,-3.68,55.00,100.00,5.77,77.50,73.03
Facilities manager,Marketing specialist,23.4,61.7,88.28,2.35,-5.17,95.00,65.00,3.76,80.00,76.99
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,8.41,-5.48,97.50,25.00,6.94,61.25,57.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,2.64,-5.15,71.43,100.00,3.89,85.71,82.38
Operation manager,Marketing manager,37.1,62.4,88.12,4.11,1.91,100.00,85.00,1.10,92.50,91.48
Industrial production manager,Training and development specialist,19.1,56.7,88.10,11.43,-7.32,95.00,85.00,9.38,90.00,81.56
Purchasing manager,Accountant,47.7,57.0,88.07,0.26,1.69,0.00,97.50,-0.71,48.75,48.40
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,4.88,-0.33,100.00,15.00,2.60,57.50,56.00
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,6.17,-4.32,97.50,5.00,5.25,51.25,48.56
Chemical engineer,Medical scientist,21.6,51.8,87.70,2.62,-0.35,67.50,100.00,1.49,83.75,82.50
Operation manager,Human resources manager,37.1,76.5,87.61,6.08,-0.58,92.50,80.00,3.33,86.25,83.38
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,3.22,-7.04,100.00,57.50,5.13,78.75,74.71
Operation manager,Public relations manager,37.1,66.4,87.47,4.99,-1.47,97.50,5.00,3.23,51.25,49.60
Training and development manager,Social and community service manager,48.0,71.7,87.29,4.55,-1.14,100.00,25.00,2.85,62.50,60.72
Financial and investment analyst,Accountant,43.9,57.0,87.27,3.38,2.71,70.00,97.50,0.33,83.75,83.47
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,7.83,-3.99,95.00,52.50,5.91,73.75,69.39
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,6.83,-1.55,80.00,44.74,4.19,62.37,59.75
Purchasing manager,Training and development specialist,47.7,56.7,86.71,2.60,-1.98,57.50,92.50,2.29,75.00,73.28
Web developer,Graphic designer,19.4,54.7,86.62,6.24,-2.65,97.50,86.49,4.44,91.99,87.91
Purchasing manager,Social and community service manager,47.7,71.7,86.53,3.69,-3.56,95.00,60.00,3.63,77.50,74.69
Chemical engineer,Biological scientist,21.6,55.0,86.36,6.37,-4.34,45.00,100.00,5.35,72.50,68.62
Dentist,Dental hygienist,39.5,95.7,86.25,19.17,-26.12,84.21,100.00,22.64,92.11,71.25
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.93,0.02,70.00,97.50,0.45,83.75,83.37
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.92,0.75,100.00,86.49,0.09,93.24,93.16
Information security analyst,Training and development specialist,19.3,56.7,85.97,4.68,-4.77,97.50,92.50,4.73,95.00,90.51
Software developer,Graphic designer,20.2,54.7,85.82,5.89,-3.34,100.00,86.49,4.62,93.24,88.94
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.11,-5.35,100.00,42.50,3.23,71.25,68.95
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.12,-0.12,95.00,95.00,0.12,95.00,94.89
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.26,0.59,100.00,0.00,-0.43,50.00,49.79
Lawyer,Paralegal,39.5,83.0,85.66,2.81,-6.09,100.00,2.50,4.45,51.25,48.97
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,2.57,-2.27,100.00,90.00,2.42,95.00,92.70
Operation manager,Social and community service manager,37.1,71.7,85.47,5.83,-2.89,97.50,27.50,4.36,62.50,59.78
Industrial production manager,Social and community service manager,19.1,71.7,85.20,7.55,-7.13,100.00,60.00,7.34,80.00,74.13
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-0.00,-3.20,89.29,82.50,1.60,85.89,84.52
Property assessor,Insurance underwriter,34.2,56.9,85.13,3.24,3.90,55.00,57.50,-0.33,56.25,56.06
Operation manager,Human resources worker,37.1,76.5,84.98,7.49,-2.59,90.00,80.00,5.04,85.00,80.72
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.89,-1.51,100.00,65.00,-0.19,82.50,82.34
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,2.07,-5.19,90.91,87.50,3.63,89.20,85.97
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-4.39,1.99,90.00,15.62,-3.19,52.81,51.13
Industrial production manager,Accountant,19.1,57.0,84.49,8.25,-2.43,55.00,97.50,5.34,76.25,72.18
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,6.91,-2.98,77.50,100.00,4.94,88.75,84.36
Facilities manager,Social and human service assistant,23.4,75.3,84.45,4.29,-7.37,95.00,67.50,5.83,81.25,76.51
Chemical technician,Medical scientist,35.0,51.8,84.20,-1.73,1.93,100.00,100.00,-1.83,100.00,98.17
Counter and rental clerk,Order clerk,38.7,58.3,84.14,1.17,-5.14,100.00,100.00,3.16,100.00,96.84
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,2.27,-9.73,100.00,51.72,6.00,75.86,71.31
Chemical technician,Biological scientist,35.0,55.0,83.89,0.82,-1.89,100.00,97.30,1.35,98.65,97.31
Cost estimator,Accountant,17.7,57.0,83.72,0.59,1.31,22.50,97.50,-0.36,60.00,59.78
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-5.05,1.47,97.50,65.00,-3.26,81.25,78.60
Food service manager,Food preparation worker,46.7,58.7,83.62,7.91,-4.23,75.00,100.00,6.07,87.50,82.19
Operation manager,Accountant,37.1,57.0,83.57,3.17,1.74,60.00,95.00,0.71,77.50,76.95
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-2.03,-0.82,92.86,91.30,-0.60,92.08,91.52
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.34,3.51,96.43,4.55,-1.92,50.49,49.52
Software developer,Advertising sales agent,20.2,52.7,83.02,7.62,-7.56,100.00,34.62,7.59,67.31,62.20
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.74,-3.48,83.33,100.00,2.61,91.67,89.27
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.90,-0.80,100.00,5.26,0.85,52.63,52.18
Cost estimator,Insurance underwriter,17.7,56.9,82.88,2.76,1.39,97.50,25.00,0.68,61.25,60.83
Materials engineer,Medical scientist,13.5,51.8,82.86,3.27,-0.64,70.00,100.00,1.96,85.00,83.34
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.77,-2.21,100.00,17.50,1.99,58.75,57.58
Property assessor,Accountant,34.2,57.0,82.77,1.72,1.84,5.00,97.50,-0.06,51.25,51.22
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-2.46,-1.45,100.00,53.12,-0.51,76.56,76.17
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.96,-2.86,66.67,100.00,0.95,83.33,82.54
Painter,Artist,10.4,51.6,82.54,4.83,0.37,91.43,100.00,2.23,95.71,93.58
Software developer,Accountant,20.2,57.0,82.50,7.50,-3.51,97.50,95.00,5.50,96.25,90.95
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,3.02,-2.79,95.00,52.63,2.90,73.82,71.67
Operation manager,Compliance officer,37.1,51.8,82.41,6.00,-1.63,62.50,100.00,3.82,81.25,78.15
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.80,1.53,100.00,100.00,-1.17,100.00,98.83
Materials engineer,Biological scientist,13.5,55.0,82.14,4.85,-3.42,70.00,100.00,4.13,85.00,81.49
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.88,-0.81,100.00,26.92,0.85,63.46,62.92
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.08,-1.26,100.00,42.11,1.17,71.05,70.22
Property assessor,Tax preparer,34.2,66.3,81.93,5.13,-1.34,20.00,97.30,3.24,58.65,56.75
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-2.21,-2.08,81.25,100.00,-0.07,90.62,90.56
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-4.42,1.96,100.00,42.31,-3.19,71.15,68.88
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.85,-5.34,82.14,75.00,2.25,78.57,76.81
Operation manager,Public relations specialist,37.1,76.2,81.53,6.38,-3.96,97.50,52.50,5.17,75.00,71.12
Property assessor,Real estate broker,34.2,57.0,81.51,3.41,0.68,32.50,97.50,1.36,65.00,64.11
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,4.89,-10.62,82.14,100.00,7.75,91.07,84.01
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,8.80,-9.09,97.50,28.95,8.95,63.22,57.57
Information security analyst,Insurance underwriter,19.3,56.9,81.21,2.24,0.85,95.00,75.00,0.69,85.00,84.41
Information security analyst,Accountant,19.3,57.0,81.08,-0.05,-0.15,72.50,100.00,0.05,86.25,86.21
Web developer,Advertising sales agent,19.4,52.7,81.04,6.29,-5.39,97.50,34.62,5.84,66.06,62.20
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-2.60,-3.46,85.00,80.00,0.43,82.50,82.15
Computer support specialist,Customer service representative,26.2,65.3,80.93,3.80,-10.26,100.00,92.86,7.03,96.43,89.65
Software developer,Customer service representative,20.2,65.3,80.93,10.18,-15.72,90.00,96.43,12.95,93.21,81.14
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,2.87,-2.07,100.00,97.30,2.47,98.65,96.21
Surgeon,Medical scientist,20.0,51.8,80.81,2.63,-0.30,93.55,100.00,1.46,96.77,95.36
Operation manager,Insurance underwriter,37.1,56.9,80.69,4.96,0.68,97.50,12.50,2.14,55.00,53.82
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.81,2.29,87.50,70.00,-1.55,78.75,77.53
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,4.82,-4.38,77.50,100.00,4.60,88.75,84.66
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.49,-1.55,100.00,72.50,1.02,86.25,85.37
Information security analyst,Executive secretary,19.3,90.0,80.53,12.25,-17.01,77.50,100.00,14.63,88.75,75.76
Property assessor,Loan officer,34.2,51.6,80.52,1.33,2.87,5.00,100.00,-0.77,52.50,52.09
Software developer,Insurance sales agent,20.2,54.9,80.48,7.52,-9.71,100.00,54.55,8.61,77.27,70.62
Lawyer,Accountant,39.5,57.0,80.39,0.42,-0.37,97.50,87.50,0.40,92.50,92.13
Information security analyst,Social and community service manager,19.3,71.7,80.27,3.99,-7.96,100.00,62.50,5.97,81.25,76.40
Information security analyst,Public relations specialist,19.3,76.2,80.07,6.61,-9.63,97.50,82.50,8.12,90.00,82.69
Software developer,Public relations specialist,20.2,76.2,79.88,8.57,-15.48,100.00,52.50,12.02,76.25,67.08
Cook,Baker,39.8,65.5,79.84,0.29,-0.01,100.00,100.00,0.15,100.00,99.85
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.66,-0.08,77.78,100.00,-0.79,88.89,88.18
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.73,-1.88,82.50,80.00,1.31,81.25,80.19
Lawyer,Legal secretary,39.5,96.4,79.62,3.25,-14.46,100.00,0.00,8.85,50.00,45.57
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.83,-8.83,77.27,85.00,4.83,81.14,77.22
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.87,-0.81,100.00,71.43,-0.03,85.71,85.69
Property assessor,Social and community service manager,34.2,71.7,79.29,5.82,-1.76,67.50,47.50,3.79,57.50,55.32
Mechanical engineer,Biological scientist,10.1,55.0,79.28,5.17,-3.69,92.50,100.00,4.43,96.25,91.99
Web developer,Customer service representative,19.4,65.3,79.26,7.88,-13.38,82.50,96.43,10.63,89.46,79.96
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,1.34,-11.22,100.00,100.00,6.28,100.00,93.72
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.20,1.06,100.00,92.50,-0.43,96.25,95.84
Personal financial advisor,Loan officer,32.6,51.6,79.02,2.57,0.19,35.00,97.44,1.19,66.22,65.43
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,1.65,0.45,100.00,72.73,0.60,86.36,85.84
Software quality tester,Customer service representative,44.1,65.3,78.93,8.28,-10.66,92.50,100.00,9.47,96.25,87.13
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-4.08,5.14,90.00,87.50,-4.61,88.75,84.66
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.09,-3.99,100.00,52.50,2.04,76.25,74.70
Software developer,Insurance underwriter,20.2,56.9,78.63,7.36,-2.84,100.00,50.00,5.10,75.00,71.17
Property assessor,Insurance sales agent,34.2,54.9,78.62,3.01,1.82,85.00,68.18,0.59,76.59,76.14
Software quality tester,Graphic designer,44.1,54.7,78.60,2.75,-0.64,80.00,94.59,1.69,87.30,85.82
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,3.29,-4.18,100.00,52.63,3.73,76.32,73.47
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.34,-1.64,100.00,81.82,0.65,90.91,90.32
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.20,0.53,100.00,0.00,-0.16,50.00,49.92
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.13,-2.06,100.00,100.00,1.59,100.00,98.41
Database administrator,Executive secretary,30.8,90.0,78.39,10.69,-19.20,87.50,95.83,14.94,91.67,77.97
Lawyer,Loan officer,39.5,51.6,78.35,-1.87,0.71,97.50,43.59,-1.29,70.54,69.64
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-4.71,-0.38,87.50,72.50,-2.17,80.00,78.27
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.21,-3.33,83.33,100.00,1.56,91.67,90.24
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.21,-3.48,100.00,57.50,2.84,78.75,76.51
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.75,-6.13,100.00,93.75,3.44,96.88,93.54
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.08,2.77,100.00,59.09,-1.42,79.55,78.41
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,2.75,-7.50,88.89,100.00,5.13,94.44,89.60
Cost estimator,Graphic designer,17.7,54.7,78.03,0.72,-0.07,87.50,97.30,0.39,92.40,92.04
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.69,-5.24,100.00,50.00,2.96,75.00,72.78
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,3.83,-0.04,95.00,57.50,1.93,76.25,74.78
Food service manager,Lodging manager,46.7,61.6,78.00,4.21,0.38,97.50,97.50,1.92,97.50,95.63
Software quality tester,Advertising sales agent,44.1,52.7,77.98,3.96,-1.48,97.50,69.23,2.72,83.37,81.09
Software quality tester,Insurance underwriter,44.1,56.9,77.97,2.53,0.26,100.00,57.50,1.14,78.75,77.86
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.79,-0.91,100.00,100.00,-0.94,100.00,99.06
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.62,-3.31,100.00,100.00,1.97,100.00,98.03
Web developer,Public relations specialist,19.4,76.2,77.89,7.89,-14.52,97.50,55.00,11.20,76.25,67.71
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.59,-11.11,100.00,45.00,6.35,72.50,67.90
Photographer,Artist,48.5,51.6,77.87,-1.66,1.64,87.50,100.00,-1.65,93.75,92.20
Database administrator,Compliance officer,30.8,51.8,77.85,6.10,-1.82,90.00,95.00,3.96,92.50,88.84
Chief executive,Executive secretary,30.6,90.0,77.82,10.77,-19.13,95.00,79.17,14.95,87.08,74.06
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.49,2.35,94.44,65.38,-1.42,79.91,78.78
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.86,-1.18,100.00,57.69,1.02,78.85,78.04
Surgeon,Physician assistant,20.0,68.8,77.67,9.37,-11.68,87.10,85.00,10.53,86.05,76.99
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,4.36,-6.95,100.00,100.00,5.66,100.00,94.34
Web developer,Insurance sales agent,19.4,54.9,77.45,5.23,-9.35,97.50,68.18,7.29,82.84,76.80
Cost estimator,Public relations specialist,17.7,76.2,77.43,4.38,-8.07,97.50,72.50,6.22,85.00,79.71
Logistician,Compliance officer,38.7,51.8,77.42,0.15,-0.21,55.00,100.00,0.18,77.50,77.36
Mechanical engineer,Medical scientist,10.1,51.8,77.42,4.20,-0.99,92.50,100.00,2.59,96.25,93.75
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.21,0.28,100.00,61.54,-0.03,80.77,80.74
Property assessor,Lodging manager,34.2,61.6,77.25,2.88,0.46,75.00,80.00,1.21,77.50,76.56
Software quality tester,Insurance sales agent,44.1,54.9,77.18,2.68,-3.43,100.00,63.64,3.05,81.82,79.32
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,2.00,-1.68,100.00,100.00,1.84,100.00,98.16
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.19,-0.00,90.91,100.00,-2.09,95.45,93.46
Computer systems manager,Compliance officer,27.7,51.8,77.12,6.13,-2.93,92.50,92.50,4.53,92.50,88.31
Database administrator,File Clerk,30.8,76.0,77.11,5.48,-6.58,85.00,100.00,6.03,92.50,86.92
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,2.79,-0.10,100.00,100.00,1.45,100.00,98.55
Database administrator,Billing and posting clerk,30.8,91.4,77.03,5.77,-4.33,97.50,73.91,5.05,85.71,81.38
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,3.83,-5.38,85.00,100.00,4.61,92.50,88.24
Property assessor,Executive secretary,34.2,90.0,76.98,8.14,-12.46,7.50,100.00,10.30,53.75,48.21
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,5.28,-4.28,7.50,100.00,4.78,53.75,51.18
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,6.58,-5.94,90.00,34.21,6.26,62.11,58.22
Database administrator,Receptionist,30.8,89.1,76.82,8.90,-9.18,92.50,75.00,9.04,83.75,76.18
