occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-1.23,-2.77,100.00,9.09,0.77,54.55,54.12
Lawyer,Paralegal,39.5,83.0,85.66,7.04,-6.06,95.00,2.50,6.55,48.75,45.56
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.98,-2.28,92.50,70.00,2.13,81.25,79.52
Operation manager,Social and community service manager,37.1,71.7,85.47,4.55,-4.90,87.50,2.50,4.73,45.00,42.87
Industrial production manager,Social and community service manager,19.1,71.7,85.20,7.54,-9.88,87.50,7.50,8.71,47.50,43.36
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,3.59,-4.22,60.71,2.50,3.91,31.61,30.37
Property assessor,Insurance underwriter,34.2,56.9,85.13,-3.16,-2.23,52.50,52.50,-0.46,52.50,52.26
Operation manager,Human resources worker,37.1,76.5,84.98,4.93,-6.50,70.00,70.00,5.72,70.00,66.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,1.63,-2.06,95.00,0.00,1.85,47.50,46.62
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.09,-2.89,18.18,57.50,1.49,37.84,37.28
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.85,-2.53,70.00,28.12,0.84,49.06,48.65
Industrial production manager,Accountant,19.1,57.0,84.49,5.16,-1.73,67.50,100.00,3.44,83.75,80.87
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.07,-5.04,2.50,17.50,2.49,10.00,9.75
Facilities manager,Social and human service assistant,23.4,75.3,84.45,6.37,-6.83,80.00,50.00,6.60,65.00,60.71
Chemical technician,Medical scientist,35.0,51.8,84.20,-3.21,-0.10,28.57,21.05,-1.56,24.81,24.43
Counter and rental clerk,Order clerk,38.7,58.3,84.14,6.05,0.01,0.00,50.00,3.02,25.00,24.25
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,2.22,-2.58,85.00,34.48,2.40,59.74,58.31
Chemical technician,Biological scientist,35.0,55.0,83.89,-1.13,-2.01,17.86,21.62,0.44,19.74,19.65
Cost estimator,Accountant,17.7,57.0,83.72,-2.24,1.99,17.50,97.50,-2.11,57.50,56.28
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.25,-1.39,55.00,7.50,0.82,31.25,30.99
Food service manager,Food preparation worker,46.7,58.7,83.62,0.10,-6.06,2.50,82.50,3.08,42.50,41.19
Operation manager,Accountant,37.1,57.0,83.57,-0.35,-0.91,55.00,92.50,0.28,73.75,73.54
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.35,-1.36,35.71,43.48,0.51,39.60,39.40
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.12,1.34,100.00,0.00,-0.73,50.00,49.64
Software developer,Advertising sales agent,20.2,52.7,83.02,5.45,-7.65,97.50,11.54,6.55,54.52,50.95
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.98,-3.09,63.89,100.00,1.05,81.94,81.08
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-0.07,-3.94,100.00,5.26,1.93,52.63,51.61
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.62,-2.44,97.50,5.00,1.53,51.25,50.47
Materials engineer,Medical scientist,13.5,51.8,82.86,2.18,-1.64,45.00,76.32,1.91,60.66,59.50
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,4.99,-6.89,89.29,2.50,5.94,45.89,43.17
Property assessor,Accountant,34.2,57.0,82.77,-4.27,0.18,15.00,100.00,-2.22,57.50,56.22
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.24,-0.17,97.50,3.12,1.20,50.31,49.71
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,2.37,-1.30,13.89,93.75,1.84,53.82,52.83
Painter,Artist,10.4,51.6,82.54,1.93,-4.18,14.29,27.50,3.06,20.89,20.25
Software developer,Accountant,20.2,57.0,82.50,2.86,-1.96,100.00,75.00,2.41,87.50,85.39
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.42,-5.87,92.50,2.63,3.15,47.57,46.07
Operation manager,Compliance officer,37.1,51.8,82.41,1.77,-3.18,42.50,80.00,2.48,61.25,59.73
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-2.07,-3.78,12.50,7.89,0.85,10.20,10.11
Materials engineer,Biological scientist,13.5,55.0,82.14,2.71,-5.48,42.50,83.78,4.09,63.14,60.56
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.18,-3.10,100.00,11.54,1.46,55.77,54.96
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.28,-0.36,100.00,13.16,0.04,56.58,56.55
Property assessor,Tax preparer,34.2,66.3,81.93,-0.58,-3.83,22.50,100.00,1.62,61.25,60.25
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-2.66,0.79,25.00,78.26,-1.72,51.63,50.74
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.76,-1.73,78.57,3.85,1.24,41.21,40.70
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,1.73,-2.16,64.29,71.88,1.95,68.08,66.76
Operation manager,Public relations specialist,37.1,76.2,81.53,5.11,-5.70,95.00,40.00,5.41,67.50,63.85
Property assessor,Real estate broker,34.2,57.0,81.51,-1.84,-3.68,25.00,87.50,0.92,56.25,55.73
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,3.99,-2.55,50.00,75.00,3.27,62.50,60.45
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,3.77,-5.45,97.50,15.79,4.61,56.64,54.03
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.79,-5.29,95.00,30.00,3.04,62.50,60.60
Information security analyst,Accountant,19.3,57.0,81.08,-0.06,-1.18,82.50,95.00,0.56,88.75,88.25
Web developer,Advertising sales agent,19.4,52.7,81.04,3.56,-5.69,100.00,15.38,4.62,57.69,55.02
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.11,-2.62,95.00,85.00,1.87,90.00,88.32
Computer support specialist,Customer service representative,26.2,65.3,80.93,4.21,0.72,92.50,0.00,1.74,46.25,45.44
Software developer,Customer service representative,20.2,65.3,80.93,4.96,-6.53,92.50,60.71,5.74,76.61,72.21
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.24,-6.34,9.38,5.41,3.29,7.39,7.15
Surgeon,Medical scientist,20.0,51.8,80.81,1.40,4.17,87.10,94.74,-1.38,90.92,89.66
Operation manager,Insurance underwriter,37.1,56.9,80.69,1.95,-4.81,90.00,10.00,3.38,50.00,48.31
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.09,0.30,82.50,50.00,-0.19,66.25,66.12
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.90,-4.78,32.50,43.48,1.94,37.99,37.25
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,3.45,-1.75,100.00,12.50,2.60,56.25,54.79
Information security analyst,Executive secretary,19.3,90.0,80.53,7.31,-9.26,52.50,95.83,8.29,74.17,68.02
Property assessor,Loan officer,34.2,51.6,80.52,-3.74,-1.31,12.50,97.44,-1.21,54.97,54.30
Software developer,Insurance sales agent,20.2,54.9,80.48,3.79,-5.87,100.00,27.27,4.83,63.64,60.56
Lawyer,Accountant,39.5,57.0,80.39,0.68,-1.09,95.00,85.00,0.88,90.00,89.20
Information security analyst,Social and community service manager,19.3,71.7,80.27,4.95,-7.95,97.50,5.00,6.45,51.25,47.94
Information security analyst,Public relations specialist,19.3,76.2,80.07,5.02,-7.34,100.00,17.50,6.18,58.75,55.12
Software developer,Public relations specialist,20.2,76.2,79.88,6.23,-7.88,100.00,17.50,7.06,58.75,54.60
Cook,Baker,39.8,65.5,79.84,1.47,-0.46,97.50,50.00,0.97,73.75,73.04
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.96,-1.16,66.67,86.96,-0.40,76.81,76.50
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,2.65,-2.73,62.50,70.00,2.69,66.25,64.47
Lawyer,Legal secretary,39.5,96.4,79.62,8.71,-12.35,95.00,0.00,10.53,47.50,42.50
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,5.99,-3.69,59.09,27.50,4.84,43.30,41.20
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.55,-4.83,100.00,42.86,2.14,71.43,69.90
Property assessor,Social and community service manager,34.2,71.7,79.29,0.98,-4.13,50.00,60.00,2.55,55.00,53.60
Mechanical engineer,Biological scientist,10.1,55.0,79.28,6.39,-2.54,97.50,94.59,4.46,96.05,91.76
Web developer,Customer service representative,19.4,65.3,79.26,4.22,-4.20,90.00,67.86,4.21,78.93,75.60
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.88,-1.91,100.00,64.29,1.40,82.14,81.00
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,-1.95,0.06,62.50,20.00,-1.01,41.25,40.84
Personal financial advisor,Loan officer,32.6,51.6,79.02,-3.06,-0.70,5.00,82.05,-1.18,43.53,43.01
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-2.63,-4.67,97.22,18.18,1.02,57.70,57.11
Software quality tester,Customer service representative,44.1,65.3,78.93,3.10,-3.51,97.50,67.86,3.30,82.68,79.95
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-2.78,2.24,80.00,72.50,-2.51,76.25,74.34
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.97,-1.94,100.00,12.50,1.46,56.25,55.43
Software developer,Insurance underwriter,20.2,56.9,78.63,3.07,-5.55,100.00,57.50,4.31,78.75,75.36
Property assessor,Insurance sales agent,34.2,54.9,78.62,-2.29,-2.78,90.00,68.18,0.24,79.09,78.90
Software quality tester,Graphic designer,44.1,54.7,78.60,3.67,-3.69,27.50,72.97,3.68,50.24,48.39
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.83,-2.95,90.00,5.26,1.89,47.63,46.73
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-2.22,-2.43,100.00,54.55,0.10,77.27,77.19
Lawyer,Insurance underwriter,39.5,56.9,78.48,2.45,-4.43,97.50,0.00,3.44,48.75,47.07
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-3.47,-0.25,77.50,65.22,-1.61,71.36,70.21
Database administrator,Executive secretary,30.8,90.0,78.39,8.28,-7.86,65.00,91.67,8.07,78.33,72.01
Lawyer,Loan officer,39.5,51.6,78.35,-1.36,-2.80,92.50,28.21,0.72,60.35,59.92
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,1.11,-2.58,65.00,85.00,1.85,75.00,73.62
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.13,-2.43,47.22,78.26,1.15,62.74,62.02
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,3.97,-7.23,91.67,27.50,5.60,59.58,56.25
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,3.82,-2.68,97.50,96.88,3.25,97.19,94.03
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,4.28,-0.68,100.00,4.55,2.48,52.27,50.98
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,3.30,-2.34,47.22,96.43,2.82,71.83,69.80
Cost estimator,Graphic designer,17.7,54.7,78.03,4.08,-1.85,42.50,100.00,2.97,71.25,69.14
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.48,-0.26,100.00,9.09,-0.11,54.55,54.49
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.91,-3.03,50.00,25.00,1.06,37.50,37.10
Food service manager,Lodging manager,46.7,61.6,78.00,2.67,0.66,100.00,97.50,1.00,98.75,97.76
Software quality tester,Advertising sales agent,44.1,52.7,77.98,1.25,-4.21,90.00,11.54,2.73,50.77,49.38
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.51,-2.74,92.50,35.00,1.63,63.75,62.71
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.23,0.43,87.50,60.00,-0.33,73.75,73.51
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.01,-0.21,0.00,43.48,0.61,21.74,21.61
Web developer,Public relations specialist,19.4,76.2,77.89,4.10,-5.97,100.00,27.50,5.03,63.75,60.54
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.72,-4.40,100.00,5.00,3.06,52.50,50.89
Photographer,Artist,48.5,51.6,77.87,5.12,-0.00,62.50,92.50,2.56,77.50,75.52
Database administrator,Compliance officer,30.8,51.8,77.85,2.06,-3.06,75.00,80.00,2.56,77.50,75.51
Chief executive,Executive secretary,30.6,90.0,77.82,12.66,-9.49,27.50,66.67,11.08,47.08,41.87
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.52,-1.50,94.44,50.00,0.49,72.22,71.87
Cost estimator,Advertising sales agent,17.7,52.7,77.74,2.06,-2.33,95.00,11.54,2.19,53.27,52.10
Surgeon,Physician assistant,20.0,68.8,77.67,4.07,-7.96,41.94,42.50,6.01,42.22,39.68
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,3.42,-6.45,96.30,85.19,4.94,90.74,86.26
Web developer,Insurance sales agent,19.4,54.9,77.45,2.85,-4.39,100.00,63.64,3.62,81.82,78.86
Cost estimator,Public relations specialist,17.7,76.2,77.43,4.12,-4.08,92.50,40.00,4.10,66.25,63.53
Logistician,Compliance officer,38.7,51.8,77.42,1.42,0.21,37.50,95.00,0.61,66.25,65.85
Mechanical engineer,Medical scientist,10.1,51.8,77.42,5.31,0.77,97.50,94.74,2.27,96.12,93.94
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,3.67,-1.67,100.00,11.54,2.67,55.77,54.28
Property assessor,Lodging manager,34.2,61.6,77.25,0.47,0.28,90.00,85.00,0.10,87.50,87.42
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.91,-1.49,95.00,0.00,1.20,47.50,46.93
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.23,-0.38,12.50,97.50,-0.43,55.00,54.77
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.48,0.69,54.55,100.00,-2.59,77.27,75.27
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.18,-4.39,87.50,72.50,4.29,80.00,76.57
Database administrator,File Clerk,30.8,76.0,77.11,2.99,-6.52,62.50,84.00,4.75,73.25,69.77
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-2.10,-0.11,88.89,100.00,-1.00,94.44,93.50
Database administrator,Billing and posting clerk,30.8,91.4,77.03,1.77,-5.38,80.00,17.39,3.57,48.70,46.96
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-1.78,-2.43,17.50,69.57,0.33,43.53,43.39
Property assessor,Executive secretary,34.2,90.0,76.98,7.54,-5.11,5.00,100.00,6.32,52.50,49.18
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,1.52,-2.62,2.50,100.00,2.07,51.25,50.19
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,2.25,-1.31,97.50,31.58,1.78,64.54,63.39
