occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,0.47,-1.10,100.00,100.00,0.78,100.00,99.22
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,0.30,-1.43,100.00,100.00,0.86,100.00,99.14
Management analyst,Human resources worker,46.6,76.5,91.64,0.29,-5.23,100.00,100.00,2.76,100.00,97.24
Training and development manager,Human resources worker,48.0,76.5,91.58,0.34,-0.75,100.00,100.00,0.54,100.00,99.46
Project management specialist,Operations research analyst,47.3,55.0,91.31,-0.63,0.00,100.00,100.00,-0.32,100.00,99.68
Project management specialist,Financial manager,47.3,56.2,91.15,-0.22,-0.15,100.00,100.00,-0.04,100.00,99.96
Sales manager,Human resources worker,33.1,76.5,91.09,0.48,-0.41,100.00,100.00,0.45,100.00,99.55
Facilities manager,Marketing manager,23.4,62.4,90.92,0.32,-0.14,100.00,100.00,0.23,100.00,99.77
Facilities manager,Administrative services manager,23.4,74.0,90.81,0.54,-0.32,100.00,100.00,0.43,100.00,99.57
Sales manager,Administrative services manager,33.1,74.0,90.73,0.44,-0.31,100.00,100.00,0.37,100.00,99.63
Management analyst,Administrative services manager,46.6,74.0,90.68,0.21,-4.88,100.00,100.00,2.54,100.00,97.46
Purchasing manager,Human resources worker,47.7,76.5,90.36,0.37,-0.31,100.00,100.00,0.34,100.00,99.66
Management analyst,Training and development specialist,46.6,56.7,90.32,0.31,-3.55,100.00,100.00,1.93,100.00,98.07
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,0.19,-1.14,100.00,100.00,0.67,100.00,99.33
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,0.07,-0.84,100.00,100.00,0.46,100.00,99.54
Facilities manager,Public relations manager,23.4,66.4,90.26,0.24,-0.12,100.00,100.00,0.18,100.00,99.82
Sales manager,Training and development specialist,33.1,56.7,90.18,0.03,-0.21,100.00,100.00,0.12,100.00,99.88
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.23,-2.09,100.00,97.50,1.16,98.75,97.61
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-0.08,-1.04,100.00,100.00,0.48,100.00,99.52
Purchasing manager,Marketing specialist,47.7,61.7,90.08,0.06,-0.21,100.00,100.00,0.13,100.00,99.87
Training and development manager,Financial manager,48.0,56.2,90.06,-0.14,0.13,100.00,100.00,-0.13,100.00,99.87
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.56,-0.33,100.00,100.00,-0.12,100.00,99.88
Management analyst,Accountant,46.6,57.0,89.84,-0.42,-0.72,100.00,100.00,0.15,100.00,99.85
Industrial production manager,Human resources manager,19.1,76.5,89.80,0.67,-0.26,100.00,100.00,0.46,100.00,99.54
Facilities manager,Social and community service manager,23.4,71.7,89.67,0.17,-1.05,100.00,100.00,0.61,100.00,99.39
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.70,-0.33,100.00,100.00,0.52,100.00,99.48
Industrial production manager,Financial manager,19.1,56.2,89.51,-0.40,-0.18,100.00,100.00,-0.11,100.00,99.89
Operation manager,Financial manager,37.1,56.2,89.31,-0.91,-0.04,97.50,100.00,-0.44,98.75,98.32
Industrial production manager,Human resources worker,19.1,76.5,89.29,0.98,-0.32,100.00,100.00,0.65,100.00,99.35
Sales manager,Insurance sales agent,33.1,54.9,89.13,-0.28,-0.92,100.00,100.00,0.32,100.00,99.68
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.28,-1.18,100.00,100.00,0.73,100.00,99.27
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-0.04,-0.56,100.00,100.00,0.26,100.00,99.74
Facilities manager,Human resources worker,23.4,76.5,88.96,1.05,-0.15,100.00,100.00,0.60,100.00,99.40
Software developer,Marketing specialist,20.2,61.7,88.94,0.27,-2.88,100.00,97.50,1.57,98.75,97.20
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.19,-0.25,100.00,100.00,0.22,100.00,99.78
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.08,-0.09,100.00,100.00,0.59,100.00,99.41
Software developer,Operations research analyst,20.2,55.0,88.88,-0.30,-0.29,100.00,100.00,-0.01,100.00,99.99
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.06,-2.41,100.00,97.50,1.24,98.75,97.53
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.18,-0.87,100.00,100.00,0.52,100.00,99.48
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.56,-0.06,97.50,100.00,-0.25,98.75,98.50
Facilities manager,Financial manager,23.4,56.2,88.37,-0.14,-0.03,100.00,100.00,-0.06,100.00,99.94
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.10,-2.30,100.00,97.50,1.20,98.75,97.57
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.29,-0.21,100.00,100.00,0.25,100.00,99.75
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.30,-0.30,100.00,100.00,0.30,100.00,99.70
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.89,-0.24,100.00,100.00,0.56,100.00,99.44
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.49,-0.12,100.00,100.00,0.30,100.00,99.70
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.07,-1.81,100.00,97.50,0.94,98.75,97.82
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,-0.17,-0.12,100.00,100.00,-0.02,100.00,99.98
Operation manager,Marketing manager,37.1,62.4,88.12,0.17,-0.06,100.00,100.00,0.12,100.00,99.88
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.99,-0.12,100.00,100.00,0.55,100.00,99.45
Purchasing manager,Accountant,47.7,57.0,88.07,-2.18,-0.03,100.00,100.00,-1.08,100.00,98.92
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.01,-1.84,100.00,97.50,0.91,98.75,97.85
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.14,-2.45,100.00,100.00,1.30,100.00,98.70
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.24,-0.45,100.00,100.00,0.34,100.00,99.66
Operation manager,Human resources manager,37.1,76.5,87.61,0.39,-0.15,100.00,100.00,0.27,100.00,99.73
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.26,-1.89,100.00,100.00,1.07,100.00,98.93
Operation manager,Public relations manager,37.1,66.4,87.47,0.19,-0.09,100.00,100.00,0.14,100.00,99.86
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.04,-0.56,100.00,100.00,0.30,100.00,99.70
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.56,-0.61,100.00,100.00,0.02,100.00,99.98
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.17,-2.99,100.00,97.50,1.58,98.75,97.19
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-0.06,-0.32,100.00,100.00,0.13,100.00,99.87
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-0.08,-0.04,100.00,100.00,-0.02,100.00,99.98
Web developer,Graphic designer,19.4,54.7,86.62,-0.32,-0.34,100.00,100.00,0.01,100.00,99.99
Purchasing manager,Social and community service manager,47.7,71.7,86.53,0.07,-1.29,100.00,100.00,0.68,100.00,99.32
Chemical engineer,Biological scientist,21.6,55.0,86.36,-0.15,-0.55,100.00,100.00,0.20,100.00,99.80
Dentist,Dental hygienist,39.5,95.7,86.25,5.34,-4.46,97.37,100.00,4.90,98.68,93.85
Software quality tester,Operations research analyst,44.1,55.0,86.23,-1.65,0.27,100.00,100.00,-0.96,100.00,99.04
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.84,-0.12,100.00,100.00,-0.36,100.00,99.64
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.21,-0.38,100.00,100.00,0.30,100.00,99.70
Software developer,Graphic designer,20.2,54.7,85.82,0.01,-0.05,100.00,100.00,0.03,100.00,99.97
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.10,-1.91,100.00,100.00,1.00,100.00,99.00
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.33,0.49,100.00,100.00,-0.41,100.00,99.59
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.11,-0.33,100.00,100.00,0.11,100.00,99.89
Lawyer,Paralegal,39.5,83.0,85.66,0.83,-5.05,100.00,100.00,2.94,100.00,97.06
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.34,-0.15,100.00,100.00,0.24,100.00,99.76
Operation manager,Social and community service manager,37.1,71.7,85.47,0.12,-0.49,100.00,100.00,0.31,100.00,99.69
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.12,-1.36,100.00,97.50,0.74,98.75,98.02
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.51,-1.19,100.00,100.00,0.85,100.00,99.15
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.76,-0.08,100.00,100.00,-0.34,100.00,99.66
Operation manager,Human resources worker,37.1,76.5,84.98,0.57,-0.22,100.00,100.00,0.40,100.00,99.60
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.28,-0.15,100.00,100.00,-0.56,100.00,99.44
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-0.40,0.40,100.00,100.00,-0.40,100.00,99.60
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.11,-1.75,100.00,100.00,0.93,100.00,99.07
Industrial production manager,Accountant,19.1,57.0,84.49,-1.36,-0.13,100.00,100.00,-0.62,100.00,99.38
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.63,-1.11,100.00,100.00,0.87,100.00,99.13
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.34,-0.56,100.00,100.00,0.45,100.00,99.55
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.35,-0.19,100.00,100.00,-0.08,100.00,99.92
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.22,-0.96,100.00,100.00,0.37,100.00,99.63
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.10,-0.40,100.00,100.00,0.25,100.00,99.75
Chemical technician,Biological scientist,35.0,55.0,83.89,-0.54,-0.28,100.00,100.00,-0.13,100.00,99.87
Cost estimator,Accountant,17.7,57.0,83.72,-1.90,-0.02,100.00,100.00,-0.94,100.00,99.06
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.08,-0.38,100.00,100.00,0.23,100.00,99.77
Food service manager,Food preparation worker,46.7,58.7,83.62,0.79,-0.07,100.00,100.00,0.43,100.00,99.57
Operation manager,Accountant,37.1,57.0,83.57,-1.68,0.06,100.00,100.00,-0.87,100.00,99.13
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.11,-0.39,100.00,100.00,0.14,100.00,99.86
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.22,-1.42,100.00,100.00,0.60,100.00,99.40
Software developer,Advertising sales agent,20.2,52.7,83.02,0.10,-0.91,100.00,100.00,0.51,100.00,99.49
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.39,-0.01,100.00,100.00,0.20,100.00,99.80
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-0.06,-0.47,100.00,100.00,0.21,100.00,99.79
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.63,-0.20,100.00,100.00,-0.22,100.00,99.78
Materials engineer,Medical scientist,13.5,51.8,82.86,0.71,-0.12,97.50,100.00,0.41,98.75,98.34
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.07,-0.62,100.00,100.00,0.34,100.00,99.66
Property assessor,Accountant,34.2,57.0,82.77,-3.93,-0.01,100.00,100.00,-1.96,100.00,98.04
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.07,-0.74,100.00,100.00,0.40,100.00,99.60
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.12,-0.50,100.00,100.00,0.19,100.00,99.81
Painter,Artist,10.4,51.6,82.54,-0.93,-1.23,100.00,100.00,0.15,100.00,99.85
Software developer,Accountant,20.2,57.0,82.50,0.02,-0.04,100.00,100.00,0.03,100.00,99.97
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.12,-1.15,100.00,97.37,0.64,98.68,98.05
Operation manager,Compliance officer,37.1,51.8,82.41,0.23,-0.04,100.00,100.00,0.13,100.00,99.87
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.13,-2.11,100.00,100.00,1.12,100.00,98.88
Materials engineer,Biological scientist,13.5,55.0,82.14,0.92,-0.17,95.00,100.00,0.54,97.50,96.97
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.00,0.49,100.00,100.00,-0.24,100.00,99.76
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.01,-0.39,100.00,100.00,0.20,100.00,99.80
Property assessor,Tax preparer,34.2,66.3,81.93,-0.62,-0.11,100.00,100.00,-0.25,100.00,99.75
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.62,-0.10,100.00,100.00,-0.26,100.00,99.74
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.40,-0.30,100.00,100.00,-0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-0.30,-0.55,100.00,100.00,0.12,100.00,99.88
Operation manager,Public relations specialist,37.1,76.2,81.53,0.31,-0.02,100.00,100.00,0.16,100.00,99.84
Property assessor,Real estate broker,34.2,57.0,81.51,-0.11,-0.36,100.00,100.00,0.13,100.00,99.87
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.35,-0.85,100.00,100.00,0.60,100.00,99.40
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.14,-1.83,100.00,100.00,0.99,100.00,99.01
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.08,-0.37,100.00,100.00,0.23,100.00,99.77
Information security analyst,Accountant,19.3,57.0,81.08,0.02,-0.14,100.00,100.00,0.08,100.00,99.92
Web developer,Advertising sales agent,19.4,52.7,81.04,0.06,-1.64,100.00,100.00,0.85,100.00,99.15
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.05,-0.40,100.00,100.00,0.22,100.00,99.78
Computer support specialist,Customer service representative,26.2,65.3,80.93,-0.01,-0.73,100.00,100.00,0.36,100.00,99.64
Software developer,Customer service representative,20.2,65.3,80.93,0.21,-1.41,100.00,100.00,0.81,100.00,99.19
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.31,-2.78,100.00,100.00,1.55,100.00,98.45
Surgeon,Medical scientist,20.0,51.8,80.81,0.16,-0.20,100.00,100.00,0.18,100.00,99.82
Operation manager,Insurance underwriter,37.1,56.9,80.69,-1.09,-0.07,100.00,100.00,-0.51,100.00,99.49
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.12,-1.30,100.00,100.00,0.71,100.00,99.29
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.16,-0.42,100.00,100.00,0.29,100.00,99.71
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.29,-0.81,100.00,100.00,0.55,100.00,99.45
Information security analyst,Executive secretary,19.3,90.0,80.53,0.86,-0.70,100.00,100.00,0.78,100.00,99.22
Property assessor,Loan officer,34.2,51.6,80.52,-0.11,-0.26,100.00,100.00,0.08,100.00,99.92
Software developer,Insurance sales agent,20.2,54.9,80.48,0.04,-0.80,100.00,100.00,0.42,100.00,99.58
Lawyer,Accountant,39.5,57.0,80.39,0.00,-1.03,100.00,100.00,0.52,100.00,99.48
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.10,-2.13,100.00,100.00,1.11,100.00,98.89
Information security analyst,Public relations specialist,19.3,76.2,80.07,0.18,-0.44,100.00,100.00,0.31,100.00,99.69
Software developer,Public relations specialist,20.2,76.2,79.88,0.31,-0.27,100.00,100.00,0.29,100.00,99.71
Cook,Baker,39.8,65.5,79.84,0.25,-0.18,100.00,100.00,0.22,100.00,99.78
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.35,-0.15,100.00,100.00,-0.10,100.00,99.90
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.14,-1.06,100.00,100.00,0.60,100.00,99.40
Lawyer,Legal secretary,39.5,96.4,79.62,2.07,-7.35,100.00,96.55,4.71,98.28,93.65
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-0.01,0.04,100.00,100.00,-0.03,100.00,99.97
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.07,-0.42,100.00,100.00,0.18,100.00,99.82
Property assessor,Social and community service manager,34.2,71.7,79.29,0.35,-1.54,100.00,100.00,0.95,100.00,99.05
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.31,-0.06,97.50,100.00,-0.12,98.75,98.63
Web developer,Customer service representative,19.4,65.3,79.26,0.43,-1.48,100.00,100.00,0.95,100.00,99.05
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.05,-0.97,100.00,100.00,0.51,100.00,99.49
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.18,-2.11,100.00,92.50,1.14,96.25,95.15
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.01,-0.50,100.00,100.00,0.25,100.00,99.75
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.06,-0.24,100.00,100.00,0.15,100.00,99.85
Software quality tester,Customer service representative,44.1,65.3,78.93,0.12,-0.17,100.00,100.00,0.14,100.00,99.86
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.04,-0.39,100.00,100.00,0.18,100.00,99.82
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.06,-0.90,100.00,100.00,0.48,100.00,99.52
Software developer,Insurance underwriter,20.2,56.9,78.63,0.05,-0.38,100.00,100.00,0.22,100.00,99.78
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.29,-0.29,100.00,100.00,-0.00,100.00,100.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.18,0.31,100.00,100.00,-0.24,100.00,99.76
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.13,0.03,100.00,100.00,0.05,100.00,99.95
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.15,-0.36,100.00,100.00,0.11,100.00,99.89
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.08,-3.05,100.00,100.00,1.56,100.00,98.44
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.00,-0.21,100.00,100.00,0.10,100.00,99.90
Database administrator,Executive secretary,30.8,90.0,78.39,2.45,-0.41,100.00,100.00,1.43,100.00,98.57
Lawyer,Loan officer,39.5,51.6,78.35,0.15,-5.61,100.00,94.87,2.88,97.44,94.63
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.19,-0.77,100.00,100.00,0.48,100.00,99.52
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.49,-0.19,100.00,100.00,-0.15,100.00,99.85
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.11,-0.49,100.00,100.00,0.30,100.00,99.70
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.02,-0.09,100.00,100.00,0.03,100.00,99.97
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.02,-0.22,100.00,100.00,0.10,100.00,99.90
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.40,-0.35,100.00,100.00,0.37,100.00,99.63
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.16,-0.03,100.00,100.00,-0.07,100.00,99.93
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.05,0.01,100.00,100.00,-0.03,100.00,99.97
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.20,-0.03,100.00,100.00,-0.09,100.00,99.91
Food service manager,Lodging manager,46.7,61.6,78.00,0.03,-0.12,100.00,100.00,0.08,100.00,99.92
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.05,0.26,100.00,100.00,-0.11,100.00,99.89
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.07,0.15,100.00,100.00,-0.11,100.00,99.89
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.19,-0.92,100.00,100.00,0.55,100.00,99.45
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.37,-0.13,100.00,100.00,-0.12,100.00,99.88
Web developer,Public relations specialist,19.4,76.2,77.89,0.29,-0.30,100.00,100.00,0.30,100.00,99.70
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.16,-0.58,100.00,100.00,0.37,100.00,99.63
Photographer,Artist,48.5,51.6,77.87,1.44,-1.39,97.50,100.00,1.42,98.75,97.35
Database administrator,Compliance officer,30.8,51.8,77.85,0.29,-0.26,100.00,100.00,0.27,100.00,99.73
Chief executive,Executive secretary,30.6,90.0,77.82,2.62,-0.82,100.00,100.00,1.72,100.00,98.28
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.05,-0.12,100.00,100.00,0.04,100.00,99.96
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.01,-0.60,100.00,100.00,0.30,100.00,99.70
Surgeon,Physician assistant,20.0,68.8,77.67,3.00,-0.60,96.77,100.00,1.80,98.39,96.61
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.16,-0.03,100.00,100.00,0.09,100.00,99.91
Web developer,Insurance sales agent,19.4,54.9,77.45,-0.01,-0.49,100.00,100.00,0.24,100.00,99.76
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.08,-0.14,100.00,100.00,0.11,100.00,99.89
Logistician,Compliance officer,38.7,51.8,77.42,-0.04,0.01,100.00,100.00,-0.02,100.00,99.98
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-0.01,-0.06,100.00,100.00,0.02,100.00,99.98
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.00,0.06,100.00,100.00,-0.03,100.00,99.97
Property assessor,Lodging manager,34.2,61.6,77.25,0.08,-0.15,100.00,100.00,0.12,100.00,99.88
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.00,0.48,100.00,100.00,-0.24,100.00,99.76
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.21,0.01,100.00,100.00,0.10,100.00,99.90
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.00,0.12,100.00,100.00,-0.06,100.00,99.94
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.48,-0.65,100.00,100.00,0.56,100.00,99.44
Database administrator,File Clerk,30.8,76.0,77.11,0.35,-0.23,100.00,100.00,0.29,100.00,99.71
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.07,0.05,100.00,100.00,0.01,100.00,99.99
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.17,-0.40,100.00,100.00,0.29,100.00,99.71
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.21,0.01,100.00,100.00,0.10,100.00,99.90
Property assessor,Executive secretary,34.2,90.0,76.98,13.99,-0.25,97.50,100.00,7.12,98.75,91.72
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-0.53,-0.04,100.00,100.00,-0.24,100.00,99.76
