occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Public relations manager,47.3,66.4,93.13,-0.32,3.16,100.00,52.50,-1.74,76.25,74.92
Management analyst,Operations research analyst,46.6,55.0,92.92,-1.28,-0.94,100.00,100.00,-0.17,100.00,99.83
Management analyst,Public relations manager,46.6,66.4,92.91,-0.89,-3.85,100.00,100.00,1.48,100.00,98.52
Purchasing manager,Human resources manager,47.7,76.5,92.77,-1.62,-6.70,100.00,100.00,2.54,100.00,97.46
Training and development manager,Public relations manager,48.0,66.4,92.59,-2.33,-4.10,100.00,60.00,0.89,80.00,79.29
Purchasing manager,Marketing manager,47.7,62.4,92.52,-3.69,-3.51,82.50,100.00,-0.09,91.25,91.16
Project management specialist,Human resources manager,47.3,76.5,92.47,0.55,-3.93,100.00,72.50,2.24,86.25,84.32
Purchasing manager,Public relations manager,47.7,66.4,92.38,-0.71,-5.23,97.50,100.00,2.26,98.75,96.52
Management analyst,Human resources manager,46.6,76.5,92.37,2.07,-4.03,100.00,100.00,3.05,100.00,96.95
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,3.38,-3.64,90.00,100.00,3.51,95.00,91.66
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-0.74,1.34,100.00,97.50,-1.04,98.75,97.72
Project management specialist,Human resources worker,47.3,76.5,92.21,-0.48,2.94,100.00,10.00,-1.71,55.00,54.06
Facilities manager,Human resources manager,23.4,76.5,92.06,-3.35,-5.23,82.50,100.00,0.94,91.25,90.39
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,0.93,0.02,97.50,80.00,0.46,88.75,88.34
Training and development manager,Marketing specialist,48.0,61.7,91.94,-1.84,1.27,100.00,47.50,-1.56,73.75,72.60
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,0.61,-4.76,100.00,100.00,2.69,100.00,97.31
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,7.27,-5.02,85.00,97.50,6.15,91.25,85.64
Management analyst,Human resources worker,46.6,76.5,91.64,-0.83,-3.06,100.00,100.00,1.11,100.00,98.89
Training and development manager,Human resources worker,48.0,76.5,91.58,-2.40,-1.18,100.00,22.50,-0.61,61.25,60.88
Project management specialist,Operations research analyst,47.3,55.0,91.31,-1.15,2.44,100.00,97.50,-1.79,98.75,96.98
Project management specialist,Financial manager,47.3,56.2,91.15,-2.60,5.72,100.00,70.00,-4.16,85.00,81.47
Sales manager,Human resources worker,33.1,76.5,91.09,0.18,-2.95,100.00,97.50,1.56,98.75,97.21
Facilities manager,Marketing manager,23.4,62.4,90.92,-0.96,-3.27,57.50,100.00,1.16,78.75,77.84
Facilities manager,Administrative services manager,23.4,74.0,90.81,-5.04,-4.58,100.00,100.00,-0.23,100.00,99.77
Sales manager,Administrative services manager,33.1,74.0,90.73,-1.64,-5.80,100.00,100.00,2.08,100.00,97.92
Management analyst,Administrative services manager,46.6,74.0,90.68,-1.26,-3.08,100.00,100.00,0.91,100.00,99.09
Purchasing manager,Human resources worker,47.7,76.5,90.36,-2.14,-2.43,100.00,35.00,0.15,67.50,67.40
Management analyst,Training and development specialist,46.6,56.7,90.32,-2.69,-0.69,100.00,100.00,-1.00,100.00,99.00
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,4.10,-5.15,92.50,100.00,4.63,96.25,91.80
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,0.62,-0.09,100.00,57.50,0.35,78.75,78.47
Facilities manager,Public relations manager,23.4,66.4,90.26,-1.67,-4.29,95.00,100.00,1.31,97.50,96.23
Sales manager,Training and development specialist,33.1,56.7,90.18,-1.77,-0.16,100.00,100.00,-0.81,100.00,99.19
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.28,-5.50,100.00,90.00,2.89,95.00,92.25
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.38,-0.54,97.50,100.00,0.46,98.75,98.29
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-2.95,-0.36,95.00,97.50,-1.29,96.25,95.01
Training and development manager,Financial manager,48.0,56.2,90.06,-5.36,3.28,97.50,57.50,-4.32,77.50,74.15
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.82,-6.15,100.00,100.00,2.67,100.00,97.33
Management analyst,Accountant,46.6,57.0,89.84,-1.24,-0.51,100.00,100.00,-0.37,100.00,99.63
Industrial production manager,Human resources manager,19.1,76.5,89.80,5.01,-4.25,85.00,100.00,4.63,92.50,88.22
Facilities manager,Social and community service manager,23.4,71.7,89.67,-3.10,-1.22,100.00,87.50,-0.94,93.75,92.87
Purchasing manager,Administrative services manager,47.7,74.0,89.51,-4.16,-4.48,100.00,100.00,0.16,100.00,99.84
Industrial production manager,Financial manager,19.1,56.2,89.51,-2.14,0.25,85.00,100.00,-1.19,92.50,91.40
Operation manager,Financial manager,37.1,56.2,89.31,-2.86,-0.11,97.50,100.00,-1.37,98.75,97.39
Industrial production manager,Human resources worker,19.1,76.5,89.29,4.07,-3.67,92.50,97.50,3.87,95.00,91.32
Sales manager,Insurance sales agent,33.1,54.9,89.13,-1.01,-8.51,100.00,95.45,3.75,97.73,94.06
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,2.65,-3.43,95.00,97.50,3.04,96.25,93.32
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,2.32,-0.76,80.00,23.33,1.54,51.67,50.87
Facilities manager,Human resources worker,23.4,76.5,88.96,-2.64,-5.11,80.00,95.00,1.23,87.50,86.42
Software developer,Marketing specialist,20.2,61.7,88.94,4.83,-5.11,100.00,92.50,4.97,96.25,91.47
Industrial production manager,Marketing manager,19.1,62.4,88.93,2.26,-3.97,85.00,100.00,3.11,92.50,89.62
Facilities manager,Training and development specialist,23.4,56.7,88.90,-3.14,2.79,72.50,97.50,-2.97,85.00,82.48
Software developer,Operations research analyst,20.2,55.0,88.88,1.15,-3.42,100.00,100.00,2.28,100.00,97.72
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.37,-7.99,97.50,82.50,4.18,90.00,86.24
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.08,-3.58,100.00,100.00,1.83,100.00,98.17
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-1.25,-0.85,100.00,100.00,-0.20,100.00,99.80
Facilities manager,Financial manager,23.4,56.2,88.37,-4.14,1.46,87.50,100.00,-2.80,93.75,91.12
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,2.28,-4.37,100.00,87.50,3.33,93.75,90.63
Industrial production manager,Public relations manager,19.1,66.4,88.35,2.18,-5.20,97.50,100.00,3.69,98.75,95.11
Project management specialist,Public relations specialist,47.3,76.2,88.35,-0.51,2.65,100.00,85.00,-1.58,92.50,91.04
Industrial production manager,Administrative services manager,19.1,74.0,88.30,-0.24,-4.45,100.00,100.00,2.11,100.00,97.89
Facilities manager,Marketing specialist,23.4,61.7,88.28,-0.96,-2.07,82.50,100.00,0.56,91.25,90.74
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,1.48,-1.35,100.00,70.00,1.41,85.00,83.80
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,-1.44,-3.39,42.86,100.00,0.98,71.43,70.73
Operation manager,Marketing manager,37.1,62.4,88.12,1.90,-2.95,97.50,100.00,2.42,98.75,96.36
Industrial production manager,Training and development specialist,19.1,56.7,88.10,-1.25,-0.43,100.00,100.00,-0.41,100.00,99.59
Purchasing manager,Accountant,47.7,57.0,88.07,-3.08,-0.19,100.00,100.00,-1.44,100.00,98.56
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.26,-1.99,100.00,55.00,0.87,77.50,76.83
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,4.69,-3.98,100.00,50.00,4.33,75.00,71.75
Chemical engineer,Medical scientist,21.6,51.8,87.70,5.06,0.97,72.50,94.74,2.05,83.62,81.91
Operation manager,Human resources manager,37.1,76.5,87.61,3.05,-4.08,95.00,100.00,3.56,97.50,94.03
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,3.10,-6.65,97.50,75.00,4.87,86.25,82.05
Operation manager,Public relations manager,37.1,66.4,87.47,0.54,-2.75,100.00,100.00,1.64,100.00,98.36
Training and development manager,Social and community service manager,48.0,71.7,87.29,-2.01,-1.12,100.00,45.00,-0.44,72.50,72.18
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.30,0.63,100.00,85.00,-0.47,92.50,92.07
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,5.57,-7.45,100.00,85.00,6.51,92.50,86.48
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-2.16,-14.70,100.00,50.00,6.27,75.00,70.30
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-7.25,1.73,97.50,75.00,-4.49,86.25,82.38
Web developer,Graphic designer,19.4,54.7,86.62,2.51,-2.84,100.00,48.65,2.67,74.32,72.34
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-2.63,-2.00,100.00,70.00,-0.32,85.00,84.73
Chemical engineer,Biological scientist,21.6,55.0,86.36,3.30,-1.96,85.00,21.62,2.63,53.31,51.91
Dentist,Dental hygienist,39.5,95.7,86.25,1.31,2.09,94.74,100.00,-0.39,97.37,96.99
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.20,-1.64,100.00,100.00,0.72,100.00,99.28
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-1.72,-0.69,90.00,16.22,-0.52,53.11,52.83
Information security analyst,Training and development specialist,19.3,56.7,85.97,-2.23,-0.64,95.00,100.00,-0.79,97.50,96.73
Software developer,Graphic designer,20.2,54.7,85.82,2.24,1.73,100.00,81.08,0.25,90.54,90.31
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.42,-0.69,100.00,100.00,1.06,100.00,98.94
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-1.24,-3.77,100.00,92.50,1.26,96.25,95.03
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-2.53,0.11,100.00,63.64,-1.32,81.82,80.74
Lawyer,Paralegal,39.5,83.0,85.66,3.83,1.86,100.00,85.00,0.98,92.50,91.59
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.81,-0.40,100.00,100.00,0.60,100.00,99.40
Operation manager,Social and community service manager,37.1,71.7,85.47,-0.74,-1.87,100.00,100.00,0.56,100.00,99.44
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.44,-2.85,100.00,97.50,1.65,98.75,97.12
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-2.48,-7.67,100.00,82.50,2.59,91.25,88.88
Property assessor,Insurance underwriter,34.2,56.9,85.13,-1.45,-2.07,100.00,100.00,0.31,100.00,99.69
Operation manager,Human resources worker,37.1,76.5,84.98,2.27,-1.42,97.50,100.00,1.84,98.75,96.93
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.96,-2.59,100.00,100.00,0.81,100.00,99.19
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,1.39,-5.04,93.94,87.50,3.22,90.72,87.80
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.02,0.49,85.00,37.50,-0.26,61.25,61.09
Industrial production manager,Accountant,19.1,57.0,84.49,-0.44,-1.35,100.00,100.00,0.45,100.00,99.55
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-1.89,-0.65,97.50,100.00,-0.62,98.75,98.14
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-4.14,-3.97,100.00,87.50,-0.09,93.75,93.67
Chemical technician,Medical scientist,35.0,51.8,84.20,2.48,1.74,89.29,97.37,0.37,93.33,92.98
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-1.55,-3.99,100.00,100.00,1.22,100.00,98.78
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-1.85,-6.76,100.00,89.66,2.46,94.83,92.50
Chemical technician,Biological scientist,35.0,55.0,83.89,0.15,-1.57,92.86,29.73,0.86,61.29,60.77
Cost estimator,Accountant,17.7,57.0,83.72,-0.74,0.27,100.00,100.00,-0.50,100.00,99.50
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.35,2.02,95.00,20.00,-0.33,57.50,57.31
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.44,-2.02,75.00,100.00,0.79,87.50,86.81
Operation manager,Accountant,37.1,57.0,83.57,-1.43,-1.22,100.00,100.00,-0.10,100.00,99.90
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.86,-4.70,92.86,69.57,2.78,81.21,78.95
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-4.04,-6.43,100.00,86.36,1.20,93.18,92.06
Software developer,Advertising sales agent,20.2,52.7,83.02,1.50,-6.97,100.00,100.00,4.24,100.00,95.76
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.38,-2.38,72.22,100.00,1.00,86.11,85.25
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-3.53,-5.59,100.00,34.21,1.03,67.11,66.41
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.10,-2.05,100.00,100.00,0.97,100.00,99.03
Materials engineer,Medical scientist,13.5,51.8,82.86,4.87,0.36,72.50,100.00,2.26,86.25,84.30
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-2.34,-3.30,100.00,72.50,0.48,86.25,85.84
Property assessor,Accountant,34.2,57.0,82.77,-1.68,-0.73,100.00,100.00,-0.48,100.00,99.52
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-2.06,-3.73,100.00,40.62,0.83,70.31,69.73
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.81,-4.84,97.22,96.88,2.01,97.05,95.09
Painter,Artist,10.4,51.6,82.54,0.81,-1.09,100.00,60.00,0.95,80.00,79.24
Software developer,Accountant,20.2,57.0,82.50,0.42,-2.82,100.00,100.00,1.62,100.00,98.38
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.61,-7.19,100.00,100.00,4.40,100.00,95.60
Operation manager,Compliance officer,37.1,51.8,82.41,0.90,-2.15,95.00,100.00,1.52,97.50,96.01
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-1.08,2.38,100.00,63.16,-1.73,81.58,80.16
Materials engineer,Biological scientist,13.5,55.0,82.14,-1.43,-1.25,77.50,75.68,-0.09,76.59,76.52
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.24,-13.78,100.00,80.77,7.01,90.38,84.04
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.43,-15.79,100.00,36.84,7.68,68.42,63.16
Property assessor,Tax preparer,34.2,66.3,81.93,-2.02,-1.85,100.00,100.00,-0.09,100.00,99.91
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,1.90,-5.35,75.00,95.65,3.63,85.33,82.23
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-2.82,-2.71,100.00,100.00,-0.06,100.00,99.94
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-2.48,-6.97,100.00,93.75,2.25,96.88,94.70
Operation manager,Public relations specialist,37.1,76.2,81.53,0.48,-3.59,100.00,100.00,2.03,100.00,97.97
Property assessor,Real estate broker,34.2,57.0,81.51,-1.41,-1.61,92.50,100.00,0.10,96.25,96.15
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-1.15,-7.65,100.00,89.29,3.25,94.64,91.57
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,2.59,-10.62,100.00,92.11,6.61,96.05,89.71
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.08,-2.98,100.00,100.00,1.45,100.00,98.55
Information security analyst,Accountant,19.3,57.0,81.08,0.05,-1.33,100.00,100.00,0.69,100.00,99.31
Web developer,Advertising sales agent,19.4,52.7,81.04,1.30,-7.64,100.00,100.00,4.47,100.00,95.53
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,4.20,-2.29,57.50,97.50,3.24,77.50,74.99
Computer support specialist,Customer service representative,26.2,65.3,80.93,5.74,-5.49,85.00,100.00,5.62,92.50,87.31
Software developer,Customer service representative,20.2,65.3,80.93,7.68,-3.84,95.00,100.00,5.76,97.50,91.89
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-1.47,-0.38,100.00,0.00,-0.55,50.00,49.73
Surgeon,Medical scientist,20.0,51.8,80.81,2.72,0.26,93.55,100.00,1.23,96.77,95.58
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.95,-2.59,100.00,100.00,0.82,100.00,99.18
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,4.99,-4.16,47.50,97.50,4.57,72.50,69.18
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,1.81,-4.82,92.50,100.00,3.32,96.25,93.06
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.34,-3.03,100.00,92.50,2.68,96.25,93.67
Information security analyst,Executive secretary,19.3,90.0,80.53,7.28,-7.16,95.00,100.00,7.22,97.50,90.46
Property assessor,Loan officer,34.2,51.6,80.52,-1.73,-2.33,100.00,100.00,0.30,100.00,99.70
Software developer,Insurance sales agent,20.2,54.9,80.48,1.94,-11.88,100.00,95.45,6.91,97.73,90.97
Lawyer,Accountant,39.5,57.0,80.39,0.84,-3.16,100.00,100.00,2.00,100.00,98.00
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.88,-2.79,97.50,100.00,1.84,98.75,96.94
Information security analyst,Public relations specialist,19.3,76.2,80.07,3.65,-1.85,92.50,100.00,2.75,96.25,93.60
Software developer,Public relations specialist,20.2,76.2,79.88,4.87,-5.73,100.00,100.00,5.30,100.00,94.70
Cook,Baker,39.8,65.5,79.84,0.86,-1.64,22.50,2.50,1.25,12.50,12.34
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.32,-4.65,83.33,91.30,1.67,87.32,85.86
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.22,-5.37,92.50,95.00,3.30,93.75,90.66
Lawyer,Legal secretary,39.5,96.4,79.62,10.39,-17.90,95.00,82.76,14.14,88.88,76.31
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-4.50,-1.25,100.00,85.00,-1.63,92.50,91.00
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.50,-2.97,100.00,71.43,1.74,85.71,84.23
Property assessor,Social and community service manager,34.2,71.7,79.29,2.69,-3.41,85.00,100.00,3.05,92.50,89.68
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.04,-1.47,95.00,81.08,1.76,88.04,86.49
Web developer,Customer service representative,19.4,65.3,79.26,6.21,-5.55,92.50,100.00,5.88,96.25,90.59
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,1.09,-8.21,100.00,96.43,4.65,98.21,93.65
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.92,-2.62,90.00,100.00,2.27,95.00,92.84
Personal financial advisor,Loan officer,32.6,51.6,79.02,-1.12,-4.52,100.00,100.00,1.70,100.00,98.30
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.79,0.41,100.00,100.00,-0.60,100.00,99.40
Software quality tester,Customer service representative,44.1,65.3,78.93,3.98,-3.30,97.50,100.00,3.64,98.75,95.16
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.61,0.29,100.00,97.50,-0.95,98.75,97.81
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.02,-4.96,100.00,70.00,2.47,85.00,82.90
Software developer,Insurance underwriter,20.2,56.9,78.63,1.15,-6.96,100.00,100.00,4.05,100.00,95.95
Property assessor,Insurance sales agent,34.2,54.9,78.62,-2.51,-2.74,100.00,100.00,0.12,100.00,99.88
Software quality tester,Graphic designer,44.1,54.7,78.60,0.29,3.41,100.00,97.30,-1.56,98.65,97.11
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,1.57,-10.84,100.00,97.37,6.21,98.68,92.56
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.17,1.20,100.00,100.00,-0.52,100.00,99.48
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.64,-5.49,100.00,35.00,3.07,67.50,65.43
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.04,-9.73,100.00,69.57,4.85,84.78,80.67
Database administrator,Executive secretary,30.8,90.0,78.39,7.09,-8.46,97.50,45.83,7.77,71.67,66.10
Lawyer,Loan officer,39.5,51.6,78.35,2.63,-5.31,100.00,79.49,3.97,89.74,86.18
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.49,-1.27,95.00,87.50,0.88,91.25,90.45
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,1.43,3.20,47.22,34.78,-0.88,41.00,40.64
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-3.43,-4.90,97.22,85.00,0.73,91.11,90.44
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-3.22,-5.17,100.00,100.00,0.97,100.00,99.03
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-3.30,-4.24,100.00,100.00,0.47,100.00,99.53
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.02,-5.52,100.00,100.00,2.77,100.00,97.23
Cost estimator,Graphic designer,17.7,54.7,78.03,-1.30,3.64,100.00,94.59,-2.47,97.30,94.89
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.38,-13.82,100.00,90.91,6.72,95.45,89.04
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-1.63,-5.07,100.00,100.00,1.72,100.00,98.28
Food service manager,Lodging manager,46.7,61.6,78.00,-1.52,-1.19,100.00,100.00,-0.17,100.00,99.83
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.53,-3.71,100.00,100.00,2.12,100.00,97.88
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.25,-3.89,100.00,97.50,1.82,98.75,96.95
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.66,-1.44,100.00,95.00,-0.61,97.50,96.91
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,12.78,5.26,31.25,30.43,3.76,30.84,29.68
Web developer,Public relations specialist,19.4,76.2,77.89,5.21,-5.14,100.00,100.00,5.17,100.00,94.83
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.94,-6.17,100.00,95.00,3.55,97.50,94.04
Photographer,Artist,48.5,51.6,77.87,1.30,0.30,100.00,97.50,0.50,98.75,98.26
Database administrator,Compliance officer,30.8,51.8,77.85,4.33,-3.59,95.00,75.00,3.96,85.00,81.64
Chief executive,Executive secretary,30.6,90.0,77.82,1.06,-12.05,100.00,95.83,6.55,97.92,91.50
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-1.92,-1.85,100.00,100.00,-0.03,100.00,99.97
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-0.03,-3.42,100.00,100.00,1.69,100.00,98.31
Surgeon,Physician assistant,20.0,68.8,77.67,6.62,-5.87,93.55,97.50,6.25,95.52,89.56
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,-2.02,-3.51,100.00,96.30,0.75,98.15,97.42
Web developer,Insurance sales agent,19.4,54.9,77.45,1.41,-10.64,100.00,100.00,6.02,100.00,93.98
Cost estimator,Public relations specialist,17.7,76.2,77.43,2.83,-0.68,92.50,100.00,1.76,96.25,94.56
Logistician,Compliance officer,38.7,51.8,77.42,5.35,-3.70,75.00,100.00,4.53,87.50,83.54
Mechanical engineer,Medical scientist,10.1,51.8,77.42,3.85,-0.18,82.50,100.00,2.01,91.25,89.41
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-2.60,-1.98,100.00,100.00,-0.31,100.00,99.69
Property assessor,Lodging manager,34.2,61.6,77.25,-0.40,-1.29,100.00,100.00,0.45,100.00,99.55
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.04,-8.33,100.00,100.00,4.14,100.00,95.86
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-2.34,-0.37,65.00,100.00,-0.98,82.50,81.69
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-5.17,-0.38,81.82,100.00,-2.40,90.91,88.73
Computer systems manager,Compliance officer,27.7,51.8,77.12,3.57,-3.15,100.00,100.00,3.36,100.00,96.64
Database administrator,File Clerk,30.8,76.0,77.11,2.37,-7.27,100.00,28.00,4.82,64.00,60.91
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-2.16,-1.26,100.00,100.00,-0.45,100.00,99.55
Database administrator,Billing and posting clerk,30.8,91.4,77.03,10.40,3.60,75.00,4.35,3.40,39.67,38.33
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,3.57,-6.42,95.00,95.65,5.00,95.33,90.56
Property assessor,Executive secretary,34.2,90.0,76.98,4.51,-6.44,100.00,100.00,5.47,100.00,94.53
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,4.90,-2.69,50.00,100.00,3.80,75.00,72.15
