occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Human resources worker,47.3,76.5,100.00,30.00,1.25,65.00,64.19
Facilities manager,Human resources manager,23.4,76.5,42.50,100.00,15.00,71.25,60.56
Architectural and engineering manager,Training and development specialist,12.8,56.7,97.50,97.50,-1.25,97.50,96.28
Training and development manager,Marketing specialist,48.0,61.7,100.00,35.00,6.25,67.50,63.28
Architectural and engineering manager,Administrative services manager,12.8,74.0,100.00,100.00,0.00,100.00,100.00
Architectural and engineering manager,Human resources manager,12.8,76.5,70.00,97.50,8.75,83.75,76.42
Management analyst,Human resources worker,46.6,76.5,100.00,100.00,1.25,100.00,98.75
Training and development manager,Human resources worker,48.0,76.5,100.00,7.50,7.50,53.75,49.72
Project management specialist,Operations research analyst,47.3,55.0,100.00,97.50,-1.25,98.75,97.52
Project management specialist,Financial manager,47.3,56.2,100.00,77.50,-2.50,88.75,86.53
Sales manager,Human resources worker,33.1,76.5,100.00,77.50,10.00,88.75,79.88
Facilities manager,Marketing manager,23.4,62.4,60.00,100.00,5.00,80.00,76.00
Facilities manager,Administrative services manager,23.4,74.0,100.00,100.00,2.50,100.00,97.50
Sales manager,Administrative services manager,33.1,74.0,100.00,100.00,0.00,100.00,100.00
Management analyst,Administrative services manager,46.6,74.0,100.00,100.00,0.00,100.00,100.00
Purchasing manager,Human resources worker,47.7,76.5,100.00,45.00,22.50,72.50,56.19
Management analyst,Training and development specialist,46.6,56.7,100.00,100.00,0.00,100.00,100.00
Architectural and engineering manager,Public relations manager,12.8,66.4,92.50,100.00,8.75,96.25,87.83
Financial and investment analyst,Training and development specialist,43.9,56.7,100.00,77.50,2.50,88.75,86.53
Facilities manager,Public relations manager,23.4,66.4,92.50,97.50,15.00,95.00,80.75
Sales manager,Training and development specialist,33.1,56.7,100.00,95.00,-3.75,97.50,93.84
Financial and investment analyst,Administrative services manager,43.9,74.0,100.00,90.00,3.75,95.00,91.44
Architectural and engineering manager,Financial manager,12.8,56.2,97.50,100.00,-2.50,98.75,96.28
Purchasing manager,Marketing specialist,47.7,61.7,97.50,90.00,0.00,93.75,93.75
Training and development manager,Financial manager,48.0,56.2,100.00,47.50,-6.25,73.75,69.14
Sales manager,Advertising sales agent,33.1,52.7,100.00,100.00,1.52,100.00,98.48
Management analyst,Accountant,46.6,57.0,100.00,100.00,0.00,100.00,100.00
Industrial production manager,Human resources manager,19.1,76.5,87.50,97.50,12.50,92.50,80.94
Facilities manager,Social and community service manager,23.4,71.7,97.50,67.50,18.75,82.50,67.03
Purchasing manager,Administrative services manager,47.7,74.0,100.00,100.00,2.50,100.00,97.50
Industrial production manager,Financial manager,19.1,56.2,85.00,100.00,0.00,92.50,92.50
Operation manager,Financial manager,37.1,56.2,100.00,100.00,1.25,100.00,98.75
Industrial production manager,Human resources worker,19.1,76.5,95.00,82.50,18.75,88.75,72.11
Sales manager,Insurance sales agent,33.1,54.9,100.00,100.00,8.06,100.00,91.94
Architectural and engineering manager,Marketing specialist,12.8,61.7,95.00,95.00,1.25,95.00,93.81
Postsecondary teacher,Secondary school teacher,46.6,56.9,72.50,3.33,0.00,37.92,37.92
Facilities manager,Human resources worker,23.4,76.5,65.00,80.00,38.75,72.50,44.41
Software developer,Marketing specialist,20.2,61.7,100.00,92.50,6.25,96.25,90.23
Industrial production manager,Marketing manager,19.1,62.4,90.00,100.00,6.25,95.00,89.06
Facilities manager,Training and development specialist,23.4,56.7,65.00,95.00,-8.75,80.00,73.00
Software developer,Operations research analyst,20.2,55.0,100.00,97.50,2.50,98.75,96.28
Web and digital interface designer,Marketing specialist,42.7,61.7,97.50,90.00,-5.00,93.75,89.06
Information security analyst,Administrative services manager,19.3,74.0,100.00,100.00,0.00,100.00,100.00
Industrial production manager,Operations research analyst,19.1,55.0,100.00,100.00,0.00,100.00,100.00
Facilities manager,Financial manager,23.4,56.2,82.50,100.00,-6.25,91.25,85.55
Financial and investment analyst,Marketing manager,43.9,62.4,100.00,80.00,18.75,90.00,73.12
Industrial production manager,Public relations manager,19.1,66.4,97.50,100.00,5.00,98.75,93.81
Project management specialist,Public relations specialist,47.3,76.2,100.00,92.50,5.00,96.25,91.44
Industrial production manager,Administrative services manager,19.1,74.0,100.00,100.00,0.00,100.00,100.00
Facilities manager,Marketing specialist,23.4,61.7,77.50,92.50,5.00,85.00,80.75
Financial and investment analyst,Marketing specialist,43.9,61.7,100.00,77.50,18.75,88.75,72.11
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,39.29,96.30,7.27,67.79,62.86
Operation manager,Marketing manager,37.1,62.4,95.00,100.00,2.50,97.50,95.06
Industrial production manager,Training and development specialist,19.1,56.7,92.50,97.50,-3.75,95.00,91.44
Purchasing manager,Accountant,47.7,57.0,100.00,100.00,0.00,100.00,100.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,100.00,55.00,8.75,77.50,70.72
Financial and investment analyst,Public relations manager,43.9,66.4,97.50,57.50,25.00,77.50,58.12
Chemical engineer,Medical scientist,21.6,51.8,75.00,21.05,19.23,48.03,38.79
Operation manager,Human resources manager,37.1,76.5,97.50,100.00,5.00,98.75,93.81
Architectural and engineering manager,Human resources worker,12.8,76.5,87.50,92.50,21.25,90.00,70.88
Operation manager,Public relations manager,37.1,66.4,100.00,100.00,0.00,100.00,100.00
Training and development manager,Social and community service manager,48.0,71.7,100.00,40.00,8.75,70.00,63.87
Financial and investment analyst,Accountant,43.9,57.0,100.00,90.00,2.50,95.00,92.62
Financial and investment analyst,Human resources manager,43.9,76.5,97.50,85.00,20.00,91.25,73.00
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,100.00,39.47,6.41,69.74,65.27
Purchasing manager,Training and development specialist,47.7,56.7,97.50,92.50,-5.00,95.00,90.25
Web developer,Graphic designer,19.4,54.7,95.00,16.22,3.90,55.61,53.44
Purchasing manager,Social and community service manager,47.7,71.7,100.00,75.00,12.50,87.50,76.56
Chemical engineer,Biological scientist,21.6,55.0,82.50,13.51,20.78,48.01,38.03
Dentist,Dental hygienist,39.5,95.7,97.37,100.00,4.88,98.68,93.87
Software quality tester,Operations research analyst,44.1,55.0,100.00,100.00,0.00,100.00,100.00
Web and digital interface designer,Graphic designer,42.7,54.7,82.50,5.41,-12.99,43.95,38.24
Information security analyst,Training and development specialist,19.3,56.7,77.50,100.00,-2.50,88.75,86.53
Software developer,Graphic designer,20.2,54.7,95.00,51.35,5.19,73.18,69.37
Architectural and engineering manager,Social and community service manager,12.8,71.7,100.00,97.50,-1.25,98.75,97.52
Web and digital interface designer,Operations research analyst,42.7,55.0,97.50,90.00,-5.00,93.75,89.06
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,96.43,9.09,2.56,52.76,51.41
Lawyer,Paralegal,39.5,83.0,97.50,85.00,7.50,91.25,84.41
Architectural and engineering manager,Operations research analyst,12.8,55.0,100.00,100.00,0.00,100.00,100.00
Operation manager,Social and community service manager,37.1,71.7,100.00,100.00,0.00,100.00,100.00
Industrial production manager,Social and community service manager,19.1,71.7,100.00,97.50,-2.50,98.75,96.28
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,75.00,40.00,25.00,57.50,43.12
Property assessor,Insurance underwriter,34.2,56.9,100.00,100.00,0.00,100.00,100.00
Operation manager,Human resources worker,37.1,76.5,100.00,100.00,1.25,100.00,98.75
Computer systems analyst,Operations research analyst,37.8,55.0,100.00,100.00,0.00,100.00,100.00
Building cleaner,Housekeeping cleaner,38.7,88.4,69.70,80.00,0.00,74.85,74.85
Postsecondary teacher,School psychologist,46.6,87.9,45.00,15.62,0.00,30.31,30.31
Industrial production manager,Accountant,19.1,57.0,100.00,100.00,0.00,100.00,100.00
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,52.50,100.00,-7.50,76.25,70.53
Facilities manager,Social and human service assistant,23.4,75.3,97.50,90.00,11.25,93.75,83.20
Chemical technician,Medical scientist,35.0,51.8,100.00,42.11,4.55,71.05,67.82
Counter and rental clerk,Order clerk,38.7,58.3,100.00,100.00,-4.17,100.00,95.83
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,95.00,72.41,8.70,83.71,76.43
Chemical technician,Biological scientist,35.0,55.0,100.00,27.03,1.54,63.51,62.54
Cost estimator,Accountant,17.7,57.0,100.00,97.50,1.25,98.75,97.52
Postsecondary teacher,Teaching assistant,46.6,79.5,55.00,12.50,-2.50,33.75,32.91
Food service manager,Food preparation worker,46.7,58.7,55.00,97.50,8.75,76.25,69.58
Operation manager,Accountant,37.1,57.0,100.00,100.00,0.00,100.00,100.00
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,78.57,39.13,11.76,58.85,51.93
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,100.00,40.91,8.00,70.45,64.82
Software developer,Advertising sales agent,20.2,52.7,100.00,100.00,1.52,100.00,98.48
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,72.22,100.00,-1.59,86.11,84.74
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,100.00,10.53,4.55,55.26,52.75
Cost estimator,Insurance underwriter,17.7,56.9,100.00,100.00,0.00,100.00,100.00
Materials engineer,Medical scientist,13.5,51.8,82.50,89.47,16.67,85.99,71.66
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,92.86,60.00,25.00,76.43,57.32
Property assessor,Accountant,34.2,57.0,100.00,100.00,0.00,100.00,100.00
Postsecondary teacher,Special education teacher,46.6,86.6,92.50,25.00,6.94,58.75,54.67
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,88.89,96.88,8.82,92.88,84.69
Painter,Artist,10.4,51.6,100.00,40.00,4.00,70.00,67.20
Software developer,Accountant,20.2,57.0,100.00,100.00,0.00,100.00,100.00
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,100.00,100.00,-1.28,100.00,98.72
Operation manager,Compliance officer,37.1,51.8,100.00,100.00,0.00,100.00,100.00
Chemists and materials scientist,Medical scientist,36.0,51.8,100.00,2.63,1.43,51.32,50.58
Materials engineer,Biological scientist,13.5,55.0,82.50,54.05,1.30,68.28,67.39
Web and digital interface designer,Advertising sales agent,42.7,52.7,97.50,76.92,-4.55,87.21,83.25
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,97.50,34.21,2.56,65.86,64.17
Property assessor,Tax preparer,34.2,66.3,90.00,100.00,-5.19,95.00,90.06
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,75.00,95.65,0.00,85.33,85.33
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,100.00,96.15,3.70,98.08,94.44
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,89.29,87.50,8.33,88.39,81.03
Operation manager,Public relations specialist,37.1,76.2,100.00,100.00,0.00,100.00,100.00
Property assessor,Real estate broker,34.2,57.0,87.50,100.00,-8.75,93.75,85.55
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,96.43,78.57,19.64,87.50,70.31
Software developer,Insurance claims and policy processing clerk,20.2,80.1,100.00,73.68,17.95,86.84,71.26
Information security analyst,Insurance underwriter,19.3,56.9,100.00,100.00,0.00,100.00,100.00
Information security analyst,Accountant,19.3,57.0,100.00,100.00,0.00,100.00,100.00
Web developer,Advertising sales agent,19.4,52.7,100.00,92.31,1.52,96.15,94.70
Postsecondary teacher,Public relations specialist,46.6,76.2,65.00,85.00,16.25,75.00,62.81
Computer support specialist,Customer service representative,26.2,65.3,97.50,100.00,2.94,98.75,95.85
Software developer,Customer service representative,20.2,65.3,100.00,100.00,0.00,100.00,100.00
Chemists and materials scientist,Biological scientist,36.0,55.0,100.00,2.70,1.45,51.35,50.61
Surgeon,Medical scientist,20.0,51.8,87.10,94.74,4.35,90.92,86.96
Operation manager,Insurance underwriter,37.1,56.9,100.00,100.00,0.00,100.00,100.00
Postsecondary teacher,Social and community service manager,46.6,71.7,72.50,65.00,13.75,68.75,59.30
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,90.00,95.65,6.35,92.83,86.93
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,100.00,80.00,7.50,90.00,83.25
Information security analyst,Executive secretary,19.3,90.0,92.50,100.00,1.56,96.25,94.75
Property assessor,Loan officer,34.2,51.6,97.50,100.00,0.00,98.75,98.75
Software developer,Insurance sales agent,20.2,54.9,100.00,100.00,8.06,100.00,91.94
Lawyer,Accountant,39.5,57.0,100.00,100.00,5.00,100.00,95.00
Information security analyst,Social and community service manager,19.3,71.7,97.50,100.00,-1.25,98.75,97.52
Information security analyst,Public relations specialist,19.3,76.2,95.00,100.00,5.00,97.50,92.62
Software developer,Public relations specialist,20.2,76.2,97.50,97.50,6.25,97.50,91.41
Cook,Baker,39.8,65.5,0.00,12.50,7.50,6.25,5.78
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,72.22,82.61,1.69,77.42,76.10
Postsecondary teacher,Social and human service assistant,46.6,75.3,77.50,70.00,13.75,73.75,63.61
Lawyer,Legal secretary,39.5,96.4,80.00,68.97,13.04,74.48,64.77
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,100.00,75.00,11.29,87.50,77.62
Chemical technician,Miscellaneous health technician,35.0,72.7,100.00,61.90,10.20,80.95,72.69
Property assessor,Social and community service manager,34.2,71.7,97.50,100.00,-1.25,98.75,97.52
Mechanical engineer,Biological scientist,10.1,55.0,100.00,54.05,6.49,77.03,72.03
Web developer,Customer service representative,19.4,65.3,97.50,100.00,2.94,98.75,95.85
Web and digital interface designer,Customer service representative,42.7,65.3,97.50,85.71,2.94,91.61,88.91
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,82.50,100.00,3.75,91.25,87.83
Personal financial advisor,Loan officer,32.6,51.6,100.00,100.00,-3.80,100.00,96.20
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,97.22,36.36,14.89,66.79,56.85
Software quality tester,Customer service representative,44.1,65.3,100.00,100.00,0.00,100.00,100.00
Postsecondary teacher,Insurance underwriter,46.6,56.9,97.50,87.50,-2.50,92.50,90.19
Web and digital interface designer,Social and community service manager,42.7,71.7,97.50,62.50,1.25,80.00,79.00
Software developer,Insurance underwriter,20.2,56.9,100.00,92.50,7.50,96.25,89.03
Property assessor,Insurance sales agent,34.2,54.9,100.00,100.00,0.00,100.00,100.00
Software quality tester,Graphic designer,44.1,54.7,95.00,83.78,7.79,89.39,82.43
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,100.00,89.47,7.69,94.74,87.45
Chemical technician,Ophthalmic medical technician,35.0,73.7,100.00,100.00,7.69,100.00,92.31
Lawyer,Insurance underwriter,39.5,56.9,100.00,17.50,1.25,58.75,58.02
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,100.00,47.83,11.11,73.91,65.70
Database administrator,Executive secretary,30.8,90.0,97.50,45.83,7.81,71.67,66.07
Lawyer,Loan officer,39.5,51.6,97.50,28.21,12.66,62.85,54.90
Postsecondary teacher,Mental health counselor,46.6,74.6,70.00,70.00,6.25,70.00,65.62
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,50.00,39.13,-1.69,44.57,43.81
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,91.67,77.50,25.00,84.58,63.44
Occupational health and safety specialist,Order clerk,17.9,58.3,85.00,100.00,-1.39,92.50,91.22
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,100.00,0.00,100.00,100.00
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,97.22,96.43,4.69,96.83,92.29
Cost estimator,Graphic designer,17.7,54.7,77.50,86.49,6.49,81.99,76.67
Web and digital interface designer,Insurance sales agent,42.7,54.9,97.50,72.73,3.23,85.11,82.37
Personal financial advisor,Insurance underwriter,32.6,56.9,100.00,100.00,0.00,100.00,100.00
Food service manager,Lodging manager,46.7,61.6,97.50,100.00,-1.25,98.75,97.52
Software quality tester,Advertising sales agent,44.1,52.7,100.00,100.00,0.00,100.00,100.00
Software quality tester,Insurance underwriter,44.1,56.9,100.00,97.50,6.25,98.75,92.58
Printing press operator,Filling machine operator,24.7,57.3,100.00,92.50,1.25,96.25,95.05
Counter and rental clerk,Billing and posting clerk,38.7,91.4,50.00,26.09,-7.69,38.04,35.12
Web developer,Public relations specialist,19.4,76.2,100.00,90.00,10.00,95.00,85.50
Web and digital interface designer,Public relations specialist,42.7,76.2,97.50,87.50,8.75,92.50,84.41
Photographer,Artist,48.5,51.6,97.50,92.50,0.00,95.00,95.00
Database administrator,Compliance officer,30.8,51.8,97.50,32.50,3.75,65.00,62.56
Chief executive,Executive secretary,30.6,90.0,100.00,87.50,7.81,93.75,86.43
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,100.00,100.00,0.00,100.00,100.00
Cost estimator,Advertising sales agent,17.7,52.7,100.00,100.00,0.00,100.00,100.00
Surgeon,Physician assistant,20.0,68.8,90.32,95.00,15.49,92.66,78.31
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,100.00,96.30,1.85,98.15,96.33
Web developer,Insurance sales agent,19.4,54.9,100.00,100.00,4.84,100.00,95.16
Cost estimator,Public relations specialist,17.7,76.2,95.00,100.00,6.25,97.50,91.41
Logistician,Compliance officer,38.7,51.8,92.50,95.00,3.75,93.75,90.23
Mechanical engineer,Medical scientist,10.1,51.8,100.00,78.95,11.54,89.47,79.15
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,100.00,100.00,1.52,100.00,98.48
Property assessor,Lodging manager,34.2,61.6,97.50,100.00,0.00,98.75,98.75
Software quality tester,Insurance sales agent,44.1,54.9,100.00,100.00,3.23,100.00,96.77
Wastewater treatment system operator,Filling machine operator,7.3,57.3,52.50,100.00,-1.25,76.25,75.30
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,72.73,100.00,-3.23,86.36,83.58
Computer systems manager,Compliance officer,27.7,51.8,100.00,85.00,3.75,92.50,89.03
Database administrator,File Clerk,30.8,76.0,100.00,4.00,3.08,52.00,50.40
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,97.22,100.00,1.32,98.61,97.31
Database administrator,Billing and posting clerk,30.8,91.4,85.00,0.00,11.11,42.50,37.78
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,95.00,91.30,11.11,93.15,82.80
Property assessor,Executive secretary,34.2,90.0,100.00,100.00,1.56,100.00,98.44
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,37.50,100.00,2.99,68.75,66.70
Web developer,Insurance claims and policy processing clerk,19.4,80.1,100.00,55.26,12.82,77.63,67.68
Database administrator,Receptionist,30.8,89.1,92.50,71.43,8.82,81.96,74.73
Personal financial advisor,Mental health counselor,32.6,74.6,100.00,100.00,-2.50,100.00,97.50
Cost estimator,Executive secretary,17.7,90.0,92.50,95.83,0.00,94.17,94.17
Cost estimator,Insurance sales agent,17.7,54.9,100.00,100.00,3.23,100.00,96.77
Cost estimator,Tax preparer,17.7,66.3,70.00,94.59,-1.30,82.30,81.23
Cost estimator,Real estate broker,17.7,57.0,100.00,97.50,3.75,98.75,95.05
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,100.00,100.00,-1.28,100.00,98.72
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,100.00,100.00,8.62,100.00,91.38
Personal financial advisor,Real estate broker,32.6,57.0,100.00,100.00,1.25,100.00,98.75
Lawyer,Public relations specialist,39.5,76.2,97.50,70.00,16.25,83.75,70.14
Materials engineer,Medical appliance technician,13.5,58.9,97.50,67.50,3.75,82.50,79.41
Database administrator,Legal secretary,30.8,96.4,92.50,65.52,14.49,79.01,67.56
Cost estimator,Loan officer,17.7,51.6,90.00,100.00,1.27,95.00,93.80
Chemical technician,Pharmacy technician,35.0,79.3,100.00,100.00,0.00,100.00,100.00
Chemical technician,Medical appliance technician,35.0,58.9,100.00,77.50,0.00,88.75,88.75
Web developer,Receptionist,19.4,89.1,95.00,100.00,10.29,97.50,87.46
Chief executive,Compliance officer,30.6,51.8,85.00,60.00,1.25,72.50,71.59
Counter and rental clerk,File Clerk,38.7,76.0,87.50,100.00,-2.44,93.75,91.46
Director,Editor,43.6,56.6,100.00,100.00,0.00,100.00,100.00
Software quality tester,Loan interviewer,44.1,76.9,92.50,80.00,12.31,86.25,75.63
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,85.00,100.00,0.00,92.50,92.50
Counter and rental clerk,Postal service clerk,38.7,54.1,68.75,94.74,-2.86,81.74,79.41
Food service manager,Social and human service assistant,46.7,75.3,100.00,100.00,5.00,100.00,95.00
Actor,Artist,47.0,51.6,100.00,100.00,0.00,100.00,100.00
Computer systems manager,Executive secretary,27.7,90.0,100.00,95.83,3.12,97.92,94.86
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,100.00,90.62,15.25,95.31,80.77
First-line supervisor of security workers,Compliance officer,22.5,51.8,92.50,100.00,0.00,96.25,96.25
Food service manager,Medical and health services manager,46.7,71.8,95.00,100.00,-1.25,97.50,96.28
Personal financial advisor,Tax preparer,32.6,66.3,97.50,100.00,-10.39,98.75,88.49
Computer systems manager,Loan officer,27.7,51.6,100.00,82.05,5.06,91.03,86.42
Personal financial advisor,Fundraiser,32.6,74.9,100.00,100.00,-2.50,100.00,97.50
Database administrator,Loan officer,30.8,51.6,100.00,5.13,0.00,52.56,52.56
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,96.30,87.50,-1.49,91.90,90.53
Software quality tester,Public relations specialist,44.1,76.2,100.00,100.00,2.50,100.00,97.50
Chemical technician,Medical assistant,35.0,88.8,100.00,95.24,4.08,97.62,93.63
Database administrator,Customer service representative,30.8,65.3,97.50,82.14,11.76,89.82,79.25
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,100.00,97.37,1.28,98.68,97.42
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,100.00,100.00,2.50,100.00,97.50
Database administrator,Advertising sales agent,30.8,52.7,100.00,65.38,1.52,82.69,81.44
Mechanical engineer,Filling machine operator,10.1,57.3,77.50,100.00,1.25,88.75,87.64
Cutting worker,Filling machine operator,31.1,57.3,47.50,100.00,-7.50,73.75,68.22
Counter and rental clerk,Customer service representative,38.7,65.3,75.00,100.00,0.00,87.50,87.50
Counter and rental clerk,Cashier,38.7,69.8,87.50,100.00,-3.85,93.75,90.14
Emergency medical technician,Veterinary technician,39.4,89.9,77.78,100.00,0.00,88.89,88.89
Computer programmer,Graphic designer,21.5,54.7,100.00,16.22,5.19,58.11,55.09
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,59.09,100.00,-6.12,79.55,74.68
Computer systems manager,Legal secretary,27.7,96.4,95.00,96.55,2.90,95.78,93.00
Computer support specialist,Receptionist,26.2,89.1,97.50,100.00,0.00,98.75,98.75
Boiler operator,Filling machine operator,7.1,57.3,5.88,97.50,-1.35,51.69,50.99
Counter and rental clerk,Receptionist,38.7,89.1,81.25,100.00,-4.55,90.62,86.51
Web developer,Loan interviewer,19.4,76.9,97.50,72.00,4.62,84.75,80.84
Dentist,Dental assistant,39.5,92.8,97.37,61.54,11.76,79.45,70.11
Lawyer,Real estate broker,39.5,57.0,100.00,65.00,7.50,82.50,76.31
Logistician,Loan officer,38.7,51.6,92.50,87.18,6.33,89.84,84.15
Lawyer,Mental health counselor,39.5,74.6,100.00,67.50,11.25,83.75,74.33
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,100.00,36.84,5.13,68.42,64.91
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,77.50,100.00,0.00,88.75,88.75
Mechanical engineer,Medical appliance technician,10.1,58.9,100.00,52.50,20.00,76.25,61.00
Surgeon,Surgical technologist,20.0,76.9,90.32,100.00,2.70,95.16,92.59
Electrical and electronics engineer,Medical scientist,11.6,51.8,100.00,89.47,7.04,94.74,88.07
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,100.00,0.00,100.00,100.00
Surgeon,Biological scientist,20.0,55.0,83.87,51.35,0.00,67.61,67.61
Director,Artist,43.6,51.6,100.00,97.50,1.25,98.75,97.52
Occupational health and safety specialist,Customer service representative,17.9,65.3,97.50,100.00,0.00,98.75,98.75
Computer support specialist,Public safety telecommunicator,26.2,78.2,100.00,89.47,-3.85,94.74,91.09
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,100.00,1.59,100.00,98.41
Logistician,Paralegal,38.7,83.0,87.50,100.00,13.75,93.75,80.86
Postal service mail carrier,Postal service clerk,34.7,54.1,100.00,63.16,16.28,81.58,68.30
Printing press operator,Sewing machine operator,24.7,70.7,100.00,100.00,0.00,100.00,100.00
Web developer,Real estate broker,19.4,57.0,100.00,80.00,8.75,90.00,82.12
Construction manager,Real estate broker,10.6,57.0,100.00,97.50,6.25,98.75,92.58
Cutting worker,Sewing machine operator,31.1,70.7,85.00,100.00,-1.25,92.50,91.34
