occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,0.60,-3.38,100.00,77.50,1.99,88.75,86.99
Facilities manager,Public relations manager,23.4,66.4,90.26,7.02,-13.19,92.50,97.50,10.11,95.00,85.40
Sales manager,Training and development specialist,33.1,56.7,90.18,-2.95,3.99,100.00,95.00,-3.47,97.50,94.12
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.45,-11.28,100.00,90.00,5.87,95.00,89.43
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-2.41,-2.88,97.50,100.00,0.23,98.75,98.52
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-1.26,-6.80,97.50,90.00,2.77,93.75,91.15
Training and development manager,Financial manager,48.0,56.2,90.06,-9.17,-0.67,100.00,47.50,-4.25,73.75,70.61
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.80,-1.10,100.00,100.00,0.15,100.00,99.85
Management analyst,Accountant,46.6,57.0,89.84,-1.89,-0.41,100.00,100.00,-0.74,100.00,99.26
Industrial production manager,Human resources manager,19.1,76.5,89.80,8.97,-8.87,87.50,97.50,8.92,92.50,84.25
Facilities manager,Social and community service manager,23.4,71.7,89.67,3.93,-7.16,97.50,67.50,5.54,82.50,77.93
Purchasing manager,Administrative services manager,47.7,74.0,89.51,-3.14,-10.73,100.00,100.00,3.79,100.00,96.21
Industrial production manager,Financial manager,19.1,56.2,89.51,-3.18,-5.22,85.00,100.00,1.02,92.50,91.56
Operation manager,Financial manager,37.1,56.2,89.31,-5.76,-1.76,100.00,100.00,-2.00,100.00,98.00
Industrial production manager,Human resources worker,19.1,76.5,89.29,12.61,-6.16,95.00,82.50,9.39,88.75,80.42
Sales manager,Insurance sales agent,33.1,54.9,89.13,-1.23,-6.27,100.00,100.00,2.52,100.00,97.48
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,4.72,-7.12,95.00,95.00,5.92,95.00,89.37
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-1.98,-5.14,72.50,3.33,1.58,37.92,37.32
Facilities manager,Human resources worker,23.4,76.5,88.96,12.85,-8.47,65.00,80.00,10.66,72.50,64.77
Software developer,Marketing specialist,20.2,61.7,88.94,4.76,-10.57,100.00,92.50,7.66,96.25,88.87
Industrial production manager,Marketing manager,19.1,62.4,88.93,4.77,-7.10,90.00,100.00,5.94,95.00,89.36
Facilities manager,Training and development specialist,23.4,56.7,88.90,0.19,2.51,65.00,95.00,-1.16,80.00,79.07
Software developer,Operations research analyst,20.2,55.0,88.88,-0.98,-3.74,100.00,97.50,1.38,98.75,97.39
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,-6.43,-6.57,97.50,90.00,0.07,93.75,93.69
Information security analyst,Administrative services manager,19.3,74.0,88.53,-1.48,-8.71,100.00,100.00,3.61,100.00,96.39
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-2.38,-1.82,100.00,100.00,-0.28,100.00,99.72
Facilities manager,Financial manager,23.4,56.2,88.37,-4.70,-2.19,82.50,100.00,-1.26,91.25,90.10
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,2.79,-12.85,100.00,80.00,7.82,90.00,82.96
Industrial production manager,Public relations manager,19.1,66.4,88.35,9.20,-10.07,97.50,100.00,9.64,98.75,89.24
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.85,-6.69,100.00,92.50,3.77,96.25,92.62
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.06,-10.23,100.00,100.00,5.15,100.00,94.85
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.52,-4.23,77.50,92.50,2.88,85.00,82.55
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,2.74,-14.04,100.00,77.50,8.39,88.75,81.30
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,-1.35,-3.21,39.29,96.30,0.93,67.79,67.16
Operation manager,Marketing manager,37.1,62.4,88.12,5.00,-3.54,95.00,100.00,4.27,97.50,93.34
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.34,1.17,92.50,97.50,-0.41,95.00,94.61
Purchasing manager,Accountant,47.7,57.0,88.07,-3.25,-3.98,100.00,100.00,0.37,100.00,99.63
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.54,-3.01,100.00,55.00,1.24,77.50,76.54
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,8.45,-14.18,97.50,57.50,11.31,77.50,68.73
Chemical engineer,Medical scientist,21.6,51.8,87.70,9.61,-11.31,75.00,21.05,10.46,48.03,43.00
Operation manager,Human resources manager,37.1,76.5,87.61,11.62,-2.84,97.50,100.00,7.23,98.75,91.61
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,10.34,-13.27,87.50,92.50,11.81,90.00,79.37
Operation manager,Public relations manager,37.1,66.4,87.47,8.32,-3.02,100.00,100.00,5.67,100.00,94.33
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.76,-5.95,100.00,40.00,3.35,70.00,67.65
Financial and investment analyst,Accountant,43.9,57.0,87.27,-1.12,-6.59,100.00,90.00,2.73,95.00,92.40
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,6.90,-14.52,97.50,85.00,10.71,91.25,81.48
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-2.37,-7.06,100.00,39.47,2.34,69.74,68.10
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-1.20,0.35,97.50,92.50,-0.78,95.00,94.26
Web developer,Graphic designer,19.4,54.7,86.62,3.39,-2.19,95.00,16.22,2.79,55.61,54.06
Purchasing manager,Social and community service manager,47.7,71.7,86.53,2.79,-9.64,100.00,75.00,6.22,87.50,82.06
Chemical engineer,Biological scientist,21.6,55.0,86.36,10.73,-4.88,82.50,13.51,7.81,48.01,44.26
Dentist,Dental hygienist,39.5,95.7,86.25,1.18,-25.11,97.37,100.00,13.15,98.68,85.71
Software quality tester,Operations research analyst,44.1,55.0,86.23,-4.72,-0.91,100.00,100.00,-1.91,100.00,98.09
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-6.58,-0.13,82.50,5.41,-3.22,43.95,42.54
Information security analyst,Training and development specialist,19.3,56.7,85.97,-1.51,-0.40,77.50,100.00,-0.56,88.75,88.26
Software developer,Graphic designer,20.2,54.7,85.82,5.84,-3.82,95.00,51.35,4.83,73.18,69.64
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,4.46,-6.95,100.00,97.50,5.71,98.75,93.11
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-8.64,4.47,97.50,90.00,-6.56,93.75,87.60
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-2.89,-9.65,96.43,9.09,3.38,52.76,50.98
Lawyer,Paralegal,39.5,83.0,85.66,9.18,-4.26,97.50,85.00,6.72,91.25,85.12
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.17,-0.76,100.00,100.00,0.47,100.00,99.53
Operation manager,Social and community service manager,37.1,71.7,85.47,2.98,-1.05,100.00,100.00,2.01,100.00,97.99
Industrial production manager,Social and community service manager,19.1,71.7,85.20,4.37,-5.20,100.00,97.50,4.79,98.75,94.02
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.67,-13.78,75.00,40.00,8.22,57.50,52.77
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.96,1.96,100.00,100.00,-1.46,100.00,98.54
Operation manager,Human resources worker,37.1,76.5,84.98,10.62,0.58,100.00,100.00,5.02,100.00,94.98
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.32,-0.94,100.00,100.00,-0.19,100.00,99.81
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.79,-6.19,69.70,80.00,3.49,74.85,72.24
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.02,-5.19,45.00,15.62,2.59,30.31,29.53
Industrial production manager,Accountant,19.1,57.0,84.49,-0.22,-3.10,100.00,100.00,1.44,100.00,98.56
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-5.17,1.05,52.50,100.00,-3.11,76.25,73.88
Facilities manager,Social and human service assistant,23.4,75.3,84.45,3.44,-11.97,97.50,90.00,7.70,93.75,86.53
Chemical technician,Medical scientist,35.0,51.8,84.20,2.59,-4.41,100.00,42.11,3.50,71.05,68.57
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-2.17,-5.09,100.00,100.00,1.46,100.00,98.54
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.53,-7.06,95.00,72.41,3.26,83.71,80.98
Chemical technician,Biological scientist,35.0,55.0,83.89,3.55,-1.17,100.00,27.03,2.36,63.51,62.02
Cost estimator,Accountant,17.7,57.0,83.72,-2.94,-3.35,100.00,97.50,0.20,98.75,98.55
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-2.48,-3.03,55.00,12.50,0.27,33.75,33.66
Food service manager,Food preparation worker,46.7,58.7,83.62,1.32,-3.68,55.00,97.50,2.50,76.25,74.35
Operation manager,Accountant,37.1,57.0,83.57,-1.19,-1.56,100.00,100.00,0.19,100.00,99.81
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-4.70,-10.81,78.57,39.13,3.05,58.85,57.05
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-2.94,-13.92,100.00,40.91,5.49,70.45,66.59
Software developer,Advertising sales agent,20.2,52.7,83.02,1.61,-8.42,100.00,100.00,5.01,100.00,94.99
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-1.19,-1.53,72.22,100.00,0.17,86.11,85.96
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-5.29,-5.62,100.00,10.53,0.17,55.26,55.17
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-3.05,-2.01,100.00,100.00,-0.52,100.00,99.48
Materials engineer,Medical scientist,13.5,51.8,82.86,8.10,-2.64,82.50,89.47,5.37,85.99,81.37
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-4.84,-20.72,92.86,60.00,7.94,76.43,70.36
Property assessor,Accountant,34.2,57.0,82.77,-0.62,-1.16,100.00,100.00,0.27,100.00,99.73
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-1.57,-7.31,92.50,25.00,2.87,58.75,57.06
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.72,-12.41,88.89,96.88,5.84,92.88,87.46
Painter,Artist,10.4,51.6,82.54,1.37,-3.80,100.00,40.00,2.59,70.00,68.19
Software developer,Accountant,20.2,57.0,82.50,-0.41,-6.29,100.00,100.00,2.94,100.00,97.06
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.82,-5.04,100.00,100.00,2.11,100.00,97.89
Operation manager,Compliance officer,37.1,51.8,82.41,-2.96,-0.07,100.00,100.00,-1.45,100.00,98.55
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,1.15,-2.27,100.00,2.63,1.71,51.32,50.44
Materials engineer,Biological scientist,13.5,55.0,82.14,8.78,1.59,82.50,54.05,3.59,68.28,65.82
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-3.80,0.21,97.50,76.92,-2.01,87.21,85.46
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-5.03,-2.32,97.50,34.21,-1.36,65.86,64.96
Property assessor,Tax preparer,34.2,66.3,81.93,-2.94,-4.64,90.00,100.00,0.85,95.00,94.19
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-8.29,-8.13,75.00,95.65,-0.08,85.33,85.26
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-3.48,-1.81,100.00,96.15,-0.84,98.08,97.25
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-2.76,-15.61,89.29,87.50,6.42,88.39,82.72
Operation manager,Public relations specialist,37.1,76.2,81.53,6.86,-2.68,100.00,100.00,4.77,100.00,95.23
Property assessor,Real estate broker,34.2,57.0,81.51,-3.99,-2.95,87.50,100.00,-0.52,93.75,93.26
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-0.43,-14.70,96.43,78.57,7.13,87.50,81.26
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.53,-12.17,100.00,73.68,6.35,86.84,81.33
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.69,-4.47,100.00,100.00,1.39,100.00,98.61
Information security analyst,Accountant,19.3,57.0,81.08,-1.42,-3.69,100.00,100.00,1.13,100.00,98.87
Web developer,Advertising sales agent,19.4,52.7,81.04,1.35,-4.61,100.00,92.31,2.98,96.15,93.29
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.45,-14.38,65.00,85.00,7.92,75.00,69.06
Computer support specialist,Customer service representative,26.2,65.3,80.93,1.80,-5.27,97.50,100.00,3.53,98.75,95.26
Software developer,Customer service representative,20.2,65.3,80.93,5.54,-5.83,100.00,100.00,5.68,100.00,94.32
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.89,-0.01,100.00,2.70,0.45,51.35,51.12
Surgeon,Medical scientist,20.0,51.8,80.81,0.85,-5.37,87.10,94.74,3.11,90.92,88.09
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.11,-1.24,100.00,100.00,0.57,100.00,99.43
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.17,-11.32,72.50,65.00,5.74,68.75,64.80
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,2.95,-7.65,90.00,95.65,5.30,92.83,87.91
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.94,-4.83,100.00,80.00,2.88,90.00,87.41
Information security analyst,Executive secretary,19.3,90.0,80.53,3.67,-4.58,92.50,100.00,4.12,96.25,92.28
Property assessor,Loan officer,34.2,51.6,80.52,0.09,-1.73,97.50,100.00,0.91,98.75,97.85
Software developer,Insurance sales agent,20.2,54.9,80.48,0.79,-14.29,100.00,100.00,7.54,100.00,92.46
Lawyer,Accountant,39.5,57.0,80.39,-0.90,-8.04,100.00,100.00,3.57,100.00,96.43
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.97,-7.33,97.50,100.00,4.65,98.75,94.16
Information security analyst,Public relations specialist,19.3,76.2,80.07,4.86,-5.80,95.00,100.00,5.33,97.50,92.31
Software developer,Public relations specialist,20.2,76.2,79.88,7.23,-10.00,97.50,97.50,8.62,97.50,89.10
Cook,Baker,39.8,65.5,79.84,-0.98,-3.44,0.00,12.50,1.23,6.25,6.17
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.96,-9.58,72.22,82.61,3.81,77.42,74.46
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.61,-15.98,77.50,70.00,8.29,73.75,67.63
Lawyer,Legal secretary,39.5,96.4,79.62,5.72,-20.16,80.00,68.97,12.94,74.48,64.85
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-1.84,-8.36,100.00,75.00,3.26,87.50,84.65
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.30,-4.34,100.00,61.90,2.32,80.95,79.07
Property assessor,Social and community service manager,34.2,71.7,79.29,0.30,-3.86,97.50,100.00,2.08,98.75,96.70
Mechanical engineer,Biological scientist,10.1,55.0,79.28,3.54,-3.17,100.00,54.05,3.35,77.03,74.44
Web developer,Customer service representative,19.4,65.3,79.26,4.74,-5.83,97.50,100.00,5.29,98.75,93.53
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.57,-5.11,97.50,85.71,3.84,91.61,88.09
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.47,-1.37,82.50,100.00,1.42,91.25,89.95
Personal financial advisor,Loan officer,32.6,51.6,79.02,-6.07,0.53,100.00,100.00,-3.30,100.00,96.70
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-1.86,-14.86,97.22,36.36,6.50,66.79,62.45
Software quality tester,Customer service representative,44.1,65.3,78.93,7.20,-4.25,100.00,100.00,5.73,100.00,94.27
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-2.47,3.47,97.50,87.50,-2.97,92.50,89.76
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-1.06,-7.36,97.50,62.50,3.15,80.00,77.48
Software developer,Insurance underwriter,20.2,56.9,78.63,0.12,-6.95,100.00,92.50,3.54,96.25,92.85
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.90,-0.66,100.00,100.00,-0.12,100.00,99.88
Software quality tester,Graphic designer,44.1,54.7,78.60,3.24,-3.61,95.00,83.78,3.42,89.39,86.33
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,-2.51,-10.34,100.00,89.47,3.91,94.74,91.03
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.46,-3.73,100.00,100.00,2.09,100.00,97.91
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.03,-3.57,100.00,17.50,1.80,58.75,57.69
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-4.32,-11.40,100.00,47.83,3.54,73.91,71.30
Database administrator,Executive secretary,30.8,90.0,78.39,7.10,-16.04,97.50,45.83,11.57,71.67,63.37
Lawyer,Loan officer,39.5,51.6,78.35,-1.21,-6.87,97.50,28.21,2.83,62.85,61.07
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.00,-9.06,70.00,70.00,4.53,70.00,66.83
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-1.80,-2.51,50.00,39.13,0.36,44.57,44.41
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.92,-19.46,91.67,77.50,9.27,84.58,76.74
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-3.03,-4.36,85.00,100.00,0.66,92.50,91.89
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-4.06,-2.30,100.00,100.00,-0.88,100.00,99.12
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.50,-8.91,97.22,96.43,5.20,96.83,91.79
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.59,-2.00,77.50,86.49,0.70,81.99,81.42
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-4.60,-4.03,97.50,72.73,-0.29,85.11,84.87
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-3.77,4.62,100.00,100.00,-4.19,100.00,95.81
Food service manager,Lodging manager,46.7,61.6,78.00,-1.16,0.93,97.50,100.00,-1.04,98.75,97.72
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-1.27,-0.26,100.00,100.00,-0.51,100.00,99.49
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-2.32,-3.94,100.00,97.50,0.81,98.75,97.95
Printing press operator,Filling machine operator,24.7,57.3,77.95,2.43,-0.91,100.00,92.50,1.67,96.25,94.65
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-7.85,-0.17,50.00,26.09,-3.84,38.04,36.58
Web developer,Public relations specialist,19.4,76.2,77.89,7.00,-9.14,100.00,90.00,8.07,95.00,87.33
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,2.74,-8.85,97.50,87.50,5.79,92.50,87.14
Photographer,Artist,48.5,51.6,77.87,0.20,1.54,97.50,92.50,-0.67,95.00,94.36
Database administrator,Compliance officer,30.8,51.8,77.85,-3.61,-3.12,97.50,32.50,-0.24,65.00,64.84
Chief executive,Executive secretary,30.6,90.0,77.82,0.69,-17.88,100.00,87.50,9.29,93.75,85.04
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.55,0.54,100.00,100.00,-1.55,100.00,98.45
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-2.73,-0.30,100.00,100.00,-1.21,100.00,98.79
Surgeon,Physician assistant,20.0,68.8,77.67,4.52,-11.70,90.32,95.00,8.11,92.66,85.15
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,1.03,-6.38,100.00,96.30,3.71,98.15,94.51
Web developer,Insurance sales agent,19.4,54.9,77.45,0.47,-8.86,100.00,100.00,4.66,100.00,95.34
Cost estimator,Public relations specialist,17.7,76.2,77.43,2.42,-10.87,95.00,100.00,6.64,97.50,91.02
Logistician,Compliance officer,38.7,51.8,77.42,-2.90,-4.40,92.50,95.00,0.75,93.75,93.04
Mechanical engineer,Medical scientist,10.1,51.8,77.42,4.69,-11.02,100.00,78.95,7.85,89.47,82.45
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-4.77,1.71,100.00,100.00,-3.24,100.00,96.76
Property assessor,Lodging manager,34.2,61.6,77.25,-2.38,0.45,97.50,100.00,-1.41,98.75,97.35
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-2.83,-9.63,100.00,100.00,3.40,100.00,96.60
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-3.74,-0.64,52.50,100.00,-1.55,76.25,75.07
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-7.71,-0.94,72.73,100.00,-3.39,86.36,83.44
Computer systems manager,Compliance officer,27.7,51.8,77.12,-0.69,-4.39,100.00,85.00,1.85,92.50,90.79
Database administrator,File Clerk,30.8,76.0,77.11,2.74,-3.65,100.00,4.00,3.20,52.00,50.34
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-3.62,-1.01,97.22,100.00,-1.30,98.61,97.32
Database administrator,Billing and posting clerk,30.8,91.4,77.03,6.52,0.28,85.00,0.00,3.12,42.50,41.17
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.74,-12.35,95.00,91.30,6.55,93.15,87.05
Property assessor,Executive secretary,34.2,90.0,76.98,1.05,-3.56,100.00,100.00,2.31,100.00,97.69
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-2.41,-1.24,37.50,100.00,-0.58,68.75,68.35
