occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Administrative services manager,43.9,74.0,50.00,0.00,2.50,25.00,24.38
Architectural and engineering manager,Financial manager,12.8,56.2,57.50,2.50,3.75,30.00,28.88
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,2.50,0.00,1.25,1.25
Sales manager,Advertising sales agent,33.1,52.7,0.00,0.00,1.52,0.00,0.00
Management analyst,Accountant,46.6,57.0,2.50,0.00,0.00,1.25,1.25
Industrial production manager,Human resources manager,19.1,76.5,15.00,0.00,5.00,7.50,7.12
Facilities manager,Social and community service manager,23.4,71.7,2.50,0.00,0.00,1.25,1.25
Purchasing manager,Administrative services manager,47.7,74.0,0.00,2.50,-1.25,1.25,1.23
Industrial production manager,Financial manager,19.1,56.2,20.00,12.50,5.00,16.25,15.44
Operation manager,Financial manager,37.1,56.2,0.00,5.00,1.25,2.50,2.47
Industrial production manager,Human resources worker,19.1,76.5,15.00,2.50,5.00,8.75,8.31
Sales manager,Insurance sales agent,33.1,54.9,5.00,0.00,1.61,2.50,2.46
Architectural and engineering manager,Marketing specialist,12.8,61.7,60.00,0.00,5.00,30.00,28.50
Postsecondary teacher,Secondary school teacher,46.6,56.9,27.50,0.00,2.86,13.75,13.36
Facilities manager,Human resources worker,23.4,76.5,2.50,0.00,1.25,1.25,1.23
Software developer,Marketing specialist,20.2,61.7,57.50,0.00,8.75,28.75,26.23
Industrial production manager,Marketing manager,19.1,62.4,27.50,0.00,1.25,13.75,13.58
Facilities manager,Training and development specialist,23.4,56.7,0.00,10.00,-2.50,5.00,4.88
Software developer,Operations research analyst,20.2,55.0,22.50,20.00,1.25,21.25,20.98
Web and digital interface designer,Marketing specialist,42.7,61.7,55.00,0.00,7.50,27.50,25.44
Information security analyst,Administrative services manager,19.3,74.0,52.50,0.00,0.00,26.25,26.25
Industrial production manager,Operations research analyst,19.1,55.0,7.50,72.50,1.25,40.00,39.50
Facilities manager,Financial manager,23.4,56.2,2.50,35.00,-3.75,18.75,18.05
Financial and investment analyst,Marketing manager,43.9,62.4,60.00,0.00,1.25,30.00,29.62
Industrial production manager,Public relations manager,19.1,66.4,25.00,0.00,3.75,12.50,12.03
Project management specialist,Public relations specialist,47.3,76.2,12.50,0.00,6.25,6.25,5.86
Industrial production manager,Administrative services manager,19.1,74.0,10.00,20.00,5.00,15.00,14.25
Facilities manager,Marketing specialist,23.4,61.7,2.50,2.50,2.50,2.50,2.44
Financial and investment analyst,Marketing specialist,43.9,61.7,72.50,0.00,6.25,36.25,33.98
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,3.70,0.00,1.85,1.85
Operation manager,Marketing manager,37.1,62.4,0.00,0.00,1.25,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,10.00,7.50,6.25,8.75,8.20
Purchasing manager,Accountant,47.7,57.0,0.00,5.00,-6.25,2.50,2.34
Financial and investment analyst,Insurance underwriter,43.9,56.9,60.00,0.00,2.50,30.00,29.25
Financial and investment analyst,Public relations manager,43.9,66.4,57.50,0.00,1.25,28.75,28.39
Chemical engineer,Medical scientist,21.6,51.8,0.00,2.63,0.00,1.32,1.32
Operation manager,Human resources manager,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,72.50,0.00,10.00,36.25,32.62
Operation manager,Public relations manager,37.1,66.4,0.00,0.00,1.25,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,57.50,0.00,1.25,28.75,28.39
Financial and investment analyst,Human resources manager,43.9,76.5,70.00,0.00,5.00,35.00,33.25
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,5.00,0.00,2.50,2.50
Web developer,Graphic designer,19.4,54.7,7.50,18.92,7.79,13.21,12.18
Purchasing manager,Social and community service manager,47.7,71.7,0.00,0.00,0.00,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,0.00,10.81,-1.30,5.41,5.34
Dentist,Dental hygienist,39.5,95.7,26.32,0.00,39.02,13.16,8.02
Software quality tester,Operations research analyst,44.1,55.0,0.00,20.00,-1.25,10.00,9.88
Web and digital interface designer,Graphic designer,42.7,54.7,22.50,5.41,3.90,13.95,13.41
Information security analyst,Training and development specialist,19.3,56.7,27.50,0.00,5.00,13.75,13.06
Software developer,Graphic designer,20.2,54.7,62.50,16.22,2.60,39.36,38.34
Architectural and engineering manager,Social and community service manager,12.8,71.7,62.50,0.00,3.75,31.25,30.08
Web and digital interface designer,Operations research analyst,42.7,55.0,35.00,20.00,-6.25,27.50,25.78
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,45.00,0.00,31.25,22.50,15.47
Architectural and engineering manager,Operations research analyst,12.8,55.0,27.50,27.50,10.00,27.50,24.75
Operation manager,Social and community service manager,37.1,71.7,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,30.00,0.00,1.25,15.00,14.81
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,3.57,0.00,2.94,1.79,1.73
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,0.00,-1.25,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,2.50,0.00,1.25,1.25
Building cleaner,Housekeeping cleaner,38.7,88.4,3.03,22.50,1.37,12.77,12.59
Postsecondary teacher,School psychologist,46.6,87.9,20.00,0.00,6.94,10.00,9.31
Industrial production manager,Accountant,19.1,57.0,22.50,20.00,0.00,21.25,21.25
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,2.50,1.25,1.25,1.23
Facilities manager,Social and human service assistant,23.4,75.3,5.00,0.00,2.50,2.50,2.44
Chemical technician,Medical scientist,35.0,51.8,0.00,2.63,0.00,1.32,1.32
Counter and rental clerk,Order clerk,38.7,58.3,0.00,6.25,-2.08,3.12,3.06
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,37.50,6.90,2.90,22.20,21.55
Chemical technician,Biological scientist,35.0,55.0,0.00,2.70,-1.54,1.35,1.33
Cost estimator,Accountant,17.7,57.0,5.00,0.00,1.25,2.50,2.47
Postsecondary teacher,Teaching assistant,46.6,79.5,12.50,0.00,0.00,6.25,6.25
Food service manager,Food preparation worker,46.7,58.7,0.00,20.00,-1.25,10.00,9.88
Operation manager,Accountant,37.1,57.0,5.00,5.00,-3.75,5.00,4.81
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,4.35,0.00,2.17,2.17
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,3.57,0.00,2.00,1.79,1.75
Software developer,Advertising sales agent,20.2,52.7,57.50,3.85,7.58,30.67,28.35
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,61.11,55.56,1.59,58.33,57.41
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,0.00,0.00,0.00,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,7.50,31.58,0.00,19.54,19.54
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,7.14,0.00,0.00,3.57,3.57
Property assessor,Accountant,34.2,57.0,0.00,5.00,-1.25,2.50,2.47
Postsecondary teacher,Special education teacher,46.6,86.6,40.00,0.00,4.17,20.00,19.17
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,0.00,0.00,0.00,0.00
Painter,Artist,10.4,51.6,17.14,2.50,1.33,9.82,9.69
Software developer,Accountant,20.2,57.0,80.00,25.00,-1.25,52.50,51.84
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,42.50,0.00,1.28,21.25,20.98
Operation manager,Compliance officer,37.1,51.8,0.00,15.00,-2.50,7.50,7.31
Chemists and materials scientist,Medical scientist,36.0,51.8,0.00,2.63,0.00,1.32,1.32
Materials engineer,Biological scientist,13.5,55.0,7.50,59.46,-1.30,33.48,33.04
Web and digital interface designer,Advertising sales agent,42.7,52.7,57.50,0.00,1.52,28.75,28.31
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,55.00,5.26,5.13,30.13,28.59
Property assessor,Tax preparer,34.2,66.3,0.00,5.41,0.00,2.70,2.70
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,0.00,26.09,-5.13,13.04,12.37
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,7.14,0.00,1.67,3.57,3.51
Operation manager,Public relations specialist,37.1,76.2,0.00,2.50,-1.25,1.25,1.23
Property assessor,Real estate broker,34.2,57.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,32.14,7.14,16.07,14.92
Software developer,Insurance claims and policy processing clerk,20.2,80.1,45.00,10.53,5.13,27.76,26.34
Information security analyst,Insurance underwriter,19.3,56.9,52.50,0.00,3.75,26.25,25.27
Information security analyst,Accountant,19.3,57.0,72.50,7.50,2.50,40.00,39.00
Web developer,Advertising sales agent,19.4,52.7,57.50,7.69,9.09,32.60,29.63
Postsecondary teacher,Public relations specialist,46.6,76.2,47.50,0.00,5.00,23.75,22.56
Computer support specialist,Customer service representative,26.2,65.3,15.00,25.00,4.41,20.00,19.12
Software developer,Customer service representative,20.2,65.3,47.50,50.00,16.18,48.75,40.86
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,0.00,0.00,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,38.71,76.32,1.45,57.51,56.68
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,40.00,0.00,6.25,20.00,18.75
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,42.50,8.70,4.76,25.60,24.38
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,100.00,27.50,1.25,63.75,62.95
Information security analyst,Executive secretary,19.3,90.0,45.00,12.50,20.31,28.75,22.91
Property assessor,Loan officer,34.2,51.6,0.00,2.56,0.00,1.28,1.28
Software developer,Insurance sales agent,20.2,54.9,87.50,0.00,9.68,43.75,39.52
Lawyer,Accountant,39.5,57.0,80.00,5.00,-1.25,42.50,41.97
Information security analyst,Social and community service manager,19.3,71.7,80.00,0.00,5.00,40.00,38.00
Information security analyst,Public relations specialist,19.3,76.2,65.00,0.00,6.25,32.50,30.47
Software developer,Public relations specialist,20.2,76.2,55.00,5.00,5.00,30.00,28.50
Cook,Baker,39.8,65.5,90.00,67.50,3.75,78.75,75.80
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,0.00,21.74,0.00,10.87,10.87
Postsecondary teacher,Social and human service assistant,46.6,75.3,37.50,0.00,2.50,18.75,18.28
Lawyer,Legal secretary,39.5,96.4,47.50,0.00,36.23,23.75,15.14
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,0.00,0.00,0.00,0.00
Chemical technician,Miscellaneous health technician,35.0,72.7,75.00,14.29,2.04,44.64,43.73
Property assessor,Social and community service manager,34.2,71.7,2.50,0.00,1.25,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,20.00,75.68,5.19,47.84,45.35
Web developer,Customer service representative,19.4,65.3,47.50,53.57,13.24,50.54,43.85
Web and digital interface designer,Customer service representative,42.7,65.3,65.00,50.00,10.29,57.50,51.58
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,95.00,2.50,-1.25,48.75,48.14
Personal financial advisor,Loan officer,32.6,51.6,2.50,0.00,2.53,1.25,1.22
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,69.44,0.00,-2.13,34.72,33.98
Software quality tester,Customer service representative,44.1,65.3,12.50,35.71,5.88,24.11,22.69
Postsecondary teacher,Insurance underwriter,46.6,56.9,60.00,0.00,0.00,30.00,30.00
Web and digital interface designer,Social and community service manager,42.7,71.7,62.50,0.00,3.75,31.25,30.08
Software developer,Insurance underwriter,20.2,56.9,55.00,12.50,3.75,33.75,32.48
Property assessor,Insurance sales agent,34.2,54.9,2.50,0.00,3.23,1.25,1.21
Software quality tester,Graphic designer,44.1,54.7,15.00,16.22,3.90,15.61,15.00
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,12.50,2.63,1.28,7.57,7.47
Chemical technician,Ophthalmic medical technician,35.0,73.7,92.86,36.36,2.56,64.61,62.95
Lawyer,Insurance underwriter,39.5,56.9,62.50,0.00,3.75,31.25,30.08
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,52.50,13.04,9.52,32.77,29.65
Database administrator,Executive secretary,30.8,90.0,10.00,66.67,17.19,38.33,31.74
Lawyer,Loan officer,39.5,51.6,67.50,0.00,3.80,33.75,32.47
Postsecondary teacher,Mental health counselor,46.6,74.6,62.50,2.50,7.50,32.50,30.06
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,43.48,5.08,21.74,20.63
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,8.33,0.00,0.00,4.17,4.17
Occupational health and safety specialist,Order clerk,17.9,58.3,42.50,56.25,0.00,49.38,49.38
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,97.50,0.00,3.23,48.75,47.18
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,57.14,4.69,28.57,27.23
Cost estimator,Graphic designer,17.7,54.7,10.00,18.92,-1.30,14.46,14.27
Web and digital interface designer,Insurance sales agent,42.7,54.9,77.50,0.00,0.00,38.75,38.75
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,82.50,55.00,0.00,68.75,68.75
Software quality tester,Advertising sales agent,44.1,52.7,20.00,0.00,10.61,10.00,8.94
Software quality tester,Insurance underwriter,44.1,56.9,22.50,7.50,-1.25,15.00,14.81
Printing press operator,Filling machine operator,24.7,57.3,97.50,45.00,-2.50,71.25,69.47
Counter and rental clerk,Billing and posting clerk,38.7,91.4,0.00,0.00,0.00,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,52.50,17.50,12.50,35.00,30.62
Web and digital interface designer,Public relations specialist,42.7,76.2,62.50,0.00,6.25,31.25,29.30
Photographer,Artist,48.5,51.6,70.00,55.00,0.00,62.50,62.50
Database administrator,Compliance officer,30.8,51.8,2.50,25.00,-1.25,13.75,13.58
Chief executive,Executive secretary,30.6,90.0,12.50,0.00,7.81,6.25,5.76
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,5.56,3.85,1.61,4.70,4.63
Cost estimator,Advertising sales agent,17.7,52.7,5.00,0.00,3.03,2.50,2.42
Surgeon,Physician assistant,20.0,68.8,6.45,0.00,4.23,3.23,3.09
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.78,11.11,0.00,44.44,44.44
Web developer,Insurance sales agent,19.4,54.9,77.50,0.00,8.06,38.75,35.62
Cost estimator,Public relations specialist,17.7,76.2,2.50,0.00,1.25,1.25,1.23
Logistician,Compliance officer,38.7,51.8,0.00,65.00,-3.75,32.50,31.28
Mechanical engineer,Medical scientist,10.1,51.8,20.00,65.79,1.28,42.89,42.34
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,95.00,0.00,6.06,47.50,44.62
Property assessor,Lodging manager,34.2,61.6,2.50,52.50,-2.50,27.50,26.81
Software quality tester,Insurance sales agent,44.1,54.9,60.00,0.00,1.61,30.00,29.52
Wastewater treatment system operator,Filling machine operator,7.3,57.3,50.00,77.50,0.00,63.75,63.75
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,9.09,100.00,-1.61,54.55,53.67
Computer systems manager,Compliance officer,27.7,51.8,10.00,40.00,3.75,25.00,24.06
Database administrator,File Clerk,30.8,76.0,42.50,0.00,4.62,21.25,20.27
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,50.00,97.50,0.00,73.75,73.75
Database administrator,Billing and posting clerk,30.8,91.4,12.50,43.48,1.59,27.99,27.54
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,2.50,17.39,3.17,9.95,9.63
Property assessor,Executive secretary,34.2,90.0,0.00,62.50,18.75,31.25,25.39
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,18.52,-2.99,9.26,8.98
Web developer,Insurance claims and policy processing clerk,19.4,80.1,37.50,13.16,7.69,25.33,23.38
Database administrator,Receptionist,30.8,89.1,62.50,60.71,26.47,61.61,45.30
Personal financial advisor,Mental health counselor,32.6,74.6,67.50,0.00,17.50,33.75,27.84
Cost estimator,Executive secretary,17.7,90.0,2.50,33.33,15.62,17.92,15.12
Cost estimator,Insurance sales agent,17.7,54.9,17.50,0.00,9.68,8.75,7.90
Cost estimator,Tax preparer,17.7,66.3,10.00,2.70,3.90,6.35,6.10
Cost estimator,Real estate broker,17.7,57.0,2.50,7.50,1.25,5.00,4.94
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,32.50,5.26,3.85,18.88,18.16
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,27.78,0.00,8.62,13.89,12.69
Personal financial advisor,Real estate broker,32.6,57.0,20.00,17.50,11.25,18.75,16.64
Lawyer,Public relations specialist,39.5,76.2,57.50,0.00,10.00,28.75,25.87
Materials engineer,Medical appliance technician,13.5,58.9,2.50,30.00,-1.25,16.25,16.05
Database administrator,Legal secretary,30.8,96.4,42.50,34.48,47.83,38.49,20.08
Cost estimator,Loan officer,17.7,51.6,5.00,2.56,1.27,3.78,3.73
Chemical technician,Pharmacy technician,35.0,79.3,35.71,100.00,19.51,67.86,54.62
Chemical technician,Medical appliance technician,35.0,58.9,96.43,45.00,0.00,70.71,70.71
Web developer,Receptionist,19.4,89.1,77.50,60.71,22.06,69.11,53.86
Chief executive,Compliance officer,30.6,51.8,7.50,0.00,3.75,3.75,3.61
Counter and rental clerk,File Clerk,38.7,76.0,43.75,32.00,-4.88,37.88,36.03
Director,Editor,43.6,56.6,0.00,0.00,-1.25,0.00,0.00
Software quality tester,Loan interviewer,44.1,76.9,40.00,4.00,-3.08,22.00,21.32
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,87.50,0.00,1.25,43.75,43.20
Counter and rental clerk,Postal service clerk,38.7,54.1,18.75,47.37,0.00,33.06,33.06
Food service manager,Social and human service assistant,46.7,75.3,75.00,12.50,1.25,43.75,43.20
Actor,Artist,47.0,51.6,35.00,65.00,1.25,50.00,49.38
Computer systems manager,Executive secretary,27.7,90.0,20.00,50.00,20.31,35.00,27.89
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,70.37,0.00,3.39,35.19,33.99
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,22.50,0.00,11.25,11.25
Food service manager,Medical and health services manager,46.7,71.8,87.50,90.00,0.00,88.75,88.75
Personal financial advisor,Tax preparer,32.6,66.3,20.00,13.51,6.49,16.76,15.67
Computer systems manager,Loan officer,27.7,51.6,30.00,12.82,0.00,21.41,21.41
Personal financial advisor,Fundraiser,32.6,74.9,2.50,0.00,1.25,1.25,1.23
Database administrator,Loan officer,30.8,51.6,37.50,12.82,3.80,25.16,24.20
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,22.22,0.00,0.00,11.11,11.11
Software quality tester,Public relations specialist,44.1,76.2,10.00,0.00,6.25,5.00,4.69
Chemical technician,Medical assistant,35.0,88.8,67.86,57.14,16.33,62.50,52.30
Database administrator,Customer service representative,30.8,65.3,22.50,46.43,7.35,34.46,31.93
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,100.00,34.21,1.28,67.11,66.24
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,87.50,0.00,7.50,43.75,40.47
Database administrator,Advertising sales agent,30.8,52.7,32.50,7.69,6.06,20.10,18.88
Mechanical engineer,Filling machine operator,10.1,57.3,30.00,50.00,-2.50,40.00,39.00
Cutting worker,Filling machine operator,31.1,57.3,0.00,72.50,-10.00,36.25,32.62
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,60.71,-2.27,30.36,29.67
Counter and rental clerk,Cashier,38.7,69.8,12.50,58.33,1.92,35.42,34.74
Emergency medical technician,Veterinary technician,39.4,89.9,66.67,66.67,-3.33,66.67,64.44
Computer programmer,Graphic designer,21.5,54.7,52.50,16.22,5.19,34.36,32.57
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,9.09,66.67,0.00,37.88,37.88
Computer systems manager,Legal secretary,27.7,96.4,42.50,24.14,40.58,33.32,19.80
Computer support specialist,Receptionist,26.2,89.1,67.50,53.57,27.94,60.54,43.62
Boiler operator,Filling machine operator,7.1,57.3,11.76,77.50,-1.35,44.63,44.03
Counter and rental clerk,Receptionist,38.7,89.1,62.50,39.29,31.82,50.89,34.70
Web developer,Loan interviewer,19.4,76.9,57.50,12.00,7.69,34.75,32.08
Dentist,Dental assistant,39.5,92.8,42.11,0.00,43.14,21.05,11.97
Lawyer,Real estate broker,39.5,57.0,77.50,37.50,2.50,57.50,56.06
Logistician,Loan officer,38.7,51.6,12.50,17.95,-1.27,15.22,15.03
Lawyer,Mental health counselor,39.5,74.6,82.50,5.00,6.25,43.75,41.02
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,7.50,7.89,1.28,7.70,7.60
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,25.00,21.74,6.35,23.37,21.89
Mechanical engineer,Medical appliance technician,10.1,58.9,10.00,30.00,3.75,20.00,19.25
Surgeon,Surgical technologist,20.0,76.9,6.45,0.00,10.81,3.23,2.88
Electrical and electronics engineer,Medical scientist,11.6,51.8,90.91,57.89,1.41,74.40,73.35
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,57.50,-2.50,78.75,76.78
Surgeon,Biological scientist,20.0,55.0,80.65,70.27,2.94,75.46,73.24
Director,Artist,43.6,51.6,42.50,60.00,6.25,51.25,48.05
Occupational health and safety specialist,Customer service representative,17.9,65.3,62.50,46.43,4.41,54.46,52.06
Computer support specialist,Public safety telecommunicator,26.2,78.2,0.00,55.26,-2.56,27.63,26.92
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,78.26,0.00,89.13,89.13
Logistician,Paralegal,38.7,83.0,10.00,72.50,6.25,41.25,38.67
Postal service mail carrier,Postal service clerk,34.7,54.1,70.83,42.11,23.26,56.47,43.34
Printing press operator,Sewing machine operator,24.7,70.7,77.50,97.50,2.50,87.50,85.31
Web developer,Real estate broker,19.4,57.0,75.00,40.00,11.25,57.50,51.03
Construction manager,Real estate broker,10.6,57.0,92.50,37.50,8.75,65.00,59.31
Cutting worker,Sewing machine operator,31.1,70.7,2.50,100.00,0.00,51.25,51.25
