occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Cutting worker,Sewing machine operator,31.1,70.7,2.50,100.00,5.00,51.25,48.69
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,90.00,0.00,-7.84,45.00,41.47
Logistician,Receptionist,38.7,89.1,30.00,71.43,13.24,50.71,44.00
Computer support specialist,Loan officer,26.2,51.6,55.00,53.85,5.06,54.42,51.67
Web developer,Payroll and timekeeping clerk,19.4,88.2,55.00,56.52,30.16,55.76,38.94
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,12.50,11.11,4.48,11.81,11.28
Computer support specialist,Compliance officer,26.2,51.8,7.50,70.00,11.25,38.75,34.39
Materials engineer,Medical and health services manager,13.5,71.8,52.50,95.00,3.75,73.75,70.98
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,9.09,0.00,3.23,4.55,4.40
Lawyer,School psychologist,39.5,87.9,80.00,0.00,1.39,40.00,39.44
Cook,Food preparation worker,39.8,58.7,62.50,0.00,5.00,31.25,29.69
Chemical technician,Medical and health services manager,35.0,71.8,100.00,72.50,-4.41,86.25,82.44
Chemical engineer,Medical appliance technician,21.6,58.9,37.50,77.50,2.50,57.50,56.06
Computer systems manager,Billing and posting clerk,27.7,91.4,20.00,56.52,9.52,38.26,34.62
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,21.21,3.12,3.08,12.17,11.79
Materials engineer,Miscellaneous health technician,13.5,72.7,7.50,80.95,1.64,44.23,43.50
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,87.88,57.50,-4.11,72.69,69.70
Computer systems analyst,Billing and posting clerk,37.8,91.4,15.00,30.43,6.35,22.72,21.28
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,100.00,10.00,2.50,55.00,53.62
Surgeon,Medical assistant,20.0,88.8,12.90,0.00,15.38,6.45,5.46
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,17.50,39.13,6.35,28.32,26.52
Stocker,Order clerk,36.5,58.3,0.00,15.62,0.00,7.81,7.81
Surgeon,Pharmacist,20.0,57.8,29.03,82.50,14.08,55.77,47.91
Chief executive,Entertainment and recreation manager,30.6,50.1,100.00,0.00,-5.19,50.00,47.40
Lawyer,Compliance officer,39.5,51.8,7.50,32.50,11.25,20.00,17.75
Construction manager,Medical and health services manager,10.6,71.8,100.00,97.50,2.50,98.75,96.28
Surgeon,Nurse practitioner,20.0,89.8,12.90,0.00,13.46,6.45,5.58
Computer systems manager,File Clerk,27.7,76.0,55.00,64.00,20.00,59.50,47.60
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,9.09,0.00,0.00,4.55,4.55
Computer systems manager,Receptionist,27.7,89.1,55.00,60.71,23.53,57.86,44.24
Personal financial advisor,School psychologist,32.6,87.9,95.00,0.00,9.72,47.50,42.88
Chief executive,Fundraiser,30.6,74.9,82.50,0.00,1.25,41.25,40.73
Surgeon,Miscellaneous health technician,20.0,72.7,3.23,0.00,1.92,1.61,1.58
Photographer,Graphic designer,48.5,54.7,72.50,78.38,1.30,75.44,74.46
Automotive service mechanic,Medical appliance technician,2.5,58.9,97.50,75.00,-1.25,86.25,85.17
Counter and rental clerk,Social and human service assistant,38.7,75.3,56.25,2.50,0.00,29.38,29.38
Security guard,Compliance officer,24.9,51.8,7.41,45.00,2.99,26.20,25.42
Correctional officer,Probation officer,33.9,57.4,43.75,17.50,3.57,30.63,29.53
Computer programmer,Tutor,21.5,70.4,95.00,7.50,-1.25,51.25,50.61
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,100.00,100.00,5.88,100.00,94.12
Construction manager,Receptionist,10.6,89.1,100.00,71.43,7.35,85.71,79.41
Chemical technician,Pharmacist,35.0,57.8,7.14,100.00,1.47,53.57,52.78
Aerospace engineer,Medical scientist,15.2,51.8,65.00,100.00,0.00,82.50,82.50
Mechanical engineer,Graphic designer,10.1,54.7,70.00,70.27,0.00,70.14,70.14
First-line supervisor of correctional officers,Probation officer,35.9,57.4,0.00,12.50,1.28,6.25,6.17
Surgeon,Dental assistant,20.0,92.8,29.03,0.00,31.82,14.52,9.90
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,62.50,39.13,4.76,50.82,48.40
Chemical engineer,Miscellaneous health technician,21.6,72.7,12.50,66.67,3.28,39.58,38.29
Computer programmer,Editor,21.5,56.6,85.00,45.00,3.75,65.00,62.56
Chemical technician,Phlebotomist,35.0,90.3,89.29,55.56,2.70,72.42,70.46
Food service manager,Fast food and counter worker,46.7,66.3,10.00,68.97,-1.45,39.48,38.91
Computer support specialist,Billing and posting clerk,26.2,91.4,25.00,39.13,11.11,32.07,28.50
Construction manager,Social and human service assistant,10.6,75.3,100.00,40.00,0.00,70.00,70.00
Network and computer systems administrator,Compliance officer,16.7,51.8,45.00,60.00,18.75,52.50,42.66
Director,Author,43.6,53.8,25.00,52.50,2.50,38.75,37.78
Refractory machinery mechanic,Filling machine operator,3.9,57.3,25.00,67.50,2.78,46.25,44.97
Chiropractor,Massage therapist,41.1,83.7,30.00,40.91,0.00,35.45,35.45
Retail salesperson,Order clerk,49.2,58.3,85.71,31.25,-11.32,58.48,51.86
Cutting worker,Food preparation worker,31.1,58.7,70.00,100.00,1.25,85.00,83.94
Cutting worker,Order clerk,31.1,58.3,52.50,84.38,8.33,68.44,62.73
Cook,Food batchmaker,39.8,55.7,52.50,2.50,5.00,27.50,26.12
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,60.00,92.11,21.79,76.05,59.48
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,88.89,100.00,-1.49,94.44,93.03
Personal financial advisor,Lodging manager,32.6,61.6,100.00,12.50,0.00,56.25,56.25
Materials engineer,Ophthalmic medical technician,13.5,73.7,15.00,100.00,0.00,57.50,57.50
Materials engineer,Graphic designer,13.5,54.7,62.50,56.76,0.00,59.63,59.63
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,7.50,40.74,10.45,24.12,21.60
Counter and rental clerk,Executive secretary,38.7,90.0,87.50,79.17,37.50,83.33,52.08
Pest control worker,Housekeeping cleaner,5.1,88.4,70.59,65.00,4.05,67.79,65.05
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,86.11,70.37,11.11,78.24,69.55
Computer programmer,Receptionist,21.5,89.1,90.00,71.43,11.76,80.71,71.22
Chef,Food batchmaker,23.3,55.7,100.00,7.50,0.00,53.75,53.75
Police officer,Probation officer,14.4,57.4,97.50,17.50,2.50,57.50,56.06
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,0.00,2.50,1.25,1.25,1.23
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,62.96,72.50,2.99,67.73,65.71
Director,Translator,43.6,74.4,37.50,2.50,6.25,20.00,18.75
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,100.00,81.25,5.36,90.62,85.77
Chemical engineer,Ophthalmic medical technician,21.6,73.7,35.00,100.00,13.73,67.50,58.24
Correctional officer,Public safety telecommunicator,33.9,78.2,25.00,97.37,9.26,61.18,55.52
Parts salesperson,Order clerk,22.9,58.3,24.32,40.62,1.45,32.47,32.00
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,12.12,51.85,16.67,31.99,26.66
Emergency medical technician,Miscellaneous health technician,39.4,72.7,38.89,0.00,-2.56,19.44,18.95
Surgeon,Medical records specialist,20.0,88.9,35.48,3.23,17.74,19.35,15.92
Computer systems analyst,Executive secretary,37.8,90.0,30.00,37.50,35.94,33.75,21.62
Chiropractor,Physical therapist,41.1,67.5,5.00,11.11,2.04,8.06,7.89
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,70.00,87.50,6.25,78.75,73.83
Computer network architect,Loan officer,7.7,51.6,62.50,12.82,7.59,37.66,34.80
Materials engineer,Medical records specialist,13.5,88.9,57.50,74.19,19.72,65.85,52.86
Chemical engineer,Pharmacist,21.6,57.8,7.50,100.00,2.50,53.75,52.41
Chief executive,Lodging manager,30.6,61.6,100.00,5.00,-3.75,52.50,50.53
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,95.00,100.00,2.56,97.50,95.00
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,12.50,44.44,20.90,28.47,22.52
First-line supervisor of police and detectives,Probation officer,10.5,57.4,12.50,10.00,7.50,11.25,10.41
Food service manager,Entertainment and recreation manager,46.7,50.1,97.50,40.54,1.30,69.02,68.12
Computer network architect,Graphic designer,7.7,54.7,47.50,35.14,-1.30,41.32,40.78
Dentist,Physician assistant,39.5,68.8,2.63,27.50,14.10,15.07,12.94
Actor,Author,47.0,53.8,45.00,75.00,18.75,60.00,48.75
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,0.00,78.95,8.97,39.47,35.93
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,22.73,92.50,6.45,57.61,53.90
Emergency medical technician,Medical assistant,39.4,88.8,33.33,14.29,7.69,23.81,21.98
Computer support specialist,Executive secretary,26.2,90.0,12.50,79.17,35.94,45.83,29.36
Logistician,Legal secretary,38.7,96.4,22.50,37.93,34.78,30.22,19.71
First-line supervisor of security workers,Probation officer,22.5,57.4,2.50,10.00,2.50,6.25,6.09
Chief executive,Loan officer,30.6,51.6,85.00,0.00,2.53,42.50,41.42
Police officer,Public safety telecommunicator,14.4,78.2,92.50,73.68,7.69,83.09,76.70
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,31.82,95.24,9.30,63.53,57.62
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,100.00,42.50,-1.25,71.25,70.36
Computer support specialist,File Clerk,26.2,76.0,72.50,48.00,13.85,60.25,51.91
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,52.50,12.50,28.75,32.50,23.16
Chiropractor,Physical therapist assistant,41.1,68.7,15.00,6.67,1.82,10.83,10.64
Computer systems manager,Medical and health services manager,27.7,71.8,45.00,95.00,13.75,70.00,60.38
Materials engineer,Filling machine operator,13.5,57.3,65.00,45.00,0.00,55.00,55.00
Cafeteria attendant,Waiter,43.3,68.8,20.00,62.16,-25.53,41.08,30.59
Transportation service attendant,Flight attendant,23.4,78.0,32.00,85.71,26.42,58.86,43.31
Electrical and electronics engineer,Biological scientist,11.6,55.0,87.88,94.59,0.00,91.24,91.24
Network and computer systems administrator,Executive secretary,16.7,90.0,67.50,75.00,42.19,71.25,41.19
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,31.82,33.33,5.88,32.58,30.66
Computer systems manager,Lodging manager,27.7,61.6,65.00,55.00,1.25,60.00,59.25
Director,Mental health counselor,43.6,74.6,42.50,2.50,7.50,22.50,20.81
Computer network architect,Billing and posting clerk,7.7,91.4,47.50,47.83,9.52,47.66,43.12
Chemical engineer,Medical and health services manager,21.6,71.8,67.50,97.50,3.75,82.50,79.41
Computer systems analyst,Public safety telecommunicator,37.8,78.2,42.50,92.11,11.54,67.30,59.54
Emergency medical technician,Respiratory therapist,39.4,62.4,33.33,0.00,5.00,16.67,15.83
Construction and building inspector,Real estate broker,10.5,57.0,97.50,27.50,3.75,62.50,60.16
Aerospace engineer,Biological scientist,15.2,55.0,67.50,97.30,-1.30,82.40,81.33
Retail salesperson,Cashier,49.2,69.8,85.71,8.33,0.00,47.02,47.02
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,100.00,91.30,9.52,95.65,86.54
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,97.50,0.00,-7.79,48.75,44.95
Cutting worker,Laundry worker,31.1,74.5,40.00,93.75,8.33,66.88,61.30
Computer systems analyst,File Clerk,37.8,76.0,65.00,40.00,10.77,52.50,46.85
Photographer,Author,48.5,53.8,77.50,90.00,3.75,83.75,80.61
Computer hardware engineer,Medical appliance technician,5.9,58.9,70.97,77.50,-1.41,74.23,73.19
Chief executive,Receptionist,30.6,89.1,100.00,28.57,11.76,64.29,56.72
Emergency medical technician,Physician assistant,39.4,68.8,22.22,90.00,18.97,56.11,45.47
Retail salesperson,Receptionist,49.2,89.1,95.24,67.86,14.29,81.55,69.90
Mechanical engineer,Miscellaneous health technician,10.1,72.7,40.00,100.00,-1.64,70.00,68.85
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,78.79,27.27,0.00,53.03,53.03
Chef,Food preparation worker,23.3,58.7,100.00,2.50,0.00,51.25,51.25
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,50.00,70.00,-4.84,60.00,57.10
Computer programmer,Paralegal,21.5,83.0,77.50,77.50,22.50,77.50,60.06
Logistician,Tutor,38.7,70.4,57.50,10.00,-12.50,33.75,29.53
Civil engineer,Real estate broker,16.9,57.0,65.00,45.00,8.75,55.00,50.19
Computer systems analyst,Legal secretary,37.8,96.4,50.00,27.59,40.58,38.79,23.05
Chief executive,Real estate broker,30.6,57.0,92.50,17.50,0.00,55.00,55.00
Cafeteria attendant,Food preparation worker,43.3,58.7,0.00,67.50,0.00,33.75,33.75
Chief executive,Legal secretary,30.6,96.4,77.50,3.45,20.29,40.47,32.26
Personal financial advisor,Travel agent,32.6,79.7,100.00,8.33,-6.25,54.17,50.78
Cafeteria attendant,Fast food and counter worker,43.3,66.3,0.00,62.07,-2.56,31.03,30.24
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,96.30,0.00,0.00,48.15,48.15
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,31.82,22.50,25.81,27.16,20.15
Food service manager,Nutritionist,46.7,86.3,47.50,60.00,15.00,53.75,45.69
Retail salesperson,Real estate broker,49.2,57.0,95.24,57.50,4.92,76.37,72.61
Dishwasher,Food preparation worker,23.1,58.7,0.00,92.50,2.50,46.25,45.09
Materials engineer,Psychiatric technician,13.5,69.5,55.00,68.75,5.36,61.88,58.56
Food service manager,Food batchmaker,46.7,55.7,5.00,27.50,-3.75,16.25,15.64
Computer network architect,File Clerk,7.7,76.0,85.00,64.00,15.38,74.50,63.04
Emergency medical technician,Licensed practical nurse,39.4,88.7,16.67,0.00,11.76,8.33,7.35
Emergency medical technician,Radiologic technician,39.4,70.3,50.00,100.00,0.00,75.00,75.00
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,0.00,50.00,0.00,25.00,25.00
Computer network architect,Legal secretary,7.7,96.4,55.00,24.14,50.72,39.57,19.50
Computer programmer,Legal secretary,21.5,96.4,80.00,41.38,47.83,60.69,31.66
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,92.50,95.00,1.25,93.75,92.58
Computer network architect,Public safety telecommunicator,7.7,78.2,42.50,97.37,26.92,69.93,51.11
Computer hardware engineer,Biological scientist,5.9,55.0,74.19,100.00,0.00,87.10,87.10
Painting worker,Artist,11.3,51.6,45.00,72.50,2.50,58.75,57.28
Dentist,Pharmacist,39.5,57.8,5.26,92.50,5.13,48.88,46.37
Logistician,Medical records specialist,38.7,88.9,15.00,83.87,5.63,49.44,46.65
Logistician,School psychologist,38.7,87.9,52.50,28.12,6.94,40.31,37.51
Aircraft pilot,Flight attendant,8.3,78.0,94.87,75.00,34.33,84.94,55.78
Chemical engineer,Pharmacy technician,21.6,79.3,10.00,100.00,7.55,55.00,50.85
Director,Interior designer,43.6,85.3,40.00,20.00,6.25,30.00,28.13
Chemical engineer,Medical assistant,21.6,88.8,27.50,100.00,11.48,63.75,56.43
Construction manager,Supervisor of personal care and service workers,10.6,65.8,100.00,45.45,3.92,72.73,69.88
Computer programmer,Loan interviewer,21.5,76.9,75.00,60.00,16.92,67.50,56.08
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,0.00,100.00,3.75,50.00,48.12
Chef,Baker,23.3,65.5,100.00,80.00,-2.50,90.00,87.75
