occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Human resources manager,47.3,76.5,92.47,5.72,-4.34,10.00,0.00,5.03,5.00,4.75
Purchasing manager,Public relations manager,47.7,66.4,92.38,2.03,-2.58,0.00,0.00,2.31,0.00,0.00
Management analyst,Human resources manager,46.6,76.5,92.37,2.12,-2.91,27.50,0.00,2.52,13.75,13.40
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,2.84,-2.65,65.00,0.00,2.74,32.50,31.61
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-0.91,2.09,37.50,0.00,-1.50,18.75,18.47
Project management specialist,Human resources worker,47.3,76.5,92.21,5.91,-1.68,25.00,0.00,3.79,12.50,12.03
Facilities manager,Human resources manager,23.4,76.5,92.06,3.38,-4.67,5.00,52.50,4.03,28.75,27.59
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,5.34,-3.71,52.50,2.50,4.53,27.50,26.26
Training and development manager,Marketing specialist,48.0,61.7,91.94,-0.84,1.10,7.50,0.00,-0.97,3.75,3.71
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,5.89,-9.58,55.00,35.00,7.74,45.00,41.52
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,7.30,-7.26,67.50,0.00,7.28,33.75,31.29
Management analyst,Human resources worker,46.6,76.5,91.64,2.42,-1.57,87.50,0.00,1.99,43.75,42.88
Training and development manager,Human resources worker,48.0,76.5,91.58,2.51,-1.82,25.00,0.00,2.16,12.50,12.23
Project management specialist,Operations research analyst,47.3,55.0,91.31,3.37,0.04,0.00,17.50,1.67,8.75,8.60
Project management specialist,Financial manager,47.3,56.2,91.15,1.37,2.41,0.00,2.50,-0.52,1.25,1.24
Sales manager,Human resources worker,33.1,76.5,91.09,5.89,-5.36,27.50,0.00,5.62,13.75,12.98
Facilities manager,Marketing manager,23.4,62.4,90.92,0.84,0.02,7.50,22.50,0.41,15.00,14.94
Facilities manager,Administrative services manager,23.4,74.0,90.81,3.38,-3.82,0.00,92.50,3.60,46.25,44.59
Sales manager,Administrative services manager,33.1,74.0,90.73,5.73,-7.97,0.00,15.00,6.85,7.50,6.99
Management analyst,Administrative services manager,46.6,74.0,90.68,0.81,-1.58,2.50,0.00,1.19,1.25,1.24
Purchasing manager,Human resources worker,47.7,76.5,90.36,7.53,-3.71,0.00,0.00,5.62,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,90.32,0.79,0.62,27.50,0.00,0.09,13.75,13.74
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,4.35,-3.51,67.50,2.50,3.93,35.00,33.62
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,2.60,0.93,60.00,0.00,0.83,30.00,29.75
Facilities manager,Public relations manager,23.4,66.4,90.26,2.28,-1.68,7.50,60.00,1.98,33.75,33.08
Sales manager,Training and development specialist,33.1,56.7,90.18,5.44,-1.98,0.00,0.00,3.71,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,2.87,-3.18,57.50,0.00,3.03,28.75,27.88
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,1.64,-1.70,60.00,10.00,1.67,35.00,34.42
Purchasing manager,Marketing specialist,47.7,61.7,90.08,1.45,1.22,0.00,0.00,0.11,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,-1.27,3.09,2.50,2.50,-2.18,2.50,2.45
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.30,2.73,5.00,0.00,-1.52,2.50,2.46
Management analyst,Accountant,46.6,57.0,89.84,-2.16,3.95,7.50,0.00,-3.06,3.75,3.64
Industrial production manager,Human resources manager,19.1,76.5,89.80,7.25,-7.74,20.00,2.50,7.49,11.25,10.41
Facilities manager,Social and community service manager,23.4,71.7,89.67,6.23,-3.15,7.50,0.00,4.69,3.75,3.57
Purchasing manager,Administrative services manager,47.7,74.0,89.51,3.10,-4.97,0.00,15.00,4.03,7.50,7.20
Industrial production manager,Financial manager,19.1,56.2,89.51,3.12,-1.36,30.00,62.50,2.24,46.25,45.21
Operation manager,Financial manager,37.1,56.2,89.31,2.46,0.41,2.50,20.00,1.02,11.25,11.13
Industrial production manager,Human resources worker,19.1,76.5,89.29,9.06,-7.07,30.00,0.00,8.06,15.00,13.79
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.88,-0.07,15.00,0.00,0.48,7.50,7.46
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,2.74,-2.61,70.00,0.00,2.67,35.00,34.06
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-2.16,-1.95,65.00,0.00,-0.10,32.50,32.47
Facilities manager,Human resources worker,23.4,76.5,88.96,4.97,-5.51,2.50,20.00,5.24,11.25,10.66
Software developer,Marketing specialist,20.2,61.7,88.94,9.87,-6.07,47.50,7.50,7.97,27.50,25.31
Industrial production manager,Marketing manager,19.1,62.4,88.93,3.20,-2.16,40.00,2.50,2.68,21.25,20.68
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.71,0.01,0.00,50.00,0.85,25.00,24.79
Software developer,Operations research analyst,20.2,55.0,88.88,8.76,-5.61,20.00,37.50,7.18,28.75,26.68
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,3.80,-1.05,62.50,0.00,2.42,31.25,30.49
Information security analyst,Administrative services manager,19.3,74.0,88.53,-0.98,-1.36,42.50,45.00,0.19,43.75,43.67
Industrial production manager,Operations research analyst,19.1,55.0,88.39,3.76,-3.49,20.00,77.50,3.62,48.75,46.98
Facilities manager,Financial manager,23.4,56.2,88.37,1.09,2.02,7.50,87.50,-0.46,47.50,47.28
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.20,0.29,92.50,0.00,-0.05,46.25,46.23
Industrial production manager,Public relations manager,19.1,66.4,88.35,5.22,-4.33,30.00,15.00,4.77,22.50,21.43
Project management specialist,Public relations specialist,47.3,76.2,88.35,4.29,-2.06,12.50,0.00,3.17,6.25,6.05
Industrial production manager,Administrative services manager,19.1,74.0,88.30,4.14,-7.66,7.50,65.00,5.90,36.25,34.11
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.23,-1.01,7.50,10.00,1.12,8.75,8.65
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.76,1.67,95.00,0.00,-0.46,47.50,47.28
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,2.17,-4.20,0.00,11.11,3.18,5.56,5.38
Operation manager,Marketing manager,37.1,62.4,88.12,2.77,-0.48,10.00,0.00,1.62,5.00,4.92
Industrial production manager,Training and development specialist,19.1,56.7,88.10,3.66,-3.42,15.00,20.00,3.54,17.50,16.88
Purchasing manager,Accountant,47.7,57.0,88.07,2.04,3.26,0.00,10.00,-0.61,5.00,4.97
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,1.53,-0.72,75.00,0.00,1.12,37.50,37.08
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,1.83,-0.90,72.50,0.00,1.37,36.25,35.75
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.35,0.22,2.50,71.05,0.56,36.78,36.57
Operation manager,Human resources manager,37.1,76.5,87.61,7.63,-4.87,12.50,0.00,6.25,6.25,5.86
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,7.25,-4.93,82.50,0.00,6.09,41.25,38.74
Operation manager,Public relations manager,37.1,66.4,87.47,4.79,-2.80,2.50,2.50,3.79,2.50,2.41
Training and development manager,Social and community service manager,48.0,71.7,87.29,2.94,-0.52,7.50,0.00,1.73,3.75,3.69
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.72,3.27,72.50,0.00,-2.00,36.25,35.53
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,4.37,-1.58,85.00,0.00,2.97,42.50,41.24
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,3.40,-2.50,10.00,0.00,2.95,5.00,4.85
Purchasing manager,Training and development specialist,47.7,56.7,86.71,2.43,-0.38,0.00,2.50,1.40,1.25,1.23
Web developer,Graphic designer,19.4,54.7,86.62,2.91,-0.03,25.00,32.43,1.47,28.72,28.30
Purchasing manager,Social and community service manager,47.7,71.7,86.53,6.31,-1.92,2.50,0.00,4.11,1.25,1.20
Chemical engineer,Biological scientist,21.6,55.0,86.36,1.85,-0.23,0.00,29.73,1.04,14.86,14.71
Dentist,Dental hygienist,39.5,95.7,86.25,17.28,-25.38,28.95,33.33,21.33,31.14,24.50
Software quality tester,Operations research analyst,44.1,55.0,86.23,1.69,-0.51,0.00,32.50,1.10,16.25,16.07
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,2.75,2.37,30.00,5.41,0.19,17.70,17.67
Information security analyst,Training and development specialist,19.3,56.7,85.97,-3.73,0.86,35.00,2.50,-2.29,18.75,18.32
Software developer,Graphic designer,20.2,54.7,85.82,4.00,0.00,57.50,29.73,2.00,43.61,42.74
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,6.09,-3.65,72.50,0.00,4.87,36.25,34.48
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,3.70,-2.14,45.00,30.00,2.92,37.50,36.40
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-3.63,-0.51,14.29,0.00,-1.56,7.14,7.03
Lawyer,Paralegal,39.5,83.0,85.66,8.77,-4.58,62.50,0.00,6.68,31.25,29.16
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,5.77,-2.91,62.50,37.50,4.34,50.00,47.83
Operation manager,Social and community service manager,37.1,71.7,85.47,6.96,-3.57,2.50,2.50,5.26,2.50,2.37
Industrial production manager,Social and community service manager,19.1,71.7,85.20,9.75,-4.73,35.00,0.00,7.24,17.50,16.23
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.97,-3.63,25.00,0.00,2.30,12.50,12.21
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.25,0.36,0.00,0.00,-0.05,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,7.60,-5.24,17.50,0.00,6.42,8.75,8.19
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,2.36,0.45,0.00,7.50,0.96,3.75,3.71
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.47,-1.64,6.06,37.50,1.06,21.78,21.55
Postsecondary teacher,School psychologist,46.6,87.9,84.73,5.10,-2.93,57.50,0.00,4.02,28.75,27.60
Industrial production manager,Accountant,19.1,57.0,84.49,3.32,0.05,32.50,40.00,1.63,36.25,35.66
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.18,0.05,0.00,40.00,0.57,20.00,19.89
Facilities manager,Social and human service assistant,23.4,75.3,84.45,7.56,-3.57,7.50,7.50,5.57,7.50,7.08
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.83,4.05,0.00,55.26,-2.44,27.63,26.96
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.06,-0.72,6.25,12.50,0.33,9.38,9.34
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.27,-1.59,67.50,3.45,0.93,35.47,35.14
Chemical technician,Biological scientist,35.0,55.0,83.89,0.91,2.69,0.00,16.22,-0.89,8.11,8.04
Cost estimator,Accountant,17.7,57.0,83.72,0.73,2.41,0.00,20.00,-0.84,10.00,9.92
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-1.68,3.42,32.50,0.00,-2.55,16.25,15.84
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.04,-0.39,7.50,40.00,0.18,23.75,23.71
Operation manager,Accountant,37.1,57.0,83.57,2.47,3.11,12.50,12.50,-0.32,12.50,12.46
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.43,-1.28,0.00,4.35,0.85,2.17,2.16
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-1.13,2.94,7.14,0.00,-2.04,3.57,3.50
Software developer,Advertising sales agent,20.2,52.7,83.02,9.09,0.41,50.00,23.08,4.34,36.54,34.95
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.34,-5.32,52.78,55.56,3.33,54.17,52.36
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.94,-1.65,0.00,0.00,1.30,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,2.71,-1.22,0.00,0.00,1.96,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,82.86,2.39,-0.09,5.00,100.00,1.24,52.50,51.85
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-0.31,-1.63,46.43,0.00,0.66,23.21,23.06
Property assessor,Accountant,34.2,57.0,82.77,-1.22,3.83,2.50,35.00,-2.53,18.75,18.28
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.66,-0.54,75.00,0.00,1.60,37.50,36.90
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.96,1.20,0.00,0.00,-1.08,0.00,0.00
Painter,Artist,10.4,51.6,82.54,5.58,-0.40,25.71,5.00,2.99,15.36,14.90
Software developer,Accountant,20.2,57.0,82.50,8.20,-1.06,57.50,80.00,4.63,68.75,65.57
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.75,-1.33,42.50,5.26,1.54,23.88,23.51
Operation manager,Compliance officer,37.1,51.8,82.41,5.06,-3.63,0.00,32.50,4.34,16.25,15.54
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.58,1.62,0.00,47.37,-0.52,23.68,23.56
Materials engineer,Biological scientist,13.5,55.0,82.14,2.38,0.04,2.50,89.19,1.17,45.84,45.31
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,3.52,1.61,62.50,0.00,0.95,31.25,30.95
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,4.43,-6.32,65.00,13.16,5.38,39.08,36.98
Property assessor,Tax preparer,34.2,66.3,81.93,-1.13,0.51,5.00,8.11,-0.82,6.55,6.50
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.18,-2.54,0.00,43.48,1.18,21.74,21.48
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-3.41,5.10,7.14,0.00,-4.26,3.57,3.42
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-4.24,0.67,46.43,0.00,-2.46,23.21,22.64
Operation manager,Public relations specialist,37.1,76.2,81.53,4.67,-3.79,2.50,10.00,4.23,6.25,5.99
Property assessor,Real estate broker,34.2,57.0,81.51,-3.86,3.24,2.50,0.00,-3.55,1.25,1.21
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-0.52,-9.81,0.00,67.86,4.65,33.93,32.35
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,11.30,-9.15,47.50,23.68,10.23,35.59,31.95
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.19,1.36,45.00,2.50,-0.58,23.75,23.61
Information security analyst,Accountant,19.3,57.0,81.08,-2.99,5.82,60.00,42.50,-4.41,51.25,48.99
Web developer,Advertising sales agent,19.4,52.7,81.04,8.25,-0.83,52.50,19.23,4.54,35.87,34.24
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.96,-2.82,35.00,12.50,0.93,23.75,23.53
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.69,-12.36,17.50,78.57,7.52,48.04,44.42
Software developer,Customer service representative,20.2,65.3,80.93,10.80,-20.34,55.00,85.71,15.57,70.36,59.40
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,2.24,-0.59,0.00,5.41,1.41,2.70,2.66
Surgeon,Medical scientist,20.0,51.8,80.81,6.78,-2.72,32.26,65.79,4.75,49.02,46.70
Operation manager,Insurance underwriter,37.1,56.9,80.69,4.20,-1.17,0.00,0.00,2.69,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,1.64,-4.68,40.00,5.00,3.16,22.50,21.79
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-1.28,-5.85,47.50,21.74,2.29,34.62,33.83
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.34,0.39,90.00,52.50,-0.03,71.25,71.23
Information security analyst,Executive secretary,19.3,90.0,80.53,10.82,-15.79,40.00,29.17,13.31,34.58,29.98
Property assessor,Loan officer,34.2,51.6,80.52,-1.71,3.30,2.50,2.56,-2.50,2.53,2.47
Software developer,Insurance sales agent,20.2,54.9,80.48,7.94,-5.62,65.00,9.09,6.78,37.05,34.53
Lawyer,Accountant,39.5,57.0,80.39,1.96,1.43,62.50,22.50,0.26,42.50,42.39
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.49,-0.59,75.00,0.00,1.04,37.50,37.11
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.70,-0.97,52.50,15.00,1.33,33.75,33.30
Software developer,Public relations specialist,20.2,76.2,79.88,13.32,-6.88,50.00,52.50,10.10,51.25,46.07
Cook,Baker,39.8,65.5,79.84,1.04,-0.61,90.00,80.00,0.82,85.00,84.30
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.04,-2.15,19.44,8.70,0.55,14.07,13.99
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,4.44,-2.79,45.00,7.50,3.62,26.25,25.30
Lawyer,Legal secretary,39.5,96.4,79.62,15.43,-13.16,70.00,0.00,14.29,35.00,30.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-3.37,2.41,22.73,0.00,-2.89,11.36,11.04
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.28,2.01,92.86,14.29,-1.64,53.57,52.69
Property assessor,Social and community service manager,34.2,71.7,79.29,3.33,-2.41,10.00,0.00,2.87,5.00,4.86
Mechanical engineer,Biological scientist,10.1,55.0,79.28,5.30,-0.62,35.00,100.00,2.96,67.50,65.50
Web developer,Customer service representative,19.4,65.3,79.26,8.50,-20.36,55.00,85.71,14.43,70.36,60.20
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,3.58,-20.27,75.00,85.71,11.92,80.36,70.78
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,2.04,0.64,90.00,12.50,0.70,51.25,50.89
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.87,-1.27,30.00,0.00,0.20,15.00,14.97
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.60,-2.45,69.44,27.27,1.52,48.36,47.62
Software quality tester,Customer service representative,44.1,65.3,78.93,2.71,-16.24,25.00,85.71,9.48,55.36,50.11
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.39,-0.84,50.00,5.00,-0.27,27.50,27.42
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,4.51,-4.70,75.00,0.00,4.60,37.50,35.77
Software developer,Insurance underwriter,20.2,56.9,78.63,9.02,-2.86,50.00,67.50,5.94,58.75,55.26
Property assessor,Insurance sales agent,34.2,54.9,78.62,-1.83,2.71,12.50,0.00,-2.27,6.25,6.11
Software quality tester,Graphic designer,44.1,54.7,78.60,-3.27,3.68,27.50,43.24,-3.48,35.37,34.14
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,5.21,-3.83,10.00,10.53,4.52,10.26,9.80
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,2.43,-2.98,96.43,54.55,2.70,75.49,73.45
Lawyer,Insurance underwriter,39.5,56.9,78.48,4.91,-3.56,55.00,0.00,4.23,27.50,26.34
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,3.74,-8.39,62.50,30.43,6.06,46.47,43.65
Database administrator,Executive secretary,30.8,90.0,78.39,13.42,-21.30,17.50,79.17,17.36,48.33,39.94
Lawyer,Loan officer,39.5,51.6,78.35,2.41,-0.81,62.50,0.00,1.61,31.25,30.75
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.39,-2.47,85.00,0.00,1.43,42.50,41.89
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.42,-2.97,8.33,30.43,1.27,19.38,19.14
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.00,-3.06,47.22,5.00,1.53,26.11,25.71
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-2.15,-1.74,57.50,50.00,-0.20,53.75,53.64
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.11,4.41,100.00,0.00,-2.26,50.00,48.87
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-0.28,-11.08,0.00,85.71,5.40,42.86,40.54
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.63,3.52,40.00,27.03,-3.07,33.51,32.48
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,2.17,-4.64,75.00,0.00,3.40,37.50,36.22
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,1.96,-3.25,0.00,0.00,2.61,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-0.03,0.80,90.00,75.00,-0.41,82.50,82.16
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.72,6.30,15.00,0.00,-2.79,7.50,7.29
Software quality tester,Insurance underwriter,44.1,56.9,77.97,3.24,1.07,20.00,57.50,1.08,38.75,38.33
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.40,-0.17,97.50,42.50,-1.12,70.00,69.22
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.15,-2.87,0.00,8.70,1.51,4.35,4.28
Web developer,Public relations specialist,19.4,76.2,77.89,11.33,-9.06,55.00,57.50,10.19,56.25,50.52
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,6.72,-6.17,65.00,20.00,6.45,42.50,39.76
Photographer,Artist,48.5,51.6,77.87,4.28,0.20,75.00,57.50,2.04,66.25,64.90
Database administrator,Compliance officer,30.8,51.8,77.85,5.91,-4.18,2.50,75.00,5.04,38.75,36.80
Chief executive,Executive secretary,30.6,90.0,77.82,14.76,-14.68,55.00,4.17,14.72,29.58,25.23
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.49,4.74,47.22,0.00,-3.61,23.61,22.76
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.03,2.49,2.50,0.00,-1.23,1.25,1.23
Surgeon,Physician assistant,20.0,68.8,77.67,9.49,-10.41,3.23,0.00,9.95,1.61,1.45
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,2.63,-4.21,92.59,40.74,3.42,66.67,64.38
Web developer,Insurance sales agent,19.4,54.9,77.45,7.97,-7.38,72.50,18.18,7.68,45.34,41.86
Cost estimator,Public relations specialist,17.7,76.2,77.43,3.23,-4.05,2.50,7.50,3.64,5.00,4.82
Logistician,Compliance officer,38.7,51.8,77.42,1.73,-2.76,0.00,77.50,2.24,38.75,37.88
Mechanical engineer,Medical scientist,10.1,51.8,77.42,5.82,-0.29,37.50,100.00,3.05,68.75,66.65
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,2.07,9.36,100.00,0.00,-3.64,50.00,48.18
Property assessor,Lodging manager,34.2,61.6,77.25,-1.79,4.13,27.50,42.50,-2.96,35.00,33.96
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.68,1.03,52.50,4.55,-0.17,28.52,28.47
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.18,0.96,65.00,85.00,-1.07,75.00,74.20
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,2.86,0.34,4.55,100.00,1.26,52.27,51.61
Computer systems manager,Compliance officer,27.7,51.8,77.12,7.55,-6.44,15.00,75.00,7.00,45.00,41.85
Database administrator,File Clerk,30.8,76.0,77.11,4.53,-9.13,50.00,20.00,6.83,35.00,32.61
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.53,-0.27,61.11,100.00,-0.13,80.56,80.45
Database administrator,Billing and posting clerk,30.8,91.4,77.03,3.04,-5.84,12.50,52.17,4.44,32.34,30.90
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,4.26,-8.49,10.00,34.78,6.38,22.39,20.96
Property assessor,Executive secretary,34.2,90.0,76.98,9.43,-18.83,0.00,66.67,14.13,33.33,28.62
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,1.20,-2.10,0.00,37.04,1.65,18.52,18.21
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,10.38,-9.71,52.50,23.68,10.04,38.09,34.27
Database administrator,Receptionist,30.8,89.1,76.82,19.06,-14.87,65.00,60.71,16.96,62.86,52.19
