occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Operation manager,Financial manager,37.1,56.2,89.31,-0.37,-0.33,100.00,100.00,-0.02,100.00,99.98
Industrial production manager,Human resources worker,19.1,76.5,89.29,1.73,-2.79,100.00,100.00,2.26,100.00,97.74
Sales manager,Insurance sales agent,33.1,54.9,89.13,-1.87,-1.72,100.00,100.00,-0.07,100.00,99.93
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.30,-7.47,100.00,100.00,3.88,100.00,96.12
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-0.03,0.40,100.00,100.00,-0.22,100.00,99.78
Facilities manager,Human resources worker,23.4,76.5,88.96,1.57,-2.02,100.00,100.00,1.80,100.00,98.20
Software developer,Marketing specialist,20.2,61.7,88.94,0.15,-7.44,100.00,100.00,3.79,100.00,96.21
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.70,-2.19,100.00,100.00,1.44,100.00,98.56
Facilities manager,Training and development specialist,23.4,56.7,88.90,2.52,-1.36,100.00,100.00,1.94,100.00,98.06
Software developer,Operations research analyst,20.2,55.0,88.88,-0.02,-0.41,100.00,100.00,0.20,100.00,99.80
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,-0.19,-1.44,100.00,90.00,0.62,95.00,94.41
Information security analyst,Administrative services manager,19.3,74.0,88.53,1.87,-1.67,97.50,100.00,1.77,98.75,97.01
Industrial production manager,Operations research analyst,19.1,55.0,88.39,0.79,-0.70,100.00,100.00,0.75,100.00,99.25
Facilities manager,Financial manager,23.4,56.2,88.37,0.40,-0.42,100.00,100.00,0.41,100.00,99.59
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.11,-6.15,100.00,90.00,3.13,95.00,92.03
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.83,-1.85,100.00,100.00,1.34,100.00,98.66
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.11,-1.79,100.00,100.00,0.95,100.00,99.05
Industrial production manager,Administrative services manager,19.1,74.0,88.30,8.34,-0.75,97.50,100.00,4.55,98.75,94.26
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.39,-1.68,100.00,100.00,1.54,100.00,98.46
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.13,-6.83,100.00,95.00,3.48,97.50,94.10
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,9.98,-0.39,100.00,100.00,5.18,100.00,94.82
Operation manager,Marketing manager,37.1,62.4,88.12,0.04,-1.46,100.00,100.00,0.75,100.00,99.25
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.86,-1.06,100.00,100.00,1.46,100.00,98.54
Purchasing manager,Accountant,47.7,57.0,88.07,0.86,-0.21,97.50,100.00,0.54,98.75,98.22
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.21,-0.97,100.00,95.00,0.38,97.50,97.13
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.25,-9.50,100.00,100.00,4.87,100.00,95.13
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.76,-0.66,100.00,100.00,1.21,100.00,98.79
Operation manager,Human resources manager,37.1,76.5,87.61,0.39,-2.39,100.00,100.00,1.39,100.00,98.61
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.28,-8.72,100.00,100.00,4.50,100.00,95.50
Operation manager,Public relations manager,37.1,66.4,87.47,0.22,-1.67,100.00,100.00,0.95,100.00,99.05
Training and development manager,Social and community service manager,48.0,71.7,87.29,-0.10,-4.79,100.00,100.00,2.34,100.00,97.66
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.23,-1.07,100.00,100.00,0.42,100.00,99.58
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.28,-7.74,100.00,87.50,4.01,93.75,89.99
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-0.49,0.01,100.00,100.00,-0.25,100.00,99.75
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.99,-0.43,100.00,100.00,0.71,100.00,99.29
Web developer,Graphic designer,19.4,54.7,86.62,0.35,-0.86,100.00,100.00,0.61,100.00,99.39
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-0.05,-5.45,100.00,97.50,2.70,98.75,96.08
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.08,-0.73,100.00,100.00,1.40,100.00,98.60
Dentist,Dental hygienist,39.5,95.7,86.25,15.51,-7.71,92.11,100.00,11.61,96.05,84.90
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.22,0.18,100.00,100.00,-0.20,100.00,99.80
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.75,1.05,100.00,100.00,-0.90,100.00,99.10
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.68,-2.23,100.00,100.00,1.46,100.00,98.54
Software developer,Graphic designer,20.2,54.7,85.82,0.36,-1.26,100.00,100.00,0.81,100.00,99.19
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.01,-19.34,100.00,90.00,9.68,95.00,85.81
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.28,1.32,100.00,100.00,-0.80,100.00,99.20
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.27,3.67,100.00,100.00,-1.70,100.00,98.30
Lawyer,Paralegal,39.5,83.0,85.66,1.95,-7.68,100.00,100.00,4.82,100.00,95.18
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.31,-1.94,100.00,100.00,1.12,100.00,98.88
Operation manager,Social and community service manager,37.1,71.7,85.47,0.00,-8.17,100.00,95.00,4.09,97.50,93.52
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.12,-6.87,100.00,97.50,3.50,98.75,95.30
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,1.50,-9.40,100.00,97.50,5.45,98.75,93.37
Property assessor,Insurance underwriter,34.2,56.9,85.13,-2.28,-0.69,100.00,100.00,-0.80,100.00,99.20
Operation manager,Human resources worker,37.1,76.5,84.98,0.42,-2.76,100.00,100.00,1.59,100.00,98.41
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.08,-0.80,100.00,100.00,0.36,100.00,99.64
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-0.44,-0.38,100.00,100.00,-0.03,100.00,99.97
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.04,-1.80,100.00,100.00,0.92,100.00,99.08
Industrial production manager,Accountant,19.1,57.0,84.49,2.93,-0.73,100.00,100.00,1.83,100.00,98.17
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.63,-0.74,97.50,100.00,1.18,98.75,97.58
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.61,-4.43,100.00,100.00,2.52,100.00,97.48
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.19,0.00,100.00,100.00,-0.09,100.00,99.91
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.05,-0.67,100.00,100.00,0.31,100.00,99.69
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.17,-2.19,100.00,100.00,1.18,100.00,98.82
Chemical technician,Biological scientist,35.0,55.0,83.89,-0.17,-0.43,100.00,100.00,0.13,100.00,99.87
Cost estimator,Accountant,17.7,57.0,83.72,0.81,-0.53,97.50,100.00,0.67,98.75,98.09
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.27,-0.58,100.00,100.00,0.42,100.00,99.58
Food service manager,Food preparation worker,46.7,58.7,83.62,0.65,-0.06,90.00,100.00,0.36,95.00,94.66
Operation manager,Accountant,37.1,57.0,83.57,0.01,-0.08,100.00,100.00,0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.92,-0.55,100.00,100.00,0.74,100.00,99.26
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.34,2.15,100.00,100.00,-1.24,100.00,98.76
Software developer,Advertising sales agent,20.2,52.7,83.02,-0.01,-6.45,100.00,96.15,3.22,98.08,94.92
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,6.19,-0.08,91.67,100.00,3.13,95.83,92.83
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.69,-0.32,100.00,100.00,0.50,100.00,99.50
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.77,-0.75,100.00,100.00,-0.01,100.00,99.99
Materials engineer,Medical scientist,13.5,51.8,82.86,1.60,-0.44,100.00,100.00,1.02,100.00,98.98
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.24,-7.58,100.00,90.00,3.91,95.00,91.29
Property assessor,Accountant,34.2,57.0,82.77,-2.30,-0.23,90.00,100.00,-1.03,95.00,94.02
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.09,-2.00,100.00,100.00,1.04,100.00,98.96
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,3.94,-0.48,97.22,100.00,2.21,98.61,96.43
Painter,Artist,10.4,51.6,82.54,0.04,-0.18,97.14,100.00,0.11,98.57,98.47
Software developer,Accountant,20.2,57.0,82.50,0.03,-1.03,100.00,100.00,0.53,100.00,99.47
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.41,-0.36,100.00,94.74,0.39,97.37,96.99
Operation manager,Compliance officer,37.1,51.8,82.41,-0.02,-0.67,100.00,100.00,0.32,100.00,99.68
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.01,0.11,100.00,100.00,-0.06,100.00,99.94
Materials engineer,Biological scientist,13.5,55.0,82.14,1.18,-0.75,100.00,100.00,0.96,100.00,99.04
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.19,2.18,100.00,80.77,-1.19,90.38,89.31
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.16,6.69,100.00,78.95,-3.43,89.47,86.41
Property assessor,Tax preparer,34.2,66.3,81.93,-0.42,-0.38,100.00,100.00,-0.02,100.00,99.98
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.28,-0.06,100.00,100.00,-0.11,100.00,99.89
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.10,-2.03,100.00,92.31,0.96,96.15,95.23
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,1.45,-0.47,100.00,100.00,0.96,100.00,99.04
Operation manager,Public relations specialist,37.1,76.2,81.53,0.31,-0.95,100.00,100.00,0.63,100.00,99.37
Property assessor,Real estate broker,34.2,57.0,81.51,-0.90,-0.17,100.00,100.00,-0.37,100.00,99.63
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.44,-3.67,100.00,100.00,3.06,100.00,96.94
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.14,-1.77,100.00,68.42,0.96,84.21,83.40
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.02,-1.09,100.00,100.00,0.56,100.00,99.44
Information security analyst,Accountant,19.3,57.0,81.08,0.24,-1.00,100.00,100.00,0.62,100.00,99.38
Web developer,Advertising sales agent,19.4,52.7,81.04,0.01,-1.14,100.00,80.77,0.57,90.38,89.87
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.12,-1.78,100.00,100.00,0.95,100.00,99.05
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.20,-2.53,100.00,96.43,1.37,98.21,96.87
Software developer,Customer service representative,20.2,65.3,80.93,0.20,-3.46,100.00,89.29,1.83,94.64,92.91
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.02,-0.83,100.00,100.00,0.43,100.00,99.57
Surgeon,Medical scientist,20.0,51.8,80.81,0.23,-0.23,100.00,100.00,0.23,100.00,99.77
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.63,-0.02,100.00,100.00,-0.31,100.00,99.69
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.04,-3.84,100.00,97.50,1.94,98.75,96.84
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,2.10,-0.70,100.00,100.00,1.40,100.00,98.60
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.23,-1.88,100.00,97.50,1.05,98.75,97.71
Information security analyst,Executive secretary,19.3,90.0,80.53,4.79,-2.08,97.50,100.00,3.43,98.75,95.36
Property assessor,Loan officer,34.2,51.6,80.52,-0.72,-1.00,100.00,100.00,0.14,100.00,99.86
Software developer,Insurance sales agent,20.2,54.9,80.48,-0.07,-0.41,100.00,100.00,0.17,100.00,99.83
Lawyer,Accountant,39.5,57.0,80.39,-0.23,-0.26,100.00,100.00,0.02,100.00,99.98
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.18,-19.28,100.00,85.00,9.73,92.50,83.50
Information security analyst,Public relations specialist,19.3,76.2,80.07,0.53,-3.06,100.00,100.00,1.80,100.00,98.20
Software developer,Public relations specialist,20.2,76.2,79.88,0.20,-2.75,100.00,100.00,1.47,100.00,98.53
Cook,Baker,39.8,65.5,79.84,-0.11,-0.11,100.00,100.00,-0.00,100.00,100.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,2.91,-0.26,88.89,100.00,1.58,94.44,92.95
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.18,-3.59,100.00,97.50,1.88,98.75,96.89
Lawyer,Legal secretary,39.5,96.4,79.62,6.53,-15.39,100.00,100.00,10.96,100.00,89.04
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,2.00,-1.52,100.00,100.00,1.76,100.00,98.24
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.04,-0.29,100.00,100.00,0.13,100.00,99.87
Property assessor,Social and community service manager,34.2,71.7,79.29,0.45,-4.09,100.00,100.00,2.27,100.00,97.73
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.09,-0.49,100.00,100.00,0.20,100.00,99.80
Web developer,Customer service representative,19.4,65.3,79.26,0.19,-2.18,100.00,92.86,1.18,96.43,95.29
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-0.05,-0.96,100.00,96.43,0.45,98.21,97.77
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.06,0.30,100.00,95.00,-0.12,97.50,97.38
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.84,2.41,100.00,100.00,-1.63,100.00,98.37
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.61,-1.25,100.00,100.00,0.93,100.00,99.07
Software quality tester,Customer service representative,44.1,65.3,78.93,0.19,-2.24,100.00,100.00,1.21,100.00,98.79
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.57,0.56,100.00,100.00,-0.56,100.00,99.44
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.05,-4.03,100.00,82.50,1.99,91.25,89.44
Software developer,Insurance underwriter,20.2,56.9,78.63,-0.06,-0.97,100.00,100.00,0.46,100.00,99.54
Property assessor,Insurance sales agent,34.2,54.9,78.62,-1.31,-0.86,100.00,100.00,-0.23,100.00,99.77
Software quality tester,Graphic designer,44.1,54.7,78.60,0.58,-0.44,100.00,100.00,0.51,100.00,99.49
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.09,1.81,100.00,89.47,-0.86,94.74,93.92
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.11,-0.16,100.00,100.00,0.03,100.00,99.97
Lawyer,Insurance underwriter,39.5,56.9,78.48,-0.40,-0.42,100.00,100.00,0.01,100.00,99.99
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.23,-0.07,100.00,100.00,-0.08,100.00,99.92
Database administrator,Executive secretary,30.8,90.0,78.39,3.75,-1.66,100.00,100.00,2.71,100.00,97.29
Lawyer,Loan officer,39.5,51.6,78.35,-0.19,0.09,100.00,100.00,-0.14,100.00,99.86
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.09,-2.82,100.00,100.00,1.45,100.00,98.55
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,4.36,-0.63,94.44,100.00,2.50,97.22,94.80
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.30,-5.48,100.00,95.00,2.89,97.50,94.68
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.71,-0.21,97.50,100.00,0.96,98.75,97.80
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.17,0.25,100.00,100.00,-0.21,100.00,99.79
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,12.32,-1.66,80.56,100.00,6.99,90.28,83.97
Cost estimator,Graphic designer,17.7,54.7,78.03,1.81,-0.22,100.00,100.00,1.01,100.00,98.99
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.19,5.58,100.00,95.45,-2.89,97.73,94.91
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-2.00,0.66,100.00,100.00,-1.33,100.00,98.67
Food service manager,Lodging manager,46.7,61.6,78.00,-0.02,0.05,100.00,100.00,-0.04,100.00,99.96
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.05,-0.34,100.00,100.00,0.15,100.00,99.85
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.17,0.34,100.00,100.00,-0.25,100.00,99.75
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.01,0.27,100.00,100.00,-0.14,100.00,99.86
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.11,-0.37,100.00,100.00,0.13,100.00,99.87
Web developer,Public relations specialist,19.4,76.2,77.89,0.17,-2.45,100.00,100.00,1.31,100.00,98.69
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,-0.09,-1.96,100.00,100.00,0.93,100.00,99.07
Photographer,Artist,48.5,51.6,77.87,4.85,-0.51,87.50,100.00,2.68,93.75,91.24
Database administrator,Compliance officer,30.8,51.8,77.85,0.09,-1.02,100.00,100.00,0.55,100.00,99.45
Chief executive,Executive secretary,30.6,90.0,77.82,5.22,-1.83,100.00,100.00,3.52,100.00,96.48
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.09,-0.89,100.00,100.00,0.49,100.00,99.51
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.10,-0.66,100.00,100.00,0.38,100.00,99.62
Surgeon,Physician assistant,20.0,68.8,77.67,5.00,-1.44,96.77,100.00,3.22,98.39,95.22
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.50,-0.27,100.00,100.00,0.39,100.00,99.61
Web developer,Insurance sales agent,19.4,54.9,77.45,-0.05,1.48,100.00,100.00,-0.77,100.00,99.23
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.66,-1.19,100.00,100.00,0.93,100.00,99.07
Logistician,Compliance officer,38.7,51.8,77.42,0.78,-0.53,100.00,100.00,0.66,100.00,99.34
Mechanical engineer,Medical scientist,10.1,51.8,77.42,0.16,-0.33,100.00,100.00,0.25,100.00,99.75
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.02,-0.01,100.00,100.00,-0.01,100.00,99.99
Property assessor,Lodging manager,34.2,61.6,77.25,0.10,-0.41,100.00,100.00,0.25,100.00,99.75
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.13,1.46,100.00,100.00,-0.79,100.00,99.21
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.58,-0.03,97.50,100.00,-0.27,98.75,98.48
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,1.79,-0.00,86.36,100.00,0.90,93.18,92.34
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.28,-2.44,100.00,100.00,1.36,100.00,98.64
Database administrator,File Clerk,30.8,76.0,77.11,0.52,-0.53,100.00,100.00,0.52,100.00,99.48
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.70,0.07,100.00,100.00,0.31,100.00,99.69
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.07,-1.22,100.00,95.65,0.64,97.83,97.20
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.86,-0.40,100.00,100.00,0.63,100.00,99.37
Property assessor,Executive secretary,34.2,90.0,76.98,26.70,-0.71,57.50,100.00,13.70,78.75,67.96
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,2.83,-0.15,67.50,100.00,1.49,83.75,82.50
