occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.78,-1.23,70.00,100.00,0.22,85.00,84.81
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.68,-1.51,100.00,100.00,1.09,100.00,98.91
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.28,0.08,100.00,100.00,-0.18,100.00,99.82
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-0.22,-5.10,100.00,100.00,2.44,100.00,97.56
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.16,-4.71,100.00,100.00,2.28,100.00,97.72
Chemical technician,Biological scientist,35.0,55.0,83.89,-0.13,-0.10,100.00,100.00,-0.02,100.00,99.98
Cost estimator,Accountant,17.7,57.0,83.72,2.29,-0.19,95.00,100.00,1.24,97.50,96.29
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-0.23,-0.02,100.00,100.00,-0.11,100.00,99.89
Food service manager,Food preparation worker,46.7,58.7,83.62,-1.78,-0.05,77.50,100.00,-0.87,88.75,87.98
Operation manager,Accountant,37.1,57.0,83.57,-0.01,-0.11,100.00,100.00,0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-0.04,-1.84,100.00,100.00,0.90,100.00,99.10
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.78,5.68,100.00,95.45,-3.23,97.73,94.57
Software developer,Advertising sales agent,20.2,52.7,83.02,0.29,-1.56,100.00,100.00,0.93,100.00,99.07
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.89,-0.15,88.89,100.00,1.02,94.44,93.48
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-0.08,-2.40,100.00,100.00,1.16,100.00,98.84
Cost estimator,Insurance underwriter,17.7,56.9,82.88,1.24,-0.14,100.00,100.00,0.69,100.00,99.31
Materials engineer,Medical scientist,13.5,51.8,82.86,1.74,-0.04,95.00,100.00,0.89,97.50,96.63
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-0.04,-0.90,100.00,70.00,0.43,85.00,84.64
Property assessor,Accountant,34.2,57.0,82.77,1.99,-0.05,95.00,100.00,1.02,97.50,96.51
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-0.12,-0.21,100.00,100.00,0.05,100.00,99.95
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.93,-2.48,97.22,100.00,0.78,98.61,97.85
Painter,Artist,10.4,51.6,82.54,1.15,-0.21,100.00,100.00,0.68,100.00,99.32
Software developer,Accountant,20.2,57.0,82.50,0.45,-0.75,100.00,100.00,0.60,100.00,99.40
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.25,-3.92,100.00,89.47,2.09,94.74,92.76
Operation manager,Compliance officer,37.1,51.8,82.41,1.05,-0.65,100.00,100.00,0.85,100.00,99.15
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-2.63,0.02,100.00,100.00,-1.33,100.00,98.67
Materials engineer,Biological scientist,13.5,55.0,82.14,0.89,-0.20,97.50,100.00,0.55,98.75,98.21
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.03,1.00,100.00,84.62,-0.51,92.31,91.83
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.02,-5.22,100.00,81.58,2.62,90.79,88.41
Property assessor,Tax preparer,34.2,66.3,81.93,1.35,-0.04,100.00,100.00,0.70,100.00,99.30
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,2.10,-2.35,100.00,100.00,2.22,100.00,97.78
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-1.08,4.34,100.00,96.15,-2.71,98.08,95.42
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.27,-6.24,100.00,100.00,3.26,100.00,96.74
Operation manager,Public relations specialist,37.1,76.2,81.53,0.61,-0.30,100.00,100.00,0.45,100.00,99.55
Property assessor,Real estate broker,34.2,57.0,81.51,-0.28,0.51,100.00,100.00,-0.39,100.00,99.61
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.89,-5.73,100.00,100.00,3.81,100.00,96.19
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.52,-9.76,100.00,92.11,5.14,96.05,91.11
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.01,-0.01,100.00,100.00,0.01,100.00,99.99
Information security analyst,Accountant,19.3,57.0,81.08,-0.60,0.02,100.00,100.00,-0.31,100.00,99.69
Web developer,Advertising sales agent,19.4,52.7,81.04,0.10,-1.27,100.00,88.46,0.68,94.23,93.59
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.53,-0.77,100.00,100.00,0.65,100.00,99.35
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.87,-5.74,100.00,100.00,3.31,100.00,96.69
Software developer,Customer service representative,20.2,65.3,80.93,0.43,-8.18,100.00,96.43,4.31,98.21,93.99
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-0.58,-0.46,100.00,100.00,-0.06,100.00,99.94
Surgeon,Medical scientist,20.0,51.8,80.81,0.17,-0.04,100.00,100.00,0.10,100.00,99.90
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.35,-0.12,100.00,100.00,0.24,100.00,99.76
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.16,-0.81,100.00,100.00,0.32,100.00,99.68
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.11,-0.54,100.00,100.00,0.21,100.00,99.79
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.07,-0.64,100.00,100.00,0.35,100.00,99.65
Information security analyst,Executive secretary,19.3,90.0,80.53,8.97,-1.10,95.00,100.00,5.03,97.50,92.59
Property assessor,Loan officer,34.2,51.6,80.52,-0.21,0.36,100.00,100.00,-0.29,100.00,99.71
Software developer,Insurance sales agent,20.2,54.9,80.48,0.13,-1.90,100.00,100.00,1.02,100.00,98.98
Lawyer,Accountant,39.5,57.0,80.39,-0.03,-0.28,100.00,100.00,0.13,100.00,99.87
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.07,-5.72,100.00,95.00,2.89,97.50,94.68
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.18,-0.51,100.00,100.00,0.85,100.00,99.15
Software developer,Public relations specialist,20.2,76.2,79.88,1.02,-0.99,100.00,100.00,1.01,100.00,98.99
Cook,Baker,39.8,65.5,79.84,0.11,-0.06,100.00,100.00,0.08,100.00,99.92
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,1.76,-1.07,97.22,100.00,1.41,98.61,97.22
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-0.05,-0.68,100.00,97.50,0.31,98.75,98.44
Lawyer,Legal secretary,39.5,96.4,79.62,3.51,-9.02,100.00,100.00,6.27,100.00,93.73
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.49,-0.90,100.00,97.50,0.69,98.75,98.06
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.13,-0.61,100.00,100.00,0.24,100.00,99.76
Property assessor,Social and community service manager,34.2,71.7,79.29,0.53,-0.94,100.00,100.00,0.73,100.00,99.27
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.25,-0.09,100.00,100.00,-0.08,100.00,99.92
Web developer,Customer service representative,19.4,65.3,79.26,0.46,-9.33,100.00,96.43,4.90,98.21,93.40
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.04,-7.52,100.00,96.43,3.78,98.21,94.50
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.02,-2.75,100.00,100.00,1.39,100.00,98.61
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.01,1.33,100.00,100.00,-0.67,100.00,99.33
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.32,-0.89,100.00,100.00,0.28,100.00,99.72
Software quality tester,Customer service representative,44.1,65.3,78.93,0.19,-6.19,100.00,100.00,3.19,100.00,96.81
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.34,0.63,100.00,100.00,-0.49,100.00,99.51
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.01,-4.83,100.00,80.00,2.42,90.00,87.82
Software developer,Insurance underwriter,20.2,56.9,78.63,0.30,-0.76,100.00,100.00,0.53,100.00,99.47
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.18,-0.05,100.00,100.00,-0.07,100.00,99.93
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.36,0.13,100.00,100.00,-0.24,100.00,99.76
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.44,-3.72,100.00,89.47,2.08,94.74,92.76
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.17,-0.35,100.00,100.00,0.09,100.00,99.91
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.19,-1.68,100.00,100.00,0.93,100.00,99.07
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.04,1.09,100.00,100.00,-0.56,100.00,99.44
Database administrator,Executive secretary,30.8,90.0,78.39,8.93,-0.92,97.50,100.00,4.93,98.75,93.88
Lawyer,Loan officer,39.5,51.6,78.35,-0.04,0.03,100.00,100.00,-0.04,100.00,99.96
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.16,3.74,100.00,97.50,-1.95,98.75,96.82
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.67,-3.94,94.44,100.00,2.30,97.22,94.98
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.01,-3.68,100.00,92.50,1.85,96.25,94.47
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.19,-1.76,100.00,100.00,0.78,100.00,99.22
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.14,0.93,100.00,100.00,-0.54,100.00,99.46
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,3.19,-1.42,77.78,100.00,2.31,88.89,86.84
Cost estimator,Graphic designer,17.7,54.7,78.03,1.08,-0.03,97.50,100.00,0.56,98.75,98.20
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.02,-2.29,100.00,100.00,1.13,100.00,98.87
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.62,-0.45,100.00,100.00,0.53,100.00,99.47
Food service manager,Lodging manager,46.7,61.6,78.00,0.12,-0.23,100.00,100.00,0.18,100.00,99.82
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.04,1.16,100.00,100.00,-0.60,100.00,99.40
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.11,-0.15,100.00,100.00,0.13,100.00,99.87
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.79,-0.03,100.00,100.00,-0.38,100.00,99.62
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.56,-4.39,100.00,100.00,2.97,100.00,97.03
Web developer,Public relations specialist,19.4,76.2,77.89,0.42,-1.13,100.00,100.00,0.78,100.00,99.22
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.11,-1.42,100.00,100.00,0.77,100.00,99.23
Photographer,Artist,48.5,51.6,77.87,1.07,-0.26,87.50,100.00,0.67,93.75,93.13
Database administrator,Compliance officer,30.8,51.8,77.85,1.77,-0.66,100.00,100.00,1.22,100.00,98.78
Chief executive,Executive secretary,30.6,90.0,77.82,4.62,-1.63,100.00,100.00,3.12,100.00,96.88
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.47,1.18,100.00,100.00,-0.83,100.00,99.17
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-0.06,0.25,100.00,100.00,-0.15,100.00,99.85
Surgeon,Physician assistant,20.0,68.8,77.67,2.46,-1.22,100.00,100.00,1.84,100.00,98.16
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.14,-0.17,100.00,100.00,0.16,100.00,99.84
Web developer,Insurance sales agent,19.4,54.9,77.45,0.03,-2.91,100.00,100.00,1.47,100.00,98.53
Cost estimator,Public relations specialist,17.7,76.2,77.43,2.73,-0.27,100.00,100.00,1.50,100.00,98.50
Logistician,Compliance officer,38.7,51.8,77.42,7.91,-0.50,87.50,100.00,4.20,93.75,89.81
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-0.14,-0.05,100.00,100.00,-0.04,100.00,99.96
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.11,0.64,100.00,100.00,-0.37,100.00,99.63
Property assessor,Lodging manager,34.2,61.6,77.25,-0.11,0.15,100.00,100.00,-0.13,100.00,99.87
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.03,-0.59,100.00,100.00,0.28,100.00,99.72
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.07,-0.06,100.00,100.00,0.07,100.00,99.93
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-2.93,-0.03,86.36,100.00,-1.45,93.18,91.83
Computer systems manager,Compliance officer,27.7,51.8,77.12,2.06,-0.90,100.00,100.00,1.48,100.00,98.52
Database administrator,File Clerk,30.8,76.0,77.11,0.18,-1.63,100.00,100.00,0.91,100.00,99.09
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.17,-0.08,100.00,100.00,0.13,100.00,99.87
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.86,-2.54,100.00,100.00,1.70,100.00,98.30
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.43,-0.83,100.00,100.00,1.13,100.00,98.87
Property assessor,Executive secretary,34.2,90.0,76.98,16.32,-0.38,70.00,100.00,8.35,85.00,77.90
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,3.50,-0.14,65.00,100.00,1.82,82.50,81.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,0.18,-8.59,100.00,76.32,4.38,88.16,84.29
