occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Human resources worker,46.6,76.5,67.50,0.00,5.00,33.75,32.06
Training and development manager,Human resources worker,48.0,76.5,45.00,0.00,-3.75,22.50,21.66
Project management specialist,Operations research analyst,47.3,55.0,7.50,77.50,5.00,42.50,40.38
Project management specialist,Financial manager,47.3,56.2,0.00,97.50,-1.25,48.75,48.14
Sales manager,Human resources worker,33.1,76.5,82.50,0.00,1.25,41.25,40.73
Facilities manager,Marketing manager,23.4,62.4,17.50,75.00,12.50,46.25,40.47
Facilities manager,Administrative services manager,23.4,74.0,7.50,87.50,16.25,47.50,39.78
Sales manager,Administrative services manager,33.1,74.0,47.50,62.50,26.25,55.00,40.56
Management analyst,Administrative services manager,46.6,74.0,30.00,80.00,20.00,55.00,44.00
Purchasing manager,Human resources worker,47.7,76.5,35.00,2.50,1.25,18.75,18.52
Management analyst,Training and development specialist,46.6,56.7,67.50,10.00,-2.50,38.75,37.78
Architectural and engineering manager,Public relations manager,12.8,66.4,87.50,52.50,30.00,70.00,49.00
Financial and investment analyst,Training and development specialist,43.9,56.7,97.50,5.00,-2.50,51.25,49.97
Facilities manager,Public relations manager,23.4,66.4,7.50,95.00,6.25,51.25,48.05
Sales manager,Training and development specialist,33.1,56.7,80.00,5.00,-5.00,42.50,40.38
Financial and investment analyst,Administrative services manager,43.9,74.0,82.50,40.00,10.00,61.25,55.12
Architectural and engineering manager,Financial manager,12.8,56.2,87.50,87.50,3.75,87.50,84.22
Purchasing manager,Marketing specialist,47.7,61.7,30.00,42.50,26.25,36.25,26.73
Training and development manager,Financial manager,48.0,56.2,0.00,95.00,0.00,47.50,47.50
Sales manager,Advertising sales agent,33.1,52.7,40.00,0.00,3.03,20.00,19.39
Management analyst,Accountant,46.6,57.0,10.00,25.00,2.50,17.50,17.06
Industrial production manager,Human resources manager,19.1,76.5,55.00,30.00,18.75,42.50,34.53
Facilities manager,Social and community service manager,23.4,71.7,20.00,25.00,18.75,22.50,18.28
Purchasing manager,Administrative services manager,47.7,74.0,5.00,80.00,7.50,42.50,39.31
Industrial production manager,Financial manager,19.1,56.2,52.50,90.00,-2.50,71.25,69.47
Operation manager,Financial manager,37.1,56.2,40.00,90.00,-3.75,65.00,62.56
Industrial production manager,Human resources worker,19.1,76.5,72.50,2.50,7.50,37.50,34.69
Sales manager,Insurance sales agent,33.1,54.9,0.00,18.18,0.00,9.09,9.09
Architectural and engineering manager,Marketing specialist,12.8,61.7,92.50,2.50,7.50,47.50,43.94
Postsecondary teacher,Secondary school teacher,46.6,56.9,60.00,20.00,-10.00,40.00,36.00
Facilities manager,Human resources worker,23.4,76.5,30.00,12.50,18.75,21.25,17.27
Software developer,Marketing specialist,20.2,61.7,90.00,15.00,21.25,52.50,41.34
Industrial production manager,Marketing manager,19.1,62.4,52.50,65.00,17.50,58.75,48.47
Facilities manager,Training and development specialist,23.4,56.7,20.00,42.50,25.00,31.25,23.44
Software developer,Operations research analyst,20.2,55.0,55.00,57.50,17.50,56.25,46.41
Web and digital interface designer,Marketing specialist,42.7,61.7,97.50,2.50,3.75,50.00,48.12
Information security analyst,Administrative services manager,19.3,74.0,77.50,85.00,13.75,81.25,70.08
Industrial production manager,Operations research analyst,19.1,55.0,60.00,47.50,2.50,53.75,52.41
Facilities manager,Financial manager,23.4,56.2,5.00,95.00,-1.25,50.00,49.38
Financial and investment analyst,Marketing manager,43.9,62.4,85.00,7.50,1.25,46.25,45.67
Industrial production manager,Public relations manager,19.1,66.4,52.50,77.50,18.75,65.00,52.81
Project management specialist,Public relations specialist,47.3,76.2,27.50,85.00,12.50,56.25,49.22
Industrial production manager,Administrative services manager,19.1,74.0,47.50,75.00,26.25,61.25,45.17
Facilities manager,Marketing specialist,23.4,61.7,35.00,62.50,31.25,48.75,33.52
Financial and investment analyst,Marketing specialist,43.9,61.7,97.50,2.50,0.00,50.00,50.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,67.86,88.89,-7.27,78.37,72.67
Operation manager,Marketing manager,37.1,62.4,52.50,65.00,16.25,58.75,49.20
Industrial production manager,Training and development specialist,19.1,56.7,70.00,17.50,6.25,43.75,41.02
Purchasing manager,Accountant,47.7,57.0,5.00,62.50,1.25,33.75,33.33
Financial and investment analyst,Insurance underwriter,43.9,56.9,87.50,50.00,2.50,68.75,67.03
Financial and investment analyst,Public relations manager,43.9,66.4,80.00,30.00,13.75,55.00,47.44
Chemical engineer,Medical scientist,21.6,51.8,27.50,92.11,3.85,59.80,57.50
Operation manager,Human resources manager,37.1,76.5,50.00,37.50,18.75,43.75,35.55
Architectural and engineering manager,Human resources worker,12.8,76.5,95.00,0.00,1.25,47.50,46.91
Operation manager,Public relations manager,37.1,66.4,52.50,77.50,16.25,65.00,54.44
Training and development manager,Social and community service manager,48.0,71.7,25.00,10.00,-8.75,17.50,15.97
Financial and investment analyst,Accountant,43.9,57.0,92.50,2.50,2.50,47.50,46.31
Financial and investment analyst,Human resources manager,43.9,76.5,90.00,10.00,5.00,50.00,47.50
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,22.50,55.26,-2.56,38.88,37.88
Purchasing manager,Training and development specialist,47.7,56.7,37.50,20.00,-2.50,28.75,28.03
Web developer,Graphic designer,19.4,54.7,52.50,86.49,9.09,69.49,63.18
Purchasing manager,Social and community service manager,47.7,71.7,20.00,35.00,8.75,27.50,25.09
Chemical engineer,Biological scientist,21.6,55.0,17.50,81.08,16.88,49.29,40.97
Dentist,Dental hygienist,39.5,95.7,13.16,33.33,26.83,23.25,17.01
Software quality tester,Operations research analyst,44.1,55.0,15.00,92.50,-10.00,53.75,48.38
Web and digital interface designer,Graphic designer,42.7,54.7,85.00,78.38,-1.30,81.69,80.63
Information security analyst,Training and development specialist,19.3,56.7,90.00,22.50,8.75,56.25,51.33
Software developer,Graphic designer,20.2,54.7,70.00,89.19,7.79,79.59,73.39
Architectural and engineering manager,Social and community service manager,12.8,71.7,90.00,27.50,15.00,58.75,49.94
Web and digital interface designer,Operations research analyst,42.7,55.0,90.00,52.50,5.00,71.25,67.69
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,75.00,0.00,-10.26,37.50,33.65
Lawyer,Paralegal,39.5,83.0,90.00,0.00,3.75,45.00,43.31
Architectural and engineering manager,Operations research analyst,12.8,55.0,92.50,40.00,7.50,66.25,61.28
Operation manager,Social and community service manager,37.1,71.7,75.00,27.50,2.50,51.25,49.97
Industrial production manager,Social and community service manager,19.1,71.7,70.00,22.50,3.75,46.25,44.52
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,42.86,10.00,10.29,26.43,23.71
Property assessor,Insurance underwriter,34.2,56.9,10.00,85.00,2.50,47.50,46.31
Operation manager,Human resources worker,37.1,76.5,82.50,2.50,3.75,42.50,40.91
Computer systems analyst,Operations research analyst,37.8,55.0,87.50,10.00,-3.75,48.75,46.92
Building cleaner,Housekeeping cleaner,38.7,88.4,24.24,90.00,4.11,57.12,54.77
Postsecondary teacher,School psychologist,46.6,87.9,90.00,3.12,-8.33,46.56,42.68
Industrial production manager,Accountant,19.1,57.0,57.50,55.00,8.75,56.25,51.33
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,40.00,15.00,-7.50,27.50,25.44
Facilities manager,Social and human service assistant,23.4,75.3,30.00,32.50,25.00,31.25,23.44
Chemical technician,Medical scientist,35.0,51.8,3.57,86.84,-4.55,45.21,43.15
Counter and rental clerk,Order clerk,38.7,58.3,62.50,71.88,4.17,67.19,64.39
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,72.50,34.48,0.00,53.49,53.49
Chemical technician,Biological scientist,35.0,55.0,17.86,67.57,7.69,42.71,39.43
Cost estimator,Accountant,17.7,57.0,7.50,65.00,7.50,36.25,33.53
Postsecondary teacher,Teaching assistant,46.6,79.5,80.00,7.50,-5.00,43.75,41.56
Food service manager,Food preparation worker,46.7,58.7,25.00,90.00,-1.25,57.50,56.78
Operation manager,Accountant,37.1,57.0,60.00,65.00,3.75,62.50,60.16
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,39.29,65.22,11.76,52.25,46.10
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,21.43,68.18,14.00,44.81,38.53
Software developer,Advertising sales agent,20.2,52.7,87.50,3.85,9.09,45.67,41.52
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,75.00,66.67,6.35,70.83,66.34
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,14.29,65.79,6.06,40.04,37.61
Cost estimator,Insurance underwriter,17.7,56.9,5.00,85.00,3.75,45.00,43.31
Materials engineer,Medical scientist,13.5,51.8,47.50,89.47,2.56,68.49,66.73
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,17.86,37.50,14.71,27.68,23.61
Property assessor,Accountant,34.2,57.0,17.50,47.50,-3.75,32.50,31.28
Postsecondary teacher,Special education teacher,46.6,86.6,75.00,15.62,-8.33,45.31,41.54
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,16.67,84.38,0.00,50.52,50.52
Painter,Artist,10.4,51.6,51.43,85.00,4.00,68.21,65.49
Software developer,Accountant,20.2,57.0,87.50,72.50,11.25,80.00,71.00
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,87.50,42.11,5.13,64.80,61.48
Operation manager,Compliance officer,37.1,51.8,15.00,82.50,8.75,48.75,44.48
Chemists and materials scientist,Medical scientist,36.0,51.8,46.88,86.84,-8.57,66.86,61.13
Materials engineer,Biological scientist,13.5,55.0,47.50,83.78,6.49,65.64,61.38
Web and digital interface designer,Advertising sales agent,42.7,52.7,100.00,3.85,0.00,51.92,51.92
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,95.00,34.21,6.41,64.61,60.46
Property assessor,Tax preparer,34.2,66.3,12.50,72.97,7.79,42.74,39.41
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.25,82.61,15.38,81.93,69.32
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,17.86,15.38,12.96,16.62,14.47
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,32.14,81.25,1.67,56.70,55.75
Operation manager,Public relations specialist,37.1,76.2,65.00,60.00,17.50,62.50,51.56
Property assessor,Real estate broker,34.2,57.0,22.50,97.50,3.75,60.00,57.75
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,7.14,100.00,1.79,53.57,52.61
Software developer,Insurance claims and policy processing clerk,20.2,80.1,67.50,36.84,24.36,52.17,39.46
Information security analyst,Insurance underwriter,19.3,56.9,52.50,75.00,-3.75,63.75,61.36
Information security analyst,Accountant,19.3,57.0,80.00,72.50,-5.00,76.25,72.44
Web developer,Advertising sales agent,19.4,52.7,85.00,7.69,10.61,46.35,41.43
Postsecondary teacher,Public relations specialist,46.6,76.2,65.00,67.50,10.00,66.25,59.63
Computer support specialist,Customer service representative,26.2,65.3,32.50,100.00,11.76,66.25,58.46
Software developer,Customer service representative,20.2,65.3,75.00,96.43,17.65,85.71,70.59
Chemists and materials scientist,Biological scientist,36.0,55.0,84.38,56.76,-4.35,70.57,67.50
Surgeon,Medical scientist,20.0,51.8,74.19,84.21,4.35,79.20,75.76
Operation manager,Insurance underwriter,37.1,56.9,12.50,70.00,3.75,41.25,39.70
Postsecondary teacher,Social and community service manager,46.6,71.7,65.00,10.00,-2.50,37.50,36.56
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,92.50,73.91,11.11,83.21,73.96
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,100.00,52.50,-1.25,76.25,75.30
Information security analyst,Executive secretary,19.3,90.0,42.50,100.00,28.12,71.25,51.21
Property assessor,Loan officer,34.2,51.6,22.50,79.49,1.27,50.99,50.35
Software developer,Insurance sales agent,20.2,54.9,72.50,59.09,16.13,65.80,55.18
Lawyer,Accountant,39.5,57.0,100.00,42.50,-1.25,71.25,70.36
Information security analyst,Social and community service manager,19.3,71.7,87.50,32.50,6.25,60.00,56.25
Information security analyst,Public relations specialist,19.3,76.2,90.00,87.50,12.50,88.75,77.66
Software developer,Public relations specialist,20.2,76.2,87.50,67.50,35.00,77.50,50.38
Cook,Baker,39.8,65.5,95.00,92.50,0.00,93.75,93.75
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,69.44,69.57,11.86,69.50,61.26
Postsecondary teacher,Social and human service assistant,46.6,75.3,67.50,15.00,3.75,41.25,39.70
Lawyer,Legal secretary,39.5,96.4,92.50,20.69,20.29,56.59,45.11
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,92.50,1.61,46.25,45.50
Chemical technician,Miscellaneous health technician,35.0,72.7,100.00,9.52,2.04,54.76,53.64
Property assessor,Social and community service manager,34.2,71.7,47.50,25.00,-5.00,36.25,34.44
Mechanical engineer,Biological scientist,10.1,55.0,77.50,91.89,6.49,84.70,79.20
Web developer,Customer service representative,19.4,65.3,75.00,100.00,13.24,87.50,75.92
Web and digital interface designer,Customer service representative,42.7,65.3,97.50,100.00,4.41,98.75,94.39
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,90.00,30.00,3.75,60.00,57.75
Personal financial advisor,Loan officer,32.6,51.6,97.50,2.56,0.00,50.03,50.03
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,83.33,0.00,2.13,41.67,40.78
Software quality tester,Customer service representative,44.1,65.3,40.00,100.00,2.94,70.00,67.94
Postsecondary teacher,Insurance underwriter,46.6,56.9,65.00,72.50,-8.75,68.75,62.73
Web and digital interface designer,Social and community service manager,42.7,71.7,100.00,40.00,6.25,70.00,65.62
Software developer,Insurance underwriter,20.2,56.9,45.00,75.00,13.75,60.00,51.75
Property assessor,Insurance sales agent,34.2,54.9,25.00,72.73,6.45,48.86,45.71
Software quality tester,Graphic designer,44.1,54.7,17.50,91.89,-5.19,54.70,51.85
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,42.50,73.68,0.00,58.09,58.09
Chemical technician,Ophthalmic medical technician,35.0,73.7,100.00,72.73,-2.56,86.36,84.15
Lawyer,Insurance underwriter,39.5,56.9,100.00,42.50,-5.00,71.25,67.69
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,100.00,47.83,1.59,73.91,72.74
Database administrator,Executive secretary,30.8,90.0,27.50,100.00,18.75,63.75,51.80
Lawyer,Loan officer,39.5,51.6,100.00,48.72,0.00,74.36,74.36
Postsecondary teacher,Mental health counselor,46.6,74.6,75.00,15.00,-8.75,45.00,41.06
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,41.67,78.26,6.78,59.96,55.90
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,50.00,32.50,7.89,41.25,37.99
Occupational health and safety specialist,Order clerk,17.9,58.3,82.50,78.12,1.39,80.31,79.20
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,72.73,4.84,86.36,82.18
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,25.00,100.00,7.81,62.50,57.62
Cost estimator,Graphic designer,17.7,54.7,47.50,89.19,0.00,68.34,68.34
Web and digital interface designer,Insurance sales agent,42.7,54.9,100.00,40.91,1.61,70.45,69.32
Personal financial advisor,Insurance underwriter,32.6,56.9,100.00,20.00,1.25,60.00,59.25
Food service manager,Lodging manager,46.7,61.6,72.50,85.00,3.75,78.75,75.80
Software quality tester,Advertising sales agent,44.1,52.7,55.00,34.62,-1.52,44.81,44.13
Software quality tester,Insurance underwriter,44.1,56.9,20.00,92.50,-6.25,56.25,52.73
Printing press operator,Filling machine operator,24.7,57.3,100.00,60.00,-5.00,80.00,76.00
Counter and rental clerk,Billing and posting clerk,38.7,91.4,81.25,65.22,7.69,73.23,67.60
Web developer,Public relations specialist,19.4,76.2,77.50,75.00,31.25,76.25,52.42
Web and digital interface designer,Public relations specialist,42.7,76.2,97.50,67.50,15.00,82.50,70.12
Photographer,Artist,48.5,51.6,75.00,77.50,2.50,76.25,74.34
Database administrator,Compliance officer,30.8,51.8,12.50,82.50,1.25,47.50,46.91
Chief executive,Executive secretary,30.6,90.0,72.50,91.67,50.00,82.08,41.04
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,69.44,23.08,12.90,46.26,40.29
Cost estimator,Advertising sales agent,17.7,52.7,65.00,11.54,13.64,38.27,33.05
Surgeon,Physician assistant,20.0,68.8,54.84,65.00,28.17,59.92,43.04
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,100.00,55.56,0.00,77.78,77.78
Web developer,Insurance sales agent,19.4,54.9,80.00,59.09,16.13,69.55,58.33
Cost estimator,Public relations specialist,17.7,76.2,50.00,87.50,8.75,68.75,62.73
Logistician,Compliance officer,38.7,51.8,15.00,90.00,7.50,52.50,48.56
Mechanical engineer,Medical scientist,10.1,51.8,70.00,92.11,1.28,81.05,80.01
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,92.50,38.46,10.61,65.48,58.54
Property assessor,Lodging manager,34.2,61.6,67.50,75.00,-2.50,71.25,69.47
Software quality tester,Insurance sales agent,44.1,54.9,52.50,86.36,-3.23,69.43,67.19
Wastewater treatment system operator,Filling machine operator,7.3,57.3,92.50,72.50,6.25,82.50,77.34
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,72.73,97.50,-8.06,85.11,78.25
Computer systems manager,Compliance officer,27.7,51.8,60.00,82.50,7.50,71.25,65.91
Database administrator,File Clerk,30.8,76.0,62.50,72.00,1.54,67.25,66.22
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,94.44,92.50,0.00,93.47,93.47
Database administrator,Billing and posting clerk,30.8,91.4,62.50,69.57,7.94,66.03,60.79
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,40.00,86.96,4.76,63.48,60.46
Property assessor,Executive secretary,34.2,90.0,15.00,100.00,14.06,57.50,49.41
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,62.50,81.48,-1.49,71.99,70.92
Web developer,Insurance claims and policy processing clerk,19.4,80.1,75.00,44.74,14.10,59.87,51.43
Database administrator,Receptionist,30.8,89.1,62.50,75.00,8.82,68.75,62.68
Personal financial advisor,Mental health counselor,32.6,74.6,100.00,5.00,2.50,52.50,51.19
Cost estimator,Executive secretary,17.7,90.0,7.50,100.00,10.94,53.75,47.87
Cost estimator,Insurance sales agent,17.7,54.9,35.00,68.18,9.68,51.59,46.60
Cost estimator,Tax preparer,17.7,66.3,15.00,94.59,6.49,54.80,51.24
Cost estimator,Real estate broker,17.7,57.0,42.50,95.00,2.50,68.75,67.03
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,100.00,68.42,0.00,84.21,84.21
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,69.44,72.73,3.45,71.09,68.63
Personal financial advisor,Real estate broker,32.6,57.0,92.50,60.00,-7.50,76.25,70.53
Lawyer,Public relations specialist,39.5,76.2,97.50,30.00,15.00,63.75,54.19
Materials engineer,Medical appliance technician,13.5,58.9,62.50,55.00,-1.25,58.75,58.02
Database administrator,Legal secretary,30.8,96.4,35.00,82.76,21.74,58.88,46.08
Cost estimator,Loan officer,17.7,51.6,17.50,89.74,13.92,53.62,46.16
Chemical technician,Pharmacy technician,35.0,79.3,35.71,100.00,24.39,67.86,51.31
Chemical technician,Medical appliance technician,35.0,58.9,96.43,82.50,2.94,89.46,86.83
Web developer,Receptionist,19.4,89.1,82.50,75.00,13.24,78.75,68.33
Chief executive,Compliance officer,30.6,51.8,80.00,85.00,16.25,82.50,69.09
Counter and rental clerk,File Clerk,38.7,76.0,93.75,92.00,4.88,92.88,88.34
Director,Editor,43.6,56.6,27.50,45.00,15.00,36.25,30.81
Software quality tester,Loan interviewer,44.1,76.9,35.00,76.00,-7.69,55.50,51.23
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,80.00,100.00,-5.00,90.00,85.50
Counter and rental clerk,Postal service clerk,38.7,54.1,81.25,94.74,2.86,87.99,85.48
Food service manager,Social and human service assistant,46.7,75.3,75.00,60.00,12.50,67.50,59.06
Actor,Artist,47.0,51.6,70.00,85.00,23.75,77.50,59.09
Computer systems manager,Executive secretary,27.7,90.0,40.00,95.83,34.38,67.92,44.57
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,92.59,75.00,16.95,83.80,69.59
First-line supervisor of security workers,Compliance officer,22.5,51.8,42.50,80.00,10.00,61.25,55.12
Food service manager,Medical and health services manager,46.7,71.8,70.00,100.00,2.50,85.00,82.88
Personal financial advisor,Tax preparer,32.6,66.3,97.50,10.81,7.79,54.16,49.94
Computer systems manager,Loan officer,27.7,51.6,97.50,79.49,10.13,88.49,79.53
Personal financial advisor,Fundraiser,32.6,74.9,100.00,0.00,-1.25,50.00,49.38
Database administrator,Loan officer,30.8,51.6,37.50,87.18,5.06,62.34,59.18
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,77.78,40.00,7.46,58.89,54.49
Software quality tester,Public relations specialist,44.1,76.2,30.00,92.50,8.75,61.25,55.89
Chemical technician,Medical assistant,35.0,88.8,85.71,90.48,14.29,88.10,75.51
Database administrator,Customer service representative,30.8,65.3,50.00,100.00,10.29,75.00,67.28
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,100.00,36.84,11.54,68.42,60.53
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,92.50,47.50,18.75,70.00,56.88
Database administrator,Advertising sales agent,30.8,52.7,60.00,15.38,-1.52,37.69,37.12
Mechanical engineer,Filling machine operator,10.1,57.3,85.00,17.50,7.50,51.25,47.41
Cutting worker,Filling machine operator,31.1,57.3,95.00,47.50,6.25,71.25,66.80
Counter and rental clerk,Customer service representative,38.7,65.3,50.00,100.00,4.55,75.00,71.59
Counter and rental clerk,Cashier,38.7,69.8,12.50,100.00,5.77,56.25,53.00
Emergency medical technician,Veterinary technician,39.4,89.9,94.44,91.67,6.67,93.06,86.85
Computer programmer,Graphic designer,21.5,54.7,70.00,91.89,9.09,80.95,73.59
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,77.27,100.00,-10.20,88.64,79.59
Computer systems manager,Legal secretary,27.7,96.4,52.50,79.31,23.19,65.91,50.62
Computer support specialist,Receptionist,26.2,89.1,97.50,71.43,8.82,84.46,77.01
Boiler operator,Filling machine operator,7.1,57.3,91.18,55.00,4.05,73.09,70.13
Counter and rental clerk,Receptionist,38.7,89.1,68.75,78.57,11.36,73.66,65.29
Web developer,Loan interviewer,19.4,76.9,75.00,52.00,1.54,63.50,62.52
Dentist,Dental assistant,39.5,92.8,23.68,30.77,17.65,27.23,22.42
Lawyer,Real estate broker,39.5,57.0,95.00,92.50,-7.50,93.75,86.72
Logistician,Loan officer,38.7,51.6,42.50,97.44,10.13,69.97,62.88
Lawyer,Mental health counselor,39.5,74.6,100.00,17.50,0.00,58.75,58.75
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,45.00,42.11,5.13,43.55,41.32
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,100.00,86.96,6.35,93.48,87.54
Mechanical engineer,Medical appliance technician,10.1,58.9,70.00,45.00,7.50,57.50,53.19
Surgeon,Surgical technologist,20.0,76.9,38.71,83.33,16.22,61.02,51.13
Electrical and electronics engineer,Medical scientist,11.6,51.8,100.00,86.84,-2.82,93.42,90.79
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,97.50,100.00,3.75,98.75,95.05
Surgeon,Biological scientist,20.0,55.0,80.65,81.08,7.35,80.86,74.92
Director,Artist,43.6,51.6,27.50,97.50,-3.75,62.50,60.16
Occupational health and safety specialist,Customer service representative,17.9,65.3,95.00,100.00,-1.47,97.50,96.07
Computer support specialist,Public safety telecommunicator,26.2,78.2,2.50,100.00,2.56,51.25,49.94
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,52.17,12.70,76.09,66.43
Logistician,Paralegal,38.7,83.0,50.00,92.50,12.50,71.25,62.34
Postal service mail carrier,Postal service clerk,34.7,54.1,87.50,57.89,11.63,72.70,64.24
Printing press operator,Sewing machine operator,24.7,70.7,97.50,97.50,0.00,97.50,97.50
Web developer,Real estate broker,19.4,57.0,77.50,82.50,7.50,80.00,74.00
Construction manager,Real estate broker,10.6,57.0,100.00,95.00,-1.25,97.50,96.28
