occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Cutting worker,Sewing machine operator,31.1,70.7,100.00,100.00,0.00,100.00,100.00
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,92.50,100.00,5.88,96.25,90.59
Logistician,Receptionist,38.7,89.1,100.00,100.00,1.47,100.00,98.53
Computer support specialist,Loan officer,26.2,51.6,100.00,94.87,-2.53,97.44,94.97
Web developer,Payroll and timekeeping clerk,19.4,88.2,100.00,78.26,-4.76,89.13,84.89
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,95.00,100.00,4.48,97.50,93.13
Computer support specialist,Compliance officer,26.2,51.8,100.00,92.50,-6.25,96.25,90.23
Materials engineer,Medical and health services manager,13.5,71.8,100.00,100.00,0.00,100.00,100.00
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,100.00,30.00,-9.68,65.00,58.71
Lawyer,School psychologist,39.5,87.9,100.00,100.00,0.00,100.00,100.00
Cook,Food preparation worker,39.8,58.7,100.00,100.00,0.00,100.00,100.00
Chemical technician,Medical and health services manager,35.0,71.8,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Medical appliance technician,21.6,58.9,100.00,100.00,0.00,100.00,100.00
Computer systems manager,Billing and posting clerk,27.7,91.4,100.00,100.00,0.00,100.00,100.00
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,100.00,100.00,0.00,100.00,100.00
Materials engineer,Miscellaneous health technician,13.5,72.7,100.00,100.00,0.00,100.00,100.00
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,100.00,97.50,-2.74,98.75,96.04
Computer systems analyst,Billing and posting clerk,37.8,91.4,100.00,100.00,0.00,100.00,100.00
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,100.00,100.00,0.00,100.00,100.00
Surgeon,Medical assistant,20.0,88.8,100.00,100.00,0.00,100.00,100.00
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,100.00,100.00,0.00,100.00,100.00
Stocker,Order clerk,36.5,58.3,100.00,96.88,0.00,98.44,98.44
Surgeon,Pharmacist,20.0,57.8,100.00,100.00,0.00,100.00,100.00
Chief executive,Entertainment and recreation manager,30.6,50.1,100.00,100.00,0.00,100.00,100.00
Lawyer,Compliance officer,39.5,51.8,100.00,100.00,0.00,100.00,100.00
Construction manager,Medical and health services manager,10.6,71.8,100.00,100.00,0.00,100.00,100.00
Surgeon,Nurse practitioner,20.0,89.8,96.77,100.00,1.92,98.39,96.50
Computer systems manager,File Clerk,27.7,76.0,100.00,96.00,0.00,98.00,98.00
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,100.00,100.00,0.00,100.00,100.00
Computer systems manager,Receptionist,27.7,89.1,100.00,75.00,4.41,87.50,83.64
Personal financial advisor,School psychologist,32.6,87.9,100.00,100.00,0.00,100.00,100.00
Chief executive,Fundraiser,30.6,74.9,95.00,100.00,3.75,97.50,93.84
Surgeon,Miscellaneous health technician,20.0,72.7,100.00,100.00,1.92,100.00,98.08
Photographer,Graphic designer,48.5,54.7,100.00,100.00,0.00,100.00,100.00
Automotive service mechanic,Medical appliance technician,2.5,58.9,100.00,100.00,1.25,100.00,98.75
Counter and rental clerk,Social and human service assistant,38.7,75.3,100.00,100.00,0.00,100.00,100.00
Security guard,Compliance officer,24.9,51.8,48.15,100.00,17.91,74.07,60.81
Correctional officer,Probation officer,33.9,57.4,100.00,100.00,0.00,100.00,100.00
Computer programmer,Tutor,21.5,70.4,100.00,100.00,0.00,100.00,100.00
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,100.00,100.00,0.00,100.00,100.00
Construction manager,Receptionist,10.6,89.1,100.00,100.00,0.00,100.00,100.00
Chemical technician,Pharmacist,35.0,57.8,100.00,100.00,0.00,100.00,100.00
Aerospace engineer,Medical scientist,15.2,51.8,100.00,100.00,0.00,100.00,100.00
Mechanical engineer,Graphic designer,10.1,54.7,97.50,100.00,2.60,98.75,96.19
First-line supervisor of correctional officers,Probation officer,35.9,57.4,100.00,100.00,0.00,100.00,100.00
Surgeon,Dental assistant,20.0,92.8,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,100.00,86.96,0.00,93.48,93.48
Chemical engineer,Miscellaneous health technician,21.6,72.7,100.00,100.00,0.00,100.00,100.00
Computer programmer,Editor,21.5,56.6,100.00,100.00,-1.25,100.00,98.75
Chemical technician,Phlebotomist,35.0,90.3,100.00,100.00,0.00,100.00,100.00
Food service manager,Fast food and counter worker,46.7,66.3,100.00,100.00,0.00,100.00,100.00
Computer support specialist,Billing and posting clerk,26.2,91.4,100.00,100.00,-1.59,100.00,98.41
Construction manager,Social and human service assistant,10.6,75.3,100.00,100.00,-1.25,100.00,98.75
Network and computer systems administrator,Compliance officer,16.7,51.8,100.00,55.00,-6.25,77.50,72.66
Director,Author,43.6,53.8,97.50,100.00,1.25,98.75,97.52
Refractory machinery mechanic,Filling machine operator,3.9,57.3,100.00,100.00,0.00,100.00,100.00
Chiropractor,Massage therapist,41.1,83.7,100.00,100.00,1.61,100.00,98.39
Retail salesperson,Order clerk,49.2,58.3,100.00,100.00,0.00,100.00,100.00
Cutting worker,Food preparation worker,31.1,58.7,100.00,100.00,0.00,100.00,100.00
Cutting worker,Order clerk,31.1,58.3,100.00,96.88,0.00,98.44,98.44
Cook,Food batchmaker,39.8,55.7,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,90.00,94.74,5.13,92.37,87.63
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,100.00,100.00,0.00,100.00,100.00
Personal financial advisor,Lodging manager,32.6,61.6,100.00,100.00,0.00,100.00,100.00
Materials engineer,Ophthalmic medical technician,13.5,73.7,100.00,100.00,0.00,100.00,100.00
Materials engineer,Graphic designer,13.5,54.7,100.00,100.00,0.00,100.00,100.00
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,85.00,100.00,7.46,92.50,85.60
Counter and rental clerk,Executive secretary,38.7,90.0,100.00,100.00,0.00,100.00,100.00
Pest control worker,Housekeeping cleaner,5.1,88.4,100.00,100.00,0.00,100.00,100.00
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,100.00,100.00,0.00,100.00,100.00
Computer programmer,Receptionist,21.5,89.1,100.00,92.86,2.94,96.43,93.59
Chef,Food batchmaker,23.3,55.7,100.00,100.00,0.00,100.00,100.00
Police officer,Probation officer,14.4,57.4,85.00,100.00,1.25,92.50,91.34
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,100.00,100.00,0.00,100.00,100.00
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,100.00,100.00,0.00,100.00,100.00
Director,Translator,43.6,74.4,97.50,100.00,0.00,98.75,98.75
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Ophthalmic medical technician,21.6,73.7,100.00,100.00,0.00,100.00,100.00
Correctional officer,Public safety telecommunicator,33.9,78.2,100.00,100.00,0.00,100.00,100.00
Parts salesperson,Order clerk,22.9,58.3,100.00,100.00,0.00,100.00,100.00
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,100.00,100.00,1.67,100.00,98.33
Emergency medical technician,Miscellaneous health technician,39.4,72.7,100.00,100.00,0.00,100.00,100.00
Surgeon,Medical records specialist,20.0,88.9,100.00,100.00,0.00,100.00,100.00
Computer systems analyst,Executive secretary,37.8,90.0,100.00,91.67,-3.12,95.83,92.84
Chiropractor,Physical therapist,41.1,67.5,100.00,100.00,0.00,100.00,100.00
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,100.00,100.00,-1.25,100.00,98.75
Computer network architect,Loan officer,7.7,51.6,100.00,94.87,-3.80,97.44,93.74
Materials engineer,Medical records specialist,13.5,88.9,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Pharmacist,21.6,57.8,87.50,100.00,3.75,93.75,90.23
Chief executive,Lodging manager,30.6,61.6,100.00,100.00,3.75,100.00,96.25
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,100.00,100.00,-3.85,100.00,96.15
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,97.50,100.00,5.97,98.75,92.85
First-line supervisor of police and detectives,Probation officer,10.5,57.4,100.00,95.00,-6.25,97.50,91.41
Food service manager,Entertainment and recreation manager,46.7,50.1,100.00,100.00,0.00,100.00,100.00
Computer network architect,Graphic designer,7.7,54.7,100.00,100.00,0.00,100.00,100.00
Dentist,Physician assistant,39.5,68.8,100.00,100.00,2.56,100.00,97.44
Actor,Author,47.0,53.8,90.00,100.00,1.25,95.00,93.81
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,100.00,100.00,0.00,100.00,100.00
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,100.00,100.00,-4.84,100.00,95.16
Emergency medical technician,Medical assistant,39.4,88.8,83.33,100.00,0.00,91.67,91.67
Computer support specialist,Executive secretary,26.2,90.0,100.00,91.67,0.00,95.83,95.83
Logistician,Legal secretary,38.7,96.4,100.00,100.00,0.00,100.00,100.00
First-line supervisor of security workers,Probation officer,22.5,57.4,100.00,100.00,0.00,100.00,100.00
Chief executive,Loan officer,30.6,51.6,92.50,100.00,3.80,96.25,92.59
Police officer,Public safety telecommunicator,14.4,78.2,52.50,100.00,10.26,76.25,68.43
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,100.00,85.71,-2.33,92.86,90.70
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,100.00,100.00,0.00,100.00,100.00
Computer support specialist,File Clerk,26.2,76.0,100.00,92.00,-1.54,96.00,94.52
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,100.00,100.00,0.00,100.00,100.00
Chiropractor,Physical therapist assistant,41.1,68.7,100.00,100.00,18.18,100.00,81.82
Computer systems manager,Medical and health services manager,27.7,71.8,100.00,95.00,-2.50,97.50,95.06
Materials engineer,Filling machine operator,13.5,57.3,97.50,100.00,1.25,98.75,97.52
Cafeteria attendant,Waiter,43.3,68.8,100.00,100.00,0.00,100.00,100.00
Transportation service attendant,Flight attendant,23.4,78.0,96.00,100.00,1.89,98.00,96.15
Electrical and electronics engineer,Biological scientist,11.6,55.0,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Executive secretary,16.7,90.0,100.00,95.83,0.00,97.92,97.92
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,100.00,58.33,-8.82,79.17,72.18
Computer systems manager,Lodging manager,27.7,61.6,100.00,97.50,-1.25,98.75,97.52
Director,Mental health counselor,43.6,74.6,100.00,100.00,-1.25,100.00,98.75
Computer network architect,Billing and posting clerk,7.7,91.4,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Medical and health services manager,21.6,71.8,97.50,100.00,1.25,98.75,97.52
Computer systems analyst,Public safety telecommunicator,37.8,78.2,82.50,100.00,3.85,91.25,87.74
Emergency medical technician,Respiratory therapist,39.4,62.4,16.67,100.00,20.00,58.33,46.67
Construction and building inspector,Real estate broker,10.5,57.0,100.00,95.00,-5.00,97.50,92.62
Aerospace engineer,Biological scientist,15.2,55.0,100.00,100.00,0.00,100.00,100.00
Retail salesperson,Cashier,49.2,69.8,100.00,100.00,0.00,100.00,100.00
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,100.00,100.00,0.00,100.00,100.00
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,100.00,100.00,0.00,100.00,100.00
Cutting worker,Laundry worker,31.1,74.5,100.00,100.00,0.00,100.00,100.00
Computer systems analyst,File Clerk,37.8,76.0,100.00,100.00,0.00,100.00,100.00
Photographer,Author,48.5,53.8,100.00,100.00,0.00,100.00,100.00
Computer hardware engineer,Medical appliance technician,5.9,58.9,100.00,97.50,-1.41,98.75,97.36
Chief executive,Receptionist,30.6,89.1,100.00,100.00,0.00,100.00,100.00
Emergency medical technician,Physician assistant,39.4,68.8,33.33,100.00,5.17,66.67,63.22
Retail salesperson,Receptionist,49.2,89.1,100.00,100.00,0.00,100.00,100.00
Mechanical engineer,Miscellaneous health technician,10.1,72.7,100.00,100.00,0.00,100.00,100.00
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,100.00,100.00,0.00,100.00,100.00
Chef,Food preparation worker,23.3,58.7,100.00,100.00,0.00,100.00,100.00
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,100.00,100.00,0.00,100.00,100.00
Computer programmer,Paralegal,21.5,83.0,100.00,97.50,1.25,98.75,97.52
Logistician,Tutor,38.7,70.4,100.00,100.00,1.25,100.00,98.75
Civil engineer,Real estate broker,16.9,57.0,95.00,100.00,2.50,97.50,95.06
Computer systems analyst,Legal secretary,37.8,96.4,100.00,100.00,0.00,100.00,100.00
Chief executive,Real estate broker,30.6,57.0,97.50,97.50,3.75,97.50,93.84
Cafeteria attendant,Food preparation worker,43.3,58.7,100.00,100.00,0.00,100.00,100.00
Chief executive,Legal secretary,30.6,96.4,100.00,96.55,1.45,98.28,96.85
Personal financial advisor,Travel agent,32.6,79.7,100.00,100.00,0.00,100.00,100.00
Cafeteria attendant,Fast food and counter worker,43.3,66.3,100.00,100.00,0.00,100.00,100.00
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,100.00,100.00,0.00,100.00,100.00
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,100.00,100.00,0.00,100.00,100.00
Food service manager,Nutritionist,46.7,86.3,100.00,90.00,1.25,95.00,93.81
Retail salesperson,Real estate broker,49.2,57.0,100.00,100.00,0.00,100.00,100.00
Dishwasher,Food preparation worker,23.1,58.7,100.00,100.00,0.00,100.00,100.00
Materials engineer,Psychiatric technician,13.5,69.5,100.00,100.00,0.00,100.00,100.00
Food service manager,Food batchmaker,46.7,55.7,100.00,100.00,0.00,100.00,100.00
Computer network architect,File Clerk,7.7,76.0,100.00,100.00,0.00,100.00,100.00
Emergency medical technician,Licensed practical nurse,39.4,88.7,44.44,100.00,14.71,72.22,61.60
Emergency medical technician,Radiologic technician,39.4,70.3,88.89,100.00,0.00,94.44,94.44
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,100.00,100.00,0.00,100.00,100.00
Computer network architect,Legal secretary,7.7,96.4,100.00,100.00,0.00,100.00,100.00
Computer programmer,Legal secretary,21.5,96.4,100.00,100.00,0.00,100.00,100.00
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,100.00,100.00,0.00,100.00,100.00
Computer network architect,Public safety telecommunicator,7.7,78.2,90.00,100.00,8.97,95.00,86.47
Computer hardware engineer,Biological scientist,5.9,55.0,100.00,100.00,0.00,100.00,100.00
Painting worker,Artist,11.3,51.6,100.00,100.00,0.00,100.00,100.00
Dentist,Pharmacist,39.5,57.8,100.00,100.00,2.56,100.00,97.44
Logistician,Medical records specialist,38.7,88.9,95.00,100.00,4.23,97.50,93.38
Logistician,School psychologist,38.7,87.9,100.00,100.00,0.00,100.00,100.00
Aircraft pilot,Flight attendant,8.3,78.0,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Pharmacy technician,21.6,79.3,97.50,100.00,3.77,98.75,95.02
Director,Interior designer,43.6,85.3,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Medical assistant,21.6,88.8,100.00,100.00,0.00,100.00,100.00
Construction manager,Supervisor of personal care and service workers,10.6,65.8,97.50,100.00,1.96,98.75,96.81
Computer programmer,Loan interviewer,21.5,76.9,100.00,96.00,-3.08,98.00,94.98
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,100.00,100.00,0.00,100.00,100.00
Chef,Baker,23.3,65.5,100.00,100.00,0.00,100.00,100.00
