occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Human resources manager,46.6,76.5,92.37,5.90,-6.07,100.00,100.00,5.99,100.00,94.01
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,8.04,-5.34,85.00,100.00,6.69,92.50,86.31
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-1.21,-2.14,100.00,97.50,0.47,98.75,98.29
Project management specialist,Human resources worker,47.3,76.5,92.21,-0.55,1.44,100.00,0.00,-0.99,50.00,49.50
Facilities manager,Human resources manager,23.4,76.5,92.06,0.03,-7.24,47.50,100.00,3.63,73.75,71.07
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,2.12,-1.69,97.50,80.00,1.91,88.75,87.06
Training and development manager,Marketing specialist,48.0,61.7,91.94,-0.26,-2.22,100.00,20.00,0.98,60.00,59.41
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,1.61,-10.02,100.00,100.00,5.82,100.00,94.18
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,12.72,-8.77,80.00,97.50,10.75,88.75,79.21
Management analyst,Human resources worker,46.6,76.5,91.64,0.44,-6.67,100.00,97.50,3.55,98.75,95.24
Training and development manager,Human resources worker,48.0,76.5,91.58,0.32,-6.23,100.00,2.50,3.28,51.25,49.57
Project management specialist,Operations research analyst,47.3,55.0,91.31,-2.66,4.02,100.00,97.50,-3.34,98.75,95.45
Project management specialist,Financial manager,47.3,56.2,91.15,-5.90,10.46,97.50,60.00,-8.18,78.75,72.31
Sales manager,Human resources worker,33.1,76.5,91.09,1.05,-7.04,100.00,82.50,4.04,91.25,87.56
Facilities manager,Marketing manager,23.4,62.4,90.92,-1.14,-4.87,42.50,100.00,1.86,71.25,69.92
Facilities manager,Administrative services manager,23.4,74.0,90.81,-5.93,-9.02,100.00,100.00,1.55,100.00,98.45
Sales manager,Administrative services manager,33.1,74.0,90.73,-1.66,-9.12,100.00,100.00,3.73,100.00,96.27
Management analyst,Administrative services manager,46.6,74.0,90.68,-1.38,-5.63,100.00,100.00,2.12,100.00,97.88
Purchasing manager,Human resources worker,47.7,76.5,90.36,-1.27,-7.92,100.00,17.50,3.32,58.75,56.80
Management analyst,Training and development specialist,46.6,56.7,90.32,-4.85,0.98,100.00,100.00,-2.91,100.00,97.09
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,10.14,-15.44,90.00,100.00,12.79,95.00,82.85
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,0.77,-0.91,100.00,40.00,0.84,70.00,69.41
Facilities manager,Public relations manager,23.4,66.4,90.26,1.42,-15.05,85.00,100.00,8.23,92.50,84.88
Sales manager,Training and development specialist,33.1,56.7,90.18,-2.66,1.68,100.00,95.00,-2.17,97.50,95.38
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.34,-11.62,100.00,77.50,5.98,88.75,83.44
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.67,-2.37,90.00,100.00,1.52,95.00,93.56
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-6.09,-2.66,95.00,90.00,-1.71,92.50,90.92
Training and development manager,Financial manager,48.0,56.2,90.06,-7.90,3.32,97.50,42.50,-5.61,70.00,66.07
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.16,-6.04,100.00,100.00,2.94,100.00,97.06
Management analyst,Accountant,46.6,57.0,89.84,-2.47,-1.84,100.00,100.00,-0.31,100.00,99.69
Industrial production manager,Human resources manager,19.1,76.5,89.80,9.01,-8.84,82.50,100.00,8.93,91.25,83.10
Facilities manager,Social and community service manager,23.4,71.7,89.67,-0.70,-4.44,100.00,77.50,1.87,88.75,87.09
Purchasing manager,Administrative services manager,47.7,74.0,89.51,-7.64,-8.69,100.00,97.50,0.53,98.75,98.23
Industrial production manager,Financial manager,19.1,56.2,89.51,-3.90,-3.05,82.50,100.00,-0.43,91.25,90.86
Operation manager,Financial manager,37.1,56.2,89.31,-7.75,-2.14,92.50,100.00,-2.80,96.25,93.55
Industrial production manager,Human resources worker,19.1,76.5,89.29,9.14,-11.14,92.50,75.00,10.14,83.75,75.26
Sales manager,Insurance sales agent,33.1,54.9,89.13,-1.39,-10.51,100.00,86.36,4.56,93.18,88.93
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,6.62,-6.90,90.00,92.50,6.76,91.25,85.08
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-0.73,-5.04,75.00,23.33,2.15,49.17,48.11
Facilities manager,Human resources worker,23.4,76.5,88.96,3.84,-12.78,60.00,80.00,8.31,70.00,64.18
Software developer,Marketing specialist,20.2,61.7,88.94,6.21,-11.55,100.00,85.00,8.88,92.50,84.29
Industrial production manager,Marketing manager,19.1,62.4,88.93,4.53,-6.79,80.00,100.00,5.66,90.00,84.91
Facilities manager,Training and development specialist,23.4,56.7,88.90,-3.05,3.58,47.50,97.50,-3.31,72.50,70.10
Software developer,Operations research analyst,20.2,55.0,88.88,0.46,-5.90,100.00,97.50,3.18,98.75,95.61
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,-2.33,-9.92,97.50,80.00,3.80,88.75,85.38
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.57,-7.97,100.00,100.00,4.27,100.00,95.73
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-3.75,-1.67,100.00,100.00,-1.04,100.00,98.96
Facilities manager,Financial manager,23.4,56.2,88.37,-6.94,0.05,80.00,100.00,-3.50,90.00,86.85
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,4.79,-9.73,100.00,80.00,7.26,90.00,83.47
Industrial production manager,Public relations manager,19.1,66.4,88.35,6.40,-16.15,95.00,100.00,11.28,97.50,86.51
Project management specialist,Public relations specialist,47.3,76.2,88.35,-0.13,-2.58,100.00,85.00,1.23,92.50,91.37
Industrial production manager,Administrative services manager,19.1,74.0,88.30,-0.79,-10.07,100.00,100.00,4.64,100.00,95.36
Facilities manager,Marketing specialist,23.4,61.7,88.28,-0.25,-3.46,52.50,97.50,1.60,75.00,73.80
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,3.18,-7.62,100.00,57.50,5.40,78.75,74.50
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.27,-7.09,28.57,85.19,3.68,56.88,54.78
Operation manager,Marketing manager,37.1,62.4,88.12,1.10,-4.30,97.50,100.00,2.70,98.75,96.09
Industrial production manager,Training and development specialist,19.1,56.7,88.10,-1.44,-1.18,95.00,100.00,-0.13,97.50,97.37
Purchasing manager,Accountant,47.7,57.0,88.07,-6.50,-1.91,100.00,100.00,-2.30,100.00,97.70
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.71,-1.99,100.00,32.50,0.64,66.25,65.83
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,7.44,-15.78,100.00,32.50,11.61,66.25,58.56
Chemical engineer,Medical scientist,21.6,51.8,87.70,4.79,-1.16,70.00,92.11,2.97,81.05,78.64
Operation manager,Human resources manager,37.1,76.5,87.61,4.78,-6.75,95.00,100.00,5.77,97.50,91.88
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,7.26,-13.90,92.50,62.50,10.58,77.50,69.30
Operation manager,Public relations manager,37.1,66.4,87.47,1.05,-7.74,100.00,100.00,4.39,100.00,95.61
Training and development manager,Social and community service manager,48.0,71.7,87.29,-0.09,-4.01,100.00,27.50,1.96,63.75,62.50
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.76,-2.39,100.00,82.50,0.81,91.25,90.51
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,8.40,-15.01,100.00,82.50,11.70,91.25,80.57
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-1.42,-17.66,100.00,36.84,8.12,68.42,62.87
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-11.89,5.26,87.50,65.00,-8.58,76.25,69.71
Web developer,Graphic designer,19.4,54.7,86.62,3.48,-4.11,97.50,35.14,3.79,66.32,63.80
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-5.30,-4.72,100.00,62.50,-0.29,81.25,81.02
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.83,-4.25,85.00,21.62,3.54,53.31,51.42
Dentist,Dental hygienist,39.5,95.7,86.25,1.85,-3.88,86.84,100.00,2.87,93.42,90.74
Software quality tester,Operations research analyst,44.1,55.0,86.23,-2.59,-2.83,100.00,100.00,0.12,100.00,99.88
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-5.87,0.41,90.00,8.11,-3.14,49.05,47.51
Information security analyst,Training and development specialist,19.3,56.7,85.97,-2.32,-1.60,85.00,100.00,-0.36,92.50,92.17
Software developer,Graphic designer,20.2,54.7,85.82,3.01,-0.03,100.00,56.76,1.52,78.38,77.19
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,3.36,-4.76,97.50,97.50,4.06,97.50,93.54
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-6.89,-1.47,100.00,92.50,-2.71,96.25,93.64
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-5.19,-8.22,92.86,45.45,1.51,69.16,68.11
Lawyer,Paralegal,39.5,83.0,85.66,6.20,2.43,100.00,85.00,1.89,92.50,90.76
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.18,-0.48,97.50,100.00,0.83,98.75,97.93
Operation manager,Social and community service manager,37.1,71.7,85.47,-1.06,-4.49,100.00,100.00,1.72,100.00,98.28
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.73,-7.32,100.00,92.50,4.52,96.25,91.90
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-3.35,-17.36,85.71,47.50,7.00,66.61,61.94
Property assessor,Insurance underwriter,34.2,56.9,85.13,-3.28,-0.85,100.00,100.00,-1.22,100.00,98.78
Operation manager,Human resources worker,37.1,76.5,84.98,4.64,-3.98,97.50,100.00,4.31,98.75,94.49
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.59,-2.59,100.00,100.00,0.50,100.00,99.50
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.93,-9.43,81.82,82.50,5.18,82.16,77.90
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-3.29,-4.18,52.50,18.75,0.45,35.62,35.47
Industrial production manager,Accountant,19.1,57.0,84.49,-1.29,-4.83,100.00,100.00,1.77,100.00,98.23
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-4.71,-0.61,97.50,100.00,-2.05,98.75,96.72
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-3.15,-9.57,100.00,85.00,3.21,92.50,89.53
Chemical technician,Medical scientist,35.0,51.8,84.20,0.37,2.86,89.29,92.11,-1.25,90.70,89.57
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-3.00,-6.84,100.00,100.00,1.92,100.00,98.08
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-4.41,-11.21,97.50,75.86,3.40,86.68,83.74
Chemical technician,Biological scientist,35.0,55.0,83.89,-2.02,-1.12,92.86,27.03,-0.45,59.94,59.67
Cost estimator,Accountant,17.7,57.0,83.72,-3.65,-4.06,100.00,100.00,0.21,100.00,99.79
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-2.00,0.36,67.50,17.50,-1.18,42.50,42.00
Food service manager,Food preparation worker,46.7,58.7,83.62,-2.21,-3.05,77.50,100.00,0.42,88.75,88.38
Operation manager,Accountant,37.1,57.0,83.57,-3.10,-3.63,100.00,100.00,0.27,100.00,99.73
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-3.86,-10.35,82.14,52.17,3.24,67.16,64.98
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-7.19,-12.01,100.00,81.82,2.41,90.91,88.72
Software developer,Advertising sales agent,20.2,52.7,83.02,1.83,-11.15,100.00,100.00,6.49,100.00,93.51
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.53,-7.12,69.44,100.00,3.30,84.72,81.93
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-6.95,-5.49,100.00,23.68,-0.73,61.84,61.39
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-3.42,-1.65,100.00,100.00,-0.89,100.00,99.11
Materials engineer,Medical scientist,13.5,51.8,82.86,3.84,-0.20,67.50,100.00,2.02,83.75,82.06
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-6.10,-11.00,96.43,52.50,2.45,74.46,72.64
Property assessor,Accountant,34.2,57.0,82.77,-3.87,-1.92,100.00,100.00,-0.98,100.00,99.02
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-6.78,-6.52,95.00,37.50,-0.13,66.25,66.16
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-1.08,-10.25,94.44,96.88,4.58,95.66,91.28
Painter,Artist,10.4,51.6,82.54,-0.18,-4.56,100.00,52.50,2.19,76.25,74.58
Software developer,Accountant,20.2,57.0,82.50,-0.63,-6.95,100.00,100.00,3.16,100.00,96.84
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.64,-11.59,100.00,97.37,6.61,98.68,92.16
Operation manager,Compliance officer,37.1,51.8,82.41,-3.55,-2.89,92.50,100.00,-0.33,96.25,95.93
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-3.37,2.59,100.00,47.37,-2.98,73.68,71.49
Materials engineer,Biological scientist,13.5,55.0,82.14,-3.36,-1.30,75.00,67.57,-1.03,71.28,70.55
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-1.66,-12.12,97.50,84.62,5.23,91.06,86.29
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-3.28,-14.72,100.00,23.68,5.72,61.84,58.30
Property assessor,Tax preparer,34.2,66.3,81.93,-6.65,-5.27,85.00,100.00,-0.69,92.50,91.86
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-2.00,-11.71,75.00,95.65,4.86,85.33,81.18
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-5.52,-3.59,100.00,100.00,-0.96,100.00,99.04
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-5.42,-14.31,92.86,87.50,4.45,90.18,86.17
Operation manager,Public relations specialist,37.1,76.2,81.53,0.59,-5.73,100.00,100.00,3.16,100.00,96.84
Property assessor,Real estate broker,34.2,57.0,81.51,-6.10,-2.90,75.00,100.00,-1.60,87.50,86.10
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-2.34,-13.23,92.86,85.71,5.44,89.29,84.42
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,1.85,-17.61,100.00,63.16,9.73,81.58,73.64
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.37,-3.27,100.00,100.00,1.45,100.00,98.55
Information security analyst,Accountant,19.3,57.0,81.08,-0.37,-3.54,100.00,100.00,1.59,100.00,98.41
Web developer,Advertising sales agent,19.4,52.7,81.04,2.72,-8.01,100.00,100.00,5.37,100.00,94.63
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,4.35,-7.18,50.00,100.00,5.76,75.00,70.68
Computer support specialist,Customer service representative,26.2,65.3,80.93,6.72,-8.69,82.50,100.00,7.70,91.25,84.22
Software developer,Customer service representative,20.2,65.3,80.93,8.40,-7.10,95.00,100.00,7.75,97.50,89.94
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-3.65,-0.13,100.00,0.00,-1.76,50.00,49.12
Surgeon,Medical scientist,20.0,51.8,80.81,1.59,-1.59,90.32,100.00,1.59,95.16,93.65
Operation manager,Insurance underwriter,37.1,56.9,80.69,-2.49,-3.99,100.00,100.00,0.75,100.00,99.25
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,4.25,-6.09,30.00,92.50,5.17,61.25,58.09
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,2.59,-9.92,90.00,100.00,6.26,95.00,89.06
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.55,-7.52,100.00,92.50,5.03,96.25,91.40
Information security analyst,Executive secretary,19.3,90.0,80.53,8.55,-11.31,92.50,100.00,9.93,96.25,86.69
Property assessor,Loan officer,34.2,51.6,80.52,-4.27,-4.41,97.50,100.00,0.07,98.75,98.68
Software developer,Insurance sales agent,20.2,54.9,80.48,1.61,-22.64,100.00,95.45,12.12,97.73,85.88
Lawyer,Accountant,39.5,57.0,80.39,0.65,-9.23,100.00,100.00,4.94,100.00,95.06
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.47,-5.73,95.00,100.00,4.10,97.50,93.50
Information security analyst,Public relations specialist,19.3,76.2,80.07,6.88,-4.61,87.50,100.00,5.75,93.75,88.36
Software developer,Public relations specialist,20.2,76.2,79.88,5.69,-14.00,100.00,100.00,9.84,100.00,90.16
Cook,Baker,39.8,65.5,79.84,-1.09,-6.18,5.00,2.50,2.55,3.75,3.65
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-4.43,-10.96,75.00,91.30,3.26,83.15,80.44
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.06,-11.21,80.00,85.00,5.63,82.50,77.85
Lawyer,Legal secretary,39.5,96.4,79.62,13.48,-28.57,90.00,55.17,21.02,72.59,57.33
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-9.39,-5.75,95.45,80.00,-1.82,87.73,86.13
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.71,-6.69,100.00,61.90,2.99,80.95,78.53
Property assessor,Social and community service manager,34.2,71.7,79.29,0.53,-4.08,82.50,100.00,2.31,91.25,89.14
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.11,-3.38,95.00,78.38,2.74,86.69,84.31
Web developer,Customer service representative,19.4,65.3,79.26,7.88,-7.20,90.00,100.00,7.54,95.00,87.84
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.31,-10.29,100.00,89.29,6.30,94.64,88.68
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,-0.49,-4.82,80.00,100.00,2.16,90.00,88.05
Personal financial advisor,Loan officer,32.6,51.6,79.02,-3.33,-4.59,100.00,100.00,0.63,100.00,99.37
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-4.11,-8.78,94.44,100.00,2.34,97.22,94.95
Software quality tester,Customer service representative,44.1,65.3,78.93,7.16,-5.53,95.00,100.00,6.35,97.50,91.31
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-3.34,2.59,100.00,97.50,-2.96,98.75,95.82
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.96,-8.22,100.00,67.50,3.63,83.75,80.71
Software developer,Insurance underwriter,20.2,56.9,78.63,0.53,-10.08,100.00,97.50,5.31,98.75,93.51
Property assessor,Insurance sales agent,34.2,54.9,78.62,-4.14,-3.68,100.00,100.00,-0.23,100.00,99.77
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.22,-0.22,100.00,86.49,-0.00,93.24,93.24
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.42,-18.56,100.00,81.58,9.49,90.79,82.17
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-1.53,-3.62,100.00,100.00,1.04,100.00,98.96
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.91,-5.39,100.00,32.50,3.15,66.25,64.16
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-2.58,-14.91,100.00,56.52,6.16,78.26,73.44
Database administrator,Executive secretary,30.8,90.0,78.39,7.70,-11.60,97.50,33.33,9.65,65.42,59.10
Lawyer,Loan officer,39.5,51.6,78.35,1.44,-8.95,100.00,58.97,5.19,79.49,75.36
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-1.83,-11.29,87.50,85.00,4.73,86.25,82.17
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-1.73,0.47,44.44,30.43,-1.10,37.44,37.03
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-5.07,-12.80,91.67,72.50,3.86,82.08,78.91
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-6.65,-7.55,100.00,100.00,0.45,100.00,99.55
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-5.69,-5.12,100.00,100.00,-0.28,100.00,99.72
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.64,-9.27,97.22,100.00,4.95,98.61,93.73
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.12,1.03,100.00,89.19,-1.57,94.59,93.10
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-3.12,-16.30,100.00,90.91,6.59,95.45,89.17
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-2.70,-0.65,100.00,100.00,-1.02,100.00,98.98
Food service manager,Lodging manager,46.7,61.6,78.00,-2.72,-1.72,100.00,100.00,-0.50,100.00,99.50
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.66,-4.62,100.00,100.00,2.64,100.00,97.36
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-1.59,-5.56,100.00,97.50,1.99,98.75,96.79
Printing press operator,Filling machine operator,24.7,57.3,77.95,-3.12,-4.05,100.00,92.50,0.46,96.25,95.80
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,8.54,3.78,31.25,21.74,2.38,26.49,25.86
Web developer,Public relations specialist,19.4,76.2,77.89,8.17,-10.79,100.00,97.50,9.48,98.75,89.39
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.32,-10.89,100.00,92.50,6.10,96.25,90.38
Photographer,Artist,48.5,51.6,77.87,0.41,0.49,100.00,100.00,-0.04,100.00,99.96
Database administrator,Compliance officer,30.8,51.8,77.85,-1.25,-1.69,92.50,70.00,0.22,81.25,81.07
Chief executive,Executive secretary,30.6,90.0,77.82,-0.52,-17.05,97.50,75.00,8.26,86.25,79.12
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-3.95,-3.30,100.00,100.00,-0.32,100.00,99.68
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-1.41,-4.27,100.00,100.00,1.43,100.00,98.57
Surgeon,Physician assistant,20.0,68.8,77.67,8.04,-14.52,90.32,90.00,11.28,90.16,79.99
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,-1.13,-9.46,100.00,88.89,4.16,94.44,90.51
Web developer,Insurance sales agent,19.4,54.9,77.45,1.59,-15.20,100.00,100.00,8.39,100.00,91.61
Cost estimator,Public relations specialist,17.7,76.2,77.43,3.48,-4.57,85.00,100.00,4.03,92.50,88.78
Logistician,Compliance officer,38.7,51.8,77.42,0.65,-4.21,45.00,100.00,2.43,72.50,70.74
Mechanical engineer,Medical scientist,10.1,51.8,77.42,4.76,-1.96,80.00,100.00,3.36,90.00,86.98
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-4.69,-1.93,100.00,100.00,-1.38,100.00,98.62
Property assessor,Lodging manager,34.2,61.6,77.25,-4.90,-1.94,100.00,100.00,-1.48,100.00,98.52
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-1.27,-16.17,100.00,100.00,7.45,100.00,92.55
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-5.71,-2.03,57.50,97.50,-1.84,77.50,76.07
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-12.10,-1.18,72.73,100.00,-5.46,86.36,81.65
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.99,-4.09,100.00,100.00,2.54,100.00,97.46
Database administrator,File Clerk,30.8,76.0,77.11,2.18,-2.72,100.00,4.00,2.45,52.00,50.73
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-6.50,-1.30,94.44,100.00,-2.60,97.22,94.69
Database administrator,Billing and posting clerk,30.8,91.4,77.03,9.60,3.66,75.00,0.00,2.97,37.50,36.39
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,2.82,-13.79,95.00,86.96,8.30,90.98,83.42
Property assessor,Executive secretary,34.2,90.0,76.98,2.15,-11.99,100.00,100.00,7.07,100.00,92.93
