occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Training and development specialist,46.6,56.7,90.32,5.56,-3.44,100.00,15.00,4.50,57.50,54.91
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,4.31,-11.12,100.00,17.50,7.72,58.75,54.22
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,4.48,-5.28,97.50,22.50,4.88,60.00,57.07
Facilities manager,Public relations manager,23.4,66.4,90.26,10.79,-6.54,77.50,10.00,8.67,43.75,39.96
Sales manager,Training and development specialist,33.1,56.7,90.18,7.69,-4.58,35.00,82.50,6.13,58.75,55.15
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,6.14,-2.94,90.00,80.00,4.54,85.00,81.14
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,2.00,-0.24,97.50,77.50,1.12,87.50,86.52
Purchasing manager,Marketing specialist,47.7,61.7,90.08,5.44,-4.07,85.00,25.00,4.75,55.00,52.39
Training and development manager,Financial manager,48.0,56.2,90.06,1.41,9.32,62.50,80.00,-3.96,71.25,68.43
Sales manager,Advertising sales agent,33.1,52.7,89.99,4.00,-3.95,65.00,53.85,3.97,59.42,57.06
Management analyst,Accountant,46.6,57.0,89.84,0.52,6.56,95.00,35.00,-3.02,65.00,63.04
Industrial production manager,Human resources manager,19.1,76.5,89.80,17.34,-10.24,65.00,92.50,13.79,78.75,67.89
Facilities manager,Social and community service manager,23.4,71.7,89.67,10.80,-4.96,40.00,45.00,7.88,42.50,39.15
Purchasing manager,Administrative services manager,47.7,74.0,89.51,7.98,-3.00,2.50,100.00,5.49,51.25,48.44
Industrial production manager,Financial manager,19.1,56.2,89.51,9.81,3.27,70.00,100.00,3.27,85.00,82.22
Operation manager,Financial manager,37.1,56.2,89.31,5.72,4.51,30.00,95.00,0.61,62.50,62.12
Industrial production manager,Human resources worker,19.1,76.5,89.29,16.10,-13.27,70.00,82.50,14.69,76.25,65.05
Sales manager,Insurance sales agent,33.1,54.9,89.13,1.86,1.21,67.50,68.18,0.33,67.84,67.62
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,3.41,-8.75,100.00,12.50,6.08,56.25,52.83
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,3.77,-2.03,75.00,23.33,2.90,49.17,47.74
Facilities manager,Human resources worker,23.4,76.5,88.96,12.94,-7.96,32.50,57.50,10.45,45.00,40.30
Software developer,Marketing specialist,20.2,61.7,88.94,5.20,-11.80,95.00,32.50,8.50,63.75,58.33
Industrial production manager,Marketing manager,19.1,62.4,88.93,9.36,-5.47,90.00,77.50,7.42,83.75,77.54
Facilities manager,Training and development specialist,23.4,56.7,88.90,9.64,-5.80,17.50,37.50,7.72,27.50,25.38
Software developer,Operations research analyst,20.2,55.0,88.88,8.77,-4.98,70.00,82.50,6.87,76.25,71.01
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,2.13,-6.56,97.50,22.50,4.35,60.00,57.39
Information security analyst,Administrative services manager,19.3,74.0,88.53,6.28,-3.26,82.50,97.50,4.77,90.00,85.71
Industrial production manager,Operations research analyst,19.1,55.0,88.39,11.64,-1.24,35.00,97.50,6.44,66.25,61.98
Facilities manager,Financial manager,23.4,56.2,88.37,3.91,3.79,50.00,82.50,0.06,66.25,66.21
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,1.80,-4.84,100.00,7.50,3.32,53.75,51.97
Industrial production manager,Public relations manager,19.1,66.4,88.35,12.81,-10.82,90.00,62.50,11.82,76.25,67.24
Project management specialist,Public relations specialist,47.3,76.2,88.35,5.65,-11.20,100.00,12.50,8.42,56.25,51.51
Industrial production manager,Administrative services manager,19.1,74.0,88.30,16.44,-3.94,32.50,100.00,10.19,66.25,59.50
Facilities manager,Marketing specialist,23.4,61.7,88.28,8.49,-2.97,62.50,22.50,5.73,42.50,40.06
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,2.22,-6.45,100.00,5.00,4.33,52.50,50.23
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,7.83,-1.59,3.57,96.30,4.71,49.93,47.58
Operation manager,Marketing manager,37.1,62.4,88.12,8.25,-1.36,85.00,40.00,4.80,62.50,59.50
Industrial production manager,Training and development specialist,19.1,56.7,88.10,15.02,-9.53,70.00,75.00,12.28,72.50,63.60
Purchasing manager,Accountant,47.7,57.0,88.07,1.82,1.72,77.50,87.50,0.05,82.50,82.46
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,1.29,-0.17,100.00,0.00,0.73,50.00,49.64
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,2.94,-6.65,100.00,0.00,4.80,50.00,47.60
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.67,2.08,55.00,86.84,-0.21,70.92,70.77
Operation manager,Human resources manager,37.1,76.5,87.61,16.39,-6.52,30.00,85.00,11.45,57.50,50.91
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,5.80,-13.93,97.50,50.00,9.86,73.75,66.48
Operation manager,Public relations manager,37.1,66.4,87.47,10.40,-5.23,87.50,27.50,7.81,57.50,53.01
Training and development manager,Social and community service manager,48.0,71.7,87.29,3.82,-0.12,10.00,17.50,1.97,13.75,13.48
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.35,2.39,100.00,32.50,-0.52,66.25,65.91
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,6.26,-9.44,100.00,30.00,7.85,65.00,59.90
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,2.49,-2.23,87.50,39.47,2.36,63.49,61.99
Purchasing manager,Training and development specialist,47.7,56.7,86.71,9.50,-5.13,50.00,60.00,7.32,55.00,50.98
Web developer,Graphic designer,19.4,54.7,86.62,3.09,-4.88,57.50,75.68,3.99,66.59,63.93
Purchasing manager,Social and community service manager,47.7,71.7,86.53,10.21,-6.54,42.50,37.50,8.38,40.00,36.65
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.41,3.25,52.50,64.86,-0.42,58.68,58.44
Dentist,Dental hygienist,39.5,95.7,86.25,21.59,-17.27,57.89,33.33,19.43,45.61,36.75
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.43,-0.38,30.00,85.00,0.40,57.50,57.27
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,4.34,-2.81,70.00,45.95,3.58,57.97,55.90
Information security analyst,Training and development specialist,19.3,56.7,85.97,4.99,-7.10,90.00,37.50,6.05,63.75,59.90
Software developer,Graphic designer,20.2,54.7,85.82,4.97,-6.76,85.00,72.97,5.87,78.99,74.35
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,4.64,-7.82,97.50,35.00,6.23,66.25,62.12
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.58,-0.86,80.00,92.50,0.14,86.25,86.13
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,4.50,0.15,100.00,9.09,2.17,54.55,53.36
Lawyer,Paralegal,39.5,83.0,85.66,22.89,-19.68,85.00,32.50,21.28,58.75,46.25
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,4.19,-4.10,92.50,82.50,4.15,87.50,83.87
Operation manager,Social and community service manager,37.1,71.7,85.47,11.73,-4.84,57.50,67.50,8.29,62.50,57.32
Industrial production manager,Social and community service manager,19.1,71.7,85.20,18.16,-10.47,65.00,52.50,14.32,58.75,50.34
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,9.87,-7.44,32.14,97.50,8.65,64.82,59.21
Property assessor,Insurance underwriter,34.2,56.9,85.13,4.24,1.44,65.00,7.50,1.40,36.25,35.74
Operation manager,Human resources worker,37.1,76.5,84.98,16.95,-6.09,45.00,75.00,11.52,60.00,53.09
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,7.60,0.09,30.00,85.00,3.76,57.50,55.34
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,3.57,-3.36,51.52,60.00,3.47,55.76,53.83
Postsecondary teacher,School psychologist,46.6,87.9,84.73,8.42,-6.89,85.00,37.50,7.66,61.25,56.56
Industrial production manager,Accountant,19.1,57.0,84.49,5.55,-1.28,85.00,92.50,3.42,88.75,85.72
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,4.92,2.91,77.50,90.00,1.00,83.75,82.91
Facilities manager,Social and human service assistant,23.4,75.3,84.45,18.21,-10.74,50.00,37.50,14.47,43.75,37.42
Chemical technician,Medical scientist,35.0,51.8,84.20,2.63,0.32,21.43,84.21,1.16,52.82,52.21
Counter and rental clerk,Order clerk,38.7,58.3,84.14,7.11,-6.37,68.75,68.75,6.74,68.75,64.11
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,6.65,-1.77,70.00,24.14,4.21,47.07,45.09
Chemical technician,Biological scientist,35.0,55.0,83.89,2.51,1.39,14.29,72.97,0.56,43.63,43.38
Cost estimator,Accountant,17.7,57.0,83.72,1.44,0.64,67.50,72.50,0.40,70.00,69.72
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,3.52,-1.81,100.00,2.50,2.66,51.25,49.89
Food service manager,Food preparation worker,46.7,58.7,83.62,-2.17,2.01,30.00,97.50,-2.09,63.75,62.42
Operation manager,Accountant,37.1,57.0,83.57,2.44,2.60,60.00,87.50,-0.08,73.75,73.69
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,13.94,-9.35,60.71,60.87,11.64,60.79,53.71
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.92,2.91,85.71,59.09,-0.99,72.40,71.68
Software developer,Advertising sales agent,20.2,52.7,83.02,2.49,-9.66,95.00,38.46,6.08,66.73,62.68
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,2.89,-0.31,66.67,100.00,1.60,83.33,82.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,6.12,-7.15,64.29,68.42,6.64,66.35,61.95
Cost estimator,Insurance underwriter,17.7,56.9,82.88,3.35,-1.18,87.50,30.00,2.26,58.75,57.42
Materials engineer,Medical scientist,13.5,51.8,82.86,3.90,1.47,52.50,81.58,1.21,67.04,66.23
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,18.21,-10.24,50.00,67.50,14.23,58.75,50.39
Property assessor,Accountant,34.2,57.0,82.77,-0.33,3.44,90.00,85.00,-1.88,87.50,85.85
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,6.37,-0.38,80.00,9.38,3.38,44.69,43.18
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,8.16,-4.80,47.22,90.62,6.48,68.92,64.46
Painter,Artist,10.4,51.6,82.54,4.49,0.13,82.86,72.50,2.18,77.68,75.99
Software developer,Accountant,20.2,57.0,82.50,1.55,-1.54,97.50,92.50,1.54,95.00,93.53
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,4.58,-5.40,92.50,13.16,4.99,52.83,50.19
Operation manager,Compliance officer,37.1,51.8,82.41,9.79,-4.31,65.00,72.50,7.05,68.75,63.91
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,5.47,-1.17,75.00,39.47,3.32,57.24,55.34
Materials engineer,Biological scientist,13.5,55.0,82.14,3.87,1.67,55.00,86.49,1.10,70.74,69.97
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,1.19,-3.67,100.00,34.62,2.43,67.31,65.67
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.46,-3.33,100.00,42.11,1.89,71.05,69.71
Property assessor,Tax preparer,34.2,66.3,81.93,2.11,-2.26,95.00,72.97,2.18,83.99,82.15
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,2.84,-8.63,75.00,69.57,5.73,72.28,68.14
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.73,2.05,57.14,76.92,-0.16,67.03,66.92
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,5.15,-5.53,64.29,81.25,5.34,72.77,68.88
Operation manager,Public relations specialist,37.1,76.2,81.53,11.45,-10.85,87.50,45.00,11.15,66.25,58.86
Property assessor,Real estate broker,34.2,57.0,81.51,-2.58,-0.20,85.00,100.00,-1.19,92.50,91.40
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,7.66,-4.92,60.71,67.86,6.29,64.29,60.24
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,4.06,-6.08,95.00,47.37,5.07,71.18,67.57
Information security analyst,Insurance underwriter,19.3,56.9,81.21,2.38,0.51,95.00,35.00,0.93,65.00,64.39
Information security analyst,Accountant,19.3,57.0,81.08,1.50,1.46,85.00,87.50,0.02,86.25,86.23
Web developer,Advertising sales agent,19.4,52.7,81.04,2.82,-6.74,97.50,53.85,4.78,75.67,72.05
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.50,-10.78,97.50,25.00,6.64,61.25,57.18
Computer support specialist,Customer service representative,26.2,65.3,80.93,6.45,-6.06,72.50,50.00,6.25,61.25,57.42
Software developer,Customer service representative,20.2,65.3,80.93,5.13,-5.41,95.00,60.71,5.27,77.86,73.76
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,6.91,-1.67,68.75,29.73,4.29,49.24,47.13
Surgeon,Medical scientist,20.0,51.8,80.81,2.62,-1.20,87.10,97.37,1.91,92.23,90.47
Operation manager,Insurance underwriter,37.1,56.9,80.69,5.51,0.92,75.00,55.00,2.30,65.00,63.51
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,2.28,-0.51,82.50,70.00,1.39,76.25,75.19
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,11.03,-13.09,80.00,47.83,12.06,63.91,56.21
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.89,-0.10,100.00,80.00,1.50,90.00,88.65
Information security analyst,Executive secretary,19.3,90.0,80.53,13.60,-35.29,92.50,70.83,24.45,81.67,61.70
Property assessor,Loan officer,34.2,51.6,80.52,2.01,-1.09,100.00,12.82,1.55,56.41,55.53
Software developer,Insurance sales agent,20.2,54.9,80.48,0.92,-1.59,100.00,59.09,1.25,79.55,78.55
Lawyer,Accountant,39.5,57.0,80.39,1.84,0.89,100.00,82.50,0.48,91.25,90.81
Information security analyst,Social and community service manager,19.3,71.7,80.27,3.71,-5.11,97.50,52.50,4.41,75.00,71.69
Information security analyst,Public relations specialist,19.3,76.2,80.07,4.22,-12.66,100.00,27.50,8.44,63.75,58.37
Software developer,Public relations specialist,20.2,76.2,79.88,4.68,-14.37,97.50,47.50,9.52,72.50,65.59
Cook,Baker,39.8,65.5,79.84,1.39,-1.63,97.50,97.50,1.51,97.50,96.03
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,4.41,-7.09,77.78,78.26,5.75,78.02,73.53
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,9.34,-5.41,80.00,10.00,7.38,45.00,41.68
Lawyer,Legal secretary,39.5,96.4,79.62,27.79,-35.94,92.50,24.14,31.86,58.32,39.74
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,10.75,-0.43,63.64,77.50,5.59,70.57,66.62
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,3.63,0.17,100.00,71.43,1.73,85.71,84.23
Property assessor,Social and community service manager,34.2,71.7,79.29,5.30,-2.36,70.00,47.50,3.83,58.75,56.50
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.75,1.11,92.50,89.19,0.82,90.84,90.10
Web developer,Customer service representative,19.4,65.3,79.26,4.87,-5.36,85.00,67.86,5.11,76.43,72.52
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.04,-4.45,100.00,57.14,3.25,78.57,76.02
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,2.11,1.62,95.00,72.50,0.25,83.75,83.54
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.67,1.69,100.00,7.69,-0.51,53.85,53.57
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,3.63,0.12,100.00,36.36,1.76,68.18,66.98
Software quality tester,Customer service representative,44.1,65.3,78.93,4.03,-3.83,100.00,57.14,3.93,78.57,75.48
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.48,-1.16,97.50,80.00,0.34,88.75,88.45
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,2.16,-0.89,92.50,70.00,1.53,81.25,80.01
Software developer,Insurance underwriter,20.2,56.9,78.63,2.27,-3.33,97.50,67.50,2.80,82.50,80.19
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.39,2.89,100.00,31.82,-1.25,65.91,65.09
Software quality tester,Graphic designer,44.1,54.7,78.60,1.93,-2.20,85.00,81.08,2.07,83.04,81.32
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,3.60,-4.49,77.50,42.11,4.04,59.80,57.39
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,2.79,-1.43,96.43,90.91,2.11,93.67,91.69
Lawyer,Insurance underwriter,39.5,56.9,78.48,2.51,-4.26,95.00,45.00,3.39,70.00,67.63
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,3.64,-7.11,100.00,69.57,5.38,84.78,80.22
Database administrator,Executive secretary,30.8,90.0,78.39,10.47,-31.83,97.50,79.17,21.15,88.33,69.65
Lawyer,Loan officer,39.5,51.6,78.35,4.04,-5.96,100.00,61.54,5.00,80.77,76.73
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,7.52,-9.23,92.50,80.00,8.38,86.25,79.02
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,5.36,-11.17,72.22,91.30,8.26,81.76,75.01
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,11.25,-9.49,69.44,85.00,10.37,77.22,69.21
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,5.75,-4.31,85.00,87.50,5.03,86.25,81.91
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,2.41,6.31,100.00,27.27,-1.95,63.64,62.40
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,10.32,-5.17,41.67,96.43,7.74,69.05,63.70
Cost estimator,Graphic designer,17.7,54.7,78.03,1.54,-3.01,97.50,91.89,2.28,94.70,92.54
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.36,5.27,100.00,45.45,-2.81,72.73,70.68
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.15,2.27,100.00,5.00,-1.21,52.50,51.86
Food service manager,Lodging manager,46.7,61.6,78.00,1.51,3.11,100.00,100.00,-0.80,100.00,99.20
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.90,-3.71,90.00,57.69,2.31,73.85,72.14
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.95,0.84,90.00,65.00,0.05,77.50,77.46
Printing press operator,Filling machine operator,24.7,57.3,77.95,1.94,2.24,97.50,95.00,-0.15,96.25,96.11
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,3.41,-12.69,81.25,56.52,8.05,68.89,63.34
Web developer,Public relations specialist,19.4,76.2,77.89,5.59,-11.10,100.00,55.00,8.34,77.50,71.03
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,3.50,-8.12,97.50,27.50,5.81,62.50,58.87
Photographer,Artist,48.5,51.6,77.87,1.20,-0.05,90.00,77.50,0.63,83.75,83.23
Database administrator,Compliance officer,30.8,51.8,77.85,4.02,-6.10,97.50,50.00,5.06,73.75,70.02
Chief executive,Executive secretary,30.6,90.0,77.82,32.93,-41.43,67.50,70.83,37.18,69.17,43.45
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,1.20,1.18,75.00,100.00,0.01,87.50,87.49
Cost estimator,Advertising sales agent,17.7,52.7,77.74,3.54,-8.60,97.50,19.23,6.07,58.37,54.82
Surgeon,Physician assistant,20.0,68.8,77.67,7.05,-6.04,25.81,82.50,6.54,54.15,50.61
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,6.73,-3.80,96.30,96.30,5.26,96.30,91.23
Web developer,Insurance sales agent,19.4,54.9,77.45,0.35,-0.41,97.50,68.18,0.38,82.84,82.53
Cost estimator,Public relations specialist,17.7,76.2,77.43,7.18,-13.86,95.00,22.50,10.52,58.75,52.57
Logistician,Compliance officer,38.7,51.8,77.42,11.48,-5.57,62.50,97.50,8.53,80.00,73.18
Mechanical engineer,Medical scientist,10.1,51.8,77.42,3.56,0.87,87.50,84.21,1.34,85.86,84.70
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,3.17,1.69,100.00,69.23,0.74,84.62,83.99
Property assessor,Lodging manager,34.2,61.6,77.25,-0.03,-1.99,100.00,77.50,0.98,88.75,87.88
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.27,5.23,92.50,45.45,-2.48,68.98,67.27
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.39,3.71,97.50,92.50,-2.55,95.00,92.58
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,1.18,1.42,68.18,100.00,-0.12,84.09,83.99
Computer systems manager,Compliance officer,27.7,51.8,77.12,5.35,-7.29,97.50,67.50,6.32,82.50,77.29
Database administrator,File Clerk,30.8,76.0,77.11,2.11,-6.96,92.50,76.00,4.53,84.25,80.43
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.62,0.73,100.00,100.00,-0.68,100.00,99.32
Database administrator,Billing and posting clerk,30.8,91.4,77.03,3.41,-7.24,97.50,30.43,5.32,63.97,60.56
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,8.60,-10.41,72.50,69.57,9.51,71.03,64.28
Property assessor,Executive secretary,34.2,90.0,76.98,22.96,-30.97,80.00,54.17,26.97,67.08,48.99
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,9.68,0.11,60.00,92.59,4.78,76.30,72.65
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,2.21,-3.95,97.50,57.89,3.08,77.70,75.31
Database administrator,Receptionist,30.8,89.1,76.82,3.63,-11.72,97.50,75.00,7.67,86.25,79.63
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,6.02,-8.10,100.00,65.00,7.06,82.50,76.68
