occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Architectural and engineering manager,Administrative services manager,12.8,74.0,87.50,95.00,10.00,91.25,82.12
Architectural and engineering manager,Human resources manager,12.8,76.5,95.00,62.50,30.00,78.75,55.12
Management analyst,Human resources worker,46.6,76.5,100.00,7.50,5.00,53.75,51.06
Training and development manager,Human resources worker,48.0,76.5,62.50,75.00,38.75,68.75,42.11
Project management specialist,Operations research analyst,47.3,55.0,67.50,77.50,5.00,72.50,68.88
Project management specialist,Financial manager,47.3,56.2,92.50,50.00,-16.25,71.25,59.67
Sales manager,Human resources worker,33.1,76.5,25.00,90.00,20.00,57.50,46.00
Facilities manager,Marketing manager,23.4,62.4,70.00,32.50,12.50,51.25,44.84
Facilities manager,Administrative services manager,23.4,74.0,7.50,100.00,3.75,53.75,51.73
Sales manager,Administrative services manager,33.1,74.0,2.50,100.00,1.25,51.25,50.61
Management analyst,Administrative services manager,46.6,74.0,62.50,85.00,0.00,73.75,73.75
Purchasing manager,Human resources worker,47.7,76.5,30.00,62.50,38.75,46.25,28.33
Management analyst,Training and development specialist,46.6,56.7,100.00,15.00,7.50,57.50,53.19
Architectural and engineering manager,Public relations manager,12.8,66.4,100.00,17.50,11.25,58.75,52.14
Financial and investment analyst,Training and development specialist,43.9,56.7,97.50,22.50,6.25,60.00,56.25
Facilities manager,Public relations manager,23.4,66.4,77.50,10.00,26.25,43.75,32.27
Sales manager,Training and development specialist,33.1,56.7,35.00,82.50,11.25,58.75,52.14
Financial and investment analyst,Administrative services manager,43.9,74.0,90.00,80.00,13.75,85.00,73.31
Architectural and engineering manager,Financial manager,12.8,56.2,97.50,77.50,1.25,87.50,86.41
Purchasing manager,Marketing specialist,47.7,61.7,85.00,25.00,7.50,55.00,50.88
Training and development manager,Financial manager,48.0,56.2,62.50,80.00,-18.75,71.25,57.89
Sales manager,Advertising sales agent,33.1,52.7,65.00,53.85,19.70,59.42,47.72
Management analyst,Accountant,46.6,57.0,95.00,35.00,-11.25,65.00,57.69
Industrial production manager,Human resources manager,19.1,76.5,65.00,92.50,25.00,78.75,59.06
Facilities manager,Social and community service manager,23.4,71.7,40.00,45.00,25.00,42.50,31.88
Purchasing manager,Administrative services manager,47.7,74.0,2.50,100.00,1.25,51.25,50.61
Industrial production manager,Financial manager,19.1,56.2,70.00,100.00,11.25,85.00,75.44
Operation manager,Financial manager,37.1,56.2,30.00,95.00,7.50,62.50,57.81
Industrial production manager,Human resources worker,19.1,76.5,70.00,82.50,27.50,76.25,55.28
Sales manager,Insurance sales agent,33.1,54.9,67.50,68.18,-1.61,67.84,66.75
Architectural and engineering manager,Marketing specialist,12.8,61.7,100.00,12.50,7.50,56.25,52.03
Postsecondary teacher,Secondary school teacher,46.6,56.9,75.00,23.33,4.29,49.17,47.06
Facilities manager,Human resources worker,23.4,76.5,32.50,57.50,40.00,45.00,27.00
Software developer,Marketing specialist,20.2,61.7,95.00,32.50,17.50,63.75,52.59
Industrial production manager,Marketing manager,19.1,62.4,90.00,77.50,16.25,83.75,70.14
Facilities manager,Training and development specialist,23.4,56.7,17.50,37.50,20.00,27.50,22.00
Software developer,Operations research analyst,20.2,55.0,70.00,82.50,15.00,76.25,64.81
Web and digital interface designer,Marketing specialist,42.7,61.7,97.50,22.50,5.00,60.00,57.00
Information security analyst,Administrative services manager,19.3,74.0,82.50,97.50,2.50,90.00,87.75
Industrial production manager,Operations research analyst,19.1,55.0,35.00,97.50,11.25,66.25,58.80
Facilities manager,Financial manager,23.4,56.2,50.00,82.50,1.25,66.25,65.42
Financial and investment analyst,Marketing manager,43.9,62.4,100.00,7.50,5.00,53.75,51.06
Industrial production manager,Public relations manager,19.1,66.4,90.00,62.50,42.50,76.25,43.84
Project management specialist,Public relations specialist,47.3,76.2,100.00,12.50,8.75,56.25,51.33
Industrial production manager,Administrative services manager,19.1,74.0,32.50,100.00,10.00,66.25,59.62
Facilities manager,Marketing specialist,23.4,61.7,62.50,22.50,16.25,42.50,35.59
Financial and investment analyst,Marketing specialist,43.9,61.7,100.00,5.00,2.50,52.50,51.19
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,3.57,96.30,1.82,49.93,49.03
Operation manager,Marketing manager,37.1,62.4,85.00,40.00,10.00,62.50,56.25
Industrial production manager,Training and development specialist,19.1,56.7,70.00,75.00,30.00,72.50,50.75
Purchasing manager,Accountant,47.7,57.0,77.50,87.50,-1.25,82.50,81.47
Financial and investment analyst,Insurance underwriter,43.9,56.9,100.00,0.00,0.00,50.00,50.00
Financial and investment analyst,Public relations manager,43.9,66.4,100.00,0.00,0.00,50.00,50.00
Chemical engineer,Medical scientist,21.6,51.8,55.00,86.84,3.85,70.92,68.19
Operation manager,Human resources manager,37.1,76.5,30.00,85.00,23.75,57.50,43.84
Architectural and engineering manager,Human resources worker,12.8,76.5,97.50,50.00,16.25,73.75,61.77
Operation manager,Public relations manager,37.1,66.4,87.50,27.50,30.00,57.50,40.25
Training and development manager,Social and community service manager,48.0,71.7,10.00,17.50,0.00,13.75,13.75
Financial and investment analyst,Accountant,43.9,57.0,100.00,32.50,-5.00,66.25,62.94
Financial and investment analyst,Human resources manager,43.9,76.5,100.00,30.00,12.50,65.00,56.88
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.50,39.47,5.13,63.49,60.23
Purchasing manager,Training and development specialist,47.7,56.7,50.00,60.00,27.50,55.00,39.88
Web developer,Graphic designer,19.4,54.7,57.50,75.68,5.19,66.59,63.13
Purchasing manager,Social and community service manager,47.7,71.7,42.50,37.50,31.25,40.00,27.50
Chemical engineer,Biological scientist,21.6,55.0,52.50,64.86,3.90,58.68,56.40
Dentist,Dental hygienist,39.5,95.7,57.89,33.33,46.34,45.61,24.48
Software quality tester,Operations research analyst,44.1,55.0,30.00,85.00,3.75,57.50,55.34
Web and digital interface designer,Graphic designer,42.7,54.7,70.00,45.95,7.79,57.97,53.46
Information security analyst,Training and development specialist,19.3,56.7,90.00,37.50,21.25,63.75,50.20
Software developer,Graphic designer,20.2,54.7,85.00,72.97,5.19,78.99,74.88
Architectural and engineering manager,Social and community service manager,12.8,71.7,97.50,35.00,10.00,66.25,59.62
Web and digital interface designer,Operations research analyst,42.7,55.0,80.00,92.50,-1.25,86.25,85.17
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,100.00,9.09,5.13,54.55,51.75
Lawyer,Paralegal,39.5,83.0,85.00,32.50,30.00,58.75,41.12
Architectural and engineering manager,Operations research analyst,12.8,55.0,92.50,82.50,7.50,87.50,80.94
Operation manager,Social and community service manager,37.1,71.7,57.50,67.50,27.50,62.50,45.31
Industrial production manager,Social and community service manager,19.1,71.7,65.00,52.50,32.50,58.75,39.66
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,32.14,97.50,14.71,64.82,55.29
Property assessor,Insurance underwriter,34.2,56.9,65.00,7.50,10.00,36.25,32.62
Operation manager,Human resources worker,37.1,76.5,45.00,75.00,33.75,60.00,39.75
Computer systems analyst,Operations research analyst,37.8,55.0,30.00,85.00,12.50,57.50,50.31
Building cleaner,Housekeeping cleaner,38.7,88.4,51.52,60.00,5.48,55.76,52.70
Postsecondary teacher,School psychologist,46.6,87.9,85.00,37.50,12.50,61.25,53.59
Industrial production manager,Accountant,19.1,57.0,85.00,92.50,6.25,88.75,83.20
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,77.50,90.00,6.25,83.75,78.52
Facilities manager,Social and human service assistant,23.4,75.3,50.00,37.50,32.50,43.75,29.53
Chemical technician,Medical scientist,35.0,51.8,21.43,84.21,0.00,52.82,52.82
Counter and rental clerk,Order clerk,38.7,58.3,68.75,68.75,12.50,68.75,60.16
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,70.00,24.14,7.25,47.07,43.66
Chemical technician,Biological scientist,35.0,55.0,14.29,72.97,3.08,43.63,42.29
Cost estimator,Accountant,17.7,57.0,67.50,72.50,1.25,70.00,69.12
Postsecondary teacher,Teaching assistant,46.6,79.5,100.00,2.50,1.25,51.25,50.61
Food service manager,Food preparation worker,46.7,58.7,30.00,97.50,0.00,63.75,63.75
Operation manager,Accountant,37.1,57.0,60.00,87.50,-1.25,73.75,72.83
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,60.71,60.87,17.65,60.79,50.06
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,85.71,59.09,-2.00,72.40,70.95
Software developer,Advertising sales agent,20.2,52.7,95.00,38.46,6.06,66.73,62.69
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,66.67,100.00,0.00,83.33,83.33
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,64.29,68.42,15.15,66.35,56.30
Cost estimator,Insurance underwriter,17.7,56.9,87.50,30.00,5.00,58.75,55.81
Materials engineer,Medical scientist,13.5,51.8,52.50,81.58,5.13,67.04,63.60
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,50.00,67.50,36.76,58.75,37.15
Property assessor,Accountant,34.2,57.0,90.00,85.00,-3.75,87.50,84.22
Postsecondary teacher,Special education teacher,46.6,86.6,80.00,9.38,6.94,44.69,41.58
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,47.22,90.62,14.71,68.92,58.79
Painter,Artist,10.4,51.6,82.86,72.50,12.00,77.68,68.36
Software developer,Accountant,20.2,57.0,97.50,92.50,1.25,95.00,93.81
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,92.50,13.16,3.85,52.83,50.80
Operation manager,Compliance officer,37.1,51.8,65.00,72.50,30.00,68.75,48.12
Chemists and materials scientist,Medical scientist,36.0,51.8,75.00,39.47,5.71,57.24,53.97
Materials engineer,Biological scientist,13.5,55.0,55.00,86.49,5.19,70.74,67.07
Web and digital interface designer,Advertising sales agent,42.7,52.7,100.00,34.62,-1.52,67.31,66.29
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,100.00,42.11,2.56,71.05,69.23
Property assessor,Tax preparer,34.2,66.3,95.00,72.97,3.90,83.99,80.71
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,75.00,69.57,17.95,72.28,59.31
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,57.14,76.92,1.85,67.03,65.79
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,64.29,81.25,20.00,72.77,58.21
Operation manager,Public relations specialist,37.1,76.2,87.50,45.00,33.75,66.25,43.89
Property assessor,Real estate broker,34.2,57.0,85.00,100.00,-7.50,92.50,85.56
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,60.71,67.86,14.29,64.29,55.10
Software developer,Insurance claims and policy processing clerk,20.2,80.1,95.00,47.37,6.41,71.18,66.62
Information security analyst,Insurance underwriter,19.3,56.9,95.00,35.00,0.00,65.00,65.00
Information security analyst,Accountant,19.3,57.0,85.00,87.50,2.50,86.25,84.09
Web developer,Advertising sales agent,19.4,52.7,97.50,53.85,4.55,75.67,72.23
Postsecondary teacher,Public relations specialist,46.6,76.2,97.50,25.00,12.50,61.25,53.59
Computer support specialist,Customer service representative,26.2,65.3,72.50,50.00,4.41,61.25,58.55
Software developer,Customer service representative,20.2,65.3,95.00,60.71,4.41,77.86,74.42
Chemists and materials scientist,Biological scientist,36.0,55.0,68.75,29.73,2.90,49.24,47.81
Surgeon,Medical scientist,20.0,51.8,87.10,97.37,7.25,92.23,85.55
Operation manager,Insurance underwriter,37.1,56.9,75.00,55.00,5.00,65.00,61.75
Postsecondary teacher,Social and community service manager,46.6,71.7,82.50,70.00,2.50,76.25,74.34
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.00,47.83,19.05,63.91,51.74
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,100.00,80.00,1.25,90.00,88.88
Information security analyst,Executive secretary,19.3,90.0,92.50,70.83,35.94,81.67,52.32
Property assessor,Loan officer,34.2,51.6,100.00,12.82,-1.27,56.41,55.70
Software developer,Insurance sales agent,20.2,54.9,100.00,59.09,3.23,79.55,76.98
Lawyer,Accountant,39.5,57.0,100.00,82.50,0.00,91.25,91.25
Information security analyst,Social and community service manager,19.3,71.7,97.50,52.50,11.25,75.00,66.56
Information security analyst,Public relations specialist,19.3,76.2,100.00,27.50,16.25,63.75,53.39
Software developer,Public relations specialist,20.2,76.2,97.50,47.50,18.75,72.50,58.91
Cook,Baker,39.8,65.5,97.50,97.50,1.25,97.50,96.28
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,77.78,78.26,8.47,78.02,71.41
Postsecondary teacher,Social and human service assistant,46.6,75.3,80.00,10.00,11.25,45.00,39.94
Lawyer,Legal secretary,39.5,96.4,92.50,24.14,33.33,58.32,38.88
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,63.64,77.50,6.45,70.57,66.02
Chemical technician,Miscellaneous health technician,35.0,72.7,100.00,71.43,0.00,85.71,85.71
Property assessor,Social and community service manager,34.2,71.7,70.00,47.50,6.25,58.75,55.08
Mechanical engineer,Biological scientist,10.1,55.0,92.50,89.19,1.30,90.84,89.66
Web developer,Customer service representative,19.4,65.3,85.00,67.86,10.29,76.43,68.56
Web and digital interface designer,Customer service representative,42.7,65.3,100.00,57.14,1.47,78.57,77.42
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,95.00,72.50,2.50,83.75,81.66
Personal financial advisor,Loan officer,32.6,51.6,100.00,7.69,-2.53,53.85,52.48
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,100.00,36.36,-2.13,68.18,66.73
Software quality tester,Customer service representative,44.1,65.3,100.00,57.14,4.41,78.57,75.11
Postsecondary teacher,Insurance underwriter,46.6,56.9,97.50,80.00,0.00,88.75,88.75
Web and digital interface designer,Social and community service manager,42.7,71.7,92.50,70.00,0.00,81.25,81.25
Software developer,Insurance underwriter,20.2,56.9,97.50,67.50,5.00,82.50,78.38
Property assessor,Insurance sales agent,34.2,54.9,100.00,31.82,-1.61,65.91,64.85
Software quality tester,Graphic designer,44.1,54.7,85.00,81.08,5.19,83.04,78.73
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,77.50,42.11,6.41,59.80,55.97
Chemical technician,Ophthalmic medical technician,35.0,73.7,96.43,90.91,2.56,93.67,91.27
Lawyer,Insurance underwriter,39.5,56.9,95.00,45.00,6.25,70.00,65.62
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,100.00,69.57,3.17,84.78,82.09
Database administrator,Executive secretary,30.8,90.0,97.50,79.17,25.00,88.33,66.25
Lawyer,Loan officer,39.5,51.6,100.00,61.54,10.13,80.77,72.59
Postsecondary teacher,Mental health counselor,46.6,74.6,92.50,80.00,16.25,86.25,72.23
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,72.22,91.30,13.56,81.76,70.68
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,69.44,85.00,21.05,77.22,60.96
Occupational health and safety specialist,Order clerk,17.9,58.3,85.00,87.50,6.94,86.25,80.26
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,27.27,-4.84,63.64,60.56
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,41.67,96.43,18.75,69.05,56.10
Cost estimator,Graphic designer,17.7,54.7,97.50,91.89,0.00,94.70,94.70
Web and digital interface designer,Insurance sales agent,42.7,54.9,100.00,45.45,-4.84,72.73,69.21
Personal financial advisor,Insurance underwriter,32.6,56.9,100.00,5.00,0.00,52.50,52.50
Food service manager,Lodging manager,46.7,61.6,100.00,100.00,1.25,100.00,98.75
Software quality tester,Advertising sales agent,44.1,52.7,90.00,57.69,9.09,73.85,67.13
Software quality tester,Insurance underwriter,44.1,56.9,90.00,65.00,-1.25,77.50,76.53
Printing press operator,Filling machine operator,24.7,57.3,97.50,95.00,-1.25,96.25,95.05
Counter and rental clerk,Billing and posting clerk,38.7,91.4,81.25,56.52,28.21,68.89,49.46
Web developer,Public relations specialist,19.4,76.2,100.00,55.00,13.75,77.50,66.84
Web and digital interface designer,Public relations specialist,42.7,76.2,97.50,27.50,13.75,62.50,53.91
Photographer,Artist,48.5,51.6,90.00,77.50,-1.25,83.75,82.70
Database administrator,Compliance officer,30.8,51.8,97.50,50.00,3.75,73.75,70.98
Chief executive,Executive secretary,30.6,90.0,67.50,70.83,70.31,69.17,20.53
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,75.00,100.00,0.00,87.50,87.50
Cost estimator,Advertising sales agent,17.7,52.7,97.50,19.23,10.61,58.37,52.18
Surgeon,Physician assistant,20.0,68.8,25.81,82.50,14.08,54.15,46.53
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,96.30,96.30,1.85,96.30,94.51
Web developer,Insurance sales agent,19.4,54.9,97.50,68.18,3.23,82.84,80.17
Cost estimator,Public relations specialist,17.7,76.2,95.00,22.50,25.00,58.75,44.06
Logistician,Compliance officer,38.7,51.8,62.50,97.50,12.50,80.00,70.00
Mechanical engineer,Medical scientist,10.1,51.8,87.50,84.21,0.00,85.86,85.86
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,100.00,69.23,1.52,84.62,83.33
Property assessor,Lodging manager,34.2,61.6,100.00,77.50,1.25,88.75,87.64
Software quality tester,Insurance sales agent,44.1,54.9,92.50,45.45,-3.23,68.98,66.75
Wastewater treatment system operator,Filling machine operator,7.3,57.3,97.50,92.50,-1.25,95.00,93.81
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,68.18,100.00,1.61,84.09,82.73
Computer systems manager,Compliance officer,27.7,51.8,97.50,67.50,6.25,82.50,77.34
Database administrator,File Clerk,30.8,76.0,92.50,76.00,3.08,84.25,81.66
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,100.00,100.00,0.00,100.00,100.00
Database administrator,Billing and posting clerk,30.8,91.4,97.50,30.43,3.17,63.97,61.94
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,72.50,69.57,14.29,71.03,60.89
Property assessor,Executive secretary,34.2,90.0,80.00,54.17,50.00,67.08,33.54
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,60.00,92.59,13.43,76.30,66.05
Web developer,Insurance claims and policy processing clerk,19.4,80.1,97.50,57.89,2.56,77.70,75.71
Database administrator,Receptionist,30.8,89.1,97.50,75.00,7.35,86.25,79.91
Personal financial advisor,Mental health counselor,32.6,74.6,100.00,65.00,12.50,82.50,72.19
Cost estimator,Executive secretary,17.7,90.0,90.00,58.33,37.50,74.17,46.35
Cost estimator,Insurance sales agent,17.7,54.9,100.00,22.73,1.61,61.36,60.37
Cost estimator,Tax preparer,17.7,66.3,87.50,35.14,9.09,61.32,55.74
Cost estimator,Real estate broker,17.7,57.0,95.00,82.50,0.00,88.75,88.75
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,95.00,57.89,6.41,76.45,71.55
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,80.56,90.91,1.72,85.73,84.25
Personal financial advisor,Real estate broker,32.6,57.0,97.50,52.50,-3.75,75.00,72.19
Lawyer,Public relations specialist,39.5,76.2,95.00,70.00,11.25,82.50,73.22
Materials engineer,Medical appliance technician,13.5,58.9,82.50,95.00,0.00,88.75,88.75
Database administrator,Legal secretary,30.8,96.4,95.00,82.76,14.49,88.88,76.00
Cost estimator,Loan officer,17.7,51.6,100.00,15.38,3.80,57.69,55.50
Chemical technician,Pharmacy technician,35.0,79.3,85.71,100.00,9.76,92.86,83.80
Chemical technician,Medical appliance technician,35.0,58.9,100.00,97.50,-1.47,98.75,97.30
Web developer,Receptionist,19.4,89.1,92.50,89.29,4.41,90.89,86.88
Chief executive,Compliance officer,30.6,51.8,75.00,95.00,13.75,85.00,73.31
Counter and rental clerk,File Clerk,38.7,76.0,93.75,100.00,4.88,96.88,92.15
Director,Editor,43.6,56.6,82.50,77.50,7.50,80.00,74.00
Software quality tester,Loan interviewer,44.1,76.9,90.00,100.00,12.31,95.00,83.31
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,92.50,90.00,8.75,91.25,83.27
Counter and rental clerk,Postal service clerk,38.7,54.1,62.50,84.21,8.57,73.36,67.07
Food service manager,Social and human service assistant,46.7,75.3,95.00,82.50,3.75,88.75,85.42
Actor,Artist,47.0,51.6,80.00,97.50,-5.00,88.75,84.31
Computer systems manager,Executive secretary,27.7,90.0,92.50,66.67,32.81,79.58,53.47
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,100.00,78.12,16.95,89.06,73.97
First-line supervisor of security workers,Compliance officer,22.5,51.8,90.00,87.50,6.25,88.75,83.20
Food service manager,Medical and health services manager,46.7,71.8,97.50,100.00,0.00,98.75,98.75
Personal financial advisor,Tax preparer,32.6,66.3,100.00,45.95,-7.79,72.97,67.29
Computer systems manager,Loan officer,27.7,51.6,97.50,87.18,1.27,92.34,91.17
Personal financial advisor,Fundraiser,32.6,74.9,100.00,0.00,0.00,50.00,50.00
Database administrator,Loan officer,30.8,51.6,97.50,58.97,1.27,78.24,77.25
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,85.19,65.00,2.99,75.09,72.85
Software quality tester,Public relations specialist,44.1,76.2,100.00,52.50,18.75,76.25,61.95
Chemical technician,Medical assistant,35.0,88.8,96.43,95.24,4.08,95.83,91.92
Database administrator,Customer service representative,30.8,65.3,97.50,53.57,7.35,75.54,69.98
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,100.00,52.63,14.10,76.32,65.55
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,85.00,42.50,25.00,63.75,47.81
Database administrator,Advertising sales agent,30.8,52.7,95.00,46.15,7.58,70.58,65.23
Mechanical engineer,Filling machine operator,10.1,57.3,95.00,92.50,-1.25,93.75,92.58
Cutting worker,Filling machine operator,31.1,57.3,52.50,100.00,0.00,76.25,76.25
Counter and rental clerk,Customer service representative,38.7,65.3,56.25,100.00,9.09,78.12,71.02
Counter and rental clerk,Cashier,38.7,69.8,43.75,100.00,3.85,71.88,69.11
Emergency medical technician,Veterinary technician,39.4,89.9,94.44,100.00,6.67,97.22,90.74
Computer programmer,Graphic designer,21.5,54.7,82.50,75.68,2.60,79.09,77.03
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,50.00,100.00,4.08,75.00,71.94
Computer systems manager,Legal secretary,27.7,96.4,97.50,89.66,11.59,93.58,82.73
Computer support specialist,Receptionist,26.2,89.1,87.50,75.00,8.82,81.25,74.08
Boiler operator,Filling machine operator,7.1,57.3,97.06,100.00,0.00,98.53,98.53
Counter and rental clerk,Receptionist,38.7,89.1,93.75,89.29,20.45,91.52,72.80
Web developer,Loan interviewer,19.4,76.9,95.00,96.00,1.54,95.50,94.03
Dentist,Dental assistant,39.5,92.8,63.16,30.77,37.25,46.96,29.47
Lawyer,Real estate broker,39.5,57.0,90.00,97.50,5.00,93.75,89.06
Logistician,Loan officer,38.7,51.6,85.00,97.44,5.06,91.22,86.60
Lawyer,Mental health counselor,39.5,74.6,75.00,100.00,11.25,87.50,77.66
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,95.00,21.05,6.41,58.03,54.31
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,92.50,78.26,14.29,85.38,73.18
Mechanical engineer,Medical appliance technician,10.1,58.9,85.00,85.00,3.75,85.00,81.81
Surgeon,Surgical technologist,20.0,76.9,67.74,16.67,21.62,42.20,33.08
Electrical and electronics engineer,Medical scientist,11.6,51.8,100.00,86.84,2.82,93.42,90.79
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,95.00,2.50,97.50,95.06
Surgeon,Biological scientist,20.0,55.0,93.55,100.00,1.47,96.77,95.35
Director,Artist,43.6,51.6,90.00,97.50,1.25,93.75,92.58
Occupational health and safety specialist,Customer service representative,17.9,65.3,92.50,67.86,7.35,80.18,74.28
Computer support specialist,Public safety telecommunicator,26.2,78.2,47.50,94.74,8.97,71.12,64.74
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,91.30,9.52,95.65,86.54
Logistician,Paralegal,38.7,83.0,67.50,97.50,17.50,82.50,68.06
Postal service mail carrier,Postal service clerk,34.7,54.1,100.00,94.74,0.00,97.37,97.37
Printing press operator,Sewing machine operator,24.7,70.7,90.00,100.00,6.25,95.00,89.06
Web developer,Real estate broker,19.4,57.0,100.00,85.00,1.25,92.50,91.34
Construction manager,Real estate broker,10.6,57.0,100.00,97.50,1.25,98.75,97.52
Cutting worker,Sewing machine operator,31.1,70.7,25.00,100.00,0.00,62.50,62.50
