occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,3.20,0.79,100.00,100.00,1.20,100.00,98.80
Lawyer,Paralegal,39.5,83.0,85.66,1.71,-1.55,100.00,100.00,1.63,100.00,98.37
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.39,-1.38,100.00,20.00,1.39,60.00,59.17
Operation manager,Social and community service manager,37.1,71.7,85.47,2.17,-0.88,5.00,60.00,1.53,32.50,32.00
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.89,-0.28,7.50,2.50,1.08,5.00,4.95
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.33,-0.98,100.00,100.00,1.66,100.00,98.34
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.30,1.97,75.00,80.00,-0.83,77.50,76.85
Operation manager,Human resources worker,37.1,76.5,84.98,1.32,-0.61,85.00,77.50,0.96,81.25,80.47
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,0.94,-1.01,82.50,72.50,0.97,77.50,76.75
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.75,-0.56,0.00,0.00,0.66,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,2.87,-2.39,70.00,68.75,2.63,69.38,67.55
Industrial production manager,Accountant,19.1,57.0,84.49,0.71,4.77,95.00,100.00,-2.03,97.50,95.52
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.90,-0.69,0.00,60.00,-0.11,30.00,29.97
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-4.02,-6.35,47.50,90.00,1.17,68.75,67.95
Chemical technician,Medical scientist,35.0,51.8,84.20,-2.39,2.07,92.86,68.42,-2.23,80.64,78.84
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-1.49,0.93,87.50,68.75,-1.21,78.12,77.18
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.40,-0.23,30.00,0.00,0.32,15.00,14.95
Chemical technician,Biological scientist,35.0,55.0,83.89,0.41,0.46,0.00,0.00,-0.02,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,-0.19,1.83,87.50,55.00,-1.01,71.25,70.53
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,5.31,-2.75,82.50,77.50,4.03,80.00,76.78
Food service manager,Food preparation worker,46.7,58.7,83.62,-2.02,0.09,15.00,0.00,-1.05,7.50,7.42
Operation manager,Accountant,37.1,57.0,83.57,0.43,3.91,97.50,100.00,-1.74,98.75,97.03
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,2.47,1.84,89.29,86.96,0.32,88.12,87.84
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,1.04,-0.20,100.00,100.00,0.62,100.00,99.38
Software developer,Advertising sales agent,20.2,52.7,83.02,-0.32,0.04,12.50,0.00,-0.18,6.25,6.24
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-1.03,-0.15,100.00,100.00,-0.44,100.00,99.56
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,2.52,-0.17,100.00,94.74,1.34,97.37,96.06
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-2.02,1.50,40.00,55.00,-1.76,47.50,46.66
Materials engineer,Medical scientist,13.5,51.8,82.86,0.85,2.79,95.00,94.74,-0.97,94.87,93.95
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.71,-1.60,100.00,100.00,1.66,100.00,98.34
Property assessor,Accountant,34.2,57.0,82.77,1.11,4.11,95.00,100.00,-1.50,97.50,96.03
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.56,-1.27,62.50,40.62,1.91,51.56,50.58
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.47,0.15,94.44,100.00,0.16,97.22,97.07
Painter,Artist,10.4,51.6,82.54,0.13,0.23,74.29,92.50,-0.05,83.39,83.35
Software developer,Accountant,20.2,57.0,82.50,2.21,1.96,62.50,20.00,0.12,41.25,41.20
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.60,0.89,0.00,0.00,-0.75,0.00,0.00
Operation manager,Compliance officer,37.1,51.8,82.41,0.60,-1.62,42.50,35.00,1.11,38.75,38.32
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-1.48,3.60,100.00,34.21,-2.54,67.11,65.40
Materials engineer,Biological scientist,13.5,55.0,82.14,2.78,0.60,15.00,0.00,1.09,7.50,7.42
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-4.36,-1.37,22.50,7.69,-1.49,15.10,14.87
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.50,0.25,0.00,0.00,-0.37,0.00,0.00
Property assessor,Tax preparer,34.2,66.3,81.93,2.82,-2.99,72.50,43.24,2.91,57.87,56.19
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.96,2.47,100.00,56.52,-1.72,78.26,76.92
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.33,-0.30,100.00,100.00,0.81,100.00,99.19
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,2.93,-0.42,100.00,100.00,1.68,100.00,98.32
Operation manager,Public relations specialist,37.1,76.2,81.53,1.80,0.50,67.50,92.50,0.65,80.00,79.48
Property assessor,Real estate broker,34.2,57.0,81.51,0.88,-1.32,85.00,82.50,1.10,83.75,82.83
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.72,-0.09,100.00,100.00,0.91,100.00,99.09
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,-1.41,0.96,0.00,0.00,-1.18,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.48,1.62,0.00,22.50,-1.55,11.25,11.08
Information security analyst,Accountant,19.3,57.0,81.08,1.79,5.26,100.00,100.00,-1.73,100.00,98.27
Web developer,Advertising sales agent,19.4,52.7,81.04,-0.71,-1.62,17.50,3.85,0.46,10.67,10.62
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.82,0.07,82.50,67.50,1.38,75.00,73.97
Computer support specialist,Customer service representative,26.2,65.3,80.93,-1.26,0.96,100.00,100.00,-1.11,100.00,98.89
Software developer,Customer service representative,20.2,65.3,80.93,0.79,2.66,25.00,10.71,-0.94,17.86,17.69
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-2.82,-1.26,0.00,0.00,-0.78,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,0.14,2.65,96.77,86.84,-1.26,91.81,90.65
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.28,1.75,45.00,62.50,-1.02,53.75,53.20
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.39,0.17,75.00,0.00,0.11,37.50,37.46
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.68,1.09,10.00,47.83,-0.89,28.91,28.66
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,-0.21,1.58,100.00,95.00,-0.89,97.50,96.63
Information security analyst,Executive secretary,19.3,90.0,80.53,0.59,-7.86,80.00,79.17,4.22,79.58,76.22
Property assessor,Loan officer,34.2,51.6,80.52,0.68,-3.55,90.00,100.00,2.12,95.00,92.99
Software developer,Insurance sales agent,20.2,54.9,80.48,-0.42,-0.09,40.00,31.82,-0.16,35.91,35.85
Lawyer,Accountant,39.5,57.0,80.39,1.16,3.45,100.00,100.00,-1.14,100.00,98.86
Information security analyst,Social and community service manager,19.3,71.7,80.27,-0.84,1.80,0.00,0.00,-1.32,0.00,0.00
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.23,-1.91,17.50,10.00,1.57,13.75,13.53
Software developer,Public relations specialist,20.2,76.2,79.88,1.04,-0.35,17.50,2.50,0.70,10.00,9.93
Cook,Baker,39.8,65.5,79.84,-1.24,-0.74,0.00,0.00,-0.25,0.00,0.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.96,2.59,100.00,91.30,-1.77,95.65,93.96
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.68,-3.99,97.50,67.50,2.83,82.50,80.16
Lawyer,Legal secretary,39.5,96.4,79.62,1.10,-1.78,97.50,86.21,1.44,91.85,90.53
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-0.12,-1.88,100.00,42.50,0.88,71.25,70.62
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-2.83,0.33,100.00,100.00,-1.58,100.00,98.42
Property assessor,Social and community service manager,34.2,71.7,79.29,0.78,-0.10,32.50,2.50,0.44,17.50,17.42
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-3.01,-0.46,0.00,0.00,-1.28,0.00,0.00
Web developer,Customer service representative,19.4,65.3,79.26,-1.51,1.37,45.00,28.57,-1.44,36.79,36.26
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-2.13,2.04,2.50,10.71,-2.08,6.61,6.47
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,-0.06,1.10,100.00,100.00,-0.58,100.00,99.42
Personal financial advisor,Loan officer,32.6,51.6,79.02,-1.64,-3.14,100.00,100.00,0.75,100.00,99.25
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.66,0.67,97.22,100.00,-0.67,98.61,97.95
Software quality tester,Customer service representative,44.1,65.3,78.93,-0.27,0.27,97.50,89.29,-0.27,93.39,93.14
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,1.86,1.45,95.00,85.00,0.21,90.00,89.81
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.49,0.62,0.00,0.00,-0.56,0.00,0.00
Software developer,Insurance underwriter,20.2,56.9,78.63,3.02,-0.66,10.00,0.00,1.84,5.00,4.91
Property assessor,Insurance sales agent,34.2,54.9,78.62,1.04,2.79,97.50,100.00,-0.87,98.75,97.89
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.20,1.26,0.00,75.68,-0.73,37.84,37.56
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,-0.05,0.98,40.00,2.63,-0.51,21.32,21.21
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.46,2.04,100.00,100.00,-1.25,100.00,98.75
Lawyer,Insurance underwriter,39.5,56.9,78.48,1.56,0.70,57.50,17.50,0.43,37.50,37.34
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.22,4.02,0.00,0.00,-2.12,0.00,0.00
Database administrator,Executive secretary,30.8,90.0,78.39,1.86,-6.99,70.00,75.00,4.43,72.50,69.29
Lawyer,Loan officer,39.5,51.6,78.35,1.26,-2.76,100.00,100.00,2.01,100.00,97.99
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,2.31,-2.59,82.50,65.00,2.45,73.75,71.94
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-1.05,-0.20,33.33,0.00,-0.42,16.67,16.60
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.57,-2.69,100.00,100.00,1.06,100.00,98.94
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.19,-0.65,100.00,100.00,0.92,100.00,99.08
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.10,2.02,100.00,100.00,-0.96,100.00,99.04
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-0.22,0.91,100.00,92.86,-0.57,96.43,95.88
Cost estimator,Graphic designer,17.7,54.7,78.03,-1.69,4.42,42.50,51.35,-3.05,46.93,45.49
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-3.17,1.54,25.00,4.55,-2.35,14.77,14.43
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.47,0.90,57.50,97.50,-0.21,77.50,77.33
Food service manager,Lodging manager,46.7,61.6,78.00,-1.80,-1.19,35.00,17.50,-0.30,26.25,26.17
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-1.77,-1.53,20.00,92.31,-0.12,56.15,56.09
Software quality tester,Insurance underwriter,44.1,56.9,77.97,2.61,1.15,47.50,40.00,0.73,43.75,43.43
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.80,-2.03,100.00,100.00,0.62,100.00,99.38
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-2.76,-0.04,18.75,0.00,-1.36,9.38,9.25
Web developer,Public relations specialist,19.4,76.2,77.89,-0.98,-1.07,0.00,0.00,0.04,0.00,0.00
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,-2.13,0.24,0.00,0.00,-1.19,0.00,0.00
Photographer,Artist,48.5,51.6,77.87,0.26,3.51,22.50,27.50,-1.62,25.00,24.59
Database administrator,Compliance officer,30.8,51.8,77.85,1.61,-2.23,0.00,0.00,1.92,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,77.82,-3.39,-7.53,90.00,83.33,2.07,86.67,84.87
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.49,-1.63,100.00,100.00,1.06,100.00,98.94
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-1.55,0.23,75.00,100.00,-0.89,87.50,86.72
Surgeon,Physician assistant,20.0,68.8,77.67,-0.28,-5.64,100.00,82.50,2.68,91.25,88.80
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,-0.17,0.07,100.00,100.00,-0.12,100.00,99.88
Web developer,Insurance sales agent,19.4,54.9,77.45,-0.62,1.08,22.50,18.18,-0.85,20.34,20.17
Cost estimator,Public relations specialist,17.7,76.2,77.43,-1.96,-0.22,70.00,37.50,-0.87,53.75,53.28
Logistician,Compliance officer,38.7,51.8,77.42,0.87,-0.19,100.00,95.00,0.53,97.50,96.98
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-4.29,2.50,72.50,89.47,-3.39,80.99,78.24
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.88,-1.41,100.00,100.00,0.26,100.00,99.74
Property assessor,Lodging manager,34.2,61.6,77.25,0.69,-0.83,62.50,65.00,0.76,63.75,63.27
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-1.89,2.10,77.50,95.45,-2.00,86.48,84.75
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.24,-1.61,35.00,72.50,0.68,53.75,53.38
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.43,-1.69,68.18,90.00,1.06,79.09,78.25
Computer systems manager,Compliance officer,27.7,51.8,77.12,-0.53,-4.01,95.00,37.50,1.74,66.25,65.10
Database administrator,File Clerk,30.8,76.0,77.11,1.69,1.35,0.00,0.00,0.17,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.76,-1.85,69.44,95.00,0.05,82.22,82.18
Database administrator,Billing and posting clerk,30.8,91.4,77.03,-0.12,2.23,0.00,0.00,-1.17,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-1.34,2.62,20.00,65.22,-1.98,42.61,41.76
Property assessor,Executive secretary,34.2,90.0,76.98,0.44,-7.25,95.00,95.83,3.84,95.42,91.75
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-3.19,0.44,80.00,100.00,-1.82,90.00,88.36
