occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,5.64,-0.49,62.50,0.00,3.07,31.25,30.29
Industrial production manager,Public relations manager,19.1,66.4,88.35,10.94,-3.05,20.00,2.50,6.99,11.25,10.46
Project management specialist,Public relations specialist,47.3,76.2,88.35,4.06,-1.55,0.00,0.00,2.80,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,5.83,-19.80,7.50,25.00,12.82,16.25,14.17
Facilities manager,Marketing specialist,23.4,61.7,88.28,5.95,-2.72,2.50,0.00,4.34,1.25,1.20
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,7.35,-0.71,65.00,0.00,4.03,32.50,31.19
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.37,-10.18,0.00,0.00,5.27,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,4.84,-0.06,10.00,0.00,2.45,5.00,4.88
Industrial production manager,Training and development specialist,19.1,56.7,88.10,4.78,-5.60,12.50,2.50,5.19,7.50,7.11
Purchasing manager,Accountant,47.7,57.0,88.07,0.33,-2.04,0.00,20.00,1.18,10.00,9.88
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.98,0.56,50.00,0.00,-0.77,25.00,24.81
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,8.10,-0.62,55.00,0.00,4.36,27.50,26.30
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.01,-2.51,0.00,2.63,1.76,1.32,1.29
Operation manager,Human resources manager,37.1,76.5,87.61,4.71,-0.50,0.00,0.00,2.60,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,15.41,-1.02,65.00,0.00,8.22,32.50,29.83
Operation manager,Public relations manager,37.1,66.4,87.47,6.97,-0.25,7.50,0.00,3.61,3.75,3.61
Training and development manager,Social and community service manager,48.0,71.7,87.29,3.41,0.02,0.00,0.00,1.70,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,2.71,-1.11,35.00,5.00,1.91,20.00,19.62
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,7.77,-1.90,62.50,0.00,4.84,31.25,29.74
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.06,-0.06,0.00,0.00,0.06,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.83,-1.52,0.00,2.50,1.18,1.25,1.24
Web developer,Graphic designer,19.4,54.7,86.62,1.43,-2.63,0.00,5.41,2.03,2.70,2.65
Purchasing manager,Social and community service manager,47.7,71.7,86.53,6.82,-0.12,2.50,0.00,3.47,1.25,1.21
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.56,-3.52,0.00,5.41,2.04,2.70,2.65
Dentist,Dental hygienist,39.5,95.7,86.25,4.38,-31.18,0.00,33.33,17.78,16.67,13.70
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.00,0.87,0.00,0.00,-0.43,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.42,0.10,2.50,5.41,-0.26,3.95,3.94
Information security analyst,Training and development specialist,19.3,56.7,85.97,4.19,-2.05,0.00,0.00,3.12,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,5.78,-5.44,10.00,8.11,5.61,9.05,8.55
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,13.87,-0.32,72.50,0.00,7.09,36.25,33.68
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-4.57,1.27,32.50,0.00,-2.92,16.25,15.78
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.19,-0.81,25.00,0.00,0.31,12.50,12.46
Lawyer,Paralegal,39.5,83.0,85.66,9.91,-1.60,0.00,0.00,5.76,0.00,0.00
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,7.00,-1.55,20.00,0.00,4.28,10.00,9.57
Operation manager,Social and community service manager,37.1,71.7,85.47,14.84,-0.08,32.50,0.00,7.46,16.25,15.04
Industrial production manager,Social and community service manager,19.1,71.7,85.20,16.32,-0.81,45.00,0.00,8.56,22.50,20.57
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,4.51,-1.32,7.14,0.00,2.91,3.57,3.47
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.33,4.02,0.00,0.00,-1.84,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,5.29,-0.42,0.00,0.00,2.85,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,2.87,0.40,0.00,0.00,1.23,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-0.17,-9.46,0.00,22.50,4.65,11.25,10.73
Postsecondary teacher,School psychologist,46.6,87.9,84.73,1.49,-0.01,5.00,0.00,0.75,2.50,2.48
Industrial production manager,Accountant,19.1,57.0,84.49,5.27,-10.91,15.00,20.00,8.09,17.50,16.08
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.51,-1.21,0.00,2.50,0.86,1.25,1.24
Facilities manager,Social and human service assistant,23.4,75.3,84.45,10.42,-2.44,5.00,0.00,6.43,2.50,2.34
Chemical technician,Medical scientist,35.0,51.8,84.20,0.51,-0.98,3.57,0.00,0.75,1.79,1.77
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.65,-0.62,0.00,0.00,0.63,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,2.07,-3.09,22.50,0.00,2.58,11.25,10.96
Chemical technician,Biological scientist,35.0,55.0,83.89,0.67,-1.39,3.57,5.41,1.03,4.49,4.44
Cost estimator,Accountant,17.7,57.0,83.72,0.73,-0.78,0.00,15.00,0.76,7.50,7.44
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.06,-0.44,0.00,0.00,0.75,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,0.30,-3.34,0.00,55.00,1.82,27.50,27.00
Operation manager,Accountant,37.1,57.0,83.57,1.21,-0.24,0.00,2.50,0.73,1.25,1.24
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.59,-6.13,0.00,13.04,3.36,6.52,6.30
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-2.39,0.52,10.71,0.00,-1.45,5.36,5.28
Software developer,Advertising sales agent,20.2,52.7,83.02,8.43,-0.10,77.50,0.00,4.27,38.75,37.10
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-5.94,-15.59,55.56,37.04,4.83,46.30,44.06
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-0.29,-1.20,0.00,0.00,0.46,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,1.28,1.87,0.00,0.00,-0.29,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,82.86,1.75,-3.33,0.00,2.63,2.54,1.32,1.28
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,12.12,-0.95,42.86,0.00,6.54,21.43,20.03
Property assessor,Accountant,34.2,57.0,82.77,0.30,2.38,0.00,27.50,-1.04,13.75,13.61
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,3.63,-0.25,2.50,0.00,1.94,1.25,1.23
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.50,-6.34,0.00,50.00,3.42,25.00,24.15
Painter,Artist,10.4,51.6,82.54,0.92,-0.50,2.86,0.00,0.71,1.43,1.42
Software developer,Accountant,20.2,57.0,82.50,5.01,-0.78,45.00,5.00,2.90,25.00,24.28
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,7.67,-0.74,50.00,0.00,4.21,25.00,23.95
Operation manager,Compliance officer,37.1,51.8,82.41,1.59,-0.01,0.00,0.00,0.80,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.11,-0.47,0.00,2.63,0.18,1.32,1.31
Materials engineer,Biological scientist,13.5,55.0,82.14,2.64,-4.55,0.00,16.22,3.59,8.11,7.82
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-3.19,2.05,82.50,0.00,-2.62,41.25,40.17
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-5.17,0.29,62.50,0.00,-2.73,31.25,30.40
Property assessor,Tax preparer,34.2,66.3,81.93,0.23,0.77,0.00,2.70,-0.27,1.35,1.35
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.26,-5.15,0.00,26.09,2.44,13.04,12.72
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.71,-1.62,14.29,0.00,0.45,7.14,7.11
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-1.84,-10.13,10.71,25.00,4.15,17.86,17.12
Operation manager,Public relations specialist,37.1,76.2,81.53,6.25,-1.74,2.50,0.00,3.99,1.25,1.20
Property assessor,Real estate broker,34.2,57.0,81.51,-0.03,-1.67,0.00,0.00,0.82,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,3.91,-8.33,0.00,10.71,6.12,5.36,5.03
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,6.71,-0.77,57.50,0.00,3.74,28.75,27.67
Information security analyst,Insurance underwriter,19.3,56.9,81.21,5.82,0.49,57.50,0.00,2.66,28.75,27.98
Information security analyst,Accountant,19.3,57.0,81.08,10.18,-0.73,42.50,7.50,5.45,25.00,23.64
Web developer,Advertising sales agent,19.4,52.7,81.04,3.20,1.27,82.50,0.00,0.97,41.25,40.85
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.94,-0.01,17.50,0.00,0.97,8.75,8.67
Computer support specialist,Customer service representative,26.2,65.3,80.93,5.99,-0.75,40.00,0.00,3.37,20.00,19.33
Software developer,Customer service representative,20.2,65.3,80.93,10.11,-8.80,70.00,25.00,9.46,47.50,43.01
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.60,-0.54,0.00,5.41,0.57,2.70,2.69
Surgeon,Medical scientist,20.0,51.8,80.81,5.72,-4.61,3.23,0.00,5.16,1.61,1.53
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.18,1.46,0.00,0.00,-0.82,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,2.69,-0.06,45.00,0.00,1.37,22.50,22.19
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,4.28,-7.21,7.50,17.39,5.75,12.45,11.73
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,6.09,-9.12,92.50,27.50,7.60,60.00,55.44
Information security analyst,Executive secretary,19.3,90.0,80.53,24.23,-27.95,15.00,33.33,26.09,24.17,17.86
Property assessor,Loan officer,34.2,51.6,80.52,0.44,1.55,0.00,0.00,-0.56,0.00,0.00
Software developer,Insurance sales agent,20.2,54.9,80.48,1.47,0.33,90.00,0.00,0.57,45.00,44.74
Lawyer,Accountant,39.5,57.0,80.39,-0.18,1.32,10.00,0.00,-0.75,5.00,4.96
Information security analyst,Social and community service manager,19.3,71.7,80.27,17.57,-0.41,82.50,0.00,8.99,41.25,37.54
Information security analyst,Public relations specialist,19.3,76.2,80.07,23.84,-2.91,45.00,2.50,13.38,23.75,20.57
Software developer,Public relations specialist,20.2,76.2,79.88,15.27,-2.23,57.50,5.00,8.75,31.25,28.52
Cook,Baker,39.8,65.5,79.84,2.26,-9.38,7.50,67.50,5.82,37.50,35.32
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.56,-7.69,0.00,26.09,3.07,13.04,12.64
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,4.32,-0.95,45.00,0.00,2.63,22.50,21.91
Lawyer,Legal secretary,39.5,96.4,79.62,15.79,-10.42,0.00,0.00,13.11,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,3.81,-3.51,0.00,2.50,3.66,1.25,1.20
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-12.02,-6.61,42.86,28.57,-2.71,35.71,34.75
Property assessor,Social and community service manager,34.2,71.7,79.29,6.15,-1.03,2.50,0.00,3.59,1.25,1.21
Mechanical engineer,Biological scientist,10.1,55.0,79.28,8.16,-3.32,30.00,64.86,5.74,47.43,44.71
Web developer,Customer service representative,19.4,65.3,79.26,6.87,-6.42,70.00,14.29,6.64,42.14,39.34
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.93,-4.08,75.00,21.43,2.50,48.21,47.01
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,3.88,-1.11,62.50,10.00,2.50,36.25,35.35
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.48,1.01,0.00,0.00,-1.74,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-6.44,-2.15,83.33,0.00,-2.15,41.67,40.77
Software quality tester,Customer service representative,44.1,65.3,78.93,7.28,-4.36,15.00,10.71,5.82,12.86,12.11
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-9.56,2.06,20.00,0.00,-5.81,10.00,9.42
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.01,0.08,97.50,0.00,0.47,48.75,48.52
Software developer,Insurance underwriter,20.2,56.9,78.63,1.28,1.48,65.00,2.50,-0.10,33.75,33.72
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.51,3.45,0.00,0.00,-1.47,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,1.81,-6.09,0.00,10.81,3.95,5.41,5.19
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,1.99,-0.18,15.00,0.00,1.08,7.50,7.42
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-3.86,-7.34,100.00,54.55,1.74,77.27,75.93
Lawyer,Insurance underwriter,39.5,56.9,78.48,-2.04,1.18,17.50,0.00,-1.61,8.75,8.61
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-1.19,-1.03,45.00,17.39,-0.08,31.20,31.17
Database administrator,Executive secretary,30.8,90.0,78.39,8.91,-23.43,2.50,33.33,16.17,17.92,15.02
Lawyer,Loan officer,39.5,51.6,78.35,3.27,0.69,10.00,0.00,1.29,5.00,4.94
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.25,-2.19,45.00,2.50,0.97,23.75,23.52
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,1.52,-6.47,0.00,56.52,3.99,28.26,27.13
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.48,-1.29,80.56,0.00,1.39,40.28,39.72
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,5.83,-5.21,25.00,84.38,5.52,54.69,51.67
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,3.32,2.02,80.00,0.00,0.65,40.00,39.74
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.74,-16.35,0.00,50.00,9.04,25.00,22.74
Cost estimator,Graphic designer,17.7,54.7,78.03,1.93,-10.95,0.00,35.14,6.44,17.57,16.44
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-7.23,0.98,92.50,0.00,-4.11,46.25,44.35
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.95,2.51,0.00,0.00,-1.73,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-1.60,0.63,85.00,42.50,-1.12,63.75,63.04
Software quality tester,Advertising sales agent,44.1,52.7,77.98,4.98,0.08,22.50,0.00,2.45,11.25,10.97
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-2.60,1.66,10.00,0.00,-2.13,5.00,4.89
Printing press operator,Filling machine operator,24.7,57.3,77.95,-4.64,-0.80,37.50,15.00,-1.92,26.25,25.75
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.37,-5.08,0.00,17.39,2.73,8.70,8.46
Web developer,Public relations specialist,19.4,76.2,77.89,13.26,-0.33,57.50,2.50,6.79,30.00,27.96
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,5.52,1.58,50.00,2.50,1.97,26.25,25.73
Photographer,Artist,48.5,51.6,77.87,13.02,-9.85,45.00,32.50,11.43,38.75,34.32
Database administrator,Compliance officer,30.8,51.8,77.85,2.36,-0.30,7.50,0.00,1.33,3.75,3.70
Chief executive,Executive secretary,30.6,90.0,77.82,2.00,-8.74,0.00,4.17,5.37,2.08,1.97
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-5.12,-2.67,27.78,0.00,-1.22,13.89,13.72
Cost estimator,Advertising sales agent,17.7,52.7,77.74,4.52,-1.50,12.50,0.00,3.01,6.25,6.06
Surgeon,Physician assistant,20.0,68.8,77.67,5.39,-4.04,0.00,2.50,4.72,1.25,1.19
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,10.82,-15.15,70.37,3.70,12.98,37.04,32.23
Web developer,Insurance sales agent,19.4,54.9,77.45,-0.60,0.79,90.00,0.00,-0.69,45.00,44.69
Cost estimator,Public relations specialist,17.7,76.2,77.43,6.69,-2.81,7.50,2.50,4.75,5.00,4.76
Logistician,Compliance officer,38.7,51.8,77.42,3.22,-0.79,12.50,5.00,2.01,8.75,8.57
Mechanical engineer,Medical scientist,10.1,51.8,77.42,9.45,-5.14,17.50,31.58,7.29,24.54,22.75
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,5.21,0.09,75.00,0.00,2.56,37.50,36.54
Property assessor,Lodging manager,34.2,61.6,77.25,1.22,-4.42,0.00,32.50,2.82,16.25,15.79
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.45,0.52,55.00,0.00,-0.03,27.50,27.49
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.35,2.69,0.00,95.00,-1.52,47.50,46.78
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-5.66,-0.46,9.09,100.00,-2.60,54.55,53.13
Computer systems manager,Compliance officer,27.7,51.8,77.12,12.21,-1.94,25.00,0.00,7.08,12.50,11.62
Database administrator,File Clerk,30.8,76.0,77.11,4.71,-4.42,25.00,0.00,4.57,12.50,11.93
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-13.63,-1.54,69.44,100.00,-6.04,84.72,79.60
Database administrator,Billing and posting clerk,30.8,91.4,77.03,5.77,-0.13,27.50,0.00,2.95,13.75,13.34
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.17,-3.92,0.00,13.04,2.55,6.52,6.36
Property assessor,Executive secretary,34.2,90.0,76.98,0.62,-33.14,0.00,70.83,16.88,35.42,29.44
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.23,-4.00,0.00,70.37,2.11,35.19,34.44
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,1.61,-0.29,65.00,0.00,0.95,32.50,32.19
Database administrator,Receptionist,30.8,89.1,76.82,18.67,-22.83,30.00,50.00,20.75,40.00,31.70
