occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Training and development manager,Public relations manager,48.0,66.4,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Marketing manager,47.7,62.4,0.00,0.00,0.00,0.00,0.00
Project management specialist,Human resources manager,47.3,76.5,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Public relations manager,47.7,66.4,0.00,0.00,0.00,0.00,0.00
Management analyst,Human resources manager,46.6,76.5,20.00,0.00,1.25,10.00,9.88
Architectural and engineering manager,Marketing manager,12.8,62.4,57.50,0.00,3.75,28.75,27.67
Financial and investment analyst,Financial manager,43.9,56.2,2.50,0.00,1.25,1.25,1.23
Project management specialist,Human resources worker,47.3,76.5,5.00,0.00,2.50,2.50,2.44
Facilities manager,Human resources manager,23.4,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Training and development specialist,12.8,56.7,12.50,2.50,6.25,7.50,7.03
Training and development manager,Marketing specialist,48.0,61.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,35.00,2.50,3.75,18.75,18.05
Architectural and engineering manager,Human resources manager,12.8,76.5,57.50,0.00,5.00,28.75,27.31
Management analyst,Human resources worker,46.6,76.5,27.50,0.00,2.50,13.75,13.41
Training and development manager,Human resources worker,48.0,76.5,0.00,0.00,0.00,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,0.00,0.00,0.00,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,0.00,0.00,0.00,0.00,0.00
Facilities manager,Marketing manager,23.4,62.4,2.50,0.00,1.25,1.25,1.23
Facilities manager,Administrative services manager,23.4,74.0,0.00,25.00,6.25,12.50,11.72
Sales manager,Administrative services manager,33.1,74.0,0.00,52.50,17.50,26.25,21.66
Management analyst,Administrative services manager,46.6,74.0,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,0.00,0.00,0.00,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,52.50,0.00,3.75,26.25,25.27
Financial and investment analyst,Training and development specialist,43.9,56.7,35.00,2.50,3.75,18.75,18.05
Facilities manager,Public relations manager,23.4,66.4,2.50,0.00,1.25,1.25,1.23
Sales manager,Training and development specialist,33.1,56.7,0.00,2.50,0.00,1.25,1.25
Financial and investment analyst,Administrative services manager,43.9,74.0,42.50,5.00,5.00,23.75,22.56
Architectural and engineering manager,Financial manager,12.8,56.2,50.00,0.00,0.00,25.00,25.00
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,0.00,0.00,0.00,0.00,0.00
Management analyst,Accountant,46.6,57.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,10.00,0.00,3.75,5.00,4.81
Facilities manager,Social and community service manager,23.4,71.7,12.50,0.00,11.25,6.25,5.55
Purchasing manager,Administrative services manager,47.7,74.0,0.00,2.50,2.50,1.25,1.22
Industrial production manager,Financial manager,19.1,56.2,15.00,5.00,3.75,10.00,9.62
Operation manager,Financial manager,37.1,56.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,7.50,2.50,6.25,5.00,4.69
Sales manager,Insurance sales agent,33.1,54.9,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,50.00,0.00,3.75,25.00,24.06
Postsecondary teacher,Secondary school teacher,46.6,56.9,0.00,0.00,0.00,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,0.00,0.00,0.00,0.00,0.00
Software developer,Marketing specialist,20.2,61.7,57.50,0.00,7.50,28.75,26.59
Industrial production manager,Marketing manager,19.1,62.4,25.00,0.00,2.50,12.50,12.19
Facilities manager,Training and development specialist,23.4,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,5.00,0.00,0.00,2.50,2.50
Web and digital interface designer,Marketing specialist,42.7,61.7,45.00,0.00,0.00,22.50,22.50
Information security analyst,Administrative services manager,19.3,74.0,10.00,2.50,3.75,6.25,6.02
Industrial production manager,Operations research analyst,19.1,55.0,12.50,5.00,2.50,8.75,8.53
Facilities manager,Financial manager,23.4,56.2,0.00,5.00,2.50,2.50,2.44
Financial and investment analyst,Marketing manager,43.9,62.4,62.50,0.00,6.25,31.25,29.30
Industrial production manager,Public relations manager,19.1,66.4,20.00,2.50,3.75,11.25,10.83
Project management specialist,Public relations specialist,47.3,76.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,7.50,25.00,20.00,16.25,13.00
Facilities manager,Marketing specialist,23.4,61.7,2.50,0.00,1.25,1.25,1.23
Financial and investment analyst,Marketing specialist,43.9,61.7,65.00,0.00,8.75,32.50,29.66
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,10.00,0.00,0.00,5.00,5.00
Industrial production manager,Training and development specialist,19.1,56.7,12.50,2.50,2.50,7.50,7.31
Purchasing manager,Accountant,47.7,57.0,0.00,20.00,1.25,10.00,9.88
Financial and investment analyst,Insurance underwriter,43.9,56.9,50.00,0.00,1.25,25.00,24.69
Financial and investment analyst,Public relations manager,43.9,66.4,55.00,0.00,3.75,27.50,26.47
Chemical engineer,Medical scientist,21.6,51.8,0.00,2.63,0.00,1.32,1.32
Operation manager,Human resources manager,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,65.00,0.00,10.00,32.50,29.25
Operation manager,Public relations manager,37.1,66.4,7.50,0.00,2.50,3.75,3.66
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,35.00,5.00,0.00,20.00,20.00
Financial and investment analyst,Human resources manager,43.9,76.5,62.50,0.00,2.50,31.25,30.47
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,2.50,0.00,1.25,1.25
Web developer,Graphic designer,19.4,54.7,0.00,5.41,0.00,2.70,2.70
Purchasing manager,Social and community service manager,47.7,71.7,2.50,0.00,1.25,1.25,1.23
Chemical engineer,Biological scientist,21.6,55.0,0.00,5.41,0.00,2.70,2.70
Dentist,Dental hygienist,39.5,95.7,0.00,33.33,2.44,16.67,16.26
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,2.50,5.41,-1.30,3.95,3.90
Information security analyst,Training and development specialist,19.3,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Graphic designer,20.2,54.7,10.00,8.11,2.60,9.05,8.82
Architectural and engineering manager,Social and community service manager,12.8,71.7,72.50,0.00,8.75,36.25,33.08
Web and digital interface designer,Operations research analyst,42.7,55.0,32.50,0.00,0.00,16.25,16.25
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,25.00,0.00,-2.56,12.50,12.18
Lawyer,Paralegal,39.5,83.0,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Operations research analyst,12.8,55.0,20.00,0.00,2.50,10.00,9.75
Operation manager,Social and community service manager,37.1,71.7,32.50,0.00,8.75,16.25,14.83
Industrial production manager,Social and community service manager,19.1,71.7,45.00,0.00,10.00,22.50,20.25
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,7.14,0.00,1.47,3.57,3.52
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,0.00,0.00,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,0.00,22.50,8.22,11.25,10.33
Postsecondary teacher,School psychologist,46.6,87.9,5.00,0.00,-1.39,2.50,2.47
Industrial production manager,Accountant,19.1,57.0,15.00,20.00,6.25,17.50,16.41
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,2.50,-1.25,1.25,1.23
Facilities manager,Social and human service assistant,23.4,75.3,5.00,0.00,2.50,2.50,2.44
Chemical technician,Medical scientist,35.0,51.8,3.57,0.00,3.03,1.79,1.73
Counter and rental clerk,Order clerk,38.7,58.3,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,22.50,0.00,0.00,11.25,11.25
Chemical technician,Biological scientist,35.0,55.0,3.57,5.41,0.00,4.49,4.49
Cost estimator,Accountant,17.7,57.0,0.00,15.00,3.75,7.50,7.22
Postsecondary teacher,Teaching assistant,46.6,79.5,0.00,0.00,0.00,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,0.00,55.00,5.00,27.50,26.12
Operation manager,Accountant,37.1,57.0,0.00,2.50,0.00,1.25,1.25
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,13.04,3.92,6.52,6.27
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,10.71,0.00,-2.00,5.36,5.25
Software developer,Advertising sales agent,20.2,52.7,77.50,0.00,12.12,38.75,34.05
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,55.56,37.04,9.52,46.30,41.89
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,0.00,0.00,0.00,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,0.00,2.63,0.00,1.32,1.32
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,42.86,0.00,14.71,21.43,18.28
Property assessor,Accountant,34.2,57.0,0.00,27.50,-3.75,13.75,13.23
Postsecondary teacher,Special education teacher,46.6,86.6,2.50,0.00,-1.39,1.25,1.23
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,50.00,2.94,25.00,24.26
Painter,Artist,10.4,51.6,2.86,0.00,1.33,1.43,1.41
Software developer,Accountant,20.2,57.0,45.00,5.00,6.25,25.00,23.44
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,50.00,0.00,8.97,25.00,22.76
Operation manager,Compliance officer,37.1,51.8,0.00,0.00,0.00,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,0.00,2.63,0.00,1.32,1.32
Materials engineer,Biological scientist,13.5,55.0,0.00,16.22,6.49,8.11,7.58
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.50,0.00,0.00,41.25,41.25
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,62.50,0.00,-7.69,31.25,28.85
Property assessor,Tax preparer,34.2,66.3,0.00,2.70,0.00,1.35,1.35
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,0.00,26.09,7.69,13.04,12.04
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,14.29,0.00,-3.70,7.14,6.88
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,10.71,25.00,13.33,17.86,15.48
Operation manager,Public relations specialist,37.1,76.2,2.50,0.00,2.50,1.25,1.22
Property assessor,Real estate broker,34.2,57.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,10.71,3.57,5.36,5.17
Software developer,Insurance claims and policy processing clerk,20.2,80.1,57.50,0.00,3.85,28.75,27.64
Information security analyst,Insurance underwriter,19.3,56.9,57.50,0.00,6.25,28.75,26.95
Information security analyst,Accountant,19.3,57.0,42.50,7.50,6.25,25.00,23.44
Web developer,Advertising sales agent,19.4,52.7,82.50,0.00,3.03,41.25,40.00
Postsecondary teacher,Public relations specialist,46.6,76.2,17.50,0.00,0.00,8.75,8.75
Computer support specialist,Customer service representative,26.2,65.3,40.00,0.00,5.88,20.00,18.82
Software developer,Customer service representative,20.2,65.3,70.00,25.00,13.24,47.50,41.21
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,5.41,1.45,2.70,2.66
Surgeon,Medical scientist,20.0,51.8,3.23,0.00,2.90,1.61,1.57
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,45.00,0.00,5.00,22.50,21.38
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,7.50,17.39,1.59,12.45,12.25
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,92.50,27.50,8.75,60.00,54.75
Information security analyst,Executive secretary,19.3,90.0,15.00,33.33,29.69,24.17,16.99
Property assessor,Loan officer,34.2,51.6,0.00,0.00,0.00,0.00,0.00
Software developer,Insurance sales agent,20.2,54.9,90.00,0.00,-3.23,45.00,43.55
Lawyer,Accountant,39.5,57.0,10.00,0.00,-2.50,5.00,4.88
Information security analyst,Social and community service manager,19.3,71.7,82.50,0.00,11.25,41.25,36.61
Information security analyst,Public relations specialist,19.3,76.2,45.00,2.50,15.00,23.75,20.19
Software developer,Public relations specialist,20.2,76.2,57.50,5.00,5.00,31.25,29.69
Cook,Baker,39.8,65.5,7.50,67.50,11.25,37.50,33.28
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,0.00,26.09,5.08,13.04,12.38
Postsecondary teacher,Social and human service assistant,46.6,75.3,45.00,0.00,6.25,22.50,21.09
Lawyer,Legal secretary,39.5,96.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,2.50,1.61,1.25,1.23
Chemical technician,Miscellaneous health technician,35.0,72.7,42.86,28.57,-16.33,35.71,29.88
Property assessor,Social and community service manager,34.2,71.7,2.50,0.00,1.25,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,30.00,64.86,2.60,47.43,46.20
Web developer,Customer service representative,19.4,65.3,70.00,14.29,4.41,42.14,40.28
Web and digital interface designer,Customer service representative,42.7,65.3,75.00,21.43,2.94,48.21,46.80
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,62.50,10.00,6.25,36.25,33.98
Personal financial advisor,Loan officer,32.6,51.6,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,83.33,0.00,-4.26,41.67,39.89
Software quality tester,Customer service representative,44.1,65.3,15.00,10.71,11.76,12.86,11.34
Postsecondary teacher,Insurance underwriter,46.6,56.9,20.00,0.00,-6.25,10.00,9.38
Web and digital interface designer,Social and community service manager,42.7,71.7,97.50,0.00,0.00,48.75,48.75
Software developer,Insurance underwriter,20.2,56.9,65.00,2.50,0.00,33.75,33.75
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,0.00,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,0.00,10.81,2.60,5.41,5.27
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,15.00,0.00,0.00,7.50,7.50
Chemical technician,Ophthalmic medical technician,35.0,73.7,100.00,54.55,-5.13,77.27,73.31
Lawyer,Insurance underwriter,39.5,56.9,17.50,0.00,-1.25,8.75,8.64
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,45.00,17.39,0.00,31.20,31.20
Database administrator,Executive secretary,30.8,90.0,2.50,33.33,14.06,17.92,15.40
Lawyer,Loan officer,39.5,51.6,10.00,0.00,2.53,5.00,4.87
Postsecondary teacher,Mental health counselor,46.6,74.6,45.00,2.50,-1.25,23.75,23.45
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,56.52,3.39,28.26,27.30
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,80.56,0.00,1.32,40.28,39.75
Occupational health and safety specialist,Order clerk,17.9,58.3,25.00,84.38,6.94,54.69,50.89
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,80.00,0.00,0.00,40.00,40.00
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,50.00,9.38,25.00,22.66
Cost estimator,Graphic designer,17.7,54.7,0.00,35.14,5.19,17.57,16.65
Web and digital interface designer,Insurance sales agent,42.7,54.9,92.50,0.00,-6.45,46.25,43.27
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,85.00,42.50,-2.50,63.75,62.16
Software quality tester,Advertising sales agent,44.1,52.7,22.50,0.00,6.06,11.25,10.57
Software quality tester,Insurance underwriter,44.1,56.9,10.00,0.00,1.25,5.00,4.94
Printing press operator,Filling machine operator,24.7,57.3,37.50,15.00,0.00,26.25,26.25
Counter and rental clerk,Billing and posting clerk,38.7,91.4,0.00,17.39,5.13,8.70,8.25
Web developer,Public relations specialist,19.4,76.2,57.50,2.50,10.00,30.00,27.00
Web and digital interface designer,Public relations specialist,42.7,76.2,50.00,2.50,5.00,26.25,24.94
Photographer,Artist,48.5,51.6,45.00,32.50,11.25,38.75,34.39
Database administrator,Compliance officer,30.8,51.8,7.50,0.00,2.50,3.75,3.66
Chief executive,Executive secretary,30.6,90.0,0.00,4.17,1.56,2.08,2.05
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,27.78,0.00,-9.68,13.89,12.54
Cost estimator,Advertising sales agent,17.7,52.7,12.50,0.00,1.52,6.25,6.16
Surgeon,Physician assistant,20.0,68.8,0.00,2.50,1.41,1.25,1.23
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,70.37,3.70,11.11,37.04,32.92
Web developer,Insurance sales agent,19.4,54.9,90.00,0.00,-1.61,45.00,44.27
Cost estimator,Public relations specialist,17.7,76.2,7.50,2.50,0.00,5.00,5.00
Logistician,Compliance officer,38.7,51.8,12.50,5.00,1.25,8.75,8.64
Mechanical engineer,Medical scientist,10.1,51.8,17.50,31.58,7.69,24.54,22.65
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,75.00,0.00,1.52,37.50,36.93
Property assessor,Lodging manager,34.2,61.6,0.00,32.50,1.25,16.25,16.05
Software quality tester,Insurance sales agent,44.1,54.9,55.00,0.00,1.61,27.50,27.06
Wastewater treatment system operator,Filling machine operator,7.3,57.3,0.00,95.00,0.00,47.50,47.50
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,9.09,100.00,-1.61,54.55,53.67
Computer systems manager,Compliance officer,27.7,51.8,25.00,0.00,11.25,12.50,11.09
Database administrator,File Clerk,30.8,76.0,25.00,0.00,1.54,12.50,12.31
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,69.44,100.00,-9.21,84.72,76.92
Database administrator,Billing and posting clerk,30.8,91.4,27.50,0.00,4.76,13.75,13.10
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,13.04,0.00,6.52,6.52
Property assessor,Executive secretary,34.2,90.0,0.00,70.83,28.12,35.42,25.46
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,70.37,4.48,35.19,33.61
Web developer,Insurance claims and policy processing clerk,19.4,80.1,65.00,0.00,-2.56,32.50,31.67
Database administrator,Receptionist,30.8,89.1,30.00,50.00,29.41,40.00,28.24
Personal financial advisor,Mental health counselor,32.6,74.6,12.50,2.50,1.25,7.50,7.41
Cost estimator,Executive secretary,17.7,90.0,0.00,45.83,15.62,22.92,19.34
Cost estimator,Insurance sales agent,17.7,54.9,10.00,0.00,3.23,5.00,4.84
Cost estimator,Tax preparer,17.7,66.3,2.50,2.70,2.60,2.60,2.53
Cost estimator,Real estate broker,17.7,57.0,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,37.50,0.00,3.85,18.75,18.03
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,50.00,0.00,-6.90,25.00,23.28
Personal financial advisor,Real estate broker,32.6,57.0,2.50,25.00,-1.25,13.75,13.58
Lawyer,Public relations specialist,39.5,76.2,32.50,0.00,10.00,16.25,14.63
Materials engineer,Medical appliance technician,13.5,58.9,0.00,62.50,3.75,31.25,30.08
Database administrator,Legal secretary,30.8,96.4,30.00,13.79,34.78,21.90,14.28
Cost estimator,Loan officer,17.7,51.6,5.00,0.00,1.27,2.50,2.47
Chemical technician,Pharmacy technician,35.0,79.3,25.00,69.23,19.51,47.12,37.92
Chemical technician,Medical appliance technician,35.0,58.9,100.00,52.50,-4.41,76.25,72.89
Web developer,Receptionist,19.4,89.1,67.50,35.71,20.59,51.61,40.98
Chief executive,Compliance officer,30.6,51.8,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,File Clerk,38.7,76.0,0.00,36.00,7.32,18.00,16.68
Director,Editor,43.6,56.6,0.00,0.00,0.00,0.00,0.00
Software quality tester,Loan interviewer,44.1,76.9,20.00,0.00,3.08,10.00,9.69
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,72.50,0.00,6.25,36.25,33.98
Counter and rental clerk,Postal service clerk,38.7,54.1,25.00,5.26,-2.86,15.13,14.70
Food service manager,Social and human service assistant,46.7,75.3,95.00,0.00,0.00,47.50,47.50
Actor,Artist,47.0,51.6,0.00,60.00,1.25,30.00,29.62
Computer systems manager,Executive secretary,27.7,90.0,20.00,29.17,31.25,24.58,16.90
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,25.93,50.00,20.34,37.96,30.24
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,17.50,7.50,8.75,8.09
Food service manager,Medical and health services manager,46.7,71.8,95.00,60.00,3.75,77.50,74.59
Personal financial advisor,Tax preparer,32.6,66.3,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Loan officer,27.7,51.6,80.00,0.00,3.80,40.00,38.48
Personal financial advisor,Fundraiser,32.6,74.9,2.50,0.00,1.25,1.25,1.23
Database administrator,Loan officer,30.8,51.6,55.00,0.00,3.80,27.50,26.46
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,3.70,5.00,-7.46,4.35,4.03
Software quality tester,Public relations specialist,44.1,76.2,12.50,5.00,6.25,8.75,8.20
Chemical technician,Medical assistant,35.0,88.8,67.86,71.43,6.12,69.64,65.38
Database administrator,Customer service representative,30.8,65.3,52.50,7.14,14.71,29.82,25.44
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,100.00,0.00,0.00,50.00,50.00
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,82.50,0.00,5.00,41.25,39.19
Database administrator,Advertising sales agent,30.8,52.7,62.50,0.00,12.12,31.25,27.46
Mechanical engineer,Filling machine operator,10.1,57.3,15.00,65.00,-3.75,40.00,38.50
Cutting worker,Filling machine operator,31.1,57.3,7.50,45.00,-8.75,26.25,23.95
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,35.71,6.82,17.86,16.64
Counter and rental clerk,Cashier,38.7,69.8,12.50,0.00,1.92,6.25,6.13
Emergency medical technician,Veterinary technician,39.4,89.9,55.56,75.00,6.67,65.28,60.93
Computer programmer,Graphic designer,21.5,54.7,2.50,13.51,7.79,8.01,7.38
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,9.09,92.59,8.16,50.84,46.69
Computer systems manager,Legal secretary,27.7,96.4,45.00,24.14,49.28,34.57,17.53
Computer support specialist,Receptionist,26.2,89.1,47.50,39.29,38.24,43.39,26.80
Boiler operator,Filling machine operator,7.1,57.3,0.00,60.00,-2.70,30.00,29.19
Counter and rental clerk,Receptionist,38.7,89.1,37.50,50.00,38.64,43.75,26.85
Web developer,Loan interviewer,19.4,76.9,67.50,0.00,3.08,33.75,32.71
Dentist,Dental assistant,39.5,92.8,0.00,7.69,3.92,3.85,3.70
Lawyer,Real estate broker,39.5,57.0,65.00,25.00,-2.50,45.00,43.88
Logistician,Loan officer,38.7,51.6,15.00,2.56,-2.53,8.78,8.56
Lawyer,Mental health counselor,39.5,74.6,62.50,5.00,7.50,33.75,31.22
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,22.50,0.00,1.28,11.25,11.11
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,15.00,65.22,14.29,40.11,34.38
Mechanical engineer,Medical appliance technician,10.1,58.9,0.00,45.00,2.50,22.50,21.94
Surgeon,Surgical technologist,20.0,76.9,0.00,0.00,0.00,0.00,0.00
Electrical and electronics engineer,Medical scientist,11.6,51.8,96.97,18.42,9.86,57.70,52.01
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,12.50,6.25,56.25,52.73
Surgeon,Biological scientist,20.0,55.0,45.16,18.92,13.24,32.04,27.80
Director,Artist,43.6,51.6,0.00,47.50,6.25,23.75,22.27
Occupational health and safety specialist,Customer service representative,17.9,65.3,40.00,46.43,11.76,43.21,38.13
Computer support specialist,Public safety telecommunicator,26.2,78.2,12.50,31.58,-1.28,22.04,21.76
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,60.87,11.11,80.43,71.50
Logistician,Paralegal,38.7,83.0,17.50,42.50,22.50,30.00,23.25
Postal service mail carrier,Postal service clerk,34.7,54.1,0.00,5.26,2.33,2.63,2.57
Printing press operator,Sewing machine operator,24.7,70.7,35.00,92.50,7.50,63.75,58.97
Web developer,Real estate broker,19.4,57.0,82.50,2.50,-1.25,42.50,41.97
Construction manager,Real estate broker,10.6,57.0,65.00,10.00,13.75,37.50,32.34
Cutting worker,Sewing machine operator,31.1,70.7,0.00,70.00,11.25,35.00,31.06
