occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Facilities manager,Human resources manager,23.4,76.5,92.06,1.32,-8.15,0.00,0.00,4.73,0.00,0.00
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,4.59,-2.57,7.50,0.00,3.58,3.75,3.62
Training and development manager,Marketing specialist,48.0,61.7,91.94,-1.83,-0.10,0.00,0.00,-0.86,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,4.86,-7.39,20.00,0.00,6.12,10.00,9.39
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,5.16,-2.09,50.00,0.00,3.63,25.00,24.09
Management analyst,Human resources worker,46.6,76.5,91.64,-0.56,-0.01,27.50,0.00,-0.27,13.75,13.71
Training and development manager,Human resources worker,48.0,76.5,91.58,-1.04,-0.06,0.00,0.00,-0.49,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,91.31,1.08,-2.01,0.00,2.50,1.55,1.25,1.23
Project management specialist,Financial manager,47.3,56.2,91.15,1.28,-0.58,0.00,0.00,0.93,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,91.09,2.91,-1.26,0.00,0.00,2.08,0.00,0.00
Facilities manager,Marketing manager,23.4,62.4,90.92,1.30,-4.01,5.00,0.00,2.66,2.50,2.43
Facilities manager,Administrative services manager,23.4,74.0,90.81,1.19,-9.42,0.00,0.00,5.31,0.00,0.00
Sales manager,Administrative services manager,33.1,74.0,90.73,1.85,-6.36,0.00,0.00,4.10,0.00,0.00
Management analyst,Administrative services manager,46.6,74.0,90.68,-2.81,-0.70,20.00,0.00,-1.05,10.00,9.89
Purchasing manager,Human resources worker,47.7,76.5,90.36,0.56,-0.34,0.00,0.00,0.45,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,90.32,-2.48,-0.58,17.50,0.00,-0.95,8.75,8.67
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,4.39,-2.08,37.50,0.00,3.24,18.75,18.14
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,3.29,-0.54,37.50,0.00,1.92,18.75,18.39
Facilities manager,Public relations manager,23.4,66.4,90.26,1.74,-9.71,5.00,5.00,5.73,5.00,4.71
Sales manager,Training and development specialist,33.1,56.7,90.18,1.61,-1.95,0.00,0.00,1.78,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,5.48,-1.50,50.00,0.00,3.49,25.00,24.13
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,1.50,-2.37,45.00,0.00,1.93,22.50,22.06
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-0.12,-0.29,0.00,0.00,0.09,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,-2.17,0.21,0.00,0.00,-1.19,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.46,1.41,0.00,0.00,-0.47,0.00,0.00
Management analyst,Accountant,46.6,57.0,89.84,-5.20,1.02,0.00,0.00,-3.11,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,89.80,3.83,-3.54,0.00,0.00,3.68,0.00,0.00
Facilities manager,Social and community service manager,23.4,71.7,89.67,3.02,-0.78,7.50,0.00,1.90,3.75,3.68
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.12,-4.21,0.00,0.00,2.17,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,89.51,2.80,-3.14,10.00,5.00,2.97,7.50,7.28
Operation manager,Financial manager,37.1,56.2,89.31,0.27,-1.64,0.00,0.00,0.95,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,89.29,5.78,-1.52,5.00,0.00,3.65,2.50,2.41
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.43,-0.28,0.00,0.00,0.36,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,4.64,-1.12,32.50,0.00,2.88,16.25,15.78
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,1.00,-3.24,0.00,0.00,2.12,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,88.96,1.24,-5.01,0.00,0.00,3.13,0.00,0.00
Software developer,Marketing specialist,20.2,61.7,88.94,13.81,-2.16,17.50,0.00,7.98,8.75,8.05
Industrial production manager,Marketing manager,19.1,62.4,88.93,2.93,-2.73,10.00,0.00,2.83,5.00,4.86
Facilities manager,Training and development specialist,23.4,56.7,88.90,0.71,-6.93,0.00,2.50,3.82,1.25,1.20
Software developer,Operations research analyst,20.2,55.0,88.88,6.31,-5.70,0.00,12.50,6.01,6.25,5.87
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,4.24,-0.79,32.50,0.00,2.51,16.25,15.84
Information security analyst,Administrative services manager,19.3,74.0,88.53,-0.44,-2.28,22.50,0.00,0.92,11.25,11.15
Industrial production manager,Operations research analyst,19.1,55.0,88.39,2.00,-3.42,0.00,70.00,2.71,35.00,34.05
Facilities manager,Financial manager,23.4,56.2,88.37,0.90,-4.51,5.00,15.00,2.71,10.00,9.73
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,3.45,-0.24,55.00,0.00,1.85,27.50,26.99
Industrial production manager,Public relations manager,19.1,66.4,88.35,3.55,-7.15,2.50,0.00,5.35,1.25,1.18
Project management specialist,Public relations specialist,47.3,76.2,88.35,2.79,-8.09,0.00,0.00,5.44,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,2.30,-10.64,0.00,0.00,6.47,0.00,0.00
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.69,-4.07,5.00,0.00,2.88,2.50,2.43
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,3.95,-0.07,55.00,0.00,2.01,27.50,26.95
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.30,-1.32,0.00,0.00,0.81,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,0.33,-1.02,0.00,0.00,0.67,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,2.15,-6.28,0.00,2.50,4.22,1.25,1.20
Purchasing manager,Accountant,47.7,57.0,88.07,0.00,2.78,0.00,0.00,-1.39,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,3.52,-0.97,45.00,2.50,2.24,23.75,23.22
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,4.58,-1.11,50.00,0.00,2.85,25.00,24.29
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.11,-1.54,0.00,31.58,1.32,15.79,15.58
Operation manager,Human resources manager,37.1,76.5,87.61,0.59,-2.10,0.00,0.00,1.35,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,8.59,-0.40,47.50,0.00,4.50,23.75,22.68
Operation manager,Public relations manager,37.1,66.4,87.47,0.59,-3.94,0.00,0.00,2.27,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,-1.43,0.01,0.00,0.00,-0.72,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.44,0.05,30.00,0.00,0.69,15.00,14.90
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,5.56,-0.37,52.50,0.00,2.97,26.25,25.47
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-0.39,-0.42,0.00,0.00,0.01,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.13,-1.19,0.00,0.00,0.66,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,3.24,1.47,0.00,13.51,0.89,6.76,6.70
Purchasing manager,Social and community service manager,47.7,71.7,86.53,1.36,0.01,0.00,0.00,0.67,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,86.36,1.47,-3.88,0.00,2.70,2.67,1.35,1.32
Dentist,Dental hygienist,39.5,95.7,86.25,8.50,-22.74,0.00,0.00,15.62,0.00,0.00
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.34,-1.98,0.00,22.50,1.16,11.25,11.12
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.98,1.93,0.00,2.70,-0.47,1.35,1.34
Information security analyst,Training and development specialist,19.3,56.7,85.97,-1.61,-1.69,2.50,0.00,0.04,1.25,1.25
Software developer,Graphic designer,20.2,54.7,85.82,5.85,0.63,0.00,13.51,2.61,6.76,6.58
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,5.77,-0.21,57.50,0.00,2.99,28.75,27.89
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,1.71,-1.83,27.50,2.50,1.77,15.00,14.73
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.66,0.14,0.00,0.00,-0.40,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,9.87,-0.41,2.50,0.00,5.14,1.25,1.19
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,4.20,-4.19,10.00,52.50,4.20,31.25,29.94
Operation manager,Social and community service manager,37.1,71.7,85.47,1.37,-0.23,0.00,0.00,0.80,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,85.20,5.99,-0.49,22.50,0.00,3.24,11.25,10.89
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.33,-0.52,0.00,0.00,0.43,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.08,-2.28,0.00,0.00,1.18,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,0.91,-1.07,0.00,0.00,0.99,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,1.87,-2.06,0.00,2.50,1.97,1.25,1.23
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,2.25,-3.20,0.00,10.00,2.72,5.00,4.86
Postsecondary teacher,School psychologist,46.6,87.9,84.73,3.85,-0.09,2.50,0.00,1.97,1.25,1.23
Industrial production manager,Accountant,19.1,57.0,84.49,3.85,-1.12,2.50,55.00,2.49,28.75,28.04
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.59,-0.82,0.00,0.00,0.71,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,84.45,3.45,-3.97,5.00,0.00,3.71,2.50,2.41
Chemical technician,Medical scientist,35.0,51.8,84.20,0.59,1.79,0.00,15.79,-0.60,7.89,7.85
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.19,-0.23,0.00,0.00,0.21,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.99,-3.15,0.00,0.00,2.57,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,0.57,0.01,0.00,0.00,0.28,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,0.40,0.80,0.00,0.00,-0.20,0.00,0.00
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.41,0.27,5.00,0.00,0.07,2.50,2.50
Food service manager,Food preparation worker,46.7,58.7,83.62,1.42,-2.46,0.00,0.00,1.94,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,0.38,1.83,0.00,7.50,-0.73,3.75,3.72
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.13,-1.37,0.00,0.00,0.75,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.45,0.18,0.00,0.00,0.13,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,13.79,-2.31,25.00,7.69,8.05,16.35,15.03
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,2.84,-3.06,19.44,0.00,2.95,9.72,9.44
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.28,-1.17,0.00,0.00,0.73,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.67,-5.10,0.00,2.50,2.89,1.25,1.21
Materials engineer,Medical scientist,13.5,51.8,82.86,1.48,-1.09,0.00,97.37,1.29,48.68,48.06
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.52,-0.42,0.00,0.00,0.47,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,-0.17,5.64,0.00,10.00,-2.90,5.00,4.85
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.40,-0.11,2.50,0.00,1.26,1.25,1.23
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.08,-1.98,0.00,0.00,1.03,0.00,0.00
Painter,Artist,10.4,51.6,82.54,5.82,-0.08,8.57,0.00,2.95,4.29,4.16
Software developer,Accountant,20.2,57.0,82.50,10.90,-2.34,20.00,15.00,6.62,17.50,16.34
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.77,-0.74,15.00,0.00,1.26,7.50,7.41
Operation manager,Compliance officer,37.1,51.8,82.41,0.38,-5.12,0.00,2.50,2.75,1.25,1.22
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.05,0.99,0.00,13.16,-0.52,6.58,6.54
Materials engineer,Biological scientist,13.5,55.0,82.14,1.80,-5.03,0.00,56.76,3.42,28.38,27.41
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,4.21,-0.75,42.50,0.00,2.48,21.25,20.72
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.88,-1.30,22.50,0.00,2.09,11.25,11.01
Property assessor,Tax preparer,34.2,66.3,81.93,-0.21,-0.97,0.00,0.00,0.38,0.00,0.00
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.37,-2.41,0.00,8.70,1.02,4.35,4.30
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.21,0.76,0.00,0.00,-0.28,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-2.36,-1.99,0.00,0.00,-0.18,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,81.53,0.49,-10.13,0.00,0.00,5.31,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,81.51,0.00,0.62,0.00,0.00,-0.31,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.29,-11.97,0.00,32.14,6.13,16.07,15.09
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,11.22,-3.72,17.50,0.00,7.47,8.75,8.10
Information security analyst,Insurance underwriter,19.3,56.9,81.21,2.47,-2.79,10.00,2.50,2.63,6.25,6.09
Information security analyst,Accountant,19.3,57.0,81.08,-1.30,1.41,25.00,7.50,-1.36,16.25,16.03
Web developer,Advertising sales agent,19.4,52.7,81.04,10.52,-1.75,42.50,7.69,6.13,25.10,23.56
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.00,-4.92,17.50,0.00,3.46,8.75,8.45
Computer support specialist,Customer service representative,26.2,65.3,80.93,1.77,-18.05,0.00,35.71,9.91,17.86,16.09
Software developer,Customer service representative,20.2,65.3,80.93,12.46,-23.25,32.50,78.57,17.85,55.54,45.62
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,1.50,-1.48,0.00,0.00,1.49,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,5.70,-2.27,6.45,10.53,3.99,8.49,8.15
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.23,-6.11,0.00,10.00,3.17,5.00,4.84
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,2.35,-0.23,35.00,0.00,1.29,17.50,17.27
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.39,-3.37,12.50,4.35,1.88,8.42,8.27
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.88,-3.43,82.50,52.50,3.15,67.50,65.37
Information security analyst,Executive secretary,19.3,90.0,80.53,5.82,-18.07,5.00,12.50,11.94,8.75,7.70
Property assessor,Loan officer,34.2,51.6,80.52,0.19,2.34,0.00,2.56,-1.07,1.28,1.27
Software developer,Insurance sales agent,20.2,54.9,80.48,13.47,-2.11,47.50,0.00,7.79,23.75,21.90
Lawyer,Accountant,39.5,57.0,80.39,1.51,1.24,55.00,0.00,0.13,27.50,27.46
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.54,-0.34,52.50,0.00,0.94,26.25,26.00
Information security analyst,Public relations specialist,19.3,76.2,80.07,-0.38,-9.48,20.00,0.00,4.55,10.00,9.54
Software developer,Public relations specialist,20.2,76.2,79.88,14.90,-14.90,25.00,17.50,14.90,21.25,18.08
Cook,Baker,39.8,65.5,79.84,0.89,-2.93,62.50,70.00,1.91,66.25,64.98
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.10,-1.78,2.78,4.35,0.94,3.56,3.53
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,5.63,-0.16,17.50,0.00,2.90,8.75,8.50
Lawyer,Legal secretary,39.5,96.4,79.62,17.50,-4.15,25.00,0.00,10.83,12.50,11.15
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.77,-2.13,0.00,0.00,1.95,0.00,0.00
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,2.99,-3.66,10.71,9.52,3.33,10.12,9.78
Property assessor,Social and community service manager,34.2,71.7,79.29,2.26,-0.32,2.50,0.00,1.29,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,79.28,8.26,-3.60,15.00,86.49,5.93,50.74,47.74
Web developer,Customer service representative,19.4,65.3,79.26,7.98,-21.51,45.00,78.57,14.74,61.79,52.68
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,3.56,-20.20,50.00,75.00,11.88,62.50,55.07
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,2.02,-0.45,60.00,2.50,1.23,31.25,30.86
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.09,0.95,0.00,0.00,-1.52,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,1.02,0.21,0.00,0.00,0.41,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,0.13,-18.69,0.00,67.86,9.41,33.93,30.74
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-2.17,-1.62,10.00,0.00,-0.27,5.00,4.99
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,2.74,-0.43,60.00,0.00,1.58,30.00,29.52
Software developer,Insurance underwriter,20.2,56.9,78.63,11.01,-7.06,17.50,5.00,9.03,11.25,10.23
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.06,0.72,0.00,0.00,-0.33,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-1.20,4.97,0.00,24.32,-3.09,12.16,11.79
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,1.51,-1.39,0.00,0.00,1.45,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,5.30,-11.62,35.71,81.82,8.46,58.77,53.80
Lawyer,Insurance underwriter,39.5,56.9,78.48,6.10,-1.08,37.50,0.00,3.59,18.75,18.08
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,3.43,-3.09,27.50,4.35,3.26,15.92,15.40
Database administrator,Executive secretary,30.8,90.0,78.39,3.65,-31.30,2.50,41.67,17.48,22.08,18.22
Lawyer,Loan officer,39.5,51.6,78.35,3.50,0.38,60.00,0.00,1.56,30.00,29.53
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-2.90,-0.23,47.50,0.00,-1.33,23.75,23.43
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,1.15,-3.02,0.00,0.00,2.09,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,3.08,-1.25,2.78,0.00,2.17,1.39,1.36
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-3.44,-5.24,20.00,53.12,0.90,36.56,36.23
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-2.24,0.07,75.00,0.00,-1.15,37.50,37.07
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.42,-16.78,0.00,78.57,8.60,39.29,35.91
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.03,3.80,0.00,18.92,-1.92,9.46,9.28
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.84,-0.78,57.50,0.00,1.31,28.75,28.37
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.27,-1.38,0.00,0.00,0.82,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-0.20,2.08,35.00,32.50,-1.14,33.75,33.37
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.77,-0.25,0.00,0.00,0.51,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,77.97,1.44,-3.08,0.00,10.00,2.26,5.00,4.89
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.97,-1.07,97.50,15.00,-0.95,56.25,55.72
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.18,-2.31,0.00,0.00,1.74,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,77.89,10.02,-14.49,30.00,20.00,12.26,25.00,21.94
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,6.65,-7.86,35.00,2.50,7.25,18.75,17.39
Photographer,Artist,48.5,51.6,77.87,2.68,-0.33,45.00,57.50,1.51,51.25,50.48
Database administrator,Compliance officer,30.8,51.8,77.85,3.66,-6.10,2.50,5.00,4.88,3.75,3.57
Chief executive,Executive secretary,30.6,90.0,77.82,8.64,-8.42,2.50,0.00,8.53,1.25,1.14
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.41,0.96,13.89,7.69,-1.68,10.79,10.61
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.06,0.05,5.00,3.85,0.51,4.42,4.40
Surgeon,Physician assistant,20.0,68.8,77.67,2.66,-3.17,0.00,0.00,2.92,0.00,0.00
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,7.52,-2.01,14.81,0.00,4.77,7.41,7.05
Web developer,Insurance sales agent,19.4,54.9,77.45,9.80,-2.16,55.00,0.00,5.98,27.50,25.86
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.54,-6.65,5.00,2.50,4.09,3.75,3.60
Logistician,Compliance officer,38.7,51.8,77.42,0.58,-7.31,0.00,37.50,3.95,18.75,18.01
Mechanical engineer,Medical scientist,10.1,51.8,77.42,7.82,-2.53,10.00,100.00,5.18,55.00,52.15
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.33,2.04,65.00,0.00,-1.18,32.50,32.12
Property assessor,Lodging manager,34.2,61.6,77.25,-0.04,1.99,0.00,22.50,-1.01,11.25,11.14
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.65,-0.58,12.50,0.00,0.62,6.25,6.21
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.66,0.29,60.00,27.50,-0.98,43.75,43.32
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.93,2.52,4.55,100.00,-0.80,52.27,51.86
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.88,-8.72,7.50,12.50,6.80,10.00,9.32
Database administrator,File Clerk,30.8,76.0,77.11,3.62,-5.78,20.00,0.00,4.70,10.00,9.53
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.31,0.71,13.89,82.50,-0.20,48.19,48.10
Database administrator,Billing and posting clerk,30.8,91.4,77.03,3.50,-3.71,5.00,4.35,3.60,4.67,4.51
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.12,-4.32,0.00,4.35,2.72,2.17,2.11
Property assessor,Executive secretary,34.2,90.0,76.98,0.52,-28.65,0.00,66.67,14.58,33.33,28.47
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.01,-0.96,0.00,7.41,0.49,3.70,3.69
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,8.57,-2.43,25.00,0.00,5.50,12.50,11.81
