occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Financial manager,43.9,56.2,0.00,0.00,2.50,0.00,0.00
Project management specialist,Human resources worker,47.3,76.5,90.00,0.00,2.50,45.00,43.88
Facilities manager,Human resources manager,23.4,76.5,5.00,40.00,17.50,22.50,18.56
Architectural and engineering manager,Training and development specialist,12.8,56.7,40.00,10.00,10.00,25.00,22.50
Training and development manager,Marketing specialist,48.0,61.7,80.00,7.50,10.00,43.75,39.38
Architectural and engineering manager,Administrative services manager,12.8,74.0,0.00,0.00,2.50,0.00,0.00
Architectural and engineering manager,Human resources manager,12.8,76.5,32.50,65.00,20.00,48.75,39.00
Management analyst,Human resources worker,46.6,76.5,0.00,0.00,0.00,0.00,0.00
Training and development manager,Human resources worker,48.0,76.5,95.00,0.00,0.00,47.50,47.50
Project management specialist,Operations research analyst,47.3,55.0,2.50,0.00,-8.75,1.25,1.14
Project management specialist,Financial manager,47.3,56.2,55.00,2.50,-7.50,28.75,26.59
Sales manager,Human resources worker,33.1,76.5,30.00,2.50,5.00,16.25,15.44
Facilities manager,Marketing manager,23.4,62.4,7.50,57.50,8.75,32.50,29.66
Facilities manager,Administrative services manager,23.4,74.0,7.50,0.00,8.75,3.75,3.42
Sales manager,Administrative services manager,33.1,74.0,2.50,0.00,3.75,1.25,1.20
Management analyst,Administrative services manager,46.6,74.0,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,60.00,0.00,18.75,30.00,24.38
Management analyst,Training and development specialist,46.6,56.7,0.00,2.50,2.50,1.25,1.22
Architectural and engineering manager,Public relations manager,12.8,66.4,0.00,15.00,17.50,7.50,6.19
Financial and investment analyst,Training and development specialist,43.9,56.7,87.50,15.00,3.75,51.25,49.33
Facilities manager,Public relations manager,23.4,66.4,12.50,12.50,22.50,12.50,9.69
Sales manager,Training and development specialist,33.1,56.7,10.00,7.50,-2.50,8.75,8.53
Financial and investment analyst,Administrative services manager,43.9,74.0,27.50,0.00,11.25,13.75,12.20
Architectural and engineering manager,Financial manager,12.8,56.2,10.00,25.00,2.50,17.50,17.06
Purchasing manager,Marketing specialist,47.7,61.7,0.00,25.00,10.00,12.50,11.25
Training and development manager,Financial manager,48.0,56.2,80.00,5.00,-3.75,42.50,40.91
Sales manager,Advertising sales agent,33.1,52.7,0.00,0.00,0.00,0.00,0.00
Management analyst,Accountant,46.6,57.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,15.00,30.00,22.50,22.50,17.44
Facilities manager,Social and community service manager,23.4,71.7,60.00,2.50,11.25,31.25,27.73
Purchasing manager,Administrative services manager,47.7,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,10.00,37.50,-5.00,23.75,22.56
Operation manager,Financial manager,37.1,56.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,25.00,10.00,11.25,17.50,15.53
Sales manager,Insurance sales agent,33.1,54.9,5.00,0.00,3.23,2.50,2.42
Architectural and engineering manager,Marketing specialist,12.8,61.7,20.00,15.00,18.75,17.50,14.22
Postsecondary teacher,Secondary school teacher,46.6,56.9,95.00,46.67,-10.00,70.83,63.75
Facilities manager,Human resources worker,23.4,76.5,55.00,27.50,31.25,41.25,28.36
Software developer,Marketing specialist,20.2,61.7,17.50,0.00,15.00,8.75,7.44
Industrial production manager,Marketing manager,19.1,62.4,0.00,47.50,15.00,23.75,20.19
Facilities manager,Training and development specialist,23.4,56.7,50.00,32.50,0.00,41.25,41.25
Software developer,Operations research analyst,20.2,55.0,7.50,0.00,6.25,3.75,3.52
Web and digital interface designer,Marketing specialist,42.7,61.7,80.00,10.00,0.00,45.00,45.00
Information security analyst,Administrative services manager,19.3,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Operations research analyst,19.1,55.0,0.00,0.00,0.00,0.00,0.00
Facilities manager,Financial manager,23.4,56.2,15.00,32.50,-2.50,23.75,23.16
Financial and investment analyst,Marketing manager,43.9,62.4,77.50,30.00,13.75,53.75,46.36
Industrial production manager,Public relations manager,19.1,66.4,0.00,12.50,13.75,6.25,5.39
Project management specialist,Public relations specialist,47.3,76.2,52.50,2.50,12.50,27.50,24.06
Industrial production manager,Administrative services manager,19.1,74.0,0.00,0.00,0.00,0.00,0.00
Facilities manager,Marketing specialist,23.4,61.7,20.00,35.00,6.25,27.50,25.78
Financial and investment analyst,Marketing specialist,43.9,61.7,85.00,15.00,16.25,50.00,41.88
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,14.29,81.48,3.64,47.88,46.14
Operation manager,Marketing manager,37.1,62.4,0.00,12.50,1.25,6.25,6.17
Industrial production manager,Training and development specialist,19.1,56.7,5.00,10.00,2.50,7.50,7.31
Purchasing manager,Accountant,47.7,57.0,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,90.00,0.00,-1.25,45.00,44.44
Financial and investment analyst,Public relations manager,43.9,66.4,90.00,7.50,20.00,48.75,39.00
Chemical engineer,Medical scientist,21.6,51.8,92.50,65.79,14.10,79.14,67.98
Operation manager,Human resources manager,37.1,76.5,0.00,5.00,6.25,2.50,2.34
Architectural and engineering manager,Human resources worker,12.8,76.5,47.50,20.00,18.75,33.75,27.42
Operation manager,Public relations manager,37.1,66.4,0.00,0.00,0.00,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,85.00,0.00,5.00,42.50,40.38
Financial and investment analyst,Accountant,43.9,57.0,37.50,0.00,11.25,18.75,16.64
Financial and investment analyst,Human resources manager,43.9,76.5,75.00,57.50,31.25,66.25,45.55
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,85.00,0.00,2.56,42.50,41.41
Purchasing manager,Training and development specialist,47.7,56.7,25.00,22.50,7.50,23.75,21.97
Web developer,Graphic designer,19.4,54.7,65.00,18.92,10.39,41.96,37.60
Purchasing manager,Social and community service manager,47.7,71.7,22.50,0.00,16.25,11.25,9.42
Chemical engineer,Biological scientist,21.6,55.0,97.50,62.16,5.19,79.83,75.68
Dentist,Dental hygienist,39.5,95.7,18.42,33.33,41.46,25.88,15.15
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,97.50,24.32,-7.79,60.91,56.17
Information security analyst,Training and development specialist,19.3,56.7,0.00,67.50,1.25,33.75,33.33
Software developer,Graphic designer,20.2,54.7,15.00,16.22,7.79,15.61,14.39
Architectural and engineering manager,Social and community service manager,12.8,71.7,12.50,2.50,13.75,7.50,6.47
Web and digital interface designer,Operations research analyst,42.7,55.0,80.00,0.00,-1.25,40.00,39.50
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,92.86,9.09,0.00,50.97,50.97
Lawyer,Paralegal,39.5,83.0,7.50,2.50,15.00,5.00,4.25
Architectural and engineering manager,Operations research analyst,12.8,55.0,2.50,0.00,1.25,1.25,1.23
Operation manager,Social and community service manager,37.1,71.7,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,0.00,0.00,2.50,0.00,0.00
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,75.00,15.00,19.12,45.00,36.40
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,2.50,3.75,1.25,1.20
Computer systems analyst,Operations research analyst,37.8,55.0,7.50,0.00,0.00,3.75,3.75
Building cleaner,Housekeeping cleaner,38.7,88.4,30.30,37.50,10.96,33.90,30.19
Postsecondary teacher,School psychologist,46.6,87.9,90.00,71.88,1.39,80.94,79.81
Industrial production manager,Accountant,19.1,57.0,0.00,0.00,0.00,0.00,0.00
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,72.50,-6.25,36.25,33.98
Facilities manager,Social and human service assistant,23.4,75.3,77.50,0.00,10.00,38.75,34.88
Chemical technician,Medical scientist,35.0,51.8,92.86,55.26,9.09,74.06,67.33
Counter and rental clerk,Order clerk,38.7,58.3,0.00,0.00,-4.17,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,65.00,10.34,8.70,37.67,34.40
Chemical technician,Biological scientist,35.0,55.0,100.00,35.14,10.77,67.57,60.29
Cost estimator,Accountant,17.7,57.0,7.50,0.00,2.50,3.75,3.66
Postsecondary teacher,Teaching assistant,46.6,79.5,92.50,77.50,0.00,85.00,85.00
Food service manager,Food preparation worker,46.7,58.7,2.50,57.50,2.50,30.00,29.25
Operation manager,Accountant,37.1,57.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,75.00,30.43,13.73,52.72,45.48
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,60.71,0.00,6.00,30.36,28.54
Software developer,Advertising sales agent,20.2,52.7,10.00,0.00,10.61,5.00,4.47
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,75.00,100.00,1.59,87.50,86.11
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,89.29,0.00,3.03,44.64,43.29
Cost estimator,Insurance underwriter,17.7,56.9,25.00,0.00,2.50,12.50,12.19
Materials engineer,Medical scientist,13.5,51.8,30.00,52.63,15.38,41.32,34.96
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,75.00,2.50,5.88,38.75,36.47
Property assessor,Accountant,34.2,57.0,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Special education teacher,46.6,86.6,77.50,6.25,5.56,41.88,39.55
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,66.67,0.00,8.82,33.33,30.39
Painter,Artist,10.4,51.6,42.86,0.00,2.67,21.43,20.86
Software developer,Accountant,20.2,57.0,2.50,0.00,2.50,1.25,1.22
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,2.50,2.63,1.28,2.57,2.53
Operation manager,Compliance officer,37.1,51.8,0.00,2.50,0.00,1.25,1.25
Chemists and materials scientist,Medical scientist,36.0,51.8,100.00,7.89,4.29,53.95,51.64
Materials engineer,Biological scientist,13.5,55.0,32.50,67.57,-6.49,50.03,46.78
Web and digital interface designer,Advertising sales agent,42.7,52.7,87.50,0.00,4.55,43.75,41.76
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,100.00,0.00,0.00,50.00,50.00
Property assessor,Tax preparer,34.2,66.3,0.00,10.81,-6.49,5.41,5.05
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,18.75,60.87,0.00,39.81,39.81
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,17.86,0.00,12.96,8.93,7.77
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,53.57,0.00,18.33,26.79,21.88
Operation manager,Public relations specialist,37.1,76.2,0.00,2.50,1.25,1.25,1.23
Property assessor,Real estate broker,34.2,57.0,0.00,45.00,-2.50,22.50,21.94
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,39.29,14.29,30.36,26.79,18.65
Software developer,Insurance claims and policy processing clerk,20.2,80.1,57.50,0.00,15.38,28.75,24.33
Information security analyst,Insurance underwriter,19.3,56.9,0.00,0.00,0.00,0.00,0.00
Information security analyst,Accountant,19.3,57.0,0.00,0.00,0.00,0.00,0.00
Web developer,Advertising sales agent,19.4,52.7,35.00,0.00,18.18,17.50,14.32
Postsecondary teacher,Public relations specialist,46.6,76.2,82.50,67.50,10.00,75.00,67.50
Computer support specialist,Customer service representative,26.2,65.3,0.00,21.43,2.94,10.71,10.40
Software developer,Customer service representative,20.2,65.3,0.00,57.14,7.35,28.57,26.47
Chemists and materials scientist,Biological scientist,36.0,55.0,100.00,8.11,1.45,54.05,53.27
Surgeon,Medical scientist,20.0,51.8,9.68,76.32,-2.90,43.00,41.75
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,70.00,72.50,5.00,71.25,67.69
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,2.50,65.22,3.17,33.86,32.78
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,75.00,35.00,13.75,55.00,47.44
Information security analyst,Executive secretary,19.3,90.0,0.00,50.00,1.56,25.00,24.61
Property assessor,Loan officer,34.2,51.6,0.00,7.69,3.80,3.85,3.70
Software developer,Insurance sales agent,20.2,54.9,30.00,0.00,11.29,15.00,13.31
Lawyer,Accountant,39.5,57.0,0.00,0.00,2.50,0.00,0.00
Information security analyst,Social and community service manager,19.3,71.7,0.00,25.00,0.00,12.50,12.50
Information security analyst,Public relations specialist,19.3,76.2,0.00,50.00,12.50,25.00,21.88
Software developer,Public relations specialist,20.2,76.2,25.00,2.50,13.75,13.75,11.86
Cook,Baker,39.8,65.5,72.50,100.00,-2.50,86.25,84.09
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,77.78,43.48,3.39,60.63,58.57
Postsecondary teacher,Social and human service assistant,46.6,75.3,75.00,25.00,6.25,50.00,46.88
Lawyer,Legal secretary,39.5,96.4,5.00,41.38,21.74,23.19,18.15
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,45.45,30.00,17.74,37.73,31.03
Chemical technician,Miscellaneous health technician,35.0,72.7,100.00,14.29,0.00,57.14,57.14
Property assessor,Social and community service manager,34.2,71.7,0.00,2.50,2.50,1.25,1.22
Mechanical engineer,Biological scientist,10.1,55.0,85.00,81.08,2.60,83.04,80.88
Web developer,Customer service representative,19.4,65.3,15.00,50.00,11.76,32.50,28.68
Web and digital interface designer,Customer service representative,42.7,65.3,82.50,39.29,4.41,60.89,58.21
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,10.00,85.00,1.25,47.50,46.91
Personal financial advisor,Loan officer,32.6,51.6,0.00,35.90,-11.39,17.95,15.90
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,97.22,18.18,-6.38,57.70,54.02
Software quality tester,Customer service representative,44.1,65.3,0.00,42.86,1.47,21.43,21.11
Postsecondary teacher,Insurance underwriter,46.6,56.9,80.00,5.00,-2.50,42.50,41.44
Web and digital interface designer,Social and community service manager,42.7,71.7,97.50,10.00,3.75,53.75,51.73
Software developer,Insurance underwriter,20.2,56.9,37.50,0.00,18.75,18.75,15.23
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,0.00,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,7.50,51.35,14.29,29.43,25.22
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,22.50,0.00,11.54,11.25,9.95
Chemical technician,Ophthalmic medical technician,35.0,73.7,100.00,0.00,0.00,50.00,50.00
Lawyer,Insurance underwriter,39.5,56.9,65.00,0.00,7.50,32.50,30.06
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,97.50,47.83,4.76,72.66,69.20
Database administrator,Executive secretary,30.8,90.0,97.50,29.17,6.25,63.33,59.38
Lawyer,Loan officer,39.5,51.6,47.50,7.69,11.39,27.60,24.45
Postsecondary teacher,Mental health counselor,46.6,74.6,87.50,67.50,3.75,77.50,74.59
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,97.22,100.00,-1.69,98.61,96.94
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,94.44,2.50,1.32,48.47,47.83
Occupational health and safety specialist,Order clerk,17.9,58.3,2.50,15.62,-2.78,9.06,8.81
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,2.50,0.00,-1.61,1.25,1.23
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,75.00,17.86,15.62,46.43,39.17
Cost estimator,Graphic designer,17.7,54.7,35.00,91.89,3.90,63.45,60.97
Web and digital interface designer,Insurance sales agent,42.7,54.9,97.50,0.00,0.00,48.75,48.75
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,57.50,15.00,8.75,36.25,33.08
Software quality tester,Advertising sales agent,44.1,52.7,2.50,0.00,3.03,1.25,1.21
Software quality tester,Insurance underwriter,44.1,56.9,32.50,0.00,3.75,16.25,15.64
Printing press operator,Filling machine operator,24.7,57.3,97.50,70.00,2.50,83.75,81.66
Counter and rental clerk,Billing and posting clerk,38.7,91.4,100.00,100.00,0.00,100.00,100.00
Web developer,Public relations specialist,19.4,76.2,52.50,7.50,21.25,30.00,23.62
Web and digital interface designer,Public relations specialist,42.7,76.2,95.00,12.50,10.00,53.75,48.38
Photographer,Artist,48.5,51.6,60.00,2.50,2.50,31.25,30.47
Database administrator,Compliance officer,30.8,51.8,100.00,27.50,-10.00,63.75,57.38
Chief executive,Executive secretary,30.6,90.0,12.50,0.00,9.38,6.25,5.66
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,66.67,0.00,-1.61,33.33,32.80
Cost estimator,Advertising sales agent,17.7,52.7,15.00,0.00,7.58,7.50,6.93
Surgeon,Physician assistant,20.0,68.8,6.45,7.50,7.04,6.98,6.48
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,92.59,77.78,7.41,85.19,78.88
Web developer,Insurance sales agent,19.4,54.9,77.50,0.00,3.23,38.75,37.50
Cost estimator,Public relations specialist,17.7,76.2,32.50,30.00,20.00,31.25,25.00
Logistician,Compliance officer,38.7,51.8,37.50,30.00,3.75,33.75,32.48
Mechanical engineer,Medical scientist,10.1,51.8,97.50,76.32,5.13,86.91,82.45
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,0.00,3.85,0.00,1.92,1.92
Property assessor,Lodging manager,34.2,61.6,0.00,5.00,3.75,2.50,2.41
Software quality tester,Insurance sales agent,44.1,54.9,22.50,0.00,11.29,11.25,9.98
Wastewater treatment system operator,Filling machine operator,7.3,57.3,62.50,100.00,0.00,81.25,81.25
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,13.64,100.00,11.29,56.82,50.40
Computer systems manager,Compliance officer,27.7,51.8,70.00,20.00,5.00,45.00,42.75
Database administrator,File Clerk,30.8,76.0,100.00,4.00,0.00,52.00,52.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,97.22,100.00,2.63,98.61,96.02
Database administrator,Billing and posting clerk,30.8,91.4,100.00,56.52,-1.59,78.26,77.02
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,30.00,21.74,15.87,25.87,21.76
Property assessor,Executive secretary,34.2,90.0,0.00,0.00,-3.12,0.00,0.00
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,81.48,2.99,40.74,39.52
Web developer,Insurance claims and policy processing clerk,19.4,80.1,95.00,0.00,6.41,47.50,44.46
Database administrator,Receptionist,30.8,89.1,97.50,60.71,8.82,79.11,72.13
Personal financial advisor,Mental health counselor,32.6,74.6,0.00,30.00,5.00,15.00,14.25
Cost estimator,Executive secretary,17.7,90.0,17.50,12.50,9.38,15.00,13.59
Cost estimator,Insurance sales agent,17.7,54.9,15.00,0.00,1.61,7.50,7.38
Cost estimator,Tax preparer,17.7,66.3,27.50,37.84,-10.39,32.67,29.27
Cost estimator,Real estate broker,17.7,57.0,17.50,27.50,-1.25,22.50,22.22
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,5.00,13.16,-10.26,9.08,8.15
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,86.11,0.00,0.00,43.06,43.06
Personal financial advisor,Real estate broker,32.6,57.0,0.00,35.00,1.25,17.50,17.28
Lawyer,Public relations specialist,39.5,76.2,20.00,25.00,26.25,22.50,16.59
Materials engineer,Medical appliance technician,13.5,58.9,45.00,40.00,-3.75,42.50,40.91
Database administrator,Legal secretary,30.8,96.4,97.50,44.83,8.70,71.16,64.98
Cost estimator,Loan officer,17.7,51.6,35.00,15.38,-2.53,25.19,24.55
Chemical technician,Pharmacy technician,35.0,79.3,85.71,53.85,4.88,69.78,66.38
Chemical technician,Medical appliance technician,35.0,58.9,100.00,52.50,5.88,76.25,71.76
Web developer,Receptionist,19.4,89.1,20.00,64.29,14.71,42.14,35.95
Chief executive,Compliance officer,30.6,51.8,80.00,45.00,-2.50,62.50,60.94
Counter and rental clerk,File Clerk,38.7,76.0,6.25,92.00,7.32,49.12,45.53
Director,Editor,43.6,56.6,15.00,0.00,2.50,7.50,7.31
Software quality tester,Loan interviewer,44.1,76.9,40.00,44.00,6.15,42.00,39.42
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,0.00,42.50,-11.25,21.25,18.86
Counter and rental clerk,Postal service clerk,38.7,54.1,56.25,100.00,5.71,78.12,73.66
Food service manager,Social and human service assistant,46.7,75.3,72.50,2.50,0.00,37.50,37.50
Actor,Artist,47.0,51.6,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Executive secretary,27.7,90.0,52.50,20.83,10.94,36.67,32.66
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,92.59,0.00,1.69,46.30,45.51
First-line supervisor of security workers,Compliance officer,22.5,51.8,57.50,22.50,1.25,40.00,39.50
Food service manager,Medical and health services manager,46.7,71.8,77.50,30.00,-3.75,53.75,51.73
Personal financial advisor,Tax preparer,32.6,66.3,0.00,56.76,-14.29,28.38,24.32
Computer systems manager,Loan officer,27.7,51.6,65.00,20.51,-3.80,42.76,41.13
Personal financial advisor,Fundraiser,32.6,74.9,0.00,30.00,-1.25,15.00,14.81
Database administrator,Loan officer,30.8,51.6,100.00,2.56,-7.59,51.28,47.39
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,74.07,62.50,5.97,68.29,64.21
Software quality tester,Public relations specialist,44.1,76.2,12.50,7.50,21.25,10.00,7.88
Chemical technician,Medical assistant,35.0,88.8,100.00,61.90,2.04,80.95,79.30
Database administrator,Customer service representative,30.8,65.3,87.50,57.14,8.82,72.32,65.94
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,97.50,18.42,1.28,57.96,57.22
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,2.50,0.00,-1.25,1.25,1.23
Database administrator,Advertising sales agent,30.8,52.7,95.00,0.00,1.52,47.50,46.78
Mechanical engineer,Filling machine operator,10.1,57.3,75.00,87.50,11.25,81.25,72.11
Cutting worker,Filling machine operator,31.1,57.3,20.00,100.00,6.25,60.00,56.25
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,82.14,2.27,41.07,40.14
Counter and rental clerk,Cashier,38.7,69.8,0.00,30.56,-5.77,15.28,14.40
Emergency medical technician,Veterinary technician,39.4,89.9,5.56,100.00,10.00,52.78,47.50
Computer programmer,Graphic designer,21.5,54.7,55.00,32.43,11.69,43.72,38.61
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,9.09,100.00,14.29,54.55,46.75
Computer systems manager,Legal secretary,27.7,96.4,75.00,55.17,18.84,65.09,52.82
Computer support specialist,Receptionist,26.2,89.1,2.50,28.57,2.94,15.54,15.08
Boiler operator,Filling machine operator,7.1,57.3,85.29,97.50,0.00,91.40,91.40
Counter and rental clerk,Receptionist,38.7,89.1,12.50,67.86,18.18,40.18,32.87
Web developer,Loan interviewer,19.4,76.9,65.00,64.00,0.00,64.50,64.50
Dentist,Dental assistant,39.5,92.8,21.05,0.00,29.41,10.53,7.43
Lawyer,Real estate broker,39.5,57.0,10.00,37.50,12.50,23.75,20.78
Logistician,Loan officer,38.7,51.6,55.00,15.38,10.13,35.19,31.63
Lawyer,Mental health counselor,39.5,74.6,55.00,25.00,17.50,40.00,33.00
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,92.50,0.00,3.85,46.25,44.47
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,10.00,78.26,1.59,44.13,43.43
Mechanical engineer,Medical appliance technician,10.1,58.9,87.50,32.50,11.25,60.00,53.25
Surgeon,Surgical technologist,20.0,76.9,12.90,0.00,16.22,6.45,5.41
Electrical and electronics engineer,Medical scientist,11.6,51.8,36.36,65.79,25.35,51.08,38.13
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,82.50,72.50,8.75,77.50,70.72
Surgeon,Biological scientist,20.0,55.0,9.68,83.78,0.00,46.73,46.73
Director,Artist,43.6,51.6,20.00,0.00,3.75,10.00,9.62
Occupational health and safety specialist,Customer service representative,17.9,65.3,0.00,53.57,1.47,26.79,26.39
Computer support specialist,Public safety telecommunicator,26.2,78.2,15.00,10.53,-5.13,12.76,12.11
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,80.00,100.00,12.70,90.00,78.57
Logistician,Paralegal,38.7,83.0,20.00,2.50,12.50,11.25,9.84
Postal service mail carrier,Postal service clerk,34.7,54.1,100.00,36.84,-6.98,68.42,63.65
Printing press operator,Sewing machine operator,24.7,70.7,77.50,27.50,6.25,52.50,49.22
Web developer,Real estate broker,19.4,57.0,27.50,15.00,7.50,21.25,19.66
Construction manager,Real estate broker,10.6,57.0,25.00,12.50,13.75,18.75,16.17
Cutting worker,Sewing machine operator,31.1,70.7,2.50,40.00,-1.25,21.25,20.98
