occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Operations research analyst,46.6,55.0,92.92,2.64,3.92,100.00,12.50,-0.64,56.25,55.89
Management analyst,Public relations manager,46.6,66.4,92.91,6.49,-7.71,87.50,20.00,7.10,53.75,49.93
Purchasing manager,Human resources manager,47.7,76.5,92.77,10.83,-8.91,0.00,95.00,9.87,47.50,42.81
Training and development manager,Public relations manager,48.0,66.4,92.59,8.45,-3.39,40.00,52.50,5.92,46.25,43.51
Purchasing manager,Marketing manager,47.7,62.4,92.52,12.97,-6.25,5.00,85.00,9.61,45.00,40.68
Project management specialist,Human resources manager,47.3,76.5,92.47,10.40,-6.36,35.00,95.00,8.38,65.00,59.55
Purchasing manager,Public relations manager,47.7,66.4,92.38,17.31,-11.18,17.50,67.50,14.24,42.50,36.45
Management analyst,Human resources manager,46.6,76.5,92.37,6.61,-6.70,75.00,77.50,6.66,76.25,71.17
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,15.21,-17.01,72.50,67.50,16.11,70.00,58.72
Financial and investment analyst,Financial manager,43.9,56.2,92.25,4.24,1.31,75.00,37.50,1.46,56.25,55.43
Project management specialist,Human resources worker,47.3,76.5,92.21,12.28,-9.37,47.50,85.00,10.83,66.25,59.08
Facilities manager,Human resources manager,23.4,76.5,92.06,14.27,-9.25,17.50,97.50,11.76,57.50,50.74
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,13.07,-12.68,75.00,82.50,12.88,78.75,68.61
Training and development manager,Marketing specialist,48.0,61.7,91.94,3.52,-1.83,40.00,60.00,2.67,50.00,48.66
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,17.71,-18.38,70.00,95.00,18.04,82.50,67.61
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,14.52,-15.43,70.00,95.00,14.98,82.50,70.14
Management analyst,Human resources worker,46.6,76.5,91.64,6.76,-10.88,90.00,40.00,8.82,65.00,59.26
Training and development manager,Human resources worker,48.0,76.5,91.58,10.08,-6.85,5.00,90.00,8.47,47.50,43.48
Project management specialist,Operations research analyst,47.3,55.0,91.31,4.11,0.99,5.00,92.50,1.56,48.75,47.99
Project management specialist,Financial manager,47.3,56.2,91.15,2.23,6.65,7.50,97.50,-2.21,52.50,51.34
Sales manager,Human resources worker,33.1,76.5,91.09,13.26,-8.96,30.00,90.00,11.11,60.00,53.34
Facilities manager,Marketing manager,23.4,62.4,90.92,15.74,-8.32,35.00,97.50,12.03,66.25,58.28
Facilities manager,Administrative services manager,23.4,74.0,90.81,17.28,-10.52,17.50,100.00,13.90,58.75,50.58
Sales manager,Administrative services manager,33.1,74.0,90.73,12.75,-6.93,12.50,92.50,9.84,52.50,47.33
Management analyst,Administrative services manager,46.6,74.0,90.68,8.25,-5.43,85.00,47.50,6.84,66.25,61.72
Purchasing manager,Human resources worker,47.7,76.5,90.36,15.43,-11.63,2.50,97.50,13.53,50.00,43.24
Management analyst,Training and development specialist,46.6,56.7,90.32,4.07,-2.96,100.00,12.50,3.51,56.25,54.27
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,13.84,-17.58,77.50,67.50,15.71,72.50,61.11
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,10.37,-5.99,100.00,17.50,8.18,58.75,53.94
Facilities manager,Public relations manager,23.4,66.4,90.26,17.65,-10.74,42.50,97.50,14.19,70.00,60.06
Sales manager,Training and development specialist,33.1,56.7,90.18,8.37,-3.32,50.00,52.50,5.85,51.25,48.25
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,14.14,-15.29,90.00,22.50,14.72,56.25,47.97
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,11.54,-1.18,65.00,100.00,6.36,82.50,77.25
Purchasing manager,Marketing specialist,47.7,61.7,90.08,13.58,-8.08,27.50,75.00,10.83,51.25,45.70
Training and development manager,Financial manager,48.0,56.2,90.06,-0.91,11.84,5.00,85.00,-6.37,45.00,42.13
Sales manager,Advertising sales agent,33.1,52.7,89.99,5.60,-3.67,77.50,53.85,4.63,65.67,62.63
Management analyst,Accountant,46.6,57.0,89.84,4.79,1.92,80.00,75.00,1.44,77.50,76.39
Industrial production manager,Human resources manager,19.1,76.5,89.80,9.98,-5.91,12.50,100.00,7.95,56.25,51.78
Facilities manager,Social and community service manager,23.4,71.7,89.67,13.80,-9.14,70.00,47.50,11.47,58.75,52.01
Purchasing manager,Administrative services manager,47.7,74.0,89.51,11.36,-7.84,0.00,97.50,9.60,48.75,44.07
Industrial production manager,Financial manager,19.1,56.2,89.51,4.49,1.07,17.50,100.00,1.71,58.75,57.74
Operation manager,Financial manager,37.1,56.2,89.31,2.59,8.08,30.00,100.00,-2.74,65.00,63.22
Industrial production manager,Human resources worker,19.1,76.5,89.29,15.44,-7.66,15.00,100.00,11.55,57.50,50.86
Sales manager,Insurance sales agent,33.1,54.9,89.13,1.55,3.66,50.00,63.64,-1.05,56.82,56.22
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,14.42,-19.51,75.00,62.50,16.96,68.75,57.09
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,6.61,-0.98,95.00,20.00,3.80,57.50,55.32
Facilities manager,Human resources worker,23.4,76.5,88.96,16.86,-10.85,20.00,97.50,13.86,58.75,50.61
Software developer,Marketing specialist,20.2,61.7,88.94,13.38,-18.34,95.00,82.50,15.86,88.75,74.68
Industrial production manager,Marketing manager,19.1,62.4,88.93,13.78,-5.73,27.50,100.00,9.75,63.75,57.53
Facilities manager,Training and development specialist,23.4,56.7,88.90,10.45,-9.26,25.00,90.00,9.86,57.50,51.83
Software developer,Operations research analyst,20.2,55.0,88.88,12.74,-5.75,72.50,95.00,9.24,83.75,76.01
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,7.09,-11.97,92.50,55.00,9.53,73.75,66.72
Information security analyst,Administrative services manager,19.3,74.0,88.53,8.66,-10.62,62.50,90.00,9.64,76.25,68.90
Industrial production manager,Operations research analyst,19.1,55.0,88.39,7.51,-1.46,15.00,100.00,4.49,57.50,54.92
Facilities manager,Financial manager,23.4,56.2,88.37,9.77,1.31,32.50,100.00,4.23,66.25,63.45
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,11.00,-9.21,95.00,7.50,10.10,51.25,46.07
Industrial production manager,Public relations manager,19.1,66.4,88.35,16.50,-7.67,37.50,100.00,12.09,68.75,60.44
Project management specialist,Public relations specialist,47.3,76.2,88.35,12.68,-8.69,65.00,87.50,10.68,76.25,68.10
Industrial production manager,Administrative services manager,19.1,74.0,88.30,8.63,-7.88,5.00,100.00,8.26,52.50,48.17
Facilities manager,Marketing specialist,23.4,61.7,88.28,15.30,-11.50,37.50,92.50,13.40,65.00,56.29
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,9.50,-8.24,100.00,10.00,8.87,55.00,50.12
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,5.63,-4.53,21.43,81.48,5.08,51.46,48.84
Operation manager,Marketing manager,37.1,62.4,88.12,7.78,-1.57,52.50,97.50,4.68,75.00,71.49
Industrial production manager,Training and development specialist,19.1,56.7,88.10,8.92,-5.79,12.50,100.00,7.36,56.25,52.11
Purchasing manager,Accountant,47.7,57.0,88.07,8.02,-1.14,0.00,100.00,4.58,50.00,47.71
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,5.96,-3.26,100.00,0.00,4.61,50.00,47.70
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,12.12,-11.95,95.00,15.00,12.04,55.00,48.38
Chemical engineer,Medical scientist,21.6,51.8,87.70,2.38,1.28,10.00,100.00,0.55,55.00,54.70
Operation manager,Human resources manager,37.1,76.5,87.61,9.09,-3.22,2.50,100.00,6.16,51.25,48.09
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,15.57,-19.68,75.00,85.00,17.62,80.00,65.90
Operation manager,Public relations manager,37.1,66.4,87.47,12.21,-4.73,40.00,87.50,8.47,63.75,58.35
Training and development manager,Social and community service manager,48.0,71.7,87.29,4.94,1.77,100.00,0.00,1.59,50.00,49.21
Financial and investment analyst,Accountant,43.9,57.0,87.27,10.67,-5.28,82.50,42.50,7.98,62.50,57.51
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,13.82,-13.21,87.50,50.00,13.51,68.75,59.46
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,13.23,-7.86,50.00,28.95,10.54,39.47,35.31
Purchasing manager,Training and development specialist,47.7,56.7,86.71,10.85,-6.52,15.00,80.00,8.68,47.50,43.38
Web developer,Graphic designer,19.4,54.7,86.62,4.31,-3.00,85.00,94.59,3.66,89.80,86.51
Purchasing manager,Social and community service manager,47.7,71.7,86.53,13.58,-3.46,40.00,25.00,8.52,32.50,29.73
Chemical engineer,Biological scientist,21.6,55.0,86.36,4.73,1.03,25.00,86.49,1.85,55.74,54.71
Dentist,Dental hygienist,39.5,95.7,86.25,25.03,-33.01,36.84,100.00,29.02,68.42,48.56
Software quality tester,Operations research analyst,44.1,55.0,86.23,-2.75,3.90,5.00,92.50,-3.32,48.75,47.13
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,3.88,0.43,72.50,56.76,1.72,64.63,63.51
Information security analyst,Training and development specialist,19.3,56.7,85.97,2.57,-9.27,87.50,77.50,5.92,82.50,77.61
Software developer,Graphic designer,20.2,54.7,85.82,7.94,-4.31,90.00,89.19,6.13,89.59,84.11
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,9.74,-10.16,90.00,32.50,9.95,61.25,55.16
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,3.29,-1.36,87.50,95.00,2.32,91.25,89.13
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.67,3.84,100.00,45.45,-2.26,72.73,71.09
Lawyer,Paralegal,39.5,83.0,85.66,11.98,-10.82,80.00,15.00,11.40,47.50,42.08
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,17.18,-5.58,72.50,95.00,11.38,83.75,74.22
Operation manager,Social and community service manager,37.1,71.7,85.47,7.83,1.48,77.50,17.50,3.17,47.50,45.99
Industrial production manager,Social and community service manager,19.1,71.7,85.20,14.87,-9.18,45.00,65.00,12.02,55.00,48.39
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.68,-3.24,10.71,100.00,2.96,55.36,53.72
Property assessor,Insurance underwriter,34.2,56.9,85.13,7.30,-1.28,22.50,67.50,4.29,45.00,43.07
Operation manager,Human resources worker,37.1,76.5,84.98,11.71,-5.48,15.00,100.00,8.59,57.50,52.56
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,3.14,2.02,65.00,20.00,0.56,42.50,42.26
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,8.98,-4.54,21.21,80.00,6.76,50.61,47.18
Postsecondary teacher,School psychologist,46.6,87.9,84.73,2.61,1.71,100.00,0.00,0.45,50.00,49.78
Industrial production manager,Accountant,19.1,57.0,84.49,10.55,-1.65,22.50,100.00,6.10,61.25,57.52
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,4.02,-3.04,100.00,32.50,3.53,66.25,63.91
Facilities manager,Social and human service assistant,23.4,75.3,84.45,19.70,-5.79,67.50,75.00,12.74,71.25,62.17
Chemical technician,Medical scientist,35.0,51.8,84.20,-2.14,4.67,10.71,100.00,-3.41,55.36,53.47
Counter and rental clerk,Order clerk,38.7,58.3,84.14,6.96,-0.52,0.00,93.75,3.74,46.88,45.12
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,7.53,-6.79,100.00,48.28,7.16,74.14,68.83
Chemical technician,Biological scientist,35.0,55.0,83.89,1.19,6.82,28.57,81.08,-2.81,54.83,53.28
Cost estimator,Accountant,17.7,57.0,83.72,7.81,-1.17,17.50,100.00,4.49,58.75,56.11
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,12.38,-0.05,75.00,47.50,6.22,61.25,57.44
Food service manager,Food preparation worker,46.7,58.7,83.62,9.06,-4.05,55.00,95.00,6.55,75.00,70.08
Operation manager,Accountant,37.1,57.0,83.57,5.67,0.67,27.50,97.50,2.50,62.50,60.94
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,2.02,-0.63,57.14,60.87,1.33,59.01,58.22
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-1.60,6.50,14.29,95.45,-4.05,54.87,52.65
Software developer,Advertising sales agent,20.2,52.7,83.02,13.49,-11.95,92.50,69.23,12.72,80.87,70.58
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.86,-3.40,72.22,77.78,2.63,75.00,73.03
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,3.30,-2.42,25.00,81.58,2.86,53.29,51.77
Cost estimator,Insurance underwriter,17.7,56.9,82.88,7.07,0.31,40.00,95.00,3.38,67.50,65.22
Materials engineer,Medical scientist,13.5,51.8,82.86,4.13,0.49,15.00,100.00,1.82,57.50,56.45
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,4.23,4.19,50.00,52.50,0.02,51.25,51.24
Property assessor,Accountant,34.2,57.0,82.77,13.53,-4.86,17.50,95.00,9.20,56.25,51.08
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,3.05,6.02,100.00,21.88,-1.49,60.94,60.03
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.30,-1.63,2.78,100.00,0.66,51.39,51.05
Painter,Artist,10.4,51.6,82.54,6.43,2.51,74.29,97.50,1.96,85.89,84.21
Software developer,Accountant,20.2,57.0,82.50,12.01,-4.74,97.50,100.00,8.38,98.75,90.48
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,11.23,-11.40,60.00,34.21,11.31,47.11,41.78
Operation manager,Compliance officer,37.1,51.8,82.41,5.48,1.04,12.50,97.50,2.22,55.00,53.78
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,2.72,-1.98,0.00,100.00,2.35,50.00,48.82
Materials engineer,Biological scientist,13.5,55.0,82.14,6.21,-0.06,45.00,100.00,3.14,72.50,70.22
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,5.29,-6.16,97.50,53.85,5.73,75.67,71.34
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,7.36,-9.84,95.00,42.11,8.60,68.55,62.66
Property assessor,Tax preparer,34.2,66.3,81.93,13.05,-6.68,32.50,94.59,9.87,63.55,57.28
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,7.20,-1.16,75.00,69.57,4.18,72.28,69.26
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.21,1.88,0.00,96.15,-0.84,48.08,47.67
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.01,-2.84,17.86,96.88,1.43,57.37,56.55
Operation manager,Public relations specialist,37.1,76.2,81.53,12.33,-5.37,60.00,100.00,8.85,80.00,72.92
Property assessor,Real estate broker,34.2,57.0,81.51,3.80,0.57,10.00,100.00,1.61,55.00,54.11
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.32,-1.90,3.57,100.00,2.11,51.79,50.69
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,17.17,-16.00,85.00,47.37,16.58,66.18,55.21
Information security analyst,Insurance underwriter,19.3,56.9,81.21,5.24,-1.76,72.50,92.50,3.50,82.50,79.61
Information security analyst,Accountant,19.3,57.0,81.08,4.23,-1.03,80.00,100.00,2.63,90.00,87.63
Web developer,Advertising sales agent,19.4,52.7,81.04,10.17,-6.43,85.00,96.15,8.30,90.58,83.06
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,8.89,-11.39,80.00,92.50,10.14,86.25,77.50
Computer support specialist,Customer service representative,26.2,65.3,80.93,18.00,-10.35,70.00,96.43,14.17,83.21,71.42
Software developer,Customer service representative,20.2,65.3,80.93,15.13,-6.33,85.00,96.43,10.73,90.71,80.98
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,6.45,-4.45,0.00,54.05,5.45,27.03,25.55
Surgeon,Medical scientist,20.0,51.8,80.81,11.77,-0.54,70.97,94.74,6.15,82.85,77.75
Operation manager,Insurance underwriter,37.1,56.9,80.69,1.63,4.91,15.00,97.50,-1.64,56.25,55.33
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,4.47,-3.44,90.00,17.50,3.96,53.75,51.62
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,8.46,-11.98,90.00,52.17,10.22,71.09,63.82
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.43,2.17,100.00,25.00,-0.37,62.50,62.27
Information security analyst,Executive secretary,19.3,90.0,80.53,29.89,-15.34,62.50,100.00,22.61,81.25,62.88
Property assessor,Loan officer,34.2,51.6,80.52,4.87,-0.24,27.50,89.74,2.55,58.62,57.12
Software developer,Insurance sales agent,20.2,54.9,80.48,11.65,-11.87,97.50,100.00,11.76,98.75,87.14
Lawyer,Accountant,39.5,57.0,80.39,1.38,0.39,100.00,90.00,0.49,95.00,94.53
Information security analyst,Social and community service manager,19.3,71.7,80.27,4.95,-5.94,97.50,50.00,5.44,73.75,69.73
Information security analyst,Public relations specialist,19.3,76.2,80.07,14.81,-17.38,80.00,92.50,16.09,86.25,72.37
Software developer,Public relations specialist,20.2,76.2,79.88,14.66,-20.77,95.00,87.50,17.72,91.25,75.08
Cook,Baker,39.8,65.5,79.84,1.47,2.24,97.50,97.50,-0.38,97.50,97.13
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,1.29,-0.72,86.11,86.96,1.00,86.53,85.67
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,8.28,-3.51,95.00,62.50,5.89,78.75,74.11
Lawyer,Legal secretary,39.5,96.4,79.62,28.84,-34.02,62.50,27.59,31.43,45.04,30.88
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-2.01,-5.15,40.91,95.00,1.57,67.95,66.89
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,6.91,0.24,100.00,71.43,3.34,85.71,82.86
Property assessor,Social and community service manager,34.2,71.7,79.29,8.99,-6.07,95.00,27.50,7.53,61.25,56.64
Mechanical engineer,Biological scientist,10.1,55.0,79.28,6.12,-1.25,92.50,100.00,3.69,96.25,92.70
Web developer,Customer service representative,19.4,65.3,79.26,10.97,-4.67,75.00,100.00,7.82,87.50,80.66
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,6.14,-5.69,95.00,96.43,5.92,95.71,90.05
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,3.11,-4.26,97.50,40.00,3.68,68.75,66.22
Personal financial advisor,Loan officer,32.6,51.6,79.02,5.39,2.85,100.00,46.15,1.27,73.08,72.15
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.53,2.82,100.00,45.45,-1.15,72.73,71.89
Software quality tester,Customer service representative,44.1,65.3,78.93,8.58,-5.07,40.00,100.00,6.83,70.00,65.22
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.35,0.83,80.00,97.50,-0.24,88.75,88.54
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,3.76,-5.27,100.00,70.00,4.52,85.00,81.16
Software developer,Insurance underwriter,20.2,56.9,78.63,13.40,-7.60,90.00,100.00,10.50,95.00,85.02
Property assessor,Insurance sales agent,34.2,54.9,78.62,6.42,-1.65,57.50,90.91,4.04,74.20,71.21
Software quality tester,Graphic designer,44.1,54.7,78.60,-6.35,0.83,45.00,100.00,-3.59,72.50,69.89
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,12.34,-4.13,50.00,60.53,8.24,55.26,50.71
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,3.95,1.50,100.00,90.91,1.23,95.45,94.28
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.27,2.90,92.50,17.50,-1.32,55.00,54.28
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,4.28,-10.91,100.00,73.91,7.59,86.96,80.35
Database administrator,Executive secretary,30.8,90.0,78.39,26.31,-12.55,50.00,100.00,19.43,75.00,60.43
Lawyer,Loan officer,39.5,51.6,78.35,0.09,4.89,95.00,38.46,-2.40,66.73,65.13
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.61,4.56,100.00,52.50,-2.58,76.25,74.28
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,1.12,-5.10,58.33,91.30,3.11,74.82,72.49
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,6.02,5.79,88.89,55.00,0.12,71.94,71.86
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,3.24,-6.21,100.00,96.88,4.73,98.44,93.78
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.03,1.52,100.00,100.00,-0.75,100.00,99.25
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,3.46,-1.58,0.00,100.00,2.52,50.00,48.74
Cost estimator,Graphic designer,17.7,54.7,78.03,-2.07,0.15,92.50,100.00,-1.11,96.25,95.18
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,3.70,-11.96,100.00,86.36,7.83,93.18,85.88
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,7.71,-3.95,95.00,0.00,5.83,47.50,44.73
Food service manager,Lodging manager,46.7,61.6,78.00,1.88,2.99,100.00,92.50,-0.55,96.25,95.72
Software quality tester,Advertising sales agent,44.1,52.7,77.98,5.37,-0.62,65.00,100.00,2.99,82.50,80.03
Software quality tester,Insurance underwriter,44.1,56.9,77.97,3.13,2.35,32.50,100.00,0.39,66.25,65.99
Printing press operator,Filling machine operator,24.7,57.3,77.95,3.00,2.06,92.50,97.50,0.47,95.00,94.55
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,11.00,-5.20,50.00,82.61,8.10,66.30,60.93
Web developer,Public relations specialist,19.4,76.2,77.89,10.31,-17.55,90.00,92.50,13.93,91.25,78.54
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,8.00,-17.35,95.00,77.50,12.68,86.25,75.32
Photographer,Artist,48.5,51.6,77.87,-0.04,3.54,80.00,100.00,-1.79,90.00,88.39
Database administrator,Compliance officer,30.8,51.8,77.85,3.45,-2.23,85.00,90.00,2.84,87.50,85.01
Chief executive,Executive secretary,30.6,90.0,77.82,44.99,-27.51,52.50,100.00,36.25,76.25,48.61
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,1.79,3.00,2.78,100.00,-0.60,51.39,51.08
Cost estimator,Advertising sales agent,17.7,52.7,77.74,4.48,-5.95,90.00,57.69,5.21,73.85,70.00
Surgeon,Physician assistant,20.0,68.8,77.67,8.33,-4.52,3.23,100.00,6.42,51.61,48.30
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,6.56,-8.13,100.00,96.30,7.35,98.15,90.94
Web developer,Insurance sales agent,19.4,54.9,77.45,5.65,-7.40,92.50,100.00,6.52,96.25,89.97
Cost estimator,Public relations specialist,17.7,76.2,77.43,10.24,-7.66,75.00,92.50,8.95,83.75,76.25
Logistician,Compliance officer,38.7,51.8,77.42,8.32,-4.57,22.50,100.00,6.45,61.25,57.30
Mechanical engineer,Medical scientist,10.1,51.8,77.42,7.17,-0.77,80.00,100.00,3.97,90.00,86.43
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,2.76,-3.01,100.00,100.00,2.89,100.00,97.11
Property assessor,Lodging manager,34.2,61.6,77.25,3.00,-2.37,100.00,72.50,2.68,86.25,83.94
Software quality tester,Insurance sales agent,44.1,54.9,77.18,3.20,-1.45,67.50,95.45,2.33,81.48,79.58
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,6.09,-2.21,82.50,100.00,4.15,91.25,87.46
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.26,-1.06,59.09,100.00,0.40,79.55,79.23
Computer systems manager,Compliance officer,27.7,51.8,77.12,6.97,-5.08,95.00,80.00,6.02,87.50,82.23
Database administrator,File Clerk,30.8,76.0,77.11,3.24,-3.79,75.00,88.00,3.52,81.50,78.63
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.11,-0.15,100.00,100.00,-0.48,100.00,99.52
Database administrator,Billing and posting clerk,30.8,91.4,77.03,4.09,-7.00,90.00,52.17,5.54,71.09,67.15
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,6.83,-4.88,85.00,65.22,5.85,75.11,70.71
Property assessor,Executive secretary,34.2,90.0,76.98,32.48,-14.09,42.50,100.00,23.28,71.25,54.66
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,14.33,-16.02,80.00,74.07,15.18,77.04,65.35
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,12.93,-11.74,77.50,60.53,12.34,69.01,60.50
Database administrator,Receptionist,30.8,89.1,76.82,11.84,-5.76,90.00,89.29,8.80,89.64,81.76
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,1.76,8.11,100.00,12.50,-3.18,56.25,54.46
