occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Human resources manager,46.6,76.5,92.37,11.15,-5.20,40.00,82.50,8.18,61.25,56.24
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,3.26,-11.68,97.50,20.00,7.47,58.75,54.36
Financial and investment analyst,Financial manager,43.9,56.2,92.25,3.74,3.54,92.50,80.00,0.10,86.25,86.16
Project management specialist,Human resources worker,47.3,76.5,92.21,13.16,-8.37,90.00,17.50,10.76,53.75,47.96
Facilities manager,Human resources manager,23.4,76.5,92.06,7.55,-11.10,15.00,72.50,9.33,43.75,39.67
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,2.38,-9.48,97.50,22.50,5.93,60.00,56.44
Training and development manager,Marketing specialist,48.0,61.7,91.94,5.48,-3.34,72.50,5.00,4.41,38.75,37.04
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,8.67,-14.28,85.00,75.00,11.48,80.00,70.82
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,7.54,-17.68,92.50,52.50,12.61,72.50,63.36
Management analyst,Human resources worker,46.6,76.5,91.64,15.29,-11.83,85.00,50.00,13.56,67.50,58.35
Training and development manager,Human resources worker,48.0,76.5,91.58,19.10,-12.82,55.00,47.50,15.96,51.25,43.07
Project management specialist,Operations research analyst,47.3,55.0,91.31,3.93,8.76,85.00,57.50,-2.42,71.25,69.53
Project management specialist,Financial manager,47.3,56.2,91.15,4.86,14.01,77.50,70.00,-4.57,73.75,70.38
Sales manager,Human resources worker,33.1,76.5,91.09,12.96,-13.34,40.00,67.50,13.15,53.75,46.68
Facilities manager,Marketing manager,23.4,62.4,90.92,-2.01,0.61,57.50,57.50,-1.31,57.50,56.75
Facilities manager,Administrative services manager,23.4,74.0,90.81,7.63,-6.30,12.50,92.50,6.96,52.50,48.84
Sales manager,Administrative services manager,33.1,74.0,90.73,6.58,-8.36,0.00,100.00,7.47,50.00,46.26
Management analyst,Administrative services manager,46.6,74.0,90.68,11.26,-4.39,37.50,97.50,7.83,67.50,62.22
Purchasing manager,Human resources worker,47.7,76.5,90.36,16.22,-16.48,57.50,52.50,16.35,55.00,46.01
Management analyst,Training and development specialist,46.6,56.7,90.32,2.51,4.28,90.00,10.00,-0.89,50.00,49.56
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,3.21,-12.75,95.00,32.50,7.98,63.75,58.66
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,4.88,-2.18,100.00,7.50,3.53,53.75,51.85
Facilities manager,Public relations manager,23.4,66.4,90.26,1.34,-2.18,47.50,30.00,1.76,38.75,38.07
Sales manager,Training and development specialist,33.1,56.7,90.18,4.47,3.63,50.00,50.00,0.42,50.00,49.79
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,12.32,-14.50,95.00,70.00,13.41,82.50,71.43
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.86,1.33,95.00,85.00,-0.24,90.00,89.79
Purchasing manager,Marketing specialist,47.7,61.7,90.08,2.15,-0.42,95.00,32.50,1.29,63.75,62.93
Training and development manager,Financial manager,48.0,56.2,90.06,-0.25,10.56,5.00,90.00,-5.41,47.50,44.93
Sales manager,Advertising sales agent,33.1,52.7,89.99,9.34,-8.41,65.00,38.46,8.87,51.73,47.14
Management analyst,Accountant,46.6,57.0,89.84,5.98,1.86,85.00,42.50,2.06,63.75,62.44
Industrial production manager,Human resources manager,19.1,76.5,89.80,11.46,-17.15,67.50,72.50,14.30,70.00,59.99
Facilities manager,Social and community service manager,23.4,71.7,89.67,2.05,-3.10,30.00,37.50,2.57,33.75,32.88
Purchasing manager,Administrative services manager,47.7,74.0,89.51,10.18,-10.10,7.50,92.50,10.14,50.00,44.93
Industrial production manager,Financial manager,19.1,56.2,89.51,4.03,1.89,70.00,97.50,1.07,83.75,82.85
Operation manager,Financial manager,37.1,56.2,89.31,0.86,7.64,47.50,92.50,-3.39,70.00,67.62
Industrial production manager,Human resources worker,19.1,76.5,89.29,8.69,-17.73,82.50,70.00,13.21,76.25,66.18
Sales manager,Insurance sales agent,33.1,54.9,89.13,3.89,0.02,85.00,13.64,1.94,49.32,48.36
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,2.50,-12.76,97.50,15.00,7.63,56.25,51.96
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,1.29,-3.42,90.00,30.00,2.35,60.00,58.59
Facilities manager,Human resources worker,23.4,76.5,88.96,11.65,-11.28,42.50,57.50,11.47,50.00,44.27
Software developer,Marketing specialist,20.2,61.7,88.94,10.59,-19.60,92.50,70.00,15.09,81.25,68.99
Industrial production manager,Marketing manager,19.1,62.4,88.93,2.32,-9.15,92.50,47.50,5.73,70.00,65.99
Facilities manager,Training and development specialist,23.4,56.7,88.90,-2.71,5.89,30.00,52.50,-4.30,41.25,39.48
Software developer,Operations research analyst,20.2,55.0,88.88,17.72,-1.51,72.50,82.50,9.61,77.50,70.05
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,6.36,-17.81,92.50,62.50,12.09,77.50,68.13
Information security analyst,Administrative services manager,19.3,74.0,88.53,-0.10,-3.94,80.00,95.00,1.92,87.50,85.82
Industrial production manager,Operations research analyst,19.1,55.0,88.39,4.73,2.89,62.50,85.00,0.92,73.75,73.07
Facilities manager,Financial manager,23.4,56.2,88.37,-5.01,10.26,20.00,97.50,-7.64,58.75,54.26
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,3.44,-5.15,100.00,0.00,4.29,50.00,47.85
Industrial production manager,Public relations manager,19.1,66.4,88.35,5.37,-15.86,87.50,60.00,10.61,73.75,65.92
Project management specialist,Public relations specialist,47.3,76.2,88.35,6.07,-8.53,100.00,0.00,7.30,50.00,46.35
Industrial production manager,Administrative services manager,19.1,74.0,88.30,11.95,-11.80,42.50,95.00,11.88,68.75,60.58
Facilities manager,Marketing specialist,23.4,61.7,88.28,-3.30,-2.48,50.00,37.50,-0.41,43.75,43.57
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,3.42,-4.15,100.00,2.50,3.78,51.25,49.31
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,10.26,-4.03,7.14,100.00,7.15,53.57,49.74
Operation manager,Marketing manager,37.1,62.4,88.12,0.64,-2.86,97.50,15.00,1.75,56.25,55.27
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.63,-5.57,82.50,62.50,3.60,72.50,69.89
Purchasing manager,Accountant,47.7,57.0,88.07,4.42,-4.80,87.50,50.00,4.61,68.75,65.58
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,1.89,-1.85,100.00,0.00,1.87,50.00,49.07
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,4.79,-8.34,100.00,0.00,6.56,50.00,46.72
Chemical engineer,Medical scientist,21.6,51.8,87.70,-0.09,3.26,50.00,97.37,-1.67,73.68,72.45
Operation manager,Human resources manager,37.1,76.5,87.61,10.62,-14.36,65.00,55.00,12.49,60.00,52.51
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,5.50,-21.43,100.00,47.50,13.47,73.75,63.82
Operation manager,Public relations manager,37.1,66.4,87.47,3.48,-6.36,97.50,17.50,4.92,57.50,54.67
Training and development manager,Social and community service manager,48.0,71.7,87.29,6.69,-5.78,15.00,20.00,6.24,17.50,16.41
Financial and investment analyst,Accountant,43.9,57.0,87.27,5.91,-4.09,100.00,15.00,5.00,57.50,54.62
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,8.49,-16.49,97.50,25.00,12.49,61.25,53.60
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,9.20,-9.32,97.50,21.05,9.26,59.28,53.79
Purchasing manager,Training and development specialist,47.7,56.7,86.71,5.78,4.89,57.50,27.50,0.44,42.50,42.31
Web developer,Graphic designer,19.4,54.7,86.62,9.67,-4.09,62.50,89.19,6.88,75.84,70.63
Purchasing manager,Social and community service manager,47.7,71.7,86.53,7.51,-4.01,50.00,57.50,5.76,53.75,50.65
Chemical engineer,Biological scientist,21.6,55.0,86.36,-0.07,3.83,47.50,86.49,-1.95,66.99,65.69
Dentist,Dental hygienist,39.5,95.7,86.25,23.89,-53.58,57.89,100.00,38.73,78.95,48.37
Software quality tester,Operations research analyst,44.1,55.0,86.23,3.53,5.62,10.00,87.50,-1.04,48.75,48.24
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,9.68,-4.38,67.50,67.57,7.03,67.53,62.78
Information security analyst,Training and development specialist,19.3,56.7,85.97,-2.64,-1.87,90.00,45.00,-0.39,67.50,67.24
Software developer,Graphic designer,20.2,54.7,85.82,14.76,-4.84,77.50,83.78,9.80,80.64,72.74
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,2.60,-5.18,97.50,35.00,3.89,66.25,63.67
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,3.90,2.25,67.50,85.00,0.82,76.25,75.62
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-6.48,5.66,96.43,36.36,-6.07,66.40,62.37
Lawyer,Paralegal,39.5,83.0,85.66,20.34,-17.33,95.00,20.00,18.84,57.50,46.67
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,3.79,-0.43,97.50,37.50,2.11,67.50,66.08
Operation manager,Social and community service manager,37.1,71.7,85.47,5.61,-2.20,82.50,47.50,3.90,65.00,62.46
Industrial production manager,Social and community service manager,19.1,71.7,85.20,6.66,-8.48,80.00,60.00,7.57,70.00,64.70
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,5.64,-4.52,21.43,77.50,5.08,49.46,46.95
Property assessor,Insurance underwriter,34.2,56.9,85.13,8.89,2.16,45.00,17.50,3.36,31.25,30.20
Operation manager,Human resources worker,37.1,76.5,84.98,13.50,-14.89,72.50,55.00,14.20,63.75,54.70
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,8.18,4.20,27.50,70.00,1.99,48.75,47.78
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,5.94,-4.82,51.52,60.00,5.38,55.76,52.76
Postsecondary teacher,School psychologist,46.6,87.9,84.73,7.05,4.04,85.00,15.62,1.50,50.31,49.56
Industrial production manager,Accountant,19.1,57.0,84.49,4.76,-7.81,92.50,77.50,6.29,85.00,79.66
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,6.69,-5.14,95.00,85.00,5.91,90.00,84.68
Facilities manager,Social and human service assistant,23.4,75.3,84.45,7.19,4.48,90.00,17.50,1.35,53.75,53.02
Chemical technician,Medical scientist,35.0,51.8,84.20,-3.29,4.57,28.57,100.00,-3.93,64.29,61.76
Counter and rental clerk,Order clerk,38.7,58.3,84.14,11.68,-12.07,56.25,81.25,11.88,68.75,60.58
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,4.84,-2.25,85.00,27.59,3.54,56.29,54.30
Chemical technician,Biological scientist,35.0,55.0,83.89,-1.82,8.05,17.86,86.49,-4.93,52.17,49.60
Cost estimator,Accountant,17.7,57.0,83.72,2.36,-4.75,72.50,70.00,3.56,71.25,68.72
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,4.25,3.09,100.00,2.50,0.58,51.25,50.95
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.72,-3.37,92.50,95.00,1.32,93.75,92.51
Operation manager,Accountant,37.1,57.0,83.57,4.64,-5.06,77.50,57.50,4.85,67.50,64.23
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,7.08,-9.16,78.57,47.83,8.12,63.20,58.06
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-5.76,16.63,85.71,40.91,-11.19,63.31,56.23
Software developer,Advertising sales agent,20.2,52.7,83.02,12.60,-20.13,90.00,61.54,16.37,75.77,63.37
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,7.34,-1.48,58.33,100.00,4.41,79.17,75.68
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,3.91,-3.89,64.29,34.21,3.90,49.25,47.33
Cost estimator,Insurance underwriter,17.7,56.9,82.88,2.96,2.25,75.00,62.50,0.36,68.75,68.51
Materials engineer,Medical scientist,13.5,51.8,82.86,2.07,1.66,57.50,97.37,0.21,77.43,77.27
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.85,3.35,96.43,30.00,-0.75,63.21,62.74
Property assessor,Accountant,34.2,57.0,82.77,7.63,-3.25,92.50,80.00,5.44,86.25,81.56
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-1.91,5.85,90.00,21.88,-3.88,55.94,53.77
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,3.60,-9.86,61.11,81.25,6.73,71.18,66.39
Painter,Artist,10.4,51.6,82.54,5.86,1.89,82.86,87.50,1.98,85.18,83.49
Software developer,Accountant,20.2,57.0,82.50,11.33,-4.99,92.50,97.50,8.16,95.00,87.25
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,4.89,-9.49,92.50,28.95,7.19,60.72,56.36
Operation manager,Compliance officer,37.1,51.8,82.41,12.02,-7.19,75.00,77.50,9.61,76.25,68.92
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.22,0.51,84.38,47.37,-0.15,65.87,65.78
Materials engineer,Biological scientist,13.5,55.0,82.14,1.71,2.75,60.00,94.59,-0.52,77.30,76.90
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,7.45,-12.78,95.00,61.54,10.11,78.27,70.35
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,3.51,-12.99,100.00,52.63,8.25,76.32,70.02
Property assessor,Tax preparer,34.2,66.3,81.93,11.23,-9.83,90.00,37.84,10.53,63.92,57.19
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,5.45,-9.90,75.00,91.30,7.67,83.15,76.77
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-7.94,2.84,53.57,80.77,-5.39,67.17,63.55
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,4.56,-7.69,78.57,50.00,6.12,64.29,60.35
Operation manager,Public relations specialist,37.1,76.2,81.53,4.06,-4.72,97.50,20.00,4.39,58.75,56.17
Property assessor,Real estate broker,34.2,57.0,81.51,0.52,0.03,37.50,100.00,0.24,68.75,68.58
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.62,-10.14,42.86,89.29,6.38,66.07,61.86
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,13.35,-15.09,92.50,50.00,14.22,71.25,61.12
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.59,4.61,90.00,50.00,-2.01,70.00,68.59
Information security analyst,Accountant,19.3,57.0,81.08,0.57,0.18,87.50,72.50,0.20,80.00,79.84
Web developer,Advertising sales agent,19.4,52.7,81.04,12.98,-16.32,90.00,69.23,14.65,79.62,67.95
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-1.10,-8.60,95.00,50.00,3.75,72.50,69.78
Computer support specialist,Customer service representative,26.2,65.3,80.93,10.10,-15.64,65.00,92.86,12.87,78.93,68.77
Software developer,Customer service representative,20.2,65.3,80.93,12.13,-17.04,90.00,92.86,14.58,91.43,78.09
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,2.46,-3.96,81.25,16.22,3.21,48.73,47.17
Surgeon,Medical scientist,20.0,51.8,80.81,7.09,0.48,87.10,89.47,3.30,88.29,85.37
Operation manager,Insurance underwriter,37.1,56.9,80.69,5.92,3.94,82.50,20.00,0.99,51.25,50.74
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-1.52,-2.50,55.00,95.00,0.49,75.00,74.63
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,6.11,-23.10,85.00,56.52,14.61,70.76,60.43
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,3.60,-1.47,92.50,87.50,2.53,90.00,87.72
Information security analyst,Executive secretary,19.3,90.0,80.53,15.02,-37.45,95.00,54.17,26.24,74.58,55.02
Property assessor,Loan officer,34.2,51.6,80.52,4.71,4.44,92.50,12.82,0.13,52.66,52.59
Software developer,Insurance sales agent,20.2,54.9,80.48,6.70,-12.14,97.50,86.36,9.42,91.93,83.27
Lawyer,Accountant,39.5,57.0,80.39,1.94,-5.31,100.00,80.00,3.62,90.00,86.74
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.68,-6.57,92.50,67.50,3.63,80.00,77.10
Information security analyst,Public relations specialist,19.3,76.2,80.07,2.40,-12.52,97.50,35.00,7.46,66.25,61.31
Software developer,Public relations specialist,20.2,76.2,79.88,9.40,-18.19,97.50,82.50,13.80,90.00,77.58
Cook,Baker,39.8,65.5,79.84,1.19,-1.78,97.50,100.00,1.48,98.75,97.29
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,2.73,-10.56,75.00,86.96,6.64,80.98,75.60
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,6.70,-3.54,92.50,15.00,5.12,53.75,51.00
Lawyer,Legal secretary,39.5,96.4,79.62,14.12,-26.43,97.50,13.79,20.28,55.65,44.36
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,9.34,-3.28,45.45,82.50,6.31,63.98,59.94
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.02,-6.83,100.00,76.19,3.42,88.10,85.08
Property assessor,Social and community service manager,34.2,71.7,79.29,2.98,-4.23,37.50,70.00,3.61,53.75,51.81
Mechanical engineer,Biological scientist,10.1,55.0,79.28,0.19,2.98,90.00,91.89,-1.39,90.95,89.68
Web developer,Customer service representative,19.4,65.3,79.26,10.14,-17.02,80.00,92.86,13.58,86.43,74.69
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,4.32,-17.57,100.00,89.29,10.94,94.64,84.28
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,4.19,-0.68,92.50,72.50,2.43,82.50,80.49
Personal financial advisor,Loan officer,32.6,51.6,79.02,1.02,3.18,100.00,2.56,-1.08,51.28,50.73
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-1.60,-0.05,97.22,54.55,-0.78,75.88,75.29
Software quality tester,Customer service representative,44.1,65.3,78.93,14.63,-14.44,85.00,96.43,14.54,90.71,77.53
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.82,5.57,95.00,85.00,-3.69,90.00,86.68
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,5.46,-5.91,90.00,92.50,5.69,91.25,86.06
Software developer,Insurance underwriter,20.2,56.9,78.63,11.03,-1.42,97.50,97.50,6.22,97.50,91.43
Property assessor,Insurance sales agent,34.2,54.9,78.62,4.71,0.28,95.00,36.36,2.21,65.68,64.23
Software quality tester,Graphic designer,44.1,54.7,78.60,2.62,1.11,67.50,89.19,0.76,78.34,77.75
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,15.16,-8.93,60.00,60.53,12.05,60.26,53.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.94,-0.35,100.00,81.82,0.65,90.91,90.32
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.11,-1.79,90.00,47.50,0.95,68.75,68.10
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,5.63,-21.01,100.00,82.61,13.32,91.30,79.14
Database administrator,Executive secretary,30.8,90.0,78.39,15.52,-43.99,90.00,70.83,29.75,80.42,56.49
Lawyer,Loan officer,39.5,51.6,78.35,1.77,-1.21,100.00,71.79,1.49,85.90,84.62
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-3.75,4.08,90.00,62.50,-3.92,76.25,73.26
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,2.91,-17.29,75.00,86.96,10.10,80.98,72.80
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,8.89,2.09,75.00,47.50,3.40,61.25,59.17
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.38,-7.19,100.00,81.25,3.78,90.62,87.20
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.70,7.72,100.00,36.36,-4.21,68.18,65.31
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,10.70,-6.93,36.11,100.00,8.81,68.06,62.06
Cost estimator,Graphic designer,17.7,54.7,78.03,2.19,1.19,95.00,91.89,0.50,93.45,92.98
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,2.49,-21.04,100.00,86.36,11.77,93.18,82.22
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.33,0.39,100.00,0.00,-0.36,50.00,49.82
Food service manager,Lodging manager,46.7,61.6,78.00,2.27,0.39,100.00,100.00,0.94,100.00,99.06
Software quality tester,Advertising sales agent,44.1,52.7,77.98,10.27,-9.86,67.50,65.38,10.06,66.44,59.76
Software quality tester,Insurance underwriter,44.1,56.9,77.97,10.73,0.86,70.00,97.50,4.94,83.75,79.62
Printing press operator,Filling machine operator,24.7,57.3,77.95,-2.15,2.18,97.50,95.00,-2.17,96.25,94.16
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,11.87,-18.95,68.75,78.26,15.41,73.51,62.18
Web developer,Public relations specialist,19.4,76.2,77.89,10.28,-16.91,92.50,85.00,13.59,88.75,76.69
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,5.50,-20.63,92.50,77.50,13.06,85.00,73.90
Photographer,Artist,48.5,51.6,77.87,-0.73,1.58,90.00,77.50,-1.16,83.75,82.78
Database administrator,Compliance officer,30.8,51.8,77.85,5.60,-0.89,87.50,85.00,3.25,86.25,83.45
Chief executive,Executive secretary,30.6,90.0,77.82,7.03,-37.39,100.00,45.83,22.21,72.92,56.72
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.06,1.44,75.00,100.00,-0.75,87.50,86.84
Cost estimator,Advertising sales agent,17.7,52.7,77.74,5.91,-9.71,95.00,38.46,7.81,66.73,61.52
Surgeon,Physician assistant,20.0,68.8,77.67,16.00,-14.93,41.94,87.50,15.46,64.72,54.71
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,6.39,-5.60,96.30,96.30,6.00,96.30,90.52
Web developer,Insurance sales agent,19.4,54.9,77.45,6.78,-13.96,90.00,90.91,10.37,90.45,81.07
Cost estimator,Public relations specialist,17.7,76.2,77.43,7.54,-10.92,85.00,62.50,9.23,73.75,66.94
Logistician,Compliance officer,38.7,51.8,77.42,8.09,-1.55,40.00,95.00,4.82,67.50,64.25
Mechanical engineer,Medical scientist,10.1,51.8,77.42,1.02,1.23,85.00,97.37,-0.10,91.18,91.09
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.88,0.06,100.00,65.38,0.41,82.69,82.35
Property assessor,Lodging manager,34.2,61.6,77.25,5.05,-0.69,92.50,80.00,2.87,86.25,83.78
Software quality tester,Insurance sales agent,44.1,54.9,77.18,7.49,-5.79,82.50,86.36,6.64,84.43,78.83
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.57,1.30,100.00,92.50,-1.43,96.25,94.87
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.09,-0.12,72.73,100.00,-1.98,86.36,84.65
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.74,-3.85,87.50,87.50,4.30,87.50,83.74
Database administrator,File Clerk,30.8,76.0,77.11,6.53,-20.42,97.50,68.00,13.48,82.75,71.60
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.09,-0.10,97.22,100.00,-0.49,98.61,98.12
Database administrator,Billing and posting clerk,30.8,91.4,77.03,9.01,-17.06,95.00,34.78,13.04,64.89,56.43
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,17.77,-22.42,65.00,78.26,20.09,71.63,57.24
Property assessor,Executive secretary,34.2,90.0,76.98,19.41,-33.23,90.00,66.67,26.32,78.33,57.71
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,14.69,-10.75,52.50,81.48,12.72,66.99,58.47
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,9.46,-14.31,85.00,57.89,11.89,71.45,62.96
Database administrator,Receptionist,30.8,89.1,76.82,7.45,-12.53,97.50,75.00,9.99,86.25,77.63
