occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Facilities manager,Human resources worker,23.4,76.5,88.96,2.43,-3.13,100.00,100.00,2.78,100.00,97.22
Software developer,Marketing specialist,20.2,61.7,88.94,2.26,-2.70,100.00,100.00,2.48,100.00,97.52
Industrial production manager,Marketing manager,19.1,62.4,88.93,1.74,0.11,97.50,100.00,0.81,98.75,97.95
Facilities manager,Training and development specialist,23.4,56.7,88.90,1.60,-1.22,100.00,100.00,1.41,100.00,98.59
Software developer,Operations research analyst,20.2,55.0,88.88,1.35,-1.22,100.00,100.00,1.29,100.00,98.71
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.97,-1.29,100.00,100.00,1.13,100.00,98.87
Information security analyst,Administrative services manager,19.3,74.0,88.53,-0.64,-1.72,100.00,100.00,0.54,100.00,99.46
Industrial production manager,Operations research analyst,19.1,55.0,88.39,0.95,0.78,100.00,100.00,0.08,100.00,99.92
Facilities manager,Financial manager,23.4,56.2,88.37,1.00,-0.23,100.00,100.00,0.62,100.00,99.38
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,1.77,-0.14,100.00,100.00,0.96,100.00,99.04
Industrial production manager,Public relations manager,19.1,66.4,88.35,2.10,-2.01,100.00,100.00,2.06,100.00,97.94
Project management specialist,Public relations specialist,47.3,76.2,88.35,1.75,-1.19,100.00,100.00,1.47,100.00,98.53
Industrial production manager,Administrative services manager,19.1,74.0,88.30,2.20,-1.23,92.50,100.00,1.72,96.25,94.59
Facilities manager,Marketing specialist,23.4,61.7,88.28,1.86,-1.97,100.00,100.00,1.91,100.00,98.09
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,1.59,-0.65,100.00,97.50,1.12,98.75,97.64
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.60,0.32,100.00,100.00,0.14,100.00,99.86
Operation manager,Marketing manager,37.1,62.4,88.12,1.28,0.38,95.00,100.00,0.45,97.50,97.06
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.70,-0.11,100.00,100.00,0.91,100.00,99.09
Purchasing manager,Accountant,47.7,57.0,88.07,0.55,0.36,95.00,100.00,0.10,97.50,97.40
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,3.02,-0.14,100.00,100.00,1.58,100.00,98.42
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,2.41,-2.28,100.00,100.00,2.35,100.00,97.65
Chemical engineer,Medical scientist,21.6,51.8,87.70,2.07,-0.93,97.50,100.00,1.50,98.75,97.27
Operation manager,Human resources manager,37.1,76.5,87.61,2.15,-0.92,100.00,100.00,1.53,100.00,98.47
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,3.38,-1.73,100.00,100.00,2.55,100.00,97.45
Operation manager,Public relations manager,37.1,66.4,87.47,2.16,-1.68,100.00,100.00,1.92,100.00,98.08
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.89,0.38,100.00,100.00,0.26,100.00,99.74
Financial and investment analyst,Accountant,43.9,57.0,87.27,2.06,0.31,95.00,100.00,0.87,97.50,96.65
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,2.88,-2.37,100.00,100.00,2.63,100.00,97.37
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.80,-1.31,100.00,100.00,1.06,100.00,98.94
Purchasing manager,Training and development specialist,47.7,56.7,86.71,1.37,-0.16,100.00,97.50,0.77,98.75,97.99
Web developer,Graphic designer,19.4,54.7,86.62,1.12,0.26,100.00,100.00,0.43,100.00,99.57
Purchasing manager,Social and community service manager,47.7,71.7,86.53,1.68,-0.15,100.00,97.50,0.92,98.75,97.84
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.50,-1.91,97.50,100.00,2.20,98.75,96.57
Dentist,Dental hygienist,39.5,95.7,86.25,8.43,1.61,92.11,66.67,3.41,79.39,76.68
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.23,0.94,100.00,100.00,-0.58,100.00,99.42
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.96,1.09,100.00,100.00,-0.07,100.00,99.93
Information security analyst,Training and development specialist,19.3,56.7,85.97,-1.02,0.29,100.00,100.00,-0.65,100.00,99.35
Software developer,Graphic designer,20.2,54.7,85.82,1.59,0.28,100.00,100.00,0.65,100.00,99.35
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,2.84,-0.73,100.00,100.00,1.79,100.00,98.21
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.20,0.43,100.00,100.00,-0.11,100.00,99.89
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.36,-0.15,100.00,100.00,-0.10,100.00,99.90
Lawyer,Paralegal,39.5,83.0,85.66,3.77,-0.30,100.00,42.50,2.03,71.25,69.80
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,2.30,0.25,100.00,100.00,1.02,100.00,98.98
Operation manager,Social and community service manager,37.1,71.7,85.47,1.77,0.27,100.00,100.00,0.75,100.00,99.25
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.60,-1.08,100.00,100.00,1.34,100.00,98.66
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,1.47,-0.77,100.00,100.00,1.12,100.00,98.88
Property assessor,Insurance underwriter,34.2,56.9,85.13,1.72,1.16,100.00,100.00,0.28,100.00,99.72
Operation manager,Human resources worker,37.1,76.5,84.98,2.01,-1.70,100.00,100.00,1.86,100.00,98.14
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.05,0.67,100.00,100.00,-0.86,100.00,99.14
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,2.26,-1.91,90.91,85.00,2.08,87.95,86.12
Postsecondary teacher,School psychologist,46.6,87.9,84.73,1.79,0.86,100.00,100.00,0.47,100.00,99.53
Industrial production manager,Accountant,19.1,57.0,84.49,2.19,0.24,90.00,100.00,0.97,95.00,94.08
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.42,0.22,100.00,100.00,0.10,100.00,99.90
Facilities manager,Social and human service assistant,23.4,75.3,84.45,2.58,-0.72,100.00,100.00,1.65,100.00,98.35
Chemical technician,Medical scientist,35.0,51.8,84.20,0.18,0.22,100.00,100.00,-0.02,100.00,99.98
Counter and rental clerk,Order clerk,38.7,58.3,84.14,3.92,-0.52,50.00,100.00,2.22,75.00,73.34
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.68,-1.19,100.00,100.00,1.43,100.00,98.57
Chemical technician,Biological scientist,35.0,55.0,83.89,0.33,-0.67,100.00,100.00,0.50,100.00,99.50
Cost estimator,Accountant,17.7,57.0,83.72,1.88,0.46,95.00,100.00,0.71,97.50,96.80
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.12,1.35,100.00,100.00,-0.11,100.00,99.89
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.62,-0.24,100.00,97.50,-0.19,98.75,98.56
Operation manager,Accountant,37.1,57.0,83.57,1.30,0.67,100.00,100.00,0.32,100.00,99.68
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,2.12,-1.16,100.00,100.00,1.64,100.00,98.36
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,1.03,0.91,100.00,100.00,0.06,100.00,99.94
Software developer,Advertising sales agent,20.2,52.7,83.02,1.93,-2.71,100.00,100.00,2.32,100.00,97.68
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.31,0.20,100.00,100.00,0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,1.46,-0.04,100.00,100.00,0.75,100.00,99.25
Cost estimator,Insurance underwriter,17.7,56.9,82.88,2.67,-0.10,100.00,100.00,1.38,100.00,98.62
Materials engineer,Medical scientist,13.5,51.8,82.86,2.06,-0.04,92.50,100.00,1.05,96.25,95.24
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.52,0.72,100.00,100.00,0.40,100.00,99.60
Property assessor,Accountant,34.2,57.0,82.77,0.98,0.42,80.00,100.00,0.28,90.00,89.75
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.35,1.37,100.00,96.88,0.49,98.44,97.95
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,1.03,-1.21,72.22,100.00,1.12,86.11,85.15
Painter,Artist,10.4,51.6,82.54,0.93,-1.29,100.00,90.00,1.11,95.00,93.94
Software developer,Accountant,20.2,57.0,82.50,2.33,-0.65,100.00,100.00,1.49,100.00,98.51
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.63,-0.76,100.00,100.00,0.07,100.00,99.93
Operation manager,Compliance officer,37.1,51.8,82.41,2.11,-0.51,100.00,100.00,1.31,100.00,98.69
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,1.70,-0.95,96.88,100.00,1.33,98.44,97.13
Materials engineer,Biological scientist,13.5,55.0,82.14,1.71,-1.36,95.00,100.00,1.54,97.50,96.00
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.68,-0.87,100.00,100.00,0.77,100.00,99.23
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.04,-1.34,100.00,100.00,1.19,100.00,98.81
Property assessor,Tax preparer,34.2,66.3,81.93,2.28,-0.60,100.00,100.00,1.44,100.00,98.56
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,1.47,0.35,100.00,100.00,0.56,100.00,99.44
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.56,-0.02,100.00,100.00,0.79,100.00,99.21
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,2.88,-1.68,96.43,100.00,2.28,98.21,95.97
Operation manager,Public relations specialist,37.1,76.2,81.53,2.25,-1.69,100.00,100.00,1.97,100.00,98.03
Property assessor,Real estate broker,34.2,57.0,81.51,1.08,-0.42,95.00,100.00,0.75,97.50,96.77
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.44,-2.77,100.00,100.00,2.11,100.00,97.89
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,2.18,-3.24,100.00,100.00,2.71,100.00,97.29
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.33,0.43,100.00,100.00,-0.38,100.00,99.62
Information security analyst,Accountant,19.3,57.0,81.08,-1.88,0.31,100.00,100.00,-1.09,100.00,98.91
Web developer,Advertising sales agent,19.4,52.7,81.04,2.49,-1.78,100.00,100.00,2.14,100.00,97.86
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.54,-1.11,100.00,100.00,0.82,100.00,99.18
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.45,-3.91,100.00,100.00,3.18,100.00,96.82
Software developer,Customer service representative,20.2,65.3,80.93,2.28,-6.52,100.00,100.00,4.40,100.00,95.60
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,1.64,-1.34,100.00,91.89,1.49,95.95,94.52
Surgeon,Medical scientist,20.0,51.8,80.81,1.69,-1.00,100.00,100.00,1.34,100.00,98.66
Operation manager,Insurance underwriter,37.1,56.9,80.69,2.26,0.34,100.00,100.00,0.96,100.00,99.04
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.52,-0.39,100.00,100.00,0.46,100.00,99.54
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.70,-2.18,100.00,100.00,0.74,100.00,99.26
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.39,-0.52,100.00,100.00,0.45,100.00,99.55
Information security analyst,Executive secretary,19.3,90.0,80.53,3.25,-4.30,97.50,100.00,3.77,98.75,95.03
Property assessor,Loan officer,34.2,51.6,80.52,1.08,0.40,85.00,100.00,0.34,92.50,92.19
Software developer,Insurance sales agent,20.2,54.9,80.48,2.54,-1.81,100.00,100.00,2.18,100.00,97.82
Lawyer,Accountant,39.5,57.0,80.39,1.07,0.16,100.00,87.50,0.46,93.75,93.32
Information security analyst,Social and community service manager,19.3,71.7,80.27,-1.08,-0.96,100.00,100.00,-0.06,100.00,99.94
Information security analyst,Public relations specialist,19.3,76.2,80.07,-0.07,-2.15,100.00,100.00,1.04,100.00,98.96
Software developer,Public relations specialist,20.2,76.2,79.88,2.47,-3.98,100.00,100.00,3.22,100.00,96.78
Cook,Baker,39.8,65.5,79.84,0.74,-0.13,95.00,95.00,0.44,95.00,94.59
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.96,-0.92,97.22,100.00,0.94,98.61,97.68
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.22,0.71,100.00,100.00,0.25,100.00,99.75
Lawyer,Legal secretary,39.5,96.4,79.62,4.88,-6.22,100.00,65.52,5.55,82.76,78.16
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.86,-0.56,95.45,100.00,1.21,97.73,96.54
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.48,-0.55,100.00,95.24,0.04,97.62,97.58
Property assessor,Social and community service manager,34.2,71.7,79.29,1.22,-0.61,100.00,100.00,0.92,100.00,99.08
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.13,-1.33,100.00,100.00,1.73,100.00,98.27
Web developer,Customer service representative,19.4,65.3,79.26,3.28,-6.04,100.00,100.00,4.66,100.00,95.34
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.46,-5.21,100.00,100.00,2.84,100.00,97.16
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.26,-1.22,100.00,100.00,1.24,100.00,98.76
Personal financial advisor,Loan officer,32.6,51.6,79.02,1.66,-0.20,100.00,100.00,0.93,100.00,99.07
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.82,-0.38,100.00,100.00,0.60,100.00,99.40
Software quality tester,Customer service representative,44.1,65.3,78.93,1.03,-3.14,100.00,100.00,2.09,100.00,97.91
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.15,0.97,100.00,100.00,-0.41,100.00,99.59
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.38,-0.51,100.00,100.00,0.44,100.00,99.56
Software developer,Insurance underwriter,20.2,56.9,78.63,2.94,-0.46,100.00,100.00,1.70,100.00,98.30
Property assessor,Insurance sales agent,34.2,54.9,78.62,1.32,-0.17,100.00,100.00,0.74,100.00,99.26
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.96,2.22,100.00,100.00,-1.59,100.00,98.41
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,1.16,-0.27,100.00,100.00,0.72,100.00,99.28
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.27,-1.32,100.00,100.00,0.53,100.00,99.47
Lawyer,Insurance underwriter,39.5,56.9,78.48,1.40,-0.08,100.00,75.00,0.74,87.50,86.85
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.18,-1.91,100.00,100.00,1.54,100.00,98.46
Database administrator,Executive secretary,30.8,90.0,78.39,4.22,-4.32,100.00,100.00,4.27,100.00,95.73
Lawyer,Loan officer,39.5,51.6,78.35,0.74,-0.73,100.00,76.92,0.74,88.46,87.81
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,1.65,0.05,100.00,100.00,0.80,100.00,99.20
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,1.14,-1.88,97.22,100.00,1.51,98.61,97.12
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.21,0.70,100.00,100.00,0.25,100.00,99.75
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-0.12,-2.95,100.00,100.00,1.41,100.00,98.59
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-1.26,1.38,100.00,100.00,-1.32,100.00,98.68
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.25,-2.71,100.00,100.00,1.98,100.00,98.02
Cost estimator,Graphic designer,17.7,54.7,78.03,0.67,1.79,100.00,100.00,-0.56,100.00,99.44
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.65,-0.43,100.00,100.00,0.54,100.00,99.46
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,2.32,-0.19,100.00,100.00,1.25,100.00,98.75
Food service manager,Lodging manager,46.7,61.6,78.00,1.07,-0.46,100.00,100.00,0.76,100.00,99.24
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.40,-0.72,100.00,100.00,0.56,100.00,99.44
Software quality tester,Insurance underwriter,44.1,56.9,77.97,1.42,0.84,92.50,100.00,0.29,96.25,95.97
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.94,-1.03,100.00,100.00,0.99,100.00,99.01
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,2.51,-0.40,93.75,100.00,1.45,96.88,95.47
Web developer,Public relations specialist,19.4,76.2,77.89,2.78,-3.03,100.00,100.00,2.90,100.00,97.10
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.98,-1.51,100.00,100.00,1.24,100.00,98.76
Photographer,Artist,48.5,51.6,77.87,-0.04,1.18,87.50,97.50,-0.61,92.50,91.94
Database administrator,Compliance officer,30.8,51.8,77.85,1.22,-1.29,100.00,100.00,1.25,100.00,98.75
Chief executive,Executive secretary,30.6,90.0,77.82,5.49,-5.07,100.00,100.00,5.28,100.00,94.72
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.99,-0.15,100.00,100.00,0.57,100.00,99.43
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.94,-1.11,100.00,100.00,1.52,100.00,98.48
Surgeon,Physician assistant,20.0,68.8,77.67,1.97,-2.85,100.00,92.50,2.41,96.25,93.93
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.01,-0.43,100.00,100.00,0.22,100.00,99.78
Web developer,Insurance sales agent,19.4,54.9,77.45,2.75,-1.23,100.00,100.00,1.99,100.00,98.01
Cost estimator,Public relations specialist,17.7,76.2,77.43,2.08,-1.32,100.00,100.00,1.70,100.00,98.30
Logistician,Compliance officer,38.7,51.8,77.42,2.18,-0.87,95.00,100.00,1.52,97.50,96.01
Mechanical engineer,Medical scientist,10.1,51.8,77.42,2.66,-0.03,97.50,100.00,1.34,98.75,97.43
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-1.22,-0.64,100.00,100.00,-0.29,100.00,99.71
Property assessor,Lodging manager,34.2,61.6,77.25,1.21,-0.08,100.00,100.00,0.64,100.00,99.36
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.80,0.54,100.00,100.00,0.13,100.00,99.87
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.38,-0.30,92.50,100.00,-0.04,96.25,96.21
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.40,-0.40,100.00,100.00,-0.00,100.00,100.00
Computer systems manager,Compliance officer,27.7,51.8,77.12,2.32,-1.43,100.00,100.00,1.88,100.00,98.12
Database administrator,File Clerk,30.8,76.0,77.11,0.86,-1.18,100.00,100.00,1.02,100.00,98.98
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.47,-0.60,100.00,100.00,0.53,100.00,99.47
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.97,-2.57,100.00,100.00,1.77,100.00,98.23
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.97,-1.61,100.00,100.00,1.79,100.00,98.21
Property assessor,Executive secretary,34.2,90.0,76.98,8.47,-4.29,62.50,100.00,6.38,81.25,76.07
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.93,-0.41,100.00,100.00,0.67,100.00,99.33
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,3.14,-2.43,100.00,100.00,2.78,100.00,97.22
Database administrator,Receptionist,30.8,89.1,76.82,3.18,-4.90,100.00,100.00,4.04,100.00,95.96
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,2.40,0.69,100.00,100.00,0.86,100.00,99.14
