occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Sales manager,Training and development specialist,33.1,56.7,90.18,0.43,-0.27,85.00,97.50,0.35,91.25,90.93
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,0.06,-0.54,100.00,100.00,0.30,100.00,99.70
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,-0.01,-0.45,100.00,100.00,0.22,100.00,99.78
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-0.58,-0.18,100.00,100.00,-0.20,100.00,99.80
Training and development manager,Financial manager,48.0,56.2,90.06,-0.77,0.06,100.00,60.00,-0.42,80.00,79.67
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.68,0.47,100.00,100.00,0.10,100.00,99.90
Management analyst,Accountant,46.6,57.0,89.84,0.23,0.39,100.00,100.00,-0.08,100.00,99.92
Industrial production manager,Human resources manager,19.1,76.5,89.80,0.24,-0.80,97.50,100.00,0.52,98.75,98.24
Facilities manager,Social and community service manager,23.4,71.7,89.67,-0.06,-0.64,100.00,100.00,0.29,100.00,99.71
Purchasing manager,Administrative services manager,47.7,74.0,89.51,-0.74,-0.43,100.00,100.00,-0.16,100.00,99.84
Industrial production manager,Financial manager,19.1,56.2,89.51,-0.57,-0.27,100.00,100.00,-0.15,100.00,99.85
Operation manager,Financial manager,37.1,56.2,89.31,-0.41,0.01,100.00,100.00,-0.21,100.00,99.79
Industrial production manager,Human resources worker,19.1,76.5,89.29,0.15,-0.44,100.00,100.00,0.30,100.00,99.70
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.16,0.43,100.00,100.00,-0.14,100.00,99.86
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.65,-0.67,100.00,100.00,0.66,100.00,99.34
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.04,-0.80,100.00,100.00,0.42,100.00,99.58
Facilities manager,Human resources worker,23.4,76.5,88.96,-0.28,-0.69,100.00,100.00,0.20,100.00,99.80
Software developer,Marketing specialist,20.2,61.7,88.94,0.62,-0.52,100.00,92.50,0.57,96.25,95.70
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.17,-0.45,95.00,100.00,0.31,97.50,97.20
Facilities manager,Training and development specialist,23.4,56.7,88.90,-0.37,-0.76,100.00,100.00,0.19,100.00,99.81
Software developer,Operations research analyst,20.2,55.0,88.88,0.19,-0.18,100.00,72.50,0.18,86.25,86.09
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,-0.02,-0.66,100.00,67.50,0.32,83.75,83.48
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.40,-0.72,97.50,100.00,0.56,98.75,98.20
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.05,0.16,100.00,95.00,-0.10,97.50,97.40
Facilities manager,Financial manager,23.4,56.2,88.37,-0.53,-0.30,100.00,100.00,-0.11,100.00,99.89
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.17,-0.32,100.00,100.00,0.25,100.00,99.75
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.42,-0.40,100.00,100.00,0.41,100.00,99.59
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.07,0.66,100.00,97.50,-0.29,98.75,98.46
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.16,-0.56,100.00,100.00,0.36,100.00,99.64
Facilities manager,Marketing specialist,23.4,61.7,88.28,-0.26,-0.71,100.00,100.00,0.22,100.00,99.78
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.11,-0.36,100.00,97.50,0.23,98.75,98.52
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,-1.09,-1.37,100.00,100.00,0.14,100.00,99.86
Operation manager,Marketing manager,37.1,62.4,88.12,-0.24,-0.24,100.00,100.00,-0.00,100.00,100.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.17,-0.41,100.00,100.00,0.29,100.00,99.71
Purchasing manager,Accountant,47.7,57.0,88.07,-0.94,0.20,100.00,100.00,-0.57,100.00,99.43
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.28,0.67,100.00,100.00,-0.47,100.00,99.53
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.20,-0.38,100.00,97.50,0.29,98.75,98.46
Chemical engineer,Medical scientist,21.6,51.8,87.70,-0.62,0.80,92.50,100.00,-0.71,96.25,95.57
Operation manager,Human resources manager,37.1,76.5,87.61,0.01,-0.75,100.00,100.00,0.38,100.00,99.62
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.24,-0.70,100.00,100.00,0.47,100.00,99.53
Operation manager,Public relations manager,37.1,66.4,87.47,-0.16,-0.29,100.00,100.00,0.07,100.00,99.93
Training and development manager,Social and community service manager,48.0,71.7,87.29,-0.10,0.08,100.00,100.00,-0.09,100.00,99.91
Financial and investment analyst,Accountant,43.9,57.0,87.27,-0.16,0.26,100.00,100.00,-0.21,100.00,99.79
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.05,-0.80,100.00,100.00,0.43,100.00,99.57
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-0.73,-1.00,100.00,97.37,0.14,98.68,98.55
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-0.87,-0.75,97.50,100.00,-0.06,98.75,98.69
Web developer,Graphic designer,19.4,54.7,86.62,0.56,0.24,100.00,91.89,0.16,95.95,95.79
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-0.74,-0.45,97.50,100.00,-0.15,98.75,98.61
Chemical engineer,Biological scientist,21.6,55.0,86.36,-1.02,0.72,95.00,100.00,-0.87,97.50,96.66
Dentist,Dental hygienist,39.5,95.7,86.25,2.60,-2.67,100.00,100.00,2.63,100.00,97.37
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.24,-0.08,100.00,100.00,-0.08,100.00,99.92
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.27,0.15,100.00,24.32,-0.21,62.16,62.03
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.26,-0.68,100.00,87.50,0.47,93.75,93.31
Software developer,Graphic designer,20.2,54.7,85.82,-0.05,0.34,100.00,86.49,-0.19,93.24,93.06
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.69,-0.52,100.00,100.00,0.60,100.00,99.40
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.32,-0.33,100.00,52.50,0.01,76.25,76.25
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-0.79,-0.52,100.00,100.00,-0.14,100.00,99.86
Lawyer,Paralegal,39.5,83.0,85.66,-0.80,-2.88,100.00,100.00,1.04,100.00,98.96
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.01,-0.11,100.00,100.00,0.06,100.00,99.94
Operation manager,Social and community service manager,37.1,71.7,85.47,0.39,-0.62,100.00,100.00,0.51,100.00,99.49
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.54,-0.42,100.00,100.00,0.48,100.00,99.52
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-1.70,-0.73,100.00,100.00,-0.48,100.00,99.52
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.11,0.42,90.00,100.00,-0.27,95.00,94.75
Operation manager,Human resources worker,37.1,76.5,84.98,-0.23,-0.67,100.00,100.00,0.22,100.00,99.78
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.04,0.17,100.00,100.00,-0.11,100.00,99.89
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-1.20,-1.12,100.00,100.00,-0.04,100.00,99.96
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-0.32,-0.59,100.00,100.00,0.14,100.00,99.86
Industrial production manager,Accountant,19.1,57.0,84.49,-0.45,0.01,100.00,100.00,-0.23,100.00,99.77
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.86,-0.08,100.00,100.00,0.47,100.00,99.53
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-0.14,-0.47,100.00,100.00,0.16,100.00,99.84
Chemical technician,Medical scientist,35.0,51.8,84.20,-0.46,1.00,100.00,100.00,-0.73,100.00,99.27
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-2.28,-1.52,100.00,100.00,-0.38,100.00,99.62
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.14,-2.13,100.00,100.00,0.99,100.00,99.01
Chemical technician,Biological scientist,35.0,55.0,83.89,-1.54,0.98,100.00,100.00,-1.26,100.00,98.74
Cost estimator,Accountant,17.7,57.0,83.72,0.56,-0.13,97.50,97.50,0.35,97.50,97.16
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,-0.91,0.05,100.00,100.00,-0.48,100.00,99.52
Food service manager,Food preparation worker,46.7,58.7,83.62,0.55,-0.82,100.00,100.00,0.68,100.00,99.32
Operation manager,Accountant,37.1,57.0,83.57,-0.66,0.14,100.00,100.00,-0.40,100.00,99.60
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-1.17,-0.89,100.00,100.00,-0.14,100.00,99.86
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-0.71,0.64,100.00,90.91,-0.68,95.45,94.81
Software developer,Advertising sales agent,20.2,52.7,83.02,0.17,-0.12,100.00,80.77,0.14,90.38,90.26
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.76,-1.52,100.00,100.00,0.38,100.00,99.62
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-1.10,-1.04,100.00,97.37,-0.03,98.68,98.65
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.15,0.17,97.50,95.00,-0.01,96.25,96.24
Materials engineer,Medical scientist,13.5,51.8,82.86,-0.35,0.62,100.00,100.00,-0.48,100.00,99.52
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-1.21,-0.05,100.00,90.00,-0.58,95.00,94.45
Property assessor,Accountant,34.2,57.0,82.77,0.33,-0.11,100.00,100.00,0.22,100.00,99.78
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-0.50,-0.59,100.00,100.00,0.05,100.00,99.95
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-1.04,-1.25,100.00,100.00,0.10,100.00,99.90
Painter,Artist,10.4,51.6,82.54,0.38,0.73,100.00,100.00,-0.17,100.00,99.83
Software developer,Accountant,20.2,57.0,82.50,-0.04,-0.43,100.00,85.00,0.20,92.50,92.32
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.00,-0.92,100.00,100.00,0.46,100.00,99.54
Operation manager,Compliance officer,37.1,51.8,82.41,0.01,0.36,100.00,100.00,-0.17,100.00,99.83
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-0.42,0.92,100.00,97.37,-0.67,98.68,98.02
Materials engineer,Biological scientist,13.5,55.0,82.14,-0.28,0.78,100.00,100.00,-0.53,100.00,99.47
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-0.25,-0.12,100.00,38.46,-0.07,69.23,69.19
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.02,-1.66,100.00,73.68,0.84,86.84,86.12
Property assessor,Tax preparer,34.2,66.3,81.93,0.32,-1.09,100.00,100.00,0.70,100.00,99.30
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-1.40,-1.30,100.00,100.00,-0.05,100.00,99.95
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-0.81,0.42,100.00,100.00,-0.61,100.00,99.39
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-1.22,-1.33,100.00,100.00,0.05,100.00,99.95
Operation manager,Public relations specialist,37.1,76.2,81.53,-0.16,-0.23,100.00,100.00,0.03,100.00,99.97
Property assessor,Real estate broker,34.2,57.0,81.51,0.80,-0.08,57.50,100.00,0.44,78.75,78.41
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,-2.08,-1.20,100.00,67.86,-0.44,83.93,83.56
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.76,-1.61,100.00,86.84,1.18,93.42,92.32
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.15,0.08,100.00,100.00,-0.11,100.00,99.89
Information security analyst,Accountant,19.3,57.0,81.08,-0.35,0.13,100.00,37.50,-0.24,68.75,68.58
Web developer,Advertising sales agent,19.4,52.7,81.04,0.53,-0.45,100.00,50.00,0.49,75.00,74.63
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.41,0.72,100.00,100.00,-0.56,100.00,99.44
Computer support specialist,Customer service representative,26.2,65.3,80.93,-0.20,-2.20,100.00,82.14,1.00,91.07,90.16
Software developer,Customer service representative,20.2,65.3,80.93,0.82,-2.97,80.00,78.57,1.90,79.29,77.78
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-0.37,0.86,100.00,91.89,-0.61,95.95,95.36
Surgeon,Medical scientist,20.0,51.8,80.81,1.48,0.31,100.00,100.00,0.58,100.00,99.42
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.57,0.95,100.00,100.00,-0.76,100.00,99.24
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.22,0.44,100.00,100.00,-0.33,100.00,99.67
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.13,-1.70,100.00,100.00,0.78,100.00,99.22
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.01,0.83,100.00,95.00,-0.41,97.50,97.10
Information security analyst,Executive secretary,19.3,90.0,80.53,1.03,-6.30,100.00,100.00,3.67,100.00,96.33
Property assessor,Loan officer,34.2,51.6,80.52,0.23,-0.03,55.00,100.00,0.13,77.50,77.40
Software developer,Insurance sales agent,20.2,54.9,80.48,0.02,-0.92,100.00,100.00,0.47,100.00,99.53
Lawyer,Accountant,39.5,57.0,80.39,-0.76,0.60,100.00,100.00,-0.68,100.00,99.32
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.48,-0.52,95.00,100.00,0.50,97.50,97.01
Information security analyst,Public relations specialist,19.3,76.2,80.07,0.23,0.08,100.00,100.00,0.08,100.00,99.92
Software developer,Public relations specialist,20.2,76.2,79.88,0.59,-0.18,100.00,100.00,0.38,100.00,99.62
Cook,Baker,39.8,65.5,79.84,0.20,-0.52,100.00,100.00,0.36,100.00,99.64
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.77,-1.02,100.00,100.00,0.13,100.00,99.87
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-0.93,-0.09,100.00,97.50,-0.42,98.75,98.33
Lawyer,Legal secretary,39.5,96.4,79.62,-0.41,-5.80,100.00,86.21,2.70,93.10,90.59
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-0.34,-1.47,100.00,95.00,0.57,97.50,96.95
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.61,-0.38,100.00,100.00,-0.12,100.00,99.88
Property assessor,Social and community service manager,34.2,71.7,79.29,0.88,-0.81,35.00,100.00,0.85,67.50,66.93
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.24,0.79,97.50,100.00,-0.52,98.75,98.24
Web developer,Customer service representative,19.4,65.3,79.26,0.45,-3.27,95.00,75.00,1.86,85.00,83.42
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-0.38,-3.24,100.00,60.71,1.43,80.36,79.21
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.02,-0.87,100.00,100.00,0.44,100.00,99.56
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.51,0.45,77.50,100.00,-0.48,88.75,88.32
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.49,-0.87,100.00,100.00,0.19,100.00,99.81
Software quality tester,Customer service representative,44.1,65.3,78.93,0.56,-3.31,97.50,82.14,1.93,89.82,88.08
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.12,1.76,100.00,100.00,-1.44,100.00,98.56
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.40,-0.62,100.00,80.00,0.11,90.00,89.90
Software developer,Insurance underwriter,20.2,56.9,78.63,0.19,0.07,100.00,100.00,0.06,100.00,99.94
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.04,-0.46,100.00,100.00,0.21,100.00,99.79
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.57,0.22,100.00,86.49,-0.40,93.24,92.87
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,-0.00,-1.33,100.00,100.00,0.66,100.00,99.34
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.59,-1.20,100.00,100.00,0.90,100.00,99.10
Lawyer,Insurance underwriter,39.5,56.9,78.48,-0.96,1.07,100.00,100.00,-1.02,100.00,98.98
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-0.02,-2.26,100.00,30.43,1.12,65.22,64.49
Database administrator,Executive secretary,30.8,90.0,78.39,1.33,-8.99,97.50,95.83,5.16,96.67,91.68
Lawyer,Loan officer,39.5,51.6,78.35,-0.79,-0.00,100.00,100.00,-0.39,100.00,99.61
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.47,-0.19,100.00,100.00,-0.14,100.00,99.86
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.35,-1.36,100.00,100.00,0.50,100.00,99.50
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.37,-0.32,100.00,95.00,-0.03,97.50,97.47
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.61,-1.64,100.00,100.00,1.13,100.00,98.87
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.67,0.37,100.00,100.00,0.15,100.00,99.85
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-1.33,-1.27,100.00,89.29,-0.03,94.64,94.61
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.07,-0.43,92.50,97.30,0.18,94.90,94.73
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-0.19,-0.51,100.00,54.55,0.16,77.27,77.15
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.86,1.44,100.00,100.00,-1.15,100.00,98.85
Food service manager,Lodging manager,46.7,61.6,78.00,0.93,0.29,100.00,100.00,0.32,100.00,99.68
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.30,0.23,100.00,96.15,-0.26,98.08,97.82
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.20,0.44,100.00,100.00,-0.32,100.00,99.68
Printing press operator,Filling machine operator,24.7,57.3,77.95,-1.53,-0.35,100.00,100.00,-0.59,100.00,99.41
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-1.37,-1.25,100.00,100.00,-0.06,100.00,99.94
Web developer,Public relations specialist,19.4,76.2,77.89,0.58,-0.04,100.00,100.00,0.31,100.00,99.69
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,-0.22,-0.01,100.00,100.00,-0.10,100.00,99.90
Photographer,Artist,48.5,51.6,77.87,0.67,0.50,100.00,100.00,0.08,100.00,99.92
Database administrator,Compliance officer,30.8,51.8,77.85,0.66,-0.85,90.00,92.50,0.75,91.25,90.56
Chief executive,Executive secretary,30.6,90.0,77.82,0.43,-6.53,100.00,100.00,3.48,100.00,96.52
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.62,0.37,100.00,100.00,-0.49,100.00,99.51
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.40,0.25,100.00,100.00,0.07,100.00,99.93
Surgeon,Physician assistant,20.0,68.8,77.67,1.39,-1.68,100.00,100.00,1.54,100.00,98.46
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,-0.89,-1.30,100.00,100.00,0.21,100.00,99.79
Web developer,Insurance sales agent,19.4,54.9,77.45,0.41,-0.76,100.00,100.00,0.58,100.00,99.42
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.84,-0.34,100.00,100.00,0.59,100.00,99.41
Logistician,Compliance officer,38.7,51.8,77.42,0.17,-0.14,97.50,100.00,0.16,98.75,98.59
Mechanical engineer,Medical scientist,10.1,51.8,77.42,0.12,0.41,97.50,100.00,-0.14,98.75,98.61
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.86,0.33,100.00,100.00,0.27,100.00,99.73
Property assessor,Lodging manager,34.2,61.6,77.25,-0.02,0.56,82.50,100.00,-0.29,91.25,90.98
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.41,-0.52,100.00,100.00,0.05,100.00,99.95
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.03,-0.21,100.00,100.00,0.09,100.00,99.91
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.18,0.28,100.00,100.00,-0.23,100.00,99.77
Computer systems manager,Compliance officer,27.7,51.8,77.12,-0.05,-0.23,100.00,97.50,0.09,98.75,98.66
Database administrator,File Clerk,30.8,76.0,77.11,0.11,-2.70,100.00,84.00,1.40,92.00,90.71
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.38,0.51,100.00,100.00,-0.44,100.00,99.56
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.84,-1.44,100.00,91.30,1.14,95.65,94.56
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-0.15,-1.63,100.00,100.00,0.74,100.00,99.26
Property assessor,Executive secretary,34.2,90.0,76.98,1.84,-6.91,80.00,100.00,4.37,90.00,86.06
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-0.38,-1.67,0.00,100.00,0.65,50.00,49.68
