occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.48,-0.90,0.00,0.00,0.69,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,5.76,-0.08,42.50,0.00,2.92,21.25,20.63
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.29,-0.76,0.00,0.00,0.53,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,88.12,0.40,-0.26,0.00,0.00,0.33,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.51,-1.57,0.00,0.00,1.04,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,88.07,0.03,2.93,0.00,0.00,-1.45,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,5.17,0.17,45.00,0.00,2.50,22.50,21.94
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,5.99,-0.30,45.00,0.00,3.14,22.50,21.79
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.65,-0.46,0.00,0.00,0.56,0.00,0.00
Operation manager,Human resources manager,37.1,76.5,87.61,0.32,-0.44,0.00,0.00,0.38,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,9.83,-0.92,10.00,0.00,5.38,5.00,4.73
Operation manager,Public relations manager,37.1,66.4,87.47,0.36,-0.22,0.00,0.00,0.29,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.70,-0.04,0.00,0.00,0.37,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,2.82,2.88,27.50,0.00,-0.03,13.75,13.75
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,6.92,-0.41,47.50,0.00,3.66,23.75,22.88
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.43,-0.03,0.00,0.00,0.23,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.10,-0.07,0.00,0.00,0.09,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,1.31,1.27,0.00,8.11,0.02,4.05,4.05
Purchasing manager,Social and community service manager,47.7,71.7,86.53,1.47,-0.12,0.00,0.00,0.79,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.87,0.45,0.00,0.00,0.21,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,86.25,2.97,-5.78,0.00,0.00,4.37,0.00,0.00
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.37,4.31,0.00,5.00,-2.34,2.50,2.44
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.42,1.35,0.00,0.00,-0.46,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,85.97,1.86,-0.54,0.00,0.00,1.20,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,2.90,0.76,0.00,2.70,1.07,1.35,1.34
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,10.33,-0.16,45.00,0.00,5.25,22.50,21.32
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.19,2.89,17.50,0.00,-1.54,8.75,8.62
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.59,0.21,0.00,0.00,0.19,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,8.08,-0.78,0.00,0.00,4.43,0.00,0.00
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,2.94,0.74,0.00,42.50,1.10,21.25,21.02
Operation manager,Social and community service manager,37.1,71.7,85.47,0.74,-0.15,0.00,0.00,0.45,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,85.20,6.56,-0.30,17.50,0.00,3.43,8.75,8.45
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,1.32,-0.94,0.00,0.00,1.13,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.05,1.11,0.00,0.00,-0.53,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,84.98,0.50,-0.88,0.00,0.00,0.69,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,1.30,2.88,0.00,2.50,-0.79,1.25,1.24
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-1.29,0.80,0.00,0.00,-1.05,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,2.27,-0.12,0.00,0.00,1.20,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,84.49,1.16,4.90,0.00,10.00,-1.87,5.00,4.91
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.52,-0.79,0.00,0.00,1.16,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,84.45,2.22,-1.00,2.50,0.00,1.61,1.25,1.23
Chemical technician,Medical scientist,35.0,51.8,84.20,0.32,0.34,0.00,0.00,-0.01,0.00,0.00
Counter and rental clerk,Order clerk,38.7,58.3,84.14,1.29,0.73,0.00,0.00,0.28,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.58,0.28,0.00,0.00,0.65,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,83.89,0.43,0.83,0.00,0.00,-0.20,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,0.20,3.51,0.00,0.00,-1.65,0.00,0.00
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,1.36,-0.06,0.00,0.00,0.71,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,83.62,0.64,-1.55,0.00,0.00,1.10,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,0.04,4.25,0.00,2.50,-2.11,1.25,1.22
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,1.15,-0.28,0.00,0.00,0.72,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,1.81,0.85,0.00,0.00,0.48,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,83.02,9.84,0.03,32.50,3.85,4.91,18.17,17.28
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-1.67,-1.03,5.56,0.00,-0.32,2.78,2.77
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,1.10,-0.37,0.00,0.00,0.74,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.76,1.23,0.00,0.00,-0.24,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,82.86,0.60,-0.10,2.50,13.16,0.35,7.83,7.80
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.88,-0.21,0.00,0.00,1.05,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,0.00,5.68,0.00,0.00,-2.84,0.00,0.00
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,1.79,-0.06,2.50,0.00,0.93,1.25,1.24
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.79,0.72,0.00,0.00,0.03,0.00,0.00
Painter,Artist,10.4,51.6,82.54,0.76,2.30,5.71,0.00,-0.77,2.86,2.84
Software developer,Accountant,20.2,57.0,82.50,4.75,2.76,15.00,0.00,0.99,7.50,7.43
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,3.53,-0.16,10.00,0.00,1.84,5.00,4.91
Operation manager,Compliance officer,37.1,51.8,82.41,0.16,0.30,0.00,0.00,-0.07,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,4.96,-0.02,0.00,0.00,2.49,0.00,0.00
Materials engineer,Biological scientist,13.5,55.0,82.14,0.62,0.13,2.50,32.43,0.25,17.47,17.42
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,2.06,0.92,30.00,0.00,0.57,15.00,14.91
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.45,-0.05,20.00,0.00,1.25,10.00,9.88
Property assessor,Tax preparer,34.2,66.3,81.93,0.13,0.23,0.00,0.00,-0.05,0.00,0.00
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,1.25,1.21,0.00,8.70,0.02,4.35,4.35
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.90,-1.26,0.00,3.85,1.08,1.92,1.90
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,2.12,0.08,0.00,0.00,1.02,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,81.53,0.22,0.20,0.00,0.00,0.01,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,81.51,0.38,-0.36,0.00,0.00,0.37,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.83,-4.88,0.00,3.57,2.85,1.79,1.73
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,7.01,-0.46,12.50,0.00,3.74,6.25,6.02
Information security analyst,Insurance underwriter,19.3,56.9,81.21,2.91,0.38,12.50,0.00,1.26,6.25,6.17
Information security analyst,Accountant,19.3,57.0,81.08,2.45,1.99,20.00,0.00,0.23,10.00,9.98
Web developer,Advertising sales agent,19.4,52.7,81.04,7.41,0.78,32.50,0.00,3.32,16.25,15.71
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,6.03,-0.24,20.00,0.00,3.13,10.00,9.69
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.61,-2.54,0.00,0.00,1.57,0.00,0.00
Software developer,Customer service representative,20.2,65.3,80.93,7.80,-9.44,17.50,28.57,8.62,23.04,21.05
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,5.57,0.05,0.00,0.00,2.76,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,7.09,-1.51,3.23,5.26,4.30,4.24,4.06
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.08,3.55,0.00,2.50,-1.74,1.25,1.23
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,6.66,-0.21,17.50,0.00,3.44,8.75,8.45
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,4.41,-0.22,7.50,4.35,2.31,5.92,5.79
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.26,1.12,77.50,32.50,-0.43,55.00,54.76
Information security analyst,Executive secretary,19.3,90.0,80.53,7.50,-5.99,2.50,4.17,6.74,3.33,3.11
Property assessor,Loan officer,34.2,51.6,80.52,0.45,0.45,0.00,2.56,0.00,1.28,1.28
Software developer,Insurance sales agent,20.2,54.9,80.48,10.01,0.23,50.00,0.00,4.89,25.00,23.78
Lawyer,Accountant,39.5,57.0,80.39,8.82,1.86,37.50,0.00,3.48,18.75,18.10
Information security analyst,Social and community service manager,19.3,71.7,80.27,9.68,-0.15,52.50,0.00,4.92,26.25,24.96
Information security analyst,Public relations specialist,19.3,76.2,80.07,7.21,-0.29,25.00,0.00,3.75,12.50,12.03
Software developer,Public relations specialist,20.2,76.2,79.88,10.39,0.03,20.00,0.00,5.18,10.00,9.48
Cook,Baker,39.8,65.5,79.84,3.03,-2.74,20.00,47.50,2.89,33.75,32.78
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,1.01,-0.29,0.00,4.35,0.65,2.17,2.16
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,6.57,-0.35,5.00,0.00,3.46,2.50,2.41
Lawyer,Legal secretary,39.5,96.4,79.62,8.59,-4.57,0.00,0.00,6.58,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.02,0.08,0.00,0.00,-0.03,0.00,0.00
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,4.02,3.26,0.00,0.00,0.38,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,79.29,2.26,-0.35,2.50,0.00,1.31,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,79.28,2.31,1.46,12.50,75.68,0.43,44.09,43.90
Web developer,Customer service representative,19.4,65.3,79.26,8.39,-8.86,30.00,32.14,8.63,31.07,28.39
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,4.59,-7.56,37.50,17.86,6.08,27.68,26.00
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,5.90,-0.03,65.00,0.00,2.96,32.50,31.54
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.60,0.41,0.00,0.00,0.09,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.72,0.26,0.00,0.00,-0.49,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,0.57,-5.93,0.00,7.14,3.25,3.57,3.46
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,2.99,0.21,7.50,0.00,1.39,3.75,3.70
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,5.17,-0.09,52.50,0.00,2.63,26.25,25.56
Software developer,Insurance underwriter,20.2,56.9,78.63,5.78,1.23,22.50,0.00,2.28,11.25,10.99
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.29,1.07,0.00,0.00,-0.39,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-0.59,1.93,0.00,2.70,-1.26,1.35,1.33
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.23,-0.08,0.00,0.00,0.16,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,7.02,1.64,17.86,72.73,2.69,45.29,44.07
Lawyer,Insurance underwriter,39.5,56.9,78.48,12.85,0.12,27.50,0.00,6.37,13.75,12.87
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,4.74,0.20,20.00,0.00,2.27,10.00,9.77
Database administrator,Executive secretary,30.8,90.0,78.39,3.38,-9.15,2.50,16.67,6.27,9.58,8.98
Lawyer,Loan officer,39.5,51.6,78.35,15.07,-0.07,40.00,0.00,7.57,20.00,18.49
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,6.35,-0.41,20.00,0.00,3.38,10.00,9.66
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.37,1.20,0.00,0.00,-0.41,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.79,-0.26,0.00,0.00,1.02,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.23,2.09,2.50,53.12,-0.93,27.81,27.55
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,1.32,0.90,20.00,0.00,0.21,10.00,9.98
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.30,-8.14,0.00,32.14,4.22,16.07,15.39
Cost estimator,Graphic designer,17.7,54.7,78.03,1.13,3.04,0.00,16.22,-0.95,8.11,8.03
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.67,0.20,60.00,0.00,0.73,30.00,29.78
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.03,0.50,0.00,0.00,-0.23,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,5.65,-0.82,40.00,12.50,3.24,26.25,25.40
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.05,0.24,0.00,0.00,-0.09,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.86,1.72,0.00,0.00,-1.29,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,77.95,4.30,-0.38,85.00,2.50,2.34,43.75,42.73
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.17,1.52,0.00,0.00,-0.67,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,77.89,9.12,0.08,22.50,0.00,4.52,11.25,10.74
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,4.06,-0.15,32.50,0.00,2.11,16.25,15.91
Photographer,Artist,48.5,51.6,77.87,8.88,5.62,42.50,30.00,1.63,36.25,35.66
Database administrator,Compliance officer,30.8,51.8,77.85,2.74,-0.38,2.50,0.00,1.56,1.25,1.23
Chief executive,Executive secretary,30.6,90.0,77.82,1.16,-4.65,0.00,0.00,2.91,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,1.93,-0.58,0.00,3.85,1.26,1.92,1.90
Cost estimator,Advertising sales agent,17.7,52.7,77.74,2.04,-0.57,2.50,0.00,1.30,1.25,1.23
Surgeon,Physician assistant,20.0,68.8,77.67,1.63,-1.80,0.00,0.00,1.72,0.00,0.00
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,5.37,-0.48,11.11,0.00,2.92,5.56,5.39
Web developer,Insurance sales agent,19.4,54.9,77.45,7.93,0.40,52.50,0.00,3.76,26.25,25.26
Cost estimator,Public relations specialist,17.7,76.2,77.43,3.71,0.39,2.50,0.00,1.66,1.25,1.23
Logistician,Compliance officer,38.7,51.8,77.42,0.20,1.33,0.00,5.00,-0.56,2.50,2.49
Mechanical engineer,Medical scientist,10.1,51.8,77.42,3.31,1.24,5.00,47.37,1.03,26.18,25.91
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.45,1.17,12.50,0.00,0.14,6.25,6.24
Property assessor,Lodging manager,34.2,61.6,77.25,1.25,0.35,0.00,17.50,0.45,8.75,8.71
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.23,0.25,17.50,0.00,-0.24,8.75,8.73
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.22,4.98,25.00,22.50,-3.10,23.75,23.01
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.53,2.14,4.55,92.50,-1.33,48.52,47.88
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.01,-0.52,2.50,0.00,2.26,1.25,1.22
Database administrator,File Clerk,30.8,76.0,77.11,5.09,-1.76,12.50,0.00,3.42,6.25,6.04
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-2.46,-2.07,8.33,82.50,-0.19,45.42,45.33
Database administrator,Billing and posting clerk,30.8,91.4,77.03,2.94,1.27,7.50,0.00,0.84,3.75,3.72
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.33,0.17,0.00,0.00,0.08,0.00,0.00
Property assessor,Executive secretary,34.2,90.0,76.98,0.23,-14.71,0.00,33.33,7.47,16.67,15.42
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.10,2.00,0.00,0.00,-0.95,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,6.83,-0.37,12.50,0.00,3.60,6.25,6.02
Database administrator,Receptionist,30.8,89.1,76.82,11.68,-13.11,15.00,42.86,12.39,28.93,25.34
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,4.04,-0.20,2.50,0.00,2.12,1.25,1.22
