occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Sales manager,Financial manager,33.1,56.2,93.76,3.79,4.86,15.00,100.00,-0.53,57.50,57.19
Training and development manager,Human resources manager,48.0,76.5,93.69,6.56,2.55,90.00,100.00,2.00,95.00,93.10
Project management specialist,Public relations manager,47.3,66.4,93.13,8.03,0.28,22.50,100.00,3.88,61.25,58.88
Management analyst,Operations research analyst,46.6,55.0,92.92,7.17,7.41,97.50,60.00,-0.12,78.75,78.66
Management analyst,Public relations manager,46.6,66.4,92.91,6.25,6.06,65.00,100.00,0.10,82.50,82.42
Purchasing manager,Human resources manager,47.7,76.5,92.77,8.90,0.34,67.50,100.00,4.28,83.75,80.17
Training and development manager,Public relations manager,48.0,66.4,92.59,8.15,4.88,35.00,100.00,1.63,67.50,66.40
Purchasing manager,Marketing manager,47.7,62.4,92.52,9.55,-1.16,32.50,100.00,5.35,66.25,62.70
Project management specialist,Human resources manager,47.3,76.5,92.47,10.73,-1.82,80.00,100.00,6.28,90.00,84.35
Purchasing manager,Public relations manager,47.7,66.4,92.38,5.42,0.24,22.50,100.00,2.59,61.25,59.66
Management analyst,Human resources manager,46.6,76.5,92.37,5.12,2.36,87.50,95.00,1.38,91.25,89.99
Architectural and engineering manager,Marketing manager,12.8,62.4,92.25,7.66,-8.14,95.00,42.50,7.90,68.75,63.32
Financial and investment analyst,Financial manager,43.9,56.2,92.25,-0.93,12.24,92.50,80.00,-6.59,86.25,80.57
Project management specialist,Human resources worker,47.3,76.5,92.21,11.18,-2.26,95.00,82.50,6.72,88.75,82.79
Facilities manager,Human resources manager,23.4,76.5,92.06,13.50,-3.60,57.50,100.00,8.55,78.75,72.02
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,2.05,-4.16,100.00,30.00,3.10,65.00,62.98
Training and development manager,Marketing specialist,48.0,61.7,91.94,9.35,1.38,92.50,90.00,3.98,91.25,87.61
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,9.31,-11.01,95.00,62.50,10.16,78.75,70.75
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,4.09,-7.91,100.00,57.50,6.00,78.75,74.03
Management analyst,Human resources worker,46.6,76.5,91.64,5.12,3.68,97.50,57.50,0.72,77.50,76.94
Training and development manager,Human resources worker,48.0,76.5,91.58,5.38,-1.61,100.00,90.00,3.49,95.00,91.68
Project management specialist,Operations research analyst,47.3,55.0,91.31,7.08,3.75,62.50,97.50,1.66,80.00,78.67
Project management specialist,Financial manager,47.3,56.2,91.15,4.00,2.47,12.50,100.00,0.76,56.25,55.82
Sales manager,Human resources worker,33.1,76.5,91.09,6.58,-2.87,100.00,47.50,4.73,73.75,70.27
Facilities manager,Marketing manager,23.4,62.4,90.92,14.17,-3.96,50.00,97.50,9.07,73.75,67.06
Facilities manager,Administrative services manager,23.4,74.0,90.81,20.61,-4.16,47.50,100.00,12.38,73.75,64.62
Sales manager,Administrative services manager,33.1,74.0,90.73,17.55,-2.22,57.50,67.50,9.88,62.50,56.32
Management analyst,Administrative services manager,46.6,74.0,90.68,10.69,1.77,82.50,95.00,4.46,88.75,84.80
Purchasing manager,Human resources worker,47.7,76.5,90.36,9.99,-0.47,100.00,82.50,5.23,91.25,86.48
Management analyst,Training and development specialist,46.6,56.7,90.32,6.58,4.58,100.00,62.50,1.00,81.25,80.43
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,4.62,-4.15,97.50,72.50,4.39,85.00,81.27
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,2.67,6.19,100.00,25.00,-1.76,62.50,61.40
Facilities manager,Public relations manager,23.4,66.4,90.26,9.44,-0.60,45.00,100.00,5.02,72.50,68.86
Sales manager,Training and development specialist,33.1,56.7,90.18,6.47,4.39,100.00,35.00,1.04,67.50,66.80
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,7.32,-1.09,97.50,40.00,4.21,68.75,65.86
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,7.08,-5.39,92.50,87.50,6.23,90.00,84.39
Purchasing manager,Marketing specialist,47.7,61.7,90.08,10.65,-2.67,82.50,90.00,6.66,86.25,80.51
Training and development manager,Financial manager,48.0,56.2,90.06,4.53,8.34,5.00,100.00,-1.91,52.50,51.50
Sales manager,Advertising sales agent,33.1,52.7,89.99,7.76,4.23,100.00,26.92,1.76,63.46,62.34
Management analyst,Accountant,46.6,57.0,89.84,1.88,3.58,92.50,95.00,-0.85,93.75,92.95
Industrial production manager,Human resources manager,19.1,76.5,89.80,8.36,-1.60,87.50,100.00,4.98,93.75,89.08
Facilities manager,Social and community service manager,23.4,71.7,89.67,10.36,-7.40,100.00,80.00,8.88,90.00,82.01
Purchasing manager,Administrative services manager,47.7,74.0,89.51,13.22,-3.21,30.00,97.50,8.22,63.75,58.51
Industrial production manager,Financial manager,19.1,56.2,89.51,5.82,3.14,62.50,100.00,1.34,81.25,80.16
Operation manager,Financial manager,37.1,56.2,89.31,3.65,3.94,52.50,100.00,-0.14,76.25,76.14
Industrial production manager,Human resources worker,19.1,76.5,89.29,3.31,-7.03,100.00,92.50,5.17,96.25,91.27
Sales manager,Insurance sales agent,33.1,54.9,89.13,4.56,-1.00,80.00,90.91,2.78,85.45,83.08
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,2.45,-7.44,100.00,35.00,4.94,67.50,64.16
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,7.16,5.19,92.50,46.67,0.98,69.58,68.90
Facilities manager,Human resources worker,23.4,76.5,88.96,14.07,-7.47,92.50,100.00,10.77,96.25,85.88
Software developer,Marketing specialist,20.2,61.7,88.94,3.65,-9.23,100.00,75.00,6.44,87.50,81.86
Industrial production manager,Marketing manager,19.1,62.4,88.93,9.64,-2.49,72.50,97.50,6.06,85.00,79.84
Facilities manager,Training and development specialist,23.4,56.7,88.90,14.02,-5.82,82.50,97.50,9.92,90.00,81.07
Software developer,Operations research analyst,20.2,55.0,88.88,12.25,-2.28,95.00,95.00,7.26,95.00,88.10
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,1.38,-1.59,100.00,60.00,1.49,80.00,78.81
Information security analyst,Administrative services manager,19.3,74.0,88.53,6.44,1.00,92.50,95.00,2.72,93.75,91.20
Industrial production manager,Operations research analyst,19.1,55.0,88.39,6.17,1.26,92.50,97.50,2.46,95.00,92.67
Facilities manager,Financial manager,23.4,56.2,88.37,13.26,1.16,27.50,100.00,6.05,63.75,59.89
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,4.17,2.35,100.00,55.00,0.91,77.50,76.79
Industrial production manager,Public relations manager,19.1,66.4,88.35,6.36,-0.34,72.50,100.00,3.35,86.25,83.36
Project management specialist,Public relations specialist,47.3,76.2,88.35,10.08,-4.25,60.00,100.00,7.16,80.00,74.27
Industrial production manager,Administrative services manager,19.1,74.0,88.30,13.57,-1.93,80.00,100.00,7.75,90.00,83.03
Facilities manager,Marketing specialist,23.4,61.7,88.28,15.68,-10.78,72.50,97.50,13.23,85.00,73.76
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,3.09,6.18,100.00,17.50,-1.54,58.75,57.84
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,5.17,1.95,25.00,40.74,1.61,32.87,32.34
Operation manager,Marketing manager,37.1,62.4,88.12,8.04,0.48,65.00,97.50,3.78,81.25,78.18
Industrial production manager,Training and development specialist,19.1,56.7,88.10,6.10,-1.44,100.00,95.00,3.77,97.50,93.82
Purchasing manager,Accountant,47.7,57.0,88.07,3.03,-0.91,75.00,100.00,1.97,87.50,85.78
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,1.77,10.09,90.00,37.50,-4.16,63.75,61.10
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,2.35,5.95,100.00,45.00,-1.80,72.50,71.20
Chemical engineer,Medical scientist,21.6,51.8,87.70,-2.82,2.03,32.50,100.00,-2.43,66.25,64.64
Operation manager,Human resources manager,37.1,76.5,87.61,7.01,-1.90,87.50,95.00,4.46,91.25,87.18
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,1.53,-11.09,100.00,37.50,6.31,68.75,64.41
Operation manager,Public relations manager,37.1,66.4,87.47,4.28,1.41,57.50,100.00,1.44,78.75,77.62
Training and development manager,Social and community service manager,48.0,71.7,87.29,4.63,1.22,100.00,60.00,1.70,80.00,78.64
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.14,-0.13,97.50,30.00,0.63,63.75,63.35
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,1.41,1.05,100.00,45.00,0.18,72.50,72.37
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,12.25,-2.47,67.50,73.68,7.36,70.59,65.40
Purchasing manager,Training and development specialist,47.7,56.7,86.71,10.20,2.49,100.00,82.50,3.86,91.25,87.73
Web developer,Graphic designer,19.4,54.7,86.62,4.03,0.19,82.50,94.59,1.92,88.55,86.85
Purchasing manager,Social and community service manager,47.7,71.7,86.53,9.45,-2.58,100.00,92.50,6.01,96.25,90.46
Chemical engineer,Biological scientist,21.6,55.0,86.36,2.22,-1.73,42.50,100.00,1.97,71.25,69.84
Dentist,Dental hygienist,39.5,95.7,86.25,23.59,-45.72,78.95,100.00,34.65,89.47,58.47
Software quality tester,Operations research analyst,44.1,55.0,86.23,6.34,4.51,32.50,95.00,0.91,63.75,63.17
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-0.08,2.60,70.00,64.86,-1.34,67.43,66.53
Information security analyst,Training and development specialist,19.3,56.7,85.97,1.43,1.24,100.00,82.50,0.09,91.25,91.16
Software developer,Graphic designer,20.2,54.7,85.82,-2.23,-0.39,92.50,89.19,-0.92,90.84,90.01
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,2.95,-9.94,100.00,47.50,6.44,73.75,69.00
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,3.87,0.16,100.00,95.00,1.85,97.50,95.69
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,3.72,2.13,96.43,72.73,0.80,84.58,83.90
Lawyer,Paralegal,39.5,83.0,85.66,0.83,-4.67,100.00,22.50,2.75,61.25,59.56
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,3.04,-2.15,100.00,70.00,2.60,85.00,82.79
Operation manager,Social and community service manager,37.1,71.7,85.47,5.27,0.74,100.00,75.00,2.27,87.50,85.52
Industrial production manager,Social and community service manager,19.1,71.7,85.20,4.59,-4.27,100.00,82.50,4.43,91.25,87.21
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,10.60,0.55,64.29,42.50,5.02,53.39,50.71
Property assessor,Insurance underwriter,34.2,56.9,85.13,7.88,5.00,20.00,92.50,1.44,56.25,55.44
Operation manager,Human resources worker,37.1,76.5,84.98,5.52,-3.64,100.00,52.50,4.58,76.25,72.76
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.69,2.49,100.00,32.50,-1.59,66.25,65.20
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,5.94,-6.01,12.12,90.00,5.98,51.06,48.01
Postsecondary teacher,School psychologist,46.6,87.9,84.73,7.11,3.30,97.50,15.62,1.90,56.56,55.49
Industrial production manager,Accountant,19.1,57.0,84.49,2.03,-3.34,97.50,97.50,2.68,97.50,94.88
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,3.67,0.14,97.50,92.50,1.77,95.00,93.32
Facilities manager,Social and human service assistant,23.4,75.3,84.45,13.90,-9.15,97.50,82.50,11.52,90.00,79.63
Chemical technician,Medical scientist,35.0,51.8,84.20,-5.59,3.26,14.29,100.00,-4.43,57.14,54.61
Counter and rental clerk,Order clerk,38.7,58.3,84.14,4.36,4.53,93.75,87.50,-0.09,90.62,90.55
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,7.08,-6.64,92.50,82.76,6.86,87.63,81.62
Chemical technician,Biological scientist,35.0,55.0,83.89,4.13,2.34,32.14,97.30,0.90,64.72,64.14
Cost estimator,Accountant,17.7,57.0,83.72,7.59,-3.16,57.50,100.00,5.38,78.75,74.52
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,5.78,6.63,100.00,12.50,-0.43,56.25,56.01
Food service manager,Food preparation worker,46.7,58.7,83.62,2.26,0.86,82.50,100.00,0.70,91.25,90.61
Operation manager,Accountant,37.1,57.0,83.57,2.27,-0.02,82.50,92.50,1.15,87.50,86.50
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,9.21,0.89,75.00,69.57,4.16,72.28,69.28
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,9.13,5.59,46.43,81.82,1.77,64.12,62.99
Software developer,Advertising sales agent,20.2,52.7,83.02,2.93,-0.88,100.00,92.31,1.91,96.15,94.32
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,2.02,5.40,80.56,81.48,-1.69,81.02,79.65
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,9.46,-2.47,57.14,76.32,5.96,66.73,62.75
Cost estimator,Insurance underwriter,17.7,56.9,82.88,8.40,-2.10,25.00,100.00,5.25,62.50,59.22
Materials engineer,Medical scientist,13.5,51.8,82.86,-1.77,1.15,72.50,100.00,-1.46,86.25,84.99
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,8.20,2.20,92.86,97.50,3.00,95.18,92.33
Property assessor,Accountant,34.2,57.0,82.77,9.11,-2.38,90.00,90.00,5.75,90.00,84.83
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,7.08,12.18,97.50,50.00,-2.55,73.75,71.87
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,2.71,-4.10,50.00,100.00,3.41,75.00,72.45
Painter,Artist,10.4,51.6,82.54,6.53,-4.58,48.57,65.00,5.55,56.79,53.63
Software developer,Accountant,20.2,57.0,82.50,1.34,-3.30,100.00,100.00,2.32,100.00,97.68
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,7.33,2.52,90.00,52.63,2.41,71.32,69.60
Operation manager,Compliance officer,37.1,51.8,82.41,4.41,-1.98,40.00,100.00,3.19,70.00,67.76
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-4.10,11.93,12.50,81.58,-8.01,47.04,43.27
Materials engineer,Biological scientist,13.5,55.0,82.14,-1.86,0.26,80.00,97.30,-1.06,88.65,87.71
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.21,4.54,100.00,61.54,-2.16,80.77,79.02
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.15,-1.37,97.50,68.42,1.76,82.96,81.50
Property assessor,Tax preparer,34.2,66.3,81.93,14.60,-0.13,65.00,94.59,7.36,79.80,73.92
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.88,2.65,93.75,73.91,-0.89,83.83,83.09
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,7.47,6.16,53.57,96.15,0.65,74.86,74.37
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,5.71,-6.36,71.43,93.75,6.04,82.59,77.60
Operation manager,Public relations specialist,37.1,76.2,81.53,3.02,-3.99,87.50,97.50,3.51,92.50,89.26
Property assessor,Real estate broker,34.2,57.0,81.51,5.23,2.70,25.00,100.00,1.27,62.50,61.71
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,8.47,-2.99,53.57,100.00,5.73,76.79,72.39
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,8.51,-4.53,92.50,57.89,6.52,75.20,70.29
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.29,3.05,72.50,100.00,-2.17,86.25,84.38
Information security analyst,Accountant,19.3,57.0,81.08,-1.66,2.09,90.00,97.50,-1.87,93.75,91.99
Web developer,Advertising sales agent,19.4,52.7,81.04,3.83,-2.83,100.00,100.00,3.33,100.00,96.67
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.10,1.44,90.00,100.00,-0.17,95.00,94.84
Computer support specialist,Customer service representative,26.2,65.3,80.93,7.49,-3.89,55.00,100.00,5.69,77.50,73.09
Software developer,Customer service representative,20.2,65.3,80.93,5.88,-7.04,92.50,96.43,6.46,94.46,88.37
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-3.83,4.50,56.25,40.54,-4.17,48.40,46.38
Surgeon,Medical scientist,20.0,51.8,80.81,3.99,0.23,93.55,84.21,1.88,88.88,87.21
Operation manager,Insurance underwriter,37.1,56.9,80.69,4.12,1.48,30.00,97.50,1.32,63.75,62.91
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,2.77,-2.09,100.00,87.50,2.43,93.75,91.47
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,5.86,-5.35,92.50,69.57,5.60,81.03,76.49
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,2.79,0.93,100.00,47.50,0.93,73.75,73.06
Information security analyst,Executive secretary,19.3,90.0,80.53,14.69,-14.56,70.00,100.00,14.63,85.00,72.57
Property assessor,Loan officer,34.2,51.6,80.52,4.79,9.86,40.00,89.74,-2.53,64.87,63.23
Software developer,Insurance sales agent,20.2,54.9,80.48,3.42,-5.24,100.00,100.00,4.33,100.00,95.67
Lawyer,Accountant,39.5,57.0,80.39,0.41,-5.83,100.00,65.00,3.12,82.50,79.92
Information security analyst,Social and community service manager,19.3,71.7,80.27,1.25,-3.95,100.00,85.00,2.60,92.50,90.09
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.53,-3.37,100.00,100.00,2.45,100.00,97.55
Software developer,Public relations specialist,20.2,76.2,79.88,4.06,-10.92,97.50,92.50,7.49,95.00,87.88
Cook,Baker,39.8,65.5,79.84,1.12,-0.34,97.50,100.00,0.73,98.75,98.03
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,2.77,2.79,83.33,78.26,-0.01,80.80,80.79
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,5.52,1.33,100.00,95.00,2.09,97.50,95.46
Lawyer,Legal secretary,39.5,96.4,79.62,5.96,-25.36,100.00,37.93,15.66,68.97,58.17
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,11.58,-3.54,45.45,100.00,7.56,72.73,67.23
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,3.02,4.89,100.00,95.24,-0.93,97.62,96.71
Property assessor,Social and community service manager,34.2,71.7,79.29,9.04,-0.64,92.50,62.50,4.84,77.50,73.75
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.74,-0.38,100.00,100.00,-0.18,100.00,99.82
Web developer,Customer service representative,19.4,65.3,79.26,3.76,-4.21,80.00,100.00,3.99,90.00,86.41
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.28,-3.43,100.00,100.00,1.85,100.00,98.15
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.52,5.08,100.00,70.00,-1.78,85.00,83.49
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.41,12.15,97.50,25.64,-5.87,61.57,57.95
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,2.06,4.90,100.00,72.73,-1.42,86.36,85.14
Software quality tester,Customer service representative,44.1,65.3,78.93,5.34,-3.77,87.50,100.00,4.56,93.75,89.48
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,2.70,3.82,87.50,97.50,-0.56,92.50,91.98
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.32,-7.62,100.00,82.50,3.97,91.25,87.63
Software developer,Insurance underwriter,20.2,56.9,78.63,7.47,0.60,87.50,100.00,3.43,93.75,90.53
Property assessor,Insurance sales agent,34.2,54.9,78.62,8.15,0.70,30.00,100.00,3.72,65.00,62.58
Software quality tester,Graphic designer,44.1,54.7,78.60,-1.41,1.86,70.00,100.00,-1.63,85.00,83.61
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,10.84,3.85,60.00,73.68,3.50,66.84,64.51
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,4.16,7.43,100.00,90.91,-1.64,95.45,93.89
Lawyer,Insurance underwriter,39.5,56.9,78.48,1.66,-2.41,100.00,60.00,2.03,80.00,78.37
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.67,-3.41,100.00,78.26,2.04,89.13,87.31
Database administrator,Executive secretary,30.8,90.0,78.39,21.49,-9.64,50.00,100.00,15.56,75.00,63.33
Lawyer,Loan officer,39.5,51.6,78.35,-0.69,3.67,100.00,48.72,-2.18,74.36,72.74
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,2.93,8.26,100.00,85.00,-2.66,92.50,90.04
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,4.10,-4.37,72.22,91.30,4.23,81.76,78.30
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,4.34,4.92,91.67,97.50,-0.29,94.58,94.31
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.59,-4.92,100.00,96.88,3.25,98.44,95.24
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.10,3.10,100.00,100.00,-1.60,100.00,98.40
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,8.13,-1.74,52.78,100.00,4.93,76.39,72.62
Cost estimator,Graphic designer,17.7,54.7,78.03,2.70,0.54,100.00,100.00,1.08,100.00,98.92
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,1.06,-3.00,100.00,86.36,2.03,93.18,91.29
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,7.17,4.80,90.00,30.00,1.19,60.00,59.29
Food service manager,Lodging manager,46.7,61.6,78.00,0.49,0.25,100.00,100.00,0.12,100.00,99.88
Software quality tester,Advertising sales agent,44.1,52.7,77.98,7.21,6.92,85.00,100.00,0.15,92.50,92.37
Software quality tester,Insurance underwriter,44.1,56.9,77.97,4.87,2.85,37.50,100.00,1.01,68.75,68.05
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.81,4.63,100.00,85.00,-2.72,92.50,89.99
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,4.16,-3.16,93.75,82.61,3.66,88.18,84.95
Web developer,Public relations specialist,19.4,76.2,77.89,5.06,-12.48,100.00,95.00,8.77,97.50,88.95
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,1.05,-4.88,100.00,92.50,2.96,96.25,93.40
Photographer,Artist,48.5,51.6,77.87,-0.52,2.10,82.50,97.50,-1.31,90.00,88.82
Database administrator,Compliance officer,30.8,51.8,77.85,8.93,-1.61,47.50,100.00,5.27,73.75,69.86
Chief executive,Executive secretary,30.6,90.0,77.82,32.56,-28.96,62.50,91.67,30.76,77.08,53.37
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,8.60,9.47,69.44,100.00,-0.44,84.72,84.35
Cost estimator,Advertising sales agent,17.7,52.7,77.74,10.07,0.93,95.00,100.00,4.57,97.50,93.05
Surgeon,Physician assistant,20.0,68.8,77.67,4.70,-1.62,77.42,100.00,3.16,88.71,85.91
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,11.40,1.61,96.30,85.19,4.89,90.74,86.30
Web developer,Insurance sales agent,19.4,54.9,77.45,3.40,-7.27,100.00,100.00,5.34,100.00,94.66
Cost estimator,Public relations specialist,17.7,76.2,77.43,9.38,-4.43,70.00,100.00,6.91,85.00,79.13
Logistician,Compliance officer,38.7,51.8,77.42,3.54,-0.38,50.00,100.00,1.96,75.00,73.53
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-0.91,1.35,97.50,100.00,-1.13,98.75,97.64
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.13,3.88,100.00,100.00,-2.01,100.00,97.99
Property assessor,Lodging manager,34.2,61.6,77.25,5.16,4.27,100.00,82.50,0.45,91.25,90.84
Software quality tester,Insurance sales agent,44.1,54.9,77.18,2.63,1.98,72.50,100.00,0.33,86.25,85.97
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,3.80,2.92,100.00,95.00,0.44,97.50,97.07
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-1.40,3.53,77.27,100.00,-2.46,88.64,86.45
Computer systems manager,Compliance officer,27.7,51.8,77.12,4.78,-1.51,75.00,100.00,3.15,87.50,84.75
Database administrator,File Clerk,30.8,76.0,77.11,3.66,-0.58,97.50,84.00,2.12,90.75,88.83
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,2.91,2.05,86.11,100.00,0.43,93.06,92.66
Database administrator,Billing and posting clerk,30.8,91.4,77.03,5.52,-10.22,95.00,86.96,7.87,90.98,83.82
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,8.84,-1.07,75.00,95.65,4.96,85.33,81.10
Property assessor,Executive secretary,34.2,90.0,76.98,22.38,-11.02,40.00,95.83,16.70,67.92,56.58
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,8.94,0.38,65.00,81.48,4.28,73.24,70.10
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,9.02,-5.31,97.50,76.32,7.16,86.91,80.68
Database administrator,Receptionist,30.8,89.1,76.82,9.07,-4.59,95.00,100.00,6.83,97.50,90.84
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,-0.20,13.58,100.00,40.00,-6.89,70.00,65.18
