occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Information security analyst,Training and development specialist,19.3,56.7,85.97,-1.04,-2.20,27.50,0.00,0.58,13.75,13.67
Software developer,Graphic designer,20.2,54.7,85.82,1.47,1.59,20.00,18.92,-0.06,19.46,19.45
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,6.03,-2.30,20.00,0.00,4.16,10.00,9.58
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-0.75,1.67,12.50,20.00,-1.21,16.25,16.05
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.81,-0.03,0.00,0.00,0.42,0.00,0.00
Lawyer,Paralegal,39.5,83.0,85.66,5.11,-3.88,90.00,0.00,4.49,45.00,42.98
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,4.33,-1.49,12.50,15.00,2.91,13.75,13.35
Operation manager,Social and community service manager,37.1,71.7,85.47,0.92,-0.23,22.50,0.00,0.58,11.25,11.19
Industrial production manager,Social and community service manager,19.1,71.7,85.20,3.51,-1.39,7.50,0.00,2.45,3.75,3.66
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,1.37,-1.56,0.00,0.00,1.46,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.06,-2.15,0.00,20.00,1.10,10.00,9.89
Operation manager,Human resources worker,37.1,76.5,84.98,1.19,-2.42,12.50,0.00,1.80,6.25,6.14
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-3.02,0.81,5.00,0.00,-1.91,2.50,2.45
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,1.31,-3.52,36.36,52.50,2.42,44.43,43.36
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.28,-2.94,10.00,0.00,1.61,5.00,4.92
Industrial production manager,Accountant,19.1,57.0,84.49,1.73,-0.34,5.00,77.50,1.03,41.25,40.82
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,1.46,-2.03,15.00,0.00,1.74,7.50,7.37
Facilities manager,Social and human service assistant,23.4,75.3,84.45,8.81,-2.65,27.50,0.00,5.73,13.75,12.96
Chemical technician,Medical scientist,35.0,51.8,84.20,3.01,1.28,0.00,21.05,0.87,10.53,10.43
Counter and rental clerk,Order clerk,38.7,58.3,84.14,1.34,-2.11,18.75,56.25,1.73,37.50,36.85
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,1.64,-1.70,10.00,0.00,1.67,5.00,4.92
Chemical technician,Biological scientist,35.0,55.0,83.89,3.58,-1.44,0.00,21.62,2.51,10.81,10.54
Cost estimator,Accountant,17.7,57.0,83.72,0.17,0.10,5.00,45.00,0.03,25.00,24.99
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.17,-2.05,5.00,0.00,1.11,2.50,2.47
Food service manager,Food preparation worker,46.7,58.7,83.62,3.03,1.95,40.00,40.00,0.54,40.00,39.79
Operation manager,Accountant,37.1,57.0,83.57,0.15,1.86,10.00,45.00,-0.85,27.50,27.27
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,1.08,-1.62,0.00,17.39,1.35,8.70,8.58
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.17,0.24,0.00,9.09,-0.03,4.55,4.54
Software developer,Advertising sales agent,20.2,52.7,83.02,4.44,-0.32,50.00,0.00,2.38,25.00,24.41
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.12,-1.45,0.00,0.00,0.66,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,1.07,-1.47,0.00,0.00,1.27,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.54,-2.83,5.00,35.00,1.69,20.00,19.66
Materials engineer,Medical scientist,13.5,51.8,82.86,1.79,0.85,0.00,57.89,0.47,28.95,28.81
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,1.98,-1.93,0.00,0.00,1.95,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,-0.01,1.17,0.00,72.50,-0.59,36.25,36.04
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-0.08,-4.55,5.00,3.12,2.24,4.06,3.97
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-0.40,-0.48,0.00,50.00,0.04,25.00,24.99
Painter,Artist,10.4,51.6,82.54,8.81,1.57,45.71,15.00,3.62,30.36,29.26
Software developer,Accountant,20.2,57.0,82.50,2.86,2.00,22.50,55.00,0.43,38.75,38.58
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-1.32,-2.25,10.00,5.26,0.46,7.63,7.60
Operation manager,Compliance officer,37.1,51.8,82.41,0.66,1.17,2.50,17.50,-0.25,10.00,9.97
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,3.31,0.29,9.38,28.95,1.51,19.16,18.87
Materials engineer,Biological scientist,13.5,55.0,82.14,2.44,-1.67,0.00,64.86,2.06,32.43,31.77
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,1.84,0.19,45.00,0.00,0.83,22.50,22.31
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,2.77,-2.84,25.00,5.26,2.80,15.13,14.71
Property assessor,Tax preparer,34.2,66.3,81.93,0.94,-2.87,0.00,16.22,1.90,8.11,7.95
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.34,-2.95,37.50,17.39,1.64,27.45,26.99
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.10,0.41,0.00,0.00,-0.15,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.71,-0.30,0.00,37.50,0.50,18.75,18.66
Operation manager,Public relations specialist,37.1,76.2,81.53,3.34,-2.88,22.50,0.00,3.11,11.25,10.90
Property assessor,Real estate broker,34.2,57.0,81.51,-0.01,-0.50,0.00,32.50,0.24,16.25,16.21
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.00,-3.75,0.00,25.00,2.87,12.50,12.14
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,5.72,-2.90,15.00,0.00,4.31,7.50,7.18
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-2.30,-2.23,15.00,45.00,-0.03,30.00,29.99
Information security analyst,Accountant,19.3,57.0,81.08,-3.19,1.31,37.50,52.50,-2.25,45.00,43.99
Web developer,Advertising sales agent,19.4,52.7,81.04,4.14,-0.76,50.00,0.00,2.45,25.00,24.39
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.29,-3.09,15.00,0.00,2.19,7.50,7.34
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.75,-5.23,2.50,3.57,3.99,3.04,2.91
Software developer,Customer service representative,20.2,65.3,80.93,5.72,-6.16,30.00,10.71,5.94,20.36,19.15
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,2.71,-1.85,25.00,35.14,2.28,30.07,29.38
Surgeon,Medical scientist,20.0,51.8,80.81,12.83,-1.33,64.52,60.53,7.08,62.52,58.09
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.40,-1.66,5.00,30.00,0.63,17.50,17.39
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.81,-0.50,20.00,0.00,-0.16,10.00,9.98
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-1.48,-2.07,25.00,17.39,0.29,21.20,21.13
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,4.21,-1.30,12.50,15.00,2.76,13.75,13.37
Information security analyst,Executive secretary,19.3,90.0,80.53,3.56,-17.04,5.00,20.83,10.30,12.92,11.59
Property assessor,Loan officer,34.2,51.6,80.52,-0.14,2.37,0.00,17.95,-1.26,8.97,8.86
Software developer,Insurance sales agent,20.2,54.9,80.48,4.21,-1.89,42.50,4.55,3.05,23.52,22.80
Lawyer,Accountant,39.5,57.0,80.39,3.38,1.90,100.00,42.50,0.74,71.25,70.72
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.12,-0.60,45.00,0.00,0.36,22.50,22.42
Information security analyst,Public relations specialist,19.3,76.2,80.07,2.19,-3.55,50.00,5.00,2.87,27.50,26.71
Software developer,Public relations specialist,20.2,76.2,79.88,6.84,-4.40,37.50,2.50,5.62,20.00,18.88
Cook,Baker,39.8,65.5,79.84,0.59,8.36,95.00,95.00,-3.89,95.00,91.31
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.47,-1.84,0.00,17.39,0.69,8.70,8.64
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.73,-2.37,25.00,0.00,1.55,12.50,12.31
Lawyer,Legal secretary,39.5,96.4,79.62,7.85,-11.92,90.00,0.00,9.88,45.00,40.55
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.36,-2.45,0.00,32.50,1.91,16.25,15.94
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-0.45,-0.65,53.57,0.00,0.10,26.79,26.76
Property assessor,Social and community service manager,34.2,71.7,79.29,1.42,0.07,0.00,0.00,0.67,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,79.28,3.82,-1.19,35.00,83.78,2.50,59.39,57.91
Web developer,Customer service representative,19.4,65.3,79.26,5.00,-7.50,30.00,32.14,6.25,31.07,29.13
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.30,-6.14,27.50,39.29,4.22,33.39,31.98
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,2.51,-4.02,0.00,75.00,3.27,37.50,36.28
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.34,0.85,0.00,0.00,-0.26,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.27,-0.48,0.00,0.00,0.38,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,0.90,-3.99,0.00,21.43,2.44,10.71,10.45
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-1.46,-1.28,20.00,32.50,-0.09,26.25,26.23
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,1.78,-0.10,35.00,0.00,0.94,17.50,17.34
Software developer,Insurance underwriter,20.2,56.9,78.63,2.42,-1.98,17.50,32.50,2.20,25.00,24.45
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.01,-0.16,0.00,4.55,0.07,2.27,2.27
Software quality tester,Graphic designer,44.1,54.7,78.60,-2.35,5.28,0.00,37.84,-3.82,18.92,18.20
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.27,-1.35,0.00,5.26,0.81,2.63,2.61
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.97,-2.62,53.57,9.09,1.80,31.33,30.77
Lawyer,Insurance underwriter,39.5,56.9,78.48,3.75,-2.78,92.50,2.50,3.27,47.50,45.95
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,3.10,-2.94,42.50,26.09,3.02,34.29,33.26
Database administrator,Executive secretary,30.8,90.0,78.39,5.81,-15.65,0.00,20.83,10.73,10.42,9.30
Lawyer,Loan officer,39.5,51.6,78.35,3.65,1.65,95.00,0.00,1.00,47.50,47.02
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.69,-4.66,12.50,2.50,2.68,7.50,7.30
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.00,-1.84,0.00,8.70,0.92,4.35,4.31
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,1.63,-2.07,0.00,0.00,1.85,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.66,-2.53,10.00,75.00,2.09,42.50,41.61
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,1.22,0.50,62.50,13.64,0.36,38.07,37.93
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.95,-3.87,0.00,28.57,2.41,14.29,13.94
Cost estimator,Graphic designer,17.7,54.7,78.03,-1.00,2.52,10.00,21.62,-1.76,15.81,15.53
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,2.10,-2.10,47.50,9.09,2.10,28.30,27.70
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.37,-4.09,7.50,10.00,2.23,8.75,8.55
Food service manager,Lodging manager,46.7,61.6,78.00,0.55,0.15,85.00,27.50,0.20,56.25,56.14
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.44,0.43,0.00,3.85,-0.44,1.92,1.91
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-1.33,0.11,0.00,75.00,-0.72,37.50,37.23
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.83,-1.74,80.00,87.50,1.29,83.75,82.67
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.11,-2.58,25.00,26.09,1.85,25.54,25.07
Web developer,Public relations specialist,19.4,76.2,77.89,5.96,-4.84,37.50,2.50,5.40,20.00,18.92
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,2.82,-3.35,17.50,2.50,3.08,10.00,9.69
Photographer,Artist,48.5,51.6,77.87,4.07,3.83,77.50,47.50,0.12,62.50,62.43
Database administrator,Compliance officer,30.8,51.8,77.85,0.38,0.22,0.00,22.50,0.08,11.25,11.24
Chief executive,Executive secretary,30.6,90.0,77.82,8.67,-13.15,5.00,4.17,10.91,4.58,4.08
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-0.37,0.66,0.00,3.85,-0.51,1.92,1.91
Cost estimator,Advertising sales agent,17.7,52.7,77.74,1.67,-0.50,32.50,3.85,1.09,18.17,17.98
Surgeon,Physician assistant,20.0,68.8,77.67,11.10,-4.45,45.16,12.50,7.78,28.83,26.59
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,3.05,-3.26,0.00,0.00,3.15,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,4.30,-2.81,52.50,9.09,3.56,30.80,29.70
Cost estimator,Public relations specialist,17.7,76.2,77.43,4.15,-4.38,42.50,0.00,4.27,21.25,20.34
Logistician,Compliance officer,38.7,51.8,77.42,1.64,0.53,2.50,30.00,0.55,16.25,16.16
Mechanical engineer,Medical scientist,10.1,51.8,77.42,3.54,0.56,7.50,81.58,1.49,44.54,43.88
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.05,1.29,72.50,7.69,-0.12,40.10,40.05
Property assessor,Lodging manager,34.2,61.6,77.25,-1.37,2.01,0.00,57.50,-1.69,28.75,28.26
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.48,-0.77,0.00,13.64,0.14,6.82,6.81
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,1.45,-2.12,12.50,100.00,1.78,56.25,55.25
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.49,0.00,0.00,5.00,-0.25,2.50,2.49
Computer systems manager,Compliance officer,27.7,51.8,77.12,2.46,-0.22,12.50,15.00,1.34,13.75,13.57
Database administrator,File Clerk,30.8,76.0,77.11,-0.59,-1.97,5.00,4.00,0.69,4.50,4.47
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.11,-0.82,0.00,0.00,-0.14,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.28,-2.04,5.00,0.00,1.16,2.50,2.47
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.61,-1.79,0.00,17.39,1.20,8.70,8.59
Property assessor,Executive secretary,34.2,90.0,76.98,10.07,-20.57,0.00,70.83,15.32,35.42,29.99
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.45,-1.45,0.00,0.00,0.95,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,4.77,-3.96,20.00,2.63,4.36,11.32,10.82
Database administrator,Receptionist,30.8,89.1,76.82,4.58,-17.14,5.00,35.71,10.86,20.36,18.15
