occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Purchasing manager,Social and community service manager,47.7,71.7,30.00,0.00,7.50,15.00,13.88
Chemical engineer,Biological scientist,21.6,55.0,12.50,45.95,6.49,29.22,27.33
Dentist,Dental hygienist,39.5,95.7,15.79,33.33,19.51,24.56,19.77
Software quality tester,Operations research analyst,44.1,55.0,0.00,17.50,0.00,8.75,8.75
Web and digital interface designer,Graphic designer,42.7,54.7,5.00,10.81,-1.30,7.91,7.80
Information security analyst,Training and development specialist,19.3,56.7,27.50,0.00,-6.25,13.75,12.89
Software developer,Graphic designer,20.2,54.7,20.00,18.92,3.90,19.46,18.70
Architectural and engineering manager,Social and community service manager,12.8,71.7,20.00,0.00,5.00,10.00,9.50
Web and digital interface designer,Operations research analyst,42.7,55.0,12.50,20.00,1.25,16.25,16.05
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,90.00,0.00,3.75,45.00,43.31
Architectural and engineering manager,Operations research analyst,12.8,55.0,12.50,15.00,7.50,13.75,12.72
Operation manager,Social and community service manager,37.1,71.7,22.50,0.00,-1.25,11.25,11.11
Industrial production manager,Social and community service manager,19.1,71.7,7.50,0.00,2.50,3.75,3.66
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,0.00,0.00,1.47,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,0.00,20.00,11.25,10.00,8.88
Operation manager,Human resources worker,37.1,76.5,12.50,0.00,2.50,6.25,6.09
Computer systems analyst,Operations research analyst,37.8,55.0,5.00,0.00,-3.75,2.50,2.41
Building cleaner,Housekeeping cleaner,38.7,88.4,36.36,52.50,5.48,44.43,42.00
Postsecondary teacher,School psychologist,46.6,87.9,10.00,0.00,-2.78,5.00,4.86
Industrial production manager,Accountant,19.1,57.0,5.00,77.50,7.50,41.25,38.16
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,15.00,0.00,1.25,7.50,7.41
Facilities manager,Social and human service assistant,23.4,75.3,27.50,0.00,15.00,13.75,11.69
Chemical technician,Medical scientist,35.0,51.8,0.00,21.05,-1.52,10.53,10.37
Counter and rental clerk,Order clerk,38.7,58.3,18.75,56.25,10.42,37.50,33.59
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,10.00,0.00,5.80,5.00,4.71
Chemical technician,Biological scientist,35.0,55.0,0.00,21.62,10.77,10.81,9.65
Cost estimator,Accountant,17.7,57.0,5.00,45.00,1.25,25.00,24.69
Postsecondary teacher,Teaching assistant,46.6,79.5,5.00,0.00,-1.25,2.50,2.47
Food service manager,Food preparation worker,46.7,58.7,40.00,40.00,13.75,40.00,34.50
Operation manager,Accountant,37.1,57.0,10.00,45.00,-3.75,27.50,26.47
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,17.39,3.92,8.70,8.35
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,0.00,9.09,-2.00,4.55,4.45
Software developer,Advertising sales agent,20.2,52.7,50.00,0.00,12.12,25.00,21.97
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,5.00,35.00,12.50,20.00,17.50
Materials engineer,Medical scientist,13.5,51.8,0.00,57.89,-2.56,28.95,28.21
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,0.00,0.00,0.00,0.00,0.00
Property assessor,Accountant,34.2,57.0,0.00,72.50,-1.25,36.25,35.80
Postsecondary teacher,Special education teacher,46.6,86.6,5.00,3.12,2.78,4.06,3.95
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,50.00,8.82,25.00,22.79
Painter,Artist,10.4,51.6,45.71,15.00,12.00,30.36,26.71
Software developer,Accountant,20.2,57.0,22.50,55.00,5.00,38.75,36.81
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,10.00,5.26,5.13,7.63,7.24
Operation manager,Compliance officer,37.1,51.8,2.50,17.50,-8.75,10.00,9.12
Chemists and materials scientist,Medical scientist,36.0,51.8,9.38,28.95,8.57,19.16,17.52
Materials engineer,Biological scientist,13.5,55.0,0.00,64.86,6.49,32.43,30.33
Web and digital interface designer,Advertising sales agent,42.7,52.7,45.00,0.00,6.06,22.50,21.14
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,25.00,5.26,5.13,15.13,14.36
Property assessor,Tax preparer,34.2,66.3,0.00,16.22,3.90,8.11,7.79
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,37.50,17.39,2.56,27.45,26.74
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,37.50,5.00,18.75,17.81
Operation manager,Public relations specialist,37.1,76.2,22.50,0.00,3.75,11.25,10.83
Property assessor,Real estate broker,34.2,57.0,0.00,32.50,3.75,16.25,15.64
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,25.00,8.93,12.50,11.38
Software developer,Insurance claims and policy processing clerk,20.2,80.1,15.00,0.00,5.13,7.50,7.12
Information security analyst,Insurance underwriter,19.3,56.9,15.00,45.00,5.00,30.00,28.50
Information security analyst,Accountant,19.3,57.0,37.50,52.50,-15.00,45.00,38.25
Web developer,Advertising sales agent,19.4,52.7,50.00,0.00,6.06,25.00,23.48
Postsecondary teacher,Public relations specialist,46.6,76.2,15.00,0.00,0.00,7.50,7.50
Computer support specialist,Customer service representative,26.2,65.3,2.50,3.57,0.00,3.04,3.04
Software developer,Customer service representative,20.2,65.3,30.00,10.71,13.24,20.36,17.66
Chemists and materials scientist,Biological scientist,36.0,55.0,25.00,35.14,8.70,30.07,27.45
Surgeon,Medical scientist,20.0,51.8,64.52,60.53,24.64,62.52,47.12
Operation manager,Insurance underwriter,37.1,56.9,5.00,30.00,7.50,17.50,16.19
Postsecondary teacher,Social and community service manager,46.6,71.7,20.00,0.00,-2.50,10.00,9.75
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,25.00,17.39,-3.17,21.20,20.52
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,12.50,15.00,7.50,13.75,12.72
Information security analyst,Executive secretary,19.3,90.0,5.00,20.83,9.38,12.92,11.71
Property assessor,Loan officer,34.2,51.6,0.00,17.95,-8.86,8.97,8.18
Software developer,Insurance sales agent,20.2,54.9,42.50,4.55,9.68,23.52,21.25
Lawyer,Accountant,39.5,57.0,100.00,42.50,-1.25,71.25,70.36
Information security analyst,Social and community service manager,19.3,71.7,45.00,0.00,-8.75,22.50,20.53
Information security analyst,Public relations specialist,19.3,76.2,50.00,5.00,0.00,27.50,27.50
Software developer,Public relations specialist,20.2,76.2,37.50,2.50,12.50,20.00,17.50
Cook,Baker,39.8,65.5,95.00,95.00,-3.75,95.00,91.44
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,0.00,17.39,1.69,8.70,8.55
Postsecondary teacher,Social and human service assistant,46.6,75.3,25.00,0.00,1.25,12.50,12.34
Lawyer,Legal secretary,39.5,96.4,90.00,0.00,13.04,45.00,39.13
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,32.50,4.84,16.25,15.46
Chemical technician,Miscellaneous health technician,35.0,72.7,53.57,0.00,-2.04,26.79,26.24
Property assessor,Social and community service manager,34.2,71.7,0.00,0.00,0.00,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,35.00,83.78,11.69,59.39,52.45
Web developer,Customer service representative,19.4,65.3,30.00,32.14,14.71,31.07,26.50
Web and digital interface designer,Customer service representative,42.7,65.3,27.50,39.29,16.18,33.39,27.99
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,0.00,75.00,7.50,37.50,34.69
Personal financial advisor,Loan officer,32.6,51.6,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,0.00,21.43,1.47,10.71,10.56
Postsecondary teacher,Insurance underwriter,46.6,56.9,20.00,32.50,3.75,26.25,25.27
Web and digital interface designer,Social and community service manager,42.7,71.7,35.00,0.00,0.00,17.50,17.50
Software developer,Insurance underwriter,20.2,56.9,17.50,32.50,8.75,25.00,22.81
Property assessor,Insurance sales agent,34.2,54.9,0.00,4.55,0.00,2.27,2.27
Software quality tester,Graphic designer,44.1,54.7,0.00,37.84,-9.09,18.92,17.20
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,5.26,2.56,2.63,2.56
Chemical technician,Ophthalmic medical technician,35.0,73.7,53.57,9.09,5.13,31.33,29.72
Lawyer,Insurance underwriter,39.5,56.9,92.50,2.50,2.50,47.50,46.31
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,42.50,26.09,9.52,34.29,31.03
Database administrator,Executive secretary,30.8,90.0,0.00,20.83,7.81,10.42,9.60
Lawyer,Loan officer,39.5,51.6,95.00,0.00,0.00,47.50,47.50
Postsecondary teacher,Mental health counselor,46.6,74.6,12.50,2.50,0.00,7.50,7.50
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,8.70,1.69,4.35,4.27
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,10.00,75.00,5.56,42.50,40.14
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,62.50,13.64,12.90,38.07,33.16
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,28.57,6.25,14.29,13.39
Cost estimator,Graphic designer,17.7,54.7,10.00,21.62,-9.09,15.81,14.37
Web and digital interface designer,Insurance sales agent,42.7,54.9,47.50,9.09,4.84,28.30,26.93
Personal financial advisor,Insurance underwriter,32.6,56.9,7.50,10.00,12.50,8.75,7.66
Food service manager,Lodging manager,46.7,61.6,85.00,27.50,-6.25,56.25,52.73
Software quality tester,Advertising sales agent,44.1,52.7,0.00,3.85,0.00,1.92,1.92
Software quality tester,Insurance underwriter,44.1,56.9,0.00,75.00,3.75,37.50,36.09
Printing press operator,Filling machine operator,24.7,57.3,80.00,87.50,12.50,83.75,73.28
Counter and rental clerk,Billing and posting clerk,38.7,91.4,25.00,26.09,-2.56,25.54,24.89
Web developer,Public relations specialist,19.4,76.2,37.50,2.50,10.00,20.00,18.00
Web and digital interface designer,Public relations specialist,42.7,76.2,17.50,2.50,11.25,10.00,8.87
Photographer,Artist,48.5,51.6,77.50,47.50,-3.75,62.50,60.16
Database administrator,Compliance officer,30.8,51.8,0.00,22.50,-3.75,11.25,10.83
Chief executive,Executive secretary,30.6,90.0,5.00,4.17,4.69,4.58,4.37
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,0.00,3.85,1.61,1.92,1.89
Cost estimator,Advertising sales agent,17.7,52.7,32.50,3.85,10.61,18.17,16.25
Surgeon,Physician assistant,20.0,68.8,45.16,12.50,14.08,28.83,24.77
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,52.50,9.09,8.06,30.80,28.31
Cost estimator,Public relations specialist,17.7,76.2,42.50,0.00,15.00,21.25,18.06
Logistician,Compliance officer,38.7,51.8,2.50,30.00,-2.50,16.25,15.84
Mechanical engineer,Medical scientist,10.1,51.8,7.50,81.58,8.97,44.54,40.54
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,72.50,7.69,10.61,40.10,35.84
Property assessor,Lodging manager,34.2,61.6,0.00,57.50,-8.75,28.75,26.23
Software quality tester,Insurance sales agent,44.1,54.9,0.00,13.64,-1.61,6.82,6.71
Wastewater treatment system operator,Filling machine operator,7.3,57.3,12.50,100.00,2.50,56.25,54.84
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,0.00,5.00,0.00,2.50,2.50
Computer systems manager,Compliance officer,27.7,51.8,12.50,15.00,-1.25,13.75,13.58
Database administrator,File Clerk,30.8,76.0,5.00,4.00,-3.08,4.50,4.36
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,0.00,0.00,0.00,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,5.00,0.00,1.59,2.50,2.46
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,17.39,1.59,8.70,8.56
Property assessor,Executive secretary,34.2,90.0,0.00,70.83,31.25,35.42,24.35
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,20.00,2.63,5.13,11.32,10.74
Database administrator,Receptionist,30.8,89.1,5.00,35.71,23.53,20.36,15.57
Personal financial advisor,Mental health counselor,32.6,74.6,47.50,0.00,13.75,23.75,20.48
Cost estimator,Executive secretary,17.7,90.0,2.50,25.00,10.94,13.75,12.25
Cost estimator,Insurance sales agent,17.7,54.9,32.50,0.00,4.84,16.25,15.46
Cost estimator,Tax preparer,17.7,66.3,25.00,8.11,3.90,16.55,15.91
Cost estimator,Real estate broker,17.7,57.0,10.00,20.00,3.75,15.00,14.44
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,22.50,10.53,10.26,16.51,14.82
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,0.00,13.64,0.00,6.82,6.82
Personal financial advisor,Real estate broker,32.6,57.0,0.00,17.50,5.00,8.75,8.31
Lawyer,Public relations specialist,39.5,76.2,95.00,0.00,1.25,47.50,46.91
Materials engineer,Medical appliance technician,13.5,58.9,0.00,7.50,2.50,3.75,3.66
Database administrator,Legal secretary,30.8,96.4,0.00,34.48,26.09,17.24,12.74
Cost estimator,Loan officer,17.7,51.6,7.50,2.56,-3.80,5.03,4.84
Chemical technician,Pharmacy technician,35.0,79.3,10.71,69.23,7.32,39.97,37.05
Chemical technician,Medical appliance technician,35.0,58.9,64.29,17.50,1.47,40.89,40.29
Web developer,Receptionist,19.4,89.1,45.00,35.71,25.00,40.36,30.27
Chief executive,Compliance officer,30.6,51.8,5.00,7.50,-2.50,6.25,6.09
Counter and rental clerk,File Clerk,38.7,76.0,31.25,12.00,-2.44,21.62,21.10
Director,Editor,43.6,56.6,5.00,2.50,1.25,3.75,3.70
Software quality tester,Loan interviewer,44.1,76.9,0.00,12.00,4.62,6.00,5.72
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,12.50,80.00,6.25,46.25,43.36
Counter and rental clerk,Postal service clerk,38.7,54.1,31.25,84.21,11.43,57.73,51.13
Food service manager,Social and human service assistant,46.7,75.3,85.00,0.00,2.50,42.50,41.44
Actor,Artist,47.0,51.6,10.00,62.50,6.25,36.25,33.98
Computer systems manager,Executive secretary,27.7,90.0,10.00,16.67,14.06,13.33,11.46
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,0.00,59.38,8.47,29.69,27.17
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,27.50,3.75,13.75,13.23
Food service manager,Medical and health services manager,46.7,71.8,77.50,57.50,6.25,67.50,63.28
Personal financial advisor,Tax preparer,32.6,66.3,5.00,0.00,1.30,2.50,2.47
Computer systems manager,Loan officer,27.7,51.6,17.50,0.00,-5.06,8.75,8.31
Personal financial advisor,Fundraiser,32.6,74.9,25.00,0.00,5.00,12.50,11.88
Database administrator,Loan officer,30.8,51.6,0.00,2.56,-5.06,1.28,1.22
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,0.00,65.00,4.48,32.50,31.04
Software quality tester,Public relations specialist,44.1,76.2,2.50,7.50,2.50,5.00,4.88
Chemical technician,Medical assistant,35.0,88.8,17.86,42.86,18.37,30.36,24.78
Database administrator,Customer service representative,30.8,65.3,2.50,7.14,5.88,4.82,4.54
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,50.00,18.42,21.79,34.21,26.75
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,45.00,0.00,10.00,22.50,20.25
Database administrator,Advertising sales agent,30.8,52.7,10.00,0.00,0.00,5.00,5.00
Mechanical engineer,Filling machine operator,10.1,57.3,10.00,72.50,8.75,41.25,37.64
Cutting worker,Filling machine operator,31.1,57.3,7.50,87.50,6.25,47.50,44.53
Counter and rental clerk,Customer service representative,38.7,65.3,18.75,64.29,18.18,41.52,33.97
Counter and rental clerk,Cashier,38.7,69.8,18.75,58.33,25.00,38.54,28.91
Emergency medical technician,Veterinary technician,39.4,89.9,50.00,41.67,3.33,45.83,44.31
Computer programmer,Graphic designer,21.5,54.7,12.50,24.32,-1.30,18.41,18.17
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Legal secretary,27.7,96.4,17.50,34.48,36.23,25.99,16.57
Computer support specialist,Receptionist,26.2,89.1,2.50,32.14,22.06,17.32,13.50
Boiler operator,Filling machine operator,7.1,57.3,17.65,82.50,8.11,50.07,46.01
Counter and rental clerk,Receptionist,38.7,89.1,25.00,35.71,31.82,30.36,20.70
Web developer,Loan interviewer,19.4,76.9,17.50,12.00,7.69,14.75,13.62
Dentist,Dental assistant,39.5,92.8,34.21,7.69,21.57,20.95,16.43
Lawyer,Real estate broker,39.5,57.0,92.50,20.00,7.50,56.25,52.03
Logistician,Loan officer,38.7,51.6,10.00,10.26,2.53,10.13,9.87
Lawyer,Mental health counselor,39.5,74.6,97.50,2.50,1.25,50.00,49.38
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,25.00,30.43,4.76,27.72,26.40
Mechanical engineer,Medical appliance technician,10.1,58.9,10.00,7.50,6.25,8.75,8.20
Surgeon,Surgical technologist,20.0,76.9,35.48,16.67,32.43,26.08,17.62
Electrical and electronics engineer,Medical scientist,11.6,51.8,33.33,81.58,11.27,57.46,50.98
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,25.00,82.50,12.50,53.75,47.03
Surgeon,Biological scientist,20.0,55.0,67.74,75.68,16.18,71.71,60.11
Director,Artist,43.6,51.6,5.00,57.50,1.25,31.25,30.86
Occupational health and safety specialist,Customer service representative,17.9,65.3,32.50,64.29,10.29,48.39,43.41
Computer support specialist,Public safety telecommunicator,26.2,78.2,0.00,63.16,8.97,31.58,28.74
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,60.00,34.78,17.46,47.39,39.12
Logistician,Paralegal,38.7,83.0,2.50,55.00,20.00,28.75,23.00
Postal service mail carrier,Postal service clerk,34.7,54.1,70.83,26.32,13.95,48.57,41.80
Printing press operator,Sewing machine operator,24.7,70.7,77.50,100.00,11.25,88.75,78.77
Web developer,Real estate broker,19.4,57.0,25.00,20.00,7.50,22.50,20.81
Construction manager,Real estate broker,10.6,57.0,27.50,22.50,21.25,25.00,19.69
Cutting worker,Sewing machine operator,31.1,70.7,2.50,100.00,5.00,51.25,48.69
