occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Software developer,Customer service representative,20.2,65.3,80.93,-2.02,-4.27,67.50,57.14,1.13,62.32,61.62
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.13,-2.93,12.50,0.00,1.53,6.25,6.15
Surgeon,Medical scientist,20.0,51.8,80.81,-3.41,-2.45,16.13,0.00,-0.48,8.06,8.03
Operation manager,Insurance underwriter,37.1,56.9,80.69,-1.76,0.08,0.00,0.00,-0.92,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-2.21,-0.60,2.50,0.00,-0.80,1.25,1.24
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-1.54,-2.18,7.50,0.00,0.32,3.75,3.74
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,-5.19,-2.00,62.50,2.50,-1.60,32.50,31.98
Information security analyst,Executive secretary,19.3,90.0,80.53,-0.39,-1.84,67.50,0.00,0.72,33.75,33.51
Property assessor,Loan officer,34.2,51.6,80.52,-2.37,-4.99,0.00,51.28,1.31,25.64,25.31
Software developer,Insurance sales agent,20.2,54.9,80.48,-3.38,-2.91,75.00,0.00,-0.24,37.50,37.41
Lawyer,Accountant,39.5,57.0,80.39,-2.97,-1.95,7.50,0.00,-0.51,3.75,3.73
Information security analyst,Social and community service manager,19.3,71.7,80.27,-1.50,-2.32,5.00,12.50,0.41,8.75,8.71
Information security analyst,Public relations specialist,19.3,76.2,80.07,-1.24,-2.30,35.00,0.00,0.53,17.50,17.41
Software developer,Public relations specialist,20.2,76.2,79.88,-0.20,-4.78,2.50,15.00,2.29,8.75,8.55
Cook,Baker,39.8,65.5,79.84,0.83,-1.73,0.00,10.00,1.28,5.00,4.94
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.59,0.82,2.78,0.00,-0.70,1.39,1.38
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-1.07,-1.72,2.50,0.00,0.32,1.25,1.25
Lawyer,Legal secretary,39.5,96.4,79.62,4.46,-3.11,17.50,0.00,3.78,8.75,8.42
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,-0.20,2.83,9.09,0.00,-1.52,4.55,4.48
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.00,-1.31,0.00,0.00,0.15,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,79.29,1.50,-1.96,0.00,65.00,1.73,32.50,31.94
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.09,-3.39,10.00,54.05,1.65,32.03,31.50
Web developer,Customer service representative,19.4,65.3,79.26,-1.35,-2.48,92.50,50.00,0.57,71.25,70.85
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-2.60,-0.21,100.00,28.57,-1.19,64.29,63.52
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,-1.17,-2.48,5.00,10.00,0.65,7.50,7.45
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.82,-1.86,0.00,25.64,-0.48,12.82,12.76
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-0.44,-0.79,0.00,0.00,0.18,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,-1.95,-2.38,90.00,53.57,0.22,71.79,71.63
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-3.97,0.19,10.00,0.00,-2.08,5.00,4.90
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-1.01,-0.70,57.50,0.00,-0.16,28.75,28.70
Software developer,Insurance underwriter,20.2,56.9,78.63,-2.78,-2.58,60.00,0.00,-0.10,30.00,29.97
Property assessor,Insurance sales agent,34.2,54.9,78.62,-1.68,-1.89,0.00,0.00,0.10,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,78.60,-2.65,-2.12,17.50,21.62,-0.26,19.56,19.51
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,-0.77,-1.13,0.00,0.00,0.18,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-2.07,-3.32,0.00,9.09,0.63,4.55,4.52
Lawyer,Insurance underwriter,39.5,56.9,78.48,-4.20,-0.91,25.00,0.00,-1.64,12.50,12.29
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,-2.12,-0.03,92.50,0.00,-1.04,46.25,45.77
Database administrator,Executive secretary,30.8,90.0,78.39,0.40,-2.41,82.50,8.33,1.40,45.42,44.78
Lawyer,Loan officer,39.5,51.6,78.35,-3.24,-1.51,2.50,0.00,-0.87,1.25,1.24
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-2.81,-0.93,2.50,0.00,-0.94,1.25,1.24
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.06,0.12,0.00,0.00,-0.03,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.68,-0.47,61.11,0.00,-0.11,30.56,30.52
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-1.43,-2.15,15.00,46.88,0.36,30.94,30.83
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-2.32,0.24,32.50,0.00,-1.28,16.25,16.04
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,-1.31,2.04,16.67,0.00,-1.67,8.33,8.19
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.29,-3.00,15.00,59.46,1.35,37.23,36.73
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-4.61,0.75,100.00,0.00,-2.68,50.00,48.66
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-2.35,-0.55,0.00,0.00,-0.90,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,78.00,-1.94,-2.60,0.00,0.00,0.33,0.00,0.00
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-2.23,-1.73,0.00,3.85,-0.25,1.92,1.92
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-3.21,-0.64,15.00,0.00,-1.29,7.50,7.40
Printing press operator,Filling machine operator,24.7,57.3,77.95,-1.14,-0.06,10.00,2.50,-0.54,6.25,6.22
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,1.59,0.40,0.00,0.00,0.59,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,77.89,-0.02,-3.04,15.00,0.00,1.51,7.50,7.39
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,-0.96,-0.80,35.00,0.00,-0.08,17.50,17.49
Photographer,Artist,48.5,51.6,77.87,-1.00,-0.51,2.50,0.00,-0.25,1.25,1.25
Database administrator,Compliance officer,30.8,51.8,77.85,-2.42,-3.74,90.00,12.50,0.66,51.25,50.91
Chief executive,Executive secretary,30.6,90.0,77.82,3.20,-2.14,0.00,0.00,2.67,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-1.73,0.89,2.78,0.00,-1.31,1.39,1.37
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-1.38,-2.76,12.50,3.85,0.69,8.17,8.12
Surgeon,Physician assistant,20.0,68.8,77.67,-2.11,-1.84,22.58,0.00,-0.14,11.29,11.27
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.90,-2.01,3.70,0.00,1.46,1.85,1.82
Web developer,Insurance sales agent,19.4,54.9,77.45,-3.26,-1.45,90.00,0.00,-0.90,45.00,44.59
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.72,-2.85,15.00,0.00,1.78,7.50,7.37
Logistician,Compliance officer,38.7,51.8,77.42,-0.85,-3.08,0.00,0.00,1.11,0.00,0.00
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-1.78,-3.74,32.50,13.16,0.98,22.83,22.61
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.71,-0.08,25.00,0.00,-0.32,12.50,12.46
Property assessor,Lodging manager,34.2,61.6,77.25,-1.07,-3.49,0.00,82.50,1.21,41.25,40.75
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-3.28,-0.52,45.00,0.00,-1.38,22.50,22.19
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-1.57,-1.72,0.00,2.50,0.07,1.25,1.25
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.07,-0.29,4.55,2.50,0.18,3.52,3.52
Computer systems manager,Compliance officer,27.7,51.8,77.12,-4.04,-2.98,65.00,0.00,-0.53,32.50,32.33
Database administrator,File Clerk,30.8,76.0,77.11,-0.29,-2.73,62.50,4.00,1.22,33.25,32.84
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.50,-1.68,0.00,20.00,1.09,10.00,9.89
Database administrator,Billing and posting clerk,30.8,91.4,77.03,-0.45,-3.15,22.50,4.35,1.35,13.42,13.24
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-1.01,-1.04,0.00,0.00,0.01,0.00,0.00
