occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Industrial production manager,Public relations manager,19.1,66.4,25.00,0.00,1.25,12.50,12.34
Project management specialist,Public relations specialist,47.3,76.2,2.50,0.00,0.00,1.25,1.25
Industrial production manager,Administrative services manager,19.1,74.0,2.50,0.00,1.25,1.25,1.23
Facilities manager,Marketing specialist,23.4,61.7,75.00,0.00,6.25,37.50,35.16
Financial and investment analyst,Marketing specialist,43.9,61.7,50.00,0.00,20.00,25.00,20.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,22.50,12.50,-7.50,17.50,16.19
Industrial production manager,Training and development specialist,19.1,56.7,15.00,0.00,5.00,7.50,7.12
Purchasing manager,Accountant,47.7,57.0,2.50,25.00,-8.75,13.75,12.55
Financial and investment analyst,Insurance underwriter,43.9,56.9,2.50,0.00,2.50,1.25,1.22
Financial and investment analyst,Public relations manager,43.9,66.4,5.00,0.00,0.00,2.50,2.50
Chemical engineer,Medical scientist,21.6,51.8,7.50,44.74,-5.13,26.12,24.78
Operation manager,Human resources manager,37.1,76.5,7.50,25.00,-18.75,16.25,13.20
Architectural and engineering manager,Human resources worker,12.8,76.5,35.00,0.00,3.75,17.50,16.84
Operation manager,Public relations manager,37.1,66.4,7.50,2.50,-3.75,5.00,4.81
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,12.50,7.50,-5.00,10.00,9.50
Financial and investment analyst,Human resources manager,43.9,76.5,20.00,0.00,5.00,10.00,9.50
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,2.50,0.00,-1.25,1.25,1.23
Web developer,Graphic designer,19.4,54.7,97.50,62.16,12.99,79.83,69.46
Purchasing manager,Social and community service manager,47.7,71.7,0.00,2.50,0.00,1.25,1.25
Chemical engineer,Biological scientist,21.6,55.0,2.50,5.41,1.30,3.95,3.90
Dentist,Dental hygienist,39.5,95.7,73.68,100.00,43.90,86.84,48.72
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,30.00,70.27,12.99,50.14,43.62
Information security analyst,Training and development specialist,19.3,56.7,5.00,0.00,-3.75,2.50,2.41
Software developer,Graphic designer,20.2,54.7,32.50,56.76,23.38,44.63,34.20
Architectural and engineering manager,Social and community service manager,12.8,71.7,15.00,0.00,3.75,7.50,7.22
Web and digital interface designer,Operations research analyst,42.7,55.0,0.00,5.00,1.25,2.50,2.47
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,90.00,62.50,21.25,76.25,60.05
Architectural and engineering manager,Operations research analyst,12.8,55.0,0.00,0.00,0.00,0.00,0.00
Operation manager,Social and community service manager,37.1,71.7,0.00,12.50,-3.75,6.25,6.02
Industrial production manager,Social and community service manager,19.1,71.7,12.50,0.00,2.50,6.25,6.09
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,0.00,0.00,0.00,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,5.00,0.00,-2.50,2.50,2.44
Operation manager,Human resources worker,37.1,76.5,12.50,0.00,-3.75,6.25,6.02
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,0.00,0.00,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,66.67,60.00,27.40,63.33,45.98
Postsecondary teacher,School psychologist,46.6,87.9,62.50,3.12,-4.17,32.81,31.45
Industrial production manager,Accountant,19.1,57.0,57.50,2.50,-1.25,30.00,29.62
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,2.50,0.00,1.25,1.25,1.23
Facilities manager,Social and human service assistant,23.4,75.3,27.50,0.00,6.25,13.75,12.89
Chemical technician,Medical scientist,35.0,51.8,60.71,39.47,-13.64,50.09,43.26
Counter and rental clerk,Order clerk,38.7,58.3,12.50,0.00,2.08,6.25,6.12
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,5.00,3.45,4.35,4.22,4.04
Chemical technician,Biological scientist,35.0,55.0,0.00,2.70,-3.08,1.35,1.31
Cost estimator,Accountant,17.7,57.0,17.50,45.00,-7.50,31.25,28.91
Postsecondary teacher,Teaching assistant,46.6,79.5,47.50,27.50,13.75,37.50,32.34
Food service manager,Food preparation worker,46.7,58.7,32.50,17.50,8.75,25.00,22.81
Operation manager,Accountant,37.1,57.0,25.00,37.50,-7.50,31.25,28.91
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,0.00,0.00,0.00,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,52.50,3.85,22.73,28.17,21.77
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,25.00,0.00,7.50,12.50,11.56
Materials engineer,Medical scientist,13.5,51.8,17.50,57.89,-2.56,37.70,36.73
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,0.00,0.00,0.00,0.00,0.00
Property assessor,Accountant,34.2,57.0,2.50,35.00,-2.50,18.75,18.28
Postsecondary teacher,Special education teacher,46.6,86.6,72.50,3.12,-4.17,37.81,36.24
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,2.78,68.75,10.29,35.76,32.08
Painter,Artist,10.4,51.6,42.86,52.50,18.67,47.68,38.78
Software developer,Accountant,20.2,57.0,85.00,25.00,8.75,55.00,50.19
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,5.00,0.00,0.00,2.50,2.50
Operation manager,Compliance officer,37.1,51.8,20.00,12.50,-3.75,16.25,15.64
Chemists and materials scientist,Medical scientist,36.0,51.8,21.88,21.05,-5.71,21.46,20.24
Materials engineer,Biological scientist,13.5,55.0,7.50,24.32,5.19,15.91,15.09
Web and digital interface designer,Advertising sales agent,42.7,52.7,17.50,7.69,6.06,12.60,11.83
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,20.00,0.00,5.13,10.00,9.49
Property assessor,Tax preparer,34.2,66.3,40.00,40.54,0.00,40.27,40.27
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,6.25,30.43,-10.26,18.34,16.46
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,50.00,8.33,25.00,22.92
Operation manager,Public relations specialist,37.1,76.2,0.00,5.00,0.00,2.50,2.50
Property assessor,Real estate broker,34.2,57.0,32.50,57.50,-8.75,45.00,41.06
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,35.71,-1.79,17.86,17.54
Software developer,Insurance claims and policy processing clerk,20.2,80.1,42.50,0.00,19.23,21.25,17.16
Information security analyst,Insurance underwriter,19.3,56.9,5.00,0.00,-1.25,2.50,2.47
Information security analyst,Accountant,19.3,57.0,35.00,22.50,-3.75,28.75,27.67
Web developer,Advertising sales agent,19.4,52.7,80.00,11.54,15.15,45.77,38.83
Postsecondary teacher,Public relations specialist,46.6,76.2,42.50,2.50,5.00,22.50,21.38
Computer support specialist,Customer service representative,26.2,65.3,85.00,42.86,16.18,63.93,53.59
Software developer,Customer service representative,20.2,65.3,67.50,82.14,27.94,74.82,53.92
Chemists and materials scientist,Biological scientist,36.0,55.0,3.12,0.00,1.45,1.56,1.54
Surgeon,Medical scientist,20.0,51.8,90.32,47.37,8.70,68.85,62.86
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,1.25,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,27.50,10.00,6.25,18.75,17.58
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,12.50,8.70,0.00,10.60,10.60
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,70.00,62.50,13.75,66.25,57.14
Information security analyst,Executive secretary,19.3,90.0,27.50,58.33,7.81,42.92,39.56
Property assessor,Loan officer,34.2,51.6,5.00,23.08,-13.92,14.04,12.08
Software developer,Insurance sales agent,20.2,54.9,67.50,0.00,11.29,33.75,29.94
Lawyer,Accountant,39.5,57.0,75.00,60.00,-7.50,67.50,62.44
Information security analyst,Social and community service manager,19.3,71.7,17.50,0.00,1.25,8.75,8.64
Information security analyst,Public relations specialist,19.3,76.2,12.50,0.00,-1.25,6.25,6.17
Software developer,Public relations specialist,20.2,76.2,62.50,7.50,16.25,35.00,29.31
Cook,Baker,39.8,65.5,97.50,77.50,5.00,87.50,83.12
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,11.11,4.35,-1.69,7.73,7.60
Postsecondary teacher,Social and human service assistant,46.6,75.3,25.00,0.00,5.00,12.50,11.88
Lawyer,Legal secretary,39.5,96.4,35.00,68.97,31.88,51.98,35.41
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,95.45,0.00,3.23,47.73,46.19
Chemical technician,Miscellaneous health technician,35.0,72.7,7.14,0.00,4.08,3.57,3.43
Property assessor,Social and community service manager,34.2,71.7,2.50,10.00,1.25,6.25,6.17
Mechanical engineer,Biological scientist,10.1,55.0,42.50,62.16,15.58,52.33,44.18
Web developer,Customer service representative,19.4,65.3,85.00,89.29,16.18,87.14,73.05
Web and digital interface designer,Customer service representative,42.7,65.3,65.00,82.14,20.59,73.57,58.42
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,45.00,20.00,11.25,32.50,28.84
Personal financial advisor,Loan officer,32.6,51.6,42.50,17.95,26.58,30.22,22.19
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,60.00,75.00,14.71,67.50,57.57
Postsecondary teacher,Insurance underwriter,46.6,56.9,10.00,0.00,3.75,5.00,4.81
Web and digital interface designer,Social and community service manager,42.7,71.7,37.50,5.00,22.50,21.25,16.47
Software developer,Insurance underwriter,20.2,56.9,55.00,0.00,17.50,27.50,22.69
Property assessor,Insurance sales agent,34.2,54.9,5.00,0.00,-3.23,2.50,2.42
Software quality tester,Graphic designer,44.1,54.7,10.00,83.78,-6.49,46.89,43.85
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,0.00,0.00,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,32.14,18.18,0.00,25.16,25.16
Lawyer,Insurance underwriter,39.5,56.9,70.00,0.00,6.25,35.00,32.81
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,32.50,21.74,9.52,27.12,24.54
Database administrator,Executive secretary,30.8,90.0,60.00,66.67,15.62,63.33,53.44
Lawyer,Loan officer,39.5,51.6,82.50,41.03,1.27,61.76,60.98
Postsecondary teacher,Mental health counselor,46.6,74.6,10.00,20.00,0.00,15.00,15.00
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,4.35,0.00,2.17,2.17
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,15.00,78.12,-6.94,46.56,43.33
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,35.00,0.00,-4.84,17.50,16.65
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,71.43,9.38,35.71,32.37
Cost estimator,Graphic designer,17.7,54.7,32.50,86.49,-5.19,59.49,56.40
Web and digital interface designer,Insurance sales agent,42.7,54.9,37.50,0.00,8.06,18.75,17.24
Personal financial advisor,Insurance underwriter,32.6,56.9,2.50,0.00,2.50,1.25,1.22
Food service manager,Lodging manager,46.7,61.6,87.50,0.00,-2.50,43.75,42.66
Software quality tester,Advertising sales agent,44.1,52.7,10.00,0.00,-6.06,5.00,4.70
Software quality tester,Insurance underwriter,44.1,56.9,2.50,0.00,-1.25,1.25,1.23
Printing press operator,Filling machine operator,24.7,57.3,32.50,27.50,18.75,30.00,24.38
Counter and rental clerk,Billing and posting clerk,38.7,91.4,31.25,0.00,0.00,15.62,15.62
Web developer,Public relations specialist,19.4,76.2,77.50,22.50,22.50,50.00,38.75
Web and digital interface designer,Public relations specialist,42.7,76.2,20.00,10.00,6.25,15.00,14.06
Photographer,Artist,48.5,51.6,85.00,82.50,5.00,83.75,79.56
Database administrator,Compliance officer,30.8,51.8,92.50,12.50,10.00,52.50,47.25
Chief executive,Executive secretary,30.6,90.0,37.50,12.50,23.44,25.00,19.14
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,0.00,0.00,0.00,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,37.50,0.00,-4.55,18.75,17.90
Surgeon,Physician assistant,20.0,68.8,54.84,87.50,22.54,71.17,55.13
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,80.00,0.00,4.84,40.00,38.06
Cost estimator,Public relations specialist,17.7,76.2,40.00,10.00,6.25,25.00,23.44
Logistician,Compliance officer,38.7,51.8,32.50,7.50,5.00,20.00,19.00
Mechanical engineer,Medical scientist,10.1,51.8,72.50,89.47,7.69,80.99,74.76
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,32.50,0.00,-4.55,16.25,15.51
Property assessor,Lodging manager,34.2,61.6,2.50,52.50,-1.25,27.50,27.16
Software quality tester,Insurance sales agent,44.1,54.9,27.50,0.00,-6.45,13.75,12.86
Wastewater treatment system operator,Filling machine operator,7.3,57.3,0.00,20.00,-1.25,10.00,9.88
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,0.00,85.00,6.45,42.50,39.76
Computer systems manager,Compliance officer,27.7,51.8,90.00,2.50,-3.75,46.25,44.52
Database administrator,File Clerk,30.8,76.0,92.50,88.00,9.23,90.25,81.92
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,0.00,52.50,6.58,26.25,24.52
Database administrator,Billing and posting clerk,30.8,91.4,90.00,21.74,9.52,55.87,50.55
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,2.50,13.04,3.17,7.77,7.53
Property assessor,Executive secretary,34.2,90.0,0.00,79.17,6.25,39.58,37.11
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,74.07,1.49,37.04,36.48
Web developer,Insurance claims and policy processing clerk,19.4,80.1,62.50,0.00,15.38,31.25,26.44
Database administrator,Receptionist,30.8,89.1,75.00,67.86,10.29,71.43,64.08
Personal financial advisor,Mental health counselor,32.6,74.6,2.50,5.00,0.00,3.75,3.75
Cost estimator,Executive secretary,17.7,90.0,30.00,75.00,6.25,52.50,49.22
Cost estimator,Insurance sales agent,17.7,54.9,40.00,0.00,1.61,20.00,19.68
Cost estimator,Tax preparer,17.7,66.3,42.50,16.22,-3.90,29.36,28.21
Cost estimator,Real estate broker,17.7,57.0,45.00,85.00,1.25,65.00,64.19
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,7.50,0.00,-3.85,3.75,3.61
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,0.00,0.00,0.00,0.00,0.00
Personal financial advisor,Real estate broker,32.6,57.0,12.50,45.00,3.75,28.75,27.67
Lawyer,Public relations specialist,39.5,76.2,77.50,62.50,13.75,70.00,60.38
Materials engineer,Medical appliance technician,13.5,58.9,0.00,72.50,-5.00,36.25,34.44
Database administrator,Legal secretary,30.8,96.4,67.50,96.55,13.04,82.03,71.33
Cost estimator,Loan officer,17.7,51.6,52.50,15.38,-6.33,33.94,31.79
Chemical technician,Pharmacy technician,35.0,79.3,71.43,100.00,-2.44,85.71,83.62
Chemical technician,Medical appliance technician,35.0,58.9,10.71,57.50,-11.76,34.11,30.09
Web developer,Receptionist,19.4,89.1,90.00,71.43,16.18,80.71,67.66
Chief executive,Compliance officer,30.6,51.8,85.00,0.00,5.00,42.50,40.38
Counter and rental clerk,File Clerk,38.7,76.0,68.75,72.00,0.00,70.38,70.38
Director,Editor,43.6,56.6,62.50,40.00,6.25,51.25,48.05
Software quality tester,Loan interviewer,44.1,76.9,57.50,0.00,-4.62,28.75,27.42
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,42.50,0.00,-6.25,21.25,19.92
Counter and rental clerk,Postal service clerk,38.7,54.1,56.25,26.32,-31.43,41.28,28.31
Food service manager,Social and human service assistant,46.7,75.3,70.00,0.00,13.75,35.00,30.19
Actor,Artist,47.0,51.6,27.50,92.50,-1.25,60.00,59.25
Computer systems manager,Executive secretary,27.7,90.0,52.50,25.00,20.31,38.75,30.88
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,100.00,18.75,1.69,59.38,58.37
First-line supervisor of security workers,Compliance officer,22.5,51.8,87.50,0.00,12.50,43.75,38.28
Food service manager,Medical and health services manager,46.7,71.8,87.50,75.00,0.00,81.25,81.25
Personal financial advisor,Tax preparer,32.6,66.3,87.50,37.84,12.99,62.67,54.53
Computer systems manager,Loan officer,27.7,51.6,100.00,0.00,-1.27,50.00,49.37
Personal financial advisor,Fundraiser,32.6,74.9,85.00,5.00,13.75,45.00,38.81
Database administrator,Loan officer,30.8,51.6,90.00,0.00,6.33,45.00,42.15
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,3.70,5.00,-1.49,4.35,4.29
Software quality tester,Public relations specialist,44.1,76.2,22.50,0.00,1.25,11.25,11.11
Chemical technician,Medical assistant,35.0,88.8,42.86,95.24,6.12,69.05,64.82
Database administrator,Customer service representative,30.8,65.3,80.00,82.14,17.65,81.07,66.76
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,90.00,0.00,2.56,45.00,43.85
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,47.50,0.00,6.25,23.75,22.27
Database administrator,Advertising sales agent,30.8,52.7,47.50,0.00,7.58,23.75,21.95
Mechanical engineer,Filling machine operator,10.1,57.3,30.00,75.00,10.00,52.50,47.25
Cutting worker,Filling machine operator,31.1,57.3,72.50,62.50,2.50,67.50,65.81
Counter and rental clerk,Customer service representative,38.7,65.3,12.50,82.14,11.36,47.32,41.94
Counter and rental clerk,Cashier,38.7,69.8,31.25,11.11,19.23,21.18,17.11
Emergency medical technician,Veterinary technician,39.4,89.9,44.44,66.67,-3.33,55.56,53.70
Computer programmer,Graphic designer,21.5,54.7,70.00,56.76,29.87,63.38,44.45
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Legal secretary,27.7,96.4,52.50,68.97,26.09,60.73,44.89
Computer support specialist,Receptionist,26.2,89.1,97.50,60.71,1.47,79.11,77.94
Boiler operator,Filling machine operator,7.1,57.3,11.76,50.00,-8.11,30.88,28.38
Counter and rental clerk,Receptionist,38.7,89.1,43.75,0.00,-2.27,21.88,21.38
Web developer,Loan interviewer,19.4,76.9,100.00,4.00,4.62,52.00,49.60
Dentist,Dental assistant,39.5,92.8,47.37,100.00,31.37,73.68,50.57
Lawyer,Real estate broker,39.5,57.0,92.50,62.50,3.75,77.50,74.59
Logistician,Loan officer,38.7,51.6,12.50,35.90,-12.66,24.20,21.14
Lawyer,Mental health counselor,39.5,74.6,62.50,25.00,-2.50,43.75,42.66
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,17.50,0.00,12.82,8.75,7.63
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,10.00,4.35,-4.76,7.17,6.83
Mechanical engineer,Medical appliance technician,10.1,58.9,10.00,87.50,11.25,48.75,43.27
Surgeon,Surgical technologist,20.0,76.9,77.42,0.00,29.73,38.71,27.20
Electrical and electronics engineer,Medical scientist,11.6,51.8,96.97,5.26,4.23,51.12,48.96
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,95.00,2.50,1.25,48.75,48.14
Surgeon,Biological scientist,20.0,55.0,87.10,81.08,11.76,84.09,74.20
Director,Artist,43.6,51.6,72.50,97.50,12.50,85.00,74.38
Occupational health and safety specialist,Customer service representative,17.9,65.3,45.00,14.29,-14.71,29.64,25.28
Computer support specialist,Public safety telecommunicator,26.2,78.2,2.50,94.74,7.69,48.62,44.88
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,97.50,8.70,6.35,53.10,49.73
Logistician,Paralegal,38.7,83.0,30.00,97.50,1.25,63.75,62.95
Postal service mail carrier,Postal service clerk,34.7,54.1,8.33,0.00,-2.33,4.17,4.07
Printing press operator,Sewing machine operator,24.7,70.7,17.50,100.00,16.25,58.75,49.20
Web developer,Real estate broker,19.4,57.0,90.00,57.50,10.00,73.75,66.38
Construction manager,Real estate broker,10.6,57.0,97.50,45.00,11.25,71.25,63.23
