occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Materials engineer,Medical scientist,13.5,51.8,82.86,0.60,1.18,17.50,57.89,-0.29,37.70,37.59
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,2.82,1.00,0.00,0.00,0.91,0.00,0.00
Property assessor,Accountant,34.2,57.0,82.77,2.01,1.15,2.50,35.00,0.43,18.75,18.67
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.16,-0.77,72.50,3.12,0.47,37.81,37.64
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.48,-1.39,2.78,68.75,0.94,35.76,35.43
Painter,Artist,10.4,51.6,82.54,4.27,-3.09,42.86,52.50,3.68,47.68,45.92
Software developer,Accountant,20.2,57.0,82.50,4.21,2.96,85.00,25.00,0.63,55.00,54.66
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,1.70,2.26,5.00,0.00,-0.28,2.50,2.49
Operation manager,Compliance officer,37.1,51.8,82.41,0.00,1.85,20.00,12.50,-0.93,16.25,16.10
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-1.81,4.08,21.88,21.05,-2.95,21.46,20.83
Materials engineer,Biological scientist,13.5,55.0,82.14,2.84,-0.35,7.50,24.32,1.59,15.91,15.66
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,3.09,0.57,17.50,7.69,1.26,12.60,12.44
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,3.14,-0.25,20.00,0.00,1.69,10.00,9.83
Property assessor,Tax preparer,34.2,66.3,81.93,-0.31,0.56,40.00,40.54,-0.43,40.27,40.10
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-1.40,1.65,6.25,30.43,-1.53,18.34,18.06
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.19,1.94,0.00,0.00,-0.38,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,1.55,-1.30,0.00,50.00,1.43,25.00,24.64
Operation manager,Public relations specialist,37.1,76.2,81.53,0.94,0.36,0.00,5.00,0.29,2.50,2.49
Property assessor,Real estate broker,34.2,57.0,81.51,-1.37,0.05,32.50,57.50,-0.71,45.00,44.68
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,1.77,-1.02,0.00,35.71,1.40,17.86,17.61
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,6.44,-0.82,42.50,0.00,3.63,21.25,20.48
Information security analyst,Insurance underwriter,19.3,56.9,81.21,1.00,2.68,5.00,0.00,-0.84,2.50,2.48
Information security analyst,Accountant,19.3,57.0,81.08,1.52,4.18,35.00,22.50,-1.33,28.75,28.37
Web developer,Advertising sales agent,19.4,52.7,81.04,5.63,-0.15,80.00,11.54,2.89,45.77,44.45
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.01,-1.79,42.50,2.50,0.89,22.50,22.30
Computer support specialist,Customer service representative,26.2,65.3,80.93,2.18,-2.18,85.00,42.86,2.18,63.93,62.54
Software developer,Customer service representative,20.2,65.3,80.93,5.37,-6.87,67.50,82.14,6.12,74.82,70.24
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.94,1.65,3.12,0.00,-0.35,1.56,1.56
Surgeon,Medical scientist,20.0,51.8,80.81,1.81,-0.64,90.32,47.37,1.23,68.85,68.00
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.46,2.61,0.00,0.00,-1.08,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,1.79,-0.45,27.50,10.00,1.12,18.75,18.54
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.69,-2.29,12.50,8.70,1.49,10.60,10.44
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.99,-1.02,70.00,62.50,1.01,66.25,65.58
Information security analyst,Executive secretary,19.3,90.0,80.53,4.20,-1.17,27.50,58.33,2.69,42.92,41.76
Property assessor,Loan officer,34.2,51.6,80.52,0.74,0.77,5.00,23.08,-0.02,14.04,14.04
Software developer,Insurance sales agent,20.2,54.9,80.48,5.00,2.08,67.50,0.00,1.46,33.75,33.26
Lawyer,Accountant,39.5,57.0,80.39,3.03,2.82,75.00,60.00,0.11,67.50,67.43
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.72,1.18,17.50,0.00,0.77,8.75,8.68
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.77,0.36,12.50,0.00,0.71,6.25,6.21
Software developer,Public relations specialist,20.2,76.2,79.88,6.86,-2.31,62.50,7.50,4.59,35.00,33.39
Cook,Baker,39.8,65.5,79.84,1.16,-3.08,97.50,77.50,2.12,87.50,85.65
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.54,0.47,11.11,4.35,0.03,7.73,7.73
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,2.03,-0.74,25.00,0.00,1.38,12.50,12.33
Lawyer,Legal secretary,39.5,96.4,79.62,7.10,-5.53,35.00,68.97,6.32,51.98,48.70
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.63,-1.10,95.45,0.00,1.36,47.73,47.08
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.97,1.32,7.14,0.00,-0.18,3.57,3.57
Property assessor,Social and community service manager,34.2,71.7,79.29,4.93,-0.14,2.50,10.00,2.54,6.25,6.09
Mechanical engineer,Biological scientist,10.1,55.0,79.28,4.76,-2.60,42.50,62.16,3.68,52.33,50.40
Web developer,Customer service representative,19.4,65.3,79.26,4.18,-6.95,85.00,89.29,5.57,87.14,82.29
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.97,-7.47,65.00,82.14,5.22,73.57,69.73
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.47,-1.96,45.00,20.00,1.72,32.50,31.94
Personal financial advisor,Loan officer,32.6,51.6,79.02,1.79,-1.69,42.50,17.95,1.74,30.22,29.70
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.86,-0.87,0.00,0.00,0.86,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,78.93,-0.57,-7.06,60.00,75.00,3.25,67.50,65.31
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.35,1.44,10.00,0.00,-0.55,5.00,4.97
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,6.80,-1.08,37.50,5.00,3.94,21.25,20.41
Software developer,Insurance underwriter,20.2,56.9,78.63,4.76,1.34,55.00,0.00,1.71,27.50,27.03
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.18,2.62,5.00,0.00,-1.22,2.50,2.47
Software quality tester,Graphic designer,44.1,54.7,78.60,-1.00,1.21,10.00,83.78,-1.11,46.89,46.37
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.44,2.12,0.00,0.00,-0.84,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.16,3.35,32.14,18.18,-1.75,25.16,24.72
Lawyer,Insurance underwriter,39.5,56.9,78.48,2.73,0.01,70.00,0.00,1.36,35.00,34.53
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,2.84,-3.18,32.50,21.74,3.01,27.12,26.30
Database administrator,Executive secretary,30.8,90.0,78.39,7.51,-1.24,60.00,66.67,4.38,63.33,60.56
Lawyer,Loan officer,39.5,51.6,78.35,1.10,1.29,82.50,41.03,-0.09,61.76,61.71
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.15,0.44,10.00,20.00,-0.29,15.00,14.96
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.28,-0.51,0.00,4.35,0.39,2.17,2.17
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.28,0.84,0.00,0.00,0.72,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,-1.77,-0.75,15.00,78.12,-0.51,46.56,46.32
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.27,4.37,35.00,0.00,-2.32,17.50,17.09
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.26,-1.79,0.00,71.43,1.02,35.71,35.35
Cost estimator,Graphic designer,17.7,54.7,78.03,1.51,2.07,32.50,86.49,-0.28,59.49,59.33
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,3.71,2.10,37.50,0.00,0.81,18.75,18.60
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,5.01,-0.94,2.50,0.00,2.97,1.25,1.21
Food service manager,Lodging manager,46.7,61.6,78.00,-1.45,4.12,87.50,0.00,-2.79,43.75,42.53
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-0.25,1.92,10.00,0.00,-1.08,5.00,4.95
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.48,2.33,2.50,0.00,-1.40,1.25,1.23
Printing press operator,Filling machine operator,24.7,57.3,77.95,3.92,-1.81,32.50,27.50,2.87,30.00,29.14
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.54,0.80,31.25,0.00,-0.67,15.62,15.52
Web developer,Public relations specialist,19.4,76.2,77.89,5.70,-3.08,77.50,22.50,4.39,50.00,47.81
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,3.90,-2.34,20.00,10.00,3.12,15.00,14.53
Photographer,Artist,48.5,51.6,77.87,1.15,-2.11,85.00,82.50,1.63,83.75,82.38
Database administrator,Compliance officer,30.8,51.8,77.85,2.62,-0.75,92.50,12.50,1.69,52.50,51.61
Chief executive,Executive secretary,30.6,90.0,77.82,5.81,-1.89,37.50,12.50,3.85,25.00,24.04
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,1.07,1.61,0.00,0.00,-0.27,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.10,-1.34,37.50,0.00,0.72,18.75,18.61
Surgeon,Physician assistant,20.0,68.8,77.67,1.55,-5.35,54.84,87.50,3.45,71.17,68.71
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.91,0.56,0.00,0.00,0.17,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,77.45,4.32,1.14,80.00,0.00,1.59,40.00,39.36
Cost estimator,Public relations specialist,17.7,76.2,77.43,1.69,-1.38,40.00,10.00,1.53,25.00,24.62
Logistician,Compliance officer,38.7,51.8,77.42,0.91,-0.29,32.50,7.50,0.60,20.00,19.88
Mechanical engineer,Medical scientist,10.1,51.8,77.42,2.65,-1.74,72.50,89.47,2.20,80.99,79.21
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.73,3.34,32.50,0.00,-2.04,16.25,15.92
Property assessor,Lodging manager,34.2,61.6,77.25,1.63,1.55,2.50,52.50,0.04,27.50,27.49
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-0.57,4.06,27.50,0.00,-2.31,13.75,13.43
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,1.31,-0.13,0.00,20.00,0.72,10.00,9.93
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,1.41,-1.36,0.00,85.00,1.39,42.50,41.91
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.78,1.05,90.00,2.50,-0.13,46.25,46.19
Database administrator,File Clerk,30.8,76.0,77.11,1.59,-2.84,92.50,88.00,2.22,90.25,88.25
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,1.43,-0.44,0.00,52.50,0.93,26.25,26.00
Database administrator,Billing and posting clerk,30.8,91.4,77.03,3.12,-1.50,90.00,21.74,2.31,55.87,54.58
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-0.27,-1.73,2.50,13.04,0.73,7.77,7.72
Property assessor,Executive secretary,34.2,90.0,76.98,6.45,-1.38,0.00,79.17,3.92,39.58,38.03
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,1.67,-0.20,0.00,74.07,0.94,37.04,36.69
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,5.35,-1.05,62.50,0.00,3.20,31.25,30.25
Database administrator,Receptionist,30.8,89.1,76.82,4.92,-4.17,75.00,67.86,4.54,71.43,68.18
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,5.51,0.40,2.50,5.00,2.56,3.75,3.65
