occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Management analyst,Administrative services manager,46.6,74.0,90.68,0.10,0.30,100.00,90.00,-0.10,95.00,94.90
Purchasing manager,Human resources worker,47.7,76.5,90.36,-0.03,-0.08,2.50,0.00,0.03,1.25,1.25
Management analyst,Training and development specialist,46.6,56.7,90.32,-0.25,0.13,0.00,2.50,-0.19,1.25,1.25
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,0.11,0.02,75.00,2.50,0.05,38.75,38.73
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,-0.03,-0.20,0.00,0.00,0.08,0.00,0.00
Facilities manager,Public relations manager,23.4,66.4,90.26,-0.12,-0.02,7.50,0.00,-0.05,3.75,3.75
Sales manager,Training and development specialist,33.1,56.7,90.18,0.09,0.15,15.00,12.50,-0.03,13.75,13.75
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,-0.10,-0.09,62.50,35.00,-0.00,48.75,48.75
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.10,-0.09,60.00,0.00,0.09,30.00,29.97
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-0.23,-0.10,0.00,0.00,-0.06,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,90.06,0.01,0.24,0.00,0.00,-0.11,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.27,0.08,100.00,69.23,0.09,84.62,84.54
Management analyst,Accountant,46.6,57.0,89.84,0.13,0.63,95.00,75.00,-0.25,85.00,84.79
Industrial production manager,Human resources manager,19.1,76.5,89.80,-0.19,0.06,10.00,10.00,-0.12,10.00,9.99
Facilities manager,Social and community service manager,23.4,71.7,89.67,-0.29,0.02,0.00,7.50,-0.15,3.75,3.74
Purchasing manager,Administrative services manager,47.7,74.0,89.51,0.03,0.25,90.00,50.00,-0.11,70.00,69.92
Industrial production manager,Financial manager,19.1,56.2,89.51,-0.36,0.11,2.50,15.00,-0.24,8.75,8.73
Operation manager,Financial manager,37.1,56.2,89.31,-0.06,0.03,0.00,5.00,-0.05,2.50,2.50
Industrial production manager,Human resources worker,19.1,76.5,89.29,-0.16,-0.15,20.00,0.00,-0.00,10.00,10.00
Sales manager,Insurance sales agent,33.1,54.9,89.13,0.29,0.25,100.00,9.09,0.02,54.55,54.54
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.05,-0.24,17.50,0.00,0.14,8.75,8.74
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.20,0.25,2.50,30.00,-0.03,16.25,16.25
Facilities manager,Human resources worker,23.4,76.5,88.96,0.01,-0.07,7.50,0.00,0.04,3.75,3.75
Software developer,Marketing specialist,20.2,61.7,88.94,-0.03,0.09,0.00,0.00,-0.06,0.00,0.00
Industrial production manager,Marketing manager,19.1,62.4,88.93,-0.09,0.19,0.00,0.00,-0.14,0.00,0.00
Facilities manager,Training and development specialist,23.4,56.7,88.90,-0.02,0.07,0.00,0.00,-0.05,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,88.88,0.28,-0.35,0.00,0.00,0.31,0.00,0.00
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.25,-0.20,2.50,0.00,0.23,1.25,1.25
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.12,0.37,100.00,50.00,-0.13,75.00,74.90
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.03,0.07,55.00,92.50,-0.05,73.75,73.71
Facilities manager,Financial manager,23.4,56.2,88.37,-0.00,0.09,22.50,5.00,-0.05,13.75,13.74
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,-0.03,-0.41,0.00,0.00,0.19,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,88.35,-0.16,0.19,5.00,7.50,-0.17,6.25,6.24
Project management specialist,Public relations specialist,47.3,76.2,88.35,-0.17,-0.07,0.00,10.00,-0.05,5.00,5.00
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.07,0.13,100.00,50.00,-0.03,75.00,74.98
Facilities manager,Marketing specialist,23.4,61.7,88.28,-0.11,-0.06,0.00,0.00,-0.02,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,0.01,-0.26,0.00,0.00,0.13,0.00,0.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.13,0.18,100.00,100.00,-0.03,100.00,99.97
Operation manager,Marketing manager,37.1,62.4,88.12,0.07,0.15,0.00,0.00,-0.04,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,88.10,-0.24,0.01,0.00,0.00,-0.13,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,88.07,0.21,0.57,90.00,50.00,-0.18,70.00,69.87
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-0.13,-0.44,0.00,2.50,0.15,1.25,1.25
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.01,-0.43,5.00,0.00,0.22,2.50,2.49
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.41,0.35,45.00,44.74,0.03,44.87,44.86
Operation manager,Human resources manager,37.1,76.5,87.61,0.02,0.09,0.00,55.00,-0.04,27.50,27.49
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.07,-0.09,45.00,2.50,0.08,23.75,23.73
Operation manager,Public relations manager,37.1,66.4,87.47,-0.11,0.18,0.00,75.00,-0.14,37.50,37.45
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.13,-0.23,0.00,0.00,0.18,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,0.09,0.48,17.50,95.00,-0.19,56.25,56.14
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,-0.08,-0.24,0.00,0.00,0.08,0.00,0.00
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.29,0.09,0.00,0.00,0.10,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-0.18,0.01,0.00,0.00,-0.10,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,0.50,0.15,0.00,0.00,0.17,0.00,0.00
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-0.31,0.12,0.00,12.50,-0.21,6.25,6.24
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.01,0.08,0.00,0.00,-0.03,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,86.25,0.19,-0.16,10.53,66.67,0.18,38.60,38.53
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.28,0.20,0.00,27.50,0.04,13.75,13.74
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.20,-0.04,2.50,0.00,0.12,1.25,1.25
Information security analyst,Training and development specialist,19.3,56.7,85.97,-0.44,0.05,0.00,0.00,-0.25,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,-0.01,0.11,0.00,0.00,-0.06,0.00,0.00
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.00,-0.13,10.00,20.00,0.07,15.00,14.99
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.28,-0.52,7.50,0.00,0.40,3.75,3.74
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.15,0.40,96.43,100.00,-0.13,98.21,98.09
Lawyer,Paralegal,39.5,83.0,85.66,0.36,0.44,25.00,7.50,-0.04,16.25,16.24
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.37,-0.11,55.00,42.50,0.24,48.75,48.63
Operation manager,Social and community service manager,37.1,71.7,85.47,-0.20,0.19,0.00,20.00,-0.19,10.00,9.98
Industrial production manager,Social and community service manager,19.1,71.7,85.20,-0.23,0.04,0.00,7.50,-0.13,3.75,3.75
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.06,-0.04,100.00,100.00,0.05,100.00,99.95
Property assessor,Insurance underwriter,34.2,56.9,85.13,-0.13,-0.32,7.50,7.50,0.10,7.50,7.49
Operation manager,Human resources worker,37.1,76.5,84.98,-0.10,0.06,0.00,25.00,-0.08,12.50,12.49
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.07,-0.58,50.00,97.50,0.26,73.75,73.56
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,0.16,0.14,0.00,0.00,0.01,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.16,0.22,2.50,37.50,-0.03,20.00,19.99
Industrial production manager,Accountant,19.1,57.0,84.49,0.10,0.52,92.50,60.00,-0.21,76.25,76.09
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-0.29,0.02,0.00,30.00,-0.15,15.00,14.98
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-0.19,0.16,77.50,57.50,-0.18,67.50,67.38
Chemical technician,Medical scientist,35.0,51.8,84.20,0.34,0.35,25.00,21.05,-0.00,23.03,23.03
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.13,0.24,75.00,3.12,-0.05,39.06,39.04
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.14,0.14,0.00,55.17,-0.00,27.59,27.59
Chemical technician,Biological scientist,35.0,55.0,83.89,0.08,0.12,0.00,0.00,-0.02,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,0.01,0.38,82.50,77.50,-0.18,80.00,79.85
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.12,0.08,42.50,100.00,0.02,71.25,71.24
Food service manager,Food preparation worker,46.7,58.7,83.62,-0.14,-0.44,0.00,0.00,0.15,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,0.20,0.79,72.50,80.00,-0.29,76.25,76.03
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.14,0.28,100.00,47.83,-0.07,73.91,73.86
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.15,0.18,100.00,100.00,-0.01,100.00,99.99
Software developer,Advertising sales agent,20.2,52.7,83.02,0.39,0.31,0.00,0.00,0.04,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.17,0.23,100.00,81.48,-0.03,90.74,90.72
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.16,0.10,100.00,78.95,0.03,89.47,89.44
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-0.29,-0.31,0.00,37.50,0.01,18.75,18.75
Materials engineer,Medical scientist,13.5,51.8,82.86,0.30,0.43,55.00,84.21,-0.07,69.61,69.56
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-0.00,0.27,100.00,100.00,-0.14,100.00,99.86
Property assessor,Accountant,34.2,57.0,82.77,0.37,0.58,95.00,5.00,-0.10,50.00,49.95
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.03,-0.05,0.00,50.00,0.04,25.00,24.99
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.30,0.12,100.00,96.88,0.09,98.44,98.35
Painter,Artist,10.4,51.6,82.54,0.17,0.26,22.86,27.50,-0.05,25.18,25.17
Software developer,Accountant,20.2,57.0,82.50,0.55,0.81,7.50,0.00,-0.13,3.75,3.75
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.61,0.25,2.50,0.00,-0.43,1.25,1.24
Operation manager,Compliance officer,37.1,51.8,82.41,0.04,-0.21,2.50,45.00,0.13,23.75,23.72
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.30,-0.13,12.50,5.26,0.22,8.88,8.86
Materials engineer,Biological scientist,13.5,55.0,82.14,0.01,0.03,0.00,0.00,-0.01,0.00,0.00
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.32,-0.06,20.00,0.00,0.19,10.00,9.98
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.10,-0.03,2.50,0.00,0.06,1.25,1.25
Property assessor,Tax preparer,34.2,66.3,81.93,0.25,0.75,0.00,16.22,-0.25,8.11,8.09
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-0.02,0.14,100.00,34.78,-0.08,67.39,67.34
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.15,0.22,100.00,100.00,-0.03,100.00,99.97
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.17,-0.01,100.00,100.00,0.09,100.00,99.91
Operation manager,Public relations specialist,37.1,76.2,81.53,-0.33,0.01,0.00,100.00,-0.17,50.00,49.92
Property assessor,Real estate broker,34.2,57.0,81.51,0.01,0.14,27.50,80.00,-0.06,53.75,53.72
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.02,0.33,100.00,96.43,-0.15,98.21,98.06
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.17,0.20,0.00,0.00,-0.02,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-0.30,-0.23,5.00,2.50,-0.03,3.75,3.75
Information security analyst,Accountant,19.3,57.0,81.08,0.33,0.64,100.00,50.00,-0.15,75.00,74.88
Web developer,Advertising sales agent,19.4,52.7,81.04,0.40,0.15,0.00,0.00,0.13,0.00,0.00
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,-0.05,-0.03,2.50,90.00,-0.01,46.25,46.25
Computer support specialist,Customer service representative,26.2,65.3,80.93,-0.01,-0.00,100.00,32.14,-0.00,66.07,66.07
Software developer,Customer service representative,20.2,65.3,80.93,-0.02,0.19,0.00,7.14,-0.11,3.57,3.57
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.21,-0.17,0.00,0.00,0.19,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,0.37,0.29,80.65,84.21,0.04,82.43,82.40
Operation manager,Insurance underwriter,37.1,56.9,80.69,-0.01,-0.18,0.00,15.00,0.09,7.50,7.49
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.08,-0.09,0.00,40.00,0.08,20.00,19.98
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.29,0.08,32.50,17.39,-0.18,24.95,24.90
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.07,-0.34,95.00,87.50,0.20,91.25,91.07
Information security analyst,Executive secretary,19.3,90.0,80.53,-0.16,0.03,100.00,37.50,-0.09,68.75,68.69
Property assessor,Loan officer,34.2,51.6,80.52,-0.11,0.05,97.50,71.79,-0.08,84.65,84.58
Software developer,Insurance sales agent,20.2,54.9,80.48,0.44,0.47,2.50,0.00,-0.02,1.25,1.25
Lawyer,Accountant,39.5,57.0,80.39,0.54,0.66,55.00,40.00,-0.06,47.50,47.47
Information security analyst,Social and community service manager,19.3,71.7,80.27,-0.41,0.21,0.00,12.50,-0.31,6.25,6.23
Information security analyst,Public relations specialist,19.3,76.2,80.07,-0.21,-0.42,0.00,22.50,0.11,11.25,11.24
Software developer,Public relations specialist,20.2,76.2,79.88,-0.14,0.07,0.00,2.50,-0.11,1.25,1.25
Cook,Baker,39.8,65.5,79.84,0.49,0.48,0.00,0.00,0.01,0.00,0.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.35,0.26,100.00,34.78,0.04,67.39,67.36
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-0.01,0.12,27.50,45.00,-0.06,36.25,36.23
Lawyer,Legal secretary,39.5,96.4,79.62,-0.07,-0.24,52.50,96.55,0.09,74.53,74.46
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.06,-0.16,45.45,0.00,0.11,22.73,22.70
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.27,0.22,100.00,52.38,0.02,76.19,76.17
Property assessor,Social and community service manager,34.2,71.7,79.29,-0.48,-0.02,0.00,30.00,-0.23,15.00,14.97
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-0.27,-0.03,0.00,0.00,-0.12,0.00,0.00
Web developer,Customer service representative,19.4,65.3,79.26,-0.25,0.06,20.00,0.00,-0.15,10.00,9.98
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.10,-0.09,42.50,0.00,0.10,21.25,21.23
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.09,0.34,100.00,100.00,-0.13,100.00,99.87
Personal financial advisor,Loan officer,32.6,51.6,79.02,-0.50,-0.22,100.00,100.00,-0.14,100.00,99.86
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.20,0.31,100.00,100.00,-0.05,100.00,99.95
Software quality tester,Customer service representative,44.1,65.3,78.93,0.09,0.12,0.00,21.43,-0.02,10.71,10.71
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.26,-0.23,95.00,85.00,-0.01,90.00,89.99
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.12,-0.32,2.50,10.00,0.10,6.25,6.24
Software developer,Insurance underwriter,20.2,56.9,78.63,0.05,-0.25,0.00,0.00,0.15,0.00,0.00
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.24,0.33,95.00,0.00,-0.05,47.50,47.48
Software quality tester,Graphic designer,44.1,54.7,78.60,0.19,0.40,0.00,0.00,-0.11,0.00,0.00
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.21,0.17,0.00,2.63,0.02,1.32,1.32
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.30,-0.19,46.43,27.27,0.24,36.85,36.76
Lawyer,Insurance underwriter,39.5,56.9,78.48,-0.21,-0.13,50.00,5.00,-0.04,27.50,27.49
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.13,0.05,15.00,8.70,0.04,11.85,11.84
Database administrator,Executive secretary,30.8,90.0,78.39,-0.09,-0.02,0.00,8.33,-0.03,4.17,4.17
Lawyer,Loan officer,39.5,51.6,78.35,-0.16,0.27,67.50,97.44,-0.22,82.47,82.29
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-0.10,-0.06,2.50,0.00,-0.02,1.25,1.25
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.30,0.01,83.33,30.43,0.14,56.88,56.80
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.10,0.16,100.00,100.00,-0.03,100.00,99.97
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.08,0.15,72.50,100.00,-0.04,86.25,86.22
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.05,-0.01,95.00,100.00,0.03,97.50,97.47
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.21,0.28,100.00,96.43,-0.03,98.21,98.18
Cost estimator,Graphic designer,17.7,54.7,78.03,-0.39,-0.07,0.00,2.70,-0.16,1.35,1.35
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.36,0.22,27.50,0.00,0.07,13.75,13.74
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,-0.31,-0.36,70.00,12.50,0.02,41.25,41.24
Food service manager,Lodging manager,46.7,61.6,78.00,-0.26,-0.29,0.00,0.00,0.01,0.00,0.00
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.03,0.12,0.00,19.23,-0.04,9.62,9.61
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-0.07,-0.06,0.00,0.00,-0.01,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.14,0.30,100.00,100.00,-0.08,100.00,99.92
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.04,0.04,18.75,17.39,-0.04,18.07,18.06
Web developer,Public relations specialist,19.4,76.2,77.89,-0.09,-0.10,0.00,5.00,0.01,2.50,2.50
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.17,-0.15,2.50,35.00,0.16,18.75,18.72
Photographer,Artist,48.5,51.6,77.87,-0.13,-0.53,0.00,0.00,0.20,0.00,0.00
Database administrator,Compliance officer,30.8,51.8,77.85,-0.20,-0.33,0.00,0.00,0.06,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,77.82,-0.33,-0.26,82.50,75.00,-0.03,78.75,78.72
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.36,0.19,100.00,100.00,0.08,100.00,99.92
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-0.41,-0.12,22.50,96.15,-0.14,59.33,59.24
Surgeon,Physician assistant,20.0,68.8,77.67,0.41,0.26,100.00,92.50,0.07,96.25,96.18
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.28,0.32,96.30,62.96,-0.02,79.63,79.61
Web developer,Insurance sales agent,19.4,54.9,77.45,0.48,0.40,15.00,0.00,0.04,7.50,7.50
Cost estimator,Public relations specialist,17.7,76.2,77.43,-0.63,-0.30,2.50,87.50,-0.16,45.00,44.93
Logistician,Compliance officer,38.7,51.8,77.42,0.14,-0.05,100.00,95.00,0.09,97.50,97.41
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-0.03,0.12,17.50,86.84,-0.07,52.17,52.13
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.15,-0.16,80.00,100.00,0.15,90.00,89.86
Property assessor,Lodging manager,34.2,61.6,77.25,-0.28,-0.42,0.00,5.00,0.07,2.50,2.50
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.17,0.44,0.00,0.00,-0.14,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.05,-0.37,60.00,75.00,0.16,67.50,67.39
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-0.07,0.12,59.09,90.00,-0.09,74.55,74.48
Computer systems manager,Compliance officer,27.7,51.8,77.12,-0.29,-0.19,35.00,50.00,-0.05,42.50,42.48
Database administrator,File Clerk,30.8,76.0,77.11,0.15,0.38,0.00,0.00,-0.12,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.13,0.08,83.33,100.00,0.03,91.67,91.64
Database administrator,Billing and posting clerk,30.8,91.4,77.03,-0.02,-0.14,0.00,0.00,0.06,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.26,0.11,0.00,8.70,0.07,4.35,4.34
Property assessor,Executive secretary,34.2,90.0,76.98,-0.43,-0.10,85.00,75.00,-0.16,80.00,79.87
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-0.11,0.22,97.50,70.37,-0.17,83.94,83.80
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,0.03,0.21,2.50,0.00,-0.09,1.25,1.25
