occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Architectural and engineering manager,Training and development specialist,12.8,56.7,2.50,5.00,0.00,3.75,3.75
Training and development manager,Marketing specialist,48.0,61.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,100.00,65.00,-5.00,82.50,78.38
Architectural and engineering manager,Human resources manager,12.8,76.5,60.00,7.50,-2.50,33.75,32.91
Management analyst,Human resources worker,46.6,76.5,0.00,0.00,0.00,0.00,0.00
Training and development manager,Human resources worker,48.0,76.5,0.00,0.00,0.00,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,5.00,5.00,0.00,5.00,5.00
Project management specialist,Financial manager,47.3,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,60.00,0.00,0.00,30.00,30.00
Facilities manager,Marketing manager,23.4,62.4,0.00,0.00,0.00,0.00,0.00
Facilities manager,Administrative services manager,23.4,74.0,100.00,50.00,0.00,75.00,75.00
Sales manager,Administrative services manager,33.1,74.0,100.00,60.00,-5.00,80.00,76.00
Management analyst,Administrative services manager,46.6,74.0,100.00,90.00,-5.00,95.00,90.25
Purchasing manager,Human resources worker,47.7,76.5,2.50,0.00,0.00,1.25,1.25
Management analyst,Training and development specialist,46.6,56.7,0.00,2.50,0.00,1.25,1.25
Architectural and engineering manager,Public relations manager,12.8,66.4,75.00,2.50,0.00,38.75,38.75
Financial and investment analyst,Training and development specialist,43.9,56.7,0.00,0.00,0.00,0.00,0.00
Facilities manager,Public relations manager,23.4,66.4,7.50,0.00,0.00,3.75,3.75
Sales manager,Training and development specialist,33.1,56.7,15.00,12.50,0.00,13.75,13.75
Financial and investment analyst,Administrative services manager,43.9,74.0,62.50,35.00,-1.25,48.75,48.14
Architectural and engineering manager,Financial manager,12.8,56.2,60.00,0.00,3.75,30.00,28.88
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,100.00,69.23,-4.55,84.62,80.77
Management analyst,Accountant,46.6,57.0,95.00,75.00,-1.25,85.00,83.94
Industrial production manager,Human resources manager,19.1,76.5,10.00,10.00,-2.50,10.00,9.75
Facilities manager,Social and community service manager,23.4,71.7,0.00,7.50,1.25,3.75,3.70
Purchasing manager,Administrative services manager,47.7,74.0,90.00,50.00,-1.25,70.00,69.12
Industrial production manager,Financial manager,19.1,56.2,2.50,15.00,-1.25,8.75,8.64
Operation manager,Financial manager,37.1,56.2,0.00,5.00,1.25,2.50,2.47
Industrial production manager,Human resources worker,19.1,76.5,20.00,0.00,-1.25,10.00,9.88
Sales manager,Insurance sales agent,33.1,54.9,100.00,9.09,-8.06,54.55,50.15
Architectural and engineering manager,Marketing specialist,12.8,61.7,17.50,0.00,1.25,8.75,8.64
Postsecondary teacher,Secondary school teacher,46.6,56.9,2.50,30.00,-1.43,16.25,16.02
Facilities manager,Human resources worker,23.4,76.5,7.50,0.00,1.25,3.75,3.70
Software developer,Marketing specialist,20.2,61.7,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Marketing manager,19.1,62.4,0.00,0.00,0.00,0.00,0.00
Facilities manager,Training and development specialist,23.4,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Marketing specialist,42.7,61.7,2.50,0.00,0.00,1.25,1.25
Information security analyst,Administrative services manager,19.3,74.0,100.00,50.00,-3.75,75.00,72.19
Industrial production manager,Operations research analyst,19.1,55.0,55.00,92.50,-1.25,73.75,72.83
Facilities manager,Financial manager,23.4,56.2,22.50,5.00,5.00,13.75,13.06
Financial and investment analyst,Marketing manager,43.9,62.4,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Public relations manager,19.1,66.4,5.00,7.50,0.00,6.25,6.25
Project management specialist,Public relations specialist,47.3,76.2,0.00,10.00,-1.25,5.00,4.94
Industrial production manager,Administrative services manager,19.1,74.0,100.00,50.00,0.00,75.00,75.00
Facilities manager,Marketing specialist,23.4,61.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,100.00,100.00,1.82,100.00,98.18
Operation manager,Marketing manager,37.1,62.4,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,90.00,50.00,-6.25,70.00,65.62
Financial and investment analyst,Insurance underwriter,43.9,56.9,0.00,2.50,0.00,1.25,1.25
Financial and investment analyst,Public relations manager,43.9,66.4,5.00,0.00,0.00,2.50,2.50
Chemical engineer,Medical scientist,21.6,51.8,45.00,44.74,1.28,44.87,44.29
Operation manager,Human resources manager,37.1,76.5,0.00,55.00,0.00,27.50,27.50
Architectural and engineering manager,Human resources worker,12.8,76.5,45.00,2.50,1.25,23.75,23.45
Operation manager,Public relations manager,37.1,66.4,0.00,75.00,-2.50,37.50,36.56
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,17.50,95.00,3.75,56.25,54.14
Financial and investment analyst,Human resources manager,43.9,76.5,0.00,0.00,0.00,0.00,0.00
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,0.00,0.00,0.00,0.00
Web developer,Graphic designer,19.4,54.7,0.00,0.00,2.60,0.00,0.00
Purchasing manager,Social and community service manager,47.7,71.7,0.00,12.50,0.00,6.25,6.25
Chemical engineer,Biological scientist,21.6,55.0,0.00,0.00,0.00,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,10.53,66.67,7.32,38.60,35.77
Software quality tester,Operations research analyst,44.1,55.0,0.00,27.50,-5.00,13.75,13.06
Web and digital interface designer,Graphic designer,42.7,54.7,2.50,0.00,0.00,1.25,1.25
Information security analyst,Training and development specialist,19.3,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Graphic designer,20.2,54.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Social and community service manager,12.8,71.7,10.00,20.00,2.50,15.00,14.63
Web and digital interface designer,Operations research analyst,42.7,55.0,7.50,0.00,3.75,3.75,3.61
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,96.43,100.00,0.00,98.21,98.21
Lawyer,Paralegal,39.5,83.0,25.00,7.50,5.00,16.25,15.44
Architectural and engineering manager,Operations research analyst,12.8,55.0,55.00,42.50,0.00,48.75,48.75
Operation manager,Social and community service manager,37.1,71.7,0.00,20.00,0.00,10.00,10.00
Industrial production manager,Social and community service manager,19.1,71.7,0.00,7.50,1.25,3.75,3.70
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,100.00,100.00,0.00,100.00,100.00
Property assessor,Insurance underwriter,34.2,56.9,7.50,7.50,-1.25,7.50,7.41
Operation manager,Human resources worker,37.1,76.5,0.00,25.00,0.00,12.50,12.50
Computer systems analyst,Operations research analyst,37.8,55.0,50.00,97.50,0.00,73.75,73.75
Building cleaner,Housekeeping cleaner,38.7,88.4,0.00,0.00,-1.37,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,2.50,37.50,-2.78,20.00,19.44
Industrial production manager,Accountant,19.1,57.0,92.50,60.00,-2.50,76.25,74.34
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,30.00,2.50,15.00,14.62
Facilities manager,Social and human service assistant,23.4,75.3,77.50,57.50,2.50,67.50,65.81
Chemical technician,Medical scientist,35.0,51.8,25.00,21.05,-6.06,23.03,21.63
Counter and rental clerk,Order clerk,38.7,58.3,75.00,3.12,-2.08,39.06,38.25
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,0.00,55.17,-1.45,27.59,27.19
Chemical technician,Biological scientist,35.0,55.0,0.00,0.00,0.00,0.00,0.00
Cost estimator,Accountant,17.7,57.0,82.50,77.50,-2.50,80.00,78.00
Postsecondary teacher,Teaching assistant,46.6,79.5,42.50,100.00,7.50,71.25,65.91
Food service manager,Food preparation worker,46.7,58.7,0.00,0.00,0.00,0.00,0.00
Operation manager,Accountant,37.1,57.0,72.50,80.00,-10.00,76.25,68.62
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,100.00,47.83,-7.84,73.91,68.12
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,100.00,100.00,0.00,100.00,100.00
Software developer,Advertising sales agent,20.2,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,100.00,81.48,0.00,90.74,90.74
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,100.00,78.95,0.00,89.47,89.47
Cost estimator,Insurance underwriter,17.7,56.9,0.00,37.50,1.25,18.75,18.52
Materials engineer,Medical scientist,13.5,51.8,55.00,84.21,3.85,69.61,66.93
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,100.00,100.00,0.00,100.00,100.00
Property assessor,Accountant,34.2,57.0,95.00,5.00,-6.25,50.00,46.88
Postsecondary teacher,Special education teacher,46.6,86.6,0.00,50.00,-1.39,25.00,24.65
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,100.00,96.88,1.47,98.44,96.99
Painter,Artist,10.4,51.6,22.86,27.50,-1.33,25.18,24.84
Software developer,Accountant,20.2,57.0,7.50,0.00,0.00,3.75,3.75
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,2.50,0.00,-1.28,1.25,1.23
Operation manager,Compliance officer,37.1,51.8,2.50,45.00,3.75,23.75,22.86
Chemists and materials scientist,Medical scientist,36.0,51.8,12.50,5.26,4.29,8.88,8.50
Materials engineer,Biological scientist,13.5,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Advertising sales agent,42.7,52.7,20.00,0.00,6.06,10.00,9.39
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,2.50,0.00,0.00,1.25,1.25
Property assessor,Tax preparer,34.2,66.3,0.00,16.22,-6.49,8.11,7.58
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,100.00,34.78,0.00,67.39,67.39
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,100.00,100.00,0.00,100.00,100.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,100.00,100.00,0.00,100.00,100.00
Operation manager,Public relations specialist,37.1,76.2,0.00,100.00,0.00,50.00,50.00
Property assessor,Real estate broker,34.2,57.0,27.50,80.00,0.00,53.75,53.75
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,100.00,96.43,0.00,98.21,98.21
Software developer,Insurance claims and policy processing clerk,20.2,80.1,0.00,0.00,0.00,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,5.00,2.50,-1.25,3.75,3.70
Information security analyst,Accountant,19.3,57.0,100.00,50.00,-10.00,75.00,67.50
Web developer,Advertising sales agent,19.4,52.7,0.00,0.00,7.58,0.00,0.00
Postsecondary teacher,Public relations specialist,46.6,76.2,2.50,90.00,1.25,46.25,45.67
Computer support specialist,Customer service representative,26.2,65.3,100.00,32.14,0.00,66.07,66.07
Software developer,Customer service representative,20.2,65.3,0.00,7.14,0.00,3.57,3.57
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,0.00,0.00,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.65,84.21,-1.45,82.43,81.23
Operation manager,Insurance underwriter,37.1,56.9,0.00,15.00,2.50,7.50,7.31
Postsecondary teacher,Social and community service manager,46.6,71.7,0.00,40.00,0.00,20.00,20.00
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,32.50,17.39,-1.59,24.95,24.55
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,95.00,87.50,2.50,91.25,88.97
Information security analyst,Executive secretary,19.3,90.0,100.00,37.50,-3.12,68.75,66.60
Property assessor,Loan officer,34.2,51.6,97.50,71.79,2.53,84.65,82.50
Software developer,Insurance sales agent,20.2,54.9,2.50,0.00,1.61,1.25,1.23
Lawyer,Accountant,39.5,57.0,55.00,40.00,-11.25,47.50,42.16
Information security analyst,Social and community service manager,19.3,71.7,0.00,12.50,2.50,6.25,6.09
Information security analyst,Public relations specialist,19.3,76.2,0.00,22.50,0.00,11.25,11.25
Software developer,Public relations specialist,20.2,76.2,0.00,2.50,-2.50,1.25,1.22
Cook,Baker,39.8,65.5,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,100.00,34.78,-5.08,67.39,63.96
Postsecondary teacher,Social and human service assistant,46.6,75.3,27.50,45.00,3.75,36.25,34.89
Lawyer,Legal secretary,39.5,96.4,52.50,96.55,-2.90,74.53,72.37
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,45.45,0.00,0.00,22.73,22.73
Chemical technician,Miscellaneous health technician,35.0,72.7,100.00,52.38,-14.29,76.19,65.31
Property assessor,Social and community service manager,34.2,71.7,0.00,30.00,0.00,15.00,15.00
Mechanical engineer,Biological scientist,10.1,55.0,0.00,0.00,0.00,0.00,0.00
Web developer,Customer service representative,19.4,65.3,20.00,0.00,5.88,10.00,9.41
Web and digital interface designer,Customer service representative,42.7,65.3,42.50,0.00,2.94,21.25,20.62
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,100.00,100.00,0.00,100.00,100.00
Personal financial advisor,Loan officer,32.6,51.6,100.00,100.00,0.00,100.00,100.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,100.00,100.00,0.00,100.00,100.00
Software quality tester,Customer service representative,44.1,65.3,0.00,21.43,1.47,10.71,10.56
Postsecondary teacher,Insurance underwriter,46.6,56.9,95.00,85.00,1.25,90.00,88.88
Web and digital interface designer,Social and community service manager,42.7,71.7,2.50,10.00,1.25,6.25,6.17
Software developer,Insurance underwriter,20.2,56.9,0.00,0.00,0.00,0.00,0.00
Property assessor,Insurance sales agent,34.2,54.9,95.00,0.00,-8.06,47.50,43.67
Software quality tester,Graphic designer,44.1,54.7,0.00,0.00,0.00,0.00,0.00
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,2.63,-2.56,1.32,1.28
Chemical technician,Ophthalmic medical technician,35.0,73.7,46.43,27.27,10.26,36.85,33.07
Lawyer,Insurance underwriter,39.5,56.9,50.00,5.00,1.25,27.50,27.16
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,15.00,8.70,3.17,11.85,11.47
Database administrator,Executive secretary,30.8,90.0,0.00,8.33,1.56,4.17,4.10
Lawyer,Loan officer,39.5,51.6,67.50,97.44,-1.27,82.47,81.42
Postsecondary teacher,Mental health counselor,46.6,74.6,2.50,0.00,0.00,1.25,1.25
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,83.33,30.43,0.00,56.88,56.88
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,100.00,100.00,0.00,100.00,100.00
Occupational health and safety specialist,Order clerk,17.9,58.3,72.50,100.00,-2.78,86.25,83.85
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,95.00,100.00,0.00,97.50,97.50
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,100.00,96.43,0.00,98.21,98.21
Cost estimator,Graphic designer,17.7,54.7,0.00,2.70,2.60,1.35,1.32
Web and digital interface designer,Insurance sales agent,42.7,54.9,27.50,0.00,3.23,13.75,13.31
Personal financial advisor,Insurance underwriter,32.6,56.9,70.00,12.50,1.25,41.25,40.73
Food service manager,Lodging manager,46.7,61.6,0.00,0.00,0.00,0.00,0.00
Software quality tester,Advertising sales agent,44.1,52.7,0.00,19.23,0.00,9.62,9.62
Software quality tester,Insurance underwriter,44.1,56.9,0.00,0.00,1.25,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,100.00,100.00,0.00,100.00,100.00
Counter and rental clerk,Billing and posting clerk,38.7,91.4,18.75,17.39,0.00,18.07,18.07
Web developer,Public relations specialist,19.4,76.2,0.00,5.00,1.25,2.50,2.47
Web and digital interface designer,Public relations specialist,42.7,76.2,2.50,35.00,2.50,18.75,18.28
Photographer,Artist,48.5,51.6,0.00,0.00,0.00,0.00,0.00
Database administrator,Compliance officer,30.8,51.8,0.00,0.00,0.00,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,82.50,75.00,0.00,78.75,78.75
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,100.00,100.00,0.00,100.00,100.00
Cost estimator,Advertising sales agent,17.7,52.7,22.50,96.15,-7.58,59.33,54.83
Surgeon,Physician assistant,20.0,68.8,100.00,92.50,-4.23,96.25,92.18
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,96.30,62.96,0.00,79.63,79.63
Web developer,Insurance sales agent,19.4,54.9,15.00,0.00,11.29,7.50,6.65
Cost estimator,Public relations specialist,17.7,76.2,2.50,87.50,5.00,45.00,42.75
Logistician,Compliance officer,38.7,51.8,100.00,95.00,0.00,97.50,97.50
Mechanical engineer,Medical scientist,10.1,51.8,17.50,86.84,-1.28,52.17,51.50
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,80.00,100.00,3.03,90.00,87.27
Property assessor,Lodging manager,34.2,61.6,0.00,5.00,2.50,2.50,2.44
Software quality tester,Insurance sales agent,44.1,54.9,0.00,0.00,0.00,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,60.00,75.00,1.25,67.50,66.66
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,59.09,90.00,-1.61,74.55,73.34
Computer systems manager,Compliance officer,27.7,51.8,35.00,50.00,-3.75,42.50,40.91
Database administrator,File Clerk,30.8,76.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,83.33,100.00,0.00,91.67,91.67
Database administrator,Billing and posting clerk,30.8,91.4,0.00,0.00,0.00,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,8.70,0.00,4.35,4.35
Property assessor,Executive secretary,34.2,90.0,85.00,75.00,-1.56,80.00,78.75
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,97.50,70.37,-1.49,83.94,82.68
Web developer,Insurance claims and policy processing clerk,19.4,80.1,2.50,0.00,0.00,1.25,1.25
Database administrator,Receptionist,30.8,89.1,0.00,7.14,-1.47,3.57,3.52
Personal financial advisor,Mental health counselor,32.6,74.6,75.00,0.00,0.00,37.50,37.50
Cost estimator,Executive secretary,17.7,90.0,60.00,83.33,-6.25,71.67,67.19
Cost estimator,Insurance sales agent,17.7,54.9,87.50,81.82,1.61,84.66,83.29
Cost estimator,Tax preparer,17.7,66.3,2.50,0.00,0.00,1.25,1.25
Cost estimator,Real estate broker,17.7,57.0,0.00,15.00,-6.25,7.50,7.03
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,2.50,71.05,-2.56,36.78,35.83
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,100.00,95.45,0.00,97.73,97.73
Personal financial advisor,Real estate broker,32.6,57.0,100.00,82.50,5.00,91.25,86.69
Lawyer,Public relations specialist,39.5,76.2,50.00,97.50,0.00,73.75,73.75
Materials engineer,Medical appliance technician,13.5,58.9,97.50,97.50,-2.50,97.50,95.06
Database administrator,Legal secretary,30.8,96.4,0.00,0.00,0.00,0.00,0.00
Cost estimator,Loan officer,17.7,51.6,92.50,100.00,-2.53,96.25,93.81
Chemical technician,Pharmacy technician,35.0,79.3,14.29,23.08,-2.44,18.68,18.23
Chemical technician,Medical appliance technician,35.0,58.9,60.71,95.00,2.94,77.86,75.57
Web developer,Receptionist,19.4,89.1,7.50,0.00,0.00,3.75,3.75
Chief executive,Compliance officer,30.6,51.8,80.00,92.50,6.25,86.25,80.86
Counter and rental clerk,File Clerk,38.7,76.0,43.75,4.00,-2.44,23.88,23.29
Director,Editor,43.6,56.6,17.50,35.00,13.75,26.25,22.64
Software quality tester,Loan interviewer,44.1,76.9,45.00,100.00,3.08,72.50,70.27
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,87.50,100.00,0.00,93.75,93.75
Counter and rental clerk,Postal service clerk,38.7,54.1,87.50,10.53,-5.71,49.01,46.21
Food service manager,Social and human service assistant,46.7,75.3,32.50,62.50,-5.00,47.50,45.12
Actor,Artist,47.0,51.6,82.50,87.50,-1.25,85.00,83.94
Computer systems manager,Executive secretary,27.7,90.0,75.00,58.33,-4.69,66.67,63.54
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,92.59,37.50,1.69,65.05,63.94
First-line supervisor of security workers,Compliance officer,22.5,51.8,87.50,72.50,3.75,80.00,77.00
Food service manager,Medical and health services manager,46.7,71.8,10.00,47.50,-1.25,28.75,28.39
Personal financial advisor,Tax preparer,32.6,66.3,77.50,37.84,-7.79,57.67,53.18
Computer systems manager,Loan officer,27.7,51.6,90.00,41.03,-3.80,65.51,63.02
Personal financial advisor,Fundraiser,32.6,74.9,100.00,100.00,0.00,100.00,100.00
Database administrator,Loan officer,30.8,51.6,7.50,0.00,0.00,3.75,3.75
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,92.59,100.00,1.49,96.30,94.86
Software quality tester,Public relations specialist,44.1,76.2,0.00,12.50,-3.75,6.25,6.02
Chemical technician,Medical assistant,35.0,88.8,75.00,80.95,6.12,77.98,73.20
Database administrator,Customer service representative,30.8,65.3,0.00,21.43,0.00,10.71,10.71
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,90.00,2.63,-1.28,46.32,45.72
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,100.00,100.00,0.00,100.00,100.00
Database administrator,Advertising sales agent,30.8,52.7,0.00,0.00,0.00,0.00,0.00
Mechanical engineer,Filling machine operator,10.1,57.3,30.00,97.50,1.25,63.75,62.95
Cutting worker,Filling machine operator,31.1,57.3,100.00,97.50,0.00,98.75,98.75
Counter and rental clerk,Customer service representative,38.7,65.3,100.00,10.71,4.55,55.36,52.84
Counter and rental clerk,Cashier,38.7,69.8,68.75,100.00,1.92,84.38,82.75
Emergency medical technician,Veterinary technician,39.4,89.9,100.00,91.67,-3.33,95.83,92.64
Computer programmer,Graphic designer,21.5,54.7,0.00,43.24,0.00,21.62,21.62
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,95.45,62.96,0.00,79.21,79.21
Computer systems manager,Legal secretary,27.7,96.4,32.50,79.31,4.35,55.91,53.47
Computer support specialist,Receptionist,26.2,89.1,97.50,78.57,2.94,88.04,85.45
Boiler operator,Filling machine operator,7.1,57.3,14.71,0.00,0.00,7.35,7.35
Counter and rental clerk,Receptionist,38.7,89.1,68.75,50.00,-2.27,59.38,58.03
Web developer,Loan interviewer,19.4,76.9,2.50,24.00,-1.54,13.25,13.05
Dentist,Dental assistant,39.5,92.8,71.05,100.00,5.88,85.53,80.50
Lawyer,Real estate broker,39.5,57.0,37.50,72.50,0.00,55.00,55.00
Logistician,Loan officer,38.7,51.6,100.00,100.00,0.00,100.00,100.00
Lawyer,Mental health counselor,39.5,74.6,60.00,2.50,-2.50,31.25,30.47
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,97.50,95.65,-3.17,96.58,93.51
Mechanical engineer,Medical appliance technician,10.1,58.9,57.50,97.50,1.25,77.50,76.53
Surgeon,Surgical technologist,20.0,76.9,80.65,33.33,-8.11,56.99,52.37
Electrical and electronics engineer,Medical scientist,11.6,51.8,63.64,68.42,2.82,66.03,64.17
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,97.50,50.00,0.00,73.75,73.75
Surgeon,Biological scientist,20.0,55.0,0.00,0.00,0.00,0.00,0.00
Director,Artist,43.6,51.6,40.00,10.00,7.50,25.00,23.12
Occupational health and safety specialist,Customer service representative,17.9,65.3,95.00,96.43,1.47,95.71,94.31
Computer support specialist,Public safety telecommunicator,26.2,78.2,77.50,89.47,0.00,83.49,83.49
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,0.00,0.00,50.00,50.00
Logistician,Paralegal,38.7,83.0,100.00,100.00,0.00,100.00,100.00
Postal service mail carrier,Postal service clerk,34.7,54.1,95.83,10.53,-4.65,53.18,50.71
Printing press operator,Sewing machine operator,24.7,70.7,100.00,100.00,0.00,100.00,100.00
Web developer,Real estate broker,19.4,57.0,0.00,0.00,0.00,0.00,0.00
Construction manager,Real estate broker,10.6,57.0,0.00,12.50,0.00,6.25,6.25
