occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Human resources worker,47.3,76.5,92.21,8.07,-12.07,52.50,85.00,10.07,68.75,61.83
Facilities manager,Human resources manager,23.4,76.5,92.06,11.46,-12.19,12.50,100.00,11.82,56.25,49.60
Architectural and engineering manager,Training and development specialist,12.8,56.7,92.00,6.00,-10.05,80.00,90.00,8.03,85.00,78.18
Training and development manager,Marketing specialist,48.0,61.7,91.94,1.49,-2.26,70.00,92.50,1.87,81.25,79.73
Architectural and engineering manager,Administrative services manager,12.8,74.0,91.94,9.11,-12.46,80.00,100.00,10.79,90.00,80.29
Architectural and engineering manager,Human resources manager,12.8,76.5,91.77,9.18,-11.36,80.00,97.50,10.27,88.75,79.64
Management analyst,Human resources worker,46.6,76.5,91.64,4.57,-9.99,92.50,30.00,7.28,61.25,56.79
Training and development manager,Human resources worker,48.0,76.5,91.58,7.02,-9.15,15.00,100.00,8.09,57.50,52.85
Project management specialist,Operations research analyst,47.3,55.0,91.31,-1.72,-1.28,52.50,97.50,-0.22,75.00,74.84
Project management specialist,Financial manager,47.3,56.2,91.15,-2.59,1.98,15.00,97.50,-2.29,56.25,54.96
Sales manager,Human resources worker,33.1,76.5,91.09,9.83,-12.53,32.50,82.50,11.18,57.50,51.07
Facilities manager,Marketing manager,23.4,62.4,90.92,12.99,-10.93,37.50,95.00,11.96,66.25,58.33
Facilities manager,Administrative services manager,23.4,74.0,90.81,12.53,-11.83,17.50,100.00,12.18,58.75,51.59
Sales manager,Administrative services manager,33.1,74.0,90.73,6.58,-11.33,25.00,100.00,8.95,62.50,56.91
Management analyst,Administrative services manager,46.6,74.0,90.68,5.04,-8.99,92.50,72.50,7.01,82.50,76.71
Purchasing manager,Human resources worker,47.7,76.5,90.36,13.61,-12.75,12.50,100.00,13.18,56.25,48.84
Management analyst,Training and development specialist,46.6,56.7,90.32,-1.78,-2.82,100.00,15.00,0.52,57.50,57.20
Architectural and engineering manager,Public relations manager,12.8,66.4,90.31,8.92,-13.84,82.50,100.00,11.38,91.25,80.86
Financial and investment analyst,Training and development specialist,43.9,56.7,90.27,3.06,-9.06,100.00,35.00,6.06,67.50,63.41
Facilities manager,Public relations manager,23.4,66.4,90.26,13.63,-11.47,50.00,100.00,12.55,75.00,65.59
Sales manager,Training and development specialist,33.1,56.7,90.18,1.24,-5.57,97.50,80.00,3.40,88.75,85.73
Financial and investment analyst,Administrative services manager,43.9,74.0,90.16,11.54,-15.87,97.50,75.00,13.71,86.25,74.43
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,2.54,-1.47,70.00,100.00,2.01,85.00,83.29
Purchasing manager,Marketing specialist,47.7,61.7,90.08,8.26,-10.13,52.50,87.50,9.20,70.00,63.56
Training and development manager,Financial manager,48.0,56.2,90.06,-7.56,4.52,27.50,95.00,-6.04,61.25,57.55
Sales manager,Advertising sales agent,33.1,52.7,89.99,0.84,-4.01,75.00,57.69,2.43,66.35,64.74
Management analyst,Accountant,46.6,57.0,89.84,-1.24,-0.50,85.00,82.50,-0.37,83.75,83.44
Industrial production manager,Human resources manager,19.1,76.5,89.80,11.87,-5.07,30.00,100.00,8.47,65.00,59.49
Facilities manager,Social and community service manager,23.4,71.7,89.67,7.68,-12.72,92.50,67.50,10.20,80.00,71.84
Purchasing manager,Administrative services manager,47.7,74.0,89.51,9.29,-10.04,5.00,100.00,9.67,52.50,47.42
Industrial production manager,Financial manager,19.1,56.2,89.51,0.04,0.12,30.00,100.00,-0.04,65.00,64.97
Operation manager,Financial manager,37.1,56.2,89.31,-5.32,3.08,37.50,100.00,-4.20,68.75,65.86
Industrial production manager,Human resources worker,19.1,76.5,89.29,16.00,-5.52,37.50,100.00,10.76,68.75,61.35
Sales manager,Insurance sales agent,33.1,54.9,89.13,-4.38,-1.46,75.00,77.27,-1.46,76.14,75.02
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,10.36,-13.33,82.50,85.00,11.85,83.75,73.83
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,-0.64,-11.93,95.00,30.00,5.64,62.50,58.97
Facilities manager,Human resources worker,23.4,76.5,88.96,13.94,-11.47,15.00,100.00,12.70,57.50,50.19
Software developer,Marketing specialist,20.2,61.7,88.94,13.41,-17.65,92.50,65.00,15.53,78.75,66.52
Industrial production manager,Marketing manager,19.1,62.4,88.93,13.18,-5.36,55.00,100.00,9.27,77.50,70.32
Facilities manager,Training and development specialist,23.4,56.7,88.90,8.11,-8.99,30.00,97.50,8.55,63.75,58.30
Software developer,Operations research analyst,20.2,55.0,88.88,11.85,-6.11,85.00,100.00,8.98,92.50,84.19
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,3.40,-9.58,97.50,60.00,6.49,78.75,73.64
Information security analyst,Administrative services manager,19.3,74.0,88.53,6.99,-9.18,92.50,100.00,8.08,96.25,88.47
Industrial production manager,Operations research analyst,19.1,55.0,88.39,4.26,-0.44,27.50,100.00,2.35,63.75,62.25
Facilities manager,Financial manager,23.4,56.2,88.37,3.64,-0.46,22.50,97.50,2.05,60.00,58.77
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,8.74,-10.84,97.50,17.50,9.79,57.50,51.87
Industrial production manager,Public relations manager,19.1,66.4,88.35,14.13,-6.31,62.50,100.00,10.22,81.25,72.95
Project management specialist,Public relations specialist,47.3,76.2,88.35,8.08,-17.05,85.00,87.50,12.56,86.25,75.41
Industrial production manager,Administrative services manager,19.1,74.0,88.30,10.61,-4.60,30.00,100.00,7.60,65.00,60.06
Facilities manager,Marketing specialist,23.4,61.7,88.28,13.07,-11.49,42.50,82.50,12.28,62.50,54.82
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,6.64,-10.19,100.00,15.00,8.41,57.50,52.66
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.84,-7.28,25.00,100.00,4.06,62.50,59.96
Operation manager,Marketing manager,37.1,62.4,88.12,2.15,-5.80,75.00,95.00,3.98,85.00,81.62
Industrial production manager,Training and development specialist,19.1,56.7,88.10,6.87,-4.07,52.50,100.00,5.47,76.25,72.08
Purchasing manager,Accountant,47.7,57.0,88.07,3.20,-2.99,0.00,100.00,3.09,50.00,48.45
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,2.90,-6.90,100.00,10.00,4.90,55.00,52.30
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,8.18,-17.17,100.00,32.50,12.68,66.25,57.85
Chemical engineer,Medical scientist,21.6,51.8,87.70,1.68,-0.12,12.50,100.00,0.90,56.25,55.75
Operation manager,Human resources manager,37.1,76.5,87.61,3.99,-8.17,30.00,100.00,6.08,65.00,61.05
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,9.51,-14.41,80.00,90.00,11.96,85.00,74.83
Operation manager,Public relations manager,37.1,66.4,87.47,6.56,-8.28,75.00,100.00,7.42,87.50,81.01
Training and development manager,Social and community service manager,48.0,71.7,87.29,-1.58,-3.70,100.00,25.00,1.06,62.50,61.84
Financial and investment analyst,Accountant,43.9,57.0,87.27,6.95,-6.86,97.50,67.50,6.91,82.50,76.80
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,10.78,-14.53,97.50,65.00,12.65,81.25,70.97
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,2.90,-11.64,92.50,65.79,7.27,79.14,73.39
Purchasing manager,Training and development specialist,47.7,56.7,86.71,4.36,-7.62,67.50,97.50,5.99,82.50,77.56
Web developer,Graphic designer,19.4,54.7,86.62,4.73,-3.86,67.50,81.08,4.29,74.29,71.10
Purchasing manager,Social and community service manager,47.7,71.7,86.53,4.09,-8.73,97.50,72.50,6.41,85.00,79.55
Chemical engineer,Biological scientist,21.6,55.0,86.36,3.55,-0.58,57.50,91.89,2.07,74.70,73.15
Dentist,Dental hygienist,39.5,95.7,86.25,26.43,-36.45,47.37,100.00,31.44,73.68,50.52
Software quality tester,Operations research analyst,44.1,55.0,86.23,-5.57,1.35,27.50,100.00,-3.46,63.75,61.54
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,1.08,1.47,80.00,54.05,-0.20,67.03,66.89
Information security analyst,Training and development specialist,19.3,56.7,85.97,2.08,-6.67,97.50,97.50,4.37,97.50,93.24
Software developer,Graphic designer,20.2,54.7,85.82,5.16,-5.78,80.00,78.38,5.47,79.19,74.86
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,2.59,-10.12,100.00,77.50,6.36,88.75,83.11
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,1.72,-1.11,95.00,100.00,1.41,97.50,96.12
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,-4.82,-0.47,96.43,36.36,-2.18,66.40,64.95
Lawyer,Paralegal,39.5,83.0,85.66,6.57,-10.03,90.00,30.00,8.30,60.00,55.02
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,6.16,-3.62,87.50,97.50,4.89,92.50,87.98
Operation manager,Social and community service manager,37.1,71.7,85.47,-0.20,-4.79,97.50,55.00,2.30,76.25,74.50
Industrial production manager,Social and community service manager,19.1,71.7,85.20,8.32,-6.81,75.00,90.00,7.57,82.50,76.26
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,-0.61,-5.19,3.57,100.00,2.29,51.79,50.60
Property assessor,Insurance underwriter,34.2,56.9,85.13,1.17,-3.71,47.50,100.00,2.44,73.75,71.95
Operation manager,Human resources worker,37.1,76.5,84.98,7.41,-8.47,35.00,100.00,7.94,67.50,62.14
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-1.79,-1.31,100.00,75.00,-0.24,87.50,87.29
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,6.76,-4.98,63.64,87.50,5.87,75.57,71.13
Postsecondary teacher,School psychologist,46.6,87.9,84.73,-4.14,-0.59,100.00,0.00,-1.78,50.00,49.11
Industrial production manager,Accountant,19.1,57.0,84.49,6.16,-0.99,30.00,100.00,3.58,65.00,62.68
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,2.42,-2.55,85.00,25.00,2.48,55.00,53.63
Facilities manager,Social and human service assistant,23.4,75.3,84.45,9.40,-14.64,90.00,82.50,12.02,86.25,75.88
Chemical technician,Medical scientist,35.0,51.8,84.20,-1.74,2.84,17.86,100.00,-2.29,58.93,57.58
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-4.98,-6.70,0.00,100.00,0.86,50.00,49.57
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.61,-15.37,100.00,58.62,7.38,79.31,73.46
Chemical technician,Biological scientist,35.0,55.0,83.89,0.53,4.30,53.57,97.30,-1.89,75.43,74.01
Cost estimator,Accountant,17.7,57.0,83.72,4.26,-1.95,22.50,100.00,3.11,61.25,59.35
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,2.68,-6.82,95.00,65.00,4.75,80.00,76.20
Food service manager,Food preparation worker,46.7,58.7,83.62,1.12,-4.63,82.50,97.50,2.88,90.00,87.41
Operation manager,Accountant,37.1,57.0,83.57,-1.01,0.04,40.00,97.50,-0.53,68.75,68.39
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,-4.12,-5.56,82.14,91.30,0.72,86.72,86.10
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,-7.77,3.63,17.86,100.00,-5.70,58.93,55.57
Software developer,Advertising sales agent,20.2,52.7,83.02,11.00,-12.05,92.50,69.23,11.53,80.87,71.54
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,1.03,-5.28,80.56,100.00,3.16,90.28,87.43
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,-3.74,-8.12,39.29,94.74,2.19,67.01,65.54
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.26,-4.97,57.50,100.00,2.61,78.75,76.69
Materials engineer,Medical scientist,13.5,51.8,82.86,2.82,-0.12,37.50,100.00,1.47,68.75,67.74
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,-3.79,-2.27,78.57,72.50,-0.76,75.54,74.96
Property assessor,Accountant,34.2,57.0,82.77,6.98,-4.87,20.00,95.00,5.93,57.50,54.09
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,-3.75,1.83,100.00,18.75,-2.79,59.38,57.72
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,-3.32,-5.97,8.33,100.00,1.32,54.17,53.45
Painter,Artist,10.4,51.6,82.54,4.10,0.32,42.86,65.00,1.89,53.93,52.91
Software developer,Accountant,20.2,57.0,82.50,11.35,-4.08,90.00,97.50,7.71,93.75,86.52
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,6.31,-13.82,97.50,65.79,10.06,81.64,73.43
Operation manager,Compliance officer,37.1,51.8,82.41,-1.06,-2.73,30.00,100.00,0.84,65.00,64.46
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.68,-0.76,15.62,100.00,0.72,57.81,57.40
Materials engineer,Biological scientist,13.5,55.0,82.14,4.72,-0.46,70.00,100.00,2.59,85.00,82.80
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,1.32,-4.47,100.00,57.69,2.89,78.85,76.56
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,1.70,-12.38,100.00,57.89,7.04,78.95,73.39
Property assessor,Tax preparer,34.2,66.3,81.93,9.13,-4.69,27.50,97.30,6.91,62.40,58.09
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-1.03,-9.55,100.00,91.30,4.26,95.65,91.58
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,-5.81,-1.39,17.86,96.15,-2.21,57.01,55.74
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,-5.36,-5.89,28.57,100.00,0.26,64.29,64.12
Operation manager,Public relations specialist,37.1,76.2,81.53,6.86,-13.40,72.50,100.00,10.13,86.25,77.51
Property assessor,Real estate broker,34.2,57.0,81.51,0.51,-1.17,47.50,100.00,0.84,73.75,73.13
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.19,-2.23,0.00,100.00,1.21,50.00,49.40
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,12.11,-17.05,97.50,63.16,14.58,80.33,68.62
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.66,-3.65,87.50,100.00,2.16,93.75,91.73
Information security analyst,Accountant,19.3,57.0,81.08,1.47,-0.95,82.50,100.00,1.21,91.25,90.15
Web developer,Advertising sales agent,19.4,52.7,81.04,9.49,-7.69,80.00,73.08,8.59,76.54,69.96
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.44,-18.48,82.50,82.50,10.46,82.50,73.87
Computer support specialist,Customer service representative,26.2,65.3,80.93,16.72,-19.08,57.50,89.29,17.90,73.39,60.26
Software developer,Customer service representative,20.2,65.3,80.93,16.64,-7.37,75.00,96.43,12.01,85.71,75.42
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,3.41,-1.48,81.25,100.00,2.45,90.62,88.41
Surgeon,Medical scientist,20.0,51.8,80.81,6.89,-0.37,77.42,100.00,3.63,88.71,85.49
Operation manager,Insurance underwriter,37.1,56.9,80.69,-5.70,-0.14,40.00,97.50,-2.78,68.75,66.84
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-3.21,-6.51,92.50,40.00,1.65,66.25,65.15
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,4.63,-13.25,97.50,82.61,8.94,90.05,82.00
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.44,0.43,100.00,57.50,0.01,78.75,78.74
Information security analyst,Executive secretary,19.3,90.0,80.53,21.36,-16.95,62.50,100.00,19.15,81.25,65.69
Property assessor,Loan officer,34.2,51.6,80.52,2.52,-3.44,40.00,94.87,2.98,67.44,65.43
Software developer,Insurance sales agent,20.2,54.9,80.48,8.17,-12.47,97.50,95.45,10.32,96.48,86.52
Lawyer,Accountant,39.5,57.0,80.39,-1.12,-0.30,100.00,72.50,-0.41,86.25,85.90
Information security analyst,Social and community service manager,19.3,71.7,80.27,2.25,-8.52,100.00,70.00,5.38,85.00,80.43
Information security analyst,Public relations specialist,19.3,76.2,80.07,10.25,-20.50,90.00,95.00,15.37,92.50,78.28
Software developer,Public relations specialist,20.2,76.2,79.88,14.71,-24.84,92.50,77.50,19.78,85.00,68.19
Cook,Baker,39.8,65.5,79.84,0.08,1.25,97.50,95.00,-0.58,96.25,95.69
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.03,-5.65,91.67,91.30,2.31,91.49,89.37
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,-1.73,-11.60,97.50,57.50,4.94,77.50,73.67
Lawyer,Legal secretary,39.5,96.4,79.62,21.23,-32.21,82.50,48.28,26.72,65.39,47.92
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,1.46,-1.40,50.00,97.50,1.43,73.75,72.69
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.00,-6.18,100.00,90.48,2.59,95.24,92.77
Property assessor,Social and community service manager,34.2,71.7,79.29,3.49,-6.77,97.50,40.00,5.13,68.75,65.22
Mechanical engineer,Biological scientist,10.1,55.0,79.28,5.38,-0.91,90.00,100.00,3.14,95.00,92.02
Web developer,Customer service representative,19.4,65.3,79.26,10.56,-6.09,62.50,96.43,8.32,79.46,72.85
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,2.92,-6.15,100.00,96.43,4.54,98.21,93.76
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,1.00,-7.36,100.00,62.50,4.18,81.25,77.86
Personal financial advisor,Loan officer,32.6,51.6,79.02,4.22,-4.94,100.00,35.90,4.58,67.95,64.84
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,-1.33,-1.50,100.00,36.36,0.08,68.18,68.12
Software quality tester,Customer service representative,44.1,65.3,78.93,5.57,-5.54,40.00,100.00,5.55,70.00,66.11
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-6.14,-1.35,82.50,97.50,-2.40,90.00,87.84
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.99,-8.16,100.00,67.50,4.57,83.75,79.92
Software developer,Insurance underwriter,20.2,56.9,78.63,10.05,-8.09,90.00,100.00,9.07,95.00,86.38
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.72,-2.36,92.50,100.00,0.82,96.25,95.46
Software quality tester,Graphic designer,44.1,54.7,78.60,-7.82,0.03,62.50,94.59,-3.92,78.55,75.47
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,3.90,-11.02,72.50,65.79,7.46,69.14,63.99
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,-0.52,-3.07,100.00,90.91,1.27,95.45,94.24
Lawyer,Insurance underwriter,39.5,56.9,78.48,-2.11,-3.34,97.50,30.00,0.62,63.75,63.36
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,1.20,-12.79,100.00,69.57,7.00,84.78,78.85
Database administrator,Executive secretary,30.8,90.0,78.39,16.89,-15.71,42.50,100.00,16.30,71.25,59.63
Lawyer,Loan officer,39.5,51.6,78.35,-2.39,-2.19,97.50,28.21,-0.10,62.85,62.79
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,-6.88,-0.65,95.00,17.50,-3.12,56.25,54.50
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-2.35,-5.80,66.67,91.30,1.72,78.99,77.62
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.49,-2.85,97.22,75.00,1.18,86.11,85.09
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.89,-7.79,100.00,96.88,4.34,98.44,94.17
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,-0.74,-0.98,100.00,100.00,0.12,100.00,99.88
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,1.43,-2.11,2.78,100.00,1.77,51.39,50.48
Cost estimator,Graphic designer,17.7,54.7,78.03,-3.66,-1.04,90.00,97.30,-1.31,93.65,92.42
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.85,-8.79,100.00,86.36,4.82,93.18,88.69
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,4.56,-7.69,97.50,22.50,6.13,60.00,56.32
Food service manager,Lodging manager,46.7,61.6,78.00,0.59,-0.58,100.00,92.50,0.59,96.25,95.69
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.19,-2.70,75.00,100.00,1.44,87.50,86.24
Software quality tester,Insurance underwriter,44.1,56.9,77.97,-3.91,-1.15,55.00,100.00,-1.38,77.50,76.43
Printing press operator,Filling machine operator,24.7,57.3,77.95,-4.95,-0.87,97.50,97.50,-2.04,97.50,95.51
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-0.01,-8.80,93.75,100.00,4.40,96.88,92.62
Web developer,Public relations specialist,19.4,76.2,77.89,10.11,-22.65,85.00,77.50,16.38,81.25,67.94
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,3.71,-20.00,100.00,75.00,11.85,87.50,77.13
Photographer,Artist,48.5,51.6,77.87,1.20,3.55,75.00,85.00,-1.18,80.00,79.06
Database administrator,Compliance officer,30.8,51.8,77.85,0.28,-6.22,95.00,90.00,3.25,92.50,89.49
Chief executive,Executive secretary,30.6,90.0,77.82,30.66,-23.15,65.00,100.00,26.90,82.50,60.30
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-2.63,-0.75,63.89,100.00,-0.94,81.94,81.17
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.06,-6.53,97.50,69.23,3.30,83.37,80.62
Surgeon,Physician assistant,20.0,68.8,77.67,10.32,-2.73,6.45,100.00,6.52,53.23,49.75
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,3.17,-5.49,100.00,100.00,4.33,100.00,95.67
Web developer,Insurance sales agent,19.4,54.9,77.45,4.72,-9.43,80.00,90.91,7.08,85.45,79.41
Cost estimator,Public relations specialist,17.7,76.2,77.43,7.03,-17.28,82.50,87.50,12.16,85.00,74.66
Logistician,Compliance officer,38.7,51.8,77.42,4.08,-4.17,25.00,100.00,4.12,62.50,59.92
Mechanical engineer,Medical scientist,10.1,51.8,77.42,5.47,-0.22,85.00,100.00,2.85,92.50,89.86
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,1.40,-3.43,100.00,100.00,2.41,100.00,97.59
Property assessor,Lodging manager,34.2,61.6,77.25,-1.08,-1.88,100.00,75.00,0.40,87.50,87.15
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-1.97,-2.68,70.00,95.45,0.36,82.73,82.43
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,1.07,-2.93,100.00,100.00,2.00,100.00,98.00
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,1.71,0.85,72.73,100.00,0.43,86.36,85.99
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.83,-6.35,95.00,90.00,3.59,92.50,89.18
Database administrator,File Clerk,30.8,76.0,77.11,0.32,-9.45,95.00,92.00,4.88,93.50,88.93
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.03,1.15,100.00,97.50,-1.09,98.75,97.67
Database administrator,Billing and posting clerk,30.8,91.4,77.03,2.31,-9.42,97.50,65.22,5.87,81.36,76.59
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,1.67,-10.56,87.50,82.61,6.11,85.05,79.85
Property assessor,Executive secretary,34.2,90.0,76.98,22.57,-13.16,32.50,100.00,17.87,66.25,54.41
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,8.78,-14.91,87.50,74.07,11.85,80.79,71.22
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,9.40,-14.72,82.50,63.16,12.06,72.83,64.05
