occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.84,-0.33,100.00,100.00,0.58,100.00,99.42
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,0.70,0.08,100.00,100.00,0.31,100.00,99.69
Facilities manager,Human resources worker,23.4,76.5,88.96,0.63,-0.02,100.00,100.00,0.33,100.00,99.67
Software developer,Marketing specialist,20.2,61.7,88.94,0.89,0.09,100.00,100.00,0.40,100.00,99.60
Industrial production manager,Marketing manager,19.1,62.4,88.93,0.52,0.22,100.00,100.00,0.15,100.00,99.85
Facilities manager,Training and development specialist,23.4,56.7,88.90,0.74,-0.08,100.00,100.00,0.41,100.00,99.59
Software developer,Operations research analyst,20.2,55.0,88.88,0.48,0.39,100.00,100.00,0.05,100.00,99.95
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,0.47,-0.10,100.00,100.00,0.28,100.00,99.72
Information security analyst,Administrative services manager,19.3,74.0,88.53,0.73,0.15,100.00,100.00,0.29,100.00,99.71
Industrial production manager,Operations research analyst,19.1,55.0,88.39,0.54,0.25,100.00,100.00,0.15,100.00,99.85
Facilities manager,Financial manager,23.4,56.2,88.37,0.25,0.42,100.00,100.00,-0.09,100.00,99.91
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,0.80,0.08,100.00,100.00,0.36,100.00,99.64
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.79,0.09,100.00,100.00,0.35,100.00,99.65
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.53,0.23,100.00,100.00,0.15,100.00,99.85
Industrial production manager,Administrative services manager,19.1,74.0,88.30,0.70,0.19,100.00,100.00,0.26,100.00,99.74
Facilities manager,Marketing specialist,23.4,61.7,88.28,0.79,0.04,100.00,100.00,0.38,100.00,99.62
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,1.37,-0.06,100.00,100.00,0.72,100.00,99.28
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,0.39,0.22,100.00,100.00,0.08,100.00,99.92
Operation manager,Marketing manager,37.1,62.4,88.12,0.24,0.11,100.00,100.00,0.07,100.00,99.93
Industrial production manager,Training and development specialist,19.1,56.7,88.10,0.78,-0.08,100.00,100.00,0.43,100.00,99.57
Purchasing manager,Accountant,47.7,57.0,88.07,0.39,0.33,100.00,100.00,0.03,100.00,99.97
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,0.78,0.05,100.00,100.00,0.36,100.00,99.64
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,0.99,0.04,100.00,100.00,0.47,100.00,99.53
Chemical engineer,Medical scientist,21.6,51.8,87.70,0.52,-0.02,100.00,100.00,0.27,100.00,99.73
Operation manager,Human resources manager,37.1,76.5,87.61,0.35,-0.07,100.00,100.00,0.21,100.00,99.79
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.63,-0.43,100.00,100.00,0.53,100.00,99.47
Operation manager,Public relations manager,37.1,66.4,87.47,0.51,0.06,100.00,100.00,0.23,100.00,99.77
Training and development manager,Social and community service manager,48.0,71.7,87.29,0.48,-0.04,100.00,100.00,0.26,100.00,99.74
Financial and investment analyst,Accountant,43.9,57.0,87.27,0.54,0.12,100.00,100.00,0.21,100.00,99.79
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,0.71,-0.14,100.00,100.00,0.43,100.00,99.57
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,0.79,0.15,62.50,100.00,0.32,81.25,80.99
Purchasing manager,Training and development specialist,47.7,56.7,86.71,0.86,0.09,100.00,100.00,0.39,100.00,99.61
Web developer,Graphic designer,19.4,54.7,86.62,0.76,0.35,100.00,100.00,0.21,100.00,99.79
Purchasing manager,Social and community service manager,47.7,71.7,86.53,0.57,0.11,100.00,100.00,0.23,100.00,99.77
Chemical engineer,Biological scientist,21.6,55.0,86.36,0.45,-0.16,100.00,100.00,0.31,100.00,99.69
Dentist,Dental hygienist,39.5,95.7,86.25,1.81,-2.72,100.00,100.00,2.27,100.00,97.73
Software quality tester,Operations research analyst,44.1,55.0,86.23,0.08,0.14,100.00,100.00,-0.03,100.00,99.97
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,0.54,0.12,100.00,100.00,0.21,100.00,99.79
Information security analyst,Training and development specialist,19.3,56.7,85.97,0.71,-0.10,100.00,100.00,0.41,100.00,99.59
Software developer,Graphic designer,20.2,54.7,85.82,0.89,0.38,100.00,100.00,0.25,100.00,99.75
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,0.58,-0.44,100.00,100.00,0.51,100.00,99.49
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,0.14,0.10,100.00,100.00,0.02,100.00,99.98
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,0.36,0.51,100.00,100.00,-0.08,100.00,99.92
Lawyer,Paralegal,39.5,83.0,85.66,1.16,-0.52,100.00,100.00,0.84,100.00,99.16
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,0.44,-0.16,100.00,100.00,0.30,100.00,99.70
Operation manager,Social and community service manager,37.1,71.7,85.47,0.37,-0.09,100.00,100.00,0.23,100.00,99.77
Industrial production manager,Social and community service manager,19.1,71.7,85.20,0.61,-0.13,100.00,100.00,0.37,100.00,99.63
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,0.42,0.20,100.00,100.00,0.11,100.00,99.89
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.39,0.12,100.00,100.00,0.14,100.00,99.86
Operation manager,Human resources worker,37.1,76.5,84.98,0.60,-0.13,100.00,100.00,0.36,100.00,99.64
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,0.73,0.16,100.00,100.00,0.28,100.00,99.72
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,-0.08,-0.00,100.00,100.00,-0.04,100.00,99.96
Postsecondary teacher,School psychologist,46.6,87.9,84.73,0.28,0.41,100.00,100.00,-0.06,100.00,99.94
Industrial production manager,Accountant,19.1,57.0,84.49,0.70,0.24,100.00,100.00,0.23,100.00,99.77
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,0.56,0.10,100.00,100.00,0.23,100.00,99.77
Facilities manager,Social and human service assistant,23.4,75.3,84.45,0.75,-0.21,100.00,100.00,0.48,100.00,99.52
Chemical technician,Medical scientist,35.0,51.8,84.20,0.25,0.29,100.00,100.00,-0.02,100.00,99.98
Counter and rental clerk,Order clerk,38.7,58.3,84.14,0.57,0.31,100.00,100.00,0.13,100.00,99.87
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,0.41,-0.37,100.00,100.00,0.39,100.00,99.61
Chemical technician,Biological scientist,35.0,55.0,83.89,0.37,0.24,100.00,100.00,0.06,100.00,99.94
Cost estimator,Accountant,17.7,57.0,83.72,0.29,0.49,100.00,100.00,-0.10,100.00,99.90
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,0.36,0.23,100.00,100.00,0.06,100.00,99.94
Food service manager,Food preparation worker,46.7,58.7,83.62,0.92,0.26,100.00,100.00,0.33,100.00,99.67
Operation manager,Accountant,37.1,57.0,83.57,0.28,0.24,100.00,100.00,0.02,100.00,99.98
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,0.15,0.33,100.00,100.00,-0.09,100.00,99.91
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,0.40,0.41,100.00,100.00,-0.00,100.00,100.00
Software developer,Advertising sales agent,20.2,52.7,83.02,0.77,0.35,100.00,100.00,0.21,100.00,99.79
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,0.21,0.05,100.00,100.00,0.08,100.00,99.92
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,0.41,0.45,100.00,89.47,-0.02,94.74,94.72
Cost estimator,Insurance underwriter,17.7,56.9,82.88,0.31,0.48,100.00,100.00,-0.09,100.00,99.91
Materials engineer,Medical scientist,13.5,51.8,82.86,0.61,0.03,100.00,100.00,0.29,100.00,99.71
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,0.44,0.01,100.00,95.00,0.22,97.50,97.29
Property assessor,Accountant,34.2,57.0,82.77,0.24,0.16,100.00,100.00,0.04,100.00,99.96
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,0.23,0.23,100.00,100.00,0.00,100.00,100.00
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,0.20,0.83,100.00,100.00,-0.31,100.00,99.69
Painter,Artist,10.4,51.6,82.54,1.45,0.48,100.00,100.00,0.48,100.00,99.52
Software developer,Accountant,20.2,57.0,82.50,0.44,0.65,100.00,100.00,-0.10,100.00,99.90
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,0.57,-0.15,97.50,86.84,0.36,92.17,91.84
Operation manager,Compliance officer,37.1,51.8,82.41,0.30,0.08,100.00,100.00,0.11,100.00,99.89
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,0.61,-0.13,100.00,100.00,0.37,100.00,99.63
Materials engineer,Biological scientist,13.5,55.0,82.14,0.38,-0.14,100.00,100.00,0.26,100.00,99.74
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,0.32,-0.09,100.00,100.00,0.20,100.00,99.80
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,0.39,-0.27,97.50,71.05,0.33,84.28,84.00
Property assessor,Tax preparer,34.2,66.3,81.93,0.45,0.12,100.00,100.00,0.16,100.00,99.84
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,0.68,0.07,100.00,100.00,0.31,100.00,99.69
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,0.27,0.19,100.00,96.15,0.04,98.08,98.04
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,0.33,0.80,100.00,100.00,-0.23,100.00,99.77
Operation manager,Public relations specialist,37.1,76.2,81.53,0.75,0.01,100.00,100.00,0.37,100.00,99.63
Property assessor,Real estate broker,34.2,57.0,81.51,0.51,0.03,100.00,100.00,0.24,100.00,99.76
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,0.47,0.74,100.00,100.00,-0.14,100.00,99.86
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,0.73,0.03,100.00,100.00,0.35,100.00,99.65
Information security analyst,Insurance underwriter,19.3,56.9,81.21,0.20,0.17,100.00,100.00,0.01,100.00,99.99
Information security analyst,Accountant,19.3,57.0,81.08,0.25,0.23,100.00,100.00,0.01,100.00,99.99
Web developer,Advertising sales agent,19.4,52.7,81.04,0.66,0.34,100.00,100.00,0.16,100.00,99.84
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,0.65,0.28,100.00,100.00,0.18,100.00,99.82
Computer support specialist,Customer service representative,26.2,65.3,80.93,0.57,0.20,100.00,100.00,0.19,100.00,99.81
Software developer,Customer service representative,20.2,65.3,80.93,0.64,-0.33,100.00,100.00,0.48,100.00,99.52
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,0.67,-0.28,100.00,100.00,0.48,100.00,99.52
Surgeon,Medical scientist,20.0,51.8,80.81,0.90,0.31,100.00,100.00,0.29,100.00,99.71
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.43,0.24,100.00,100.00,0.09,100.00,99.91
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,0.40,0.02,100.00,97.50,0.19,98.75,98.56
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,0.54,-0.43,100.00,100.00,0.49,100.00,99.51
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,1.27,0.05,100.00,100.00,0.61,100.00,99.39
Information security analyst,Executive secretary,19.3,90.0,80.53,0.51,-0.83,100.00,100.00,0.67,100.00,99.33
Property assessor,Loan officer,34.2,51.6,80.52,0.23,0.32,100.00,100.00,-0.04,100.00,99.96
Software developer,Insurance sales agent,20.2,54.9,80.48,0.69,0.27,100.00,100.00,0.21,100.00,99.79
Lawyer,Accountant,39.5,57.0,80.39,0.47,0.65,100.00,100.00,-0.09,100.00,99.91
Information security analyst,Social and community service manager,19.3,71.7,80.27,0.65,-0.13,100.00,100.00,0.39,100.00,99.61
Information security analyst,Public relations specialist,19.3,76.2,80.07,0.85,0.00,100.00,100.00,0.42,100.00,99.58
Software developer,Public relations specialist,20.2,76.2,79.88,1.05,0.22,100.00,100.00,0.41,100.00,99.59
Cook,Baker,39.8,65.5,79.84,1.22,0.30,100.00,100.00,0.46,100.00,99.54
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,0.00,0.21,100.00,100.00,-0.10,100.00,99.90
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,0.43,-0.03,100.00,100.00,0.23,100.00,99.77
Lawyer,Legal secretary,39.5,96.4,79.62,0.99,-1.94,100.00,100.00,1.46,100.00,98.54
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.30,0.17,100.00,100.00,0.06,100.00,99.94
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,0.43,0.20,100.00,100.00,0.12,100.00,99.88
Property assessor,Social and community service manager,34.2,71.7,79.29,0.69,-0.07,100.00,100.00,0.38,100.00,99.62
Mechanical engineer,Biological scientist,10.1,55.0,79.28,0.99,-0.28,100.00,100.00,0.64,100.00,99.36
Web developer,Customer service representative,19.4,65.3,79.26,0.52,-0.48,100.00,100.00,0.50,100.00,99.50
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,0.30,-0.55,100.00,100.00,0.43,100.00,99.57
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.44,0.17,100.00,100.00,0.14,100.00,99.86
Personal financial advisor,Loan officer,32.6,51.6,79.02,0.34,0.45,100.00,100.00,-0.05,100.00,99.95
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.17,0.35,100.00,100.00,-0.09,100.00,99.91
Software quality tester,Customer service representative,44.1,65.3,78.93,0.25,0.03,100.00,100.00,0.11,100.00,99.89
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,0.32,0.34,100.00,100.00,-0.01,100.00,99.99
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,0.45,-0.05,100.00,90.00,0.25,95.00,94.76
Software developer,Insurance underwriter,20.2,56.9,78.63,0.39,0.49,100.00,100.00,-0.05,100.00,99.95
Property assessor,Insurance sales agent,34.2,54.9,78.62,0.74,0.17,100.00,100.00,0.28,100.00,99.72
Software quality tester,Graphic designer,44.1,54.7,78.60,0.46,0.04,100.00,100.00,0.21,100.00,99.79
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.21,-0.27,100.00,76.32,0.24,88.16,87.94
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.55,0.34,100.00,100.00,0.11,100.00,99.89
Lawyer,Insurance underwriter,39.5,56.9,78.48,0.53,0.31,100.00,100.00,0.11,100.00,99.89
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.22,-0.45,100.00,100.00,0.33,100.00,99.67
Database administrator,Executive secretary,30.8,90.0,78.39,0.99,-0.91,100.00,100.00,0.95,100.00,99.05
Lawyer,Loan officer,39.5,51.6,78.35,0.54,0.57,100.00,100.00,-0.01,100.00,99.99
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,0.73,0.42,100.00,100.00,0.16,100.00,99.84
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,0.29,0.58,100.00,100.00,-0.14,100.00,99.86
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,0.40,0.12,100.00,100.00,0.14,100.00,99.86
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,0.60,0.79,100.00,100.00,-0.09,100.00,99.91
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.70,0.55,100.00,100.00,0.07,100.00,99.93
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.26,0.69,100.00,100.00,-0.22,100.00,99.78
Cost estimator,Graphic designer,17.7,54.7,78.03,0.54,0.36,100.00,100.00,0.09,100.00,99.91
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,0.37,-0.06,100.00,100.00,0.22,100.00,99.78
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.48,0.25,100.00,100.00,0.11,100.00,99.89
Food service manager,Lodging manager,46.7,61.6,78.00,0.63,0.59,100.00,100.00,0.02,100.00,99.98
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.42,-0.12,100.00,100.00,0.27,100.00,99.73
Software quality tester,Insurance underwriter,44.1,56.9,77.97,0.08,-0.07,100.00,100.00,0.08,100.00,99.92
Printing press operator,Filling machine operator,24.7,57.3,77.95,0.84,0.11,100.00,100.00,0.37,100.00,99.63
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,0.88,0.22,100.00,100.00,0.33,100.00,99.67
Web developer,Public relations specialist,19.4,76.2,77.89,0.91,0.07,100.00,100.00,0.42,100.00,99.58
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,0.60,-0.11,100.00,100.00,0.35,100.00,99.65
Photographer,Artist,48.5,51.6,77.87,1.65,0.84,100.00,100.00,0.40,100.00,99.60
Database administrator,Compliance officer,30.8,51.8,77.85,0.34,0.22,100.00,100.00,0.06,100.00,99.94
Chief executive,Executive secretary,30.6,90.0,77.82,0.89,-1.44,100.00,100.00,1.17,100.00,98.83
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,0.19,0.16,100.00,100.00,0.02,100.00,99.98
Cost estimator,Advertising sales agent,17.7,52.7,77.74,0.48,0.46,100.00,100.00,0.01,100.00,99.99
Surgeon,Physician assistant,20.0,68.8,77.67,0.89,0.12,100.00,100.00,0.38,100.00,99.62
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.52,-0.01,100.00,100.00,0.27,100.00,99.73
Web developer,Insurance sales agent,19.4,54.9,77.45,0.66,0.21,100.00,100.00,0.23,100.00,99.77
Cost estimator,Public relations specialist,17.7,76.2,77.43,0.68,0.43,100.00,100.00,0.12,100.00,99.88
Logistician,Compliance officer,38.7,51.8,77.42,0.25,0.23,100.00,100.00,0.01,100.00,99.99
Mechanical engineer,Medical scientist,10.1,51.8,77.42,0.96,-0.20,100.00,100.00,0.58,100.00,99.42
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,0.71,0.60,100.00,73.08,0.05,86.54,86.49
Property assessor,Lodging manager,34.2,61.6,77.25,0.43,0.12,100.00,100.00,0.15,100.00,99.85
Software quality tester,Insurance sales agent,44.1,54.9,77.18,0.45,0.09,100.00,100.00,0.18,100.00,99.82
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,0.53,0.18,100.00,100.00,0.18,100.00,99.82
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.27,0.60,90.91,100.00,-0.16,95.45,95.30
Computer systems manager,Compliance officer,27.7,51.8,77.12,0.37,0.07,100.00,100.00,0.15,100.00,99.85
Database administrator,File Clerk,30.8,76.0,77.11,0.87,0.26,100.00,100.00,0.31,100.00,99.69
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,0.31,0.59,100.00,100.00,-0.14,100.00,99.86
Database administrator,Billing and posting clerk,30.8,91.4,77.03,0.75,0.05,100.00,100.00,0.35,100.00,99.65
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,0.17,-0.35,100.00,100.00,0.26,100.00,99.74
Property assessor,Executive secretary,34.2,90.0,76.98,0.77,-0.47,100.00,100.00,0.62,100.00,99.38
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,0.97,-0.65,15.00,100.00,0.81,57.50,57.03
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,0.50,-0.24,100.00,100.00,0.37,100.00,99.63
Database administrator,Receptionist,30.8,89.1,76.82,0.76,-0.49,100.00,100.00,0.63,100.00,99.37
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,0.74,0.23,100.00,100.00,0.26,100.00,99.74
Cost estimator,Executive secretary,17.7,90.0,76.64,0.58,-0.61,100.00,100.00,0.59,100.00,99.41
Cost estimator,Insurance sales agent,17.7,54.9,76.63,0.54,0.57,100.00,100.00,-0.01,100.00,99.99
