occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Architectural and engineering manager,Financial manager,12.8,56.2,90.11,0.17,1.28,47.50,55.00,-0.55,51.25,50.97
Purchasing manager,Marketing specialist,47.7,61.7,90.08,-2.13,-3.34,15.00,22.50,0.60,18.75,18.64
Training and development manager,Financial manager,48.0,56.2,90.06,-4.65,2.73,0.00,5.00,-3.69,2.50,2.41
Sales manager,Advertising sales agent,33.1,52.7,89.99,-0.58,-2.69,82.50,88.46,1.05,85.48,84.58
Management analyst,Accountant,46.6,57.0,89.84,-2.05,6.47,92.50,100.00,-4.26,96.25,92.15
Industrial production manager,Human resources manager,19.1,76.5,89.80,1.22,-2.05,70.00,17.50,1.64,43.75,43.03
Facilities manager,Social and community service manager,23.4,71.7,89.67,-2.63,-0.91,0.00,0.00,-0.86,0.00,0.00
Purchasing manager,Administrative services manager,47.7,74.0,89.51,-7.20,-2.34,42.50,82.50,-2.43,62.50,60.98
Industrial production manager,Financial manager,19.1,56.2,89.51,0.96,1.14,72.50,65.00,-0.09,68.75,68.69
Operation manager,Financial manager,37.1,56.2,89.31,2.06,1.67,50.00,62.50,0.19,56.25,56.14
Industrial production manager,Human resources worker,19.1,76.5,89.29,1.85,-1.45,62.50,25.00,1.65,43.75,43.03
Sales manager,Insurance sales agent,33.1,54.9,89.13,-0.65,2.27,92.50,86.36,-1.46,89.43,88.13
Architectural and engineering manager,Marketing specialist,12.8,61.7,89.09,0.77,-2.78,2.50,32.50,1.78,17.50,17.19
Postsecondary teacher,Secondary school teacher,46.6,56.9,89.04,2.61,-2.52,37.50,6.67,2.57,22.08,21.52
Facilities manager,Human resources worker,23.4,76.5,88.96,-1.56,-0.22,10.00,0.00,-0.67,5.00,4.97
Software developer,Marketing specialist,20.2,61.7,88.94,3.49,-1.78,17.50,0.00,2.64,8.75,8.52
Industrial production manager,Marketing manager,19.1,62.4,88.93,1.93,2.62,40.00,25.00,-0.34,32.50,32.39
Facilities manager,Training and development specialist,23.4,56.7,88.90,-1.72,-0.62,0.00,0.00,-0.55,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,88.88,1.36,0.58,2.50,0.00,0.39,1.25,1.25
Web and digital interface designer,Marketing specialist,42.7,61.7,88.62,-2.31,-2.85,0.00,0.00,0.27,0.00,0.00
Information security analyst,Administrative services manager,19.3,74.0,88.53,1.87,0.78,100.00,100.00,0.55,100.00,99.45
Industrial production manager,Operations research analyst,19.1,55.0,88.39,-0.05,0.46,77.50,60.00,-0.25,68.75,68.58
Facilities manager,Financial manager,23.4,56.2,88.37,-2.60,1.30,50.00,57.50,-1.95,53.75,52.70
Financial and investment analyst,Marketing manager,43.9,62.4,88.36,-2.61,3.82,2.50,52.50,-3.21,27.50,26.62
Industrial production manager,Public relations manager,19.1,66.4,88.35,0.45,-2.38,40.00,87.50,1.41,63.75,62.85
Project management specialist,Public relations specialist,47.3,76.2,88.35,0.85,0.77,0.00,7.50,0.04,3.75,3.75
Industrial production manager,Administrative services manager,19.1,74.0,88.30,-0.40,-1.79,97.50,97.50,0.69,97.50,96.83
Facilities manager,Marketing specialist,23.4,61.7,88.28,-1.52,-2.59,25.00,45.00,0.54,35.00,34.81
Financial and investment analyst,Marketing specialist,43.9,61.7,88.28,-2.41,-3.08,2.50,57.50,0.33,30.00,29.90
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,88.18,2.60,1.44,85.71,100.00,0.58,92.86,92.32
Operation manager,Marketing manager,37.1,62.4,88.12,2.83,2.81,35.00,37.50,0.01,36.25,36.24
Industrial production manager,Training and development specialist,19.1,56.7,88.10,1.71,-1.66,0.00,0.00,1.68,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,88.07,-1.93,5.91,82.50,92.50,-3.92,87.50,84.07
Financial and investment analyst,Insurance underwriter,43.9,56.9,88.04,-1.96,-0.49,77.50,60.00,-0.73,68.75,68.25
Financial and investment analyst,Public relations manager,43.9,66.4,87.91,-1.21,-0.39,37.50,82.50,-0.41,60.00,59.75
Chemical engineer,Medical scientist,21.6,51.8,87.70,3.68,3.02,75.00,52.63,0.33,63.82,63.60
Operation manager,Human resources manager,37.1,76.5,87.61,1.27,-0.85,30.00,10.00,1.06,20.00,19.79
Architectural and engineering manager,Human resources worker,12.8,76.5,87.58,0.52,-1.77,37.50,32.50,1.15,35.00,34.60
Operation manager,Public relations manager,37.1,66.4,87.47,2.75,-1.93,45.00,90.00,2.34,67.50,65.92
Training and development manager,Social and community service manager,48.0,71.7,87.29,-2.95,0.31,0.00,0.00,-1.63,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,87.27,1.14,4.61,100.00,100.00,-1.74,100.00,98.26
Financial and investment analyst,Human resources manager,43.9,76.5,87.23,-0.92,-1.70,10.00,7.50,0.39,8.75,8.72
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,87.11,-3.38,0.66,0.00,0.00,-2.02,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,86.71,-2.92,-0.85,0.00,0.00,-1.03,0.00,0.00
Web developer,Graphic designer,19.4,54.7,86.62,-0.14,-0.06,0.00,16.22,-0.04,8.11,8.10
Purchasing manager,Social and community service manager,47.7,71.7,86.53,-3.51,-0.56,0.00,0.00,-1.48,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,86.36,5.18,-0.43,0.00,0.00,2.80,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,86.25,-0.72,2.59,76.32,100.00,-1.66,88.16,86.70
Software quality tester,Operations research analyst,44.1,55.0,86.23,-0.63,0.73,15.00,7.50,-0.68,11.25,11.17
Web and digital interface designer,Graphic designer,42.7,54.7,86.19,-2.68,3.74,2.50,24.32,-3.21,13.41,12.98
Information security analyst,Training and development specialist,19.3,56.7,85.97,-0.56,0.49,0.00,0.00,-0.52,0.00,0.00
Software developer,Graphic designer,20.2,54.7,85.82,5.47,0.40,20.00,21.62,2.53,20.81,20.28
Architectural and engineering manager,Social and community service manager,12.8,71.7,85.81,1.01,-0.50,5.00,2.50,0.76,3.75,3.72
Web and digital interface designer,Operations research analyst,42.7,55.0,85.73,-2.18,-2.26,2.50,0.00,0.04,1.25,1.25
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,85.68,3.98,1.63,57.14,100.00,1.18,78.57,77.65
Lawyer,Paralegal,39.5,83.0,85.66,2.57,-1.24,100.00,100.00,1.90,100.00,98.10
Architectural and engineering manager,Operations research analyst,12.8,55.0,85.62,1.67,-0.49,90.00,15.00,1.08,52.50,51.93
Operation manager,Social and community service manager,37.1,71.7,85.47,2.46,-1.02,2.50,52.50,1.74,27.50,27.02
Industrial production manager,Social and community service manager,19.1,71.7,85.20,1.24,-0.57,5.00,2.50,0.90,3.75,3.72
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,85.15,2.86,-0.90,89.29,97.50,1.88,93.39,91.64
Property assessor,Insurance underwriter,34.2,56.9,85.13,0.87,1.29,62.50,72.50,-0.21,67.50,67.36
Operation manager,Human resources worker,37.1,76.5,84.98,2.14,-1.20,55.00,42.50,1.67,48.75,47.94
Computer systems analyst,Operations research analyst,37.8,55.0,84.96,-0.40,0.15,97.50,75.00,-0.28,86.25,86.01
Building cleaner,Housekeeping cleaner,38.7,88.4,84.95,2.10,-1.20,0.00,0.00,1.65,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,84.73,2.89,-2.35,47.50,62.50,2.62,55.00,53.56
Industrial production manager,Accountant,19.1,57.0,84.49,0.87,5.68,97.50,100.00,-2.40,98.75,96.38
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,84.49,-2.08,-0.55,0.00,32.50,-0.76,16.25,16.13
Facilities manager,Social and human service assistant,23.4,75.3,84.45,-4.59,-5.96,42.50,75.00,0.68,58.75,58.35
Chemical technician,Medical scientist,35.0,51.8,84.20,-1.92,2.60,82.14,44.74,-2.26,63.44,62.01
Counter and rental clerk,Order clerk,38.7,58.3,84.14,-2.07,1.31,81.25,34.38,-1.69,57.81,56.84
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.03,-0.44,12.50,0.00,0.20,6.25,6.24
Chemical technician,Biological scientist,35.0,55.0,83.89,0.19,-0.08,0.00,0.00,0.14,0.00,0.00
Cost estimator,Accountant,17.7,57.0,83.72,0.62,2.11,65.00,52.50,-0.74,58.75,58.31
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,5.31,-2.84,60.00,62.50,4.08,61.25,58.75
Food service manager,Food preparation worker,46.7,58.7,83.62,-2.77,-0.76,0.00,0.00,-1.00,0.00,0.00
Operation manager,Accountant,37.1,57.0,83.57,1.46,4.80,92.50,97.50,-1.67,95.00,93.41
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,3.10,2.26,78.57,78.26,0.42,78.42,78.09
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,1.56,-0.61,100.00,100.00,1.09,100.00,98.91
Software developer,Advertising sales agent,20.2,52.7,83.02,0.04,0.41,0.00,0.00,-0.18,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-0.57,-0.09,100.00,100.00,-0.24,100.00,99.76
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,3.36,0.42,82.14,13.16,1.47,47.65,46.95
Cost estimator,Insurance underwriter,17.7,56.9,82.88,-1.67,0.59,25.00,25.00,-1.13,25.00,24.72
Materials engineer,Medical scientist,13.5,51.8,82.86,0.85,3.30,85.00,78.95,-1.22,81.97,80.97
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,2.39,-1.49,92.86,100.00,1.94,96.43,94.56
Property assessor,Accountant,34.2,57.0,82.77,1.70,4.85,95.00,85.00,-1.58,90.00,88.58
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,2.55,-1.73,45.00,31.25,2.14,38.12,37.31
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,1.14,0.34,72.22,100.00,0.40,86.11,85.77
Painter,Artist,10.4,51.6,82.54,1.58,1.36,71.43,87.50,0.11,79.46,79.38
Software developer,Accountant,20.2,57.0,82.50,2.76,3.26,27.50,0.00,-0.25,13.75,13.72
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,-0.45,1.31,7.50,0.00,-0.88,3.75,3.72
Operation manager,Compliance officer,37.1,51.8,82.41,1.56,-1.86,37.50,25.00,1.71,31.25,30.72
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,-1.77,4.42,96.88,31.58,-3.09,64.23,62.24
Materials engineer,Biological scientist,13.5,55.0,82.14,2.61,0.17,7.50,0.00,1.22,3.75,3.70
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,-3.98,-0.96,5.00,0.00,-1.51,2.50,2.46
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,-0.27,0.57,0.00,0.00,-0.42,0.00,0.00
Property assessor,Tax preparer,34.2,66.3,81.93,3.87,-2.77,55.00,10.81,3.32,32.91,31.81
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-1.78,2.37,100.00,43.48,-2.08,71.74,70.25
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,1.84,0.20,100.00,100.00,0.82,100.00,99.18
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,3.48,-0.20,85.71,100.00,1.84,92.86,91.15
Operation manager,Public relations specialist,37.1,76.2,81.53,2.48,1.14,52.50,92.50,0.67,72.50,72.01
Property assessor,Real estate broker,34.2,57.0,81.51,1.24,-1.22,75.00,75.00,1.23,75.00,74.08
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,2.31,-0.81,100.00,78.57,1.56,89.29,87.89
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,-1.06,1.31,0.00,0.00,-1.18,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,81.21,-1.19,0.88,0.00,2.50,-1.03,1.25,1.24
Information security analyst,Accountant,19.3,57.0,81.08,3.03,6.80,100.00,97.50,-1.89,98.75,96.89
Web developer,Advertising sales agent,19.4,52.7,81.04,0.03,-1.28,0.00,0.00,0.66,0.00,0.00
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,2.17,0.56,65.00,65.00,0.81,65.00,64.47
Computer support specialist,Customer service representative,26.2,65.3,80.93,-1.26,0.85,100.00,92.86,-1.05,96.43,95.41
Software developer,Customer service representative,20.2,65.3,80.93,0.67,2.80,15.00,0.00,-1.06,7.50,7.42
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,-3.53,-2.02,0.00,0.00,-0.75,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,80.81,0.94,3.25,93.55,68.42,-1.16,80.98,80.05
Operation manager,Insurance underwriter,37.1,56.9,80.69,0.50,0.75,25.00,27.50,-0.13,26.25,26.22
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,-0.23,0.06,40.00,0.00,-0.14,20.00,19.97
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,-0.48,1.03,25.00,26.09,-0.76,25.54,25.35
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,0.16,1.41,100.00,95.00,-0.63,97.50,96.89
Information security analyst,Executive secretary,19.3,90.0,80.53,1.15,-7.26,85.00,79.17,4.20,82.08,78.63
Property assessor,Loan officer,34.2,51.6,80.52,1.21,-3.88,87.50,100.00,2.55,93.75,91.36
Software developer,Insurance sales agent,20.2,54.9,80.48,0.01,0.49,22.50,9.09,-0.24,15.80,15.76
Lawyer,Accountant,39.5,57.0,80.39,2.18,4.59,100.00,77.50,-1.20,88.75,87.68
Information security analyst,Social and community service manager,19.3,71.7,80.27,-0.91,1.50,0.00,0.00,-1.21,0.00,0.00
Information security analyst,Public relations specialist,19.3,76.2,80.07,1.39,-1.06,27.50,15.00,1.22,21.25,20.99
Software developer,Public relations specialist,20.2,76.2,79.88,1.20,0.74,7.50,2.50,0.23,5.00,4.99
Cook,Baker,39.8,65.5,79.84,-1.12,-0.21,0.00,0.00,-0.46,0.00,0.00
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-0.24,2.91,83.33,65.22,-1.57,74.28,73.11
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,1.38,-3.72,97.50,25.00,2.55,61.25,59.69
Lawyer,Legal secretary,39.5,96.4,79.62,1.97,-1.25,97.50,75.86,1.61,86.68,85.29
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,0.38,-2.82,95.45,17.50,1.60,56.48,55.57
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,-1.91,-0.10,100.00,100.00,-0.91,100.00,99.09
Property assessor,Social and community service manager,34.2,71.7,79.29,0.83,-0.29,27.50,2.50,0.56,15.00,14.92
Mechanical engineer,Biological scientist,10.1,55.0,79.28,-3.52,-1.05,0.00,0.00,-1.24,0.00,0.00
Web developer,Customer service representative,19.4,65.3,79.26,-0.74,1.37,7.50,14.29,-1.05,10.89,10.78
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,-2.08,2.03,2.50,3.57,-2.05,3.04,2.97
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,0.32,0.71,97.50,100.00,-0.19,98.75,98.56
Personal financial advisor,Loan officer,32.6,51.6,79.02,-2.34,-3.38,100.00,100.00,0.52,100.00,99.48
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.03,1.44,69.44,100.00,-0.70,84.72,84.13
Software quality tester,Customer service representative,44.1,65.3,78.93,0.25,0.28,85.00,85.71,-0.02,85.36,85.34
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,1.02,0.58,95.00,72.50,0.22,83.75,83.57
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,-0.51,0.25,0.00,0.00,-0.38,0.00,0.00
Software developer,Insurance underwriter,20.2,56.9,78.63,3.22,-1.07,2.50,0.00,2.14,1.25,1.22
Property assessor,Insurance sales agent,34.2,54.9,78.62,1.35,3.35,95.00,63.64,-1.00,79.32,78.52
Software quality tester,Graphic designer,44.1,54.7,78.60,0.21,2.26,0.00,72.97,-1.02,36.49,36.11
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,0.42,1.38,25.00,0.00,-0.48,12.50,12.44
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,0.65,0.64,96.43,100.00,0.01,98.21,98.21
Lawyer,Insurance underwriter,39.5,56.9,78.48,2.01,0.06,50.00,7.50,0.97,28.75,28.47
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,0.26,3.67,0.00,0.00,-1.70,0.00,0.00
Database administrator,Executive secretary,30.8,90.0,78.39,1.76,-7.12,65.00,75.00,4.44,70.00,66.89
Lawyer,Loan officer,39.5,51.6,78.35,1.99,-3.14,100.00,84.62,2.56,92.31,89.94
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,1.80,-2.81,75.00,30.00,2.31,52.50,51.29
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,-0.35,-0.68,2.78,13.04,0.17,7.91,7.90
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,-0.11,-2.38,91.67,95.00,1.14,93.33,92.27
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,1.55,-0.42,100.00,100.00,0.98,100.00,99.02
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,0.53,1.65,100.00,100.00,-0.56,100.00,99.44
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,0.21,0.57,97.22,71.43,-0.18,84.33,84.18
Cost estimator,Graphic designer,17.7,54.7,78.03,-1.12,5.11,35.00,45.95,-3.12,40.47,39.21
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,-2.84,1.48,5.00,0.00,-2.16,2.50,2.45
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,0.21,0.07,62.50,95.00,0.07,78.75,78.69
Food service manager,Lodging manager,46.7,61.6,78.00,-2.31,-0.50,25.00,17.50,-0.90,21.25,21.06
Software quality tester,Advertising sales agent,44.1,52.7,77.98,-1.17,-0.95,5.00,80.77,-0.11,42.88,42.84
Software quality tester,Insurance underwriter,44.1,56.9,77.97,2.92,0.54,42.50,25.00,1.19,33.75,33.35
Printing press operator,Filling machine operator,24.7,57.3,77.95,-0.57,-2.48,100.00,100.00,0.96,100.00,99.04
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-3.51,-0.58,18.75,0.00,-1.46,9.38,9.24
Web developer,Public relations specialist,19.4,76.2,77.89,-0.61,-0.06,0.00,0.00,-0.28,0.00,0.00
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,-1.79,0.98,0.00,0.00,-1.39,0.00,0.00
Photographer,Artist,48.5,51.6,77.87,-0.54,3.44,12.50,22.50,-1.99,17.50,17.15
Database administrator,Compliance officer,30.8,51.8,77.85,1.33,-2.90,0.00,0.00,2.12,0.00,0.00
Chief executive,Executive secretary,30.6,90.0,77.82,-2.35,-7.29,85.00,83.33,2.47,84.17,82.09
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,1.12,-1.15,97.22,100.00,1.13,98.61,97.49
Cost estimator,Advertising sales agent,17.7,52.7,77.74,-1.03,0.42,57.50,96.15,-0.73,76.83,76.27
Surgeon,Physician assistant,20.0,68.8,77.67,0.55,-6.20,100.00,72.50,3.38,86.25,83.34
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,0.37,0.28,100.00,100.00,0.04,100.00,99.96
Web developer,Insurance sales agent,19.4,54.9,77.45,0.17,1.55,0.00,4.55,-0.69,2.27,2.26
Cost estimator,Public relations specialist,17.7,76.2,77.43,-1.73,0.55,55.00,35.00,-1.14,45.00,44.49
Logistician,Compliance officer,38.7,51.8,77.42,0.81,-0.33,100.00,90.00,0.57,95.00,94.46
Mechanical engineer,Medical scientist,10.1,51.8,77.42,-3.93,2.78,70.00,71.05,-3.35,70.53,68.16
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,-0.53,-1.41,100.00,100.00,0.44,100.00,99.56
Property assessor,Lodging manager,34.2,61.6,77.25,1.02,-0.23,55.00,37.50,0.63,46.25,45.96
Software quality tester,Insurance sales agent,44.1,54.9,77.18,-1.31,2.34,35.00,77.27,-1.83,56.14,55.11
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,-0.34,-1.99,32.50,70.00,0.82,51.25,50.83
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,0.98,-1.81,31.82,65.00,1.39,48.41,47.73
Computer systems manager,Compliance officer,27.7,51.8,77.12,-1.43,-4.34,97.50,32.50,1.46,65.00,64.05
Database administrator,File Clerk,30.8,76.0,77.11,1.38,1.95,0.00,0.00,-0.29,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-1.30,-1.84,44.44,90.00,0.27,67.22,67.04
Database administrator,Billing and posting clerk,30.8,91.4,77.03,-0.54,1.77,0.00,0.00,-1.15,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,-0.90,2.40,12.50,60.87,-1.65,36.68,36.08
Property assessor,Executive secretary,34.2,90.0,76.98,0.87,-6.81,85.00,87.50,3.84,86.25,82.94
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,-3.02,0.63,72.50,100.00,-1.83,86.25,84.67
