occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,83.91,-0.72,-0.66,35.00,10.34,-0.03,22.67,22.67
Chemical technician,Biological scientist,35.0,55.0,83.89,-7.02,8.97,28.57,72.97,-8.00,50.77,46.71
Cost estimator,Accountant,17.7,57.0,83.72,1.73,6.57,5.00,92.50,-2.42,48.75,47.57
Postsecondary teacher,Teaching assistant,46.6,79.5,83.68,2.42,-1.48,67.50,0.00,1.95,33.75,33.09
Food service manager,Food preparation worker,46.7,58.7,83.62,-1.52,9.16,22.50,100.00,-5.34,61.25,57.98
Operation manager,Accountant,37.1,57.0,83.57,-2.83,9.74,22.50,35.00,-6.29,28.75,26.94
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,83.54,4.44,-7.77,3.57,47.83,6.11,25.70,24.13
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,83.35,2.40,0.36,0.00,40.91,1.02,20.45,20.25
Software developer,Advertising sales agent,20.2,52.7,83.02,6.51,-8.46,97.50,15.38,7.48,56.44,52.22
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,82.90,-3.61,-0.92,66.67,88.89,-1.35,77.78,76.73
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,82.90,10.17,-8.48,3.57,26.32,9.33,14.94,13.55
Cost estimator,Insurance underwriter,17.7,56.9,82.88,8.09,0.59,22.50,30.00,3.75,26.25,25.27
Materials engineer,Medical scientist,13.5,51.8,82.86,5.52,3.21,2.50,71.05,1.15,36.78,36.35
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,82.81,12.06,-14.43,7.14,30.00,13.25,18.57,16.11
Property assessor,Accountant,34.2,57.0,82.77,-3.38,6.80,0.00,100.00,-5.09,50.00,47.46
Postsecondary teacher,Special education teacher,46.6,86.6,82.74,4.32,-1.17,77.50,0.00,2.75,38.75,37.69
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,82.68,2.98,0.71,0.00,96.88,1.14,48.44,47.89
Painter,Artist,10.4,51.6,82.54,-0.15,3.47,11.43,55.00,-1.81,33.21,32.61
Software developer,Accountant,20.2,57.0,82.50,4.44,4.88,57.50,97.50,-0.22,77.50,77.33
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,82.43,13.66,-6.78,10.00,52.63,10.22,31.32,28.11
Operation manager,Compliance officer,37.1,51.8,82.41,9.06,-0.16,95.00,5.00,4.61,50.00,47.69
Chemists and materials scientist,Medical scientist,36.0,51.8,82.39,5.21,0.98,0.00,39.47,2.12,19.74,19.32
Materials engineer,Biological scientist,13.5,55.0,82.14,1.73,1.00,7.50,75.68,0.37,41.59,41.44
Web and digital interface designer,Advertising sales agent,42.7,52.7,82.03,12.01,-2.83,95.00,38.46,7.42,66.73,61.78
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,81.94,31.43,-8.37,50.00,31.58,19.90,40.79,32.67
Property assessor,Tax preparer,34.2,66.3,81.93,-0.88,1.33,2.50,78.38,-1.11,40.44,39.99
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,81.92,-9.18,5.56,75.00,4.35,-7.37,39.67,36.75
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,81.85,2.74,-1.29,7.14,23.08,2.01,15.11,14.81
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,81.81,6.18,-5.39,0.00,93.75,5.78,46.88,44.16
Operation manager,Public relations specialist,37.1,76.2,81.53,6.29,-0.45,87.50,7.50,3.37,47.50,45.90
Property assessor,Real estate broker,34.2,57.0,81.51,0.79,-1.80,2.50,95.00,1.30,48.75,48.12
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,81.44,6.36,-9.12,0.00,100.00,7.74,50.00,46.13
Software developer,Insurance claims and policy processing clerk,20.2,80.1,81.32,19.74,-11.17,50.00,21.05,15.46,35.53,30.04
Information security analyst,Insurance underwriter,19.3,56.9,81.21,9.28,2.29,12.50,100.00,3.50,56.25,54.28
Information security analyst,Accountant,19.3,57.0,81.08,2.39,6.65,0.00,100.00,-2.13,50.00,48.94
Web developer,Advertising sales agent,19.4,52.7,81.04,10.63,-8.66,100.00,11.54,9.65,55.77,50.39
Postsecondary teacher,Public relations specialist,46.6,76.2,80.98,1.11,-1.76,77.50,0.00,1.43,38.75,38.19
Computer support specialist,Customer service representative,26.2,65.3,80.93,14.86,-5.80,80.00,50.00,10.33,65.00,58.28
Software developer,Customer service representative,20.2,65.3,80.93,11.19,-12.32,82.50,57.14,11.76,69.82,61.61
Chemists and materials scientist,Biological scientist,36.0,55.0,80.90,1.03,2.81,12.50,64.86,-0.89,38.68,38.34
Surgeon,Medical scientist,20.0,51.8,80.81,4.89,9.52,48.39,84.21,-2.31,66.30,64.77
Operation manager,Insurance underwriter,37.1,56.9,80.69,4.26,4.19,65.00,7.50,0.03,36.25,36.24
Postsecondary teacher,Social and community service manager,46.6,71.7,80.66,2.89,-4.27,85.00,0.00,3.58,42.50,40.98
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,80.57,14.74,-5.77,55.00,60.87,10.25,57.93,51.99
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,80.54,8.91,-2.66,22.50,70.00,5.79,46.25,43.57
Information security analyst,Executive secretary,19.3,90.0,80.53,24.51,-15.51,45.00,95.83,20.01,70.42,56.33
Property assessor,Loan officer,34.2,51.6,80.52,0.78,0.91,0.00,100.00,-0.07,50.00,49.97
Software developer,Insurance sales agent,20.2,54.9,80.48,10.70,-6.53,97.50,50.00,8.61,73.75,67.40
Lawyer,Accountant,39.5,57.0,80.39,5.86,6.00,55.00,87.50,-0.07,71.25,71.20
Information security analyst,Social and community service manager,19.3,71.7,80.27,12.62,-5.14,75.00,37.50,8.88,56.25,51.25
Information security analyst,Public relations specialist,19.3,76.2,80.07,6.58,-2.11,40.00,57.50,4.34,48.75,46.63
Software developer,Public relations specialist,20.2,76.2,79.88,6.89,-5.06,92.50,30.00,5.98,61.25,57.59
Cook,Baker,39.8,65.5,79.84,2.93,5.61,100.00,42.50,-1.34,71.25,70.29
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,79.77,-1.38,0.95,61.11,56.52,-1.17,58.82,58.13
Postsecondary teacher,Social and human service assistant,46.6,75.3,79.70,6.56,-7.83,85.00,0.00,7.19,42.50,39.44
Lawyer,Legal secretary,39.5,96.4,79.62,32.80,-22.52,57.50,6.90,27.66,32.20,23.29
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,79.57,3.68,-3.42,0.00,80.00,3.55,40.00,38.58
Chemical technician,Miscellaneous health technician,35.0,72.7,79.33,3.86,-6.61,100.00,66.67,5.24,83.33,78.97
Property assessor,Social and community service manager,34.2,71.7,79.29,8.69,-8.24,20.00,45.00,8.46,32.50,29.75
Mechanical engineer,Biological scientist,10.1,55.0,79.28,12.08,0.17,62.50,75.68,5.95,69.09,64.98
Web developer,Customer service representative,19.4,65.3,79.26,17.86,-14.84,80.00,57.14,16.35,68.57,57.36
Web and digital interface designer,Customer service representative,42.7,65.3,79.25,24.11,-10.61,85.00,46.43,17.36,65.71,54.31
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,79.08,19.64,-9.76,87.50,50.00,14.70,68.75,58.64
Personal financial advisor,Loan officer,32.6,51.6,79.02,15.15,-1.44,5.00,2.56,8.30,3.78,3.47
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,78.96,0.92,-0.98,75.00,18.18,0.95,46.59,46.15
Software quality tester,Customer service representative,44.1,65.3,78.93,5.95,-10.07,17.50,67.86,8.01,42.68,39.26
Postsecondary teacher,Insurance underwriter,46.6,56.9,78.78,-0.23,0.10,65.00,2.50,-0.16,33.75,33.70
Web and digital interface designer,Social and community service manager,42.7,71.7,78.77,19.95,-3.33,80.00,47.50,11.64,63.75,56.33
Software developer,Insurance underwriter,20.2,56.9,78.63,11.66,3.58,75.00,67.50,4.04,71.25,68.37
Property assessor,Insurance sales agent,34.2,54.9,78.62,-0.89,-5.31,17.50,81.82,2.21,49.66,48.56
Software quality tester,Graphic designer,44.1,54.7,78.60,-9.43,11.02,20.00,86.49,-10.22,53.24,47.80
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,78.58,7.12,-5.77,2.50,57.89,6.44,30.20,28.25
Chemical technician,Ophthalmic medical technician,35.0,73.7,78.53,8.68,-0.68,89.29,81.82,4.68,85.55,81.55
Lawyer,Insurance underwriter,39.5,56.9,78.48,7.96,1.38,62.50,22.50,3.29,42.50,41.10
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,78.41,22.09,-8.14,90.00,52.17,15.12,71.09,60.34
Database administrator,Executive secretary,30.8,90.0,78.39,29.37,-18.37,62.50,79.17,23.87,70.83,53.93
Lawyer,Loan officer,39.5,51.6,78.35,9.60,-5.98,70.00,69.23,7.79,69.62,64.19
Postsecondary teacher,Mental health counselor,46.6,74.6,78.31,2.23,-1.14,77.50,0.00,1.69,38.75,38.10
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,78.25,6.12,1.18,25.00,95.65,2.47,60.33,58.84
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,78.13,2.52,-8.65,77.78,25.00,5.58,51.39,48.52
Occupational health and safety specialist,Order clerk,17.9,58.3,78.11,14.48,-0.60,15.00,100.00,7.54,57.50,53.16
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,78.10,10.96,0.60,40.00,95.45,5.18,67.73,64.22
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,78.03,2.48,-4.94,0.00,100.00,3.71,50.00,48.15
Cost estimator,Graphic designer,17.7,54.7,78.03,1.92,6.37,87.50,81.08,-2.22,84.29,82.42
Web and digital interface designer,Insurance sales agent,42.7,54.9,78.02,14.18,-1.47,95.00,63.64,7.83,79.32,73.11
Personal financial advisor,Insurance underwriter,32.6,56.9,78.01,10.75,3.77,32.50,10.00,3.49,21.25,20.51
Food service manager,Lodging manager,46.7,61.6,78.00,5.64,-1.55,97.50,72.50,3.60,85.00,81.94
Software quality tester,Advertising sales agent,44.1,52.7,77.98,0.88,-1.84,62.50,61.54,1.36,62.02,61.18
Software quality tester,Insurance underwriter,44.1,56.9,77.97,3.67,5.63,7.50,100.00,-0.98,53.75,53.22
Printing press operator,Filling machine operator,24.7,57.3,77.95,9.28,0.06,97.50,97.50,4.61,97.50,93.01
Counter and rental clerk,Billing and posting clerk,38.7,91.4,77.93,-3.26,7.48,68.75,56.52,-5.37,62.64,59.27
Web developer,Public relations specialist,19.4,76.2,77.89,11.04,-6.87,90.00,30.00,8.96,60.00,54.63
Web and digital interface designer,Public relations specialist,42.7,76.2,77.89,17.09,-2.14,85.00,60.00,9.61,72.50,65.53
Photographer,Artist,48.5,51.6,77.87,5.72,2.55,55.00,85.00,1.58,70.00,68.89
Database administrator,Compliance officer,30.8,51.8,77.85,16.19,-5.72,82.50,22.50,10.95,52.50,46.75
Chief executive,Executive secretary,30.6,90.0,77.82,14.90,-17.19,42.50,4.17,16.04,23.33,19.59
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,77.77,-6.33,5.25,75.00,11.54,-5.79,43.27,40.76
Cost estimator,Advertising sales agent,17.7,52.7,77.74,11.25,-1.81,95.00,42.31,6.53,68.65,64.17
Surgeon,Physician assistant,20.0,68.8,77.67,4.87,-8.68,38.71,75.00,6.78,56.85,53.00
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,77.67,5.44,-11.37,0.00,88.89,8.41,44.44,40.71
Web developer,Insurance sales agent,19.4,54.9,77.45,13.87,-5.40,95.00,50.00,9.63,72.50,65.51
Cost estimator,Public relations specialist,17.7,76.2,77.43,12.12,-2.72,72.50,52.50,7.42,62.50,57.86
Logistician,Compliance officer,38.7,51.8,77.42,6.79,2.59,70.00,72.50,2.10,71.25,69.75
Mechanical engineer,Medical scientist,10.1,51.8,77.42,17.24,-0.52,70.00,78.95,8.88,74.47,67.86
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,77.35,10.08,4.82,57.50,100.00,2.63,78.75,76.68
Property assessor,Lodging manager,34.2,61.6,77.25,6.37,-7.44,15.00,95.00,6.91,55.00,51.20
Software quality tester,Insurance sales agent,44.1,54.9,77.18,7.04,-0.98,80.00,72.73,4.01,76.36,73.30
Wastewater treatment system operator,Filling machine operator,7.3,57.3,77.18,12.61,1.67,40.00,100.00,5.47,70.00,66.17
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,77.16,-4.49,6.78,22.73,100.00,-5.64,61.36,57.90
Computer systems manager,Compliance officer,27.7,51.8,77.12,21.70,-12.74,85.00,7.50,17.22,46.25,38.28
Database administrator,File Clerk,30.8,76.0,77.11,15.37,-2.43,67.50,92.00,8.90,79.75,72.65
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,77.10,-0.24,4.39,86.11,97.50,-2.31,91.81,89.68
Database administrator,Billing and posting clerk,30.8,91.4,77.03,25.48,-7.05,42.50,86.96,16.26,64.73,54.20
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,76.98,10.50,-3.10,30.00,73.91,6.80,51.96,48.42
Property assessor,Executive secretary,34.2,90.0,76.98,13.78,-16.85,0.00,91.67,15.32,45.83,38.81
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,2.25,-9.78,2.50,62.96,6.02,32.73,30.76
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,28.28,-12.65,50.00,28.95,20.47,39.47,31.40
Database administrator,Receptionist,30.8,89.1,76.82,32.17,-18.73,67.50,64.29,25.45,65.89,49.12
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,9.78,-5.48,97.50,7.50,7.63,52.50,48.49
